,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,INDIANA_ACTION,LA LAKERS_SCORE,INDIANA_SCORE
116,2,10:26.0,Shooting foul by B. Bogdanović (drawn by K. Kuzma),,42,33
117,2,10:26.0,K. Kuzma makes free throw 1 of 1,,43,33
118,2,10:14.0,,C. Joseph misses 2-pt jump shot from 18 ft,43,33
119,2,10:12.0,Defensive rebound by T. Wear,,43,33
120,2,10:04.0,,M. Turner enters the game for A. Jefferson,43,33
121,2,9:57.0,I. Thomas misses 3-pt jump shot from 26 ft,,43,33
122,2,9:53.0,,Defensive rebound by T. Booker,43,33
123,2,9:44.0,,T. Booker misses 2-pt jump shot from 7 ft,43,33
124,2,9:42.0,Defensive rebound by T. Ennis,,43,33
125,2,9:37.0,T. Wear misses 3-pt jump shot from 26 ft,,43,33
126,2,9:34.0,Offensive rebound by I. Zubac,,43,33
127,2,9:29.0,I. Zubac misses 2-pt hook shot from 13 ft,,43,33
128,2,9:27.0,,Defensive rebound by M. Turner,43,33
129,2,9:12.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by L. Stephenson),43,35
130,2,8:57.0,Personal foul by B. Bogdanović (drawn by K. Kuzma),,43,35
131,2,8:57.0,,T. Young enters the game for T. Booker,43,35
132,2,8:54.0,K. Kuzma makes 2-pt jump shot from 20 ft (assist by I. Zubac),,45,35
133,2,8:37.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,45,35
134,2,8:34.0,,Offensive rebound by M. Turner,45,35
135,2,8:33.0,,M. Turner makes 2-pt dunk at rim,45,37
136,2,8:09.0,,Offensive charge foul by I. Zubac (drawn by T. Young),45,37
137,2,8:09.0,Turnover by I. Zubac (offensive foul),,45,37
138,2,7:58.0,,Personal foul by T. Wear (drawn by M. Turner),45,37
139,2,7:58.0,,D. Collison enters the game for B. Bogdanović,45,37
140,2,7:58.0,L. Ball enters the game for T. Ennis,,45,37
141,2,7:58.0,J. Randle enters the game for I. Zubac,,45,37
142,2,7:52.0,,M. Turner makes 2-pt jump shot from 16 ft (assist by C. Joseph),45,39
143,2,7:39.0,J. Randle misses 2-pt layup from 4 ft (block by M. Turner),,45,39
144,2,7:36.0,Offensive rebound by J. Randle,,45,39
145,2,7:35.0,J. Randle misses 2-pt layup at rim,,45,39
146,2,7:34.0,,Defensive rebound by M. Turner,45,39
147,2,7:24.0,,T. Young makes 2-pt dunk from 1 ft (assist by C. Joseph),45,41
148,2,7:24.0,LA Lakers full timeout,,45,41
149,2,7:24.0,K. Caldwell-Pope enters the game for K. Kuzma,,45,41
150,2,7:24.0,B. Lopez enters the game for T. Wear,,45,41
151,2,7:12.0,J. Randle misses 2-pt jump shot from 6 ft,,45,41
152,2,7:09.0,Offensive rebound by J. Randle,,45,41
153,2,7:09.0,J. Randle misses 2-pt layup from 2 ft (block by T. Young),,45,41
154,2,7:09.0,Offensive rebound by Team,,45,41
155,2,7:00.0,B. Lopez misses 2-pt layup from 6 ft,,45,41
156,2,6:57.0,,Defensive rebound by D. Collison,45,41
157,2,6:44.0,,M. Turner misses 2-pt layup from 1 ft,45,41
158,2,6:41.0,Defensive rebound by I. Thomas,,45,41
159,2,6:36.0,I. Thomas misses 3-pt jump shot from 25 ft,,45,41
160,2,6:33.0,Offensive rebound by B. Lopez,,45,41
161,2,6:25.0,J. Randle makes 2-pt layup from 2 ft (assist by B. Lopez),,47,41
162,2,6:05.0,,L. Stephenson makes 2-pt jump shot from 18 ft,47,43
163,2,5:54.0,I. Thomas misses 2-pt jump shot from 16 ft,,47,43
164,2,5:52.0,,Defensive rebound by L. Stephenson,47,43
165,2,5:45.0,,L. Stephenson makes 2-pt layup at rim,47,45
166,2,5:27.0,J. Randle makes 2-pt dunk from 1 ft,,49,45
167,2,5:10.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by M. Turner),49,48
168,2,4:58.0,B. Lopez makes 2-pt jump shot from 16 ft (assist by K. Caldwell-Pope),,51,48
169,2,4:29.0,,D. Collison makes 2-pt jump shot from 14 ft (assist by T. Young),51,50
170,2,4:11.0,B. Lopez makes 2-pt dunk from 1 ft,,53,50
171,2,3:46.0,,Turnover by M. Turner (out of bounds lost ball),53,50
172,2,3:46.0,K. Kuzma enters the game for I. Thomas,,53,50
173,2,3:40.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,53,50
174,2,3:37.0,,Defensive rebound by L. Stephenson,53,50
175,2,3:20.0,,D. Collison misses 3-pt jump shot from 22 ft,53,50
176,2,3:16.0,Defensive rebound by B. Lopez,,53,50
177,2,3:12.0,L. Ball misses 3-pt jump shot from 27 ft,,53,50
178,2,3:07.0,Offensive rebound by J. Randle,,53,50
179,2,3:05.0,Turnover by L. Ball (traveling),,53,50
180,2,3:00.0,,Indiana full timeout,53,50
181,2,3:00.0,,V. Oladipo enters the game for C. Joseph,53,50
182,2,3:00.0,,T. Booker enters the game for M. Turner,53,50
183,2,2:54.0,,L. Stephenson misses 3-pt jump shot from 26 ft,53,50
184,2,2:50.0,Defensive rebound by K. Caldwell-Pope,,53,50
185,2,2:40.0,Turnover by L. Ball (bad pass; steal by L. Stephenson),,53,50
186,2,2:36.0,,L. Stephenson makes 2-pt layup from 1 ft,53,52
187,2,2:23.0,Turnover by L. Ball (bad pass),,53,52
188,2,2:11.0,,V. Oladipo misses 2-pt jump shot from 6 ft (block by B. Lopez),53,52
189,2,2:08.0,Defensive rebound by K. Kuzma,,53,52
190,2,1:55.0,B. Lopez misses 3-pt jump shot from 27 ft,,53,52
191,2,1:53.0,,Defensive rebound by V. Oladipo,53,52
192,2,1:48.0,,T. Young makes 2-pt dunk at rim (assist by D. Collison),53,54
193,2,1:26.0,Turnover by B. Lopez (turnover),,53,54
194,2,1:26.0,Loose ball foul by B. Lopez (drawn by T. Booker),,53,54
195,2,1:08.0,,Shooting foul by J. Randle (drawn by V. Oladipo),53,54
196,2,1:08.0,,V. Oladipo makes free throw 1 of 2,53,55
197,2,1:08.0,I. Thomas enters the game for J. Randle,,53,55
198,2,1:08.0,,V. Oladipo misses free throw 2 of 2,53,55
199,2,1:08.0,Defensive rebound by K. Kuzma,,53,55
200,2,0:49.0,L. Ball makes 3-pt jump shot from 27 ft,,56,55
201,2,0:35.0,,D. Collison misses 2-pt jump shot from 9 ft,56,55
202,2,0:32.0,Defensive rebound by B. Lopez,,56,55
203,2,0:28.0,Shooting foul by V. Oladipo (drawn by K. Caldwell-Pope),,56,55
204,2,0:28.0,K. Caldwell-Pope makes free throw 1 of 3,,57,55
205,2,0:28.0,K. Caldwell-Pope makes free throw 2 of 3,,58,55
206,2,0:28.0,K. Caldwell-Pope makes free throw 3 of 3,,59,55
207,2,0:07.0,,V. Oladipo makes 2-pt jump shot from 17 ft,59,57
208,2,0:02.0,L. Ball misses 3-pt jump shot from 28 ft,,59,57
209,2,0:02.0,,Defensive rebound by D. Collison,59,57
210,3,11:47.0,,Personal foul by K. Kuzma (drawn by M. Turner),59,57
211,3,11:35.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),59,59
212,3,11:11.0,J. Randle misses 2-pt jump shot from 5 ft,,59,59
213,3,11:09.0,,Defensive rebound by B. Bogdanović,59,59
214,3,10:50.0,,T. Young makes 2-pt layup from 2 ft,59,61
215,3,10:37.0,B. Lopez makes 2-pt jump shot from 7 ft,,61,61
216,3,10:19.0,,Turnover by T. Young (bad pass; steal by L. Ball),61,61
217,3,10:18.0,Personal take foul by M. Turner (drawn by B. Lopez),,61,61
218,3,10:08.0,Shooting foul by M. Turner (drawn by B. Lopez),,61,61
219,3,10:08.0,B. Lopez makes free throw 1 of 2,,62,61
220,3,10:08.0,B. Lopez makes free throw 2 of 2,,63,61
221,3,9:48.0,,V. Oladipo makes 2-pt jump shot from 21 ft,63,63
222,3,9:33.0,Turnover by B. Lopez (lost ball; steal by V. Oladipo),,63,63
223,3,9:30.0,,Shooting foul by K. Caldwell-Pope (drawn by V. Oladipo),63,63
224,3,9:30.0,,V. Oladipo makes free throw 1 of 2,63,64
225,3,9:30.0,,V. Oladipo makes free throw 2 of 2,63,65
226,3,9:20.0,Turnover by K. Kuzma (bad pass; steal by V. Oladipo),,63,65
227,3,9:16.0,,Indiana full timeout,63,65
228,3,9:01.0,,Turnover by V. Oladipo (lost ball; steal by K. Caldwell-Pope),63,65
229,3,8:49.0,J. Randle makes 2-pt jump shot from 6 ft,,65,65
230,3,8:36.0,,M. Turner makes 2-pt dunk from 1 ft (assist by B. Bogdanović),65,67
231,3,8:23.0,Shooting foul by B. Bogdanović (drawn by L. Ball),,65,67
232,3,8:23.0,L. Ball makes free throw 1 of 2,,66,67
233,3,8:23.0,L. Ball misses free throw 2 of 2,,66,67
234,3,8:21.0,,Defensive rebound by T. Young,66,67
235,3,8:07.0,,D. Collison makes 2-pt jump shot from 19 ft,66,69
236,3,7:47.0,K. Kuzma misses 3-pt jump shot from 24 ft,,66,69
237,3,7:44.0,Offensive rebound by B. Lopez,,66,69
238,3,7:39.0,K. Kuzma makes 2-pt layup from 1 ft (assist by J. Randle),,68,69
239,3,7:27.0,,V. Oladipo misses 3-pt jump shot from 23 ft,68,69
240,3,7:24.0,Defensive rebound by K. Caldwell-Pope,,68,69
241,3,7:06.0,J. Randle misses 2-pt layup from 4 ft,,68,69
242,3,7:02.0,Offensive rebound by J. Randle,,68,69
243,3,7:01.0,J. Randle misses 2-pt jump shot from 4 ft (block by T. Young),,68,69
244,3,6:58.0,,Defensive rebound by B. Bogdanović,68,69
245,3,6:56.0,,B. Bogdanović misses 2-pt layup from 3 ft,68,69
246,3,6:51.0,,Offensive rebound by V. Oladipo,68,69
247,3,6:51.0,,V. Oladipo makes 2-pt dunk at rim,68,71
248,3,6:34.0,B. Lopez makes 2-pt hook shot from 7 ft,,70,71
249,3,6:14.0,,D. Collison makes 3-pt jump shot from 29 ft (assist by M. Turner),70,74
250,3,5:57.0,Personal foul by B. Bogdanović (drawn by K. Kuzma),,70,74
251,3,5:57.0,,L. Stephenson enters the game for B. Bogdanović,70,74
252,3,5:51.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,70,74
253,3,5:48.0,,Defensive rebound by T. Young,70,74
254,3,5:36.0,I. Thomas enters the game for K. Caldwell-Pope,,70,74
255,3,5:24.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by D. Collison),70,77
256,3,5:06.0,K. Kuzma makes 2-pt jump shot from 17 ft (assist by B. Lopez),,72,77
257,3,4:48.0,,D. Collison makes 2-pt jump shot from 19 ft,72,79
258,3,4:44.0,LA Lakers full timeout,,72,79
259,3,4:44.0,,C. Joseph enters the game for D. Collison,72,79
260,3,4:44.0,,T. Booker enters the game for M. Turner,72,79
261,3,4:24.0,B. Lopez misses 2-pt layup from 4 ft,,72,79
262,3,4:20.0,,Defensive rebound by L. Stephenson,72,79
263,3,4:07.0,,L. Stephenson makes 2-pt jump shot from 9 ft,72,81
264,3,3:47.0,J. Randle makes 2-pt layup from 2 ft,,74,81
265,3,3:24.0,,T. Young makes 2-pt layup from 2 ft,74,83
266,3,3:13.0,Turnover by I. Thomas (bad pass; steal by V. Oladipo),,74,83
267,3,3:05.0,,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),74,85
268,3,3:00.0,LA Lakers full timeout,,74,85
269,3,3:00.0,T. Wear enters the game for B. Lopez,,74,85
270,3,2:46.0,Turnover by T. Wear (lost ball; steal by T. Young),,74,85
271,3,2:32.0,,T. Booker misses 2-pt layup from 1 ft,74,85
272,3,2:29.0,Defensive rebound by T. Wear,,74,85
273,3,2:17.0,I. Thomas makes 2-pt jump shot from 13 ft,,76,85
274,3,1:56.0,,Personal foul by I. Thomas (drawn by C. Joseph),76,85
275,3,1:56.0,,B. Bogdanović enters the game for T. Young,76,85
276,3,1:46.0,,C. Joseph makes 2-pt jump shot from 18 ft (assist by T. Booker),76,87
277,3,1:34.0,Shooting foul by L. Stephenson (drawn by K. Kuzma),,76,87
278,3,1:34.0,K. Kuzma makes free throw 1 of 2,,77,87
279,3,1:34.0,K. Caldwell-Pope enters the game for L. Ball,,77,87
280,3,1:34.0,I. Zubac enters the game for J. Randle,,77,87
281,3,1:34.0,K. Kuzma makes free throw 2 of 2,,78,87
282,3,1:12.0,,L. Stephenson misses 2-pt dunk from 1 ft,78,87
283,3,1:10.0,Defensive rebound by T. Wear,,78,87
284,3,1:06.0,I. Thomas makes 2-pt jump shot from 6 ft,,80,87
285,3,0:50.0,,V. Oladipo makes 2-pt layup from 1 ft,80,89
286,3,0:41.0,Turnover by K. Caldwell-Pope (lost ball; steal by C. Joseph),,80,89
287,3,0:33.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,80,89
288,3,0:28.0,,Offensive rebound by V. Oladipo,80,89
289,3,0:09.0,,L. Stephenson makes 3-pt jump shot from 27 ft (assist by T. Booker),80,92
290,3,0:02.0,K. Kuzma misses 3-pt jump shot from 28 ft,,80,92
291,3,0:02.0,,Defensive rebound by T. Booker,80,92
292,4,11:46.0,I. Thomas misses 3-pt jump shot from 27 ft,,80,92
293,4,11:43.0,,Defensive rebound by T. Booker,80,92
294,4,11:32.0,,C. Joseph misses 3-pt jump shot from 27 ft,80,92
295,4,11:28.0,,Offensive rebound by L. Stephenson,80,92
296,4,11:11.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,80,92
297,4,11:08.0,Defensive rebound by T. Ennis,,80,92
298,4,11:02.0,I. Thomas misses 2-pt layup from 1 ft,,80,92
299,4,11:00.0,,Defensive rebound by T. Booker,80,92
300,4,10:52.0,,D. Collison misses 2-pt jump shot from 14 ft,80,92
301,4,10:48.0,,Offensive rebound by T. Booker,80,92
302,4,10:48.0,,T. Booker misses 2-pt layup at rim,80,92
303,4,10:48.0,Defensive rebound by I. Zubac,,80,92
304,4,10:40.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,80,92
305,4,10:37.0,,Defensive rebound by B. Bogdanović,80,92
306,4,10:29.0,,T. Booker makes 2-pt layup from 4 ft (assist by D. Collison),80,94
307,4,10:15.0,K. Caldwell-Pope misses 2-pt layup from 7 ft (block by D. Collison),,80,94
308,4,10:13.0,,Defensive rebound by C. Joseph,80,94
309,4,10:11.0,,Shooting foul by I. Thomas (drawn by D. Collison),80,94
310,4,10:11.0,,D. Collison makes free throw 1 of 2,80,95
311,4,10:11.0,J. Randle enters the game for I. Zubac,,80,95
312,4,10:11.0,,D. Collison makes free throw 2 of 2,80,96
313,4,9:51.0,I. Thomas makes 2-pt layup from 2 ft,,82,96
314,4,9:45.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,82,96
315,4,9:42.0,Defensive rebound by K. Caldwell-Pope,,82,96
316,4,9:33.0,Shooting foul by C. Joseph (drawn by I. Thomas),,82,96
317,4,9:33.0,I. Thomas makes free throw 1 of 2,,83,96
318,4,9:33.0,I. Thomas makes free throw 2 of 2,,84,96
319,4,9:15.0,,L. Stephenson misses 3-pt jump shot from 28 ft,84,96
320,4,9:12.0,Defensive rebound by I. Thomas,,84,96
321,4,9:07.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Thomas),,87,96
322,4,9:05.0,,Indiana full timeout,87,96
323,4,9:05.0,,T. Young enters the game for T. Booker,87,96
324,4,9:05.0,,M. Turner enters the game for B. Bogdanović,87,96
325,4,9:05.0,B. Lopez enters the game for T. Wear,,87,96
326,4,8:47.0,,M. Turner misses 2-pt jump shot from 11 ft,87,96
327,4,8:44.0,Defensive rebound by K. Caldwell-Pope,,87,96
328,4,8:34.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,87,96
329,4,8:31.0,,Defensive rebound by T. Young,87,96
330,4,8:14.0,,L. Stephenson makes 3-pt jump shot from 23 ft (assist by D. Collison),87,99
331,4,8:01.0,I. Thomas misses 3-pt jump shot from 26 ft,,87,99
332,4,7:58.0,,Defensive rebound by M. Turner,87,99
333,4,7:45.0,,T. Young misses 2-pt hook shot from 9 ft,87,99
334,4,7:43.0,Defensive rebound by K. Caldwell-Pope,,87,99
335,4,7:36.0,T. Ennis misses 3-pt jump shot from 27 ft,,87,99
336,4,7:33.0,,Defensive rebound by C. Joseph,87,99
337,4,7:17.0,,L. Stephenson misses 2-pt layup from 5 ft,87,99
338,4,7:14.0,,Offensive rebound by M. Turner,87,99
339,4,7:14.0,,M. Turner makes 2-pt dunk at rim,87,101
340,4,7:04.0,I. Thomas misses 2-pt jump shot from 15 ft,,87,101
341,4,7:01.0,,Defensive rebound by T. Young,87,101
342,4,6:58.0,,Shooting foul by T. Ennis (drawn by C. Joseph),87,101
343,4,6:58.0,,C. Joseph makes free throw 1 of 2,87,102
344,4,6:58.0,K. Kuzma enters the game for T. Ennis,,87,102
345,4,6:58.0,L. Ball enters the game for J. Randle,,87,102
346,4,6:58.0,,C. Joseph makes free throw 2 of 2,87,103
347,4,6:40.0,Shooting foul by T. Young (drawn by B. Lopez),,87,103
348,4,6:40.0,B. Lopez misses free throw 1 of 2,,87,103
349,4,6:40.0,Offensive rebound by Team,,87,103
350,4,6:40.0,B. Lopez misses free throw 2 of 2,,87,103
351,4,6:40.0,,Defensive rebound by M. Turner,87,103
352,4,6:26.0,,Turnover by L. Stephenson (traveling),87,103
353,4,6:18.0,K. Kuzma makes 3-pt jump shot from 28 ft (assist by I. Thomas),,90,103
354,4,6:00.0,,M. Turner misses 2-pt dunk from 1 ft,90,103
355,4,5:58.0,,Offensive rebound by D. Collison,90,103
356,4,5:52.0,,T. Young misses 3-pt jump shot from 26 ft,90,103
357,4,5:48.0,Defensive rebound by B. Lopez,,90,103
358,4,5:42.0,K. Kuzma misses 3-pt jump shot from 24 ft,,90,103
359,4,5:40.0,,Defensive rebound by M. Turner,90,103
360,4,5:24.0,,L. Stephenson misses 2-pt jump shot from 10 ft (block by K. Caldwell-Pope),90,103
361,4,5:22.0,Defensive rebound by K. Caldwell-Pope,,90,103
362,4,5:17.0,I. Thomas misses 2-pt layup from 5 ft (block by C. Joseph),,90,103
363,4,5:15.0,,Defensive rebound by C. Joseph,90,103
364,4,5:11.0,,Indiana full timeout,90,103
365,4,5:11.0,Technical foul by I. Thomas,,90,103
366,4,5:11.0,J. Randle enters the game for I. Thomas,,90,103
367,4,5:11.0,,D. Collison makes technical free throw,90,104
368,4,5:11.0,,V. Oladipo enters the game for D. Collison,90,104
369,4,4:56.0,,C. Joseph makes 2-pt jump shot from 18 ft,90,106
370,4,4:40.0,L. Ball misses 3-pt jump shot from 29 ft,,90,106
371,4,4:36.0,Offensive rebound by K. Kuzma,,90,106
372,4,4:36.0,K. Kuzma misses 2-pt layup at rim,,90,106
373,4,4:35.0,,Defensive rebound by T. Young,90,106
374,4,4:17.0,,Turnover by T. Young (lost ball; steal by J. Randle),90,106
375,4,4:14.0,Shooting foul by C. Joseph (drawn by J. Randle),,90,106
376,4,4:14.0,J. Randle misses free throw 1 of 2,,90,106
377,4,4:14.0,Offensive rebound by Team,,90,106
378,4,4:14.0,J. Randle makes free throw 2 of 2,,91,106
379,4,3:59.0,,Personal foul by J. Randle (drawn by V. Oladipo),91,106
