,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
36,1,7:00.0,M. Hezonja misses 3-pt jump shot from 26 ft,,8,10
37,1,6:48.0,,Defensive rebound by H. Whiteside,8,10
38,1,6:44.0,,K. Olynyk makes 2-pt hook shot from 3 ft,8,12
39,1,6:34.0,E. Payton misses 2-pt jump shot from 7 ft,,8,12
40,1,6:31.0,,Defensive rebound by K. Olynyk,8,12
41,1,6:26.0,,Turnover by G. Dragić (out of bounds lost ball),8,12
42,1,6:26.0,,Miami full timeout,8,12
43,1,6:26.0,,B. Adebayo enters the game for H. Whiteside,8,12
44,1,6:26.0,,W. Ellington enters the game for G. Dragić,8,12
45,1,6:22.0,Turnover by M. Hezonja (bad pass; steal by J. Richardson),,8,12
46,1,6:18.0,,W. Ellington misses 3-pt jump shot from 25 ft,8,12
47,1,6:15.0,Defensive rebound by M. Hezonja,,8,12
48,1,6:02.0,Turnover by J. Simmons (lost ball; steal by W. Ellington),,8,12
49,1,5:54.0,,K. Olynyk misses 3-pt jump shot from 27 ft,8,12
50,1,5:53.0,,Offensive rebound by J. Richardson,8,12
51,1,5:52.0,,J. Richardson misses 2-pt layup from 2 ft,8,12
52,1,5:51.0,,Offensive rebound by J. Richardson,8,12
53,1,5:51.0,,T. Johnson misses 3-pt jump shot from 25 ft,8,12
54,1,5:50.0,Defensive rebound by Team,,8,12
55,1,5:45.0,Personal foul by K. Olynyk (drawn by B. Biyombo),,8,12
56,1,5:31.0,E. Fournier misses 2-pt layup from 2 ft,,8,12
57,1,5:28.0,,Defensive rebound by J. Richardson,8,12
58,1,5:11.0,,K. Olynyk misses 2-pt jump shot from 6 ft,8,12
59,1,5:07.0,Defensive rebound by B. Biyombo,,8,12
60,1,5:03.0,E. Payton makes 2-pt jump shot from 7 ft,,10,12
61,1,4:44.0,,K. Olynyk makes 2-pt layup from 3 ft (assist by T. Johnson),10,14
62,1,4:34.0,M. Hezonja misses 3-pt jump shot from 26 ft,,10,14
63,1,4:31.0,Offensive rebound by B. Biyombo,,10,14
64,1,4:30.0,B. Biyombo misses 2-pt layup from 2 ft (block by T. Johnson),,10,14
65,1,4:30.0,Offensive rebound by J. Simmons,,10,14
66,1,4:30.0,Personal foul by J. Richardson (drawn by J. Simmons),,10,14
67,1,4:30.0,J. Isaac enters the game for M. Hezonja,,10,14
68,1,4:30.0,A. Afflalo enters the game for E. Fournier,,10,14
69,1,4:30.0,,D. Walton enters the game for J. Richardson,10,14
70,1,4:28.0,,Offensive charge foul by J. Simmons (drawn by T. Johnson),10,14
71,1,4:28.0,Turnover by J. Simmons (offensive foul),,10,14
72,1,4:07.0,,B. Adebayo makes 2-pt jump shot from 6 ft (assist by T. Johnson),10,16
73,1,3:45.0,J. Simmons misses 2-pt jump shot from 4 ft,,10,16
74,1,3:38.0,Offensive rebound by J. Simmons,,10,16
75,1,3:38.0,J. Simmons misses 2-pt layup at rim,,10,16
76,1,3:37.0,,Defensive rebound by K. Olynyk,10,16
77,1,3:31.0,,W. Ellington misses 2-pt jump shot from 7 ft (block by B. Biyombo),10,16
78,1,3:27.0,Defensive rebound by B. Biyombo,,10,16
79,1,3:25.0,Shooting foul by T. Johnson (drawn by A. Afflalo),,10,16
80,1,3:25.0,A. Afflalo makes free throw 1 of 2,,11,16
81,1,3:25.0,,G. Dragić enters the game for T. Johnson,11,16
82,1,3:25.0,A. Afflalo makes free throw 2 of 2,,12,16
83,1,3:16.0,,Personal foul by J. Simmons (drawn by W. Ellington),12,16
84,1,3:16.0,W. Iwundu enters the game for J. Simmons,,12,16
85,1,3:03.0,,D. Walton makes 3-pt jump shot from 22 ft (assist by G. Dragić),12,19
86,1,2:53.0,Orlando full timeout,,12,19
87,1,2:53.0,,J. Mickey enters the game for K. Olynyk,12,19
88,1,2:53.0,M. Speights enters the game for E. Payton,,12,19
89,1,2:53.0,D. Augustin enters the game for B. Biyombo,,12,19
90,1,2:39.0,J. Isaac misses 2-pt layup from 3 ft,,12,19
91,1,2:36.0,,Defensive rebound by W. Ellington,12,19
92,1,2:15.0,,G. Dragić misses 2-pt jump shot from 21 ft,12,19
93,1,2:12.0,Defensive rebound by M. Speights,,12,19
94,1,2:06.0,M. Speights misses 3-pt jump shot from 26 ft,,12,19
95,1,2:02.0,,Defensive rebound by G. Dragić,12,19
96,1,1:57.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),12,21
97,1,1:43.0,Shooting foul by D. Walton (drawn by D. Augustin),,12,21
98,1,1:43.0,D. Augustin makes free throw 1 of 2,,13,21
99,1,1:43.0,D. Augustin makes free throw 2 of 2,,14,21
100,1,1:22.0,Offensive charge foul by B. Adebayo (drawn by M. Speights),,14,21
101,1,1:22.0,,Turnover by B. Adebayo (offensive foul),14,21
102,1,1:13.0,Shooting foul by B. Adebayo (drawn by M. Speights),,14,21
103,1,1:13.0,M. Speights makes free throw 1 of 2,,15,21
104,1,1:13.0,M. Speights makes free throw 2 of 2,,16,21
105,1,0:58.0,,B. Adebayo misses 2-pt jump shot from 10 ft,16,21
106,1,0:56.0,Defensive rebound by M. Speights,,16,21
107,1,0:51.0,M. Speights misses 3-pt jump shot from 26 ft,,16,21
108,1,0:48.0,Offensive rebound by W. Iwundu,,16,21
109,1,0:48.0,W. Iwundu makes 2-pt layup from 3 ft,,18,21
110,1,0:36.0,,Personal foul by D. Augustin (drawn by J. Mickey),18,21
111,1,0:23.0,,J. Mickey misses 3-pt jump shot from 25 ft,18,21
112,1,0:22.0,,Offensive rebound by Team,18,21
113,1,0:22.0,,Turnover by Team (shot clock),18,21
114,1,0:00.0,J. Isaac misses 2-pt jump shot from 10 ft,,18,21
115,1,0:00.0,,Defensive rebound by B. Adebayo,18,21
116,2,11:47.0,Shooting foul by K. Olynyk (drawn by J. Isaac),,18,21
117,2,11:47.0,J. Isaac misses free throw 1 of 2,,18,21
118,2,11:47.0,Offensive rebound by Team,,18,21
119,2,11:47.0,J. Isaac makes free throw 2 of 2,,19,21
120,2,11:31.0,,K. Olynyk misses 2-pt jump shot from 4 ft,19,21
121,2,11:28.0,Defensive rebound by M. Speights,,19,21
122,2,11:15.0,W. Iwundu makes 2-pt layup from 2 ft,,21,21
123,2,11:05.0,,Def 3 sec tech foul by A. Afflalo,21,21
124,2,11:05.0,,W. Ellington misses technical free throw,21,21
125,2,11:05.0,,Offensive rebound by Team,21,21
126,2,11:02.0,,Personal foul by A. Afflalo (drawn by G. Dragić),21,21
127,2,10:49.0,,Turnover by J. Mickey (lost ball; steal by J. Isaac),21,21
128,2,10:44.0,M. Speights makes 2-pt dunk from 3 ft (assist by D. Augustin),,23,21
129,2,10:33.0,,Turnover by K. Olynyk (bad pass; steal by W. Iwundu),23,21
130,2,10:31.0,A. Afflalo makes 2-pt layup from 4 ft (assist by W. Iwundu),,25,21
131,2,10:12.0,,J. Mickey makes 2-pt dunk from 3 ft (assist by W. Ellington),25,23
132,2,9:53.0,J. Isaac misses 2-pt layup from 3 ft,,25,23
133,2,9:51.0,,Defensive rebound by J. Mickey,25,23
134,2,9:50.0,,Turnover by G. Dragić (traveling),25,23
135,2,9:50.0,,J. Richardson enters the game for D. Walton,25,23
136,2,9:50.0,M. Hezonja enters the game for J. Isaac,,25,23
137,2,9:33.0,D. Augustin makes 3-pt jump shot from 26 ft,,28,23
138,2,9:20.0,,Personal foul by A. Afflalo (drawn by J. Mickey),28,23
139,2,9:09.0,,Turnover by K. Olynyk (lost ball; steal by M. Hezonja),28,23
140,2,9:02.0,Shooting foul by G. Dragić (drawn by D. Augustin),,28,23
141,2,9:02.0,D. Augustin makes free throw 1 of 2,,29,23
142,2,9:02.0,D. Augustin makes free throw 2 of 2,,30,23
143,2,8:47.0,,Turnover by J. Richardson (bad pass; steal by M. Speights),30,23
144,2,8:42.0,D. Augustin misses 3-pt jump shot from 27 ft,,30,23
145,2,8:41.0,Offensive rebound by Team,,30,23
146,2,8:41.0,,H. Whiteside enters the game for J. Mickey,30,23
147,2,8:35.0,Personal foul by W. Ellington (drawn by A. Afflalo),,30,23
148,2,8:27.0,D. Augustin misses 3-pt jump shot from 25 ft,,30,23
149,2,8:23.0,,Defensive rebound by H. Whiteside,30,23
150,2,8:19.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by G. Dragić),30,25
151,2,8:06.0,A. Afflalo misses 2-pt layup from 5 ft (block by K. Olynyk),,30,25
152,2,8:03.0,,Defensive rebound by W. Ellington,30,25
153,2,8:00.0,,W. Ellington misses 3-pt jump shot from 27 ft,30,25
154,2,7:55.0,Defensive rebound by W. Iwundu,,30,25
155,2,7:50.0,D. Augustin makes 2-pt layup from 3 ft,,32,25
156,2,7:45.0,,Miami full timeout,32,25
157,2,7:45.0,,T. Johnson enters the game for K. Olynyk,32,25
158,2,7:45.0,E. Payton enters the game for A. Afflalo,,32,25
159,2,7:26.0,,H. Whiteside misses 2-pt jump shot from 18 ft,32,25
160,2,7:22.0,,Offensive rebound by J. Richardson,32,25
161,2,7:15.0,,Shooting foul by E. Payton (drawn by H. Whiteside),32,25
162,2,7:15.0,,H. Whiteside makes free throw 1 of 2,32,26
163,2,7:15.0,E. Fournier enters the game for W. Iwundu,,32,26
164,2,7:15.0,,H. Whiteside misses free throw 2 of 2,32,26
165,2,7:12.0,Defensive rebound by M. Hezonja,,32,26
166,2,6:58.0,M. Speights misses 2-pt jump shot from 17 ft,,32,26
167,2,6:55.0,,Defensive rebound by G. Dragić,32,26
168,2,6:43.0,,H. Whiteside makes 2-pt jump shot from 4 ft,32,28
169,2,6:25.0,E. Payton makes 2-pt layup from 3 ft,,34,28
170,2,6:10.0,,Shooting foul by M. Hezonja (drawn by G. Dragić),34,28
171,2,6:10.0,,G. Dragić misses free throw 1 of 2,34,28
172,2,6:10.0,,Offensive rebound by Team,34,28
173,2,6:10.0,B. Biyombo enters the game for M. Speights,,34,28
174,2,6:10.0,J. Simmons enters the game for D. Augustin,,34,28
175,2,6:10.0,,G. Dragić makes free throw 2 of 2,34,29
176,2,6:00.0,E. Fournier misses 3-pt jump shot from 26 ft,,34,29
177,2,5:57.0,,Defensive rebound by G. Dragić,34,29
178,2,5:52.0,,T. Johnson misses 3-pt jump shot from 25 ft,34,29
179,2,5:51.0,,Offensive rebound by T. Johnson,34,29
180,2,5:48.0,,G. Dragić misses 3-pt jump shot from 23 ft,34,29
181,2,5:47.0,,Offensive rebound by J. Richardson,34,29
182,2,5:47.0,,J. Richardson makes 2-pt layup from 2 ft,34,31
183,2,5:35.0,Orlando full timeout,,34,31
184,2,5:35.0,,D. Walton enters the game for G. Dragić,34,31
185,2,5:21.0,J. Simmons misses 2-pt jump shot from 12 ft,,34,31
186,2,5:21.0,Offensive rebound by B. Biyombo,,34,31
187,2,5:21.0,Shooting foul by T. Johnson (drawn by B. Biyombo),,34,31
188,2,5:21.0,B. Biyombo misses free throw 1 of 2,,34,31
189,2,5:21.0,Offensive rebound by Team,,34,31
190,2,5:21.0,B. Biyombo makes free throw 2 of 2,,35,31
191,2,5:02.0,,H. Whiteside makes 2-pt jump shot from 18 ft,35,33
192,2,4:45.0,M. Hezonja makes 2-pt jump shot from 6 ft,,37,33
193,2,4:29.0,,H. Whiteside misses 2-pt jump shot from 15 ft,37,33
194,2,4:26.0,Defensive rebound by E. Fournier,,37,33
195,2,4:20.0,M. Hezonja misses 2-pt jump shot from 15 ft,,37,33
196,2,4:14.0,,Defensive rebound by H. Whiteside,37,33
197,2,4:10.0,,D. Walton misses 3-pt jump shot from 28 ft,37,33
198,2,4:10.0,Defensive rebound by B. Biyombo,,37,33
199,2,3:59.0,E. Payton makes 2-pt jump shot from 6 ft,,39,33
200,2,3:40.0,,J. Richardson misses 3-pt jump shot from 25 ft,39,33
201,2,3:36.0,,Offensive rebound by H. Whiteside,39,33
202,2,3:28.0,,H. Whiteside misses 2-pt hook shot from 6 ft,39,33
203,2,3:26.0,Defensive rebound by E. Payton,,39,33
204,2,3:25.0,E. Fournier makes 2-pt jump shot from 11 ft (assist by E. Payton),,41,33
205,2,3:25.0,Shooting foul by D. Walton (drawn by E. Fournier),,41,33
206,2,3:25.0,,B. Adebayo enters the game for H. Whiteside,41,33
207,2,3:25.0,E. Fournier makes free throw 1 of 1,,42,33
208,2,3:13.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Richardson),42,36
209,2,2:58.0,E. Payton misses 2-pt jump shot from 8 ft,,42,36
210,2,2:52.0,Offensive rebound by E. Payton,,42,36
211,2,2:52.0,E. Payton makes 2-pt layup at rim,,44,36
212,2,2:37.0,,T. Johnson misses 2-pt jump shot from 4 ft (block by B. Biyombo),44,36
213,2,2:34.0,Defensive rebound by E. Fournier,,44,36
214,2,2:30.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by E. Payton),,47,36
215,2,2:19.0,,Miami full timeout,47,36
216,2,2:19.0,,K. Olynyk enters the game for D. Walton,47,36
217,2,2:09.0,,Shooting foul by E. Fournier (drawn by B. Adebayo),47,36
218,2,2:09.0,,B. Adebayo makes free throw 1 of 2,47,37
219,2,2:09.0,,G. Dragić enters the game for W. Ellington,47,37
220,2,2:09.0,,B. Adebayo makes free throw 2 of 2,47,38
221,2,1:56.0,Turnover by E. Fournier (out of bounds lost ball),,47,38
222,2,1:42.0,,G. Dragić misses 3-pt jump shot from 26 ft,47,38
223,2,1:39.0,Defensive rebound by B. Biyombo,,47,38
224,2,1:34.0,E. Payton misses 2-pt layup from 4 ft (block by K. Olynyk),,47,38
225,2,1:31.0,,Defensive rebound by B. Adebayo,47,38
226,2,1:28.0,D. Augustin enters the game for E. Payton,,47,38
227,2,1:28.0,J. Isaac enters the game for J. Simmons,,47,38
228,2,1:19.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by G. Dragić),47,41
229,2,0:54.0,Turnover by B. Biyombo (lost ball; steal by B. Adebayo),,47,41
230,2,0:45.0,,Turnover by G. Dragić (bad pass; steal by D. Augustin),47,41
231,2,0:41.0,Turnover by D. Augustin (bad pass),,47,41
232,2,0:41.0,,J. Mickey enters the game for T. Johnson,47,41
233,2,0:41.0,,W. Ellington enters the game for K. Olynyk,47,41
234,2,0:24.0,,W. Ellington misses 3-pt jump shot from 23 ft,47,41
235,2,0:24.0,Defensive rebound by D. Augustin,,47,41
236,2,0:05.0,Personal foul by J. Richardson (drawn by E. Fournier),,47,41
237,2,0:05.0,E. Fournier makes free throw 1 of 2,,48,41
238,2,0:05.0,,K. Olynyk enters the game for J. Mickey,48,41
239,2,0:05.0,W. Iwundu enters the game for D. Augustin,,48,41
240,2,0:05.0,E. Fournier makes free throw 2 of 2,,49,41
241,2,0:00.0,,G. Dragić makes 2-pt jump shot from 11 ft,49,43
242,3,11:41.0,Turnover by E. Payton (bad pass; steal by G. Dragić),,49,43
243,3,11:29.0,,G. Dragić misses 2-pt layup from 4 ft,49,43
244,3,11:24.0,,Offensive rebound by H. Whiteside,49,43
245,3,11:23.0,,H. Whiteside makes 2-pt dunk from 2 ft,49,45
246,3,11:09.0,J. Simmons misses 2-pt hook shot from 7 ft,,49,45
247,3,11:06.0,,Defensive rebound by H. Whiteside,49,45
248,3,11:01.0,,G. Dragić misses 2-pt layup from 4 ft (block by B. Biyombo),49,45
249,3,10:56.0,,Offensive rebound by K. Olynyk,49,45
250,3,10:55.0,,K. Olynyk makes 2-pt jump shot from 5 ft,49,47
251,3,10:49.0,E. Payton makes 2-pt jump shot from 5 ft,,51,47
252,3,10:30.0,,Personal foul by M. Hezonja (drawn by K. Olynyk),51,47
253,3,10:16.0,,Turnover by Team (shot clock),51,47
254,3,10:04.0,E. Fournier misses 3-pt jump shot from 26 ft,,51,47
255,3,10:04.0,,Defensive rebound by Team,51,47
256,3,9:40.0,,T. Johnson misses 3-pt jump shot from 27 ft,51,47
257,3,9:37.0,Defensive rebound by E. Payton,,51,47
258,3,9:27.0,E. Payton makes 2-pt layup from 2 ft,,53,47
259,3,9:13.0,,H. Whiteside misses 2-pt jump shot from 11 ft,53,47
260,3,9:10.0,Defensive rebound by M. Hezonja,,53,47
261,3,9:06.0,M. Hezonja misses 2-pt layup from 4 ft,,53,47
262,3,9:03.0,,Defensive rebound by K. Olynyk,53,47
263,3,9:03.0,,Miami full timeout,53,47
264,3,8:43.0,,T. Johnson misses 3-pt jump shot from 27 ft,53,47
265,3,8:37.0,,Offensive rebound by K. Olynyk,53,47
266,3,8:37.0,,K. Olynyk misses 2-pt layup at rim,53,47
267,3,8:36.0,Defensive rebound by E. Payton,,53,47
268,3,8:33.0,M. Hezonja makes 2-pt jump shot from 4 ft (assist by E. Payton),,55,47
269,3,8:14.0,,G. Dragić misses 2-pt jump shot from 14 ft,55,47
270,3,8:11.0,Defensive rebound by E. Payton,,55,47
271,3,8:10.0,Shooting foul by T. Johnson (drawn by M. Hezonja),,55,47
272,3,8:10.0,M. Hezonja makes free throw 1 of 2,,56,47
273,3,8:10.0,M. Hezonja makes free throw 2 of 2,,57,47
274,3,7:54.0,,K. Olynyk misses 2-pt jump shot from 18 ft,57,47
275,3,7:51.0,Defensive rebound by E. Payton,,57,47
276,3,7:48.0,Turnover by J. Simmons (lost ball; steal by K. Olynyk),,57,47
277,3,7:38.0,,J. Richardson misses 3-pt jump shot from 27 ft,57,47
278,3,7:36.0,Defensive rebound by E. Fournier,,57,47
279,3,7:36.0,Turnover by E. Fournier (bad pass),,57,47
280,3,7:25.0,,K. Olynyk makes 3-pt jump shot from 27 ft (assist by G. Dragić),57,50
281,3,7:14.0,,Personal foul by E. Fournier (drawn by J. Richardson),57,50
282,3,7:14.0,Turnover by E. Fournier (turnover),,57,50
283,3,7:02.0,,G. Dragić makes 3-pt jump shot from 22 ft (assist by K. Olynyk),57,53
284,3,7:01.0,Orlando full timeout,,57,53
285,3,6:40.0,E. Fournier makes 2-pt layup from 4 ft (assist by M. Hezonja),,59,53
286,3,6:24.0,,W. Ellington enters the game for J. Richardson,59,53
287,3,6:16.0,,G. Dragić misses 3-pt jump shot from 26 ft,59,53
288,3,6:11.0,Defensive rebound by B. Biyombo,,59,53
289,3,6:06.0,E. Payton misses 2-pt jump shot from 15 ft,,59,53
290,3,6:02.0,,Defensive rebound by K. Olynyk,59,53
291,3,5:51.0,,Personal foul by M. Hezonja (drawn by K. Olynyk),59,53
292,3,5:44.0,,Shooting foul by E. Fournier (drawn by T. Johnson),59,53
293,3,5:44.0,,T. Johnson makes free throw 1 of 2,59,54
294,3,5:44.0,,T. Johnson makes free throw 2 of 2,59,55
295,3,5:27.0,Turnover by M. Hezonja (lost ball; steal by H. Whiteside),,59,55
296,3,5:22.0,,G. Dragić misses 2-pt layup from 1 ft,59,55
297,3,5:19.0,Defensive rebound by B. Biyombo,,59,55
298,3,5:15.0,,Offensive charge foul by E. Payton (drawn by K. Olynyk),59,55
299,3,5:15.0,Turnover by E. Payton (offensive foul),,59,55
300,3,5:08.0,Offensive charge foul by K. Olynyk (drawn by M. Hezonja),,59,55
301,3,5:08.0,,Turnover by K. Olynyk (offensive foul),59,55
302,3,5:08.0,,B. Adebayo enters the game for H. Whiteside,59,55
303,3,4:48.0,Turnover by E. Fournier (lost ball; steal by W. Ellington),,59,55
304,3,4:37.0,,G. Dragić makes 2-pt jump shot from 7 ft,59,57
305,3,4:26.0,J. Isaac enters the game for M. Hezonja,,59,57
306,3,4:26.0,A. Afflalo enters the game for E. Fournier,,59,57
307,3,4:21.0,B. Biyombo misses 2-pt layup from 3 ft,,59,57
308,3,4:18.0,,Defensive rebound by T. Johnson,59,57
309,3,4:08.0,,T. Johnson makes 2-pt layup from 3 ft,59,59
310,3,4:07.0,Orlando full timeout,,59,59
311,3,3:55.0,Turnover by J. Simmons (lost ball; steal by K. Olynyk),,59,59
312,3,3:51.0,,G. Dragić makes 2-pt layup from 4 ft (assist by K. Olynyk),59,61
313,3,3:36.0,E. Payton misses 2-pt jump shot from 9 ft,,59,61
314,3,3:34.0,Offensive rebound by E. Payton,,59,61
315,3,3:32.0,E. Payton misses 2-pt jump shot from 5 ft,,59,61
316,3,3:29.0,,Defensive rebound by B. Adebayo,59,61
317,3,3:26.0,,W. Ellington makes 3-pt jump shot from 27 ft (assist by G. Dragić),59,64
318,3,3:03.0,J. Simmons makes 2-pt jump shot from 15 ft,,61,64
319,3,2:48.0,,J. Richardson enters the game for T. Johnson,61,64
320,3,2:48.0,D. Augustin enters the game for E. Payton,,61,64
321,3,2:48.0,M. Speights enters the game for B. Biyombo,,61,64
322,3,2:48.0,W. Iwundu enters the game for J. Simmons,,61,64
323,3,2:43.0,,G. Dragić misses 2-pt jump shot from 18 ft,61,64
324,3,2:41.0,Defensive rebound by M. Speights,,61,64
325,3,2:31.0,Turnover by J. Isaac (lost ball; steal by K. Olynyk),,61,64
326,3,2:20.0,,G. Dragić makes 2-pt jump shot from 13 ft,61,66
327,3,2:02.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by W. Iwundu),,64,66
328,3,1:52.0,,Turnover by G. Dragić (out of bounds lost ball),64,66
329,3,1:52.0,,J. Mickey enters the game for K. Olynyk,64,66
330,3,1:27.0,A. Afflalo makes 2-pt jump shot from 12 ft (assist by D. Augustin),,66,66
331,3,1:11.0,,Turnover by G. Dragić (bad pass; steal by J. Isaac),66,66
332,3,0:52.0,M. Speights makes 2-pt jump shot from 12 ft (assist by W. Iwundu),,68,66
333,3,0:34.0,,J. Richardson misses 2-pt jump shot from 20 ft,68,66
334,3,0:30.0,Defensive rebound by J. Isaac,,68,66
335,3,0:25.0,Personal foul by G. Dragić (drawn by D. Augustin),,68,66
336,3,0:25.0,Orlando full timeout,,68,66
337,3,0:14.0,Turnover by M. Speights (lost ball; steal by G. Dragić),,68,66
338,3,0:12.0,,G. Dragić makes 2-pt layup from 2 ft,68,68
339,4,11:41.0,,T. Johnson makes 2-pt jump shot from 16 ft (assist by B. Adebayo),68,70
340,4,11:23.0,J. Isaac misses 2-pt dunk from 4 ft,,68,70
341,4,11:15.0,Offensive rebound by M. Speights,,68,70
342,4,11:12.0,D. Augustin misses 3-pt jump shot from 26 ft,,68,70
343,4,11:09.0,,Defensive rebound by J. Mickey,68,70
344,4,11:02.0,,T. Johnson misses 2-pt jump shot from 17 ft,68,70
345,4,10:59.0,,Offensive rebound by T. Johnson,68,70
346,4,10:57.0,,T. Johnson misses 2-pt jump shot from 6 ft,68,70
347,4,10:55.0,Defensive rebound by M. Speights,,68,70
348,4,10:52.0,W. Iwundu misses 3-pt jump shot from 26 ft,,68,70
349,4,10:49.0,,Defensive rebound by W. Ellington,68,70
350,4,10:42.0,,Shooting foul by M. Speights (drawn by T. Johnson),68,70
351,4,10:42.0,,T. Johnson makes free throw 1 of 2,68,71
352,4,10:42.0,,T. Johnson makes free throw 2 of 2,68,72
353,4,10:28.0,M. Speights makes 3-pt jump shot from 26 ft (assist by D. Augustin),,71,72
354,4,10:11.0,,T. Johnson misses 2-pt jump shot from 8 ft,71,72
355,4,10:10.0,,Offensive rebound by J. Mickey,71,72
356,4,10:09.0,,J. Mickey misses 2-pt dunk from 3 ft,71,72
357,4,10:09.0,,Offensive rebound by B. Adebayo,71,72
358,4,10:09.0,,B. Adebayo makes 2-pt dunk from 6 ft,71,74
359,4,9:53.0,D. Augustin misses 2-pt layup from 4 ft (block by B. Adebayo),,71,74
360,4,9:51.0,,Defensive rebound by W. Ellington,71,74
361,4,9:36.0,,Shooting foul by W. Iwundu (drawn by J. Richardson),71,74
362,4,9:36.0,,J. Richardson makes free throw 1 of 3,71,75
363,4,9:36.0,,J. Richardson makes free throw 2 of 3,71,76
364,4,9:36.0,J. Simmons enters the game for W. Iwundu,,71,76
365,4,9:36.0,,J. Richardson makes free throw 3 of 3,71,77
366,4,9:18.0,D. Augustin misses 2-pt jump shot from 9 ft (block by B. Adebayo),,71,77
367,4,9:15.0,,Defensive rebound by W. Ellington,71,77
368,4,9:06.0,,J. Richardson makes 2-pt layup from 3 ft,71,79
369,4,9:02.0,Orlando full timeout,,71,79
370,4,9:02.0,E. Fournier enters the game for J. Isaac,,71,79
371,4,9:02.0,M. Hezonja enters the game for A. Afflalo,,71,79
372,4,9:02.0,E. Payton enters the game for D. Augustin,,71,79
373,4,8:44.0,M. Hezonja misses 3-pt jump shot from 27 ft,,71,79
374,4,8:44.0,,Defensive rebound by B. Adebayo,71,79
375,4,8:26.0,,T. Johnson misses 3-pt jump shot from 29 ft,71,79
376,4,8:22.0,Defensive rebound by M. Hezonja,,71,79
377,4,8:15.0,M. Speights makes 3-pt jump shot from 26 ft (assist by E. Payton),,74,79
378,4,7:50.0,,J. Richardson makes 2-pt jump shot from 16 ft,74,81
379,4,7:39.0,M. Speights misses 3-pt jump shot from 26 ft,,74,81
380,4,7:35.0,,Defensive rebound by W. Ellington,74,81
381,4,7:28.0,,W. Ellington makes 3-pt jump shot from 28 ft,74,84
382,4,7:20.0,Turnover by M. Hezonja (bad pass; steal by T. Johnson),,74,84
