,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
379,4,5:07.0,D. Howard misses free throw 1 of 2,,87,98
380,4,5:07.0,Offensive rebound by Team,,87,98
381,4,5:07.0,D. Howard misses free throw 2 of 2,,87,98
382,4,5:05.0,,Defensive rebound by M. Gortat,87,98
383,4,4:50.0,,K. Oubre misses 3-pt jump shot from 25 ft,87,98
384,4,4:47.0,Defensive rebound by K. Walker,,87,98
385,4,4:43.0,K. Walker misses 3-pt jump shot from 25 ft (block by K. Oubre),,87,98
386,4,4:39.0,Offensive rebound by K. Walker,,87,98
387,4,4:38.0,M. Monk misses 3-pt jump shot from 25 ft,,87,98
388,4,4:38.0,,Defensive rebound by B. Beal,87,98
389,4,4:33.0,,Shooting foul by F. Kaminsky (drawn by K. Oubre),87,98
390,4,4:33.0,,K. Oubre makes free throw 1 of 2,87,99
391,4,4:33.0,M. Williams enters the game for F. Kaminsky,,87,99
392,4,4:33.0,,K. Oubre makes free throw 2 of 2,87,100
393,4,4:18.0,M. Monk misses 2-pt jump shot from 12 ft,,87,100
394,4,4:16.0,,Defensive rebound by O. Porter,87,100
395,4,4:11.0,,Turnover by J. Wall (bad pass; steal by M. Williams),87,100
396,4,3:59.0,M. Monk misses 3-pt jump shot from 25 ft,,87,100
397,4,3:55.0,,Defensive rebound by M. Gortat,87,100
398,4,3:45.0,,Turnover by J. Wall (bad pass),87,100
399,4,3:23.0,D. Howard misses 2-pt hook shot from 4 ft,,87,100
400,4,3:18.0,Offensive rebound by N. Batum,,87,100
401,4,3:18.0,N. Batum makes 2-pt layup at rim,,89,100
402,4,3:04.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),89,102
403,4,2:46.0,Charlotte full timeout,,89,102
404,4,2:42.0,N. Batum misses 2-pt jump shot from 16 ft,,89,102
405,4,2:38.0,,Defensive rebound by M. Gortat,89,102
406,4,2:26.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),89,105
407,4,2:05.0,D. Howard makes 2-pt layup at rim (assist by N. Batum),,91,105
408,4,1:45.0,,J. Wall misses 3-pt jump shot from 27 ft,91,105
409,4,1:44.0,Defensive rebound by Team,,91,105
410,4,1:44.0,,M. Scott enters the game for J. Wall,91,105
411,4,1:44.0,,T. Satoranský enters the game for B. Beal,91,105
412,4,1:44.0,,R. Sessions enters the game for M. Gortat,91,105
413,4,1:44.0,,J. Meeks enters the game for O. Porter,91,105
414,4,1:44.0,J. Stone enters the game for N. Batum,,91,105
415,4,1:44.0,W. Hernangómez enters the game for D. Howard,,91,105
416,4,1:44.0,F. Kaminsky enters the game for K. Walker,,91,105
417,4,1:44.0,T. Graham enters the game for M. Williams,,91,105
418,4,1:35.0,M. Monk misses 3-pt jump shot from 24 ft,,91,105
419,4,1:32.0,,Defensive rebound by K. Oubre,91,105
420,4,1:10.0,,M. Scott makes 2-pt jump shot from 16 ft (assist by T. Satoranský),91,107
421,4,0:50.0,Turnover by F. Kaminsky (bad pass; steal by J. Meeks),,91,107
422,4,0:33.0,,K. Oubre misses 3-pt jump shot from 28 ft,91,107
423,4,0:29.0,Defensive rebound by W. Hernangómez,,91,107
424,4,0:21.0,Personal foul by T. Satoranský (drawn by W. Hernangómez),,91,107
425,4,0:21.0,W. Hernangómez makes free throw 1 of 2,,92,107
426,4,0:21.0,W. Hernangómez makes free throw 2 of 2,,93,107
