,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
42,1,6:11.0,,A. Jefferson enters the game for D. Sabonis,21,13
43,1,6:11.0,W. Ellington enters the game for J. Richardson,,21,13
44,1,6:03.0,,T. Young misses 2-pt layup at rim (block by H. Whiteside),21,13
45,1,6:03.0,,Offensive rebound by Team,21,13
46,1,5:52.0,,Turnover by A. Jefferson (out of bounds lost ball),21,13
47,1,5:35.0,H. Whiteside makes 2-pt hook shot from 7 ft,,23,13
48,1,5:17.0,,V. Oladipo makes 2-pt layup from 1 ft,23,15
49,1,5:03.0,W. Ellington misses 3-pt jump shot from 26 ft,,23,15
50,1,5:02.0,,Defensive rebound by Team,23,15
51,1,5:02.0,,C. Joseph enters the game for B. Bogdanović,23,15
52,1,4:46.0,,V. Oladipo misses 2-pt layup at rim,23,15
53,1,4:43.0,Defensive rebound by G. Dragić,,23,15
54,1,4:40.0,Shooting foul by D. Collison (drawn by G. Dragić),,23,15
55,1,4:40.0,G. Dragić misses free throw 1 of 2,,23,15
56,1,4:40.0,Offensive rebound by Team,,23,15
57,1,4:40.0,,J. Young enters the game for D. Collison,23,15
58,1,4:40.0,B. Adebayo enters the game for K. Olynyk,,23,15
59,1,4:40.0,G. Dragić makes free throw 2 of 2,,24,15
60,1,4:27.0,,V. Oladipo makes 2-pt layup from 1 ft,24,17
61,1,4:13.0,G. Dragić makes 2-pt jump shot from 13 ft,,26,17
62,1,4:01.0,,V. Oladipo makes 2-pt layup at rim,26,19
63,1,3:47.0,G. Dragić makes 2-pt layup from 1 ft,,28,19
64,1,3:31.0,,A. Jefferson misses 2-pt layup from 1 ft (block by H. Whiteside),28,19
65,1,3:29.0,Defensive rebound by H. Whiteside,,28,19
66,1,3:24.0,H. Whiteside misses 2-pt jump shot from 7 ft,,28,19
67,1,3:20.0,,Defensive rebound by J. Young,28,19
68,1,3:05.0,,T. Young makes 2-pt layup at rim,28,21
69,1,2:56.0,Miami full timeout,,28,21
70,1,2:56.0,,L. Stephenson enters the game for T. Young,28,21
71,1,2:56.0,,T. Leaf enters the game for J. Young,28,21
72,1,2:56.0,K. Olynyk enters the game for D. Jones,,28,21
73,1,2:56.0,T. Johnson enters the game for G. Dragić,,28,21
74,1,2:56.0,J. Richardson enters the game for H. Whiteside,,28,21
75,1,2:47.0,W. Ellington misses 3-pt jump shot from 27 ft,,28,21
76,1,2:44.0,,Defensive rebound by L. Stephenson,28,21
77,1,2:24.0,,Shooting foul by W. Ellington (drawn by C. Joseph),28,21
78,1,2:24.0,,C. Joseph makes free throw 1 of 2,28,22
79,1,2:24.0,,C. Joseph misses free throw 2 of 2,28,22
80,1,2:20.0,Defensive rebound by B. Adebayo,,28,22
81,1,2:08.0,Shooting foul by V. Oladipo (drawn by B. Adebayo),,28,22
82,1,2:08.0,B. Adebayo makes free throw 1 of 2,,29,22
83,1,2:08.0,B. Adebayo makes free throw 2 of 2,,30,22
84,1,1:55.0,,A. Jefferson misses 2-pt jump shot from 13 ft,30,22
85,1,1:52.0,Defensive rebound by W. Ellington,,30,22
86,1,1:38.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,33,22
87,1,1:23.0,,T. Leaf misses 3-pt jump shot from 26 ft,33,22
88,1,1:21.0,Defensive rebound by T. Johnson,,33,22
89,1,1:08.0,K. Olynyk makes 2-pt hook shot from 7 ft,,35,22
90,1,0:51.0,,V. Oladipo makes 2-pt layup at rim,35,24
91,1,0:40.0,B. Adebayo makes 2-pt jump shot from 16 ft (assist by J. Richardson),,37,24
92,1,0:29.0,,C. Joseph misses 3-pt jump shot from 26 ft,37,24
93,1,0:25.0,,Offensive rebound by V. Oladipo,37,24
94,1,0:25.0,,V. Oladipo makes 2-pt layup from 1 ft,37,26
95,1,0:06.0,Personal foul by V. Oladipo (drawn by J. Richardson),,37,26
96,1,0:06.0,J. Richardson makes free throw 1 of 2,,38,26
97,1,0:06.0,,J. Young enters the game for V. Oladipo,38,26
98,1,0:06.0,J. Richardson misses free throw 2 of 2,,38,26
99,1,0:05.0,,Defensive rebound by L. Stephenson,38,26
100,1,0:00.0,,J. Young misses 2-pt jump shot from 12 ft,38,26
101,1,0:00.0,,Offensive rebound by Team,38,26
102,2,11:52.0,,L. Stephenson misses 2-pt jump shot from 18 ft,38,26
103,2,11:49.0,,Offensive rebound by T. Leaf,38,26
104,2,11:48.0,,T. Leaf makes 2-pt hook shot from 3 ft,38,28
105,2,11:22.0,B. Adebayo misses 2-pt jump shot from 13 ft,,38,28
106,2,11:18.0,,Defensive rebound by L. Stephenson,38,28
107,2,11:08.0,,D. Sabonis makes 2-pt jump shot from 14 ft (assist by L. Stephenson),38,30
108,2,11:08.0,,Loose ball foul by L. Stephenson (drawn by J. Richardson),38,30
109,2,10:54.0,B. Adebayo makes 2-pt dunk at rim (assist by T. Johnson),,40,30
110,2,10:41.0,,Shooting foul by T. Johnson (drawn by J. Young),40,30
111,2,10:41.0,,J. Young misses free throw 1 of 2,40,30
112,2,10:41.0,,Offensive rebound by Team,40,30
113,2,10:41.0,,J. Young misses free throw 2 of 2,40,30
114,2,10:41.0,Defensive rebound by Team,,40,30
115,2,10:32.0,Offensive foul by K. Olynyk (drawn by C. Joseph),,40,30
116,2,10:32.0,Turnover by K. Olynyk (offensive foul),,40,30
117,2,10:22.0,,L. Stephenson misses 3-pt jump shot from 27 ft,40,30
118,2,10:20.0,Defensive rebound by T. Johnson,,40,30
119,2,10:09.0,B. Adebayo makes 2-pt jump shot from 5 ft,,42,30
120,2,9:58.0,,L. Stephenson makes 2-pt layup from 2 ft,42,32
121,2,9:38.0,Turnover by K. Olynyk (lost ball; steal by J. Young),,42,32
122,2,9:34.0,,J. Young makes 2-pt layup from 1 ft,42,34
123,2,9:17.0,T. Johnson misses 3-pt jump shot from 28 ft,,42,34
124,2,9:13.0,,Defensive rebound by C. Joseph,42,34
125,2,9:00.0,,C. Joseph misses 2-pt jump shot from 19 ft,42,34
126,2,8:57.0,Defensive rebound by W. Ellington,,42,34
127,2,8:49.0,W. Ellington misses 3-pt jump shot from 25 ft,,42,34
128,2,8:48.0,,Defensive rebound by C. Joseph,42,34
129,2,8:41.0,,D. Sabonis makes 2-pt layup at rim (assist by L. Stephenson),42,36
130,2,8:34.0,Miami full timeout,,42,36
131,2,8:34.0,,B. Bogdanović enters the game for J. Young,42,36
132,2,8:34.0,,T. Young enters the game for T. Leaf,42,36
133,2,8:34.0,H. Whiteside enters the game for T. Johnson,,42,36
134,2,8:34.0,G. Dragić enters the game for K. Olynyk,,42,36
135,2,8:29.0,Personal foul by C. Joseph (drawn by G. Dragić),,42,36
136,2,8:22.0,H. Whiteside makes 2-pt jump shot from 12 ft (assist by G. Dragić),,44,36
137,2,8:03.0,,D. Sabonis misses 2-pt layup at rim,44,36
138,2,8:02.0,Defensive rebound by H. Whiteside,,44,36
139,2,8:02.0,Personal foul by L. Stephenson (drawn by H. Whiteside),,44,36
140,2,7:53.0,Offensive foul by H. Whiteside (drawn by C. Joseph),,44,36
141,2,7:53.0,Turnover by H. Whiteside (offensive foul),,44,36
142,2,7:44.0,,D. Sabonis misses 2-pt layup from 1 ft (block by H. Whiteside),44,36
143,2,7:40.0,Defensive rebound by W. Ellington,,44,36
144,2,7:35.0,Personal foul by B. Bogdanović (drawn by J. Richardson),,44,36
145,2,7:35.0,T. Johnson enters the game for J. Richardson,,44,36
146,2,7:20.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,46,36
147,2,7:06.0,,D. Sabonis misses 2-pt hook shot from 5 ft,46,36
148,2,7:01.0,,Offensive rebound by T. Young,46,36
149,2,7:01.0,,V. Oladipo enters the game for L. Stephenson,46,36
150,2,6:54.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,46,36
151,2,6:50.0,Defensive rebound by T. Johnson,,46,36
152,2,6:38.0,W. Ellington misses 3-pt jump shot from 22 ft,,46,36
153,2,6:35.0,Offensive rebound by H. Whiteside,,46,36
154,2,6:35.0,H. Whiteside makes 2-pt dunk from 2 ft,,48,36
155,2,6:23.0,,Turnover by C. Joseph (bad pass; steal by T. Johnson),48,36
156,2,6:20.0,T. Johnson makes 2-pt dunk from 1 ft,,50,36
157,2,6:19.0,,Indiana full timeout,50,36
158,2,6:11.0,,V. Oladipo misses 2-pt jump shot from 19 ft,50,36
159,2,6:07.0,Defensive rebound by H. Whiteside,,50,36
160,2,6:07.0,,Offensive charge foul by G. Dragić (drawn by D. Sabonis),50,36
161,2,6:07.0,Turnover by G. Dragić (offensive foul),,50,36
162,2,6:07.0,,D. Collison enters the game for C. Joseph,50,36
163,2,5:57.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,50,36
164,2,5:53.0,Defensive rebound by H. Whiteside,,50,36
165,2,5:38.0,Turnover by G. Dragić (lost ball; steal by D. Collison),,50,36
166,2,5:37.0,,Shooting foul by T. Johnson (drawn by V. Oladipo),50,36
167,2,5:37.0,,V. Oladipo makes free throw 1 of 2,50,37
168,2,5:37.0,,V. Oladipo misses free throw 2 of 2,50,37
169,2,5:35.0,Defensive rebound by H. Whiteside,,50,37
170,2,5:25.0,,Violation by V. Oladipo (kicked ball),50,37
171,2,5:24.0,Turnover by T. Johnson (lost ball; steal by V. Oladipo),,50,37
172,2,5:23.0,,Turnover by V. Oladipo (out of bounds lost ball),50,37
173,2,5:14.0,W. Ellington misses 3-pt jump shot from 28 ft,,50,37
174,2,5:11.0,,Defensive rebound by T. Young,50,37
175,2,5:07.0,,Offensive foul by D. Sabonis (drawn by G. Dragić),50,37
176,2,5:07.0,,Turnover by D. Sabonis (offensive foul),50,37
177,2,5:07.0,W. Ellington makes technical free throw,,51,37
178,2,4:57.0,Shooting foul by D. Sabonis (drawn by G. Dragić),,51,37
179,2,4:57.0,G. Dragić makes free throw 1 of 2,,52,37
180,2,4:57.0,J. Richardson enters the game for W. Ellington,,52,37
181,2,4:57.0,G. Dragić makes free throw 2 of 2,,53,37
182,2,4:42.0,,D. Sabonis makes 2-pt hook shot from 8 ft,53,39
183,2,4:16.0,T. Johnson misses 3-pt jump shot from 28 ft,,53,39
184,2,4:13.0,Offensive rebound by G. Dragić,,53,39
185,2,4:00.0,G. Dragić misses 2-pt jump shot from 13 ft,,53,39
186,2,3:58.0,,Defensive rebound by V. Oladipo,53,39
187,2,3:55.0,,Shooting foul by G. Dragić (drawn by B. Bogdanović),53,39
188,2,3:55.0,,B. Bogdanović makes free throw 1 of 2,53,40
189,2,3:55.0,W. Ellington enters the game for G. Dragić,,53,40
190,2,3:55.0,,B. Bogdanović makes free throw 2 of 2,53,41
191,2,3:33.0,W. Ellington misses 3-pt jump shot from 26 ft,,53,41
192,2,3:30.0,,Defensive rebound by D. Sabonis,53,41
193,2,3:22.0,,D. Sabonis misses 2-pt layup at rim,53,41
194,2,3:19.0,Defensive rebound by H. Whiteside,,53,41
195,2,3:07.0,B. Adebayo misses 2-pt jump shot from 9 ft,,53,41
196,2,3:05.0,,Defensive rebound by T. Young,53,41
197,2,2:55.0,,Turnover by V. Oladipo (bad pass; steal by B. Adebayo),53,41
198,2,2:33.0,Turnover by H. Whiteside (traveling),,53,41
199,2,2:33.0,,L. Stephenson enters the game for D. Sabonis,53,41
200,2,2:33.0,,A. Jefferson enters the game for B. Bogdanović,53,41
201,2,2:21.0,,V. Oladipo misses 2-pt layup at rim,53,41
202,2,2:20.0,,Offensive rebound by T. Young,53,41
203,2,2:15.0,,V. Oladipo misses 3-pt jump shot from 23 ft,53,41
204,2,2:13.0,Defensive rebound by Team,,53,41
205,2,2:00.0,B. Adebayo misses 2-pt layup at rim,,53,41
206,2,1:58.0,,Defensive rebound by V. Oladipo,53,41
207,2,1:47.0,,T. Young misses 2-pt jump shot from 5 ft (block by W. Ellington),53,41
208,2,1:47.0,Defensive rebound by Team,,53,41
209,2,1:47.0,K. Olynyk enters the game for H. Whiteside,,53,41
210,2,1:29.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,56,41
211,2,1:12.0,,A. Jefferson makes 2-pt layup from 4 ft (assist by D. Collison),56,43
212,2,1:01.0,Personal foul by T. Young (drawn by B. Adebayo),,56,43
213,2,1:01.0,B. Adebayo makes free throw 1 of 2,,57,43
214,2,1:01.0,,C. Joseph enters the game for V. Oladipo,57,43
215,2,1:01.0,B. Adebayo makes free throw 2 of 2,,58,43
216,2,0:38.0,,C. Joseph misses 3-pt jump shot from 23 ft,58,43
217,2,0:35.0,,Offensive rebound by T. Young,58,43
218,2,0:34.0,,T. Young makes 2-pt layup from 1 ft,58,45
219,2,0:16.0,J. Richardson misses 2-pt jump shot from 19 ft,,58,45
220,2,0:14.0,,Defensive rebound by L. Stephenson,58,45
221,2,0:10.0,,T. Young makes 2-pt layup at rim (assist by L. Stephenson),58,47
222,2,0:02.0,T. Johnson misses 2-pt jump shot from 15 ft (block by A. Jefferson),,58,47
223,2,0:02.0,,Defensive rebound by L. Stephenson,58,47
224,3,11:39.0,,Turnover by V. Oladipo (bad pass; steal by K. Olynyk),58,47
225,3,11:25.0,K. Olynyk misses 2-pt jump shot from 12 ft (block by T. Young),,58,47
226,3,11:24.0,,Defensive rebound by V. Oladipo,58,47
227,3,11:19.0,,D. Collison makes 2-pt layup from 1 ft (assist by V. Oladipo),58,49
228,3,11:01.0,H. Whiteside misses 2-pt layup from 1 ft (block by D. Collison),,58,49
229,3,10:59.0,,Defensive rebound by T. Young,58,49
230,3,10:45.0,,Turnover by D. Sabonis (bad pass),58,49
231,3,10:33.0,H. Whiteside makes 2-pt jump shot from 15 ft (assist by G. Dragić),,60,49
232,3,10:25.0,,D. Collison misses 2-pt layup from 1 ft,60,49
233,3,10:23.0,Defensive rebound by H. Whiteside,,60,49
234,3,10:06.0,G. Dragić misses 2-pt jump shot from 17 ft,,60,49
235,3,10:02.0,,Defensive rebound by V. Oladipo,60,49
236,3,9:59.0,,Offensive foul by D. Sabonis (drawn by D. Jones),60,49
237,3,9:59.0,,Turnover by D. Sabonis (offensive foul),60,49
238,3,9:42.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Richardson),,63,49
239,3,9:27.0,,B. Bogdanović makes 2-pt layup at rim,63,51
240,3,9:06.0,D. Jones misses 3-pt jump shot from 23 ft,,63,51
241,3,9:03.0,,Defensive rebound by T. Young,63,51
242,3,8:59.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,63,51
243,3,8:56.0,Defensive rebound by H. Whiteside,,63,51
244,3,8:43.0,,Offensive charge foul by D. Jones (drawn by T. Young),63,51
245,3,8:43.0,Turnover by D. Jones (offensive foul),,63,51
246,3,8:34.0,,Personal block foul by H. Whiteside (drawn by T. Young),63,51
247,3,8:23.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,63,51
248,3,8:19.0,Defensive rebound by G. Dragić,,63,51
249,3,8:09.0,Turnover by G. Dragić (bad pass; steal by T. Young),,63,51
250,3,8:06.0,,Shooting foul by D. Jones (drawn by B. Bogdanović),63,51
251,3,8:06.0,,B. Bogdanović misses free throw 1 of 2,63,51
252,3,8:06.0,,Offensive rebound by Team,63,51
253,3,8:06.0,,B. Bogdanović makes free throw 2 of 2,63,52
254,3,7:56.0,K. Olynyk makes 2-pt layup at rim (assist by G. Dragić),,65,52
255,3,7:39.0,,D. Sabonis misses 2-pt jump shot from 20 ft,65,52
256,3,7:37.0,Defensive rebound by J. Richardson,,65,52
257,3,7:26.0,K. Olynyk misses 3-pt jump shot from 27 ft,,65,52
258,3,7:23.0,,Defensive rebound by V. Oladipo,65,52
259,3,7:17.0,,V. Oladipo makes 2-pt layup from 1 ft,65,54
260,3,7:17.0,,Shooting foul by H. Whiteside (drawn by V. Oladipo),65,54
261,3,7:17.0,B. Adebayo enters the game for H. Whiteside,,65,54
262,3,7:17.0,,V. Oladipo makes free throw 1 of 1,65,55
263,3,7:05.0,G. Dragić misses 3-pt jump shot from 28 ft,,65,55
264,3,7:02.0,,Defensive rebound by B. Bogdanović,65,55
265,3,6:48.0,,V. Oladipo misses 2-pt layup from 1 ft,65,55
266,3,6:47.0,,Offensive rebound by D. Sabonis,65,55
267,3,6:47.0,,D. Sabonis makes 2-pt layup at rim,65,57
268,3,6:30.0,Offensive foul by K. Olynyk (drawn by V. Oladipo),,65,57
269,3,6:30.0,Turnover by K. Olynyk (offensive foul),,65,57
270,3,6:30.0,,Indiana full timeout,65,57
271,3,6:30.0,W. Ellington enters the game for J. Richardson,,65,57
272,3,6:19.0,Offensive charge foul by D. Sabonis (drawn by K. Olynyk),,65,57
273,3,6:19.0,,Turnover by D. Sabonis (offensive foul),65,57
274,3,6:19.0,,A. Jefferson enters the game for D. Sabonis,65,57
275,3,5:56.0,G. Dragić misses 3-pt jump shot from 26 ft,,65,57
276,3,5:53.0,,Defensive rebound by A. Jefferson,65,57
277,3,5:41.0,,B. Bogdanović makes 2-pt layup from 1 ft,65,59
278,3,5:27.0,K. Olynyk misses 3-pt jump shot from 26 ft,,65,59
279,3,5:24.0,,Defensive rebound by A. Jefferson,65,59
280,3,5:14.0,,V. Oladipo makes 2-pt layup at rim,65,61
281,3,5:01.0,Turnover by G. Dragić (lost ball; steal by D. Collison),,65,61
282,3,4:58.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Collison),65,63
283,3,4:46.0,Miami full timeout,,65,63
284,3,4:46.0,T. Johnson enters the game for D. Jones,,65,63
285,3,4:40.0,G. Dragić makes 2-pt layup from 2 ft (assist by B. Adebayo),,67,63
286,3,4:17.0,,V. Oladipo misses 3-pt jump shot from 28 ft,67,63
287,3,4:13.0,,Offensive rebound by T. Young,67,63
288,3,4:13.0,,T. Young makes 2-pt dunk from 1 ft,67,65
289,3,3:58.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by G. Dragić),,70,65
290,3,3:39.0,,B. Bogdanović makes 2-pt jump shot from 10 ft,70,67
291,3,3:17.0,G. Dragić misses 2-pt jump shot from 18 ft,,70,67
292,3,3:14.0,Offensive rebound by K. Olynyk,,70,67
293,3,3:14.0,K. Olynyk misses 2-pt layup at rim,,70,67
294,3,3:13.0,,Defensive rebound by T. Young,70,67
295,3,3:03.0,,A. Jefferson makes 2-pt hook shot from 6 ft (assist by T. Young),70,69
296,3,2:45.0,Shooting foul by A. Jefferson (drawn by B. Adebayo),,70,69
297,3,2:45.0,B. Adebayo misses free throw 1 of 2,,70,69
298,3,2:45.0,Offensive rebound by Team,,70,69
299,3,2:45.0,,C. Joseph enters the game for B. Bogdanović,70,69
300,3,2:45.0,J. Richardson enters the game for G. Dragić,,70,69
301,3,2:45.0,B. Adebayo makes free throw 2 of 2,,71,69
302,3,2:37.0,,Offensive foul by A. Jefferson (drawn by B. Adebayo),71,69
303,3,2:37.0,,Turnover by A. Jefferson (offensive foul),71,69
304,3,2:23.0,W. Ellington makes 3-pt jump shot from 28 ft (assist by J. Richardson),,74,69
305,3,2:13.0,,Shooting foul by K. Olynyk (drawn by D. Collison),74,69
306,3,2:13.0,,D. Collison makes free throw 1 of 2,74,70
307,3,2:13.0,,L. Stephenson enters the game for V. Oladipo,74,70
308,3,2:13.0,,D. Collison makes free throw 2 of 2,74,71
309,3,1:53.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by T. Johnson),,77,71
310,3,1:33.0,,T. Young makes 2-pt layup from 3 ft,77,73
311,3,1:33.0,Violation by B. Adebayo (def goaltending),,77,73
312,3,1:33.0,,Shooting foul by K. Olynyk (drawn by T. Young),77,73
313,3,1:33.0,,T. Young misses free throw 1 of 1,77,73
314,3,1:28.0,Defensive rebound by K. Olynyk,,77,73
315,3,1:14.0,J. Richardson makes 2-pt jump shot from 19 ft,,79,73
316,3,0:57.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by C. Joseph),79,76
317,3,0:44.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,82,76
318,3,0:35.0,,L. Stephenson misses 3-pt jump shot from 26 ft,82,76
319,3,0:32.0,Defensive rebound by W. Ellington,,82,76
320,3,0:14.0,Shooting foul by A. Jefferson (drawn by B. Adebayo),,82,76
321,3,0:14.0,B. Adebayo makes free throw 1 of 2,,83,76
322,3,0:14.0,D. Jones enters the game for K. Olynyk,,83,76
323,3,0:14.0,,T. Leaf enters the game for T. Young,83,76
324,3,0:14.0,B. Adebayo makes free throw 2 of 2,,84,76
325,3,0:02.0,,D. Collison makes 2-pt jump shot from 22 ft,84,78
326,3,0:00.0,B. Adebayo misses 3-pt jump shot from 55 ft,,84,78
327,3,0:00.0,Offensive rebound by Team,,84,78
328,4,11:43.0,W. Ellington misses 2-pt jump shot from 20 ft,,84,78
329,4,11:41.0,,Defensive rebound by L. Stephenson,84,78
330,4,11:36.0,,L. Stephenson makes 2-pt layup at rim,84,80
331,4,11:13.0,T. Johnson makes 2-pt layup at rim (assist by B. Adebayo),,86,80
332,4,10:53.0,,C. Joseph misses 2-pt jump shot from 17 ft,86,80
333,4,10:50.0,Defensive rebound by T. Johnson,,86,80
334,4,10:44.0,Offensive foul by B. Adebayo (drawn by D. Collison),,86,80
335,4,10:44.0,Turnover by B. Adebayo (offensive foul),,86,80
336,4,10:33.0,,Turnover by T. Leaf (lost ball; steal by J. Richardson),86,80
337,4,10:29.0,T. Johnson makes 2-pt layup from 2 ft (assist by D. Jones),,88,80
338,4,10:09.0,,A. Jefferson misses 2-pt jump shot from 20 ft,88,80
339,4,10:07.0,Defensive rebound by Team,,88,80
340,4,10:07.0,,V. Oladipo enters the game for D. Collison,88,80
341,4,10:07.0,,B. Bogdanović enters the game for T. Leaf,88,80
342,4,9:57.0,B. Adebayo makes 2-pt layup from 1 ft,,90,80
343,4,9:57.0,Shooting foul by L. Stephenson (drawn by B. Adebayo),,90,80
344,4,9:57.0,,D. Sabonis enters the game for A. Jefferson,90,80
345,4,9:57.0,B. Adebayo misses free throw 1 of 1,,90,80
346,4,9:57.0,,Defensive rebound by B. Bogdanović,90,80
347,4,9:37.0,,L. Stephenson makes 2-pt jump shot from 7 ft,90,82
348,4,9:15.0,J. Richardson misses 3-pt jump shot from 24 ft,,90,82
349,4,9:13.0,,Defensive rebound by D. Sabonis,90,82
350,4,9:07.0,,Shooting foul by B. Adebayo (drawn by D. Sabonis),90,82
351,4,9:07.0,,D. Sabonis makes free throw 1 of 2,90,83
352,4,9:07.0,,D. Sabonis misses free throw 2 of 2,90,83
353,4,9:05.0,Defensive rebound by B. Adebayo,,90,83
354,4,8:50.0,W. Ellington misses 2-pt layup from 1 ft,,90,83
355,4,8:46.0,Offensive rebound by J. Richardson,,90,83
356,4,8:44.0,D. Jones makes 2-pt jump shot from 8 ft,,92,83
357,4,8:32.0,,Personal foul by J. Richardson (drawn by V. Oladipo),92,83
358,4,8:27.0,,Personal foul by J. Richardson (drawn by V. Oladipo),92,83
359,4,8:22.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by V. Oladipo),92,85
360,4,7:55.0,B. Adebayo misses 2-pt jump shot from 17 ft,,92,85
361,4,7:52.0,,Defensive rebound by B. Bogdanović,92,85
362,4,7:46.0,,Shooting block foul by T. Johnson (drawn by L. Stephenson),92,85
363,4,7:46.0,,L. Stephenson makes free throw 1 of 2,92,86
364,4,7:46.0,H. Whiteside enters the game for W. Ellington,,92,86
365,4,7:46.0,G. Dragić enters the game for D. Jones,,92,86
366,4,7:46.0,,L. Stephenson makes free throw 2 of 2,92,87
367,4,7:23.0,Turnover by J. Richardson (bad pass; steal by V. Oladipo),,92,87
368,4,7:19.0,,V. Oladipo makes 2-pt layup at rim,92,89
369,4,7:19.0,Miami full timeout,,92,89
370,4,7:03.0,T. Johnson makes 3-pt jump shot from 27 ft (assist by G. Dragić),,95,89
371,4,6:40.0,,V. Oladipo makes 2-pt layup from 2 ft,95,91
372,4,6:16.0,G. Dragić makes 2-pt jump shot from 18 ft,,97,91
373,4,5:56.0,,B. Bogdanović makes 2-pt layup from 1 ft,97,93
374,4,5:42.0,Turnover by T. Johnson (lost ball; steal by V. Oladipo),,97,93
375,4,5:39.0,,C. Joseph makes 2-pt layup from 1 ft (assist by L. Stephenson),97,95
376,4,5:39.0,,Away from play foul by G. Dragić (drawn by L. Stephenson),97,95
377,4,5:39.0,,L. Stephenson misses free throw 1 of 1,97,95
378,4,5:36.0,Defensive rebound by H. Whiteside,,97,95
379,4,5:18.0,T. Johnson misses 3-pt jump shot from 29 ft,,97,95
