,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
43,1,6:41.0,A. Johnson misses 2-pt hook shot from 3 ft,,12,14
44,1,6:39.0,Offensive rebound by Team,,12,14
45,1,6:39.0,M. Belinelli enters the game for J. Redick,,12,14
46,1,6:32.0,B. Simmons makes 2-pt layup from 2 ft,,14,14
47,1,6:20.0,,R. Jackson misses 2-pt jump shot from 14 ft,14,14
48,1,6:17.0,,Offensive rebound by A. Drummond,14,14
49,1,6:15.0,,Turnover by A. Drummond (lost ball; steal by B. Simmons),14,14
50,1,6:08.0,Personal foul by A. Drummond (drawn by B. Simmons),,14,14
51,1,6:08.0,J. Anderson enters the game for E. İlyasova,,14,14
52,1,5:58.0,M. Belinelli misses 2-pt jump shot from 19 ft,,14,14
53,1,5:55.0,,Defensive rebound by R. Jackson,14,14
54,1,5:49.0,,S. Johnson misses 3-pt jump shot from 26 ft,14,14
55,1,5:46.0,Defensive rebound by B. Simmons,,14,14
56,1,5:43.0,A. Johnson misses 2-pt layup from 7 ft (block by R. Jackson),,14,14
57,1,5:43.0,Offensive rebound by Team,,14,14
58,1,5:43.0,R. Holmes enters the game for A. Johnson,,14,14
59,1,5:31.0,T. McConnell misses 2-pt jump shot from 8 ft,,14,14
60,1,5:31.0,,Defensive rebound by A. Drummond,14,14
61,1,5:16.0,,R. Bullock makes 2-pt layup from 3 ft (assist by A. Drummond),14,16
62,1,5:16.0,,Shooting foul by R. Holmes (drawn by R. Bullock),14,16
63,1,5:16.0,,I. Smith enters the game for R. Jackson,14,16
64,1,5:16.0,,R. Bullock makes free throw 1 of 1,14,17
65,1,5:16.0,Philadelphia full timeout,,14,17
66,1,5:06.0,R. Holmes makes 2-pt dunk from 1 ft (assist by T. McConnell),,16,17
67,1,4:48.0,,R. Bullock misses 2-pt jump shot from 11 ft,16,17
68,1,4:44.0,,Offensive rebound by R. Bullock,16,17
69,1,4:43.0,,Turnover by R. Bullock (lost ball; steal by R. Holmes),16,17
70,1,4:40.0,R. Holmes makes 2-pt dunk from 1 ft (assist by B. Simmons),,18,17
71,1,4:40.0,Shooting foul by A. Tolliver (drawn by R. Holmes),,18,17
72,1,4:40.0,,L. Kennard enters the game for R. Bullock,18,17
73,1,4:40.0,R. Holmes makes free throw 1 of 1,,19,17
74,1,4:30.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Kennard),19,19
75,1,4:18.0,T. McConnell makes 2-pt jump shot from 17 ft,,21,19
76,1,3:52.0,,A. Drummond makes 2-pt dunk at rim (assist by S. Johnson),21,21
77,1,3:41.0,J. Anderson makes 2-pt layup from 1 ft (assist by T. McConnell),,23,21
78,1,3:24.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by I. Smith),23,24
79,1,3:15.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by B. Simmons),,25,24
80,1,2:55.0,,S. Johnson makes 2-pt jump shot from 17 ft,25,26
81,1,2:38.0,B. Simmons makes 2-pt jump shot from 5 ft,,27,26
82,1,2:32.0,,Detroit full timeout,27,26
83,1,2:32.0,,H. Ellenson enters the game for A. Tolliver,27,26
84,1,2:32.0,E. İlyasova enters the game for J. Anderson,,27,26
85,1,2:32.0,M. Fultz enters the game for T. McConnell,,27,26
86,1,2:32.0,J. Redick enters the game for B. Simmons,,27,26
87,1,2:25.0,,I. Smith makes 2-pt jump shot from 19 ft,27,28
88,1,2:07.0,J. Redick makes 2-pt jump shot from 20 ft (assist by R. Holmes),,29,28
89,1,1:57.0,,I. Smith misses 3-pt jump shot from 26 ft,29,28
90,1,1:53.0,Defensive rebound by R. Holmes,,29,28
91,1,1:49.0,M. Belinelli misses 3-pt jump shot from 26 ft,,29,28
92,1,1:46.0,,Defensive rebound by L. Kennard,29,28
93,1,1:39.0,Offensive charge foul by S. Johnson (drawn by J. Redick),,29,28
94,1,1:39.0,,Turnover by S. Johnson (offensive foul),29,28
95,1,1:39.0,,R. Bullock enters the game for S. Johnson,29,28
96,1,1:31.0,J. Redick makes 3-pt jump shot from 25 ft (assist by M. Fultz),,32,28
97,1,1:14.0,,Turnover by A. Drummond (bad pass; steal by M. Belinelli),32,28
98,1,1:09.0,M. Belinelli misses 3-pt jump shot from 26 ft,,32,28
99,1,1:05.0,Offensive rebound by E. İlyasova,,32,28
100,1,1:05.0,E. İlyasova makes 2-pt layup at rim,,34,28
101,1,0:54.0,,Turnover by H. Ellenson (bad pass),34,28
102,1,0:35.0,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Redick),,36,28
103,1,0:28.0,,I. Smith misses 3-pt jump shot from 27 ft,36,28
104,1,0:24.0,Defensive rebound by M. Belinelli,,36,28
105,1,0:05.0,E. İlyasova misses 3-pt jump shot from 26 ft,,36,28
106,1,0:01.0,,Defensive rebound by A. Drummond,36,28
107,1,0:00.0,,A. Drummond misses 3-pt jump shot from 51 ft,36,28
108,1,0:00.0,,Offensive rebound by Team,36,28
109,2,11:50.0,Personal foul by H. Ellenson (drawn by E. İlyasova),,36,28
110,2,11:44.0,Offensive foul by J. Redick (drawn by R. Jackson),,36,28
111,2,11:44.0,Turnover by J. Redick (offensive foul),,36,28
112,2,11:29.0,,Offensive foul by E. Moreland (drawn by A. Johnson),36,28
113,2,11:29.0,,Turnover by E. Moreland (offensive foul),36,28
114,2,11:19.0,E. İlyasova misses 3-pt jump shot from 26 ft,,36,28
115,2,11:15.0,,Defensive rebound by H. Ellenson,36,28
116,2,11:02.0,,J. Ennis misses 3-pt jump shot from 24 ft,36,28
117,2,10:58.0,Defensive rebound by E. İlyasova,,36,28
118,2,10:43.0,M. Fultz makes 2-pt layup from 2 ft,,38,28
119,2,10:33.0,,Turnover by R. Jackson (bad pass; steal by J. Redick),38,28
120,2,10:27.0,M. Fultz misses 2-pt layup from 1 ft,,38,28
121,2,10:24.0,,Defensive rebound by R. Jackson,38,28
122,2,10:21.0,,R. Jackson misses 3-pt jump shot from 25 ft,38,28
123,2,10:18.0,Defensive rebound by J. Redick,,38,28
124,2,10:09.0,Shooting foul by E. Moreland (drawn by E. İlyasova),,38,28
125,2,10:09.0,E. İlyasova misses free throw 1 of 2,,38,28
126,2,10:09.0,Offensive rebound by Team,,38,28
127,2,10:09.0,E. İlyasova makes free throw 2 of 2,,39,28
128,2,9:58.0,,L. Kennard makes 2-pt jump shot from 18 ft (assist by R. Jackson),39,30
129,2,9:45.0,Turnover by M. Fultz (step out of bounds),,39,30
130,2,9:35.0,,H. Ellenson misses 2-pt jump shot from 20 ft,39,30
131,2,9:30.0,Defensive rebound by A. Johnson,,39,30
132,2,9:23.0,Shooting foul by L. Kennard (drawn by E. İlyasova),,39,30
133,2,9:23.0,E. İlyasova makes free throw 1 of 2,,40,30
134,2,9:23.0,E. İlyasova makes free throw 2 of 2,,41,30
135,2,9:11.0,,R. Jackson misses 2-pt jump shot from 12 ft,41,30
136,2,9:07.0,Defensive rebound by E. İlyasova,,41,30
137,2,9:03.0,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Redick),,44,30
138,2,8:46.0,,L. Kennard makes 2-pt layup from 1 ft (assist by E. Moreland),44,32
139,2,8:46.0,,Shooting foul by E. İlyasova (drawn by L. Kennard),44,32
140,2,8:46.0,,A. Tolliver enters the game for H. Ellenson,44,32
141,2,8:46.0,M. Belinelli enters the game for J. Redick,,44,32
142,2,8:46.0,,L. Kennard makes free throw 1 of 1,44,33
143,2,8:38.0,Personal foul by E. Moreland (drawn by M. Belinelli),,44,33
144,2,8:28.0,Turnover by M. Belinelli (turnover),,44,33
145,2,8:28.0,,A. Drummond enters the game for E. Moreland,44,33
146,2,8:08.0,,R. Jackson misses 2-pt jump shot from 21 ft,44,33
147,2,8:04.0,Defensive rebound by M. Fultz,,44,33
148,2,7:57.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by M. Fultz),,47,33
149,2,7:40.0,,Turnover by R. Jackson (bad pass; steal by R. Covington),47,33
150,2,7:37.0,R. Covington makes 2-pt dunk from 1 ft,,49,33
151,2,7:17.0,,R. Jackson makes 2-pt jump shot from 5 ft,49,35
152,2,7:11.0,Philadelphia full timeout,,49,35
153,2,7:11.0,B. Simmons enters the game for M. Fultz,,49,35
154,2,7:11.0,T. McConnell enters the game for E. İlyasova,,49,35
155,2,7:04.0,B. Simmons misses 2-pt layup from 2 ft,,49,35
156,2,7:02.0,,Defensive rebound by A. Drummond,49,35
157,2,6:54.0,,J. Ennis misses 2-pt layup from 4 ft (block by R. Covington),49,35
158,2,6:54.0,,Offensive rebound by Team,49,35
159,2,6:52.0,,L. Kennard makes 2-pt jump shot from 17 ft (assist by R. Jackson),49,37
160,2,6:36.0,R. Covington misses 3-pt jump shot from 26 ft,,49,37
161,2,6:34.0,,Defensive rebound by Team,49,37
162,2,6:09.0,,R. Jackson misses 2-pt jump shot from 12 ft,49,37
163,2,6:09.0,,Offensive rebound by Team,49,37
164,2,6:09.0,,Turnover by Team (shot clock),49,37
165,2,6:09.0,R. Holmes enters the game for A. Johnson,,49,37
166,2,5:56.0,B. Simmons makes 2-pt layup from 2 ft,,51,37
167,2,5:32.0,,L. Kennard misses 2-pt layup from 4 ft,51,37
168,2,5:28.0,,Offensive rebound by A. Tolliver,51,37
169,2,5:24.0,,J. Ennis misses 2-pt layup from 3 ft,51,37
170,2,5:21.0,Defensive rebound by M. Belinelli,,51,37
171,2,5:14.0,M. Belinelli misses 3-pt jump shot from 26 ft,,51,37
172,2,5:11.0,,Defensive rebound by L. Kennard,51,37
173,2,5:03.0,,A. Tolliver makes 3-pt jump shot from 27 ft (assist by R. Jackson),51,40
174,2,4:56.0,Shooting foul by J. Ennis (drawn by B. Simmons),,51,40
175,2,4:56.0,B. Simmons makes free throw 1 of 2,,52,40
176,2,4:56.0,,I. Smith enters the game for R. Jackson,52,40
177,2,4:56.0,,S. Johnson enters the game for J. Ennis,52,40
178,2,4:56.0,B. Simmons makes free throw 2 of 2,,53,40
179,2,4:48.0,,Turnover by I. Smith (bad pass),53,40
180,2,4:33.0,R. Covington makes 3-pt jump shot from 23 ft (assist by B. Simmons),,56,40
181,2,4:15.0,,Shooting foul by R. Holmes (drawn by A. Drummond),56,40
182,2,4:15.0,,A. Drummond misses free throw 1 of 2,56,40
183,2,4:15.0,,Offensive rebound by Team,56,40
184,2,4:15.0,,A. Drummond misses free throw 2 of 2,56,40
185,2,4:12.0,Defensive rebound by B. Simmons,,56,40
186,2,3:58.0,Personal foul by A. Drummond (drawn by B. Simmons),,56,40
187,2,3:58.0,B. Simmons misses free throw 1 of 2,,56,40
188,2,3:58.0,Offensive rebound by Team,,56,40
189,2,3:58.0,J. Redick enters the game for T. McConnell,,56,40
190,2,3:58.0,E. İlyasova enters the game for R. Covington,,56,40
191,2,3:58.0,B. Simmons misses free throw 2 of 2,,56,40
192,2,3:53.0,,Defensive rebound by L. Kennard,56,40
193,2,3:53.0,,Turnover by L. Kennard (lost ball; steal by R. Holmes),56,40
194,2,3:48.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by J. Redick),,59,40
195,2,3:31.0,,L. Kennard makes 3-pt jump shot from 27 ft (assist by I. Smith),59,43
196,2,3:11.0,Turnover by M. Belinelli (out of bounds lost ball),,59,43
197,2,2:59.0,,I. Smith misses 2-pt jump shot from 10 ft,59,43
198,2,2:54.0,,Offensive rebound by S. Johnson,59,43
199,2,2:45.0,,Turnover by I. Smith (lost ball; steal by M. Belinelli),59,43
200,2,2:31.0,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Redick),,61,43
201,2,2:18.0,,Shooting foul by R. Holmes (drawn by S. Johnson),61,43
202,2,2:18.0,,Detroit full timeout,61,43
203,2,2:18.0,,R. Bullock enters the game for L. Kennard,61,43
204,2,2:18.0,A. Johnson enters the game for R. Holmes,,61,43
205,2,2:18.0,,S. Johnson misses free throw 1 of 2,61,43
206,2,2:18.0,,Offensive rebound by Team,61,43
207,2,2:18.0,,S. Johnson makes free throw 2 of 2,61,44
208,2,2:01.0,E. İlyasova makes 2-pt layup at rim,,63,44
209,2,1:45.0,,R. Bullock misses 3-pt jump shot from 27 ft,63,44
210,2,1:44.0,Defensive rebound by Team,,63,44
211,2,1:37.0,M. Belinelli misses 2-pt jump shot from 15 ft,,63,44
212,2,1:34.0,,Defensive rebound by I. Smith,63,44
213,2,1:25.0,,H. Ellenson enters the game for A. Drummond,63,44
214,2,1:16.0,,A. Tolliver makes 2-pt layup from 6 ft (assist by I. Smith),63,46
215,2,0:59.0,Turnover by B. Simmons (bad pass),,63,46
216,2,0:43.0,,I. Smith misses 3-pt jump shot from 23 ft,63,46
217,2,0:43.0,Defensive rebound by A. Johnson,,63,46
218,2,0:37.0,Turnover by A. Johnson (bad pass; steal by I. Smith),,63,46
219,2,0:34.0,,I. Smith misses 3-pt jump shot from 27 ft,63,46
220,2,0:32.0,Defensive rebound by A. Johnson,,63,46
221,2,0:15.0,B. Simmons makes 2-pt jump shot from 11 ft,,65,46
222,2,0:01.0,,S. Johnson makes 3-pt jump shot from 27 ft (assist by I. Smith),65,49
223,3,11:48.0,E. İlyasova misses 2-pt layup from 3 ft,,65,49
224,3,11:46.0,,Defensive rebound by A. Tolliver,65,49
225,3,11:40.0,,A. Drummond misses 2-pt jump shot from 6 ft (block by R. Covington),65,49
226,3,11:39.0,,Offensive rebound by A. Drummond,65,49
227,3,11:39.0,,Shooting foul by A. Johnson (drawn by A. Drummond),65,49
228,3,11:39.0,,A. Drummond makes free throw 1 of 2,65,50
229,3,11:39.0,,A. Drummond misses free throw 2 of 2,65,50
230,3,11:36.0,Defensive rebound by A. Johnson,,65,50
231,3,11:29.0,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Simmons),,67,50
232,3,11:09.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by S. Johnson),67,53
233,3,10:52.0,Shooting foul by S. Johnson (drawn by E. İlyasova),,67,53
234,3,10:52.0,E. İlyasova makes free throw 1 of 2,,68,53
235,3,10:52.0,E. İlyasova misses free throw 2 of 2,,68,53
236,3,10:50.0,,Defensive rebound by A. Drummond,68,53
237,3,10:31.0,,Personal foul by A. Johnson (drawn by R. Jackson),68,53
238,3,10:21.0,Violation by B. Simmons (kicked ball),,68,53
239,3,10:14.0,,Turnover by S. Johnson (bad pass),68,53
240,3,10:07.0,E. İlyasova misses 3-pt jump shot from 26 ft,,68,53
241,3,10:00.0,Offensive rebound by A. Johnson,,68,53
242,3,10:00.0,A. Johnson misses 2-pt layup at rim,,68,53
243,3,9:59.0,,Defensive rebound by A. Drummond,68,53
244,3,9:50.0,,Turnover by A. Drummond (lost ball; steal by R. Covington),68,53
245,3,9:41.0,E. İlyasova makes 2-pt layup from 1 ft (assist by B. Simmons),,70,53
246,3,9:23.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by R. Jackson),70,56
247,3,9:06.0,Personal foul by A. Tolliver (drawn by B. Simmons),,70,56
248,3,8:55.0,B. Simmons makes 2-pt layup from 4 ft,,72,56
249,3,8:42.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),72,58
250,3,8:39.0,Philadelphia full timeout,,72,58
251,3,8:29.0,Shooting foul by A. Drummond (drawn by R. Covington),,72,58
252,3,8:29.0,R. Covington makes free throw 1 of 2,,73,58
253,3,8:29.0,R. Covington makes free throw 2 of 2,,74,58
254,3,8:17.0,,R. Bullock misses 3-pt jump shot from 26 ft,74,58
255,3,8:12.0,Defensive rebound by R. Covington,,74,58
256,3,8:07.0,J. Redick misses 2-pt jump shot from 23 ft,,74,58
257,3,8:02.0,Offensive rebound by E. İlyasova,,74,58
258,3,8:02.0,E. İlyasova misses 2-pt layup at rim,,74,58
259,3,8:00.0,,Defensive rebound by R. Bullock,74,58
260,3,7:55.0,,S. Johnson misses 2-pt layup from 4 ft,74,58
261,3,7:54.0,,Offensive rebound by A. Tolliver,74,58
262,3,7:36.0,,A. Drummond misses 2-pt hook shot from 4 ft,74,58
263,3,7:34.0,Defensive rebound by A. Johnson,,74,58
264,3,7:27.0,R. Covington misses 2-pt jump shot from 6 ft (block by A. Drummond),,74,58
265,3,7:27.0,Offensive rebound by Team,,74,58
266,3,7:27.0,M. Belinelli enters the game for J. Redick,,74,58
267,3,7:27.0,T. McConnell enters the game for E. İlyasova,,74,58
268,3,7:24.0,A. Johnson makes 3-pt jump shot from 26 ft (assist by B. Simmons),,77,58
269,3,7:03.0,,S. Johnson makes 2-pt layup from 1 ft (assist by R. Jackson),77,60
270,3,7:03.0,,Shooting foul by A. Johnson (drawn by S. Johnson),77,60
271,3,7:03.0,,S. Johnson misses free throw 1 of 1,77,60
272,3,7:00.0,Defensive rebound by B. Simmons,,77,60
273,3,6:47.0,T. McConnell misses 3-pt jump shot from 26 ft,,77,60
274,3,6:43.0,,Defensive rebound by R. Jackson,77,60
275,3,6:34.0,,R. Jackson misses 2-pt jump shot from 11 ft,77,60
276,3,6:32.0,Defensive rebound by T. McConnell,,77,60
277,3,6:27.0,T. McConnell makes 2-pt jump shot from 15 ft (assist by R. Covington),,79,60
278,3,6:26.0,,Detroit full timeout,79,60
279,3,6:26.0,R. Holmes enters the game for A. Johnson,,79,60
280,3,6:13.0,,S. Johnson misses 3-pt jump shot from 23 ft,79,60
281,3,6:10.0,Defensive rebound by R. Covington,,79,60
282,3,6:00.0,B. Simmons misses 2-pt hook shot from 3 ft,,79,60
283,3,5:57.0,,Defensive rebound by A. Drummond,79,60
284,3,5:43.0,,R. Jackson misses 2-pt jump shot from 10 ft,79,60
285,3,5:40.0,,Offensive rebound by A. Drummond,79,60
286,3,5:40.0,,A. Drummond misses 2-pt layup from 2 ft,79,60
287,3,5:40.0,,Offensive rebound by Team,79,60
288,3,5:40.0,,I. Smith enters the game for R. Jackson,79,60
289,3,5:37.0,,R. Bullock misses 2-pt jump shot from 18 ft,79,60
290,3,5:33.0,Defensive rebound by B. Simmons,,79,60
291,3,5:26.0,R. Covington misses 3-pt jump shot from 27 ft,,79,60
292,3,5:22.0,,Defensive rebound by S. Johnson,79,60
293,3,5:18.0,,S. Johnson makes 2-pt layup from 1 ft,79,62
294,3,4:52.0,T. McConnell misses 2-pt jump shot from 14 ft,,79,62
295,3,4:51.0,,Defensive rebound by Team,79,62
296,3,4:36.0,,S. Johnson makes 2-pt layup from 2 ft (assist by I. Smith),79,64
297,3,4:36.0,Philadelphia full timeout,,79,64
298,3,4:36.0,,L. Kennard enters the game for R. Bullock,79,64
299,3,4:17.0,R. Covington makes 2-pt jump shot from 12 ft (assist by T. McConnell),,81,64
300,3,4:02.0,,Shooting foul by R. Holmes (drawn by L. Kennard),81,64
301,3,4:02.0,,L. Kennard misses free throw 1 of 2,81,64
302,3,4:02.0,,Offensive rebound by Team,81,64
303,3,4:02.0,J. Redick enters the game for T. McConnell,,81,64
304,3,4:02.0,M. Fultz enters the game for B. Simmons,,81,64
305,3,4:02.0,E. İlyasova enters the game for R. Covington,,81,64
306,3,4:02.0,,L. Kennard misses free throw 2 of 2,81,64
307,3,4:00.0,Defensive rebound by E. İlyasova,,81,64
308,3,3:45.0,M. Fultz misses 2-pt jump shot from 8 ft,,81,64
309,3,3:40.0,,Defensive rebound by A. Tolliver,81,64
310,3,3:34.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),81,67
311,3,3:34.0,,Shooting foul by E. İlyasova (drawn by A. Tolliver),81,67
312,3,3:34.0,,A. Tolliver misses free throw 1 of 1,81,67
313,3,3:28.0,,Offensive rebound by A. Drummond,81,67
314,3,3:22.0,,L. Kennard misses 2-pt layup from 4 ft,81,67
315,3,3:19.0,Defensive rebound by R. Holmes,,81,67
316,3,3:08.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by E. İlyasova),,83,67
317,3,2:48.0,,S. Johnson makes 2-pt layup from 2 ft,83,69
318,3,2:33.0,M. Fultz makes 2-pt dunk from 2 ft (assist by R. Holmes),,85,69
319,3,2:03.0,,L. Kennard misses 2-pt jump shot from 19 ft,85,69
320,3,1:57.0,,Offensive rebound by A. Drummond,85,69
321,3,1:57.0,,A. Drummond misses 2-pt layup at rim,85,69
322,3,1:57.0,Defensive rebound by E. İlyasova,,85,69
323,3,1:45.0,M. Fultz misses 2-pt jump shot from 12 ft,,85,69
324,3,1:41.0,,Defensive rebound by A. Drummond,85,69
325,3,1:38.0,,Shooting foul by M. Fultz (drawn by S. Johnson),85,69
326,3,1:38.0,,S. Johnson makes free throw 1 of 2,85,70
327,3,1:38.0,,H. Ellenson enters the game for A. Tolliver,85,70
328,3,1:38.0,,S. Johnson makes free throw 2 of 2,85,71
329,3,1:26.0,R. Holmes misses 2-pt hook shot from 9 ft,,85,71
330,3,1:21.0,,Defensive rebound by A. Drummond,85,71
331,3,1:17.0,,H. Ellenson misses 3-pt jump shot from 24 ft,85,71
332,3,1:15.0,Defensive rebound by Team,,85,71
333,3,1:04.0,J. Redick makes 3-pt jump shot from 24 ft (assist by M. Fultz),,88,71
334,3,0:47.0,,S. Johnson misses 3-pt jump shot from 27 ft,88,71
335,3,0:42.0,Defensive rebound by E. İlyasova,,88,71
336,3,0:33.0,E. İlyasova misses 3-pt jump shot from 26 ft,,88,71
337,3,0:29.0,,Defensive rebound by H. Ellenson,88,71
338,3,0:19.0,,S. Johnson misses 2-pt layup from 2 ft,88,71
339,3,0:17.0,Defensive rebound by R. Holmes,,88,71
340,3,0:00.0,M. Fultz misses 3-pt jump shot from 27 ft,,88,71
341,3,0:00.0,Offensive rebound by Team,,88,71
342,4,11:49.0,,H. Ellenson misses 3-pt jump shot from 25 ft,88,71
343,4,11:45.0,Defensive rebound by E. İlyasova,,88,71
344,4,11:26.0,Turnover by A. Johnson (bad pass),,88,71
345,4,11:18.0,,I. Smith misses 2-pt jump shot from 14 ft,88,71
346,4,11:11.0,Defensive rebound by R. Covington,,88,71
347,4,11:06.0,M. Fultz misses 2-pt layup from 7 ft (block by I. Smith),,88,71
348,4,11:02.0,Defensive rebound by Team,,88,71
349,4,10:58.0,Turnover by E. İlyasova (turnover),,88,71
350,4,10:41.0,,L. Kennard makes 2-pt jump shot from 7 ft,88,73
351,4,10:26.0,J. Redick misses 3-pt jump shot from 27 ft,,88,73
352,4,10:22.0,,Defensive rebound by R. Bullock,88,73
353,4,10:21.0,,H. Ellenson makes 2-pt dunk from 1 ft (assist by R. Bullock),88,75
354,4,10:02.0,J. Redick makes 2-pt jump shot from 21 ft (assist by M. Fultz),,90,75
355,4,9:44.0,,H. Ellenson misses 2-pt jump shot from 4 ft,90,75
356,4,9:41.0,Defensive rebound by A. Johnson,,90,75
357,4,9:33.0,E. İlyasova misses 2-pt layup from 4 ft (block by E. Moreland),,90,75
358,4,9:29.0,,Defensive rebound by E. Moreland,90,75
359,4,9:27.0,,L. Kennard misses 3-pt jump shot from 24 ft,90,75
360,4,9:24.0,Defensive rebound by M. Fultz,,90,75
361,4,9:08.0,A. Johnson makes 2-pt layup from 1 ft (assist by J. Redick),,92,75
362,4,8:48.0,,I. Smith makes 2-pt jump shot from 14 ft (assist by E. Moreland),92,77
363,4,8:31.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Redick),,95,77
364,4,8:14.0,,I. Smith makes 2-pt jump shot from 10 ft,95,79
365,4,7:56.0,A. Johnson misses 2-pt hook shot from 8 ft,,95,79
366,4,7:53.0,,Defensive rebound by L. Kennard,95,79
367,4,7:46.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by L. Kennard),95,82
368,4,7:29.0,,A. Tolliver enters the game for H. Ellenson,95,82
369,4,7:29.0,M. Belinelli enters the game for M. Fultz,,95,82
370,4,7:29.0,B. Simmons enters the game for R. Covington,,95,82
371,4,7:19.0,E. İlyasova misses 3-pt jump shot from 27 ft,,95,82
372,4,7:15.0,,Defensive rebound by I. Smith,95,82
373,4,7:12.0,,I. Smith makes 2-pt jump shot from 10 ft,95,84
374,4,6:57.0,J. Redick makes 2-pt layup from 1 ft (assist by A. Johnson),,97,84
375,4,6:40.0,,R. Bullock misses 3-pt jump shot from 26 ft,97,84
376,4,6:37.0,Defensive rebound by B. Simmons,,97,84
377,4,6:37.0,Philadelphia full timeout,,97,84
378,4,6:37.0,,S. Johnson enters the game for L. Kennard,97,84
379,4,6:37.0,,A. Drummond enters the game for E. Moreland,97,84
380,4,6:37.0,R. Covington enters the game for J. Redick,,97,84
381,4,6:23.0,R. Covington misses 3-pt jump shot from 25 ft,,97,84
