,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
453,4,4:11.0,,T. Evans misses 2-pt layup from 4 ft,84,97
454,4,4:07.0,,Offensive rebound by J. Martin,84,97
455,4,4:07.0,,J. Martin misses 2-pt layup at rim,84,97
456,4,4:07.0,Defensive rebound by A. Davis,,84,97
457,4,4:07.0,D. Miller enters the game for J. Crawford,,84,97
458,4,3:56.0,Personal foul by J. Martin (drawn by A. Davis),,84,97
459,4,3:56.0,A. Davis makes free throw 1 of 2,,85,97
460,4,3:56.0,A. Davis makes free throw 2 of 2,,86,97
461,4,3:42.0,,J. Martin misses 3-pt jump shot from 25 ft,86,97
462,4,3:35.0,Defensive rebound by A. Davis,,86,97
463,4,3:35.0,Offensive foul by D. Cousins (drawn by J. Martin),,86,97
464,4,3:35.0,Turnover by D. Cousins (offensive foul),,86,97
465,4,3:35.0,,M. Gasol enters the game for B. Wright,86,97
466,4,3:19.0,,D. Brooks makes 2-pt jump shot from 9 ft (assist by M. Gasol),86,99
467,4,3:05.0,Personal foul by M. Gasol (drawn by A. Davis),,86,99
468,4,3:05.0,,B. Wright enters the game for M. Gasol,86,99
469,4,3:05.0,A. Davis makes free throw 1 of 2,,87,99
470,4,3:05.0,A. Davis makes free throw 2 of 2,,88,99
471,4,2:53.0,,M. Conley misses 3-pt jump shot from 26 ft,88,99
472,4,2:49.0,Defensive rebound by J. Holiday,,88,99
473,4,2:40.0,,Offensive charge foul by A. Davis (drawn by J. Martin),88,99
474,4,2:40.0,Turnover by A. Davis (offensive foul),,88,99
475,4,2:40.0,,Memphis full timeout,88,99
476,4,2:26.0,Offensive charge foul by J. Martin (drawn by D. Cousins),,88,99
477,4,2:26.0,,Turnover by J. Martin (offensive foul),88,99
478,4,2:11.0,D. Cousins makes 2-pt jump shot from 12 ft,,90,99
479,4,1:49.0,,D. Brooks misses 2-pt jump shot from 15 ft,90,99
480,4,1:48.0,,Offensive rebound by D. Brooks,90,99
481,4,1:28.0,,M. Conley makes 2-pt layup from 1 ft,90,101
482,4,1:28.0,New Orleans full timeout,,90,101
483,4,1:28.0,,M. Chalmers enters the game for J. Martin,90,101
484,4,1:21.0,D. Cousins misses 3-pt jump shot from 25 ft,,90,101
485,4,1:18.0,,Defensive rebound by M. Conley,90,101
486,4,1:01.0,,Turnover by D. Brooks (traveling),90,101
487,4,0:50.0,Personal foul by M. Conley (drawn by A. Davis),,90,101
488,4,0:50.0,Technical foul by D. Cousins,,90,101
489,4,0:50.0,,M. Conley misses technical free throw,90,101
490,4,0:50.0,Defensive rebound by Team,,90,101
491,4,0:50.0,A. Davis misses free throw 1 of 2,,90,101
492,4,0:50.0,Offensive rebound by Team,,90,101
493,4,0:50.0,C. Diallo enters the game for D. Cousins,,90,101
494,4,0:50.0,J. Crawford enters the game for J. Holiday,,90,101
495,4,0:50.0,A. Davis makes free throw 2 of 2,,91,101
496,4,0:28.0,,T. Evans makes 2-pt layup at rim,91,103
497,4,0:18.0,E. Moore misses 2-pt layup at rim,,91,103
498,4,0:17.0,,Defensive rebound by M. Conley,91,103
