,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
39,1,7:24.0,,T. Evans misses 3-pt jump shot from 26 ft,12,10
40,1,7:21.0,,Offensive rebound by M. Gasol,12,10
41,1,7:19.0,,T. Evans misses 2-pt jump shot from 21 ft,12,10
42,1,7:16.0,Defensive rebound by D. Cunningham,,12,10
43,1,7:07.0,D. Cunningham misses 3-pt jump shot from 25 ft,,12,10
44,1,7:06.0,,Defensive rebound by Team,12,10
45,1,6:49.0,,M. Gasol makes 2-pt hook shot from 9 ft,12,12
46,1,6:39.0,E. Moore makes 2-pt jump shot from 9 ft,,14,12
47,1,6:25.0,,T. Evans makes 2-pt layup at rim,14,14
48,1,6:12.0,Shooting foul by A. Harrison (drawn by J. Holiday),,14,14
49,1,6:12.0,J. Holiday makes free throw 1 of 2,,15,14
50,1,6:12.0,,M. Chalmers enters the game for D. Brooks,15,14
51,1,6:12.0,,J. Ennis enters the game for T. Evans,15,14
52,1,6:12.0,C. Diallo enters the game for D. Cunningham,,15,14
53,1,6:12.0,J. Holiday misses free throw 2 of 2,,15,14
54,1,6:10.0,,Defensive rebound by M. Gasol,15,14
55,1,5:57.0,,M. Chalmers misses 2-pt jump shot from 14 ft,15,14
56,1,5:54.0,Defensive rebound by C. Diallo,,15,14
57,1,5:46.0,Personal foul by J. Ennis (drawn by E. Moore),,15,14
58,1,5:32.0,R. Rondo makes 3-pt jump shot from 23 ft,,18,14
59,1,5:19.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by A. Harrison),18,17
60,1,5:10.0,Turnover by D. Cousins (bad pass; steal by M. Gasol),,18,17
61,1,5:02.0,,A. Harrison misses 2-pt jump shot from 20 ft,18,17
62,1,4:59.0,Defensive rebound by C. Diallo,,18,17
63,1,4:50.0,R. Rondo makes 2-pt jump shot from 13 ft,,20,17
64,1,4:30.0,,M. Gasol makes 2-pt layup at rim,20,19
65,1,4:19.0,Shooting foul by M. Gasol (drawn by D. Cousins),,20,19
66,1,4:19.0,D. Cousins makes free throw 1 of 3,,21,19
67,1,4:19.0,D. Cousins makes free throw 2 of 3,,22,19
68,1,4:19.0,,W. Selden enters the game for A. Harrison,22,19
69,1,4:19.0,,D. Davis enters the game for M. Gasol,22,19
70,1,4:19.0,D. Cousins makes free throw 3 of 3,,23,19
71,1,4:03.0,,Shooting foul by C. Diallo (drawn by J. Ennis),23,19
72,1,4:03.0,,J. Ennis makes free throw 1 of 2,23,20
73,1,4:03.0,,J. Ennis makes free throw 2 of 2,23,21
74,1,3:53.0,J. Holiday makes 2-pt jump shot from 22 ft (assist by D. Cousins),,25,21
75,1,3:41.0,,Shooting foul by R. Rondo (drawn by J. Green),25,21
76,1,3:41.0,,J. Green makes free throw 1 of 2,25,22
77,1,3:41.0,,J. Green makes free throw 2 of 2,25,23
78,1,3:35.0,R. Rondo makes 2-pt layup at rim (assist by J. Holiday),,27,23
79,1,3:23.0,,W. Selden misses 3-pt jump shot from 25 ft,27,23
80,1,3:20.0,Defensive rebound by D. Cousins,,27,23
81,1,3:11.0,Shooting foul by M. Chalmers (drawn by R. Rondo),,27,23
82,1,3:11.0,R. Rondo makes free throw 1 of 2,,28,23
83,1,3:11.0,,J. Martin enters the game for J. Green,28,23
84,1,3:11.0,D. Miller enters the game for E. Moore,,28,23
85,1,3:11.0,R. Rondo makes free throw 2 of 2,,29,23
86,1,2:58.0,,D. Davis misses 2-pt hook shot from 7 ft,29,23
87,1,2:55.0,Defensive rebound by D. Cousins,,29,23
88,1,2:45.0,D. Miller makes 3-pt jump shot from 25 ft (assist by R. Rondo),,32,23
89,1,2:23.0,,Turnover by M. Chalmers (out of bounds lost ball),32,23
90,1,2:23.0,New Orleans full timeout,,32,23
91,1,2:23.0,I. Clark enters the game for R. Rondo,,32,23
92,1,2:23.0,Personal foul by D. Davis (drawn by D. Cousins),,32,23
93,1,2:23.0,D. Cousins makes free throw 1 of 2,,33,23
94,1,2:23.0,D. Cousins makes free throw 2 of 2,,34,23
95,1,2:04.0,,W. Selden makes 2-pt jump shot from 7 ft,34,25
96,1,1:41.0,Shooting foul by D. Davis (drawn by D. Cousins),,34,25
97,1,1:41.0,D. Cousins makes free throw 1 of 2,,35,25
98,1,1:41.0,,B. Wright enters the game for D. Davis,35,25
99,1,1:41.0,D. Cousins misses free throw 2 of 2,,35,25
100,1,1:38.0,,Defensive rebound by J. Martin,35,25
101,1,1:24.0,,M. Chalmers makes 2-pt layup from 1 ft,35,27
102,1,1:12.0,Shooting foul by J. Martin (drawn by C. Diallo),,35,27
103,1,1:12.0,C. Diallo misses free throw 1 of 2,,35,27
104,1,1:12.0,Offensive rebound by Team,,35,27
105,1,1:12.0,J. Nelson enters the game for D. Cousins,,35,27
106,1,1:12.0,Ö. Aşık enters the game for J. Holiday,,35,27
107,1,1:12.0,C. Diallo makes free throw 2 of 2,,36,27
108,1,0:51.0,,Shooting foul by C. Diallo (drawn by W. Selden),36,27
109,1,0:51.0,,W. Selden misses free throw 1 of 2,36,27
110,1,0:51.0,,Offensive rebound by Team,36,27
111,1,0:51.0,D. Liggins enters the game for C. Diallo,,36,27
112,1,0:51.0,,W. Selden misses free throw 2 of 2,36,27
113,1,0:47.0,Defensive rebound by J. Nelson,,36,27
114,1,0:43.0,J. Nelson misses 2-pt jump shot from 16 ft,,36,27
115,1,0:41.0,,Defensive rebound by M. Chalmers,36,27
116,1,0:38.0,,B. Wright makes 2-pt layup at rim (assist by M. Chalmers),36,29
117,1,0:18.0,I. Clark makes 2-pt layup from 1 ft (assist by J. Nelson),,38,29
118,1,0:01.0,,M. Chalmers misses 2-pt layup from 6 ft,38,29
119,1,0:01.0,Defensive rebound by Ö. Aşık,,38,29
120,2,11:49.0,D. Miller misses 3-pt jump shot from 25 ft,,38,29
121,2,11:46.0,,Defensive rebound by B. Wright,38,29
122,2,11:29.0,,B. Wright misses 2-pt hook shot from 11 ft,38,29
123,2,11:27.0,,Offensive rebound by B. Wright,38,29
124,2,11:15.0,,T. Evans misses 2-pt jump shot from 10 ft,38,29
125,2,11:13.0,Defensive rebound by Ö. Aşık,,38,29
126,2,10:59.0,I. Clark makes 2-pt jump shot from 22 ft,,40,29
127,2,10:49.0,,Personal foul by D. Liggins (drawn by T. Evans),40,29
128,2,10:40.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by J. Martin),40,32
129,2,10:15.0,D. Liggins misses 2-pt jump shot from 22 ft,,40,32
130,2,10:13.0,,Defensive rebound by J. Martin,40,32
131,2,10:04.0,,Shooting foul by D. Miller (drawn by J. Martin),40,32
132,2,10:04.0,,J. Martin makes free throw 1 of 2,40,33
133,2,10:04.0,,J. Martin makes free throw 2 of 2,40,34
134,2,9:44.0,Ö. Aşık misses 2-pt layup from 1 ft (block by J. Martin),,40,34
135,2,9:41.0,,Defensive rebound by M. Chalmers,40,34
136,2,9:38.0,Violation by D. Miller (kicked ball),,40,34
137,2,9:26.0,,T. Evans makes 2-pt layup from 1 ft,40,36
138,2,9:26.0,,Shooting foul by Ö. Aşık (drawn by T. Evans),40,36
139,2,9:26.0,,T. Evans makes free throw 1 of 1,40,37
140,2,9:19.0,Personal foul by D. Brooks (drawn by I. Clark),,40,37
141,2,9:19.0,D. Cousins enters the game for Ö. Aşık,,40,37
142,2,9:19.0,D. Cunningham enters the game for D. Miller,,40,37
143,2,9:15.0,I. Clark misses 3-pt jump shot from 28 ft,,40,37
144,2,9:11.0,,Defensive rebound by J. Martin,40,37
145,2,9:03.0,,T. Evans misses 3-pt jump shot from 26 ft,40,37
146,2,8:58.0,,Offensive rebound by B. Wright,40,37
147,2,8:56.0,,J. Martin misses 2-pt jump shot from 20 ft,40,37
148,2,8:54.0,Defensive rebound by J. Nelson,,40,37
149,2,8:37.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by D. Liggins),,42,37
150,2,8:24.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by T. Evans),42,40
151,2,8:08.0,,A. Harrison enters the game for J. Martin,42,40
152,2,8:08.0,,J. Green enters the game for M. Chalmers,42,40
153,2,8:08.0,,M. Gasol enters the game for B. Wright,42,40
154,2,7:56.0,D. Cousins misses 2-pt jump shot from 17 ft,,42,40
155,2,7:52.0,Offensive rebound by D. Liggins,,42,40
156,2,7:52.0,D. Liggins makes 2-pt layup at rim,,44,40
157,2,7:35.0,,T. Evans makes 2-pt layup from 1 ft (assist by M. Gasol),44,42
158,2,7:25.0,D. Cousins misses 2-pt layup from 6 ft (block by J. Green),,44,42
159,2,7:22.0,,Defensive rebound by J. Green,44,42
160,2,7:20.0,,J. Green makes 2-pt layup from 1 ft (assist by D. Brooks),44,44
161,2,7:02.0,D. Cunningham misses 2-pt jump shot from 12 ft,,44,44
162,2,6:59.0,,Defensive rebound by A. Harrison,44,44
163,2,6:54.0,,D. Brooks misses 3-pt jump shot from 23 ft,44,44
164,2,6:51.0,Defensive rebound by I. Clark,,44,44
165,2,6:37.0,I. Clark misses 2-pt layup from 5 ft,,44,44
166,2,6:35.0,,Defensive rebound by A. Harrison,44,44
167,2,6:20.0,,T. Evans misses 2-pt layup at rim,44,44
168,2,6:17.0,,Offensive rebound by T. Evans,44,44
169,2,6:17.0,,T. Evans misses 2-pt layup at rim,44,44
170,2,6:17.0,,Offensive rebound by J. Green,44,44
171,2,6:16.0,,J. Green misses 2-pt layup from 1 ft,44,44
172,2,6:16.0,,Offensive rebound by J. Green,44,44
173,2,6:16.0,,Shooting foul by D. Cunningham (drawn by J. Green),44,44
174,2,6:16.0,,Memphis full timeout,44,44
175,2,6:16.0,J. Holiday enters the game for I. Clark,,44,44
176,2,6:16.0,E. Moore enters the game for J. Nelson,,44,44
177,2,6:16.0,R. Rondo enters the game for D. Liggins,,44,44
178,2,6:16.0,,J. Green makes free throw 1 of 2,44,45
179,2,6:16.0,,J. Green makes free throw 2 of 2,44,46
180,2,6:00.0,E. Moore makes 2-pt jump shot from 8 ft (assist by R. Rondo),,46,46
181,2,5:35.0,,Turnover by A. Harrison (bad pass; steal by D. Cunningham),46,46
182,2,5:27.0,R. Rondo misses 3-pt jump shot from 23 ft,,46,46
183,2,5:24.0,,Defensive rebound by A. Harrison,46,46
184,2,5:19.0,,A. Harrison makes 2-pt jump shot from 17 ft,46,48
185,2,5:03.0,Personal foul by D. Brooks (drawn by E. Moore),,46,48
186,2,4:55.0,D. Cunningham misses 3-pt jump shot from 23 ft,,46,48
187,2,4:51.0,Offensive rebound by J. Holiday,,46,48
188,2,4:50.0,D. Cunningham makes 2-pt layup from 1 ft (assist by J. Holiday),,48,48
189,2,4:43.0,,A. Harrison misses 2-pt layup from 1 ft (block by E. Moore),48,48
190,2,4:43.0,,Offensive rebound by Team,48,48
191,2,4:43.0,,M. Chalmers enters the game for A. Harrison,48,48
192,2,4:35.0,,M. Gasol makes 2-pt layup from 1 ft (assist by D. Brooks),48,50
193,2,4:22.0,Turnover by R. Rondo (out of bounds lost ball),,48,50
194,2,4:06.0,,M. Chalmers misses 2-pt layup from 2 ft (block by D. Cousins),48,50
195,2,4:04.0,Defensive rebound by R. Rondo,,48,50
196,2,4:00.0,E. Moore misses 3-pt jump shot from 23 ft,,48,50
197,2,3:55.0,,Defensive rebound by T. Evans,48,50
198,2,3:51.0,,T. Evans misses 2-pt layup from 7 ft,48,50
199,2,3:48.0,,Offensive rebound by J. Green,48,50
200,2,3:48.0,,J. Green misses 2-pt layup at rim,48,50
201,2,3:48.0,,Offensive rebound by J. Green,48,50
202,2,3:48.0,,Shooting foul by D. Cunningham (drawn by J. Green),48,50
203,2,3:48.0,,J. Green makes free throw 1 of 2,48,51
204,2,3:48.0,,J. Ennis enters the game for D. Brooks,48,51
205,2,3:48.0,D. Miller enters the game for D. Cunningham,,48,51
206,2,3:48.0,,J. Green makes free throw 2 of 2,48,52
207,2,3:37.0,Personal foul by M. Chalmers (drawn by J. Holiday),,48,52
208,2,3:37.0,,J. Martin enters the game for J. Green,48,52
209,2,3:29.0,D. Cousins misses 3-pt jump shot from 26 ft,,48,52
210,2,3:25.0,,Defensive rebound by T. Evans,48,52
211,2,3:16.0,,Personal foul by D. Cousins (drawn by M. Gasol),48,52
212,2,3:16.0,,M. Gasol makes free throw 1 of 2,48,53
213,2,3:16.0,,M. Gasol makes free throw 2 of 2,48,54
214,2,3:11.0,Shooting foul by M. Gasol (drawn by D. Cousins),,48,54
215,2,3:11.0,D. Cousins makes free throw 1 of 2,,49,54
216,2,3:11.0,,A. Harrison enters the game for M. Chalmers,49,54
217,2,3:11.0,D. Cousins makes free throw 2 of 2,,50,54
218,2,2:56.0,,Turnover by M. Gasol (lost ball; steal by J. Holiday),50,54
219,2,2:53.0,E. Moore misses 2-pt layup from 1 ft (block by A. Harrison),,50,54
220,2,2:48.0,Offensive rebound by J. Holiday,,50,54
221,2,2:46.0,Turnover by J. Holiday (bad pass; steal by T. Evans),,50,54
222,2,2:40.0,,A. Harrison misses 3-pt jump shot from 25 ft,50,54
223,2,2:35.0,Defensive rebound by J. Holiday,,50,54
224,2,2:35.0,Personal foul by A. Harrison (drawn by J. Holiday),,50,54
225,2,2:35.0,New Orleans full timeout,,50,54
226,2,2:35.0,,B. Wright enters the game for M. Gasol,50,54
227,2,2:35.0,J. Holiday makes free throw 1 of 2,,51,54
228,2,2:35.0,J. Holiday misses free throw 2 of 2,,51,54
229,2,2:31.0,,Defensive rebound by A. Harrison,51,54
230,2,2:13.0,,T. Evans misses 3-pt jump shot from 25 ft,51,54
231,2,2:11.0,,Offensive rebound by A. Harrison,51,54
232,2,1:56.0,,A. Harrison misses 2-pt layup from 1 ft,51,54
233,2,1:55.0,Defensive rebound by Team,,51,54
234,2,1:39.0,D. Cousins makes 2-pt hook shot from 5 ft (assist by E. Moore),,53,54
235,2,1:26.0,,A. Harrison misses 2-pt layup from 1 ft (block by D. Cousins),53,54
236,2,1:26.0,,Offensive rebound by Team,53,54
237,2,1:26.0,C. Diallo enters the game for D. Cousins,,53,54
238,2,1:21.0,,B. Wright makes 2-pt dunk from 1 ft (assist by T. Evans),53,56
239,2,1:06.0,C. Diallo makes 2-pt jump shot from 7 ft (assist by R. Rondo),,55,56
240,2,0:47.0,,J. Ennis makes 2-pt layup at rim,55,58
241,2,0:40.0,E. Moore misses 2-pt layup at rim,,55,58
242,2,0:38.0,Offensive rebound by C. Diallo,,55,58
243,2,0:38.0,,D. Brooks enters the game for T. Evans,55,58
244,2,0:31.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),,58,58
245,2,0:13.0,,A. Harrison misses 2-pt layup from 1 ft (block by J. Holiday),58,58
246,2,0:11.0,Defensive rebound by J. Holiday,,58,58
247,2,0:04.0,Shooting foul by J. Ennis (drawn by E. Moore),,58,58
248,2,0:04.0,E. Moore makes free throw 1 of 3,,59,58
249,2,0:04.0,E. Moore makes free throw 2 of 3,,60,58
250,2,0:04.0,,T. Evans enters the game for J. Martin,60,58
251,2,0:04.0,D. Liggins enters the game for R. Rondo,,60,58
252,2,0:04.0,E. Moore makes free throw 3 of 3,,61,58
253,2,0:01.0,,B. Wright makes 2-pt dunk at rim (assist by J. Ennis),61,60
254,2,0:00.0,J. Holiday misses 3-pt jump shot from 54 ft,,61,60
255,2,0:00.0,Offensive rebound by Team,,61,60
256,3,11:40.0,J. Holiday makes 2-pt jump shot from 16 ft,,63,60
257,3,11:15.0,,J. Green misses 2-pt jump shot from 22 ft,63,60
258,3,11:12.0,Defensive rebound by D. Cunningham,,63,60
259,3,11:04.0,J. Holiday misses 3-pt jump shot from 27 ft,,63,60
260,3,11:01.0,,Defensive rebound by J. Green,63,60
261,3,10:54.0,,T. Evans makes 2-pt layup from 1 ft,63,62
262,3,10:45.0,E. Moore misses 2-pt layup at rim,,63,62
263,3,10:44.0,,Defensive rebound by D. Brooks,63,62
264,3,10:44.0,,Personal foul by R. Rondo (drawn by D. Brooks),63,62
265,3,10:22.0,,A. Harrison misses 2-pt layup from 2 ft,63,62
266,3,10:20.0,Defensive rebound by D. Cousins,,63,62
267,3,10:12.0,D. Cousins misses 3-pt jump shot from 26 ft,,63,62
268,3,10:10.0,,Defensive rebound by M. Gasol,63,62
269,3,9:56.0,,J. Green makes 2-pt dunk at rim (assist by M. Gasol),63,64
270,3,9:39.0,J. Holiday misses 2-pt layup from 1 ft,,63,64
271,3,9:36.0,,Defensive rebound by M. Gasol,63,64
272,3,9:29.0,,M. Gasol misses 3-pt jump shot from 27 ft,63,64
273,3,9:26.0,Defensive rebound by D. Cousins,,63,64
274,3,9:21.0,D. Cunningham makes 2-pt layup at rim (assist by J. Holiday),,65,64
275,3,9:02.0,,T. Evans makes 2-pt layup at rim (assist by M. Gasol),65,66
276,3,8:44.0,Turnover by E. Moore (bad pass; steal by J. Green),,65,66
277,3,8:40.0,,T. Evans makes 2-pt layup at rim (assist by J. Green),65,68
278,3,8:23.0,J. Holiday misses 3-pt jump shot from 25 ft,,65,68
279,3,8:21.0,,Defensive rebound by J. Green,65,68
280,3,7:58.0,,T. Evans misses 2-pt jump shot from 20 ft,65,68
281,3,7:54.0,,Offensive rebound by J. Green,65,68
282,3,7:54.0,,J. Green makes 2-pt layup at rim,65,70
283,3,7:51.0,New Orleans full timeout,,65,70
284,3,7:39.0,Turnover by E. Moore (out of bounds lost ball),,65,70
285,3,7:24.0,,Turnover by J. Green (traveling),65,70
286,3,6:59.0,R. Rondo misses 2-pt jump shot from 20 ft,,65,70
287,3,6:57.0,,Defensive rebound by D. Brooks,65,70
288,3,6:52.0,,A. Harrison makes 2-pt layup from 1 ft,65,72
289,3,6:52.0,,Shooting foul by E. Moore (drawn by A. Harrison),65,72
290,3,6:52.0,,A. Harrison makes free throw 1 of 1,65,73
291,3,6:37.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by D. Cousins),,68,73
292,3,6:27.0,,Personal foul by J. Holiday (drawn by A. Harrison),68,73
293,3,6:27.0,,W. Selden enters the game for T. Evans,68,73
294,3,6:11.0,,M. Gasol misses 3-pt jump shot from 25 ft,68,73
295,3,6:08.0,Defensive rebound by E. Moore,,68,73
296,3,6:02.0,Personal foul by A. Harrison (drawn by E. Moore),,68,73
297,3,5:54.0,D. Cousins misses 3-pt jump shot from 26 ft,,68,73
298,3,5:50.0,,Defensive rebound by M. Gasol,68,73
299,3,5:41.0,,J. Green misses 2-pt jump shot from 14 ft,68,73
300,3,5:39.0,Defensive rebound by J. Holiday,,68,73
301,3,5:29.0,E. Moore misses 3-pt jump shot from 25 ft,,68,73
302,3,5:25.0,,Defensive rebound by M. Gasol,68,73
303,3,5:21.0,,D. Brooks misses 2-pt layup from 1 ft,68,73
304,3,5:19.0,Defensive rebound by E. Moore,,68,73
305,3,5:10.0,Personal foul by D. Brooks (drawn by D. Cousins),,68,73
306,3,5:10.0,I. Clark enters the game for J. Holiday,,68,73
307,3,5:10.0,D. Miller enters the game for D. Cunningham,,68,73
308,3,5:03.0,Shooting foul by W. Selden (drawn by D. Cousins),,68,73
309,3,5:03.0,D. Cousins misses free throw 1 of 2,,68,73
310,3,5:03.0,Offensive rebound by Team,,68,73
311,3,5:03.0,,J. Ennis enters the game for A. Harrison,68,73
312,3,5:03.0,,M. Chalmers enters the game for D. Brooks,68,73
313,3,5:03.0,D. Cousins misses free throw 2 of 2,,68,73
314,3,5:01.0,,Defensive rebound by M. Gasol,68,73
315,3,4:45.0,,M. Chalmers misses 2-pt layup from 2 ft (block by I. Clark),68,73
316,3,4:45.0,,Offensive rebound by Team,68,73
317,3,4:43.0,,W. Selden misses 2-pt jump shot from 5 ft,68,73
318,3,4:40.0,Defensive rebound by E. Moore,,68,73
319,3,4:32.0,Turnover by D. Cousins (lost ball; steal by J. Ennis),,68,73
320,3,4:27.0,,Turnover by M. Chalmers (bad pass),68,73
321,3,4:05.0,D. Cousins misses 2-pt jump shot from 17 ft,,68,73
322,3,4:03.0,,Defensive rebound by J. Green,68,73
323,3,3:41.0,,M. Chalmers misses 3-pt jump shot from 26 ft (block by I. Clark),68,73
324,3,3:41.0,,Offensive rebound by Team,68,73
325,3,3:41.0,,Turnover by Team (shot clock),68,73
326,3,3:23.0,I. Clark makes 2-pt layup from 1 ft (assist by E. Moore),,70,73
327,3,3:04.0,,Personal foul by D. Miller (drawn by M. Gasol),70,73
328,3,3:04.0,,J. Martin enters the game for J. Green,70,73
329,3,2:59.0,,M. Chalmers misses 2-pt jump shot from 12 ft,70,73
330,3,2:55.0,Defensive rebound by D. Miller,,70,73
331,3,2:40.0,D. Miller misses 3-pt jump shot from 25 ft,,70,73
332,3,2:38.0,,Defensive rebound by M. Gasol,70,73
333,3,2:32.0,,Personal foul by D. Cousins (drawn by M. Gasol),70,73
334,3,2:32.0,,Memphis full timeout,70,73
335,3,2:32.0,,T. Evans enters the game for W. Selden,70,73
336,3,2:32.0,Ö. Aşık enters the game for D. Cousins,,70,73
337,3,2:32.0,,M. Gasol misses free throw 1 of 2,70,73
338,3,2:32.0,,Offensive rebound by Team,70,73
339,3,2:32.0,,M. Gasol makes free throw 2 of 2,70,74
340,3,2:32.0,J. Holiday enters the game for R. Rondo,,70,74
341,3,2:25.0,Offensive foul by Ö. Aşık (drawn by J. Martin),,70,74
342,3,2:25.0,Turnover by Ö. Aşık (offensive foul),,70,74
343,3,2:17.0,,Offensive foul by M. Chalmers (drawn by Ö. Aşık),70,74
344,3,2:17.0,,Turnover by M. Chalmers (offensive foul),70,74
345,3,2:17.0,,B. Wright enters the game for M. Gasol,70,74
346,3,2:02.0,Turnover by Ö. Aşık (turnover),,70,74
347,3,1:44.0,,B. Wright misses 2-pt layup at rim,70,74
348,3,1:43.0,,Offensive rebound by B. Wright,70,74
349,3,1:43.0,,Shooting foul by Ö. Aşık (drawn by B. Wright),70,74
350,3,1:43.0,,B. Wright makes free throw 1 of 2,70,75
351,3,1:43.0,,B. Wright makes free throw 2 of 2,70,76
352,3,1:30.0,I. Clark misses 2-pt jump shot from 12 ft (block by B. Wright),,70,76
353,3,1:29.0,Offensive rebound by Ö. Aşık,,70,76
354,3,1:29.0,Shooting foul by J. Martin (drawn by Ö. Aşık),,70,76
355,3,1:29.0,Ö. Aşık misses free throw 1 of 2,,70,76
356,3,1:29.0,Offensive rebound by Team,,70,76
357,3,1:29.0,Ö. Aşık misses free throw 2 of 2,,70,76
358,3,1:26.0,,Defensive rebound by T. Evans,70,76
359,3,1:14.0,,T. Evans misses 2-pt layup at rim (block by Ö. Aşık),70,76
360,3,1:14.0,D. Liggins enters the game for E. Moore,,70,76
361,3,1:14.0,,Defensive rebound by Team,70,76
362,3,1:04.0,,T. Evans misses 2-pt jump shot from 20 ft,70,76
363,3,1:01.0,Defensive rebound by I. Clark,,70,76
364,3,0:57.0,Turnover by I. Clark (bad pass; steal by J. Ennis),,70,76
365,3,0:33.0,,M. Chalmers misses 3-pt jump shot from 22 ft,70,76
366,3,0:30.0,Defensive rebound by Ö. Aşık,,70,76
367,3,0:25.0,D. Miller misses 3-pt jump shot from 26 ft,,70,76
368,3,0:23.0,,Defensive rebound by M. Chalmers,70,76
369,3,0:02.0,,Shooting foul by J. Holiday (drawn by T. Evans),70,76
370,3,0:02.0,,T. Evans misses free throw 1 of 2,70,76
371,3,0:02.0,,Offensive rebound by Team,70,76
372,3,0:02.0,,T. Evans makes free throw 2 of 2,70,77
373,3,0:00.0,I. Clark misses 3-pt jump shot from 57 ft,,70,77
374,3,0:00.0,Offensive rebound by Team,,70,77
375,4,11:41.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Chalmers),70,79
376,4,11:24.0,Def 3 sec tech foul by M. Gasol,,70,79
377,4,11:24.0,I. Clark makes technical free throw,,71,79
378,4,11:16.0,D. Liggins makes 2-pt jump shot from 21 ft,,73,79
379,4,10:57.0,,M. Chalmers makes 2-pt layup at rim,73,81
380,4,10:32.0,J. Holiday misses 2-pt layup at rim (block by A. Harrison),,73,81
381,4,10:30.0,,Defensive rebound by A. Harrison,73,81
382,4,10:30.0,,Personal foul by J. Holiday (drawn by A. Harrison),73,81
383,4,10:18.0,,M. Gasol misses 2-pt jump shot from 6 ft,73,81
384,4,10:16.0,Defensive rebound by D. Cousins,,73,81
385,4,9:59.0,Turnover by D. Cousins (lost ball; steal by J. Green),,73,81
386,4,9:54.0,,Turnover by J. Green (bad pass; steal by J. Holiday),73,81
387,4,9:47.0,D. Miller misses 3-pt jump shot from 24 ft,,73,81
388,4,9:45.0,,Defensive rebound by A. Harrison,73,81
389,4,9:42.0,,Memphis full timeout,73,81
390,4,9:32.0,,M. Chalmers makes 2-pt layup from 1 ft,73,83
391,4,9:19.0,Personal foul by J. Ennis (drawn by D. Cousins),,73,83
392,4,9:06.0,I. Clark misses 3-pt jump shot from 22 ft,,73,83
