,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
36,1,5:56.0,Defensive rebound by D. Nwaba,,13,16
37,1,5:56.0,Personal foul by M. Kidd-Gilchrist (drawn by Z. LaVine),,13,16
38,1,5:56.0,,Charlotte full timeout,13,16
39,1,5:56.0,,J. Lamb enters the game for M. Kidd-Gilchrist,13,16
40,1,5:52.0,Turnover by Team (turnover),,13,16
41,1,5:36.0,,Turnover by D. Howard (lost ball; steal by C. Felício),13,16
42,1,5:29.0,D. Nwaba misses 2-pt layup from 3 ft (block by D. Howard),,13,16
43,1,5:24.0,Offensive rebound by D. Nwaba,,13,16
44,1,5:23.0,C. Felício makes 2-pt layup from 1 ft (assist by D. Nwaba),,15,16
45,1,5:10.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by K. Walker),15,19
46,1,4:56.0,Personal foul by J. Lamb (drawn by D. Nwaba),,15,19
47,1,4:56.0,D. Valentine enters the game for D. Nwaba,,15,19
48,1,4:51.0,K. Dunn makes 2-pt jump shot from 16 ft (assist by Z. LaVine),,17,19
49,1,4:31.0,,M. Williams makes 2-pt hook shot from 6 ft (assist by N. Batum),17,21
50,1,4:07.0,D. Valentine misses 2-pt jump shot from 10 ft,,17,21
51,1,4:04.0,,Defensive rebound by D. Howard,17,21
52,1,3:50.0,,M. Williams misses 2-pt layup from 1 ft,17,21
53,1,3:47.0,Defensive rebound by L. Markkanen,,17,21
54,1,3:41.0,Z. LaVine misses 3-pt jump shot from 25 ft,,17,21
55,1,3:36.0,,Defensive rebound by M. Williams,17,21
56,1,3:18.0,,D. Howard misses 2-pt jump shot from 8 ft,17,21
57,1,3:15.0,Defensive rebound by L. Markkanen,,17,21
58,1,3:12.0,K. Dunn misses 2-pt jump shot from 15 ft,,17,21
59,1,3:09.0,,Defensive rebound by J. Lamb,17,21
60,1,3:03.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),17,24
61,1,3:03.0,Chicago full timeout,,17,24
62,1,3:03.0,,F. Kaminsky enters the game for M. Williams,17,24
63,1,3:03.0,N. Vonleh enters the game for C. Felício,,17,24
64,1,3:03.0,D. Nwaba enters the game for Z. LaVine,,17,24
65,1,3:03.0,B. Portis enters the game for L. Markkanen,,17,24
66,1,2:51.0,Turnover by K. Dunn (lost ball; steal by K. Walker),,17,24
67,1,2:47.0,,Turnover by N. Batum (lost ball; steal by D. Nwaba),17,24
68,1,2:40.0,K. Dunn misses 2-pt jump shot from 7 ft,,17,24
69,1,2:37.0,,Defensive rebound by N. Batum,17,24
70,1,2:28.0,,K. Walker misses 2-pt layup from 2 ft (block by D. Nwaba),17,24
71,1,2:28.0,Defensive rebound by D. Valentine,,17,24
72,1,2:22.0,Shooting foul by F. Kaminsky (drawn by D. Nwaba),,17,24
73,1,2:22.0,D. Nwaba makes free throw 1 of 2,,18,24
74,1,2:22.0,,M. Carter-Williams enters the game for D. Howard,18,24
75,1,2:22.0,,C. Zeller enters the game for K. Walker,18,24
76,1,2:22.0,C. Payne enters the game for K. Dunn,,18,24
77,1,2:22.0,D. Nwaba makes free throw 2 of 2,,19,24
78,1,2:14.0,,N. Batum misses 3-pt jump shot from 26 ft,19,24
79,1,2:10.0,Defensive rebound by B. Portis,,19,24
80,1,1:55.0,N. Vonleh makes 2-pt layup from 2 ft (assist by D. Valentine),,21,24
81,1,1:41.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,21,24
82,1,1:39.0,Defensive rebound by D. Valentine,,21,24
83,1,1:31.0,Turnover by B. Portis (palming),,21,24
84,1,1:20.0,,Turnover by C. Zeller (bad pass),21,24
85,1,1:09.0,D. Nwaba makes 3-pt jump shot from 24 ft (assist by D. Valentine),,24,24
86,1,0:41.0,,N. Batum misses 3-pt jump shot from 25 ft,24,24
87,1,0:38.0,Defensive rebound by N. Vonleh,,24,24
88,1,0:32.0,C. Payne makes 2-pt layup from 1 ft,,26,24
89,1,0:22.0,,J. Lamb makes 2-pt jump shot from 4 ft,26,26
90,1,0:05.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by C. Payne),,29,26
91,1,0:00.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,29,26
92,1,0:00.0,,Offensive rebound by Team,29,26
93,2,11:49.0,Def 3 sec tech foul by C. Zeller,,29,26
94,2,11:49.0,D. Valentine makes technical free throw,,30,26
95,2,11:39.0,N. Vonleh makes 2-pt layup from 1 ft,,32,26
96,2,11:23.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,32,26
97,2,11:20.0,,Offensive rebound by C. Zeller,32,26
98,2,11:13.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,32,26
99,2,11:09.0,Defensive rebound by B. Portis,,32,26
100,2,11:00.0,B. Portis makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,35,26
101,2,10:43.0,,M. Carter-Williams misses 2-pt layup from 4 ft (block by C. Payne),35,26
102,2,10:40.0,Defensive rebound by D. Valentine,,35,26
103,2,10:33.0,D. Valentine misses 3-pt jump shot from 28 ft,,35,26
104,2,10:29.0,,Defensive rebound by C. Zeller,35,26
105,2,10:20.0,,J. Lamb misses 2-pt jump shot from 7 ft,35,26
106,2,10:18.0,,Offensive rebound by C. Zeller,35,26
107,2,10:15.0,,M. Carter-Williams misses 2-pt layup from 2 ft,35,26
108,2,10:12.0,,Offensive rebound by M. Carter-Williams,35,26
109,2,10:12.0,,M. Carter-Williams makes 2-pt layup at rim,35,28
110,2,10:04.0,N. Vonleh misses 3-pt jump shot from 24 ft,,35,28
111,2,10:03.0,,Defensive rebound by F. Kaminsky,35,28
112,2,9:59.0,,Personal block foul by N. Vonleh (drawn by M. Carter-Williams),35,28
113,2,9:50.0,,C. Zeller misses 2-pt layup from 2 ft (block by C. Payne),35,28
114,2,9:45.0,Defensive rebound by B. Portis,,35,28
115,2,9:43.0,D. Nwaba makes 2-pt jump shot from 4 ft (assist by C. Payne),,37,28
116,2,9:26.0,,F. Kaminsky makes 2-pt jump shot from 17 ft (assist by J. Lamb),37,30
117,2,9:15.0,B. Portis misses 2-pt jump shot from 20 ft,,37,30
118,2,9:11.0,,Defensive rebound by C. Zeller,37,30
119,2,9:07.0,,J. Lamb makes 2-pt jump shot from 17 ft,37,32
120,2,8:48.0,Turnover by B. Portis (turnover),,37,32
121,2,8:48.0,Z. LaVine enters the game for D. Nwaba,,37,32
122,2,8:31.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lamb),37,35
123,2,8:17.0,B. Portis misses 2-pt jump shot from 7 ft,,37,35
124,2,8:14.0,,Defensive rebound by F. Kaminsky,37,35
125,2,8:08.0,,F. Kaminsky misses 2-pt jump shot from 13 ft,37,35
126,2,8:06.0,Defensive rebound by D. Valentine,,37,35
127,2,7:57.0,N. Vonleh misses 3-pt jump shot from 26 ft,,37,35
128,2,7:57.0,Offensive rebound by B. Portis,,37,35
129,2,7:57.0,Shooting foul by M. Carter-Williams (drawn by B. Portis),,37,35
130,2,7:57.0,B. Portis makes free throw 1 of 2,,38,35
131,2,7:57.0,B. Portis makes free throw 2 of 2,,39,35
132,2,7:42.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,39,35
133,2,7:39.0,Defensive rebound by N. Vonleh,,39,35
134,2,7:28.0,N. Vonleh makes 2-pt layup from 2 ft,,41,35
135,2,7:21.0,,Charlotte full timeout,41,35
136,2,7:13.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by C. Zeller),41,38
137,2,6:51.0,Z. LaVine misses 2-pt jump shot from 18 ft,,41,38
138,2,6:48.0,,Defensive rebound by M. Carter-Williams,41,38
139,2,6:40.0,,C. Zeller makes 2-pt layup from 1 ft (assist by M. Carter-Williams),41,40
140,2,6:40.0,,Shooting foul by C. Payne (drawn by C. Zeller),41,40
141,2,6:40.0,,K. Walker enters the game for M. Carter-Williams,41,40
142,2,6:40.0,K. Dunn enters the game for C. Payne,,41,40
143,2,6:40.0,L. Markkanen enters the game for N. Vonleh,,41,40
144,2,6:40.0,,C. Zeller misses free throw 1 of 1,41,40
145,2,6:37.0,Defensive rebound by B. Portis,,41,40
146,2,6:35.0,Turnover by K. Dunn (bad pass),,41,40
147,2,6:28.0,,Turnover by T. Graham (turnover),41,40
148,2,6:28.0,C. Felício enters the game for B. Portis,,41,40
149,2,6:08.0,L. Markkanen makes 2-pt jump shot from 11 ft (assist by Z. LaVine),,43,40
150,2,5:45.0,,K. Walker makes 2-pt jump shot from 17 ft,43,42
151,2,5:28.0,Turnover by K. Dunn (lost ball; steal by K. Walker),,43,42
152,2,5:16.0,,K. Walker makes 2-pt jump shot from 16 ft,43,44
153,2,5:14.0,Chicago full timeout,,43,44
154,2,5:14.0,,N. Batum enters the game for J. Lamb,43,44
155,2,5:14.0,,M. Williams enters the game for F. Kaminsky,43,44
156,2,5:00.0,D. Valentine misses 3-pt jump shot from 25 ft,,43,44
157,2,4:57.0,,Defensive rebound by T. Graham,43,44
158,2,4:52.0,,Turnover by K. Walker (lost ball; steal by D. Valentine),43,44
159,2,4:46.0,C. Felício makes 2-pt layup at rim (assist by D. Valentine),,45,44
160,2,4:29.0,,Turnover by M. Williams (bad pass),45,44
161,2,4:20.0,Personal foul by M. Williams (drawn by L. Markkanen),,45,44
162,2,4:13.0,K. Dunn misses 2-pt jump shot from 6 ft,,45,44
163,2,4:11.0,,Defensive rebound by K. Walker,45,44
164,2,4:07.0,,K. Walker makes 2-pt layup from 1 ft,45,46
165,2,3:56.0,L. Markkanen misses 3-pt jump shot from 25 ft,,45,46
166,2,3:53.0,,Defensive rebound by M. Williams,45,46
167,2,3:44.0,,M. Williams misses 3-pt jump shot from 27 ft,45,46
168,2,3:41.0,Defensive rebound by L. Markkanen,,45,46
169,2,3:36.0,Z. LaVine misses 2-pt layup from 2 ft,,45,46
170,2,3:34.0,Offensive rebound by C. Felício,,45,46
171,2,3:32.0,Turnover by C. Felício (bad pass; steal by N. Batum),,45,46
172,2,3:25.0,,Personal foul by D. Valentine (drawn by K. Walker),45,46
173,2,3:25.0,,W. Hernangómez enters the game for C. Zeller,45,46
174,2,3:25.0,D. Nwaba enters the game for D. Valentine,,45,46
175,2,3:05.0,,K. Walker makes 2-pt jump shot from 17 ft,45,48
176,2,2:54.0,K. Dunn misses 2-pt jump shot from 9 ft,,45,48
177,2,2:52.0,,Defensive rebound by K. Walker,45,48
178,2,2:46.0,,K. Walker misses 3-pt jump shot from 30 ft,45,48
179,2,2:43.0,Defensive rebound by D. Nwaba,,45,48
180,2,2:25.0,C. Felício makes 2-pt jump shot from 7 ft (assist by L. Markkanen),,47,48
181,2,2:13.0,,N. Batum misses 2-pt jump shot from 10 ft,47,48
182,2,2:11.0,Defensive rebound by Z. LaVine,,47,48
183,2,2:06.0,K. Dunn misses 3-pt jump shot from 25 ft,,47,48
184,2,2:03.0,,Defensive rebound by W. Hernangómez,47,48
185,2,1:54.0,,Personal foul by K. Dunn (drawn by W. Hernangómez),47,48
186,2,1:39.0,,K. Walker misses 2-pt jump shot from 17 ft,47,48
187,2,1:35.0,Defensive rebound by K. Dunn,,47,48
188,2,1:32.0,Shooting foul by W. Hernangómez (drawn by Z. LaVine),,47,48
189,2,1:32.0,Z. LaVine makes free throw 1 of 2,,48,48
190,2,1:32.0,Z. LaVine makes free throw 2 of 2,,49,48
191,2,1:10.0,,M. Williams makes 2-pt dunk from 1 ft (assist by K. Walker),49,50
192,2,0:53.0,Shooting foul by W. Hernangómez (drawn by Z. LaVine),,49,50
193,2,0:53.0,Z. LaVine makes free throw 1 of 2,,50,50
194,2,0:53.0,,F. Kaminsky enters the game for W. Hernangómez,50,50
195,2,0:53.0,B. Portis enters the game for C. Felício,,50,50
196,2,0:53.0,Z. LaVine makes free throw 2 of 2,,51,50
197,2,0:31.0,,Personal foul by B. Portis (drawn by F. Kaminsky),51,50
198,2,0:31.0,,F. Kaminsky makes free throw 1 of 2,51,51
199,2,0:31.0,,F. Kaminsky misses free throw 2 of 2,51,51
200,2,0:29.0,Defensive rebound by B. Portis,,51,51
201,2,0:08.0,K. Dunn misses 3-pt jump shot from 25 ft,,51,51
202,2,0:05.0,,Defensive rebound by M. Williams,51,51
203,2,0:00.0,,K. Walker misses 2-pt jump shot from 6 ft (block by K. Dunn),51,51
204,2,0:00.0,,Offensive rebound by Team,51,51
205,3,11:44.0,K. Dunn misses 2-pt layup from 6 ft (block by D. Howard),,51,51
206,3,11:40.0,,Defensive rebound by D. Howard,51,51
207,3,11:37.0,,N. Batum misses 2-pt jump shot from 18 ft,51,51
208,3,11:33.0,Defensive rebound by C. Felício,,51,51
209,3,11:26.0,K. Dunn misses 2-pt jump shot from 13 ft,,51,51
210,3,11:24.0,,Defensive rebound by N. Batum,51,51
211,3,11:20.0,,D. Howard makes 2-pt dunk at rim (assist by K. Walker),51,53
212,3,11:03.0,Personal foul by M. Williams (drawn by L. Markkanen),,51,53
213,3,10:51.0,L. Markkanen makes 2-pt jump shot from 2 ft,,53,53
214,3,10:34.0,,Turnover by K. Walker (bad pass; steal by D. Nwaba),53,53
215,3,10:27.0,L. Markkanen makes 2-pt layup at rim (assist by D. Nwaba),,55,53
216,3,10:08.0,,Shooting foul by D. Nwaba (drawn by N. Batum),55,53
217,3,10:08.0,,N. Batum makes free throw 1 of 2,55,54
218,3,10:08.0,,N. Batum makes free throw 2 of 2,55,55
219,3,9:52.0,Turnover by Z. LaVine (bad pass; steal by K. Walker),,55,55
220,3,9:52.0,,Personal foul by C. Felício (drawn by K. Walker),55,55
221,3,9:40.0,,Shooting foul by D. Nwaba (drawn by D. Howard),55,55
222,3,9:40.0,,D. Howard makes free throw 1 of 2,55,56
223,3,9:40.0,,D. Howard misses free throw 2 of 2,55,56
224,3,9:35.0,Defensive rebound by L. Markkanen,,55,56
225,3,9:27.0,Z. LaVine misses 3-pt jump shot from 25 ft,,55,56
226,3,9:24.0,,Defensive rebound by Team,55,56
227,3,9:13.0,,K. Walker misses 3-pt jump shot from 25 ft,55,56
228,3,9:10.0,Defensive rebound by L. Markkanen,,55,56
229,3,9:05.0,Turnover by C. Felício (out of bounds lost ball),,55,56
230,3,8:54.0,,Turnover by K. Walker (bad pass; steal by L. Markkanen),55,56
231,3,8:50.0,Turnover by L. Markkanen (bad pass; steal by N. Batum),,55,56
232,3,8:45.0,,J. Lamb makes 2-pt layup from 1 ft (assist by N. Batum),55,58
233,3,8:44.0,,Offensive charge foul by Z. LaVine (drawn by K. Walker),55,58
234,3,8:44.0,Turnover by Z. LaVine (offensive foul),,55,58
235,3,8:25.0,,Turnover by N. Batum (bad pass; steal by L. Markkanen),55,58
236,3,8:15.0,Shooting foul by D. Howard (drawn by K. Dunn),,55,58
237,3,8:15.0,K. Dunn misses free throw 1 of 2,,55,58
238,3,8:15.0,Offensive rebound by Team,,55,58
239,3,8:15.0,K. Dunn makes free throw 2 of 2,,56,58
240,3,8:05.0,,Personal foul by Z. LaVine (drawn by D. Howard),56,58
241,3,7:52.0,,J. Lamb misses 3-pt jump shot from 25 ft,56,58
242,3,7:48.0,Defensive rebound by K. Dunn,,56,58
243,3,7:44.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by K. Dunn),,58,58
244,3,7:29.0,,K. Walker makes 3-pt jump shot from 26 ft,58,61
245,3,7:14.0,C. Felício misses 2-pt layup from 2 ft (block by D. Howard),,58,61
246,3,7:12.0,Offensive rebound by C. Felício,,58,61
247,3,7:11.0,D. Nwaba makes 2-pt layup from 1 ft (assist by C. Felício),,60,61
248,3,7:11.0,,Technical foul by D. Howard,60,61
249,3,7:11.0,Z. LaVine misses technical free throw,,60,61
250,3,7:11.0,,Defensive rebound by Team,60,61
251,3,6:48.0,,D. Howard makes 2-pt layup from 1 ft (assist by N. Batum),60,63
252,3,6:36.0,Shooting foul by D. Howard (drawn by K. Dunn),,60,63
253,3,6:36.0,,Charlotte full timeout,60,63
254,3,6:36.0,D. Valentine enters the game for D. Nwaba,,60,63
255,3,6:36.0,K. Dunn misses free throw 1 of 2,,60,63
256,3,6:36.0,Offensive rebound by Team,,60,63
257,3,6:36.0,K. Dunn makes free throw 2 of 2,,61,63
258,3,6:24.0,,J. Lamb makes 2-pt jump shot from 17 ft (assist by M. Williams),61,65
259,3,6:01.0,D. Valentine makes 2-pt jump shot from 4 ft (assist by C. Felício),,63,65
260,3,5:47.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),63,68
261,3,5:33.0,Offensive foul by K. Dunn (drawn by K. Walker),,63,68
262,3,5:33.0,Turnover by K. Dunn (offensive foul),,63,68
263,3,5:12.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),63,71
264,3,5:12.0,Chicago full timeout,,63,71
265,3,5:12.0,B. Portis enters the game for C. Felício,,63,71
266,3,5:12.0,C. Payne enters the game for K. Dunn,,63,71
267,3,5:00.0,L. Markkanen misses 3-pt jump shot from 25 ft (block by M. Williams),,63,71
268,3,4:54.0,,Defensive rebound by N. Batum,63,71
269,3,4:49.0,,D. Howard makes 2-pt layup from 1 ft (assist by J. Lamb),63,73
270,3,4:49.0,,Shooting foul by L. Markkanen (drawn by D. Howard),63,73
271,3,4:49.0,,D. Howard makes free throw 1 of 1,63,74
272,3,4:27.0,Z. LaVine makes 3-pt jump shot from 25 ft,,66,74
273,3,4:01.0,,D. Howard makes 2-pt hook shot from 5 ft (assist by N. Batum),66,76
274,3,3:48.0,,Offensive charge foul by B. Portis (drawn by N. Batum),66,76
275,3,3:48.0,Turnover by B. Portis (offensive foul),,66,76
276,3,3:48.0,,F. Kaminsky enters the game for M. Williams,66,76
277,3,3:48.0,,T. Graham enters the game for J. Lamb,66,76
278,3,3:33.0,,D. Howard makes 2-pt dunk from 1 ft (assist by N. Batum),66,78
279,3,3:09.0,Z. LaVine misses 2-pt layup from 4 ft,,66,78
280,3,3:07.0,Offensive rebound by B. Portis,,66,78
281,3,3:06.0,B. Portis misses 2-pt layup from 2 ft (block by D. Howard),,66,78
282,3,3:06.0,,Defensive rebound by T. Graham,66,78
283,3,2:56.0,,N. Batum misses 3-pt jump shot from 25 ft,66,78
284,3,2:52.0,Defensive rebound by D. Valentine,,66,78
285,3,2:47.0,Z. LaVine makes 2-pt layup from 1 ft (assist by D. Valentine),,68,78
286,3,2:19.0,,D. Howard makes 2-pt hook shot from 6 ft (assist by N. Batum),68,80
287,3,2:10.0,B. Portis makes 2-pt jump shot from 21 ft (assist by C. Payne),,70,80
288,3,1:49.0,,D. Howard misses 2-pt layup from 4 ft,70,80
289,3,1:45.0,,Offensive rebound by N. Batum,70,80
290,3,1:45.0,,N. Batum makes 2-pt layup at rim,70,82
291,3,1:32.0,L. Markkanen misses 2-pt jump shot from 5 ft,,70,82
292,3,1:30.0,Offensive rebound by L. Markkanen,,70,82
293,3,1:28.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by C. Payne),,73,82
294,3,1:14.0,,Turnover by K. Walker (lost ball; steal by B. Portis),73,82
295,3,1:09.0,Z. LaVine makes 2-pt layup from 1 ft (assist by B. Portis),,75,82
296,3,1:04.0,,M. Carter-Williams enters the game for N. Batum,75,82
297,3,1:04.0,D. Nwaba enters the game for Z. LaVine,,75,82
298,3,1:04.0,N. Vonleh enters the game for L. Markkanen,,75,82
299,3,0:53.0,,D. Howard makes 2-pt layup from 2 ft,75,84
300,3,0:44.0,B. Portis makes 3-pt jump shot from 26 ft (assist by C. Payne),,78,84
301,3,0:21.0,,T. Graham misses 3-pt jump shot from 25 ft,78,84
302,3,0:17.0,,Offensive rebound by M. Carter-Williams,78,84
303,3,0:05.0,,K. Walker makes 3-pt jump shot from 25 ft,78,87
304,3,0:00.0,C. Payne misses 3-pt jump shot from 28 ft,,78,87
305,3,0:00.0,Offensive rebound by Team,,78,87
306,4,11:39.0,,Shooting foul by C. Payne (drawn by M. Carter-Williams),78,87
307,4,11:39.0,,M. Carter-Williams makes free throw 1 of 2,78,88
308,4,11:39.0,,M. Carter-Williams makes free throw 2 of 2,78,89
309,4,11:21.0,D. Valentine makes 2-pt jump shot from 15 ft,,80,89
310,4,11:07.0,,Shooting foul by C. Felício (drawn by D. Howard),80,89
311,4,11:07.0,,D. Howard makes free throw 1 of 2,80,90
312,4,11:07.0,,D. Howard makes free throw 2 of 2,80,91
313,4,10:55.0,B. Portis misses 3-pt jump shot from 26 ft,,80,91
314,4,10:51.0,,Defensive rebound by M. Carter-Williams,80,91
315,4,10:34.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by J. Lamb),80,94
316,4,10:05.0,Turnover by D. Valentine (lost ball; steal by T. Graham),,80,94
317,4,10:01.0,,M. Carter-Williams misses 2-pt layup from 1 ft,80,94
318,4,9:59.0,Defensive rebound by C. Payne,,80,94
319,4,9:48.0,Def 3 sec tech foul by D. Howard,,80,94
320,4,9:48.0,D. Valentine makes technical free throw,,81,94
321,4,9:39.0,B. Portis misses 3-pt jump shot from 22 ft,,81,94
322,4,9:36.0,,Defensive rebound by D. Howard,81,94
323,4,9:32.0,,J. Lamb makes 2-pt jump shot from 9 ft (assist by D. Howard),81,96
324,4,9:32.0,Chicago full timeout,,81,96
325,4,9:16.0,C. Felício misses 2-pt layup from 3 ft (block by D. Howard),,81,96
326,4,9:14.0,Offensive rebound by D. Nwaba,,81,96
327,4,9:11.0,D. Nwaba makes 2-pt layup from 1 ft (assist by C. Felício),,83,96
328,4,8:51.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,83,96
329,4,8:48.0,Defensive rebound by D. Nwaba,,83,96
330,4,8:42.0,D. Valentine misses 2-pt jump shot from 19 ft,,83,96
331,4,8:40.0,,Defensive rebound by M. Carter-Williams,83,96
332,4,8:40.0,,Personal foul by D. Nwaba (drawn by M. Carter-Williams),83,96
333,4,8:40.0,,M. Williams enters the game for D. Howard,83,96
334,4,8:40.0,N. Vonleh enters the game for D. Nwaba,,83,96
335,4,8:40.0,K. Dunn enters the game for C. Payne,,83,96
336,4,8:40.0,Z. LaVine enters the game for C. Felício,,83,96
337,4,8:22.0,,M. Carter-Williams misses 2-pt layup from 2 ft,83,96
338,4,8:22.0,Defensive rebound by B. Portis,,83,96
339,4,8:22.0,,Technical foul by M. Carter-Williams,83,96
340,4,8:22.0,Z. LaVine misses technical free throw,,83,96
341,4,8:22.0,Offensive rebound by Team,,83,96
342,4,8:11.0,Turnover by N. Vonleh (lost ball; steal by M. Carter-Williams),,83,96
343,4,8:09.0,,Personal foul by N. Vonleh (drawn by M. Carter-Williams),83,96
344,4,7:58.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Lamb),83,98
345,4,7:45.0,K. Dunn makes 2-pt jump shot from 7 ft,,85,98
346,4,7:19.0,,F. Kaminsky misses 2-pt jump shot from 11 ft,85,98
347,4,7:18.0,,Offensive rebound by Team,85,98
348,4,7:18.0,L. Markkanen enters the game for B. Portis,,85,98
349,4,7:14.0,,J. Lamb makes 2-pt jump shot from 8 ft (assist by M. Carter-Williams),85,100
350,4,7:01.0,Z. LaVine misses 2-pt layup from 3 ft (block by F. Kaminsky),,85,100
351,4,6:57.0,Offensive rebound by Z. LaVine,,85,100
352,4,6:57.0,Turnover by Z. LaVine (lost ball; steal by T. Graham),,85,100
353,4,6:56.0,,Shooting foul by K. Dunn (drawn by M. Williams),85,100
354,4,6:56.0,,M. Williams misses free throw 1 of 2,85,100
355,4,6:56.0,,Offensive rebound by Team,85,100
356,4,6:56.0,,K. Walker enters the game for M. Carter-Williams,85,100
357,4,6:56.0,,M. Williams makes free throw 2 of 2,85,101
358,4,6:42.0,Turnover by K. Dunn (palming),,85,101
359,4,6:25.0,,T. Graham misses 3-pt jump shot from 22 ft,85,101
360,4,6:20.0,Defensive rebound by L. Markkanen,,85,101
361,4,6:11.0,Turnover by K. Dunn (bad pass; steal by T. Graham),,85,101
362,4,6:07.0,,Turnover by K. Walker (bad pass),85,101
363,4,5:57.0,Shooting foul by T. Graham (drawn by K. Dunn),,85,101
364,4,5:57.0,K. Dunn makes free throw 1 of 2,,86,101
365,4,5:57.0,,N. Batum enters the game for J. Lamb,86,101
366,4,5:57.0,K. Dunn makes free throw 2 of 2,,87,101
367,4,5:39.0,,K. Walker makes 2-pt layup at rim,87,103
368,4,5:20.0,Z. LaVine makes 3-pt jump shot from 24 ft,,90,103
369,4,5:11.0,,Personal foul by K. Dunn (drawn by K. Walker),90,103
370,4,5:11.0,,K. Walker makes free throw 1 of 2,90,104
371,4,5:11.0,,D. Howard enters the game for F. Kaminsky,90,104
372,4,5:11.0,B. Portis enters the game for N. Vonleh,,90,104
373,4,5:11.0,D. Nwaba enters the game for D. Valentine,,90,104
374,4,5:11.0,,K. Walker makes free throw 2 of 2,90,105
375,4,5:01.0,Shooting foul by T. Graham (drawn by K. Dunn),,90,105
376,4,5:01.0,K. Dunn makes free throw 1 of 2,,91,105
