,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
47,1,5:56.0,S. Mejri makes 2-pt layup from 1 ft (assist by D. Smith),,15,4
48,1,5:34.0,,A. Davis misses 2-pt jump shot from 19 ft,15,4
49,1,5:30.0,,Offensive rebound by D. Cousins,15,4
50,1,5:28.0,,D. Cousins misses 2-pt layup from 2 ft (block by S. Mejri),15,4
51,1,5:28.0,,Offensive rebound by D. Cousins,15,4
52,1,5:23.0,,D. Cousins makes 2-pt layup at rim,15,6
53,1,5:08.0,W. Matthews misses 2-pt jump shot from 13 ft (block by J. Holiday),,15,6
54,1,5:04.0,Offensive rebound by W. Matthews,,15,6
55,1,5:04.0,H. Barnes misses 3-pt jump shot from 25 ft,,15,6
56,1,5:03.0,Offensive rebound by Team,,15,6
57,1,5:02.0,,Personal foul by S. Mejri (drawn by D. Cousins),15,6
58,1,5:02.0,Turnover by S. Mejri (turnover),,15,6
59,1,5:02.0,,D. Miller enters the game for R. Rondo,15,6
60,1,4:47.0,,J. Holiday misses 2-pt layup at rim,15,6
61,1,4:47.0,,Offensive rebound by J. Holiday,15,6
62,1,4:44.0,Violation by M. Kleber (kicked ball),,15,6
63,1,4:42.0,,Personal foul by M. Kleber (drawn by J. Holiday),15,6
64,1,4:32.0,,E. Moore misses 3-pt jump shot from 25 ft,15,6
65,1,4:26.0,Defensive rebound by D. Smith,,15,6
66,1,4:23.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Smith),,18,6
67,1,4:10.0,,D. Cousins makes 2-pt hook shot from 6 ft,18,8
68,1,4:00.0,Shooting foul by A. Davis (drawn by S. Mejri),,18,8
69,1,4:00.0,S. Mejri makes free throw 1 of 2,,19,8
70,1,4:00.0,S. Mejri misses free throw 2 of 2,,19,8
71,1,3:57.0,,Defensive rebound by D. Cousins,19,8
72,1,3:51.0,,Shooting foul by S. Mejri (drawn by D. Cousins),19,8
73,1,3:51.0,,D. Cousins misses free throw 1 of 2,19,8
74,1,3:51.0,,Offensive rebound by Team,19,8
75,1,3:51.0,,D. Cunningham enters the game for A. Davis,19,8
76,1,3:51.0,,I. Clark enters the game for E. Moore,19,8
77,1,3:51.0,Y. Ferrell enters the game for S. Mejri,,19,8
78,1,3:51.0,,D. Cousins makes free throw 2 of 2,19,9
79,1,3:40.0,Personal foul by I. Clark (drawn by M. Kleber),,19,9
80,1,3:30.0,H. Barnes makes 2-pt layup at rim (assist by D. Smith),,21,9
81,1,3:20.0,,Shooting foul by D. Smith (drawn by D. Miller),21,9
82,1,3:20.0,,D. Miller makes free throw 1 of 3,21,10
83,1,3:20.0,,D. Miller makes free throw 2 of 3,21,11
84,1,3:20.0,,D. Miller misses free throw 3 of 3,21,11
85,1,3:18.0,Defensive rebound by Y. Ferrell,,21,11
86,1,3:18.0,,Loose ball foul by D. Cousins (drawn by Y. Ferrell),21,11
87,1,3:02.0,Turnover by D. Smith (traveling),,21,11
88,1,2:44.0,,D. Miller misses 3-pt jump shot from 24 ft,21,11
89,1,2:42.0,Defensive rebound by Y. Ferrell,,21,11
90,1,2:37.0,D. Smith makes 3-pt jump shot from 24 ft,,24,11
91,1,2:14.0,,D. Cousins makes 2-pt layup from 1 ft,24,13
92,1,2:14.0,Dallas full timeout,,24,13
93,1,2:14.0,D. Powell enters the game for D. Smith,,24,13
94,1,2:14.0,D. Nowitzki enters the game for W. Matthews,,24,13
95,1,2:14.0,D. Harris enters the game for H. Barnes,,24,13
96,1,2:14.0,J. Barea enters the game for M. Kleber,,24,13
97,1,2:02.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,26,13
98,1,1:39.0,,J. Holiday makes 2-pt layup at rim,26,15
99,1,1:33.0,J. Barea makes 2-pt layup from 3 ft,,28,15
100,1,1:33.0,Away from play foul by D. Cunningham (drawn by D. Powell),,28,15
101,1,1:33.0,,J. Nelson enters the game for J. Holiday,28,15
102,1,1:33.0,D. Powell makes free throw 1 of 1,,29,15
103,1,1:20.0,,Personal foul by D. Powell (drawn by D. Cousins),29,15
104,1,1:20.0,,D. Cousins makes free throw 1 of 2,29,16
105,1,1:20.0,,D. Cousins makes free throw 2 of 2,29,17
106,1,1:11.0,Turnover by J. Barea (bad pass; steal by D. Cousins),,29,17
107,1,1:08.0,,J. Nelson makes 2-pt layup from 1 ft (assist by D. Cousins),29,19
108,1,1:08.0,Violation by D. Powell (def goaltending),,29,19
109,1,0:51.0,Y. Ferrell makes 2-pt jump shot from 5 ft,,31,19
110,1,0:41.0,,Turnover by D. Cousins (bad pass; steal by D. Powell),31,19
111,1,0:34.0,D. Harris makes 3-pt jump shot from 25 ft,,34,19
112,1,0:17.0,,I. Clark makes 2-pt jump shot from 15 ft (assist by D. Cousins),34,21
113,1,0:03.0,Personal foul by D. Miller (drawn by D. Harris),,34,21
114,1,0:03.0,D. Harris makes free throw 1 of 2,,35,21
115,1,0:03.0,,A. Davis enters the game for D. Cousins,35,21
116,1,0:03.0,M. Kleber enters the game for D. Nowitzki,,35,21
117,1,0:03.0,D. Harris makes free throw 2 of 2,,36,21
118,1,0:00.0,,I. Clark misses 3-pt jump shot from 25 ft,36,21
119,1,0:00.0,,Offensive rebound by Team,36,21
120,2,11:45.0,,A. Davis makes 2-pt layup from 2 ft (assist by I. Clark),36,23
121,2,11:45.0,,Shooting foul by D. Powell (drawn by A. Davis),36,23
122,2,11:45.0,,E. Moore enters the game for I. Clark,36,23
123,2,11:45.0,,A. Davis makes free throw 1 of 1,36,24
124,2,11:29.0,D. Powell makes 2-pt dunk from 1 ft (assist by D. Harris),,38,24
125,2,11:18.0,,J. Nelson misses 2-pt jump shot from 14 ft,38,24
126,2,11:13.0,Defensive rebound by J. Barea,,38,24
127,2,11:01.0,D. Powell makes 2-pt jump shot from 16 ft (assist by Y. Ferrell),,40,24
128,2,10:51.0,,A. Davis misses 3-pt jump shot from 24 ft,40,24
129,2,10:46.0,Defensive rebound by D. Nowitzki,,40,24
130,2,10:44.0,Turnover by J. Barea (bad pass),,40,24
131,2,10:44.0,,D. Cousins enters the game for D. Cunningham,40,24
132,2,10:29.0,,D. Miller misses 3-pt jump shot from 26 ft,40,24
133,2,10:26.0,Defensive rebound by D. Nowitzki,,40,24
134,2,10:19.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),,43,24
135,2,9:59.0,,A. Davis misses 2-pt layup from 3 ft (block by D. Nowitzki),43,24
136,2,9:54.0,Defensive rebound by D. Harris,,43,24
137,2,9:51.0,D. Harris makes 3-pt jump shot from 26 ft (assist by J. Barea),,46,24
138,2,9:44.0,,New Orleans full timeout,46,24
139,2,9:44.0,,I. Clark enters the game for D. Miller,46,24
140,2,9:37.0,,D. Cousins misses 3-pt jump shot from 25 ft,46,24
141,2,9:33.0,Defensive rebound by D. Powell,,46,24
142,2,9:16.0,Y. Ferrell misses 3-pt jump shot from 22 ft,,46,24
143,2,9:12.0,,Defensive rebound by E. Moore,46,24
144,2,9:08.0,,A. Davis makes 2-pt jump shot from 9 ft (assist by E. Moore),46,26
145,2,8:54.0,Personal foul by D. Cousins (drawn by D. Powell),,46,26
146,2,8:43.0,Shooting foul by I. Clark (drawn by D. Powell),,46,26
147,2,8:43.0,D. Powell makes free throw 1 of 2,,47,26
148,2,8:43.0,D. Powell makes free throw 2 of 2,,48,26
149,2,8:37.0,,Shooting foul by D. Powell (drawn by A. Davis),48,26
150,2,8:37.0,,A. Davis makes free throw 1 of 2,48,27
151,2,8:37.0,S. Mejri enters the game for D. Powell,,48,27
152,2,8:37.0,H. Barnes enters the game for D. Nowitzki,,48,27
153,2,8:37.0,,A. Davis makes free throw 2 of 2,48,28
154,2,8:22.0,J. Barea makes 3-pt jump shot from 25 ft (assist by S. Mejri),,51,28
155,2,8:05.0,,D. Cousins makes 2-pt jump shot from 17 ft (assist by I. Clark),51,30
156,2,7:46.0,D. Harris makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,54,30
157,2,7:30.0,,Turnover by D. Cousins (bad pass),54,30
158,2,7:30.0,D. Smith enters the game for D. Harris,,54,30
159,2,7:15.0,S. Mejri makes 2-pt layup from 1 ft (assist by J. Barea),,56,30
160,2,7:06.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Nelson),56,33
161,2,6:47.0,Turnover by D. Smith (bad pass; steal by A. Davis),,56,33
162,2,6:44.0,,E. Moore makes 2-pt layup from 1 ft (assist by A. Davis),56,35
163,2,6:44.0,Dallas full timeout,,56,35
164,2,6:44.0,,J. Holiday enters the game for J. Nelson,56,35
165,2,6:28.0,H. Barnes misses 2-pt jump shot from 21 ft,,56,35
166,2,6:24.0,,Defensive rebound by D. Cousins,56,35
167,2,6:23.0,,Turnover by D. Cousins (bad pass),56,35
168,2,6:12.0,J. Barea misses 2-pt layup from 1 ft,,56,35
169,2,6:10.0,,Defensive rebound by D. Cousins,56,35
170,2,6:04.0,,J. Holiday makes 2-pt jump shot from 13 ft,56,37
171,2,5:37.0,H. Barnes makes 2-pt layup from 2 ft,,58,37
172,2,5:24.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Holiday),58,40
173,2,5:10.0,D. Smith makes 3-pt jump shot from 24 ft,,61,40
174,2,5:03.0,,Turnover by J. Holiday (turnover),61,40
175,2,5:03.0,W. Matthews enters the game for J. Barea,,61,40
176,2,4:49.0,Personal foul by A. Davis (drawn by H. Barnes),,61,40
177,2,4:33.0,W. Matthews makes 2-pt jump shot from 6 ft,,63,40
178,2,4:24.0,,Def 3 sec tech foul by S. Mejri,63,40
179,2,4:24.0,,I. Clark misses technical free throw,63,40
180,2,4:24.0,,Offensive rebound by Team,63,40
181,2,4:13.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Cousins),63,43
182,2,3:57.0,Y. Ferrell misses 2-pt jump shot from 18 ft,,63,43
183,2,3:56.0,,Defensive rebound by D. Cousins,63,43
184,2,3:56.0,,Personal foul by S. Mejri (drawn by D. Cousins),63,43
185,2,3:56.0,M. Kleber enters the game for S. Mejri,,63,43
186,2,3:45.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by E. Moore),63,46
187,2,3:30.0,Personal foul by E. Moore (drawn by D. Smith),,63,46
188,2,3:30.0,,R. Rondo enters the game for I. Clark,63,46
189,2,3:30.0,D. Harris enters the game for Y. Ferrell,,63,46
190,2,3:23.0,Turnover by D. Smith (lost ball; steal by R. Rondo),,63,46
191,2,3:16.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),63,48
192,2,3:15.0,Dallas full timeout,,63,48
193,2,3:02.0,D. Smith misses 3-pt jump shot from 25 ft,,63,48
194,2,2:59.0,,Defensive rebound by D. Cousins,63,48
195,2,2:53.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),63,50
196,2,2:34.0,W. Matthews makes 2-pt jump shot from 6 ft,,65,50
197,2,2:27.0,,E. Moore misses 2-pt jump shot from 22 ft,65,50
198,2,2:27.0,Defensive rebound by D. Smith,,65,50
199,2,2:20.0,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Smith),,68,50
200,2,2:02.0,,A. Davis makes 2-pt jump shot from 14 ft (assist by R. Rondo),68,52
201,2,1:46.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),,71,52
202,2,1:29.0,,R. Rondo makes 2-pt layup at rim,71,54
203,2,1:18.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Smith),,74,54
204,2,1:02.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),74,56
205,2,0:47.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Smith),,77,56
206,2,0:31.0,,J. Holiday makes 2-pt jump shot from 4 ft,77,58
207,2,0:22.0,Turnover by D. Smith (turnover),,77,58
208,2,0:05.0,,Shooting foul by W. Matthews (drawn by J. Holiday),77,58
209,2,0:05.0,,J. Holiday makes free throw 2 of 2,77,59
210,2,0:05.0,,J. Holiday makes free throw 1 of 2,77,60
211,2,0:05.0,,D. Miller enters the game for D. Cousins,77,60
212,2,0:05.0,,D. Cunningham enters the game for A. Davis,77,60
213,2,0:05.0,D. Nowitzki enters the game for M. Kleber,,77,60
214,2,0:00.0,D. Harris misses 3-pt jump shot from 25 ft,,77,60
215,2,0:00.0,Offensive rebound by Team,,77,60
216,3,11:41.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Rondo),77,63
217,3,11:19.0,D. Smith makes 3-pt jump shot from 25 ft (assist by W. Matthews),,80,63
218,3,11:01.0,,R. Rondo misses 3-pt jump shot from 26 ft,80,63
219,3,10:55.0,Defensive rebound by D. Nowitzki,,80,63
220,3,10:53.0,Turnover by D. Smith (bad pass; steal by E. Moore),,80,63
221,3,10:41.0,,A. Davis misses 2-pt layup from 3 ft,80,63
222,3,10:38.0,Defensive rebound by D. Nowitzki,,80,63
223,3,10:21.0,W. Matthews misses 3-pt jump shot from 25 ft,,80,63
224,3,10:18.0,,Defensive rebound by D. Cousins,80,63
225,3,10:14.0,,J. Holiday misses 3-pt jump shot from 25 ft,80,63
226,3,10:11.0,Defensive rebound by M. Kleber,,80,63
227,3,10:11.0,Personal foul by R. Rondo (drawn by M. Kleber),,80,63
228,3,10:05.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Smith),,83,63
229,3,9:50.0,,E. Moore makes 2-pt layup from 1 ft (assist by R. Rondo),83,65
230,3,9:50.0,,Shooting foul by D. Nowitzki (drawn by E. Moore),83,65
231,3,9:50.0,,E. Moore makes free throw 1 of 1,83,66
232,3,9:43.0,D. Smith misses 3-pt jump shot from 26 ft,,83,66
233,3,9:39.0,,Defensive rebound by J. Holiday,83,66
234,3,9:34.0,,E. Moore makes 2-pt jump shot from 8 ft,83,68
235,3,9:18.0,H. Barnes makes 2-pt jump shot from 9 ft,,85,68
236,3,9:09.0,,R. Rondo misses 2-pt layup from 1 ft,85,68
237,3,9:07.0,Defensive rebound by D. Nowitzki,,85,68
238,3,8:56.0,Shooting foul by R. Rondo (drawn by M. Kleber),,85,68
239,3,8:56.0,M. Kleber misses free throw 1 of 2,,85,68
240,3,8:56.0,Offensive rebound by Team,,85,68
241,3,8:56.0,M. Kleber makes free throw 2 of 2,,86,68
242,3,8:43.0,,Shooting foul by D. Nowitzki (drawn by D. Cousins),86,68
243,3,8:43.0,,D. Cousins makes free throw 1 of 2,86,69
244,3,8:43.0,S. Mejri enters the game for D. Nowitzki,,86,69
245,3,8:43.0,,D. Cousins makes free throw 2 of 2,86,70
246,3,8:26.0,M. Kleber misses 3-pt jump shot from 27 ft,,86,70
247,3,8:23.0,,Defensive rebound by D. Cousins,86,70
248,3,8:16.0,,Shooting block foul by M. Kleber (drawn by D. Cousins),86,70
249,3,8:16.0,,D. Cousins makes free throw 1 of 2,86,71
250,3,8:16.0,,D. Cousins makes free throw 2 of 2,86,72
251,3,7:56.0,D. Smith misses 2-pt layup from 2 ft,,86,72
252,3,7:54.0,,Defensive rebound by D. Cousins,86,72
253,3,7:48.0,,E. Moore misses 3-pt jump shot from 24 ft,86,72
254,3,7:44.0,Defensive rebound by S. Mejri,,86,72
255,3,7:37.0,D. Smith makes 3-pt jump shot from 25 ft,,89,72
256,3,7:16.0,,D. Cousins misses 2-pt layup from 2 ft,89,72
257,3,7:14.0,Defensive rebound by H. Barnes,,89,72
258,3,7:09.0,H. Barnes misses 3-pt jump shot from 24 ft,,89,72
259,3,7:05.0,,Defensive rebound by R. Rondo,89,72
260,3,7:02.0,,E. Moore makes 2-pt layup from 1 ft (assist by R. Rondo),89,74
261,3,7:02.0,Dallas full timeout,,89,74
262,3,6:50.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by W. Matthews),,92,74
263,3,6:33.0,,R. Rondo makes 2-pt jump shot from 11 ft,92,76
264,3,6:16.0,S. Mejri makes 2-pt layup from 2 ft (assist by D. Smith),,94,76
265,3,6:06.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Cousins),94,79
266,3,5:43.0,H. Barnes makes 2-pt layup from 1 ft,,96,79
267,3,5:30.0,,A. Davis makes 2-pt hook shot from 10 ft (assist by R. Rondo),96,81
268,3,5:30.0,,Shooting foul by M. Kleber (drawn by A. Davis),96,81
269,3,5:30.0,,A. Davis makes free throw 1 of 1,96,82
270,3,5:12.0,Turnover by H. Barnes (turnover),,96,82
271,3,5:07.0,,D. Cousins misses 3-pt jump shot from 25 ft,96,82
272,3,5:02.0,Defensive rebound by H. Barnes,,96,82
273,3,4:48.0,H. Barnes misses 3-pt jump shot from 26 ft,,96,82
274,3,4:45.0,,Defensive rebound by R. Rondo,96,82
275,3,4:42.0,,Personal foul by W. Matthews (drawn by E. Moore),96,82
276,3,4:42.0,,E. Moore makes free throw 1 of 2,96,83
277,3,4:42.0,J. Barea enters the game for D. Smith,,96,83
278,3,4:42.0,,E. Moore makes free throw 2 of 2,96,84
279,3,4:42.0,D. Harris enters the game for M. Kleber,,96,84
280,3,4:16.0,D. Harris makes 3-pt jump shot from 26 ft (assist by J. Barea),,99,84
281,3,4:08.0,,A. Davis misses 2-pt layup from 10 ft (block by S. Mejri),99,84
282,3,4:04.0,Defensive rebound by H. Barnes,,99,84
283,3,3:53.0,H. Barnes makes 2-pt layup from 2 ft,,101,84
284,3,3:39.0,,D. Cousins makes 2-pt jump shot from 12 ft,101,86
285,3,3:21.0,Turnover by J. Barea (bad pass; steal by R. Rondo),,101,86
286,3,3:16.0,,R. Rondo makes 2-pt layup from 1 ft,101,88
287,3,2:57.0,W. Matthews misses 3-pt jump shot from 26 ft,,101,88
288,3,2:57.0,,Defensive rebound by D. Cousins,101,88
289,3,2:53.0,,Turnover by D. Cousins (bad pass; steal by W. Matthews),101,88
290,3,2:47.0,Personal foul by D. Cousins (drawn by H. Barnes),,101,88
291,3,2:47.0,,New Orleans full timeout,101,88
292,3,2:47.0,,J. Nelson enters the game for D. Cousins,101,88
293,3,2:47.0,,D. Miller enters the game for R. Rondo,101,88
294,3,2:47.0,,D. Cunningham enters the game for E. Moore,101,88
295,3,2:47.0,D. Powell enters the game for W. Matthews,,101,88
296,3,2:47.0,Y. Ferrell enters the game for S. Mejri,,101,88
297,3,2:30.0,Turnover by Y. Ferrell (bad pass; steal by A. Davis),,101,88
298,3,2:21.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by J. Holiday),101,90
299,3,2:13.0,Shooting foul by J. Nelson (drawn by J. Barea),,101,90
300,3,2:13.0,J. Barea misses free throw 1 of 2,,101,90
301,3,2:13.0,Offensive rebound by Team,,101,90
302,3,2:13.0,D. Nowitzki enters the game for H. Barnes,,101,90
303,3,2:13.0,J. Barea makes free throw 2 of 2,,102,90
304,3,2:02.0,,Turnover by A. Davis (lost ball; steal by J. Barea),102,90
305,3,1:57.0,J. Barea makes 2-pt layup from 1 ft,,104,90
306,3,1:38.0,,Shooting foul by Y. Ferrell (drawn by J. Holiday),104,90
307,3,1:38.0,,J. Holiday makes free throw 1 of 2,104,91
308,3,1:38.0,,J. Holiday makes free throw 2 of 2,104,92
309,3,1:21.0,D. Harris misses 3-pt jump shot from 28 ft,,104,92
310,3,1:18.0,,Defensive rebound by A. Davis,104,92
311,3,1:12.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),104,94
312,3,1:01.0,Shooting foul by J. Nelson (drawn by D. Powell),,104,94
313,3,1:01.0,D. Powell makes free throw 1 of 2,,105,94
314,3,1:01.0,D. Powell makes free throw 2 of 2,,106,94
315,3,0:54.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by A. Davis),106,97
316,3,0:39.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by J. Barea),,109,97
317,3,0:31.0,,J. Nelson makes 2-pt layup from 1 ft,109,99
318,3,0:08.0,J. Barea misses 3-pt jump shot from 28 ft,,109,99
319,3,0:07.0,Offensive rebound by Team,,109,99
320,3,0:07.0,Turnover by Team (shot clock),,109,99
321,3,0:07.0,M. Kleber enters the game for D. Nowitzki,,109,99
322,3,0:00.0,,J. Holiday makes 2-pt layup from 1 ft,109,101
323,4,11:45.0,Personal foul by D. Miller (drawn by D. Harris),,109,101
324,4,11:37.0,D. Harris misses 2-pt layup from 2 ft,,109,101
325,4,11:35.0,,Defensive rebound by J. Nelson,109,101
326,4,11:19.0,,D. Cousins misses 2-pt layup from 1 ft,109,101
327,4,11:19.0,Defensive rebound by D. Nowitzki,,109,101
328,4,11:09.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,109,101
329,4,11:05.0,,Defensive rebound by D. Cousins,109,101
330,4,10:58.0,,Shooting foul by D. Harris (drawn by J. Holiday),109,101
331,4,10:58.0,,J. Holiday misses free throw 1 of 3,109,101
332,4,10:58.0,,Offensive rebound by Team,109,101
333,4,10:58.0,,J. Holiday makes free throw 2 of 3,109,102
334,4,10:58.0,,J. Holiday makes free throw 3 of 3,109,103
335,4,10:47.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,111,103
336,4,10:36.0,,Personal foul by Y. Ferrell (drawn by D. Miller),111,103
337,4,10:26.0,,D. Cousins misses 3-pt jump shot from 25 ft,111,103
338,4,10:22.0,Defensive rebound by D. Powell,,111,103
339,4,10:06.0,J. Barea misses 2-pt layup from 2 ft (block by D. Cousins),,111,103
340,4,10:06.0,Offensive rebound by Team,,111,103
341,4,10:06.0,,A. Davis enters the game for J. Holiday,111,103
342,4,10:06.0,,I. Clark enters the game for D. Cunningham,111,103
343,4,9:59.0,Turnover by Team (shot clock),,111,103
344,4,9:40.0,,A. Davis misses 3-pt jump shot from 22 ft,111,103
345,4,9:37.0,Defensive rebound by D. Harris,,111,103
346,4,9:31.0,Y. Ferrell makes 2-pt jump shot from 17 ft (assist by J. Barea),,113,103
347,4,9:09.0,,A. Davis misses 2-pt jump shot from 15 ft,113,103
348,4,9:06.0,Defensive rebound by D. Nowitzki,,113,103
349,4,8:54.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,113,103
350,4,8:50.0,,Defensive rebound by D. Cousins,113,103
351,4,8:41.0,,A. Davis misses 3-pt jump shot from 26 ft,113,103
352,4,8:37.0,Defensive rebound by D. Harris,,113,103
353,4,8:14.0,Shooting foul by D. Cousins (drawn by D. Powell),,113,103
354,4,8:14.0,D. Powell makes free throw 1 of 2,,114,103
355,4,8:14.0,,J. Holiday enters the game for D. Miller,114,103
356,4,8:14.0,H. Barnes enters the game for D. Nowitzki,,114,103
357,4,8:14.0,D. Powell makes free throw 2 of 2,,115,103
358,4,7:54.0,,J. Nelson makes 2-pt jump shot from 22 ft (assist by I. Clark),115,105
359,4,7:44.0,J. Barea misses 2-pt jump shot from 17 ft,,115,105
360,4,7:41.0,,Defensive rebound by D. Cousins,115,105
361,4,7:19.0,,D. Cousins makes 2-pt layup from 2 ft,115,107
362,4,7:02.0,H. Barnes misses 3-pt jump shot from 25 ft,,115,107
363,4,6:58.0,Offensive rebound by J. Barea,,115,107
364,4,6:56.0,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by J. Barea),,118,107
365,4,6:48.0,,Personal foul by D. Powell (drawn by D. Cousins),118,107
366,4,6:48.0,,New Orleans full timeout,118,107
367,4,6:48.0,D. Smith enters the game for D. Harris,,118,107
368,4,6:32.0,,I. Clark misses 3-pt jump shot from 23 ft,118,107
369,4,6:27.0,Defensive rebound by D. Smith,,118,107
370,4,6:11.0,Y. Ferrell misses 2-pt jump shot from 9 ft,,118,107
371,4,6:06.0,,Defensive rebound by A. Davis,118,107
372,4,5:59.0,,J. Holiday misses 3-pt jump shot from 24 ft,118,107
373,4,5:54.0,Defensive rebound by D. Powell,,118,107
374,4,5:48.0,Turnover by J. Barea (bad pass; steal by D. Cousins),,118,107
375,4,5:38.0,,Personal foul by J. Barea (drawn by A. Davis),118,107
376,4,5:38.0,,E. Moore enters the game for I. Clark,118,107
377,4,5:38.0,W. Matthews enters the game for J. Barea,,118,107
378,4,5:38.0,S. Mejri enters the game for D. Powell,,118,107
379,4,5:30.0,,A. Davis misses 2-pt jump shot from 17 ft,118,107
380,4,5:26.0,Defensive rebound by D. Smith,,118,107
381,4,5:20.0,S. Mejri misses 2-pt layup from 1 ft,,118,107
382,4,5:17.0,,Defensive rebound by A. Davis,118,107
