,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
57,1,4:30.0,,G. Harris makes free throw 2 of 2,13,25
58,1,4:14.0,K. Collinsworth makes 2-pt jump shot from 4 ft (assist by Y. Ferrell),,15,25
59,1,4:06.0,,Turnover by G. Harris (out of bounds lost ball),15,25
60,1,3:50.0,H. Barnes makes 3-pt jump shot from 22 ft (assist by K. Collinsworth),,18,25
61,1,3:36.0,,W. Chandler misses 3-pt jump shot from 25 ft,18,25
62,1,3:31.0,Defensive rebound by K. Collinsworth,,18,25
63,1,3:16.0,Turnover by K. Collinsworth (traveling),,18,25
64,1,3:16.0,,W. Barton enters the game for G. Harris,18,25
65,1,3:03.0,,Personal foul by K. Collinsworth (drawn by T. Lyles),18,25
66,1,2:53.0,,N. Jokić makes 2-pt jump shot from 6 ft,18,27
67,1,2:40.0,Y. Ferrell makes 2-pt jump shot from 18 ft,,20,27
68,1,2:31.0,,Turnover by J. Murray (lost ball; steal by K. Collinsworth),20,27
69,1,2:29.0,K. Collinsworth makes 2-pt layup from 3 ft,,22,27
70,1,2:29.0,,Denver full timeout,22,27
71,1,2:15.0,,J. Murray misses 2-pt jump shot from 17 ft,22,27
72,1,2:11.0,Defensive rebound by K. Collinsworth,,22,27
73,1,1:51.0,Y. Ferrell misses 2-pt layup from 3 ft (block by W. Chandler),,22,27
74,1,1:47.0,,Defensive rebound by N. Jokić,22,27
75,1,1:43.0,,N. Jokić misses 3-pt jump shot from 25 ft,22,27
76,1,1:39.0,Defensive rebound by H. Barnes,,22,27
77,1,1:24.0,H. Barnes makes 2-pt jump shot from 7 ft,,24,27
78,1,1:06.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by N. Jokić),24,30
79,1,0:49.0,Y. Ferrell makes 2-pt jump shot from 6 ft,,26,30
80,1,0:41.0,,T. Lyles misses 2-pt layup from 3 ft (block by M. Kleber),26,30
81,1,0:38.0,Defensive rebound by S. Mejri,,26,30
82,1,0:29.0,M. Kleber misses 3-pt jump shot from 28 ft,,26,30
83,1,0:25.0,,Defensive rebound by W. Chandler,26,30
84,1,0:03.0,,J. Murray misses 2-pt layup from 5 ft,26,30
85,1,0:02.0,,Offensive rebound by Team,26,30
86,1,0:02.0,D. Smith enters the game for K. Collinsworth,,26,30
87,1,0:00.0,,T. Lyles misses 3-pt jump shot from 22 ft,26,30
88,1,0:00.0,,Offensive rebound by Team,26,30
89,2,11:47.0,W. Matthews misses 2-pt jump shot from 8 ft (block by W. Chandler),,26,30
90,2,11:44.0,,Defensive rebound by M. Plumlee,26,30
91,2,11:31.0,,T. Lyles makes 3-pt jump shot from 26 ft (assist by J. Murray),26,33
92,2,11:15.0,D. Powell makes 3-pt jump shot from 23 ft (assist by D. Smith),,29,33
93,2,10:55.0,,M. Plumlee misses 2-pt dunk from 1 ft,29,33
94,2,10:51.0,Defensive rebound by D. Nowitzki,,29,33
95,2,10:44.0,Shooting foul by E. Mudiay (drawn by Y. Ferrell),,29,33
96,2,10:44.0,Y. Ferrell makes free throw 1 of 2,,30,33
97,2,10:44.0,Y. Ferrell misses free throw 2 of 2,,30,33
98,2,10:41.0,,Defensive rebound by T. Lyles,30,33
99,2,10:33.0,,T. Lyles misses 3-pt jump shot from 26 ft,30,33
100,2,10:29.0,Defensive rebound by D. Powell,,30,33
101,2,10:13.0,W. Matthews misses 2-pt jump shot from 9 ft,,30,33
102,2,10:09.0,,Defensive rebound by M. Plumlee,30,33
103,2,10:01.0,,E. Mudiay makes 2-pt jump shot from 13 ft,30,35
104,2,9:38.0,D. Powell makes 2-pt layup from 3 ft (assist by Y. Ferrell),,32,35
105,2,9:38.0,Shooting foul by M. Plumlee (drawn by D. Powell),,32,35
106,2,9:38.0,D. Powell makes free throw 1 of 1,,33,35
107,2,9:24.0,,E. Mudiay misses 2-pt layup from 2 ft,33,35
108,2,9:21.0,Defensive rebound by D. Nowitzki,,33,35
109,2,9:09.0,D. Smith misses 3-pt jump shot from 25 ft,,33,35
110,2,9:06.0,,Defensive rebound by M. Plumlee,33,35
111,2,8:59.0,,T. Lyles misses 3-pt jump shot from 25 ft,33,35
112,2,8:54.0,Defensive rebound by W. Matthews,,33,35
113,2,8:39.0,W. Matthews misses 2-pt jump shot from 4 ft,,33,35
114,2,8:39.0,,Defensive rebound by T. Lyles,33,35
115,2,8:30.0,,E. Mudiay misses 2-pt layup from 2 ft,33,35
116,2,8:30.0,,Offensive rebound by Team,33,35
117,2,8:30.0,K. Collinsworth enters the game for W. Matthews,,33,35
118,2,8:23.0,,J. Murray misses 3-pt jump shot from 26 ft,33,35
119,2,8:21.0,Defensive rebound by K. Collinsworth,,33,35
120,2,8:04.0,Y. Ferrell makes 2-pt jump shot from 17 ft,,35,35
121,2,8:03.0,,Denver full timeout,35,35
122,2,8:03.0,,W. Barton enters the game for E. Mudiay,35,35
123,2,8:03.0,,G. Harris enters the game for W. Chandler,35,35
124,2,7:52.0,,Turnover by J. Murray (lost ball; steal by D. Powell),35,35
125,2,7:43.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,35,35
126,2,7:39.0,,Defensive rebound by G. Harris,35,35
127,2,7:24.0,,Turnover by J. Murray (bad pass; steal by D. Nowitzki),35,35
128,2,7:06.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,35,35
129,2,7:03.0,,Defensive rebound by G. Harris,35,35
130,2,6:50.0,,T. Lyles misses 2-pt jump shot from 4 ft,35,35
131,2,6:46.0,Defensive rebound by K. Collinsworth,,35,35
132,2,6:43.0,D. Smith makes 2-pt layup from 2 ft (assist by K. Collinsworth),,37,35
133,2,6:24.0,,T. Lyles misses 3-pt jump shot from 25 ft,37,35
134,2,6:22.0,Defensive rebound by K. Collinsworth,,37,35
135,2,6:16.0,D. Smith misses 2-pt layup from 2 ft,,37,35
136,2,6:13.0,,Defensive rebound by T. Lyles,37,35
137,2,6:08.0,,Shooting foul by D. Nowitzki (drawn by W. Barton),37,35
138,2,6:08.0,,W. Barton makes free throw 1 of 2,37,36
139,2,6:08.0,,T. Craig enters the game for T. Lyles,37,36
140,2,6:08.0,,N. Jokić enters the game for J. Murray,37,36
141,2,6:08.0,,W. Barton makes free throw 2 of 2,37,37
142,2,5:47.0,Y. Ferrell misses 2-pt jump shot from 17 ft,,37,37
143,2,5:45.0,,Defensive rebound by W. Barton,37,37
144,2,5:38.0,,Personal foul by D. Nowitzki (drawn by N. Jokić),37,37
145,2,5:38.0,H. Barnes enters the game for D. Powell,,37,37
146,2,5:38.0,S. Mejri enters the game for D. Nowitzki,,37,37
147,2,5:29.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),37,40
148,2,5:07.0,D. Smith misses 2-pt layup from 2 ft,,37,40
149,2,5:05.0,,Defensive rebound by N. Jokić,37,40
150,2,5:05.0,Technical foul by D. Smith,,37,40
151,2,5:05.0,,W. Barton makes technical free throw,37,41
152,2,5:05.0,M. Kleber enters the game for D. Smith,,37,41
153,2,4:54.0,,Turnover by N. Jokić (bad pass; steal by S. Mejri),37,41
154,2,4:54.0,Personal foul by M. Plumlee (drawn by S. Mejri),,37,41
155,2,4:54.0,W. Matthews enters the game for K. Collinsworth,,37,41
156,2,4:35.0,Turnover by H. Barnes (bad pass; steal by G. Harris),,37,41
157,2,4:33.0,,W. Barton makes 2-pt layup from 3 ft (assist by G. Harris),37,43
158,2,4:33.0,Dallas full timeout,,37,43
159,2,4:33.0,,T. Lyles enters the game for M. Plumlee,37,43
160,2,4:20.0,H. Barnes misses 3-pt jump shot from 25 ft,,37,43
161,2,4:17.0,,Defensive rebound by T. Lyles,37,43
162,2,4:03.0,,G. Harris misses 3-pt jump shot from 22 ft,37,43
163,2,3:58.0,Defensive rebound by M. Kleber,,37,43
164,2,3:54.0,Personal foul by W. Barton (drawn by M. Kleber),,37,43
165,2,3:39.0,H. Barnes misses 2-pt jump shot from 16 ft,,37,43
166,2,3:36.0,,Defensive rebound by N. Jokić,37,43
167,2,3:24.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),37,46
168,2,2:55.0,W. Matthews makes 2-pt jump shot from 19 ft (assist by M. Kleber),,39,46
169,2,2:41.0,,T. Craig makes 2-pt layup from 1 ft (assist by N. Jokić),39,48
170,2,2:41.0,Violation by S. Mejri (def goaltending),,39,48
171,2,2:17.0,Y. Ferrell makes 2-pt jump shot from 4 ft,,41,48
172,2,1:49.0,,N. Jokić misses 3-pt jump shot from 25 ft,41,48
173,2,1:45.0,,Offensive rebound by T. Craig,41,48
174,2,1:43.0,,G. Harris misses 3-pt jump shot from 25 ft,41,48
175,2,1:43.0,Defensive rebound by S. Mejri,,41,48
176,2,1:23.0,Away from play foul by T. Craig (drawn by S. Mejri),,41,48
177,2,1:23.0,S. Mejri makes free throw 1 of 2,,42,48
178,2,1:23.0,S. Mejri misses free throw 2 of 2,,42,48
179,2,1:21.0,,Defensive rebound by N. Jokić,42,48
180,2,1:01.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by N. Jokić),42,50
181,2,0:40.0,W. Matthews misses 3-pt jump shot from 22 ft,,42,50
182,2,0:37.0,,Defensive rebound by W. Barton,42,50
183,2,0:31.0,,Personal foul by W. Matthews (drawn by W. Barton),42,50
184,2,0:31.0,D. Smith enters the game for W. Matthews,,42,50
185,2,0:19.0,,T. Craig misses 3-pt jump shot from 26 ft,42,50
186,2,0:15.0,Defensive rebound by Y. Ferrell,,42,50
187,2,0:13.0,Turnover by Y. Ferrell (turnover; steal by G. Harris),,42,50
188,2,0:00.0,,N. Jokić misses 2-pt jump shot from 6 ft,42,50
189,2,0:00.0,,Offensive rebound by T. Lyles,42,50
190,2,0:00.0,,T. Lyles misses 2-pt layup at rim,42,50
191,2,0:00.0,,Offensive rebound by Team,42,50
192,3,11:51.0,,Violation by N. Jokić (kicked ball),42,50
193,3,11:40.0,H. Barnes misses 2-pt jump shot from 14 ft,,42,50
194,3,11:36.0,Offensive rebound by M. Kleber,,42,50
195,3,11:33.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Smith),,45,50
196,3,11:15.0,,G. Harris misses 2-pt jump shot from 6 ft,45,50
197,3,11:13.0,Defensive rebound by D. Smith,,45,50
198,3,11:09.0,D. Smith makes 2-pt layup from 3 ft,,47,50
199,3,10:55.0,,G. Harris misses 2-pt jump shot from 6 ft,47,50
200,3,10:52.0,,Offensive rebound by N. Jokić,47,50
201,3,10:42.0,,N. Jokić misses 3-pt jump shot from 25 ft,47,50
202,3,10:39.0,Defensive rebound by D. Smith,,47,50
203,3,10:33.0,D. Smith misses 3-pt jump shot from 25 ft,,47,50
204,3,10:29.0,,Defensive rebound by T. Craig,47,50
205,3,10:18.0,,G. Harris makes 2-pt jump shot from 11 ft (assist by N. Jokić),47,52
206,3,10:04.0,M. Kleber misses 3-pt jump shot from 22 ft,,47,52
207,3,10:00.0,,Defensive rebound by W. Barton,47,52
208,3,9:54.0,,T. Craig misses 3-pt jump shot from 22 ft,47,52
209,3,9:51.0,Defensive rebound by W. Matthews,,47,52
210,3,9:42.0,W. Matthews misses 2-pt jump shot from 6 ft,,47,52
211,3,9:39.0,,Defensive rebound by N. Jokić,47,52
212,3,9:33.0,,W. Barton misses 3-pt jump shot from 22 ft,47,52
213,3,9:29.0,Defensive rebound by H. Barnes,,47,52
214,3,9:16.0,Personal foul by G. Harris (drawn by H. Barnes),,47,52
215,3,9:09.0,D. Smith makes 2-pt layup from 3 ft,,49,52
216,3,8:46.0,,M. Plumlee misses 2-pt hook shot from 5 ft,49,52
217,3,8:43.0,Defensive rebound by D. Nowitzki,,49,52
218,3,8:41.0,D. Smith misses 2-pt layup from 2 ft (block by M. Plumlee),,49,52
219,3,8:41.0,Offensive rebound by Team,,49,52
220,3,8:39.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,49,52
221,3,8:36.0,,Defensive rebound by T. Craig,49,52
222,3,8:24.0,,Turnover by N. Jokić (lost ball; steal by W. Matthews),49,52
223,3,8:22.0,Shooting foul by T. Craig (drawn by M. Kleber),,49,52
224,3,8:22.0,M. Kleber makes free throw 1 of 2,,50,52
225,3,8:22.0,M. Kleber makes free throw 2 of 2,,51,52
226,3,8:12.0,,Turnover by W. Barton (bad pass),51,52
227,3,8:06.0,D. Smith misses 2-pt layup from 3 ft (block by N. Jokić),,51,52
228,3,8:06.0,Offensive rebound by Team,,51,52
229,3,8:02.0,H. Barnes misses 2-pt jump shot from 4 ft,,51,52
230,3,7:58.0,,Defensive rebound by M. Plumlee,51,52
231,3,7:54.0,,Turnover by M. Plumlee (bad pass; steal by M. Kleber),51,52
232,3,7:48.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Kleber),,54,52
233,3,7:47.0,,Denver full timeout,54,52
234,3,7:47.0,,J. Murray enters the game for T. Craig,54,52
235,3,7:31.0,,J. Murray makes 2-pt jump shot from 14 ft,54,54
236,3,7:08.0,D. Nowitzki misses 3-pt jump shot from 22 ft,,54,54
237,3,7:05.0,,Defensive rebound by N. Jokić,54,54
238,3,6:55.0,,N. Jokić misses 2-pt jump shot from 14 ft,54,54
239,3,6:53.0,Defensive rebound by D. Smith,,54,54
240,3,6:53.0,Personal take foul by N. Jokić (drawn by D. Smith),,54,54
241,3,6:35.0,H. Barnes misses 2-pt jump shot from 8 ft,,54,54
242,3,6:32.0,,Defensive rebound by N. Jokić,54,54
243,3,6:24.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),54,56
244,3,6:02.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,54,56
245,3,5:59.0,,Defensive rebound by W. Barton,54,56
246,3,5:46.0,,W. Barton misses 2-pt jump shot from 14 ft,54,56
247,3,5:43.0,Defensive rebound by W. Matthews,,54,56
248,3,5:31.0,D. Smith makes 2-pt layup from 4 ft,,56,56
249,3,5:21.0,,G. Harris makes 2-pt layup from 1 ft,56,58
250,3,5:21.0,,Shooting foul by D. Nowitzki (drawn by G. Harris),56,58
251,3,5:21.0,S. Mejri enters the game for D. Nowitzki,,56,58
252,3,5:21.0,,G. Harris makes free throw 1 of 1,56,59
253,3,4:57.0,S. Mejri makes 2-pt jump shot from 18 ft (assist by M. Kleber),,58,59
254,3,4:44.0,,N. Jokić misses 2-pt jump shot from 6 ft,58,59
255,3,4:42.0,Defensive rebound by D. Smith,,58,59
256,3,4:31.0,S. Mejri misses 2-pt layup from 2 ft (block by N. Jokić),,58,59
257,3,4:27.0,,Defensive rebound by J. Murray,58,59
258,3,4:24.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Murray),58,62
259,3,4:23.0,Dallas full timeout,,58,62
260,3,4:23.0,,T. Lyles enters the game for N. Jokić,58,62
261,3,4:23.0,Y. Ferrell enters the game for D. Smith,,58,62
262,3,4:12.0,Personal foul by W. Barton (drawn by H. Barnes),,58,62
263,3,4:00.0,H. Barnes misses 2-pt jump shot from 6 ft,,58,62
264,3,3:57.0,,Defensive rebound by T. Lyles,58,62
265,3,3:35.0,,J. Murray makes 3-pt jump shot from 26 ft (assist by T. Lyles),58,65
266,3,3:19.0,Personal foul by J. Murray (drawn by H. Barnes),,58,65
267,3,3:19.0,H. Barnes misses free throw 1 of 2,,58,65
268,3,3:19.0,Offensive rebound by Team,,58,65
269,3,3:19.0,,T. Craig enters the game for W. Barton,58,65
270,3,3:19.0,K. Collinsworth enters the game for W. Matthews,,58,65
271,3,3:19.0,H. Barnes makes free throw 2 of 2,,59,65
272,3,3:04.0,,J. Murray misses 2-pt jump shot from 11 ft,59,65
273,3,3:03.0,,Offensive rebound by Team,59,65
274,3,3:03.0,,Personal foul by S. Mejri (drawn by M. Plumlee),59,65
275,3,2:51.0,,J. Murray misses 2-pt layup from 7 ft (block by M. Kleber),59,65
276,3,2:50.0,,Offensive rebound by J. Murray,59,65
277,3,2:49.0,,Turnover by Team (shot clock),59,65
278,3,2:37.0,H. Barnes makes 2-pt jump shot from 13 ft,,61,65
279,3,2:23.0,,G. Harris misses 3-pt jump shot from 23 ft,61,65
280,3,2:21.0,Defensive rebound by H. Barnes,,61,65
281,3,2:17.0,Y. Ferrell makes 3-pt jump shot from 25 ft,,64,65
282,3,2:17.0,,Denver full timeout,64,65
283,3,2:17.0,,N. Jokić enters the game for M. Plumlee,64,65
284,3,1:55.0,,Shooting foul by K. Collinsworth (drawn by T. Lyles),64,65
285,3,1:55.0,,T. Lyles makes free throw 1 of 2,64,66
286,3,1:55.0,,T. Lyles misses free throw 2 of 2,64,66
287,3,1:52.0,Defensive rebound by M. Kleber,,64,66
288,3,1:42.0,H. Barnes makes 2-pt jump shot from 7 ft,,66,66
289,3,1:29.0,,G. Harris misses 2-pt jump shot from 20 ft,66,66
290,3,1:27.0,,Offensive rebound by J. Murray,66,66
291,3,1:14.0,,G. Harris misses 2-pt layup from 4 ft (block by S. Mejri),66,66
292,3,1:11.0,Defensive rebound by S. Mejri,,66,66
293,3,0:59.0,K. Collinsworth makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,69,66
294,3,0:45.0,,J. Murray misses 2-pt jump shot from 19 ft,69,66
295,3,0:40.0,Defensive rebound by H. Barnes,,69,66
296,3,0:30.0,M. Kleber makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,72,66
297,3,0:15.0,,Turnover by J. Murray (lost ball; steal by M. Kleber),72,66
298,3,0:02.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,72,66
299,3,0:00.0,Offensive rebound by H. Barnes,,72,66
300,3,0:00.0,H. Barnes makes 2-pt layup from 2 ft,,74,66
301,4,11:42.0,,Turnover by N. Jokić (traveling),74,66
302,4,11:28.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,74,66
303,4,11:25.0,,Defensive rebound by T. Lyles,74,66
304,4,11:15.0,,T. Lyles makes 2-pt dunk at rim (assist by J. Murray),74,68
305,4,11:01.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Smith),,77,68
306,4,10:50.0,,Turnover by J. Murray (bad pass),77,68
307,4,10:41.0,D. Smith misses 2-pt dunk from 2 ft,,77,68
308,4,10:39.0,Offensive rebound by D. Nowitzki,,77,68
309,4,10:32.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,77,68
310,4,10:28.0,Offensive rebound by D. Powell,,77,68
311,4,10:26.0,Y. Ferrell misses 3-pt jump shot from 22 ft,,77,68
312,4,10:23.0,,Defensive rebound by N. Jokić,77,68
313,4,10:15.0,,W. Barton misses 3-pt jump shot from 25 ft,77,68
314,4,10:11.0,Defensive rebound by D. Smith,,77,68
315,4,10:00.0,Y. Ferrell misses 2-pt jump shot from 9 ft,,77,68
316,4,9:57.0,,Defensive rebound by N. Jokić,77,68
317,4,9:50.0,,Personal foul by K. Collinsworth (drawn by T. Lyles),77,68
318,4,9:41.0,,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),77,70
319,4,9:21.0,D. Smith misses 2-pt jump shot from 16 ft,,77,70
320,4,9:19.0,,Defensive rebound by T. Lyles,77,70
321,4,9:13.0,,J. Murray makes 3-pt jump shot from 25 ft,77,73
322,4,9:12.0,Dallas full timeout,,77,73
323,4,9:12.0,W. Matthews enters the game for K. Collinsworth,,77,73
324,4,8:59.0,Personal foul by J. Murray (drawn by D. Smith),,77,73
325,4,8:50.0,Turnover by D. Powell (bad pass; steal by T. Lyles),,77,73
326,4,8:50.0,,Personal foul by D. Smith (drawn by T. Lyles),77,73
327,4,8:50.0,,T. Craig makes clear path free throw 2 of 2,77,74
328,4,8:50.0,,T. Craig misses clear path free throw 1 of 2,77,74
329,4,8:50.0,,Offensive rebound by Team,77,74
330,4,8:45.0,,J. Murray misses 3-pt jump shot from 24 ft,77,74
331,4,8:45.0,,Offensive rebound by T. Lyles,77,74
332,4,8:45.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),77,77
333,4,8:27.0,D. Smith makes 2-pt layup from 2 ft,,79,77
334,4,8:27.0,Personal foul by T. Lyles (drawn by D. Smith),,79,77
335,4,8:27.0,D. Smith makes free throw 1 of 1,,80,77
336,4,8:07.0,,J. Murray misses 3-pt jump shot from 25 ft,80,77
337,4,8:04.0,Defensive rebound by Y. Ferrell,,80,77
338,4,8:03.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,80,77
339,4,8:03.0,Offensive rebound by Y. Ferrell,,80,77
340,4,8:03.0,Personal foul by J. Murray (drawn by Y. Ferrell),,80,77
341,4,7:56.0,Turnover by D. Smith (bad pass; steal by W. Barton),,80,77
342,4,7:32.0,,Turnover by Team (shot clock),80,77
343,4,7:13.0,W. Matthews makes 2-pt jump shot from 16 ft (assist by D. Smith),,82,77
344,4,6:56.0,,Shooting foul by D. Powell (drawn by T. Craig),82,77
345,4,6:56.0,,T. Craig misses free throw 1 of 2,82,77
346,4,6:56.0,,Offensive rebound by Team,82,77
347,4,6:56.0,,T. Craig makes free throw 2 of 2,82,78
348,4,6:38.0,Personal foul by T. Craig (drawn by D. Smith),,82,78
349,4,6:38.0,,G. Harris enters the game for T. Craig,82,78
350,4,6:31.0,D. Smith misses 2-pt layup from 2 ft (block by T. Lyles),,82,78
351,4,6:29.0,,Defensive rebound by N. Jokić,82,78
352,4,6:21.0,,T. Lyles misses 2-pt layup from 1 ft,82,78
353,4,6:18.0,,Offensive rebound by T. Lyles,82,78
354,4,6:17.0,,T. Lyles misses 2-pt layup from 1 ft (block by W. Matthews),82,78
355,4,6:17.0,Defensive rebound by W. Matthews,,82,78
356,4,6:01.0,Y. Ferrell misses 2-pt jump shot from 16 ft,,82,78
357,4,6:01.0,,Defensive rebound by G. Harris,82,78
358,4,5:46.0,,T. Lyles makes 2-pt layup from 1 ft (assist by N. Jokić),82,80
359,4,5:46.0,Dallas full timeout,,82,80
360,4,5:46.0,,M. Plumlee enters the game for T. Lyles,82,80
361,4,5:46.0,M. Kleber enters the game for Y. Ferrell,,82,80
362,4,5:46.0,H. Barnes enters the game for D. Nowitzki,,82,80
363,4,5:25.0,Personal foul by N. Jokić (drawn by D. Smith),,82,80
364,4,5:25.0,D. Smith makes free throw 1 of 2,,83,80
365,4,5:25.0,D. Smith misses free throw 2 of 2,,83,80
366,4,5:22.0,,Defensive rebound by N. Jokić,83,80
367,4,5:11.0,,N. Jokić misses 3-pt jump shot from 23 ft,83,80
368,4,5:09.0,Defensive rebound by W. Matthews,,83,80
369,4,5:05.0,Personal foul by G. Harris (drawn by D. Powell),,83,80
370,4,5:05.0,D. Powell misses free throw 1 of 2,,83,80
371,4,5:05.0,Offensive rebound by Team,,83,80
372,4,5:05.0,D. Powell misses free throw 2 of 2,,83,80
373,4,5:01.0,Offensive rebound by M. Kleber,,83,80
374,4,4:52.0,Turnover by D. Smith (lost ball; steal by M. Plumlee),,83,80
375,4,4:41.0,,J. Murray makes 2-pt jump shot from 15 ft,83,82
376,4,4:09.0,D. Powell misses 3-pt jump shot from 23 ft,,83,82
377,4,4:07.0,,Defensive rebound by M. Plumlee,83,82
378,4,4:03.0,,G. Harris makes 2-pt jump shot from 11 ft,83,84
379,4,3:42.0,H. Barnes misses 3-pt jump shot from 25 ft,,83,84
380,4,3:42.0,,Defensive rebound by N. Jokić,83,84
381,4,3:20.0,,W. Barton misses 2-pt jump shot from 18 ft,83,84
382,4,3:17.0,Defensive rebound by H. Barnes,,83,84
383,4,3:10.0,D. Smith misses 3-pt jump shot from 25 ft,,83,84
