,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
54,1,5:41.0,D. Collison misses 2-pt layup from 6 ft,,4,13
55,1,5:38.0,,Defensive rebound by S. Ibaka,4,13
56,1,5:34.0,,O. Anunoby misses 2-pt layup from 3 ft (block by M. Turner),4,13
57,1,5:31.0,,Offensive rebound by O. Anunoby,4,13
58,1,5:28.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),4,16
59,1,5:11.0,M. Turner misses 3-pt jump shot from 25 ft,,4,16
60,1,5:08.0,,Defensive rebound by J. Valančiūnas,4,16
61,1,4:54.0,,J. Valančiūnas misses 2-pt layup from 3 ft,4,16
62,1,4:51.0,Defensive rebound by V. Oladipo,,4,16
63,1,4:47.0,D. Collison misses 2-pt jump shot from 22 ft,,4,16
64,1,4:45.0,,Defensive rebound by J. Valančiūnas,4,16
65,1,4:36.0,,Personal foul by B. Bogdanović (drawn by D. DeRozan),4,16
66,1,4:36.0,,J. Poeltl enters the game for J. Valančiūnas,4,16
67,1,4:36.0,C. Joseph enters the game for D. Collison,,4,16
68,1,4:36.0,D. Sabonis enters the game for T. Young,,4,16
69,1,4:27.0,,S. Ibaka misses 3-pt jump shot from 24 ft,4,16
70,1,4:25.0,Defensive rebound by M. Turner,,4,16
71,1,4:12.0,,Offensive charge foul by D. Sabonis (drawn by K. Lowry),4,16
72,1,4:12.0,Turnover by D. Sabonis (offensive foul),,4,16
73,1,4:12.0,,N. Powell enters the game for O. Anunoby,4,16
74,1,4:12.0,,P. Siakam enters the game for S. Ibaka,4,16
75,1,4:12.0,G. Robinson enters the game for B. Bogdanović,,4,16
76,1,3:59.0,,D. DeRozan misses 2-pt jump shot from 17 ft,4,16
77,1,3:55.0,Defensive rebound by V. Oladipo,,4,16
78,1,3:53.0,Turnover by V. Oladipo (bad pass; steal by N. Powell),,4,16
79,1,3:40.0,,D. DeRozan misses 3-pt jump shot from 22 ft,4,16
80,1,3:38.0,Defensive rebound by C. Joseph,,4,16
81,1,3:32.0,G. Robinson misses 3-pt jump shot from 23 ft,,4,16
82,1,3:27.0,,Defensive rebound by P. Siakam,4,16
83,1,3:21.0,,N. Powell makes 2-pt hook shot from 2 ft (assist by D. DeRozan),4,18
84,1,3:08.0,D. Sabonis makes 2-pt hook shot from 7 ft (assist by V. Oladipo),,6,18
85,1,2:53.0,,D. DeRozan misses 2-pt layup from 7 ft,6,18
86,1,2:50.0,,Offensive rebound by J. Poeltl,6,18
87,1,2:44.0,,Personal foul by C. Joseph (drawn by N. Powell),6,18
88,1,2:44.0,,Toronto full timeout,6,18
89,1,2:44.0,,F. VanVleet enters the game for K. Lowry,6,18
90,1,2:44.0,T. Booker enters the game for V. Oladipo,,6,18
91,1,2:44.0,L. Stephenson enters the game for M. Turner,,6,18
92,1,2:37.0,,D. DeRozan makes 2-pt jump shot from 12 ft (assist by F. VanVleet),6,20
93,1,2:22.0,C. Joseph misses 2-pt jump shot from 15 ft,,6,20
94,1,2:19.0,,Defensive rebound by D. DeRozan,6,20
95,1,2:13.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by P. Siakam),6,22
96,1,1:50.0,D. Sabonis misses 2-pt jump shot from 2 ft,,6,22
97,1,1:48.0,,Defensive rebound by J. Poeltl,6,22
98,1,1:36.0,,F. VanVleet misses 3-pt jump shot from 25 ft,6,22
99,1,1:33.0,Defensive rebound by L. Stephenson,,6,22
100,1,1:14.0,Shooting foul by J. Poeltl (drawn by T. Booker),,6,22
101,1,1:14.0,T. Booker makes free throw 1 of 2,,7,22
102,1,1:14.0,,D. Wright enters the game for D. DeRozan,7,22
103,1,1:14.0,T. Booker makes free throw 2 of 2,,8,22
104,1,1:02.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. Wright),8,24
105,1,0:51.0,L. Stephenson misses 2-pt jump shot from 15 ft,,8,24
106,1,0:49.0,Offensive rebound by G. Robinson,,8,24
107,1,0:49.0,Shooting foul by F. VanVleet (drawn by G. Robinson),,8,24
108,1,0:49.0,G. Robinson makes free throw 1 of 2,,9,24
109,1,0:49.0,G. Robinson misses free throw 2 of 2,,9,24
110,1,0:46.0,,Defensive rebound by J. Poeltl,9,24
111,1,0:38.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. Wright),9,26
112,1,0:29.0,C. Joseph makes 2-pt jump shot from 16 ft,,11,26
113,1,0:11.0,,Offensive foul by J. Poeltl (drawn by C. Joseph),11,26
114,1,0:11.0,,Turnover by J. Poeltl (offensive foul),11,26
115,1,0:02.0,G. Robinson makes 3-pt jump shot from 22 ft (assist by D. Sabonis),,14,26
116,1,0:00.0,,D. Wright misses 3-pt jump shot from 58 ft,14,26
117,1,0:00.0,,Offensive rebound by Team,14,26
118,2,11:39.0,L. Stephenson misses 3-pt jump shot from 25 ft,,14,26
119,2,11:35.0,,Defensive rebound by J. Poeltl,14,26
120,2,11:27.0,,P. Siakam makes 2-pt jump shot from 12 ft (assist by F. VanVleet),14,28
121,2,11:09.0,D. Sabonis misses 2-pt jump shot from 10 ft,,14,28
122,2,11:05.0,Offensive rebound by L. Stephenson,,14,28
123,2,10:56.0,C. Joseph makes 2-pt jump shot from 11 ft,,16,28
124,2,10:29.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by F. VanVleet),16,30
125,2,10:11.0,L. Stephenson misses 2-pt layup from 4 ft (block by P. Siakam),,16,30
126,2,10:11.0,Offensive rebound by Team,,16,30
127,2,10:11.0,D. Collison enters the game for G. Robinson,,16,30
128,2,10:08.0,D. Sabonis misses 2-pt jump shot from 21 ft,,16,30
129,2,10:05.0,Offensive rebound by T. Booker,,16,30
130,2,10:03.0,T. Booker misses 2-pt layup from 2 ft,,16,30
131,2,9:57.0,Offensive rebound by T. Booker,,16,30
132,2,9:57.0,T. Booker makes 2-pt layup at rim,,18,30
133,2,9:49.0,,Personal foul by D. Collison (drawn by F. VanVleet),18,30
134,2,9:42.0,,Turnover by C. Miles (out of bounds lost ball),18,30
135,2,9:34.0,C. Joseph misses 2-pt jump shot from 9 ft,,18,30
136,2,9:34.0,,Defensive rebound by Team,18,30
137,2,9:16.0,,P. Siakam misses 2-pt jump shot from 6 ft (block by C. Joseph),18,30
138,2,9:13.0,,Offensive rebound by F. VanVleet,18,30
139,2,9:12.0,,C. Miles misses 3-pt jump shot from 22 ft,18,30
140,2,9:09.0,Defensive rebound by D. Collison,,18,30
141,2,9:07.0,C. Joseph misses 2-pt layup from 2 ft (block by P. Siakam),,18,30
142,2,9:03.0,,Defensive rebound by D. Wright,18,30
143,2,8:56.0,,J. Poeltl makes 2-pt jump shot from 8 ft (assist by D. Wright),18,32
144,2,8:38.0,T. Booker makes 2-pt dunk from 2 ft (assist by D. Collison),,20,32
145,2,8:21.0,,Turnover by F. VanVleet (bad pass; steal by C. Joseph),20,32
146,2,8:15.0,D. Sabonis misses 2-pt jump shot from 4 ft,,20,32
147,2,8:13.0,Offensive rebound by C. Joseph,,20,32
148,2,8:12.0,Turnover by C. Joseph (bad pass; steal by C. Miles),,20,32
149,2,8:02.0,,D. Wright misses 3-pt jump shot from 23 ft,20,32
150,2,8:00.0,Defensive rebound by D. Sabonis,,20,32
151,2,7:44.0,Shooting foul by P. Siakam (drawn by D. Sabonis),,20,32
152,2,7:44.0,D. Sabonis makes free throw 1 of 2,,21,32
153,2,7:44.0,D. Sabonis makes free throw 2 of 2,,22,32
154,2,7:25.0,,D. Wright misses 3-pt jump shot from 25 ft,22,32
155,2,7:22.0,Defensive rebound by C. Joseph,,22,32
156,2,7:04.0,D. Sabonis misses 2-pt layup from 2 ft,,22,32
157,2,7:03.0,,Defensive rebound by Team,22,32
158,2,7:03.0,,Toronto full timeout,22,32
159,2,7:03.0,,J. Valančiūnas enters the game for F. VanVleet,22,32
160,2,7:03.0,,S. Ibaka enters the game for J. Poeltl,22,32
161,2,7:03.0,,K. Lowry enters the game for P. Siakam,22,32
162,2,6:38.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,22,32
163,2,6:38.0,,Offensive rebound by Team,22,32
164,2,6:38.0,,Turnover by Team (shot clock),22,32
165,2,6:24.0,D. Sabonis misses 2-pt layup from 1 ft,,22,32
166,2,6:22.0,,Defensive rebound by S. Ibaka,22,32
167,2,6:15.0,,C. Miles misses 2-pt layup from 2 ft,22,32
168,2,6:13.0,Defensive rebound by T. Booker,,22,32
169,2,6:03.0,D. Sabonis makes 2-pt hook shot from 1 ft (assist by C. Joseph),,24,32
170,2,5:43.0,,K. Lowry misses 3-pt jump shot from 24 ft,24,32
171,2,5:42.0,Defensive rebound by L. Stephenson,,24,32
172,2,5:36.0,L. Stephenson makes 3-pt jump shot from 25 ft,,27,32
173,2,5:23.0,Offensive charge foul by J. Valančiūnas (drawn by D. Sabonis),,27,32
174,2,5:23.0,,Turnover by J. Valančiūnas (offensive foul),27,32
175,2,5:23.0,,D. DeRozan enters the game for C. Miles,27,32
176,2,5:23.0,M. Turner enters the game for D. Sabonis,,27,32
177,2,5:14.0,L. Stephenson misses 2-pt jump shot from 12 ft,,27,32
178,2,5:11.0,Offensive rebound by L. Stephenson,,27,32
179,2,5:04.0,Shooting block foul by J. Valančiūnas (drawn by T. Booker),,27,32
180,2,5:04.0,T. Booker misses free throw 1 of 2,,27,32
181,2,5:04.0,Offensive rebound by Team,,27,32
182,2,5:04.0,T. Booker makes free throw 2 of 2,,28,32
183,2,4:48.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. Wright),28,35
184,2,4:25.0,L. Stephenson misses 2-pt jump shot from 14 ft,,28,35
185,2,4:21.0,,Defensive rebound by J. Valančiūnas,28,35
186,2,4:12.0,,D. DeRozan makes 2-pt jump shot from 7 ft,28,37
187,2,4:04.0,Indiana full timeout,,28,37
188,2,4:04.0,,O. Anunoby enters the game for D. Wright,28,37
189,2,4:04.0,B. Bogdanović enters the game for L. Stephenson,,28,37
190,2,4:04.0,T. Young enters the game for C. Joseph,,28,37
191,2,4:04.0,V. Oladipo enters the game for T. Booker,,28,37
192,2,3:42.0,V. Oladipo misses 3-pt jump shot from 24 ft,,28,37
193,2,3:35.0,,Defensive rebound by J. Valančiūnas,28,37
194,2,3:32.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),28,39
195,2,3:32.0,,Shooting foul by T. Young (drawn by J. Valančiūnas),28,39
196,2,3:32.0,,J. Valančiūnas makes free throw 1 of 1,28,40
197,2,3:17.0,D. Collison misses 2-pt jump shot from 17 ft,,28,40
198,2,3:13.0,,Defensive rebound by O. Anunoby,28,40
199,2,3:07.0,,D. DeRozan misses 2-pt layup from 3 ft,28,40
200,2,3:06.0,Defensive rebound by T. Young,,28,40
201,2,3:03.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Young),,31,40
202,2,2:46.0,,K. Lowry misses 3-pt jump shot from 22 ft,31,40
203,2,2:44.0,Defensive rebound by B. Bogdanović,,31,40
204,2,2:35.0,Offensive foul by M. Turner (drawn by O. Anunoby),,31,40
205,2,2:35.0,Turnover by M. Turner (offensive foul),,31,40
206,2,2:19.0,,Turnover by D. DeRozan (lost ball; steal by M. Turner),31,40
207,2,2:14.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,31,40
208,2,2:12.0,Offensive rebound by B. Bogdanović,,31,40
209,2,2:10.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,31,40
210,2,2:10.0,,Defensive rebound by J. Valančiūnas,31,40
211,2,2:02.0,,Turnover by K. Lowry (bad pass; steal by V. Oladipo),31,40
212,2,1:57.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,31,40
213,2,1:54.0,,Defensive rebound by Team,31,40
214,2,1:41.0,,D. DeRozan makes 2-pt dunk from 1 ft (assist by K. Lowry),31,42
215,2,1:12.0,V. Oladipo misses 2-pt jump shot from 9 ft,,31,42
216,2,1:09.0,,Defensive rebound by S. Ibaka,31,42
217,2,1:03.0,,K. Lowry misses 3-pt jump shot from 24 ft,31,42
218,2,1:00.0,Defensive rebound by T. Young,,31,42
219,2,0:47.0,M. Turner makes 2-pt jump shot from 13 ft (assist by V. Oladipo),,33,42
220,2,0:29.0,,K. Lowry makes 3-pt jump shot from 22 ft,33,45
221,2,0:09.0,Turnover by V. Oladipo (lost ball; steal by D. DeRozan),,33,45
222,2,0:00.0,,D. DeRozan misses 2-pt jump shot from 22 ft,33,45
223,2,0:00.0,,Offensive rebound by Team,33,45
224,3,11:44.0,V. Oladipo misses 3-pt jump shot from 23 ft,,33,45
225,3,11:40.0,,Defensive rebound by J. Valančiūnas,33,45
226,3,11:31.0,,O. Anunoby misses 3-pt jump shot from 23 ft,33,45
227,3,11:28.0,Defensive rebound by B. Bogdanović,,33,45
228,3,11:14.0,V. Oladipo makes 3-pt jump shot from 25 ft,,36,45
229,3,11:02.0,Violation by D. Collison (kicked ball),,36,45
230,3,10:47.0,,K. Lowry misses 3-pt jump shot from 31 ft,36,45
231,3,10:47.0,,Offensive rebound by Team,36,45
232,3,10:47.0,,Turnover by Team (shot clock),36,45
233,3,10:32.0,V. Oladipo misses 2-pt jump shot from 16 ft,,36,45
234,3,10:29.0,,Defensive rebound by O. Anunoby,36,45
235,3,10:24.0,,K. Lowry misses 2-pt layup from 2 ft (block by V. Oladipo),36,45
236,3,10:24.0,,Offensive rebound by Team,36,45
237,3,10:18.0,,S. Ibaka makes 2-pt hook shot from 2 ft (assist by D. DeRozan),36,47
238,3,9:56.0,Turnover by M. Turner (bad pass; steal by S. Ibaka),,36,47
239,3,9:51.0,,O. Anunoby makes 2-pt dunk at rim (assist by D. DeRozan),36,49
240,3,9:50.0,Indiana full timeout,,36,49
241,3,9:38.0,B. Bogdanović misses 2-pt jump shot from 4 ft (block by K. Lowry),,36,49
242,3,9:36.0,,Defensive rebound by K. Lowry,36,49
243,3,9:34.0,,Turnover by K. Lowry (lost ball; steal by T. Young),36,49
244,3,9:30.0,T. Young makes 2-pt jump shot from 9 ft (assist by D. Collison),,38,49
245,3,9:05.0,,Turnover by D. DeRozan (traveling),38,49
246,3,8:40.0,T. Young makes 2-pt layup from 2 ft (assist by D. Collison),,40,49
247,3,8:23.0,,Personal foul by B. Bogdanović (drawn by D. DeRozan),40,49
248,3,8:15.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),40,51
249,3,8:03.0,V. Oladipo misses 2-pt jump shot from 9 ft,,40,51
250,3,7:59.0,,Defensive rebound by S. Ibaka,40,51
251,3,7:36.0,,K. Lowry misses 2-pt layup from 14 ft,40,51
252,3,7:33.0,,Offensive rebound by J. Valančiūnas,40,51
253,3,7:33.0,,J. Valančiūnas makes 2-pt hook shot from 1 ft,40,53
254,3,7:19.0,Offensive foul by T. Young (drawn by K. Lowry),,40,53
255,3,7:19.0,Turnover by T. Young (offensive foul),,40,53
256,3,7:10.0,,D. DeRozan misses 2-pt jump shot from 23 ft,40,53
257,3,7:08.0,Defensive rebound by M. Turner,,40,53
258,3,7:02.0,D. Collison misses 2-pt layup from 2 ft (block by K. Lowry),,40,53
259,3,7:01.0,Offensive rebound by Team,,40,53
260,3,7:01.0,L. Stephenson enters the game for B. Bogdanović,,40,53
261,3,6:49.0,Shooting foul by O. Anunoby (drawn by V. Oladipo),,40,53
262,3,6:49.0,V. Oladipo misses free throw 1 of 2,,40,53
263,3,6:49.0,Offensive rebound by Team,,40,53
264,3,6:49.0,V. Oladipo misses free throw 2 of 2,,40,53
265,3,6:45.0,,Defensive rebound by J. Valančiūnas,40,53
266,3,6:32.0,,Turnover by K. Lowry (bad pass; steal by V. Oladipo),40,53
267,3,6:27.0,V. Oladipo misses 2-pt layup from 1 ft,,40,53
268,3,6:23.0,Offensive rebound by D. Collison,,40,53
269,3,6:23.0,D. Collison makes 2-pt layup at rim,,42,53
270,3,6:08.0,,Personal foul by T. Young (drawn by D. DeRozan),42,53
271,3,6:08.0,D. Sabonis enters the game for T. Young,,42,53
272,3,5:56.0,,D. DeRozan misses 2-pt jump shot from 12 ft (block by L. Stephenson),42,53
273,3,5:53.0,,Offensive rebound by D. DeRozan,42,53
274,3,5:51.0,,D. DeRozan misses 2-pt jump shot from 19 ft,42,53
275,3,5:51.0,,Offensive rebound by Team,42,53
276,3,5:51.0,,Turnover by Team (shot clock),42,53
277,3,5:37.0,D. Collison misses 2-pt jump shot from 17 ft,,42,53
278,3,5:37.0,,Defensive rebound by S. Ibaka,42,53
279,3,5:30.0,,Shooting foul by M. Turner (drawn by J. Valančiūnas),42,53
280,3,5:30.0,,J. Valančiūnas makes free throw 1 of 2,42,54
281,3,5:30.0,,J. Valančiūnas misses free throw 2 of 2,42,54
282,3,5:28.0,Defensive rebound by L. Stephenson,,42,54
283,3,5:18.0,Turnover by V. Oladipo (lost ball; steal by D. DeRozan),,42,54
284,3,5:14.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by D. DeRozan),42,56
285,3,4:56.0,D. Collison misses 2-pt jump shot from 14 ft,,42,56
286,3,4:54.0,,Defensive rebound by J. Valančiūnas,42,56
287,3,4:50.0,,O. Anunoby misses 2-pt layup from 2 ft (block by V. Oladipo),42,56
288,3,4:50.0,,Offensive rebound by Team,42,56
289,3,4:50.0,,J. Poeltl enters the game for J. Valančiūnas,42,56
290,3,4:50.0,C. Joseph enters the game for D. Collison,,42,56
291,3,4:43.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),42,59
292,3,4:27.0,D. Sabonis misses 2-pt hook shot from 2 ft,,42,59
293,3,4:24.0,,Defensive rebound by D. DeRozan,42,59
294,3,4:20.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by D. DeRozan),42,62
295,3,4:17.0,Indiana full timeout,,42,62
296,3,4:17.0,,N. Powell enters the game for O. Anunoby,42,62
297,3,4:17.0,G. Robinson enters the game for V. Oladipo,,42,62
298,3,4:17.0,T. Booker enters the game for M. Turner,,42,62
299,3,3:58.0,Turnover by C. Joseph (lost ball; steal by J. Poeltl),,42,62
300,3,3:54.0,,D. DeRozan misses 2-pt jump shot from 3 ft (block by D. Sabonis),42,62
301,3,3:54.0,,Offensive rebound by Team,42,62
302,3,3:46.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),42,65
303,3,3:36.0,Shooting foul by J. Poeltl (drawn by D. Sabonis),,42,65
304,3,3:36.0,D. Sabonis makes free throw 1 of 2,,43,65
305,3,3:36.0,D. Sabonis makes free throw 2 of 2,,44,65
306,3,3:26.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Lowry),44,67
307,3,3:00.0,T. Booker misses 3-pt jump shot from 24 ft,,44,67
308,3,2:55.0,,Defensive rebound by K. Lowry,44,67
309,3,2:54.0,,Turnover by K. Lowry (out of bounds lost ball),44,67
310,3,2:45.0,Shooting foul by N. Powell (drawn by L. Stephenson),,44,67
311,3,2:45.0,L. Stephenson misses free throw 1 of 2,,44,67
312,3,2:45.0,Offensive rebound by Team,,44,67
313,3,2:45.0,L. Stephenson makes free throw 2 of 2,,45,67
314,3,2:23.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Lowry),45,70
315,3,2:04.0,L. Stephenson misses 2-pt layup from 2 ft,,45,70
316,3,2:03.0,,Defensive rebound by S. Ibaka,45,70
317,3,1:50.0,,Personal foul by G. Robinson (drawn by J. Poeltl),45,70
318,3,1:35.0,,K. Lowry misses 2-pt jump shot from 13 ft,45,70
319,3,1:34.0,,Offensive rebound by Team,45,70
320,3,1:34.0,,Turnover by Team (shot clock),45,70
321,3,1:19.0,D. Sabonis misses 3-pt jump shot from 22 ft,,45,70
322,3,1:16.0,,Defensive rebound by Team,45,70
323,3,1:06.0,,Personal block foul by L. Stephenson (drawn by D. DeRozan),45,70
324,3,1:06.0,,D. DeRozan makes free throw 1 of 2,45,71
325,3,1:06.0,,D. DeRozan makes free throw 2 of 2,45,72
326,3,0:46.0,T. Booker makes 2-pt jump shot from 10 ft (assist by G. Robinson),,47,72
327,3,0:31.0,,D. DeRozan misses 3-pt jump shot from 22 ft,47,72
328,3,0:28.0,Defensive rebound by T. Booker,,47,72
329,3,0:10.0,C. Joseph makes 2-pt jump shot from 16 ft,,49,72
330,3,0:00.0,,D. DeRozan misses 2-pt jump shot from 14 ft,49,72
331,3,0:00.0,,Offensive rebound by Team,49,72
332,4,11:45.0,,Turnover by D. Wright (bad pass; steal by D. Sabonis),49,72
333,4,11:41.0,Turnover by D. Sabonis (lost ball; steal by F. VanVleet),,49,72
334,4,11:37.0,,Personal foul by L. Stephenson (drawn by C. Miles),49,72
335,4,11:27.0,,F. VanVleet misses 3-pt jump shot from 23 ft,49,72
336,4,11:24.0,Defensive rebound by D. Sabonis,,49,72
337,4,11:11.0,C. Joseph misses 2-pt jump shot from 20 ft,,49,72
338,4,11:08.0,,Defensive rebound by J. Poeltl,49,72
339,4,11:01.0,,D. Wright misses 3-pt jump shot from 22 ft,49,72
340,4,10:59.0,Defensive rebound by T. Booker,,49,72
341,4,10:56.0,L. Stephenson makes 2-pt layup from 2 ft (assist by C. Joseph),,51,72
342,4,10:43.0,,Personal foul by J. Young (drawn by D. Wright),51,72
343,4,10:38.0,,Offensive foul by C. Miles (drawn by L. Stephenson),51,72
344,4,10:38.0,,Turnover by C. Miles (offensive foul),51,72
345,4,10:25.0,D. Sabonis misses 3-pt jump shot from 22 ft,,51,72
346,4,10:22.0,,Defensive rebound by C. Miles,51,72
347,4,10:17.0,,F. VanVleet misses 2-pt layup from 2 ft (block by D. Sabonis),51,72
348,4,10:17.0,,Offensive rebound by Team,51,72
349,4,10:09.0,,Turnover by J. Poeltl (bad pass; steal by T. Booker),51,72
350,4,10:04.0,J. Young misses 3-pt jump shot from 26 ft,,51,72
351,4,10:02.0,,Defensive rebound by C. Miles,51,72
352,4,9:55.0,,P. Siakam makes 2-pt layup from 1 ft,51,74
353,4,9:55.0,,Shooting foul by T. Booker (drawn by P. Siakam),51,74
354,4,9:55.0,,P. Siakam misses free throw 1 of 1,51,74
355,4,9:53.0,Defensive rebound by L. Stephenson,,51,74
356,4,9:32.0,Shooting foul by C. Miles (drawn by T. Booker),,51,74
357,4,9:32.0,T. Booker makes free throw 1 of 2,,52,74
358,4,9:32.0,G. Robinson enters the game for L. Stephenson,,52,74
359,4,9:32.0,T. Booker makes free throw 2 of 2,,53,74
360,4,9:10.0,,Turnover by P. Siakam (traveling),53,74
361,4,8:56.0,G. Robinson makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,56,74
362,4,8:40.0,,F. VanVleet makes 2-pt layup at rim,56,76
363,4,8:28.0,G. Robinson misses 2-pt jump shot from 20 ft,,56,76
364,4,8:25.0,Offensive rebound by D. Sabonis,,56,76
365,4,8:20.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by J. Young),,59,76
366,4,8:04.0,,Shooting foul by D. Sabonis (drawn by D. Wright),59,76
367,4,8:04.0,,D. Wright makes free throw 1 of 2,59,77
368,4,8:04.0,,L. Nogueira enters the game for J. Poeltl,59,77
369,4,8:04.0,A. Jefferson enters the game for D. Sabonis,,59,77
370,4,8:04.0,,D. Wright makes free throw 2 of 2,59,78
371,4,7:49.0,Personal block foul by L. Nogueira (drawn by C. Joseph),,59,78
372,4,7:36.0,J. Young misses 2-pt layup from 3 ft,,59,78
373,4,7:36.0,Offensive rebound by Team,,59,78
374,4,7:36.0,Turnover by Team (turnover),,59,78
375,4,7:20.0,,C. Miles misses 3-pt jump shot from 25 ft,59,78
376,4,7:17.0,Defensive rebound by T. Booker,,59,78
377,4,7:00.0,A. Jefferson misses 2-pt jump shot from 13 ft,,59,78
