,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
166,2,6:08.0,K. Birch misses 2-pt dunk at rim,,31,34
167,2,6:07.0,Offensive rebound by Team,,31,34
168,2,6:07.0,,Loose ball foul by C. Lee (drawn by K. Birch),31,34
169,2,5:58.0,R. Purvis makes 3-pt jump shot from 26 ft (assist by K. Birch),,34,34
170,2,5:45.0,,T. Burke makes 2-pt jump shot from 4 ft,34,36
171,2,5:22.0,K. Birch makes 2-pt jump shot from 5 ft (assist by S. Mack),,36,36
172,2,5:12.0,,I. Hicks makes 2-pt layup from 1 ft (assist by D. Dotson),36,38
173,2,4:51.0,S. Mack makes 2-pt layup at rim (assist by K. Birch),,38,38
174,2,4:43.0,W. Iwundu enters the game for M. Hezonja,,38,38
175,2,4:38.0,,D. Dotson misses 2-pt layup at rim,38,38
176,2,4:37.0,Defensive rebound by S. Mack,,38,38
177,2,4:34.0,W. Iwundu makes 2-pt layup at rim (assist by S. Mack),,40,38
178,2,4:20.0,,C. Lee makes 2-pt jump shot from 11 ft (assist by K. O'Quinn),40,40
179,2,4:11.0,Orlando full timeout,,40,40
180,2,4:11.0,,T. Hardaway enters the game for C. Lee,40,40
181,2,4:11.0,D. Augustin enters the game for S. Mack,,40,40
182,2,4:11.0,A. Gordon enters the game for R. Purvis,,40,40
183,2,3:53.0,A. Gordon misses 3-pt jump shot from 23 ft,,40,40
184,2,3:52.0,,Defensive rebound by K. O'Quinn,40,40
185,2,3:38.0,,D. Dotson misses 2-pt jump shot from 5 ft,40,40
186,2,3:37.0,,Offensive rebound by K. O'Quinn,40,40
187,2,3:37.0,,K. O'Quinn misses 2-pt layup at rim,40,40
188,2,3:36.0,Defensive rebound by K. Birch,,40,40
189,2,3:22.0,A. Gordon misses 3-pt jump shot from 25 ft,,40,40
190,2,3:18.0,Offensive rebound by W. Iwundu,,40,40
191,2,3:08.0,A. Gordon misses 2-pt jump shot from 15 ft,,40,40
192,2,3:06.0,,Defensive rebound by T. Burke,40,40
193,2,2:57.0,,T. Hardaway misses 3-pt jump shot from 25 ft,40,40
194,2,2:56.0,Defensive rebound by A. Gordon,,40,40
195,2,2:50.0,Turnover by A. Gordon (bad pass),,40,40
196,2,2:50.0,M. Hezonja enters the game for J. Artis,,40,40
197,2,2:50.0,N. Vučević enters the game for K. Birch,,40,40
198,2,2:40.0,,T. Burke misses 2-pt layup from 1 ft,40,40
199,2,2:40.0,Defensive rebound by N. Vučević,,40,40
200,2,2:24.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by N. Vučević),,43,40
201,2,2:05.0,,Turnover by K. O'Quinn (bad pass; steal by M. Hezonja),43,40
202,2,1:58.0,W. Iwundu misses 3-pt jump shot from 25 ft,,43,40
203,2,1:57.0,,Defensive rebound by K. O'Quinn,43,40
204,2,1:43.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by T. Burke),43,43
205,2,1:23.0,Personal foul by D. Dotson (drawn by N. Vučević),,43,43
206,2,1:23.0,N. Vučević misses free throw 1 of 2,,43,43
207,2,1:23.0,Offensive rebound by Team,,43,43
208,2,1:23.0,N. Vučević makes free throw 2 of 2,,44,43
209,2,1:13.0,,Turnover by T. Hardaway (bad pass; steal by W. Iwundu),44,43
210,2,1:11.0,Turnover by D. Augustin (step out of bounds),,44,43
211,2,1:02.0,,D. Dotson misses 3-pt jump shot from 24 ft,44,43
212,2,1:01.0,Defensive rebound by N. Vučević,,44,43
213,2,0:50.0,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),,46,43
214,2,0:33.0,,K. O'Quinn makes 2-pt layup at rim (assist by T. Burke),46,45
215,2,0:26.0,D. Augustin misses 2-pt layup from 2 ft (block by K. O'Quinn),,46,45
216,2,0:25.0,,Defensive rebound by K. O'Quinn,46,45
217,2,0:10.0,,Personal foul by W. Iwundu (drawn by T. Burke),46,45
218,2,0:10.0,J. Artis enters the game for A. Gordon,,46,45
219,2,0:02.0,,T. Burke misses 3-pt jump shot from 25 ft,46,45
220,2,0:01.0,Defensive rebound by J. Artis,,46,45
221,3,11:43.0,,Shooting foul by A. Gordon (drawn by L. Thomas),46,45
222,3,11:43.0,,L. Thomas misses free throw 1 of 2,46,45
223,3,11:43.0,,Offensive rebound by Team,46,45
224,3,11:43.0,,L. Thomas makes free throw 2 of 2,46,46
225,3,11:24.0,A. Gordon makes 2-pt jump shot from 12 ft,,48,46
226,3,11:08.0,,Turnover by T. Hardaway (traveling),48,46
227,3,11:01.0,M. Hezonja misses 2-pt layup from 1 ft (block by K. O'Quinn),,48,46
228,3,11:00.0,Offensive rebound by Team,,48,46
229,3,10:58.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by A. Gordon),,50,46
230,3,10:46.0,,T. Burke makes 2-pt jump shot from 21 ft,50,48
231,3,10:30.0,A. Gordon misses 3-pt jump shot from 22 ft,,50,48
232,3,10:29.0,,Defensive rebound by L. Thomas,50,48
233,3,10:16.0,,T. Hardaway misses 3-pt jump shot from 27 ft,50,48
234,3,10:15.0,Defensive rebound by N. Vučević,,50,48
235,3,10:03.0,A. Gordon misses 3-pt jump shot from 25 ft,,50,48
236,3,10:02.0,,Defensive rebound by T. Hardaway,50,48
237,3,9:52.0,,K. O'Quinn makes 2-pt layup at rim (assist by T. Hardaway),50,50
238,3,9:38.0,Personal foul by T. Hardaway (drawn by M. Hezonja),,50,50
239,3,9:25.0,M. Hezonja misses 3-pt jump shot from 27 ft,,50,50
240,3,9:24.0,,Defensive rebound by K. O'Quinn,50,50
241,3,9:10.0,,Turnover by K. O'Quinn (turnover),50,50
242,3,8:59.0,D. Augustin misses 2-pt jump shot from 21 ft,,50,50
243,3,8:58.0,,Defensive rebound by L. Thomas,50,50
244,3,8:48.0,,L. Thomas makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),50,53
245,3,8:19.0,A. Gordon makes 2-pt jump shot from 19 ft,,52,53
246,3,8:04.0,,T. Burke makes 2-pt jump shot from 19 ft,52,55
247,3,7:49.0,D. Augustin makes 2-pt layup from 1 ft,,54,55
248,3,7:36.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,54,55
249,3,7:35.0,Defensive rebound by N. Vučević,,54,55
250,3,7:25.0,Turnover by M. Hezonja (bad pass; steal by L. Thomas),,54,55
251,3,7:13.0,,K. O'Quinn misses 2-pt jump shot from 6 ft,54,55
252,3,7:11.0,Defensive rebound by N. Vučević,,54,55
253,3,6:56.0,M. Hezonja makes 2-pt jump shot from 21 ft (assist by N. Vučević),,56,55
254,3,6:28.0,,L. Thomas misses 2-pt layup from 2 ft,56,55
255,3,6:27.0,Defensive rebound by A. Gordon,,56,55
256,3,6:22.0,A. Gordon misses 2-pt layup from 1 ft (block by F. Ntilikina),,56,55
257,3,6:21.0,,Defensive rebound by F. Ntilikina,56,55
258,3,6:15.0,,F. Ntilikina misses 2-pt layup from 3 ft (block by N. Vučević),56,55
259,3,6:15.0,,Offensive rebound by Team,56,55
260,3,6:15.0,,New York full timeout,56,55
261,3,6:14.0,,Turnover by F. Ntilikina (bad pass; steal by A. Gordon),56,55
262,3,5:57.0,N. Vučević misses 3-pt jump shot from 24 ft,,56,55
263,3,5:56.0,,Defensive rebound by T. Hardaway,56,55
264,3,5:52.0,,Turnover by K. O'Quinn (bad pass; steal by A. Gordon),56,55
265,3,5:46.0,M. Hezonja makes 3-pt jump shot from 23 ft (assist by N. Vučević),,59,55
266,3,5:25.0,,K. O'Quinn makes 2-pt dunk from 1 ft (assist by L. Thomas),59,57
267,3,5:07.0,Shooting foul by T. Burke (drawn by D. Augustin),,59,57
268,3,5:07.0,D. Augustin makes free throw 1 of 2,,60,57
269,3,5:07.0,,L. Kornet enters the game for K. O'Quinn,60,57
270,3,5:07.0,J. Artis enters the game for M. Hezonja,,60,57
271,3,5:07.0,D. Augustin makes free throw 2 of 2,,61,57
272,3,4:47.0,,T. Hardaway misses 3-pt jump shot from 26 ft,61,57
273,3,4:46.0,Defensive rebound by N. Vučević,,61,57
274,3,4:31.0,Personal foul by T. Burke (drawn by D. Augustin),,61,57
275,3,4:20.0,W. Iwundu makes 2-pt layup from 1 ft (assist by A. Gordon),,63,57
276,3,3:58.0,,F. Ntilikina misses 2-pt layup from 2 ft,63,57
277,3,3:56.0,Defensive rebound by N. Vučević,,63,57
278,3,3:50.0,A. Gordon misses 3-pt jump shot from 24 ft,,63,57
279,3,3:49.0,Offensive rebound by D. Augustin,,63,57
280,3,3:35.0,W. Iwundu misses 2-pt jump shot from 15 ft,,63,57
281,3,3:34.0,,Defensive rebound by Team,63,57
282,3,3:22.0,,Turnover by F. Ntilikina (lost ball; steal by D. Augustin),63,57
283,3,3:18.0,W. Iwundu misses 2-pt layup at rim,,63,57
284,3,3:17.0,Offensive rebound by W. Iwundu,,63,57
285,3,3:17.0,W. Iwundu misses 2-pt layup at rim,,63,57
286,3,3:16.0,Offensive rebound by Team,,63,57
287,3,3:16.0,,E. Mudiay enters the game for T. Burke,63,57
288,3,3:16.0,S. Mack enters the game for N. Vučević,,63,57
289,3,3:16.0,K. Birch enters the game for D. Augustin,,63,57
290,3,3:16.0,Orlando full timeout,,63,57
291,3,3:16.0,,C. Lee enters the game for F. Ntilikina,63,57
292,3,3:16.0,R. Purvis enters the game for W. Iwundu,,63,57
293,3,2:52.0,R. Purvis misses 3-pt jump shot from 26 ft (block by C. Lee),,63,57
294,3,2:51.0,,Defensive rebound by L. Thomas,63,57
295,3,2:38.0,,C. Lee misses 2-pt jump shot from 20 ft,63,57
296,3,2:37.0,Defensive rebound by A. Gordon,,63,57
297,3,2:30.0,A. Gordon misses 3-pt jump shot from 25 ft,,63,57
298,3,2:29.0,,Defensive rebound by T. Hardaway,63,57
299,3,2:04.0,,E. Mudiay misses 3-pt jump shot from 30 ft,63,57
300,3,2:03.0,,Offensive rebound by Team,63,57
301,3,2:03.0,,Turnover by Team (shot clock),63,57
302,3,1:51.0,R. Purvis misses 2-pt jump shot from 18 ft,,63,57
303,3,1:50.0,,Defensive rebound by T. Hardaway,63,57
304,3,1:40.0,,C. Lee makes 2-pt layup from 1 ft,63,59
305,3,1:29.0,Turnover by R. Purvis (bad pass),,63,59
306,3,1:16.0,,T. Hardaway makes 2-pt jump shot from 15 ft (assist by E. Mudiay),63,61
307,3,0:59.0,J. Artis makes 2-pt layup from 1 ft (assist by S. Mack),,65,61
308,3,0:48.0,,C. Lee misses 2-pt jump shot from 21 ft,65,61
309,3,0:47.0,Defensive rebound by J. Artis,,65,61
310,3,0:26.0,J. Artis makes 3-pt jump shot from 25 ft (assist by S. Mack),,68,61
311,3,0:08.0,,Personal take foul by S. Mack (drawn by E. Mudiay),68,61
312,3,0:08.0,,I. Hicks enters the game for T. Hardaway,68,61
313,3,0:08.0,,F. Ntilikina enters the game for L. Thomas,68,61
314,3,0:02.0,,E. Mudiay misses 2-pt jump shot from 4 ft,68,61
315,3,0:01.0,Defensive rebound by K. Birch,,68,61
316,4,11:46.0,K. Birch makes 2-pt dunk at rim (assist by S. Mack),,70,61
317,4,11:32.0,,C. Lee makes 2-pt layup at rim (assist by I. Hicks),70,63
318,4,11:09.0,R. Purvis misses 2-pt layup from 2 ft,,70,63
319,4,11:08.0,,Defensive rebound by L. Kornet,70,63
320,4,10:46.0,,F. Ntilikina misses 2-pt jump shot from 9 ft,70,63
321,4,10:45.0,Defensive rebound by K. Birch,,70,63
322,4,10:29.0,Turnover by S. Mack (bad pass; steal by C. Lee),,70,63
323,4,10:27.0,,Personal foul by J. Artis (drawn by E. Mudiay),70,63
324,4,10:08.0,,C. Lee makes 2-pt jump shot from 21 ft,70,65
325,4,9:56.0,Personal foul by I. Hicks (drawn by R. Purvis),,70,65
326,4,9:48.0,J. Artis misses 3-pt jump shot from 25 ft,,70,65
327,4,9:47.0,,Defensive rebound by L. Kornet,70,65
328,4,9:37.0,,E. Mudiay misses 2-pt jump shot from 7 ft,70,65
329,4,9:36.0,Defensive rebound by M. Hezonja,,70,65
330,4,9:30.0,Turnover by R. Purvis (out of bounds lost ball),,70,65
331,4,9:19.0,,E. Mudiay misses 2-pt jump shot from 20 ft,70,65
332,4,9:18.0,,Offensive rebound by I. Hicks,70,65
333,4,9:14.0,,I. Hicks misses 2-pt layup from 2 ft,70,65
334,4,9:13.0,Defensive rebound by J. Artis,,70,65
335,4,8:58.0,R. Purvis misses 3-pt jump shot from 23 ft,,70,65
336,4,8:57.0,,Defensive rebound by L. Kornet,70,65
337,4,8:47.0,,Turnover by F. Ntilikina (bad pass; steal by J. Artis),70,65
338,4,8:43.0,K. Birch misses 2-pt layup from 1 ft,,70,65
339,4,8:43.0,Offensive rebound by K. Birch,,70,65
340,4,8:41.0,K. Birch makes 2-pt layup at rim,,72,65
341,4,8:22.0,,C. Lee misses 2-pt jump shot from 19 ft,72,65
342,4,8:21.0,Defensive rebound by M. Hezonja,,72,65
343,4,8:07.0,Shooting foul by I. Hicks (drawn by K. Birch),,72,65
344,4,8:07.0,K. Birch makes free throw 1 of 2,,73,65
345,4,8:07.0,K. Birch makes free throw 2 of 2,,74,65
346,4,7:49.0,,L. Kornet makes 2-pt dunk at rim (assist by F. Ntilikina),74,67
347,4,7:35.0,S. Mack makes 2-pt layup from 3 ft (assist by M. Hezonja),,76,67
348,4,7:35.0,Shooting foul by I. Hicks (drawn by S. Mack),,76,67
349,4,7:35.0,S. Mack makes free throw 1 of 1,,77,67
350,4,7:21.0,,E. Mudiay misses 2-pt layup from 1 ft (block by K. Birch),77,67
351,4,7:20.0,Defensive rebound by R. Purvis,,77,67
352,4,6:58.0,S. Mack misses 3-pt jump shot from 26 ft,,77,67
353,4,6:57.0,,Defensive rebound by E. Mudiay,77,67
354,4,6:48.0,,I. Hicks misses 2-pt jump shot from 7 ft,77,67
355,4,6:46.0,Defensive rebound by J. Artis,,77,67
356,4,6:40.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by S. Mack),,80,67
357,4,6:40.0,,New York full timeout,80,67
358,4,6:40.0,,K. O'Quinn enters the game for L. Kornet,80,67
359,4,6:40.0,,T. Burke enters the game for E. Mudiay,80,67
360,4,6:40.0,,T. Hardaway enters the game for I. Hicks,80,67
361,4,6:40.0,,L. Thomas enters the game for F. Ntilikina,80,67
362,4,6:24.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by T. Hardaway),80,70
363,4,6:02.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by R. Purvis),,83,70
364,4,5:45.0,,K. O'Quinn misses 2-pt layup from 2 ft (block by M. Hezonja),83,70
365,4,5:44.0,Defensive rebound by K. Birch,,83,70
366,4,5:39.0,R. Purvis makes 2-pt jump shot from 8 ft (assist by J. Artis),,85,70
367,4,5:19.0,,K. O'Quinn misses 2-pt layup from 1 ft,85,70
368,4,5:18.0,Defensive rebound by S. Mack,,85,70
369,4,5:07.0,J. Artis misses 2-pt jump shot from 12 ft,,85,70
370,4,5:06.0,,Defensive rebound by K. O'Quinn,85,70
371,4,4:52.0,,L. Thomas misses 2-pt hook shot from 9 ft,85,70
372,4,4:51.0,Defensive rebound by M. Hezonja,,85,70
373,4,4:44.0,Turnover by S. Mack (out of bounds lost ball),,85,70
374,4,4:33.0,,L. Thomas misses 3-pt jump shot from 22 ft,85,70
375,4,4:32.0,,Offensive rebound by K. O'Quinn,85,70
376,4,4:23.0,,T. Burke misses 2-pt layup from 1 ft,85,70
377,4,4:22.0,Defensive rebound by M. Hezonja,,85,70
378,4,4:18.0,Personal foul by T. Hardaway (drawn by K. Birch),,85,70
379,4,4:07.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by S. Mack),,88,70
