,QUARTER,TIME_REMAINING,ATLANTA_ACTION,OKLAHOMA CITY_ACTION,ATLANTA_SCORE,OKLAHOMA CITY_SCORE
401,4,4:59.0,,S. Adams makes free throw 2 of 2,99,105
402,4,4:45.0,E. İlyasova misses 2-pt layup from 2 ft,,99,105
403,4,4:43.0,,Defensive rebound by R. Westbrook,99,105
404,4,4:34.0,,J. Huestis misses 2-pt dunk at rim,99,105
405,4,4:32.0,,Offensive rebound by R. Westbrook,99,105
406,4,4:21.0,,R. Westbrook makes 2-pt layup at rim,99,107
407,4,4:00.0,M. Delaney makes 3-pt jump shot from 28 ft (assist by M. Belinelli),,102,107
408,4,3:41.0,,C. Anthony misses 3-pt jump shot from 25 ft,102,107
409,4,3:37.0,Defensive rebound by J. Collins,,102,107
410,4,3:32.0,Personal foul by S. Adams (drawn by M. Belinelli),,102,107
411,4,3:23.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,105,107
412,4,3:09.0,,Personal foul by M. Delaney (drawn by R. Westbrook),105,107
413,4,3:09.0,,R. Westbrook makes free throw 1 of 2,105,108
414,4,3:09.0,K. Bazemore enters the game for T. Prince,,105,108
415,4,3:09.0,,R. Westbrook makes free throw 2 of 2,105,109
416,4,2:54.0,M. Belinelli misses 2-pt jump shot from 21 ft,,105,109
417,4,2:52.0,,Defensive rebound by P. George,105,109
418,4,2:46.0,,Oklahoma City full timeout,105,109
419,4,2:39.0,,R. Westbrook misses 2-pt layup at rim (block by J. Collins),105,109
420,4,2:37.0,Defensive rebound by E. İlyasova,,105,109
421,4,2:32.0,K. Bazemore misses 2-pt layup from 1 ft,,105,109
422,4,2:30.0,Offensive rebound by J. Collins,,105,109
423,4,2:30.0,J. Collins makes 2-pt dunk at rim,,107,109
424,4,2:12.0,,P. George misses 2-pt layup from 1 ft,107,109
425,4,2:12.0,,Offensive rebound by S. Adams,107,109
426,4,1:52.0,,R. Westbrook makes 2-pt jump shot from 17 ft,107,111
427,4,1:31.0,K. Bazemore makes 3-pt jump shot from 25 ft,,110,111
428,4,1:15.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),110,114
429,4,1:05.0,J. Collins makes 2-pt dunk at rim (assist by K. Bazemore),,112,114
430,4,0:44.0,,C. Anthony misses 2-pt jump shot from 8 ft,112,114
431,4,0:43.0,,Offensive rebound by S. Adams,112,114
432,4,0:43.0,,S. Adams makes 2-pt layup at rim,112,116
433,4,0:43.0,Atlanta full timeout,,112,116
434,4,0:43.0,,A. Roberson enters the game for J. Huestis,112,116
435,4,0:39.0,E. İlyasova makes 3-pt jump shot from 22 ft (assist by M. Delaney),,115,116
436,4,0:15.0,,Shooting foul by K. Bazemore (drawn by P. George),115,116
437,4,0:15.0,,P. George misses free throw 1 of 2,115,116
438,4,0:15.0,,Offensive rebound by Team,115,116
439,4,0:15.0,,P. George makes free throw 2 of 2,115,117
440,4,0:15.0,Atlanta full timeout,,115,117
441,4,0:11.0,M. Belinelli misses 2-pt jump shot from 21 ft,,115,117
442,4,0:11.0,Offensive rebound by E. İlyasova,,115,117
443,4,0:11.0,Shooting foul by C. Anthony (drawn by E. İlyasova),,115,117
444,4,0:11.0,E. İlyasova makes free throw 1 of 2,,116,117
445,4,0:11.0,T. Prince enters the game for M. Belinelli,,116,117
446,4,0:11.0,E. İlyasova makes free throw 2 of 2,,117,117
447,4,0:11.0,,Oklahoma City full timeout,117,117
448,4,0:11.0,,Á. Abrines enters the game for A. Roberson,117,117
449,4,0:02.0,,R. Westbrook makes 3-pt jump shot from 26 ft,117,120
450,4,0:00.0,J. Collins misses 3-pt jump shot from 55 ft,,117,120
451,4,0:00.0,Offensive rebound by Team,,117,120
