,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
65,1,3:47.0,,Offensive rebound by T. Ulis,10,19
66,1,3:43.0,,T. Ulis misses 2-pt layup at rim (block by M. Gasol),10,19
67,1,3:40.0,Defensive rebound by J. Ennis,,10,19
68,1,3:37.0,Turnover by J. Ennis (turnover),,10,19
69,1,3:24.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by A. Len),10,21
70,1,3:05.0,T. Evans misses 2-pt layup from 3 ft (block by T. Daniels),,10,21
71,1,3:05.0,,Defensive rebound by Team,10,21
72,1,3:05.0,,I. Canaan enters the game for T. Ulis,10,21
73,1,3:03.0,,Turnover by M. Chriss (bad pass; steal by K. Simmons),10,21
74,1,2:56.0,K. Simmons makes 2-pt layup at rim,,12,21
75,1,2:36.0,,T. Warren makes 2-pt jump shot from 20 ft (assist by I. Canaan),12,23
76,1,2:19.0,T. Evans misses 2-pt jump shot from 19 ft,,12,23
77,1,2:16.0,,Defensive rebound by M. Chriss,12,23
78,1,2:14.0,,Turnover by M. Chriss (bad pass; steal by K. Simmons),12,23
79,1,2:09.0,T. Evans misses 3-pt jump shot from 25 ft,,12,23
80,1,2:07.0,Offensive rebound by Team,,12,23
81,1,2:07.0,,Loose ball foul by M. Chriss (drawn by K. Simmons),12,23
82,1,2:07.0,D. Davis enters the game for J. Ennis,,12,23
83,1,2:07.0,D. Brooks enters the game for M. Gasol,,12,23
84,1,2:07.0,,D. Bender enters the game for M. Chriss,12,23
85,1,2:01.0,T. Evans makes 2-pt layup from 1 ft,,14,23
86,1,2:01.0,Shooting foul by D. Bender (drawn by T. Evans),,14,23
87,1,2:01.0,T. Evans makes free throw 1 of 1,,15,23
88,1,1:48.0,,T. Warren makes 2-pt layup at rim (assist by A. Len),15,25
89,1,1:40.0,T. Evans makes 2-pt layup at rim,,17,25
90,1,1:19.0,,D. Bender misses 3-pt jump shot from 24 ft,17,25
91,1,1:15.0,Defensive rebound by D. Davis,,17,25
92,1,1:03.0,K. Simmons misses 2-pt jump shot from 6 ft,,17,25
93,1,1:03.0,D. Davis misses 2-pt layup at rim,,17,25
94,1,1:03.0,,Defensive rebound by Team,17,25
95,1,1:03.0,Defensive rebound by D. Davis,,17,25
96,1,1:03.0,,J. Jackson enters the game for T. Warren,17,25
97,1,0:45.0,,A. Len makes 2-pt dunk at rim (assist by T. Daniels),17,27
98,1,0:24.0,J. Martin makes 2-pt layup at rim (assist by T. Evans),,19,27
99,1,0:04.0,,D. Bender misses 3-pt jump shot from 23 ft,19,27
100,1,0:01.0,,Offensive rebound by A. Len,19,27
101,1,0:01.0,,A. Len makes 2-pt dunk at rim,19,29
102,2,11:46.0,Shooting foul by J. Jackson (drawn by T. Evans),,19,29
103,2,11:46.0,T. Evans makes free throw 2 of 3,,20,29
104,2,11:46.0,T. Evans misses free throw 3 of 3,,20,29
105,2,11:46.0,,Defensive rebound by A. Len,20,29
106,2,11:46.0,T. Evans makes free throw 1 of 3,,21,29
107,2,11:32.0,,T. Daniels misses 3-pt jump shot from 23 ft,21,29
108,2,11:28.0,Defensive rebound by B. Wright,,21,29
109,2,11:24.0,Turnover by T. Evans (discontinued dribble),,21,29
110,2,11:13.0,,Personal foul by D. Davis (drawn by A. Len),21,29
111,2,11:01.0,,J. Jackson misses 3-pt jump shot from 25 ft,21,29
112,2,10:58.0,Defensive rebound by B. Wright,,21,29
113,2,10:55.0,B. Wright makes 2-pt jump shot from 11 ft (assist by D. Brooks),,23,29
114,2,10:42.0,,Personal foul by D. Davis (drawn by A. Len),23,29
115,2,10:42.0,J. Martin enters the game for D. Davis,,23,29
116,2,10:31.0,,Turnover by A. Len (bad pass; steal by B. Wright),23,29
117,2,10:31.0,Personal foul by J. Jackson (drawn by B. Wright),,23,29
118,2,10:31.0,,D. Booker enters the game for J. Jackson,23,29
119,2,10:21.0,T. Evans makes 3-pt jump shot from 24 ft,,26,29
120,2,10:00.0,,D. Booker misses 2-pt jump shot from 16 ft,26,29
121,2,9:58.0,,Offensive rebound by Team,26,29
122,2,9:57.0,,Personal foul by J. Martin (drawn by A. Len),26,29
123,2,9:43.0,,D. Bender makes 3-pt jump shot from 22 ft (assist by A. Len),26,32
124,2,9:22.0,A. Harrison misses 2-pt layup from 1 ft (block by A. Len),,26,32
125,2,9:16.0,,Defensive rebound by D. Booker,26,32
126,2,9:13.0,,Turnover by T. Daniels (bad pass; steal by A. Harrison),26,32
127,2,9:13.0,Personal foul by T. Daniels (drawn by A. Harrison),,26,32
128,2,9:13.0,M. Gasol enters the game for T. Evans,,26,32
129,2,9:13.0,K. Simmons enters the game for B. Wright,,26,32
130,2,8:55.0,M. Gasol makes 2-pt hook shot from 8 ft,,28,32
131,2,8:37.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by I. Canaan),28,35
132,2,8:22.0,Personal foul by I. Canaan (drawn by A. Harrison),,28,35
133,2,8:09.0,A. Harrison misses 3-pt jump shot from 25 ft,,28,35
134,2,8:06.0,,Defensive rebound by A. Len,28,35
135,2,7:58.0,,Shooting foul by A. Harrison (drawn by D. Booker),28,35
136,2,7:58.0,,D. Booker makes free throw 1 of 2,28,36
137,2,7:58.0,J. Ennis enters the game for D. Brooks,,28,36
138,2,7:58.0,,D. Booker makes free throw 2 of 2,28,37
139,2,7:41.0,J. Martin misses 2-pt layup from 1 ft,,28,37
140,2,7:39.0,,Defensive rebound by D. Bender,28,37
141,2,7:32.0,,Turnover by I. Canaan (bad pass; steal by M. Gasol),28,37
142,2,7:25.0,A. Harrison makes 2-pt layup at rim,,30,37
143,2,7:08.0,,Turnover by D. Booker (turnover),30,37
144,2,6:56.0,,Phoenix full timeout,30,37
145,2,6:56.0,,T. Warren enters the game for T. Daniels,30,37
146,2,6:56.0,,M. Chriss enters the game for D. Bender,30,37
147,2,6:55.0,Personal foul by A. Len (drawn by M. Gasol),,30,37
148,2,6:55.0,M. Gasol makes free throw 1 of 2,,31,37
149,2,6:55.0,M. Gasol makes free throw 2 of 2,,32,37
150,2,6:35.0,,D. Booker misses 3-pt jump shot from 25 ft,32,37
151,2,6:32.0,Defensive rebound by A. Harrison,,32,37
152,2,6:13.0,M. Gasol misses 2-pt layup from 3 ft,,32,37
153,2,6:09.0,,Defensive rebound by M. Chriss,32,37
154,2,6:07.0,,Turnover by D. Booker (lost ball; steal by A. Harrison),32,37
155,2,5:54.0,A. Harrison misses 2-pt jump shot from 15 ft,,32,37
156,2,5:50.0,,Defensive rebound by A. Len,32,37
157,2,5:30.0,,Shooting foul by K. Simmons (drawn by D. Booker),32,37
158,2,5:30.0,,D. Booker makes free throw 1 of 2,32,38
159,2,5:30.0,,T. Chandler enters the game for I. Canaan,32,38
160,2,5:30.0,,T. Ulis enters the game for A. Len,32,38
161,2,5:30.0,,D. Booker makes free throw 2 of 2,32,39
162,2,5:22.0,A. Harrison misses 2-pt layup from 1 ft,,32,39
163,2,5:17.0,Offensive rebound by J. Ennis,,32,39
164,2,5:17.0,J. Ennis makes 2-pt layup at rim,,34,39
165,2,5:06.0,,D. Booker makes 2-pt layup at rim,34,41
166,2,4:59.0,Personal foul by D. Booker (drawn by A. Harrison),,34,41
167,2,4:59.0,A. Harrison misses free throw 1 of 2,,34,41
168,2,4:59.0,Offensive rebound by Team,,34,41
169,2,4:59.0,A. Harrison makes free throw 2 of 2,,35,41
170,2,4:47.0,,M. Chriss makes 2-pt dunk at rim (assist by D. Booker),35,43
171,2,4:30.0,A. Harrison misses 2-pt layup at rim,,35,43
172,2,4:26.0,Offensive rebound by J. Martin,,35,43
173,2,4:26.0,J. Martin makes 2-pt dunk at rim,,37,43
174,2,4:16.0,,D. Booker misses 3-pt jump shot from 25 ft,37,43
175,2,4:14.0,Defensive rebound by K. Simmons,,37,43
176,2,4:08.0,J. Ennis misses 3-pt jump shot from 22 ft,,37,43
177,2,4:04.0,,Defensive rebound by D. Booker,37,43
178,2,4:04.0,,Personal foul by K. Simmons (drawn by D. Booker),37,43
179,2,4:04.0,,D. Booker makes free throw 1 of 2,37,44
180,2,4:04.0,T. Evans enters the game for A. Harrison,,37,44
181,2,4:04.0,,D. Booker makes free throw 2 of 2,37,45
182,2,3:48.0,J. Martin misses 2-pt hook shot from 7 ft,,37,45
183,2,3:47.0,Offensive rebound by K. Simmons,,37,45
184,2,3:47.0,Personal foul by T. Warren (drawn by K. Simmons),,37,45
185,2,3:47.0,K. Simmons makes free throw 1 of 2,,38,45
186,2,3:47.0,K. Simmons makes free throw 2 of 2,,39,45
187,2,3:32.0,,T. Warren makes 2-pt jump shot from 17 ft (assist by T. Chandler),39,47
188,2,3:11.0,T. Evans misses 2-pt layup at rim,,39,47
189,2,3:10.0,J. Martin misses 2-pt layup at rim,,39,47
190,2,3:10.0,Offensive rebound by J. Martin,,39,47
191,2,3:09.0,,Defensive rebound by D. Booker,39,47
192,2,3:04.0,,T. Chandler misses 2-pt layup from 1 ft,39,47
193,2,3:04.0,Defensive rebound by M. Gasol,,39,47
194,2,2:56.0,J. Martin makes 2-pt layup at rim,,41,47
195,2,2:56.0,Shooting block foul by T. Chandler (drawn by M. Gasol),,41,47
196,2,2:56.0,Memphis full timeout,,41,47
197,2,2:56.0,M. Gasol makes free throw 1 of 1,,42,47
198,2,2:40.0,,T. Warren makes 2-pt jump shot from 15 ft (assist by T. Chandler),42,49
199,2,2:31.0,Personal foul by T. Warren (drawn by J. Ennis),,42,49
200,2,2:31.0,J. Ennis makes free throw 1 of 2,,43,49
201,2,2:31.0,,T. Daniels enters the game for T. Warren,43,49
202,2,2:31.0,J. Ennis makes free throw 2 of 2,,44,49
203,2,2:21.0,,T. Ulis makes 3-pt jump shot from 25 ft,44,52
204,2,2:08.0,Def 3 sec tech foul by M. Chriss,,44,52
205,2,2:08.0,M. Gasol makes technical free throw,,45,52
206,2,1:58.0,Shooting foul by M. Chriss (drawn by J. Ennis),,45,52
207,2,1:58.0,J. Ennis makes free throw 1 of 2,,46,52
208,2,1:58.0,,D. Bender enters the game for M. Chriss,46,52
209,2,1:58.0,J. Ennis makes free throw 2 of 2,,47,52
210,2,1:49.0,,Shooting foul by K. Simmons (drawn by D. Booker),47,52
211,2,1:49.0,,D. Booker makes free throw 1 of 2,47,53
212,2,1:49.0,D. Brooks enters the game for K. Simmons,,47,53
213,2,1:49.0,,D. Booker makes free throw 2 of 2,47,54
214,2,1:39.0,T. Evans makes 2-pt layup at rim,,49,54
215,2,1:26.0,,D. Booker misses 3-pt jump shot from 22 ft,49,54
216,2,1:25.0,,Offensive rebound by Team,49,54
217,2,1:25.0,Loose ball foul by T. Evans (drawn by T. Chandler),,49,54
218,2,1:25.0,,T. Chandler makes free throw 1 of 2,49,55
219,2,1:25.0,,T. Chandler misses free throw 2 of 2,49,55
220,2,1:23.0,Defensive rebound by J. Martin,,49,55
221,2,1:13.0,T. Evans makes 2-pt jump shot from 5 ft,,51,55
222,2,0:51.0,,D. Booker makes 2-pt jump shot from 9 ft,51,57
223,2,0:39.0,D. Brooks misses 3-pt jump shot from 22 ft,,51,57
224,2,0:36.0,,Defensive rebound by T. Chandler,51,57
225,2,0:31.0,,D. Booker misses 3-pt jump shot from 25 ft,51,57
226,2,0:28.0,Defensive rebound by M. Gasol,,51,57
227,2,0:13.0,Personal foul by T. Chandler (drawn by M. Gasol),,51,57
228,2,0:13.0,M. Gasol makes free throw 1 of 2,,52,57
229,2,0:13.0,,I. Canaan enters the game for T. Chandler,52,57
230,2,0:13.0,A. Harrison enters the game for T. Evans,,52,57
231,2,0:13.0,M. Gasol makes free throw 2 of 2,,53,57
232,2,0:01.0,Offensive charge foul by D. Booker (drawn by A. Harrison),,53,57
233,2,0:01.0,,Turnover by D. Booker (offensive foul),53,57
234,2,0:00.0,A. Harrison misses 3-pt jump shot from 41 ft,,53,57
235,2,0:00.0,Offensive rebound by Team,,53,57
236,3,11:47.0,T. Evans misses 2-pt hook shot from 2 ft,,53,57
237,3,11:45.0,Offensive rebound by T. Evans,,53,57
238,3,11:45.0,Personal foul by T. Ulis (drawn by A. Harrison),,53,57
239,3,11:27.0,D. Brooks misses 3-pt jump shot from 25 ft,,53,57
240,3,11:25.0,,Defensive rebound by T. Chandler,53,57
241,3,11:17.0,,Personal block foul by A. Harrison (drawn by T. Ulis),53,57
242,3,11:10.0,,D. Booker misses 2-pt jump shot from 14 ft,53,57
243,3,11:07.0,Defensive rebound by B. Wright,,53,57
244,3,10:56.0,A. Harrison makes 2-pt dunk at rim,,55,57
245,3,10:37.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by T. Ulis),55,60
246,3,10:10.0,Turnover by M. Gasol (lost ball; steal by T. Ulis),,55,60
247,3,10:04.0,,Offensive foul by T. Chandler (drawn by D. Brooks),55,60
248,3,10:04.0,,Turnover by T. Chandler (offensive foul),55,60
249,3,9:44.0,D. Brooks makes 2-pt layup at rim,,57,60
250,3,9:39.0,,Personal foul by D. Brooks,57,60
251,3,9:39.0,Technical foul by D. Brooks,,57,60
252,3,9:39.0,,D. Booker makes technical free throw,57,61
253,3,9:21.0,,D. Booker misses 2-pt jump shot from 17 ft (block by A. Harrison),57,61
254,3,9:21.0,,Offensive rebound by Team,57,61
255,3,9:19.0,,D. Booker misses 3-pt jump shot from 23 ft,57,61
256,3,9:19.0,,Offensive rebound by Team,57,61
257,3,9:06.0,,T. Ulis misses 2-pt jump shot from 13 ft,57,61
258,3,9:06.0,Defensive rebound by Team,,57,61
259,3,9:06.0,,Loose ball foul by T. Chandler (drawn by M. Gasol),57,61
260,3,9:06.0,,A. Len enters the game for T. Chandler,57,61
261,3,9:01.0,,Technical foul by T. Chandler,57,61
262,3,9:01.0,M. Gasol makes technical free throw,,58,61
263,3,8:55.0,M. Gasol misses 3-pt jump shot from 26 ft,,58,61
264,3,8:52.0,,Defensive rebound by M. Chriss,58,61
265,3,8:47.0,,T. Warren misses 3-pt jump shot from 24 ft,58,61
266,3,8:43.0,Defensive rebound by B. Wright,,58,61
267,3,8:31.0,B. Wright makes 2-pt layup from 1 ft (assist by T. Evans),,60,61
268,3,8:31.0,Shooting foul by T. Warren (drawn by B. Wright),,60,61
269,3,8:31.0,,J. Jackson enters the game for T. Warren,60,61
270,3,8:31.0,B. Wright makes free throw 1 of 1,,61,61
271,3,8:20.0,,Personal foul by T. Evans (drawn by A. Len),61,61
272,3,8:13.0,,A. Len misses 2-pt jump shot from 18 ft,61,61
273,3,8:10.0,Defensive rebound by T. Evans,,61,61
274,3,7:52.0,A. Harrison misses 2-pt jump shot from 10 ft,,61,61
275,3,7:49.0,,Defensive rebound by M. Chriss,61,61
276,3,7:40.0,,Shooting foul by M. Gasol (drawn by A. Len),61,61
277,3,7:40.0,,A. Len misses free throw 1 of 2,61,61
278,3,7:40.0,,Offensive rebound by Team,61,61
279,3,7:40.0,K. Simmons enters the game for A. Harrison,,61,61
280,3,7:40.0,,I. Canaan enters the game for T. Ulis,61,61
281,3,7:40.0,,A. Len makes free throw 2 of 2,61,62
282,3,7:22.0,M. Gasol misses 2-pt jump shot from 8 ft (block by A. Len),,61,62
283,3,7:19.0,Offensive rebound by M. Gasol,,61,62
284,3,7:17.0,M. Gasol misses 2-pt jump shot from 22 ft,,61,62
285,3,7:16.0,,Defensive rebound by Team,61,62
286,3,7:16.0,,Phoenix full timeout,61,62
287,3,6:58.0,,J. Jackson misses 2-pt jump shot from 9 ft (block by T. Evans),61,62
288,3,6:54.0,,Offensive rebound by J. Jackson,61,62
289,3,6:54.0,,J. Jackson makes 2-pt jump shot from 7 ft,61,64
290,3,6:40.0,Personal foul by M. Chriss (drawn by B. Wright),,61,64
291,3,6:40.0,,D. Bender enters the game for M. Chriss,61,64
292,3,6:29.0,D. Brooks misses 3-pt jump shot from 24 ft,,61,64
293,3,6:24.0,,Defensive rebound by D. Bender,61,64
294,3,6:16.0,,I. Canaan misses 2-pt layup from 1 ft (block by B. Wright),61,64
295,3,6:13.0,Defensive rebound by K. Simmons,,61,64
296,3,6:12.0,K. Simmons makes 2-pt layup at rim,,63,64
297,3,5:55.0,,Shooting foul by B. Wright (drawn by A. Len),63,64
298,3,5:55.0,,A. Len misses free throw 1 of 2,63,64
299,3,5:55.0,,Offensive rebound by Team,63,64
300,3,5:55.0,,T. Daniels enters the game for D. Booker,63,64
301,3,5:55.0,J. Martin enters the game for T. Evans,,63,64
302,3,5:55.0,A. Harrison enters the game for B. Wright,,63,64
303,3,5:55.0,,A. Len makes free throw 2 of 2,63,65
304,3,5:33.0,D. Brooks misses 2-pt jump shot from 19 ft,,63,65
305,3,5:30.0,,Defensive rebound by I. Canaan,63,65
306,3,5:25.0,,Shooting foul by J. Martin (drawn by I. Canaan),63,65
307,3,5:25.0,,I. Canaan makes free throw 1 of 2,63,66
308,3,5:25.0,,I. Canaan makes free throw 2 of 2,63,67
309,3,5:01.0,A. Harrison makes 2-pt layup at rim,,65,67
310,3,4:47.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by I. Canaan),65,70
311,3,4:33.0,M. Gasol misses 3-pt jump shot from 24 ft,,65,70
312,3,4:31.0,,Defensive rebound by Team,65,70
313,3,4:31.0,J. Ennis enters the game for D. Brooks,,65,70
314,3,4:09.0,,T. Daniels misses 2-pt layup at rim,65,70
315,3,4:05.0,Defensive rebound by A. Harrison,,65,70
316,3,4:00.0,Turnover by K. Simmons (out of bounds lost ball),,65,70
317,3,3:48.0,,I. Canaan misses 3-pt jump shot from 26 ft,65,70
318,3,3:44.0,Defensive rebound by J. Ennis,,65,70
319,3,3:34.0,M. Gasol makes 2-pt layup at rim (assist by J. Ennis),,67,70
320,3,3:10.0,,D. Bender misses 2-pt layup at rim (block by J. Martin),67,70
321,3,3:06.0,,Offensive rebound by A. Len,67,70
322,3,3:05.0,,Turnover by A. Len (bad pass; steal by J. Ennis),67,70
323,3,2:59.0,J. Martin misses 2-pt layup from 1 ft,,67,70
324,3,2:56.0,,Defensive rebound by J. Jackson,67,70
325,3,2:51.0,,A. Len misses 2-pt layup from 1 ft (block by M. Gasol),67,70
326,3,2:51.0,Defensive rebound by M. Gasol,,67,70
327,3,2:49.0,Personal foul by A. Len (drawn by M. Gasol),,67,70
328,3,2:49.0,Memphis full timeout,,67,70
329,3,2:49.0,M. Gasol makes free throw 1 of 2,,68,70
330,3,2:49.0,T. Evans enters the game for K. Simmons,,68,70
331,3,2:49.0,M. Gasol makes free throw 2 of 2,,69,70
332,3,2:39.0,,Shooting foul by A. Harrison (drawn by A. Len),69,70
333,3,2:39.0,,A. Len makes free throw 1 of 2,69,71
334,3,2:39.0,D. Davis enters the game for A. Harrison,,69,71
335,3,2:39.0,D. Brooks enters the game for M. Gasol,,69,71
336,3,2:39.0,,A. Len makes free throw 2 of 2,69,72
337,3,2:20.0,J. Martin makes 2-pt jump shot from 13 ft (assist by J. Ennis),,71,72
338,3,2:13.0,,Turnover by I. Canaan (bad pass),71,72
339,3,2:02.0,T. Evans makes 3-pt jump shot from 26 ft,,74,72
340,3,1:39.0,,A. Len makes 2-pt dunk at rim (assist by I. Canaan),74,74
341,3,1:15.0,T. Evans misses 3-pt jump shot from 25 ft,,74,74
342,3,1:11.0,,Defensive rebound by J. Jackson,74,74
343,3,1:05.0,,J. Jackson misses 2-pt layup from 1 ft (block by D. Davis),74,74
344,3,1:03.0,Defensive rebound by D. Brooks,,74,74
345,3,1:00.0,Shooting foul by D. Bender (drawn by J. Ennis),,74,74
346,3,1:00.0,J. Ennis makes free throw 1 of 2,,75,74
347,3,1:00.0,J. Ennis makes free throw 2 of 2,,76,74
348,3,0:42.0,,Shooting foul by J. Martin (drawn by J. Jackson),76,74
349,3,0:42.0,,J. Jackson makes free throw 1 of 2,76,75
350,3,0:42.0,,J. Jackson makes free throw 2 of 2,76,76
351,3,0:27.0,Turnover by D. Davis (offensive goaltending),,76,76
352,3,0:05.0,,D. Bender misses 3-pt jump shot from 23 ft,76,76
353,3,0:02.0,Defensive rebound by J. Ennis,,76,76
354,4,11:39.0,,Turnover by J. Jackson (bad pass; steal by J. Martin),76,76
355,4,11:35.0,D. Davis makes 2-pt dunk at rim (assist by T. Evans),,78,76
356,4,11:13.0,,Turnover by J. Jackson (lost ball; steal by D. Brooks),78,76
357,4,11:09.0,D. Brooks makes 2-pt layup at rim (assist by K. Simmons),,80,76
358,4,11:08.0,,Phoenix full timeout,80,76
359,4,11:08.0,,D. Booker enters the game for J. Jackson,80,76
360,4,11:08.0,,T. Warren enters the game for T. Daniels,80,76
361,4,10:53.0,,A. Len makes 2-pt layup from 1 ft (assist by D. Booker),80,78
362,4,10:31.0,T. Evans makes 2-pt jump shot from 21 ft,,82,78
363,4,10:15.0,,T. Warren misses 2-pt jump shot from 15 ft,82,78
364,4,10:12.0,Defensive rebound by K. Simmons,,82,78
365,4,10:05.0,D. Davis misses 2-pt jump shot from 14 ft,,82,78
366,4,10:01.0,,Defensive rebound by D. Bender,82,78
367,4,9:54.0,,Personal foul by D. Brooks (drawn by D. Booker),82,78
368,4,9:44.0,,D. Bender misses 3-pt jump shot from 23 ft,82,78
369,4,9:44.0,Defensive rebound by D. Davis,,82,78
370,4,9:34.0,T. Evans misses 2-pt layup from 1 ft,,82,78
371,4,9:34.0,,Defensive rebound by D. Bender,82,78
372,4,9:31.0,,Personal foul by J. Martin (drawn by D. Booker),82,78
373,4,9:31.0,,T. Ulis enters the game for I. Canaan,82,78
374,4,9:31.0,,M. Chriss enters the game for D. Bender,82,78
375,4,9:31.0,B. Wright enters the game for J. Martin,,82,78
376,4,9:21.0,,Shooting foul by D. Davis (drawn by T. Warren),82,78
377,4,9:21.0,,T. Warren makes free throw 1 of 2,82,79
378,4,9:21.0,M. Gasol enters the game for D. Davis,,82,79
379,4,9:21.0,,T. Warren makes free throw 2 of 2,82,80
380,4,9:05.0,K. Simmons misses 3-pt jump shot from 24 ft,,82,80
381,4,9:04.0,,Defensive rebound by Team,82,80
382,4,8:52.0,,T. Warren misses 2-pt jump shot from 7 ft (block by M. Gasol),82,80
383,4,8:52.0,,Offensive rebound by Team,82,80
384,4,8:46.0,,D. Booker makes 2-pt jump shot from 16 ft (assist by A. Len),82,82
385,4,8:32.0,T. Evans misses 2-pt layup from 2 ft (block by M. Chriss),,82,82
386,4,8:32.0,Offensive rebound by Team,,82,82
387,4,8:32.0,Memphis full timeout,,82,82
388,4,8:32.0,A. Harrison enters the game for K. Simmons,,82,82
389,4,8:24.0,M. Gasol misses 3-pt jump shot from 25 ft,,82,82
390,4,8:21.0,,Defensive rebound by M. Chriss,82,82
391,4,8:04.0,,D. Booker makes 2-pt jump shot from 22 ft,82,84
392,4,7:41.0,B. Wright misses 2-pt jump shot from 2 ft,,82,84
393,4,7:39.0,,Defensive rebound by M. Chriss,82,84
394,4,7:26.0,,Shooting foul by B. Wright (drawn by D. Booker),82,84
395,4,7:26.0,,D. Booker misses free throw 1 of 3,82,84
396,4,7:26.0,,Offensive rebound by Team,82,84
