,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,INDIANA_ACTION,OKLAHOMA CITY_SCORE,INDIANA_SCORE
143,2,6:54.0,R. Westbrook enters the game for J. Huestis,,31,36
144,2,6:54.0,Á. Abrines enters the game for P. Patterson,,31,36
145,2,6:36.0,P. George misses 3-pt jump shot from 26 ft,,31,36
146,2,6:34.0,,Defensive rebound by L. Stephenson,31,36
147,2,6:23.0,,Personal foul by Á. Abrines (drawn by C. Joseph),31,36
148,2,6:23.0,,M. Turner enters the game for D. Sabonis,31,36
149,2,6:23.0,,V. Oladipo enters the game for B. Bogdanović,31,36
150,2,6:08.0,,M. Turner misses 3-pt jump shot from 23 ft,31,36
151,2,6:05.0,Defensive rebound by R. Westbrook,,31,36
152,2,5:58.0,Turnover by P. George (bad pass),,31,36
153,2,5:45.0,,T. Young misses 3-pt jump shot from 28 ft,31,36
154,2,5:43.0,Defensive rebound by R. Westbrook,,31,36
155,2,5:33.0,C. Anthony makes 2-pt jump shot from 18 ft (assist by P. George),,33,36
156,2,5:14.0,,V. Oladipo misses 2-pt jump shot from 12 ft,33,36
157,2,5:13.0,,Offensive rebound by Team,33,36
158,2,5:13.0,,D. Collison enters the game for C. Joseph,33,36
159,2,5:06.0,,L. Stephenson misses 2-pt jump shot from 19 ft,33,36
160,2,5:02.0,,Offensive rebound by T. Young,33,36
161,2,5:02.0,,T. Young misses 2-pt layup from 1 ft,33,36
162,2,5:02.0,Defensive rebound by R. Westbrook,,33,36
163,2,4:47.0,P. George misses 3-pt jump shot from 27 ft,,33,36
164,2,4:41.0,Offensive rebound by P. George,,33,36
165,2,4:39.0,Personal foul by T. Young (drawn by C. Anthony),,33,36
166,2,4:39.0,,B. Bogdanović enters the game for L. Stephenson,33,36
167,2,4:33.0,Á. Abrines makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,36,36
168,2,4:17.0,,V. Oladipo misses 3-pt jump shot from 26 ft,36,36
169,2,4:14.0,,Offensive rebound by M. Turner,36,36
170,2,4:04.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),36,39
171,2,3:49.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,38,39
172,2,3:30.0,,V. Oladipo misses 2-pt layup from 2 ft (block by C. Anthony),38,39
173,2,3:26.0,,Offensive rebound by D. Collison,38,39
174,2,3:19.0,,Turnover by Team (shot clock),38,39
175,2,3:10.0,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),,40,39
176,2,2:52.0,,D. Collison makes 2-pt layup at rim,40,41
177,2,2:39.0,R. Westbrook misses 2-pt layup at rim (block by M. Turner),,40,41
178,2,2:36.0,Offensive rebound by S. Adams,,40,41
179,2,2:35.0,S. Adams makes 2-pt dunk at rim,,42,41
180,2,2:14.0,,V. Oladipo makes 2-pt layup from 1 ft,42,43
181,2,2:06.0,Á. Abrines misses 3-pt jump shot from 28 ft,,42,43
182,2,2:03.0,Offensive rebound by R. Westbrook,,42,43
183,2,2:02.0,C. Anthony makes 3-pt jump shot from 28 ft (assist by R. Westbrook),,45,43
184,2,1:44.0,,Personal foul by C. Anthony (drawn by V. Oladipo),45,43
185,2,1:37.0,,V. Oladipo misses 2-pt layup from 8 ft (block by C. Anthony),45,43
186,2,1:35.0,Defensive rebound by C. Anthony,,45,43
187,2,1:31.0,P. George misses 2-pt layup from 1 ft (block by T. Young),,45,43
188,2,1:31.0,,Defensive rebound by Team,45,43
189,2,1:15.0,,Shooting foul by Á. Abrines (drawn by M. Turner),45,43
190,2,1:15.0,,M. Turner misses free throw 1 of 2,45,43
191,2,1:15.0,,Offensive rebound by Team,45,43
192,2,1:15.0,,M. Turner makes free throw 2 of 2,45,44
193,2,0:51.0,C. Anthony misses 2-pt jump shot from 12 ft,,45,44
194,2,0:51.0,Offensive rebound by S. Adams,,45,44
195,2,0:51.0,S. Adams makes 2-pt dunk from 10 ft,,47,44
196,2,0:51.0,Shooting foul by M. Turner (drawn by S. Adams),,47,44
197,2,0:51.0,S. Adams makes free throw 1 of 1,,48,44
198,2,0:38.0,,T. Young makes 2-pt layup from 1 ft,48,46
199,2,0:28.0,P. George makes 3-pt jump shot from 27 ft (assist by Á. Abrines),,51,46
200,2,0:04.0,,D. Collison misses 2-pt jump shot from 18 ft,51,46
201,2,0:00.0,Defensive rebound by S. Adams,,51,46
202,2,0:00.0,S. Adams misses 3-pt jump shot from 83 ft,,51,46
203,2,0:00.0,Offensive rebound by Team,,51,46
204,3,11:49.0,,M. Turner misses 2-pt jump shot from 18 ft,51,46
205,3,11:45.0,Defensive rebound by R. Westbrook,,51,46
206,3,11:34.0,Personal foul by D. Collison (drawn by S. Adams),,51,46
207,3,11:26.0,P. George misses 2-pt jump shot from 19 ft,,51,46
208,3,11:23.0,,Defensive rebound by T. Young,51,46
209,3,11:16.0,,V. Oladipo makes 2-pt jump shot from 7 ft (assist by D. Collison),51,48
210,3,11:02.0,S. Adams misses 2-pt layup from 1 ft (block by D. Collison),,51,48
211,3,11:02.0,Offensive rebound by Team,,51,48
212,3,10:56.0,R. Westbrook misses 2-pt jump shot from 17 ft,,51,48
213,3,10:52.0,,Defensive rebound by B. Bogdanović,51,48
214,3,10:47.0,,V. Oladipo misses 2-pt jump shot from 6 ft,51,48
215,3,10:44.0,Defensive rebound by C. Anthony,,51,48
216,3,10:35.0,R. Westbrook misses 2-pt jump shot from 17 ft,,51,48
217,3,10:33.0,,Defensive rebound by V. Oladipo,51,48
218,3,10:22.0,,M. Turner misses 2-pt layup from 1 ft,51,48
219,3,10:19.0,,Offensive rebound by T. Young,51,48
220,3,10:19.0,,T. Young makes 2-pt layup from 1 ft,51,50
221,3,10:07.0,S. Adams makes 2-pt hook shot from 5 ft (assist by P. George),,53,50
222,3,9:52.0,,B. Bogdanović makes 2-pt jump shot from 13 ft,53,52
223,3,9:35.0,Personal take foul by B. Bogdanović (drawn by P. George),,53,52
224,3,9:29.0,Turnover by R. Westbrook (bad pass; steal by B. Bogdanović),,53,52
225,3,9:21.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by T. Young),53,55
226,3,9:07.0,Turnover by R. Westbrook (bad pass; steal by T. Young),,53,55
227,3,9:07.0,,Personal take foul by C. Anthony (drawn by T. Young),53,55
228,3,8:54.0,,M. Turner misses 2-pt jump shot from 20 ft,53,55
229,3,8:49.0,Defensive rebound by P. George,,53,55
230,3,8:40.0,P. George misses 2-pt layup from 5 ft,,53,55
231,3,8:38.0,,Defensive rebound by V. Oladipo,53,55
232,3,8:35.0,,B. Bogdanović makes 2-pt dunk from 1 ft (assist by D. Collison),53,57
233,3,8:35.0,Oklahoma City full timeout,,53,57
234,3,8:21.0,S. Adams makes 2-pt dunk from 2 ft (assist by P. George),,55,57
235,3,7:53.0,,V. Oladipo misses 2-pt jump shot from 18 ft,55,57
236,3,7:51.0,,Offensive rebound by T. Young,55,57
237,3,7:50.0,,T. Young makes 2-pt layup at rim,55,59
238,3,7:38.0,P. George misses 2-pt jump shot from 18 ft,,55,59
239,3,7:37.0,,Defensive rebound by Team,55,59
240,3,7:22.0,,T. Young misses 2-pt layup from 1 ft,55,59
241,3,7:21.0,,Offensive rebound by M. Turner,55,59
242,3,7:19.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,55,59
243,3,7:16.0,Defensive rebound by S. Adams,,55,59
244,3,7:05.0,Shooting foul by D. Collison (drawn by R. Westbrook),,55,59
245,3,7:05.0,R. Westbrook makes free throw 1 of 2,,56,59
246,3,7:05.0,R. Westbrook misses free throw 2 of 2,,56,59
247,3,7:03.0,,Defensive rebound by B. Bogdanović,56,59
248,3,6:52.0,,V. Oladipo misses 3-pt jump shot from 25 ft,56,59
249,3,6:49.0,Defensive rebound by C. Anthony,,56,59
250,3,6:42.0,P. George misses 3-pt jump shot from 25 ft,,56,59
251,3,6:38.0,,Defensive rebound by Team,56,59
252,3,6:24.0,,D. Collison makes 2-pt jump shot from 15 ft,56,61
253,3,6:16.0,R. Westbrook makes 2-pt layup at rim,,58,61
254,3,6:16.0,Shooting foul by M. Turner (drawn by R. Westbrook),,58,61
255,3,6:16.0,R. Westbrook makes free throw 1 of 1,,59,61
256,3,5:58.0,,M. Turner makes 2-pt dunk from 1 ft,59,63
257,3,5:44.0,S. Adams misses 2-pt jump shot from 6 ft,,59,63
258,3,5:42.0,Offensive rebound by S. Adams,,59,63
259,3,5:40.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by S. Adams),,62,63
260,3,5:25.0,,M. Turner misses 3-pt jump shot from 26 ft,62,63
261,3,5:22.0,Defensive rebound by R. Westbrook,,62,63
262,3,5:18.0,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,65,63
263,3,5:15.0,,Indiana full timeout,65,63
264,3,4:58.0,,V. Oladipo misses 3-pt jump shot from 27 ft,65,63
265,3,4:53.0,Defensive rebound by Á. Abrines,,65,63
266,3,4:44.0,P. George misses 3-pt jump shot from 27 ft,,65,63
267,3,4:42.0,,Defensive rebound by T. Young,65,63
268,3,4:42.0,,Personal foul by P. George (drawn by T. Young),65,63
269,3,4:42.0,,D. Sabonis enters the game for M. Turner,65,63
270,3,4:31.0,,Turnover by B. Bogdanović (bad pass; steal by Á. Abrines),65,63
271,3,4:23.0,Turnover by Á. Abrines (bad pass; steal by T. Young),,65,63
272,3,4:19.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,65,63
273,3,4:14.0,,Offensive rebound by T. Young,65,63
274,3,4:14.0,,T. Young misses 2-pt layup at rim,65,63
275,3,4:13.0,Defensive rebound by R. Westbrook,,65,63
276,3,4:13.0,Shooting foul by B. Bogdanović (drawn by C. Anthony),,65,63
277,3,4:13.0,C. Anthony makes free throw 1 of 2,,66,63
278,3,4:13.0,C. Anthony misses free throw 2 of 2,,66,63
279,3,4:11.0,Offensive rebound by S. Adams,,66,63
280,3,4:10.0,S. Adams makes 2-pt layup from 1 ft,,68,63
281,3,3:56.0,,Turnover by V. Oladipo (bad pass; steal by P. George),68,63
282,3,3:48.0,P. George misses 3-pt jump shot from 22 ft,,68,63
283,3,3:45.0,,Defensive rebound by D. Sabonis,68,63
284,3,3:39.0,Violation by S. Adams (kicked ball),,68,63
285,3,3:39.0,,L. Stephenson enters the game for D. Collison,68,63
286,3,3:39.0,,C. Joseph enters the game for B. Bogdanović,68,63
287,3,3:39.0,J. Grant enters the game for P. George,,68,63
288,3,3:24.0,,V. Oladipo misses 2-pt dunk from 2 ft (block by S. Adams),68,63
289,3,3:21.0,Defensive rebound by J. Grant,,68,63
290,3,3:18.0,R. Westbrook misses 2-pt layup from 3 ft (block by T. Young),,68,63
291,3,3:17.0,,Defensive rebound by Team,68,63
292,3,3:08.0,,V. Oladipo misses 2-pt jump shot from 19 ft,68,63
293,3,3:06.0,,Offensive rebound by Team,68,63
294,3,2:56.0,,L. Stephenson makes 2-pt layup from 1 ft,68,65
295,3,2:37.0,C. Anthony misses 2-pt jump shot from 18 ft,,68,65
296,3,2:35.0,,Defensive rebound by L. Stephenson,68,65
297,3,2:28.0,,T. Young misses 3-pt jump shot from 22 ft,68,65
298,3,2:26.0,Defensive rebound by S. Adams,,68,65
299,3,2:15.0,Turnover by R. Westbrook (bad pass; steal by T. Young),,68,65
300,3,2:11.0,,T. Young misses 2-pt layup at rim (block by J. Grant),68,65
301,3,2:06.0,Defensive rebound by Á. Abrines,,68,65
302,3,2:03.0,R. Westbrook misses 2-pt layup at rim,,68,65
303,3,2:01.0,Offensive rebound by S. Adams,,68,65
304,3,2:00.0,S. Adams makes 2-pt layup at rim,,70,65
305,3,1:44.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by V. Oladipo),70,67
306,3,1:28.0,R. Westbrook makes 3-pt jump shot from 27 ft,,73,67
307,3,1:13.0,,V. Oladipo makes 2-pt layup at rim,73,69
308,3,0:58.0,,M. Turner enters the game for T. Young,73,69
309,3,0:58.0,R. Felton enters the game for R. Westbrook,,73,69
310,3,0:58.0,T. Ferguson enters the game for C. Anthony,,73,69
311,3,0:58.0,J. Huestis enters the game for Á. Abrines,,73,69
312,3,0:58.0,P. Patterson enters the game for S. Adams,,73,69
313,3,0:52.0,R. Felton misses 2-pt jump shot from 17 ft,,73,69
314,3,0:48.0,,Defensive rebound by D. Sabonis,73,69
315,3,0:35.0,,Turnover by C. Joseph (step out of bounds),73,69
316,3,0:27.0,J. Huestis misses 3-pt jump shot from 26 ft,,73,69
317,3,0:22.0,Offensive rebound by J. Grant,,73,69
318,3,0:03.0,Shooting foul by D. Sabonis (drawn by J. Grant),,73,69
319,3,0:03.0,J. Grant misses free throw 1 of 2,,73,69
320,3,0:03.0,Offensive rebound by Team,,73,69
321,3,0:03.0,J. Grant misses free throw 2 of 2,,73,69
322,3,0:02.0,,Defensive rebound by D. Sabonis,73,69
323,4,11:48.0,P. Patterson misses 3-pt jump shot from 24 ft,,73,69
324,4,11:44.0,,Defensive rebound by B. Bogdanović,73,69
325,4,11:32.0,,L. Stephenson makes 3-pt jump shot from 26 ft,73,72
326,4,11:13.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by R. Felton),,76,72
327,4,10:57.0,,C. Joseph makes 2-pt jump shot from 15 ft (assist by D. Sabonis),76,74
328,4,10:41.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Felton),,79,74
329,4,10:26.0,,L. Stephenson misses 2-pt jump shot from 20 ft,79,74
330,4,10:25.0,Defensive rebound by Team,,79,74
331,4,10:15.0,Shooting foul by L. Stephenson (drawn by J. Grant),,79,74
332,4,10:15.0,J. Grant makes free throw 1 of 2,,80,74
333,4,10:15.0,J. Grant makes free throw 2 of 2,,81,74
334,4,10:02.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),81,77
335,4,9:35.0,R. Felton makes 2-pt jump shot from 17 ft,,83,77
336,4,9:19.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,83,77
337,4,9:15.0,Defensive rebound by R. Felton,,83,77
338,4,9:03.0,J. Grant misses 2-pt layup from 3 ft (block by M. Turner),,83,77
339,4,9:01.0,,Defensive rebound by L. Stephenson,83,77
340,4,8:50.0,,D. Sabonis makes 2-pt hook shot from 9 ft,83,79
341,4,8:33.0,R. Felton makes 2-pt jump shot from 6 ft,,85,79
342,4,8:10.0,,Turnover by D. Sabonis (bad pass; steal by J. Huestis),85,79
343,4,7:51.0,Shooting foul by M. Turner (drawn by J. Grant),,85,79
344,4,7:51.0,J. Grant misses free throw 1 of 2,,85,79
345,4,7:51.0,Offensive rebound by Team,,85,79
346,4,7:51.0,,V. Oladipo enters the game for M. Turner,85,79
347,4,7:51.0,,T. Young enters the game for B. Bogdanović,85,79
348,4,7:51.0,R. Westbrook enters the game for R. Felton,,85,79
349,4,7:51.0,P. George enters the game for T. Ferguson,,85,79
350,4,7:51.0,J. Grant makes free throw 2 of 2,,86,79
351,4,7:28.0,,C. Joseph misses 2-pt jump shot from 16 ft,86,79
352,4,7:25.0,Defensive rebound by J. Grant,,86,79
353,4,7:20.0,Turnover by R. Westbrook (bad pass; steal by T. Young),,86,79
354,4,7:15.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by V. Oladipo),86,81
355,4,7:15.0,Violation by J. Huestis (def goaltending),,86,81
356,4,6:58.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by P. George),,89,81
357,4,6:55.0,,Indiana full timeout,89,81
358,4,6:55.0,Á. Abrines enters the game for J. Grant,,89,81
359,4,6:55.0,S. Adams enters the game for J. Huestis,,89,81
360,4,6:44.0,,Personal foul by P. George (drawn by V. Oladipo),89,81
361,4,6:36.0,,Turnover by V. Oladipo (bad pass; steal by P. George),89,81
362,4,6:24.0,Personal foul by C. Joseph (drawn by P. George),,89,81
363,4,6:24.0,C. Anthony enters the game for P. Patterson,,89,81
364,4,6:11.0,R. Westbrook misses 3-pt jump shot from 25 ft,,89,81
365,4,6:09.0,,Defensive rebound by L. Stephenson,89,81
366,4,5:58.0,,V. Oladipo misses 3-pt jump shot from 26 ft,89,81
367,4,5:55.0,Defensive rebound by C. Anthony,,89,81
368,4,5:35.0,R. Westbrook misses 2-pt jump shot from 19 ft,,89,81
369,4,5:31.0,,Defensive rebound by C. Joseph,89,81
370,4,5:22.0,,Turnover by D. Sabonis (lost ball; steal by R. Westbrook),89,81
371,4,5:16.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,92,81
372,4,5:14.0,,Indiana full timeout,92,81
373,4,5:14.0,,D. Collison enters the game for L. Stephenson,92,81
374,4,5:14.0,,M. Turner enters the game for C. Joseph,92,81
375,4,5:14.0,,B. Bogdanović enters the game for D. Sabonis,92,81
376,4,5:00.0,,V. Oladipo makes 2-pt layup at rim,92,83
377,4,4:45.0,C. Anthony makes 2-pt jump shot from 12 ft (assist by R. Westbrook),,94,83
378,4,4:31.0,,V. Oladipo makes 2-pt jump shot from 18 ft,94,85
379,4,4:06.0,R. Westbrook misses 2-pt jump shot from 17 ft,,94,85
380,4,4:02.0,Offensive rebound by S. Adams,,94,85
381,4,4:01.0,C. Anthony misses 3-pt jump shot from 25 ft,,94,85
382,4,4:01.0,,Defensive rebound by D. Collison,94,85
383,4,3:54.0,,V. Oladipo misses 3-pt jump shot from 25 ft,94,85
