,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
48,1,6:29.0,Loose ball foul by J. Henson (drawn by H. Whiteside),,15,9
49,1,6:29.0,,Miami full timeout,15,9
50,1,6:29.0,T. Snell enters the game for K. Middleton,,15,9
51,1,6:17.0,,Turnover by J. Richardson (traveling),15,9
52,1,6:06.0,E. Bledsoe misses 2-pt layup from 4 ft (block by H. Whiteside),,15,9
53,1,6:06.0,,Defensive rebound by H. Whiteside,15,9
54,1,6:06.0,,Personal foul by E. Bledsoe (drawn by H. Whiteside),15,9
55,1,5:47.0,,J. Johnson misses 3-pt jump shot from 24 ft,15,9
56,1,5:40.0,Defensive rebound by G. Antetokounmpo,,15,9
57,1,5:36.0,T. Snell misses 3-pt jump shot from 25 ft,,15,9
58,1,5:33.0,,Defensive rebound by H. Whiteside,15,9
59,1,5:23.0,,Personal foul by G. Antetokounmpo (drawn by H. Whiteside),15,9
60,1,5:23.0,,W. Ellington enters the game for J. Richardson,15,9
61,1,5:11.0,,G. Dragić misses 3-pt jump shot from 25 ft,15,9
62,1,5:08.0,Defensive rebound by G. Antetokounmpo,,15,9
63,1,4:57.0,G. Antetokounmpo misses 2-pt jump shot from 7 ft (block by J. Johnson),,15,9
64,1,4:56.0,,Defensive rebound by G. Dragić,15,9
65,1,4:44.0,,H. Whiteside misses 2-pt jump shot from 2 ft,15,9
66,1,4:40.0,Defensive rebound by J. Henson,,15,9
67,1,4:40.0,Turnover by J. Henson (offensive goaltending),,15,9
68,1,4:24.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Johnson),15,12
69,1,4:01.0,M. Brogdon makes 2-pt layup at rim,,17,12
70,1,3:50.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),17,15
71,1,3:28.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by H. Whiteside),,17,15
72,1,3:24.0,Offensive rebound by J. Henson,,17,15
73,1,3:23.0,J. Henson makes 2-pt hook shot from 1 ft,,19,15
74,1,3:15.0,,Shooting foul by T. Snell (drawn by W. Ellington),19,15
75,1,3:15.0,,W. Ellington misses free throw 1 of 3,19,15
76,1,3:15.0,,Offensive rebound by Team,19,15
77,1,3:15.0,,W. Ellington makes free throw 2 of 3,19,16
78,1,3:15.0,,J. Richardson enters the game for G. Dragić,19,16
79,1,3:15.0,,K. Olynyk enters the game for J. Johnson,19,16
80,1,3:15.0,,B. Adebayo enters the game for H. Whiteside,19,16
81,1,3:15.0,K. Middleton enters the game for E. Bledsoe,,19,16
82,1,3:15.0,M. Dellavedova enters the game for G. Antetokounmpo,,19,16
83,1,3:15.0,,W. Ellington makes free throw 3 of 3,19,17
84,1,2:56.0,M. Brogdon makes 2-pt layup from 2 ft,,21,17
85,1,2:40.0,,Turnover by K. Olynyk (traveling),21,17
86,1,2:40.0,Milwaukee full timeout,,21,17
87,1,2:29.0,T. Snell misses 3-pt jump shot from 23 ft,,21,17
88,1,2:26.0,,Defensive rebound by B. Adebayo,21,17
89,1,2:09.0,,J. Richardson makes 2-pt jump shot from 20 ft (assist by B. Adebayo),21,19
90,1,1:52.0,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),,23,19
91,1,1:32.0,,W. Ellington misses 3-pt jump shot from 22 ft,23,19
92,1,1:27.0,Defensive rebound by J. Henson,,23,19
93,1,1:12.0,M. Brogdon misses 2-pt layup from 1 ft,,23,19
94,1,1:10.0,,Defensive rebound by K. Olynyk,23,19
95,1,1:05.0,,K. Olynyk misses 3-pt jump shot from 26 ft,23,19
96,1,1:03.0,Defensive rebound by K. Middleton,,23,19
97,1,0:44.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,23,19
98,1,0:41.0,,Defensive rebound by B. Adebayo,23,19
99,1,0:29.0,,T. Johnson makes 2-pt jump shot from 16 ft,23,21
100,1,0:08.0,Turnover by J. Henson (lost ball; steal by K. Olynyk),,23,21
101,1,0:01.0,,K. Olynyk misses 2-pt jump shot from 11 ft (block by J. Henson),23,21
102,1,0:01.0,,Offensive rebound by Team,23,21
103,1,0:01.0,T. Maker enters the game for M. Brogdon,,23,21
104,1,0:01.0,S. Brown enters the game for J. Henson,,23,21
105,2,11:44.0,K. Middleton misses 3-pt jump shot from 24 ft,,23,21
106,2,11:40.0,,Defensive rebound by W. Ellington,23,21
107,2,11:23.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by W. Ellington),23,24
108,2,11:01.0,Shooting foul by B. Adebayo (drawn by K. Middleton),,23,24
109,2,11:01.0,K. Middleton makes free throw 1 of 2,,24,24
110,2,11:01.0,K. Middleton misses free throw 2 of 2,,24,24
111,2,10:59.0,,Defensive rebound by K. Olynyk,24,24
112,2,10:38.0,,J. Winslow misses 2-pt layup from 1 ft,24,24
113,2,10:38.0,Defensive rebound by Team,,24,24
114,2,10:26.0,T. Snell makes 3-pt jump shot from 22 ft (assist by K. Middleton),,27,24
115,2,10:13.0,,W. Ellington misses 3-pt jump shot from 28 ft,27,24
116,2,10:11.0,Defensive rebound by S. Brown,,27,24
117,2,9:59.0,S. Brown misses 2-pt layup from 1 ft,,27,24
118,2,9:56.0,,Defensive rebound by J. Winslow,27,24
119,2,9:56.0,,Personal foul by T. Snell (drawn by J. Winslow),27,24
120,2,9:56.0,S. Kilpatrick enters the game for T. Snell,,27,24
121,2,9:51.0,,J. Richardson misses 2-pt layup from 2 ft,27,24
122,2,9:48.0,Defensive rebound by M. Dellavedova,,27,24
123,2,9:43.0,Turnover by M. Dellavedova (bad pass; steal by J. Richardson),,27,24
124,2,9:39.0,,K. Olynyk makes 2-pt dunk at rim (assist by J. Winslow),27,26
125,2,9:16.0,Turnover by T. Maker (traveling),,27,26
126,2,9:16.0,E. Bledsoe enters the game for M. Dellavedova,,27,26
127,2,9:00.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by B. Adebayo),27,29
128,2,8:40.0,E. Bledsoe makes 2-pt layup at rim,,29,29
129,2,8:25.0,,Turnover by W. Ellington (out of bounds lost ball),29,29
130,2,8:07.0,E. Bledsoe makes 2-pt jump shot from 6 ft,,31,29
131,2,7:54.0,,Personal foul by E. Bledsoe (drawn by B. Adebayo),31,29
132,2,7:47.0,,W. Ellington misses 3-pt jump shot from 25 ft,31,29
133,2,7:43.0,Defensive rebound by S. Brown,,31,29
134,2,7:38.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,31,29
135,2,7:35.0,Offensive rebound by T. Maker,,31,29
136,2,7:34.0,Milwaukee full timeout,,31,29
137,2,7:22.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,31,29
138,2,7:22.0,Offensive rebound by Team,,31,29
139,2,7:22.0,,Loose ball foul by J. Richardson (drawn by T. Maker),31,29
140,2,7:22.0,,G. Dragić enters the game for J. Richardson,31,29
141,2,7:15.0,K. Middleton misses 2-pt layup from 2 ft,,31,29
142,2,7:12.0,,Defensive rebound by J. Winslow,31,29
143,2,7:02.0,,B. Adebayo misses 2-pt jump shot from 13 ft,31,29
144,2,6:59.0,,Offensive rebound by K. Olynyk,31,29
145,2,6:58.0,,K. Olynyk makes 2-pt layup from 1 ft,31,31
146,2,6:47.0,E. Bledsoe makes 2-pt layup at rim,,33,31
147,2,6:47.0,Shooting foul by J. Winslow (drawn by E. Bledsoe),,33,31
148,2,6:47.0,E. Bledsoe makes free throw 1 of 1,,34,31
149,2,6:31.0,,B. Adebayo misses 2-pt jump shot from 5 ft,34,31
150,2,6:30.0,Defensive rebound by T. Maker,,34,31
151,2,6:21.0,K. Middleton misses 3-pt jump shot from 23 ft,,34,31
152,2,6:19.0,,Defensive rebound by J. Winslow,34,31
153,2,5:59.0,,K. Olynyk misses 3-pt jump shot from 24 ft,34,31
154,2,5:56.0,Defensive rebound by E. Bledsoe,,34,31
155,2,5:48.0,Shooting foul by W. Ellington (drawn by S. Kilpatrick),,34,31
156,2,5:48.0,S. Kilpatrick makes free throw 1 of 2,,35,31
157,2,5:48.0,G. Antetokounmpo enters the game for K. Middleton,,35,31
158,2,5:48.0,S. Kilpatrick makes free throw 2 of 2,,36,31
159,2,5:45.0,,Miami full timeout,36,31
160,2,5:45.0,,T. Johnson enters the game for K. Olynyk,36,31
161,2,5:45.0,,J. Johnson enters the game for B. Adebayo,36,31
162,2,5:45.0,,H. Whiteside enters the game for J. Winslow,36,31
163,2,5:27.0,,G. Dragić misses 3-pt jump shot from 24 ft,36,31
164,2,5:24.0,Defensive rebound by S. Kilpatrick,,36,31
165,2,5:12.0,T. Maker misses 2-pt jump shot from 22 ft,,36,31
166,2,5:09.0,,Defensive rebound by G. Dragić,36,31
167,2,5:00.0,,Shooting foul by E. Bledsoe (drawn by H. Whiteside),36,31
168,2,5:00.0,,H. Whiteside misses free throw 1 of 2,36,31
169,2,5:00.0,,Offensive rebound by Team,36,31
170,2,5:00.0,M. Brogdon enters the game for E. Bledsoe,,36,31
171,2,5:00.0,,H. Whiteside makes free throw 2 of 2,36,32
172,2,4:42.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,38,32
173,2,4:42.0,Shooting foul by J. Johnson (drawn by G. Antetokounmpo),,38,32
174,2,4:42.0,G. Antetokounmpo makes free throw 1 of 1,,39,32
175,2,4:30.0,,Personal foul by S. Kilpatrick (drawn by T. Johnson),39,32
176,2,4:26.0,,Personal foul by M. Brogdon (drawn by G. Dragić),39,32
177,2,4:26.0,,G. Dragić misses free throw 1 of 2,39,32
178,2,4:26.0,,Offensive rebound by Team,39,32
179,2,4:26.0,,G. Dragić makes free throw 2 of 2,39,33
180,2,4:02.0,M. Brogdon makes 2-pt layup from 2 ft,,41,33
181,2,3:38.0,,J. Johnson misses 2-pt jump shot from 17 ft,41,33
182,2,3:34.0,Defensive rebound by S. Kilpatrick,,41,33
183,2,3:29.0,M. Brogdon misses 3-pt jump shot from 24 ft,,41,33
184,2,3:26.0,,Defensive rebound by W. Ellington,41,33
185,2,3:19.0,,W. Ellington misses 3-pt jump shot from 25 ft,41,33
186,2,3:16.0,Defensive rebound by M. Brogdon,,41,33
187,2,3:07.0,T. Maker misses 3-pt jump shot from 23 ft,,41,33
188,2,3:05.0,,Defensive rebound by T. Johnson,41,33
189,2,2:52.0,,Shooting foul by T. Maker (drawn by H. Whiteside),41,33
190,2,2:52.0,,B. Adebayo enters the game for J. Johnson,41,33
191,2,2:52.0,J. Henson enters the game for T. Maker,,41,33
192,2,2:52.0,K. Middleton enters the game for S. Brown,,41,33
193,2,2:52.0,,H. Whiteside makes free throw 1 of 2,41,34
194,2,2:52.0,,J. Richardson enters the game for W. Ellington,41,34
195,2,2:52.0,,H. Whiteside misses free throw 2 of 2,41,34
196,2,2:49.0,Defensive rebound by G. Antetokounmpo,,41,34
197,2,2:38.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,41,34
198,2,2:36.0,,Defensive rebound by H. Whiteside,41,34
199,2,2:27.0,,T. Johnson makes 2-pt jump shot from 11 ft,41,36
200,2,2:27.0,,Shooting foul by S. Kilpatrick (drawn by T. Johnson),41,36
201,2,2:27.0,,T. Johnson makes free throw 1 of 1,41,37
202,2,2:13.0,Turnover by K. Middleton (traveling),,41,37
203,2,2:06.0,,T. Johnson misses 3-pt jump shot from 25 ft,41,37
204,2,2:05.0,Defensive rebound by Team,,41,37
205,2,1:46.0,M. Brogdon makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),,43,37
206,2,1:36.0,,G. Dragić misses 2-pt jump shot from 19 ft,43,37
207,2,1:35.0,Defensive rebound by Team,,43,37
208,2,1:35.0,,W. Ellington enters the game for J. Richardson,43,37
209,2,1:18.0,K. Middleton misses 2-pt jump shot from 18 ft,,43,37
210,2,1:14.0,,Defensive rebound by T. Johnson,43,37
211,2,0:56.0,,Shooting foul by G. Antetokounmpo (drawn by H. Whiteside),43,37
212,2,0:56.0,,H. Whiteside makes free throw 1 of 2,43,38
213,2,0:56.0,,H. Whiteside makes free throw 2 of 2,43,39
214,2,0:41.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,43,39
215,2,0:38.0,,Defensive rebound by H. Whiteside,43,39
216,2,0:32.0,,Turnover by G. Dragić (bad pass; steal by G. Antetokounmpo),43,39
217,2,0:26.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,43,39
218,2,0:22.0,,Defensive rebound by H. Whiteside,43,39
219,2,0:01.0,,G. Dragić makes 2-pt jump shot from 10 ft,43,41
220,2,0:00.0,J. Henson misses 3-pt jump shot from 34 ft,,43,41
221,2,0:00.0,Offensive rebound by Team,,43,41
222,3,11:47.0,K. Middleton misses 3-pt jump shot from 22 ft,,43,41
223,3,11:43.0,,Defensive rebound by J. Johnson,43,41
224,3,11:22.0,,Turnover by Team (shot clock),43,41
225,3,11:08.0,M. Brogdon misses 2-pt jump shot from 9 ft,,43,41
226,3,11:06.0,Offensive rebound by M. Brogdon,,43,41
227,3,11:02.0,E. Bledsoe misses 3-pt jump shot from 22 ft,,43,41
228,3,10:59.0,,Defensive rebound by J. Richardson,43,41
229,3,10:38.0,,J. Richardson misses 2-pt jump shot from 18 ft,43,41
230,3,10:35.0,Defensive rebound by G. Antetokounmpo,,43,41
231,3,10:30.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,43,41
232,3,10:27.0,,Defensive rebound by J. Richardson,43,41
233,3,10:11.0,,J. Johnson misses 3-pt jump shot from 23 ft,43,41
234,3,10:08.0,Defensive rebound by J. Henson,,43,41
235,3,9:55.0,J. Henson misses 2-pt layup at rim,,43,41
236,3,9:52.0,,Defensive rebound by H. Whiteside,43,41
237,3,9:45.0,,Turnover by H. Whiteside (turnover; steal by K. Middleton),43,41
238,3,9:37.0,K. Middleton misses 3-pt jump shot from 24 ft,,43,41
239,3,9:34.0,,Defensive rebound by J. Johnson,43,41
240,3,9:30.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),43,44
241,3,9:04.0,Offensive foul by J. Henson (drawn by J. Richardson),,43,44
242,3,9:04.0,Turnover by J. Henson (offensive foul),,43,44
243,3,8:44.0,,J. Johnson misses 2-pt jump shot from 8 ft,43,44
244,3,8:41.0,Defensive rebound by J. Henson,,43,44
245,3,8:35.0,K. Middleton misses 2-pt jump shot from 12 ft,,43,44
246,3,8:31.0,,Defensive rebound by H. Whiteside,43,44
247,3,8:22.0,,Turnover by H. Whiteside (lost ball; steal by E. Bledsoe),43,44
248,3,8:18.0,Turnover by E. Bledsoe (bad pass; steal by T. Johnson),,43,44
249,3,8:11.0,,G. Dragić misses 2-pt layup at rim,43,44
250,3,8:09.0,Defensive rebound by K. Middleton,,43,44
251,3,8:06.0,E. Bledsoe misses 2-pt layup at rim (block by J. Johnson),,43,44
252,3,8:03.0,Offensive rebound by K. Middleton,,43,44
253,3,8:03.0,Shooting foul by J. Johnson (drawn by G. Antetokounmpo),,43,44
254,3,8:03.0,G. Antetokounmpo makes free throw 1 of 2,,44,44
255,3,8:03.0,G. Antetokounmpo makes free throw 2 of 2,,45,44
256,3,7:57.0,,Personal foul by M. Brogdon (drawn by G. Dragić),45,44
257,3,7:55.0,,Personal foul by G. Antetokounmpo (drawn by J. Richardson),45,44
258,3,7:49.0,,Shooting foul by M. Brogdon (drawn by G. Dragić),45,44
259,3,7:49.0,,G. Dragić makes free throw 1 of 2,45,45
260,3,7:49.0,,G. Dragić makes free throw 2 of 2,45,46
261,3,7:37.0,E. Bledsoe misses 2-pt layup from 4 ft,,45,46
262,3,7:34.0,Offensive rebound by E. Bledsoe,,45,46
263,3,7:33.0,M. Brogdon makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,48,46
264,3,7:13.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Johnson),48,49
265,3,6:58.0,Turnover by K. Middleton (bad pass; steal by H. Whiteside),,48,49
266,3,6:48.0,,J. Richardson misses 2-pt layup at rim,48,49
267,3,6:48.0,,Offensive rebound by H. Whiteside,48,49
268,3,6:46.0,,H. Whiteside makes 2-pt layup at rim,48,51
269,3,6:33.0,Turnover by E. Bledsoe (step out of bounds),,48,51
270,3,6:33.0,,Miami full timeout,48,51
271,3,6:33.0,T. Snell enters the game for K. Middleton,,48,51
272,3,6:23.0,,J. Johnson misses 2-pt jump shot from 1 ft,48,51
273,3,6:21.0,Defensive rebound by G. Antetokounmpo,,48,51
274,3,6:15.0,,W. Ellington enters the game for J. Richardson,48,51
275,3,5:57.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,48,51
276,3,5:51.0,,Defensive rebound by W. Ellington,48,51
277,3,5:44.0,,H. Whiteside makes 2-pt jump shot from 4 ft,48,53
278,3,5:44.0,,Shooting foul by E. Bledsoe (drawn by H. Whiteside),48,53
279,3,5:44.0,,H. Whiteside makes free throw 1 of 1,48,54
280,3,5:29.0,T. Snell misses 3-pt jump shot from 25 ft,,48,54
281,3,5:26.0,,Defensive rebound by T. Johnson,48,54
282,3,5:16.0,,G. Dragić makes 2-pt jump shot from 12 ft,48,56
283,3,5:02.0,Turnover by E. Bledsoe (bad pass),,48,56
284,3,4:52.0,,Turnover by W. Ellington (step out of bounds),48,56
285,3,4:41.0,Offensive foul by G. Antetokounmpo (drawn by T. Johnson),,48,56
286,3,4:41.0,Turnover by G. Antetokounmpo (offensive foul),,48,56
287,3,4:31.0,,G. Dragić misses 2-pt jump shot from 3 ft,48,56
288,3,4:27.0,Defensive rebound by M. Brogdon,,48,56
289,3,4:23.0,Turnover by G. Antetokounmpo (bad pass; steal by H. Whiteside),,48,56
290,3,4:15.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),48,58
291,3,4:15.0,Milwaukee full timeout,,48,58
292,3,4:02.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,48,58
293,3,3:59.0,,Defensive rebound by G. Dragić,48,58
294,3,3:43.0,,G. Dragić makes 2-pt jump shot from 10 ft (assist by J. Johnson),48,60
295,3,3:29.0,Shooting foul by J. Johnson (drawn by G. Antetokounmpo),,48,60
296,3,3:29.0,G. Antetokounmpo makes free throw 1 of 2,,49,60
297,3,3:29.0,,B. Adebayo enters the game for J. Johnson,49,60
298,3,3:29.0,G. Antetokounmpo makes free throw 2 of 2,,50,60
299,3,3:09.0,,Turnover by W. Ellington (bad pass; steal by J. Henson),50,60
300,3,3:02.0,M. Brogdon misses 2-pt layup from 1 ft,,50,60
301,3,3:00.0,,Defensive rebound by H. Whiteside,50,60
302,3,2:54.0,,T. Johnson misses 3-pt jump shot from 22 ft,50,60
303,3,2:54.0,Defensive rebound by M. Brogdon,,50,60
304,3,2:46.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by M. Brogdon),,52,60
305,3,2:24.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),52,62
306,3,2:03.0,M. Brogdon makes 2-pt dunk at rim (assist by E. Bledsoe),,54,62
307,3,1:44.0,,G. Dragić makes 2-pt layup at rim,54,64
308,3,1:25.0,,J. Richardson enters the game for G. Dragić,54,64
309,3,1:25.0,,K. Olynyk enters the game for H. Whiteside,54,64
310,3,1:25.0,T. Maker enters the game for J. Henson,,54,64
311,3,1:21.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,54,64
312,3,1:18.0,,Defensive rebound by K. Olynyk,54,64
313,3,1:10.0,,Personal foul by M. Brogdon (drawn by J. Richardson),54,64
314,3,1:10.0,,J. Richardson makes free throw 1 of 2,54,65
315,3,1:10.0,,J. Winslow enters the game for T. Johnson,54,65
316,3,1:10.0,S. Brown enters the game for M. Brogdon,,54,65
317,3,1:10.0,,J. Richardson makes free throw 2 of 2,54,66
318,3,0:57.0,G. Antetokounmpo makes 2-pt layup from 8 ft,,56,66
319,3,0:57.0,Shooting foul by K. Olynyk (drawn by G. Antetokounmpo),,56,66
320,3,0:57.0,G. Antetokounmpo makes free throw 1 of 1,,57,66
321,3,0:37.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Winslow),57,68
322,3,0:37.0,,Shooting foul by T. Maker (drawn by K. Olynyk),57,68
323,3,0:37.0,,K. Olynyk makes free throw 1 of 1,57,69
324,3,0:30.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,57,69
325,3,0:27.0,,Defensive rebound by W. Ellington,57,69
326,3,0:09.0,,J. Richardson makes 2-pt layup from 2 ft (assist by B. Adebayo),57,71
327,3,0:01.0,Personal foul by B. Adebayo (drawn by G. Antetokounmpo),,57,71
328,3,0:01.0,G. Antetokounmpo makes free throw 1 of 2,,58,71
329,3,0:01.0,G. Antetokounmpo makes free throw 2 of 2,,59,71
330,4,11:45.0,,W. Ellington makes 2-pt jump shot from 13 ft (assist by B. Adebayo),59,73
331,4,11:20.0,M. Dellavedova makes 2-pt jump shot from 9 ft,,61,73
332,4,10:53.0,,B. Adebayo misses 2-pt layup from 1 ft,61,73
333,4,10:51.0,Defensive rebound by S. Brown,,61,73
334,4,10:44.0,K. Middleton misses 3-pt jump shot from 24 ft,,61,73
335,4,10:41.0,,Defensive rebound by J. Winslow,61,73
336,4,10:27.0,,J. Richardson makes 2-pt jump shot from 19 ft (assist by B. Adebayo),61,75
337,4,10:00.0,T. Maker misses 2-pt hook shot from 4 ft,,61,75
338,4,9:58.0,,Defensive rebound by J. Richardson,61,75
339,4,9:42.0,,B. Adebayo makes 2-pt dunk at rim (assist by J. Winslow),61,77
340,4,9:42.0,Milwaukee full timeout,,61,77
341,4,9:23.0,K. Middleton makes 2-pt jump shot from 12 ft,,63,77
342,4,9:23.0,Shooting foul by B. Adebayo (drawn by K. Middleton),,63,77
343,4,9:23.0,K. Middleton makes free throw 1 of 1,,64,77
344,4,9:00.0,,B. Adebayo makes 2-pt jump shot from 6 ft (assist by J. Winslow),64,79
345,4,8:45.0,T. Maker misses 2-pt jump shot from 3 ft,,64,79
346,4,8:43.0,Offensive rebound by T. Maker,,64,79
347,4,8:42.0,T. Maker misses 2-pt layup from 1 ft,,64,79
348,4,8:38.0,,Defensive rebound by W. Ellington,64,79
349,4,8:29.0,,Personal foul by S. Brown (drawn by J. Winslow),64,79
350,4,8:17.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by B. Adebayo),64,82
351,4,8:03.0,K. Middleton misses 3-pt jump shot from 25 ft,,64,82
352,4,7:59.0,,Defensive rebound by K. Olynyk,64,82
353,4,7:43.0,,B. Adebayo misses 2-pt layup from 1 ft,64,82
354,4,7:41.0,Defensive rebound by K. Middleton,,64,82
355,4,7:38.0,K. Middleton makes 2-pt jump shot from 20 ft,,66,82
356,4,7:11.0,,W. Ellington misses 3-pt jump shot from 25 ft,66,82
357,4,7:08.0,,Offensive rebound by K. Olynyk,66,82
358,4,7:05.0,,J. Winslow misses 2-pt layup from 1 ft,66,82
359,4,7:02.0,Defensive rebound by K. Middleton,,66,82
360,4,6:55.0,S. Brown makes 3-pt jump shot from 22 ft (assist by T. Maker),,69,82
361,4,6:31.0,,J. Winslow misses 2-pt jump shot from 20 ft,69,82
362,4,6:30.0,Defensive rebound by Team,,69,82
363,4,6:30.0,,Loose ball foul by K. Olynyk (drawn by M. Dellavedova),69,82
364,4,6:17.0,Shooting foul by B. Adebayo (drawn by T. Maker),,69,82
365,4,6:17.0,T. Maker makes free throw 1 of 2,,70,82
366,4,6:17.0,,G. Dragić enters the game for J. Richardson,70,82
367,4,6:17.0,E. Bledsoe enters the game for T. Snell,,70,82
368,4,6:17.0,M. Brogdon enters the game for M. Dellavedova,,70,82
369,4,6:17.0,T. Maker makes free throw 2 of 2,,71,82
370,4,6:14.0,,Miami full timeout,71,82
371,4,6:14.0,,T. Johnson enters the game for J. Winslow,71,82
372,4,6:14.0,G. Antetokounmpo enters the game for T. Maker,,71,82
373,4,6:04.0,,K. Olynyk misses 3-pt jump shot from 24 ft,71,82
374,4,6:01.0,Defensive rebound by S. Brown,,71,82
375,4,5:52.0,K. Middleton misses 2-pt jump shot from 18 ft,,71,82
376,4,5:48.0,Offensive rebound by G. Antetokounmpo,,71,82
377,4,5:44.0,S. Brown misses 3-pt jump shot from 23 ft,,71,82
