,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
57,1,4:59.0,,A. Gordon makes 3-pt jump shot from 26 ft,17,14
58,1,4:35.0,,Offensive charge foul by K. Dunn (drawn by S. Mack),17,14
59,1,4:35.0,Turnover by K. Dunn (offensive foul),,17,14
60,1,4:25.0,,N. Vučević misses 2-pt hook shot from 8 ft,17,14
61,1,4:22.0,Defensive rebound by R. Lopez,,17,14
62,1,4:17.0,D. Nwaba misses 2-pt layup from 5 ft,,17,14
63,1,4:11.0,Offensive rebound by L. Markkanen,,17,14
64,1,4:11.0,L. Markkanen makes 2-pt dunk at rim,,19,14
65,1,4:01.0,,E. Fournier makes 2-pt jump shot from 16 ft,19,16
66,1,3:43.0,L. Markkanen makes 2-pt jump shot from 20 ft,,21,16
67,1,3:30.0,,A. Gordon misses 2-pt layup from 4 ft,21,16
68,1,3:30.0,Defensive rebound by Team,,21,16
69,1,3:30.0,,J. Isaac enters the game for S. Mack,21,16
70,1,3:30.0,P. Zipser enters the game for D. Nwaba,,21,16
71,1,3:30.0,D. Valentine enters the game for L. Markkanen,,21,16
72,1,3:19.0,J. Holiday makes 2-pt dunk from 1 ft (assist by R. Lopez),,23,16
73,1,3:01.0,,E. Fournier makes 2-pt jump shot from 6 ft (assist by J. Simmons),23,18
74,1,2:40.0,K. Dunn misses 3-pt jump shot from 27 ft,,23,18
75,1,2:36.0,,Defensive rebound by A. Gordon,23,18
76,1,2:31.0,,J. Simmons makes 2-pt layup from 3 ft (assist by A. Gordon),23,20
77,1,2:06.0,D. Valentine misses 3-pt jump shot from 22 ft,,23,20
78,1,2:02.0,,Defensive rebound by N. Vučević,23,20
79,1,1:55.0,,E. Fournier makes 2-pt jump shot from 18 ft,23,22
80,1,1:40.0,Turnover by P. Zipser (bad pass),,23,22
81,1,1:40.0,,B. Biyombo enters the game for N. Vučević,23,22
82,1,1:27.0,,Turnover by E. Fournier (bad pass),23,22
83,1,1:12.0,P. Zipser makes 2-pt layup from 4 ft,,25,22
84,1,1:07.0,,Turnover by J. Simmons (out of bounds lost ball),25,22
85,1,1:07.0,,A. Afflalo enters the game for A. Gordon,25,22
86,1,0:50.0,K. Dunn makes 3-pt jump shot from 23 ft,,28,22
87,1,0:35.0,,Personal foul by D. Valentine (drawn by E. Fournier),28,22
88,1,0:28.0,,E. Fournier makes 2-pt jump shot from 20 ft,28,24
89,1,0:10.0,K. Dunn misses 3-pt jump shot from 26 ft,,28,24
90,1,0:06.0,,Defensive rebound by A. Afflalo,28,24
91,1,0:03.0,,E. Fournier makes 2-pt layup at rim,28,26
92,1,0:00.0,J. Holiday misses 3-pt jump shot from 45 ft,,28,26
93,1,0:00.0,Offensive rebound by Team,,28,26
94,2,11:39.0,,A. Afflalo misses 3-pt jump shot from 26 ft,28,26
95,2,11:35.0,,Offensive rebound by M. Hezonja,28,26
96,2,11:32.0,,M. Hezonja misses 3-pt jump shot from 26 ft,28,26
97,2,11:30.0,,Offensive rebound by B. Biyombo,28,26
98,2,11:30.0,,Shooting foul by Q. Pondexter (drawn by B. Biyombo),28,26
99,2,11:30.0,,B. Biyombo makes free throw 1 of 2,28,27
100,2,11:30.0,,B. Biyombo misses free throw 2 of 2,28,27
101,2,11:27.0,Defensive rebound by C. Felício,,28,27
102,2,11:05.0,K. Dunn makes 2-pt layup from 2 ft (assist by D. Valentine),,30,27
103,2,10:55.0,,Turnover by J. Simmons (bad pass; steal by Q. Pondexter),30,27
104,2,10:48.0,K. Dunn misses 2-pt layup from 5 ft (block by B. Biyombo),,30,27
105,2,10:46.0,C. Felício misses 2-pt layup from 2 ft (block by J. Simmons),,30,27
106,2,10:45.0,,Defensive rebound by J. Simmons,30,27
107,2,10:43.0,Defensive rebound by C. Felício,,30,27
108,2,10:39.0,,A. Afflalo makes 2-pt jump shot from 16 ft (assist by J. Simmons),30,29
109,2,10:21.0,Q. Pondexter misses 2-pt jump shot from 19 ft,,30,29
110,2,10:17.0,,Defensive rebound by B. Biyombo,30,29
111,2,10:00.0,,J. Isaac makes 2-pt layup from 4 ft (assist by M. Hezonja),30,31
112,2,9:46.0,P. Zipser makes 3-pt jump shot from 26 ft (assist by Q. Pondexter),,33,31
113,2,9:30.0,,J. Simmons makes 2-pt layup from 4 ft,33,33
114,2,9:05.0,P. Zipser makes 2-pt jump shot from 19 ft,,35,33
115,2,8:44.0,,M. Hezonja makes 2-pt jump shot from 9 ft,35,35
116,2,8:22.0,K. Dunn misses 2-pt jump shot from 14 ft,,35,35
117,2,8:22.0,Offensive rebound by Team,,35,35
118,2,8:22.0,Personal foul by B. Biyombo (drawn by C. Felício),,35,35
119,2,8:12.0,P. Zipser misses 3-pt jump shot from 26 ft,,35,35
120,2,8:08.0,,Defensive rebound by B. Biyombo,35,35
121,2,7:59.0,,J. Isaac makes 2-pt dunk from 3 ft (assist by J. Simmons),35,37
122,2,7:59.0,Chicago full timeout,,35,37
123,2,7:59.0,D. Nwaba enters the game for Q. Pondexter,,35,37
124,2,7:45.0,Turnover by K. Dunn (bad pass; steal by B. Biyombo),,35,37
125,2,7:23.0,,J. Isaac misses 2-pt jump shot from 22 ft,35,37
126,2,7:20.0,Defensive rebound by D. Nwaba,,35,37
127,2,7:10.0,Personal foul by J. Isaac (drawn by P. Zipser),,35,37
128,2,7:10.0,L. Markkanen enters the game for D. Valentine,,35,37
129,2,6:54.0,L. Markkanen misses 2-pt layup from 6 ft,,35,37
130,2,6:54.0,Offensive rebound by Team,,35,37
131,2,6:51.0,Turnover by Team (shot clock),,35,37
132,2,6:34.0,,J. Simmons misses 3-pt jump shot from 26 ft,35,37
133,2,6:31.0,Defensive rebound by C. Felício,,35,37
134,2,6:29.0,,Offensive charge foul by K. Dunn (drawn by J. Simmons),35,37
135,2,6:29.0,Turnover by K. Dunn (offensive foul),,35,37
136,2,6:29.0,,S. Mack enters the game for M. Hezonja,35,37
137,2,6:29.0,,T. Ross enters the game for J. Simmons,35,37
138,2,6:29.0,J. Grant enters the game for K. Dunn,,35,37
139,2,6:12.0,,S. Mack misses 3-pt jump shot from 27 ft,35,37
140,2,6:12.0,,Offensive rebound by T. Ross,35,37
141,2,5:58.0,,J. Isaac misses 3-pt jump shot from 22 ft,35,37
142,2,5:56.0,Defensive rebound by J. Grant,,35,37
143,2,5:45.0,P. Zipser misses 2-pt jump shot from 19 ft,,35,37
144,2,5:41.0,,Defensive rebound by S. Mack,35,37
145,2,5:30.0,,J. Isaac misses 2-pt jump shot from 20 ft,35,37
146,2,5:25.0,Defensive rebound by P. Zipser,,35,37
147,2,5:15.0,P. Zipser misses 2-pt jump shot from 9 ft,,35,37
148,2,5:10.0,Offensive rebound by C. Felício,,35,37
149,2,5:10.0,C. Felício misses 2-pt dunk at rim,,35,37
150,2,5:09.0,,Defensive rebound by S. Mack,35,37
151,2,5:06.0,,S. Mack misses 2-pt jump shot from 21 ft,35,37
152,2,5:03.0,Defensive rebound by L. Markkanen,,35,37
153,2,4:56.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by P. Zipser),,38,37
154,2,4:49.0,,Orlando full timeout,38,37
155,2,4:49.0,,N. Vučević enters the game for J. Isaac,38,37
156,2,4:49.0,,E. Fournier enters the game for A. Afflalo,38,37
157,2,4:49.0,,A. Gordon enters the game for B. Biyombo,38,37
158,2,4:49.0,J. Holiday enters the game for C. Felício,,38,37
159,2,4:49.0,R. Lopez enters the game for P. Zipser,,38,37
160,2,4:38.0,,T. Ross misses 2-pt jump shot from 20 ft,38,37
161,2,4:33.0,Defensive rebound by L. Markkanen,,38,37
162,2,4:25.0,Personal foul by S. Mack (drawn by L. Markkanen),,38,37
163,2,4:11.0,Turnover by Team (shot clock),,38,37
164,2,4:00.0,,N. Vučević misses 2-pt jump shot from 20 ft,38,37
165,2,3:56.0,Defensive rebound by J. Holiday,,38,37
166,2,3:42.0,R. Lopez makes 2-pt jump shot from 16 ft (assist by J. Grant),,40,37
167,2,3:23.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by S. Mack),40,39
168,2,3:02.0,R. Lopez misses 2-pt jump shot from 16 ft,,40,39
169,2,2:58.0,,Defensive rebound by A. Gordon,40,39
170,2,2:47.0,,S. Mack makes 2-pt hook shot from 8 ft,40,41
171,2,2:41.0,D. Nwaba makes 2-pt layup from 1 ft,,42,41
172,2,2:28.0,,Turnover by S. Mack (bad pass; steal by J. Holiday),42,41
173,2,2:23.0,D. Nwaba misses 2-pt dunk from 5 ft,,42,41
174,2,2:22.0,Offensive rebound by R. Lopez,,42,41
175,2,2:14.0,D. Nwaba makes 2-pt dunk at rim (assist by J. Grant),,44,41
176,2,2:00.0,,E. Fournier makes 2-pt jump shot from 6 ft,44,43
177,2,1:47.0,D. Nwaba misses 3-pt jump shot from 23 ft,,44,43
178,2,1:43.0,,Defensive rebound by T. Ross,44,43
179,2,1:29.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by S. Mack),44,45
180,2,1:15.0,Turnover by R. Lopez (lost ball; steal by N. Vučević),,44,45
181,2,1:09.0,,E. Fournier misses 3-pt jump shot from 26 ft,44,45
182,2,1:07.0,Defensive rebound by L. Markkanen,,44,45
183,2,0:50.0,Personal foul by E. Fournier (drawn by J. Holiday),,44,45
184,2,0:50.0,,J. Simmons enters the game for S. Mack,44,45
185,2,0:40.0,J. Grant misses 2-pt jump shot from 17 ft,,44,45
186,2,0:37.0,,Defensive rebound by A. Gordon,44,45
187,2,0:32.0,,Turnover by A. Gordon (out of bounds lost ball),44,45
188,2,0:24.0,J. Grant misses 2-pt jump shot from 10 ft,,44,45
189,2,0:24.0,,Defensive rebound by J. Simmons,44,45
190,2,0:06.0,,Personal take foul by D. Nwaba (drawn by J. Simmons),44,45
191,2,0:03.0,,Turnover by N. Vučević (out of bounds lost ball),44,45
192,2,0:01.0,J. Holiday misses 3-pt jump shot from 30 ft,,44,45
193,2,0:01.0,Offensive rebound by Team,,44,45
194,3,11:44.0,,Turnover by N. Vučević (bad pass; steal by D. Nwaba),44,45
195,3,11:37.0,D. Nwaba makes 2-pt dunk from 3 ft,,46,45
196,3,11:20.0,,Personal foul by D. Nwaba (drawn by A. Gordon),46,45
197,3,11:19.0,,S. Mack misses 3-pt jump shot from 25 ft,46,45
198,3,11:19.0,,Offensive rebound by A. Gordon,46,45
199,3,11:02.0,,E. Fournier makes 2-pt layup from 3 ft (assist by S. Mack),46,47
200,3,10:46.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by L. Markkanen),,49,47
201,3,10:36.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by S. Mack),49,50
202,3,10:11.0,L. Markkanen misses 2-pt jump shot from 11 ft,,49,50
203,3,10:08.0,Offensive rebound by R. Lopez,,49,50
204,3,10:07.0,R. Lopez misses 2-pt layup from 2 ft,,49,50
205,3,10:06.0,,Defensive rebound by E. Fournier,49,50
206,3,9:48.0,,E. Fournier misses 3-pt jump shot from 25 ft,49,50
207,3,9:44.0,Defensive rebound by D. Nwaba,,49,50
208,3,9:37.0,R. Lopez makes 2-pt layup from 4 ft (assist by J. Grant),,51,50
209,3,9:37.0,Shooting foul by A. Gordon (drawn by R. Lopez),,51,50
210,3,9:37.0,R. Lopez makes free throw 1 of 1,,52,50
211,3,9:27.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by S. Mack),52,53
212,3,9:08.0,L. Markkanen misses 3-pt jump shot from 26 ft,,52,53
213,3,9:03.0,,Defensive rebound by A. Gordon,52,53
214,3,8:56.0,,Turnover by E. Fournier (bad pass; steal by J. Holiday),52,53
215,3,8:44.0,D. Nwaba misses 2-pt hook shot from 8 ft,,52,53
216,3,8:40.0,,Defensive rebound by N. Vučević,52,53
217,3,8:27.0,,S. Mack misses 2-pt layup from 4 ft,52,53
218,3,8:24.0,Defensive rebound by R. Lopez,,52,53
219,3,8:18.0,Turnover by J. Holiday (lost ball; steal by S. Mack),,52,53
220,3,8:13.0,,E. Fournier misses 3-pt jump shot from 22 ft,52,53
221,3,8:09.0,Defensive rebound by L. Markkanen,,52,53
222,3,7:50.0,Shooting foul by S. Mack (drawn by J. Grant),,52,53
223,3,7:50.0,J. Grant makes free throw 1 of 3,,53,53
224,3,7:50.0,J. Grant makes free throw 2 of 3,,54,53
225,3,7:50.0,,J. Simmons enters the game for S. Mack,54,53
226,3,7:50.0,J. Grant makes free throw 3 of 3,,55,53
227,3,7:33.0,,T. Ross misses 2-pt jump shot from 8 ft,55,53
228,3,7:31.0,Defensive rebound by R. Lopez,,55,53
229,3,7:19.0,J. Grant makes 2-pt layup from 2 ft,,57,53
230,3,7:11.0,,J. Simmons misses 3-pt jump shot from 25 ft,57,53
231,3,7:07.0,Defensive rebound by R. Lopez,,57,53
232,3,7:03.0,D. Nwaba makes 2-pt layup from 3 ft,,59,53
233,3,7:03.0,,Orlando full timeout,59,53
234,3,6:47.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),59,56
235,3,6:17.0,Turnover by Team (shot clock),,59,56
236,3,5:58.0,,Turnover by N. Vučević (traveling),66,58
237,3,5:44.0,R. Lopez makes 2-pt hook shot from 5 ft (assist by L. Markkanen),,61,56
238,3,5:19.0,,T. Ross misses 2-pt jump shot from 6 ft,61,56
239,3,5:19.0,Defensive rebound by Team,,61,56
240,3,5:07.0,R. Lopez misses 2-pt jump shot from 19 ft,,61,56
241,3,5:03.0,,Defensive rebound by A. Gordon,61,56
242,3,4:59.0,,Turnover by A. Gordon (step out of bounds),61,56
243,3,4:46.0,Shooting foul by E. Fournier (drawn by D. Nwaba),,61,56
244,3,4:46.0,D. Nwaba misses free throw 1 of 2,,61,56
245,3,4:46.0,Offensive rebound by Team,,61,56
246,3,4:46.0,D. Nwaba makes free throw 2 of 2,,62,56
247,3,4:36.0,,E. Fournier misses 3-pt jump shot from 25 ft,62,56
248,3,4:34.0,Defensive rebound by L. Markkanen,,62,56
249,3,4:30.0,Turnover by L. Markkanen (bad pass),,62,56
250,3,4:11.0,,J. Simmons makes 2-pt layup from 2 ft,62,58
251,3,4:11.0,,Shooting foul by D. Nwaba (drawn by J. Simmons),62,58
252,3,4:11.0,P. Zipser enters the game for L. Markkanen,,62,58
253,3,4:11.0,,J. Simmons misses free throw 1 of 1,62,58
254,3,4:06.0,Defensive rebound by D. Nwaba,,62,58
255,3,3:58.0,,Offensive charge foul by R. Lopez (drawn by E. Fournier),62,58
256,3,3:58.0,Turnover by R. Lopez (offensive foul),,62,58
257,3,3:48.0,,A. Gordon misses 2-pt layup from 8 ft (block by R. Lopez),62,58
258,3,3:45.0,Defensive rebound by R. Lopez,,62,58
259,3,3:30.0,R. Lopez makes 2-pt layup from 3 ft (assist by J. Holiday),,64,58
260,3,3:16.0,,A. Gordon misses 2-pt jump shot from 18 ft,64,58
261,3,3:13.0,Defensive rebound by D. Nwaba,,64,58
262,3,3:06.0,Shooting foul by N. Vučević (drawn by J. Grant),,64,58
263,3,3:06.0,J. Grant makes free throw 1 of 2,,65,58
264,3,3:06.0,,A. Afflalo enters the game for A. Gordon,65,58
265,3,3:06.0,,B. Biyombo enters the game for N. Vučević,65,58
266,3,3:06.0,,J. Isaac enters the game for T. Ross,65,58
267,3,3:06.0,D. Valentine enters the game for D. Nwaba,,65,58
268,3,3:06.0,J. Grant makes free throw 2 of 2,,66,58
269,3,2:42.0,,A. Afflalo misses 3-pt jump shot from 23 ft,66,58
270,3,2:42.0,Defensive rebound by D. Valentine,,66,58
271,3,2:42.0,Chicago full timeout,,66,58
272,3,2:42.0,K. Dunn enters the game for J. Grant,,66,58
273,3,2:25.0,J. Holiday makes 2-pt hook shot from 12 ft,,68,58
274,3,2:01.0,,B. Biyombo misses 2-pt jump shot from 19 ft,68,58
275,3,1:57.0,Defensive rebound by P. Zipser,,68,58
276,3,1:40.0,P. Zipser misses 2-pt jump shot from 10 ft,,68,58
277,3,1:37.0,,Defensive rebound by J. Simmons,68,58
278,3,1:32.0,,Turnover by J. Isaac (lost ball; steal by D. Valentine),68,58
279,3,1:20.0,D. Valentine makes 3-pt jump shot from 25 ft,,71,58
280,3,1:07.0,,Personal foul by J. Holiday (drawn by E. Fournier),71,58
281,3,1:01.0,,Shooting foul by R. Lopez (drawn by E. Fournier),71,58
282,3,1:01.0,,E. Fournier makes free throw 1 of 2,71,59
283,3,1:01.0,,E. Fournier makes free throw 2 of 2,71,60
284,3,0:49.0,J. Holiday misses 2-pt jump shot from 16 ft,,71,60
285,3,0:47.0,,Defensive rebound by Team,71,60
286,3,0:37.0,,J. Simmons misses 3-pt jump shot from 25 ft,71,60
287,3,0:34.0,Defensive rebound by J. Holiday,,71,60
288,3,0:31.0,D. Valentine misses 3-pt jump shot from 25 ft,,71,60
289,3,0:27.0,Offensive rebound by R. Lopez,,71,60
290,3,0:27.0,R. Lopez makes 2-pt dunk at rim,,73,60
291,3,0:13.0,,Turnover by E. Fournier (discontinued dribble),73,60
292,3,0:05.0,J. Holiday misses 3-pt jump shot from 27 ft,,73,60
293,3,0:01.0,,Defensive rebound by B. Biyombo,73,60
294,3,0:00.0,,A. Afflalo misses 3-pt jump shot from 44 ft,73,60
295,3,0:00.0,,Offensive rebound by Team,73,60
296,4,11:47.0,C. Felício makes 2-pt layup from 3 ft (assist by D. Valentine),,75,60
297,4,11:30.0,Violation by K. Dunn (kicked ball),,75,60
298,4,11:22.0,,M. Speights misses 3-pt jump shot from 25 ft,75,60
299,4,11:19.0,,Offensive rebound by S. Mack,75,60
300,4,10:56.0,,S. Mack misses 2-pt jump shot from 13 ft,75,60
301,4,10:52.0,Defensive rebound by P. Zipser,,75,60
302,4,10:44.0,D. Nwaba makes 2-pt hook shot from 5 ft,,77,60
303,4,10:31.0,,M. Speights misses 3-pt jump shot from 25 ft,77,60
304,4,10:29.0,,Offensive rebound by W. Iwundu,77,60
305,4,10:29.0,,W. Iwundu misses 2-pt layup from 5 ft (block by D. Nwaba),77,60
306,4,10:29.0,,Offensive rebound by Team,77,60
307,4,10:26.0,,Personal foul by K. Dunn (drawn by S. Mack),77,60
308,4,10:14.0,,A. Afflalo misses 2-pt layup from 2 ft,77,60
309,4,10:14.0,,Offensive rebound by Team,77,60
310,4,10:03.0,,S. Mack misses 2-pt hook shot from 3 ft,77,60
311,4,10:02.0,,Offensive rebound by M. Speights,77,60
312,4,9:57.0,,Turnover by M. Speights (traveling),77,60
313,4,9:46.0,D. Valentine makes 3-pt jump shot from 26 ft,,80,60
314,4,9:39.0,,Orlando full timeout,80,60
315,4,9:39.0,,T. Ross enters the game for A. Afflalo,80,60
316,4,9:20.0,,J. Isaac makes 2-pt layup from 3 ft (assist by S. Mack),80,62
317,4,9:09.0,Offensive foul by C. Felício (drawn by T. Ross),,80,62
318,4,9:09.0,Turnover by C. Felício (offensive foul),,80,62
319,4,9:09.0,,E. Fournier enters the game for J. Isaac,80,62
320,4,9:09.0,,N. Vučević enters the game for M. Speights,80,62
321,4,9:09.0,,J. Simmons enters the game for S. Mack,80,62
322,4,9:09.0,,A. Gordon enters the game for W. Iwundu,80,62
323,4,8:54.0,,Turnover by N. Vučević (lost ball; steal by D. Nwaba),80,62
324,4,8:40.0,D. Nwaba misses 3-pt jump shot from 23 ft,,80,62
325,4,8:35.0,Offensive rebound by C. Felício,,80,62
326,4,8:33.0,P. Zipser misses 3-pt jump shot from 26 ft,,80,62
327,4,8:29.0,,Defensive rebound by T. Ross,80,62
328,4,8:21.0,,T. Ross misses 3-pt jump shot from 26 ft,80,62
329,4,8:21.0,Defensive rebound by D. Valentine,,80,62
330,4,8:05.0,D. Nwaba makes 2-pt layup from 3 ft (assist by D. Valentine),,82,62
331,4,8:05.0,Shooting foul by E. Fournier (drawn by D. Nwaba),,82,62
332,4,8:05.0,D. Nwaba makes free throw 1 of 1,,83,62
333,4,7:51.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by N. Vučević),83,65
334,4,7:35.0,P. Zipser misses 3-pt jump shot from 25 ft,,83,65
335,4,7:33.0,,Defensive rebound by E. Fournier,83,65
336,4,7:25.0,,N. Vučević misses 3-pt jump shot from 25 ft,83,65
337,4,7:21.0,Defensive rebound by C. Felício,,83,65
338,4,7:05.0,Turnover by P. Zipser (traveling),,83,65
339,4,7:05.0,L. Markkanen enters the game for P. Zipser,,83,65
340,4,6:49.0,,E. Fournier misses 2-pt jump shot from 18 ft,83,65
341,4,6:46.0,Defensive rebound by K. Dunn,,83,65
342,4,6:39.0,K. Dunn makes 3-pt jump shot from 26 ft (assist by L. Markkanen),,86,65
343,4,6:38.0,,Orlando full timeout,86,65
344,4,6:24.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Fournier),86,68
345,4,5:57.0,Turnover by L. Markkanen (lost ball; steal by A. Gordon),,86,68
346,4,5:50.0,,A. Gordon misses 3-pt jump shot from 25 ft,86,68
347,4,5:47.0,Defensive rebound by C. Felício,,86,68
348,4,5:35.0,K. Dunn makes 3-pt jump shot from 27 ft (assist by D. Valentine),,89,68
349,4,5:22.0,,Personal foul by L. Markkanen (drawn by N. Vučević),89,68
350,4,5:19.0,,Turnover by N. Vučević (traveling),89,68
351,4,5:05.0,Turnover by C. Felício (traveling),,89,68
352,4,4:57.0,,Turnover by J. Simmons (out of bounds lost ball),89,68
353,4,4:48.0,Turnover by K. Dunn (bad pass; steal by T. Ross),,89,68
354,4,4:44.0,,T. Ross makes 2-pt dunk from 2 ft,89,70
355,4,4:28.0,C. Felício makes 2-pt layup from 3 ft (assist by D. Nwaba),,91,70
356,4,4:28.0,,Orlando full timeout,91,70
357,4,4:28.0,,J. Isaac enters the game for A. Gordon,91,70
358,4,4:28.0,,M. Speights enters the game for N. Vučević,91,70
359,4,4:28.0,,A. Afflalo enters the game for E. Fournier,91,70
360,4,4:28.0,,M. Hezonja enters the game for J. Simmons,91,70
361,4,4:28.0,,W. Iwundu enters the game for T. Ross,91,70
362,4,4:16.0,,J. Isaac misses 2-pt jump shot from 12 ft,91,70
363,4,4:12.0,Defensive rebound by K. Dunn,,91,70
364,4,4:02.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,94,70
365,4,3:53.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Isaac),94,73
366,4,3:34.0,D. Valentine makes 2-pt jump shot from 17 ft,,96,73
367,4,3:22.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by W. Iwundu),96,76
368,4,3:06.0,D. Valentine makes 3-pt jump shot from 26 ft,,99,76
369,4,2:49.0,,J. Isaac makes 2-pt jump shot from 8 ft (assist by M. Hezonja),99,78
370,4,2:36.0,D. Valentine misses 2-pt jump shot from 18 ft,,99,78
371,4,2:33.0,,Defensive rebound by J. Isaac,99,78
372,4,2:28.0,,M. Speights misses 3-pt jump shot from 27 ft,99,78
373,4,2:24.0,Defensive rebound by D. Valentine,,99,78
374,4,2:11.0,L. Markkanen misses 2-pt jump shot from 21 ft,,99,78
375,4,2:08.0,,Defensive rebound by M. Hezonja,99,78
376,4,1:56.0,,W. Iwundu makes 2-pt jump shot from 19 ft (assist by M. Speights),99,80
377,4,1:56.0,Chicago full timeout,,99,80
378,4,1:56.0,Q. Pondexter enters the game for D. Nwaba,,99,80
379,4,1:56.0,P. Zipser enters the game for L. Markkanen,,99,80
380,4,1:56.0,K. Felder enters the game for K. Dunn,,99,80
381,4,1:46.0,Q. Pondexter makes 3-pt jump shot from 22 ft (assist by P. Zipser),,102,80
