,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
91,1,1:44.0,,M. Dellavedova enters the game for E. Bledsoe,25,21
92,1,1:32.0,Personal foul by D. Liggins (drawn by D. DeRozan),,25,21
93,1,1:21.0,Def 3 sec tech foul by T. Maker,,25,21
94,1,1:21.0,D. DeRozan makes technical free throw,,26,21
95,1,1:13.0,D. Wright makes 2-pt layup from 1 ft,,28,21
96,1,0:44.0,,M. Brogdon misses 2-pt jump shot from 16 ft,28,21
97,1,0:42.0,,Offensive rebound by T. Maker,28,21
98,1,0:36.0,,Personal foul by J. Poeltl (drawn by G. Antetokounmpo),28,21
99,1,0:36.0,,G. Antetokounmpo misses free throw 1 of 2,28,21
100,1,0:36.0,,Offensive rebound by Team,28,21
101,1,0:36.0,F. VanVleet enters the game for D. DeRozan,,28,21
102,1,0:36.0,,G. Antetokounmpo makes free throw 2 of 2,28,22
103,1,0:30.0,C. Miles makes 3-pt jump shot from 30 ft (assist by F. VanVleet),,31,22
104,1,0:21.0,,Personal foul by F. VanVleet (drawn by M. Dellavedova),31,22
105,1,0:21.0,,M. Dellavedova makes free throw 1 of 2,31,23
106,1,0:21.0,,M. Dellavedova makes free throw 2 of 2,31,24
107,1,0:01.0,J. Poeltl makes 2-pt layup from 1 ft (assist by P. Siakam),,33,24
108,2,11:47.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),33,26
109,2,11:36.0,C. Miles makes 3-pt jump shot from 28 ft (assist by P. Siakam),,36,26
110,2,11:19.0,,M. Dellavedova makes 2-pt jump shot from 9 ft,36,28
111,2,11:19.0,,Shooting foul by C. Miles (drawn by M. Dellavedova),36,28
112,2,11:19.0,,M. Dellavedova makes free throw 1 of 1,36,29
113,2,11:08.0,D. Wright misses 2-pt layup from 1 ft,,36,29
114,2,11:05.0,,Defensive rebound by T. Maker,36,29
115,2,10:59.0,,T. Maker makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),36,31
116,2,10:46.0,C. Miles misses 3-pt jump shot from 26 ft,,36,31
117,2,10:43.0,Offensive rebound by J. Poeltl,,36,31
118,2,10:39.0,Offensive foul by J. Poeltl (drawn by M. Dellavedova),,36,31
119,2,10:39.0,Turnover by J. Poeltl (offensive foul),,36,31
120,2,10:39.0,L. Nogueira enters the game for J. Poeltl,,36,31
121,2,10:27.0,,S. Kilpatrick misses 3-pt jump shot from 22 ft,36,31
122,2,10:24.0,Defensive rebound by P. Siakam,,36,31
123,2,10:03.0,F. VanVleet makes 2-pt jump shot from 7 ft,,38,31
124,2,9:54.0,,Shooting foul by P. Siakam (drawn by G. Antetokounmpo),38,31
125,2,9:54.0,,G. Antetokounmpo makes free throw 1 of 2,38,32
126,2,9:54.0,,G. Antetokounmpo makes free throw 2 of 2,38,33
127,2,9:35.0,Turnover by P. Siakam (bad pass),,38,33
128,2,9:18.0,,M. Brogdon misses 2-pt layup from 1 ft,38,33
129,2,9:13.0,,Offensive rebound by T. Maker,38,33
130,2,9:13.0,,T. Maker makes 2-pt dunk at rim,38,35
131,2,9:00.0,D. Wright misses 3-pt jump shot from 28 ft,,38,35
132,2,9:00.0,,Defensive rebound by M. Brogdon,38,35
133,2,8:53.0,,M. Brogdon makes 2-pt layup from 1 ft,38,37
134,2,8:46.0,Toronto full timeout,,38,37
135,2,8:46.0,K. Lowry enters the game for C. Miles,,38,37
136,2,8:46.0,O. Anunoby enters the game for P. Siakam,,38,37
137,2,8:33.0,Turnover by F. VanVleet (bad pass; steal by G. Antetokounmpo),,38,37
138,2,8:24.0,,T. Maker makes 2-pt hook shot from 4 ft (assist by M. Brogdon),38,39
139,2,8:15.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by D. Wright),,41,39
140,2,7:56.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,41,41
141,2,7:37.0,F. VanVleet misses 3-pt jump shot from 27 ft,,41,41
142,2,7:35.0,,Defensive rebound by T. Maker,41,41
143,2,7:32.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),41,43
144,2,7:03.0,D. Wright makes 2-pt layup from 1 ft (assist by F. VanVleet),,43,43
145,2,6:47.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),43,46
146,2,6:22.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by D. Wright),,46,46
147,2,6:07.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),46,48
148,2,5:48.0,Personal foul by S. Kilpatrick (drawn by D. Wright),,46,48
149,2,5:48.0,,E. Bledsoe enters the game for M. Dellavedova,46,48
150,2,5:48.0,,K. Middleton enters the game for S. Kilpatrick,46,48
151,2,5:48.0,S. Ibaka enters the game for F. VanVleet,,46,48
152,2,5:48.0,D. DeRozan enters the game for L. Nogueira,,46,48
153,2,5:39.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. Wright),,48,48
154,2,5:26.0,,M. Brogdon misses 2-pt jump shot from 7 ft,48,48
155,2,5:23.0,,Offensive rebound by T. Maker,48,48
156,2,5:22.0,,T. Maker misses 2-pt layup from 1 ft,48,48
157,2,5:22.0,Defensive rebound by K. Lowry,,48,48
158,2,5:15.0,D. DeRozan misses 2-pt jump shot from 4 ft (block by T. Maker),,48,48
159,2,5:12.0,,Defensive rebound by T. Maker,48,48
160,2,5:06.0,,M. Brogdon misses 2-pt jump shot from 15 ft,48,48
161,2,5:03.0,,Offensive rebound by G. Antetokounmpo,48,48
162,2,4:57.0,,Turnover by M. Brogdon (bad pass; steal by O. Anunoby),48,48
163,2,4:53.0,S. Ibaka makes 2-pt dunk at rim (assist by D. DeRozan),,50,48
164,2,4:51.0,,Milwaukee full timeout,50,48
165,2,4:51.0,,T. Snell enters the game for T. Maker,50,48
166,2,4:51.0,,J. Henson enters the game for M. Brogdon,50,48
167,2,4:37.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),50,50
168,2,4:17.0,O. Anunoby misses 3-pt jump shot from 22 ft,,50,50
169,2,4:17.0,,Defensive rebound by Team,50,50
170,2,4:00.0,J. Valančiūnas enters the game for D. Wright,,50,50
171,2,3:51.0,,E. Bledsoe misses 2-pt layup from 1 ft,50,50
172,2,3:48.0,Defensive rebound by J. Valančiūnas,,50,50
173,2,3:37.0,K. Lowry misses 3-pt jump shot from 27 ft,,50,50
174,2,3:33.0,,Defensive rebound by E. Bledsoe,50,50
175,2,3:29.0,,Turnover by E. Bledsoe (bad pass; steal by K. Lowry),50,50
176,2,3:26.0,O. Anunoby makes 2-pt dunk at rim (assist by K. Lowry),,52,50
177,2,3:05.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,52,50
178,2,3:03.0,Defensive rebound by J. Valančiūnas,,52,50
179,2,3:00.0,Personal foul by K. Middleton (drawn by J. Valančiūnas),,52,50
180,2,2:49.0,Shooting foul by E. Bledsoe (drawn by K. Lowry),,52,50
181,2,2:49.0,K. Lowry misses free throw 1 of 2,,52,50
182,2,2:49.0,Offensive rebound by Team,,52,50
183,2,2:49.0,K. Lowry makes free throw 2 of 2,,53,50
184,2,2:28.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft,53,52
185,2,2:20.0,Turnover by S. Ibaka (bad pass; steal by E. Bledsoe),,53,52
186,2,2:15.0,,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),53,55
187,2,2:02.0,K. Lowry makes 2-pt layup from 1 ft,,55,55
188,2,1:55.0,,Shooting foul by O. Anunoby (drawn by K. Middleton),55,55
189,2,1:55.0,,K. Middleton makes free throw 1 of 2,55,56
190,2,1:55.0,,K. Middleton makes free throw 2 of 2,55,57
191,2,1:37.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),,58,57
192,2,1:18.0,,K. Middleton misses 2-pt jump shot from 11 ft,58,57
193,2,1:16.0,Defensive rebound by J. Valančiūnas,,58,57
194,2,1:00.0,Turnover by D. DeRozan (bad pass),,58,57
195,2,0:48.0,,K. Middleton misses 2-pt layup from 1 ft,58,57
196,2,0:46.0,Defensive rebound by J. Valančiūnas,,58,57
197,2,0:43.0,Shooting foul by G. Antetokounmpo (drawn by D. DeRozan),,58,57
198,2,0:43.0,D. DeRozan makes free throw 1 of 2,,59,57
199,2,0:43.0,D. DeRozan makes free throw 2 of 2,,60,57
200,2,0:35.0,,Turnover by G. Antetokounmpo (bad pass; steal by S. Ibaka),60,57
201,2,0:31.0,Personal foul by J. Henson (drawn by D. DeRozan),,60,57
202,2,0:31.0,D. DeRozan makes free throw 1 of 2,,61,57
203,2,0:31.0,D. DeRozan misses free throw 2 of 2,,61,57
204,2,0:29.0,,Defensive rebound by G. Antetokounmpo,61,57
205,2,0:22.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),61,59
206,2,0:03.0,Turnover by D. DeRozan (out of bounds lost ball),,61,59
207,2,0:00.0,,J. Henson misses 2-pt hook shot from 2 ft,61,59
208,2,0:00.0,,Offensive rebound by Team,61,59
209,3,11:47.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,61,59
210,3,11:43.0,Defensive rebound by D. DeRozan,,61,59
211,3,11:39.0,Shooting foul by K. Middleton (drawn by D. DeRozan),,61,59
212,3,11:39.0,D. DeRozan makes free throw 1 of 2,,62,59
213,3,11:39.0,D. DeRozan misses free throw 2 of 2,,62,59
214,3,11:36.0,,Defensive rebound by K. Middleton,62,59
215,3,11:20.0,,G. Antetokounmpo misses 2-pt layup from 8 ft,62,59
216,3,11:17.0,Defensive rebound by K. Lowry,,62,59
217,3,11:11.0,S. Ibaka misses 3-pt jump shot from 26 ft,,62,59
218,3,11:11.0,,Defensive rebound by Team,62,59
219,3,10:52.0,,K. Middleton misses 2-pt jump shot from 17 ft,62,59
220,3,10:50.0,Defensive rebound by J. Valančiūnas,,62,59
221,3,10:40.0,D. DeRozan makes 2-pt layup from 1 ft,,64,59
222,3,10:24.0,,E. Bledsoe makes 2-pt layup at rim (assist by K. Middleton),64,61
223,3,10:07.0,J. Valančiūnas makes 2-pt layup at rim,,66,61
224,3,9:54.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,66,61
225,3,9:51.0,Defensive rebound by S. Ibaka,,66,61
226,3,9:44.0,Turnover by D. DeRozan (bad pass; steal by G. Antetokounmpo),,66,61
227,3,9:43.0,,Personal take foul by K. Lowry (drawn by E. Bledsoe),66,61
228,3,9:35.0,,K. Middleton misses 2-pt jump shot from 13 ft,66,61
229,3,9:32.0,Defensive rebound by S. Ibaka,,66,61
230,3,9:18.0,O. Anunoby misses 3-pt jump shot from 25 ft,,66,61
231,3,9:16.0,Offensive rebound by J. Valančiūnas,,66,61
232,3,9:16.0,J. Valančiūnas makes 2-pt layup at rim,,68,61
233,3,9:16.0,Shooting foul by J. Henson (drawn by J. Valančiūnas),,68,61
234,3,9:16.0,J. Valančiūnas misses free throw 1 of 1,,68,61
235,3,9:13.0,,Defensive rebound by J. Henson,68,61
236,3,8:59.0,,Turnover by K. Middleton (bad pass; steal by D. DeRozan),68,61
237,3,8:50.0,S. Ibaka misses 3-pt jump shot from 25 ft,,68,61
238,3,8:46.0,,Defensive rebound by T. Snell,68,61
239,3,8:39.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,68,61
240,3,8:34.0,Defensive rebound by J. Valančiūnas,,68,61
241,3,8:26.0,S. Ibaka makes 2-pt dunk at rim (assist by K. Lowry),,70,61
242,3,8:26.0,,Milwaukee full timeout,70,61
243,3,8:26.0,,M. Dellavedova enters the game for T. Snell,70,61
244,3,8:02.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),70,63
245,3,7:42.0,D. DeRozan makes 2-pt jump shot from 11 ft,,72,63
246,3,7:25.0,,J. Henson makes 2-pt jump shot from 15 ft,72,65
247,3,7:02.0,D. DeRozan makes 2-pt layup at rim,,74,65
248,3,6:46.0,,G. Antetokounmpo makes 2-pt layup from 4 ft,74,67
249,3,6:30.0,J. Valančiūnas makes 2-pt layup at rim,,76,67
250,3,6:30.0,Shooting foul by J. Henson (drawn by J. Valančiūnas),,76,67
251,3,6:30.0,,T. Maker enters the game for J. Henson,76,67
252,3,6:30.0,J. Valančiūnas makes free throw 1 of 1,,77,67
253,3,6:16.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),77,69
254,3,5:56.0,D. DeRozan makes 2-pt jump shot from 16 ft,,79,69
255,3,5:37.0,,E. Bledsoe misses 2-pt layup from 5 ft,79,69
256,3,5:35.0,Defensive rebound by J. Valančiūnas,,79,69
257,3,5:30.0,S. Ibaka misses 3-pt jump shot from 26 ft,,79,69
258,3,5:26.0,Offensive rebound by D. DeRozan,,79,69
259,3,5:23.0,D. DeRozan makes 3-pt jump shot from 22 ft,,82,69
260,3,5:05.0,,Turnover by M. Dellavedova (bad pass; steal by K. Lowry),82,69
261,3,4:46.0,J. Valančiūnas makes 2-pt layup from 1 ft,,84,69
262,3,4:32.0,,G. Antetokounmpo makes 2-pt hook shot from 8 ft,84,71
263,3,4:17.0,K. Lowry makes 3-pt jump shot from 29 ft (assist by D. DeRozan),,87,71
264,3,3:53.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,87,71
265,3,3:50.0,Defensive rebound by J. Valančiūnas,,87,71
266,3,3:37.0,J. Valančiūnas makes 2-pt hook shot from 3 ft,,89,71
267,3,3:37.0,,Milwaukee full timeout,89,71
268,3,3:37.0,,M. Brogdon enters the game for G. Antetokounmpo,89,71
269,3,3:16.0,,E. Bledsoe makes 2-pt layup from 3 ft,89,73
270,3,3:01.0,Personal foul by T. Maker (drawn by J. Valančiūnas),,89,73
271,3,2:50.0,K. Lowry misses 2-pt jump shot from 16 ft,,89,73
272,3,2:48.0,Offensive rebound by J. Valančiūnas,,89,73
273,3,2:48.0,J. Valančiūnas misses 2-pt layup at rim,,89,73
274,3,2:48.0,Offensive rebound by J. Valančiūnas,,89,73
275,3,2:48.0,Shooting foul by T. Maker (drawn by J. Valančiūnas),,89,73
276,3,2:48.0,J. Valančiūnas makes free throw 1 of 2,,90,73
277,3,2:48.0,D. Wright enters the game for O. Anunoby,,90,73
278,3,2:48.0,C. Miles enters the game for K. Lowry,,90,73
279,3,2:48.0,J. Valančiūnas makes free throw 2 of 2,,91,73
280,3,2:36.0,,T. Maker misses 2-pt layup from 1 ft (block by J. Valančiūnas),91,73
281,3,2:33.0,Defensive rebound by D. DeRozan,,91,73
282,3,2:21.0,J. Valančiūnas makes 2-pt jump shot from 15 ft (assist by D. Wright),,93,73
283,3,2:05.0,,K. Middleton misses 3-pt jump shot from 23 ft (block by D. DeRozan),93,73
284,3,2:01.0,Defensive rebound by D. DeRozan,,93,73
285,3,1:49.0,C. Miles misses 2-pt jump shot from 7 ft,,93,73
286,3,1:48.0,Offensive rebound by S. Ibaka,,93,73
287,3,1:48.0,Shooting foul by T. Maker (drawn by S. Ibaka),,93,73
288,3,1:48.0,S. Ibaka makes free throw 1 of 2,,94,73
289,3,1:48.0,S. Ibaka makes free throw 2 of 2,,95,73
290,3,1:33.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,95,73
291,3,1:30.0,Defensive rebound by J. Valančiūnas,,95,73
292,3,1:18.0,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by D. Wright),,97,73
293,3,1:01.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,97,73
294,3,0:56.0,Defensive rebound by J. Valančiūnas,,97,73
295,3,0:52.0,J. Valančiūnas makes 2-pt layup at rim (assist by D. Wright),,99,73
296,3,0:52.0,Shooting foul by M. Brogdon (drawn by J. Valančiūnas),,99,73
297,3,0:52.0,P. Siakam enters the game for S. Ibaka,,99,73
298,3,0:52.0,J. Valančiūnas makes free throw 1 of 1,,100,73
299,3,0:43.0,,K. Middleton makes 2-pt jump shot from 13 ft,100,75
300,3,0:31.0,D. DeRozan misses 3-pt jump shot from 26 ft,,100,75
301,3,0:29.0,Offensive rebound by P. Siakam,,100,75
302,3,0:29.0,P. Siakam makes 2-pt layup at rim,,102,75
303,3,0:25.0,,Personal foul by P. Siakam (drawn by K. Middleton),102,75
304,3,0:16.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by K. Middleton),102,78
305,3,0:01.0,D. DeRozan makes 2-pt jump shot from 20 ft,,104,78
306,4,11:39.0,F. VanVleet misses 2-pt jump shot from 5 ft,,104,78
307,4,11:35.0,,Defensive rebound by G. Antetokounmpo,104,78
308,4,11:30.0,,M. Dellavedova misses 3-pt jump shot from 23 ft,104,78
309,4,11:22.0,Defensive rebound by J. Poeltl,,104,78
310,4,11:03.0,F. VanVleet misses 2-pt jump shot from 6 ft,,104,78
311,4,11:00.0,,Defensive rebound by K. Middleton,104,78
312,4,10:56.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by K. Middleton),104,81
313,4,10:43.0,Personal foul by J. Terry (drawn by C. Miles),,104,81
314,4,10:34.0,Shooting foul by J. Terry (drawn by C. Miles),,104,81
315,4,10:34.0,C. Miles makes free throw 1 of 3,,105,81
316,4,10:34.0,C. Miles makes free throw 2 of 3,,106,81
317,4,10:34.0,C. Miles makes free throw 3 of 3,,107,81
318,4,10:14.0,,M. Brogdon makes 2-pt layup at rim (assist by M. Dellavedova),107,83
319,4,10:14.0,,Shooting foul by D. Wright (drawn by M. Brogdon),107,83
320,4,10:14.0,,M. Brogdon makes free throw 1 of 1,107,84
321,4,10:02.0,P. Siakam makes 2-pt dunk from 1 ft (assist by D. Wright),,109,84
322,4,9:41.0,,Shooting foul by J. Poeltl (drawn by G. Antetokounmpo),109,84
323,4,9:41.0,,G. Antetokounmpo misses free throw 1 of 2,109,84
324,4,9:41.0,,Offensive rebound by Team,109,84
325,4,9:41.0,,G. Antetokounmpo makes free throw 2 of 2,109,85
326,4,9:28.0,Personal foul by M. Brogdon (drawn by D. Wright),,109,85
327,4,9:19.0,Shooting foul by K. Middleton (drawn by P. Siakam),,109,85
328,4,9:19.0,P. Siakam makes free throw 1 of 2,,110,85
329,4,9:19.0,P. Siakam makes free throw 2 of 2,,111,85
330,4,9:09.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),111,88
331,4,8:42.0,F. VanVleet makes 2-pt jump shot from 18 ft,,113,88
332,4,8:29.0,,Shooting foul by J. Poeltl (drawn by M. Brogdon),113,88
333,4,8:29.0,,M. Brogdon misses free throw 1 of 2,113,88
334,4,8:29.0,,Offensive rebound by Team,113,88
335,4,8:29.0,,T. Snell enters the game for K. Middleton,113,88
336,4,8:29.0,S. Ibaka enters the game for J. Poeltl,,113,88
337,4,8:29.0,,M. Brogdon makes free throw 2 of 2,113,89
338,4,8:16.0,Personal foul by M. Brogdon (drawn by D. Wright),,113,89
339,4,8:16.0,D. Wright misses free throw 1 of 2,,113,89
340,4,8:16.0,Offensive rebound by Team,,113,89
341,4,8:16.0,D. Wright makes free throw 2 of 2,,114,89
342,4,8:06.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),114,91
343,4,7:51.0,D. Wright makes 2-pt layup from 4 ft,,116,91
344,4,7:37.0,,J. Terry misses 3-pt jump shot from 25 ft,116,91
345,4,7:34.0,Defensive rebound by D. Wright,,116,91
346,4,7:17.0,C. Miles misses 3-pt jump shot from 30 ft,,116,91
347,4,7:15.0,,Defensive rebound by J. Terry,116,91
348,4,7:06.0,,T. Snell misses 2-pt layup from 2 ft,116,91
349,4,7:04.0,Defensive rebound by S. Ibaka,,116,91
350,4,6:57.0,D. Wright makes 2-pt layup at rim,,118,91
351,4,6:57.0,Shooting foul by T. Snell (drawn by D. Wright),,118,91
352,4,6:57.0,,Milwaukee full timeout,118,91
353,4,6:57.0,,S. Brown enters the game for J. Terry,118,91
354,4,6:57.0,,D. Liggins enters the game for M. Dellavedova,118,91
355,4,6:57.0,,T. Maker enters the game for G. Antetokounmpo,118,91
356,4,6:57.0,D. Wright makes free throw 1 of 1,,119,91
357,4,6:47.0,,Shooting foul by S. Ibaka (drawn by T. Snell),119,91
358,4,6:47.0,,T. Snell misses free throw 1 of 2,119,91
359,4,6:47.0,,Offensive rebound by Team,119,91
360,4,6:47.0,,T. Snell makes free throw 2 of 2,119,92
361,4,6:34.0,C. Miles makes 2-pt layup at rim,,121,92
362,4,6:15.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by T. Maker),121,95
363,4,5:59.0,C. Miles misses 3-pt jump shot from 27 ft,,121,95
364,4,5:58.0,,Defensive rebound by Team,121,95
365,4,5:58.0,L. Nogueira enters the game for C. Miles,,121,95
366,4,5:58.0,N. Powell enters the game for S. Ibaka,,121,95
367,4,5:49.0,,Turnover by T. Snell (bad pass; steal by D. Wright),121,95
