,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
158,2,6:39.0,M. Monk misses 3-pt jump shot from 24 ft,,51,47
159,2,6:36.0,,Defensive rebound by F. Ntilikina,51,47
160,2,6:33.0,,Turnover by F. Ntilikina (bad pass; steal by M. Carter-Williams),51,47
161,2,6:27.0,M. Monk makes 2-pt layup from 1 ft (assist by J. Lamb),,53,47
162,2,6:02.0,,K. O'Quinn makes 2-pt jump shot from 15 ft,53,49
163,2,5:39.0,C. Zeller makes 2-pt jump shot from 20 ft (assist by M. Monk),,55,49
164,2,5:25.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by C. Zeller),55,49
165,2,5:18.0,,Offensive rebound by Team,55,49
166,2,5:18.0,,K. Porziņģis enters the game for F. Ntilikina,55,49
167,2,5:18.0,,J. Jack enters the game for L. Thomas,55,49
168,2,5:18.0,M. Williams enters the game for J. Lamb,,55,49
169,2,5:18.0,K. Walker enters the game for F. Kaminsky,,55,49
170,2,5:07.0,,K. Porziņģis makes 2-pt jump shot from 11 ft,55,51
171,2,4:54.0,M. Williams misses 3-pt jump shot from 25 ft,,55,51
172,2,4:50.0,,Defensive rebound by K. O'Quinn,55,51
173,2,4:43.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,55,51
174,2,4:40.0,Defensive rebound by M. Monk,,55,51
175,2,4:37.0,M. Williams makes 2-pt layup from 1 ft,,57,51
176,2,4:37.0,Shooting foul by K. Porziņģis (drawn by M. Williams),,57,51
177,2,4:37.0,,E. Freedom enters the game for K. O'Quinn,57,51
178,2,4:37.0,D. Howard enters the game for C. Zeller,,57,51
179,2,4:37.0,M. Williams makes free throw 1 of 1,,58,51
180,2,4:21.0,,Turnover by C. Lee (bad pass; steal by M. Carter-Williams),58,51
181,2,3:59.0,K. Walker makes 2-pt layup from 1 ft,,60,51
182,2,3:46.0,,Turnover by E. Freedom (bad pass; steal by D. Howard),60,51
183,2,3:42.0,M. Monk makes 2-pt layup at rim (assist by K. Walker),,62,51
184,2,3:33.0,,New York full timeout,62,51
185,2,3:33.0,,T. Hardaway enters the game for D. McDermott,62,51
186,2,3:21.0,,Personal foul by M. Carter-Williams (drawn by K. Porziņģis),62,51
187,2,3:12.0,,Turnover by T. Hardaway (bad pass),62,51
188,2,2:56.0,Turnover by D. Howard (lost ball; steal by E. Freedom),,62,51
189,2,2:48.0,,T. Hardaway misses 2-pt jump shot from 13 ft,62,51
190,2,2:48.0,,K. Porziņģis makes 2-pt dunk at rim,62,53
191,2,2:45.0,,Offensive rebound by K. Porziņģis,62,53
192,2,2:26.0,M. Monk makes 3-pt jump shot from 26 ft (assist by K. Walker),,65,53
193,2,2:22.0,,Offensive foul by K. Porziņģis (drawn by M. Williams),65,53
194,2,2:22.0,,Turnover by K. Porziņģis (offensive foul),65,53
195,2,2:22.0,,L. Thomas enters the game for K. Porziņģis,65,53
196,2,2:22.0,J. Lamb enters the game for K. Walker,,65,53
197,2,2:10.0,M. Carter-Williams misses 2-pt jump shot from 12 ft,,65,53
198,2,2:09.0,Offensive rebound by Team,,65,53
199,2,2:09.0,,Loose ball foul by E. Freedom (drawn by D. Howard),65,53
200,2,2:01.0,D. Howard makes 2-pt layup from 1 ft (assist by M. Monk),,67,53
201,2,1:45.0,,Turnover by C. Lee (bad pass; steal by M. Carter-Williams),67,53
202,2,1:45.0,,Loose ball foul by T. Hardaway (drawn by M. Carter-Williams),67,53
203,2,1:35.0,Offensive foul by D. Howard (drawn by L. Thomas),,67,53
204,2,1:35.0,Turnover by D. Howard (offensive foul),,67,53
205,2,1:23.0,,Shooting foul by M. Carter-Williams (drawn by T. Hardaway),67,53
206,2,1:23.0,,T. Hardaway makes free throw 1 of 2,67,54
207,2,1:23.0,,T. Hardaway misses free throw 2 of 2,67,54
208,2,1:20.0,Defensive rebound by D. Howard,,67,54
209,2,1:09.0,D. Howard makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),,69,54
210,2,0:57.0,,J. Jack makes 2-pt jump shot from 14 ft,69,56
211,2,0:41.0,Turnover by J. Lamb (traveling),,69,56
212,2,0:37.0,,J. Jack makes 2-pt jump shot from 18 ft,69,58
213,2,0:26.0,M. Monk misses 3-pt jump shot from 25 ft,,69,58
214,2,0:23.0,,Defensive rebound by J. Jack,69,58
215,2,0:04.0,,J. Jack misses 2-pt jump shot from 17 ft,69,58
216,2,0:01.0,Defensive rebound by J. Lamb,,69,58
217,3,11:42.0,,T. Hardaway makes 2-pt jump shot from 21 ft (assist by E. Freedom),69,60
218,3,11:26.0,Turnover by K. Walker (bad pass; steal by E. Freedom),,69,60
219,3,11:22.0,,T. Hardaway misses 2-pt jump shot from 11 ft,69,60
220,3,11:19.0,Defensive rebound by D. Howard,,69,60
221,3,10:58.0,D. Bacon misses 2-pt jump shot from 18 ft,,69,60
222,3,10:56.0,,Defensive rebound by T. Hardaway,69,60
223,3,10:49.0,,T. Hardaway makes 2-pt jump shot from 17 ft,69,62
224,3,10:35.0,Turnover by J. Lamb (turnover),,69,62
225,3,10:18.0,,J. Jack makes 2-pt jump shot from 9 ft,69,64
226,3,9:59.0,J. Lamb misses 2-pt jump shot from 17 ft,,69,64
227,3,9:57.0,,Defensive rebound by E. Freedom,69,64
228,3,9:48.0,,C. Lee misses 3-pt jump shot from 22 ft,69,64
229,3,9:46.0,Defensive rebound by D. Bacon,,69,64
230,3,9:35.0,J. Lamb misses 2-pt jump shot from 18 ft,,69,64
231,3,9:33.0,,Defensive rebound by E. Freedom,69,64
232,3,9:27.0,,E. Freedom misses 2-pt jump shot from 6 ft (block by D. Howard),69,64
233,3,9:23.0,Defensive rebound by D. Howard,,69,64
234,3,9:17.0,J. Lamb makes 2-pt jump shot from 11 ft,,71,64
235,3,9:01.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by C. Lee),71,67
236,3,8:46.0,Shooting foul by E. Freedom (drawn by M. Williams),,71,67
237,3,8:46.0,M. Williams makes free throw 1 of 2,,72,67
238,3,8:46.0,M. Williams makes free throw 2 of 2,,73,67
239,3,8:24.0,,J. Jack misses 2-pt layup from 2 ft,73,67
240,3,8:18.0,,Offensive rebound by C. Lee,73,67
241,3,8:18.0,,C. Lee makes 2-pt layup at rim,73,69
242,3,8:10.0,D. Howard misses 2-pt layup from 2 ft,,73,69
243,3,8:07.0,Offensive rebound by D. Howard,,73,69
244,3,8:06.0,D. Howard makes 2-pt layup at rim,,75,69
245,3,7:54.0,,E. Freedom makes 2-pt jump shot from 11 ft (assist by J. Jack),75,71
246,3,7:39.0,J. Lamb makes 2-pt layup at rim (assist by K. Walker),,77,71
247,3,7:19.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,77,71
248,3,7:16.0,Defensive rebound by D. Howard,,77,71
249,3,7:08.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by D. Bacon),,80,71
250,3,6:52.0,,E. Freedom makes 2-pt jump shot from 11 ft (assist by K. Porziņģis),80,73
251,3,6:34.0,D. Howard makes 2-pt dunk from 1 ft (assist by M. Williams),,82,73
252,3,6:15.0,,T. Hardaway misses 3-pt jump shot from 26 ft,82,73
253,3,6:14.0,Defensive rebound by J. Lamb,,82,73
254,3,6:03.0,M. Williams misses 3-pt jump shot from 23 ft,,82,73
255,3,5:59.0,,Defensive rebound by T. Hardaway,82,73
256,3,5:55.0,,T. Hardaway misses 3-pt jump shot from 26 ft,82,73
257,3,5:55.0,,Offensive rebound by Team,82,73
258,3,5:55.0,,Personal foul by M. Williams (drawn by E. Freedom),82,73
259,3,5:55.0,,New York full timeout,82,73
260,3,5:55.0,T. Graham enters the game for J. Lamb,,82,73
261,3,5:45.0,,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by J. Jack),82,75
262,3,5:16.0,T. Graham makes 3-pt jump shot from 24 ft (assist by D. Bacon),,85,75
263,3,4:48.0,,E. Freedom makes 2-pt layup from 1 ft (assist by J. Jack),85,77
264,3,4:24.0,T. Graham misses 3-pt jump shot from 25 ft,,85,77
265,3,4:18.0,Offensive rebound by M. Williams,,85,77
266,3,4:16.0,K. Walker makes 2-pt jump shot from 10 ft,,87,77
267,3,4:00.0,,Turnover by K. Porziņģis (lost ball; steal by M. Williams),87,77
268,3,3:56.0,T. Graham makes 2-pt layup at rim (assist by K. Walker),,89,77
269,3,3:34.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,89,77
270,3,3:32.0,,Offensive rebound by E. Freedom,89,77
271,3,3:31.0,,E. Freedom makes 2-pt layup from 1 ft,89,79
272,3,3:15.0,M. Williams misses 2-pt layup from 9 ft,,89,79
273,3,3:13.0,,Defensive rebound by E. Freedom,89,79
274,3,3:08.0,,J. Jack misses 2-pt jump shot from 20 ft,89,79
275,3,3:03.0,Defensive rebound by D. Howard,,89,79
276,3,2:55.0,K. Walker misses 2-pt jump shot from 17 ft,,89,79
277,3,2:54.0,,Defensive rebound by K. Porziņģis,89,79
278,3,2:29.0,,Turnover by K. Porziņģis (lost ball; steal by M. Williams),89,79
279,3,2:23.0,T. Graham makes 2-pt jump shot from 11 ft (assist by D. Bacon),,91,79
280,3,2:04.0,,Personal foul by D. Howard (drawn by E. Freedom),91,79
281,3,2:04.0,Charlotte full timeout,,91,79
282,3,2:04.0,,D. McDermott enters the game for C. Lee,91,79
283,3,2:04.0,,L. Thomas enters the game for J. Jack,91,79
284,3,2:04.0,,F. Ntilikina enters the game for K. Porziņģis,91,79
285,3,2:04.0,F. Kaminsky enters the game for M. Williams,,91,79
286,3,2:04.0,C. Zeller enters the game for D. Howard,,91,79
287,3,2:04.0,M. Carter-Williams enters the game for D. Bacon,,91,79
288,3,1:53.0,,F. Ntilikina makes 2-pt jump shot from 10 ft,91,81
289,3,1:34.0,Shooting foul by D. McDermott (drawn by F. Kaminsky),,91,81
290,3,1:34.0,F. Kaminsky misses free throw 1 of 2,,91,81
291,3,1:34.0,Offensive rebound by Team,,91,81
292,3,1:34.0,F. Kaminsky misses free throw 2 of 2,,91,81
293,3,1:32.0,,Defensive rebound by L. Thomas,91,81
294,3,1:24.0,,Offensive foul by E. Freedom (drawn by M. Carter-Williams),91,81
295,3,1:24.0,,Turnover by E. Freedom (offensive foul),91,81
296,3,1:24.0,,K. O'Quinn enters the game for E. Freedom,91,81
297,3,1:07.0,K. Walker makes 3-pt jump shot from 27 ft (assist by T. Graham),,94,81
298,3,0:42.0,,D. McDermott makes 2-pt layup from 2 ft (assist by F. Ntilikina),94,83
299,3,0:30.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,94,83
300,3,0:26.0,,Defensive rebound by K. O'Quinn,94,83
301,3,0:10.0,,T. Hardaway misses 3-pt jump shot from 24 ft,94,83
302,3,0:06.0,Defensive rebound by F. Kaminsky,,94,83
303,3,0:00.0,J. Lamb enters the game for M. Carter-Williams,,94,83
304,3,0:00.0,J. Lamb misses 3-pt jump shot from 28 ft,,94,83
305,3,0:00.0,Offensive rebound by Team,,94,83
306,4,11:48.0,Turnover by M. Monk (step out of bounds),,94,83
307,4,11:32.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),94,86
308,4,11:04.0,T. Graham misses 2-pt jump shot from 9 ft,,94,86
309,4,11:00.0,Offensive rebound by C. Zeller,,94,86
310,4,11:00.0,C. Zeller makes 2-pt layup at rim,,96,86
311,4,10:42.0,,K. O'Quinn makes 2-pt jump shot from 21 ft (assist by C. Lee),96,88
312,4,10:28.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,96,88
313,4,10:26.0,Offensive rebound by M. Carter-Williams,,96,88
314,4,10:26.0,M. Carter-Williams makes 2-pt layup from 1 ft,,98,88
315,4,10:09.0,,Shooting foul by C. Zeller (drawn by L. Thomas),98,88
316,4,10:09.0,,L. Thomas makes free throw 1 of 2,98,89
317,4,10:09.0,,L. Thomas makes free throw 2 of 2,98,90
318,4,9:55.0,M. Monk makes 3-pt jump shot from 22 ft (assist by M. Carter-Williams),,101,90
319,4,9:33.0,,D. McDermott misses 2-pt jump shot from 11 ft,101,90
320,4,9:30.0,,Offensive rebound by K. O'Quinn,101,90
321,4,9:29.0,,K. O'Quinn makes 2-pt layup from 1 ft,101,92
322,4,9:14.0,M. Monk misses 3-pt jump shot from 24 ft,,101,92
323,4,9:09.0,Offensive rebound by M. Carter-Williams,,101,92
324,4,9:06.0,T. Graham misses 3-pt jump shot from 24 ft,,101,92
325,4,9:02.0,Offensive rebound by F. Kaminsky,,101,92
326,4,8:55.0,T. Graham misses 3-pt jump shot from 22 ft,,101,92
327,4,8:50.0,,Defensive rebound by K. O'Quinn,101,92
328,4,8:42.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by C. Lee),101,95
329,4,8:42.0,,Shooting foul by T. Graham (drawn by D. McDermott),101,95
330,4,8:42.0,K. Walker enters the game for M. Carter-Williams,,101,95
331,4,8:42.0,,D. McDermott makes free throw 1 of 1,101,96
332,4,8:28.0,F. Kaminsky makes 2-pt layup at rim,,103,96
333,4,8:18.0,,Personal foul by T. Graham (drawn by D. McDermott),103,96
334,4,8:18.0,D. Bacon enters the game for T. Graham,,103,96
335,4,8:06.0,,Turnover by K. O'Quinn (offensive goaltending),103,96
336,4,8:06.0,,Technical foul by Team,103,96
337,4,8:06.0,K. Walker makes technical free throw,,104,96
338,4,7:51.0,Offensive foul by F. Kaminsky (drawn by C. Lee),,104,96
339,4,7:51.0,Turnover by F. Kaminsky (offensive foul),,104,96
340,4,7:37.0,,K. O'Quinn makes 2-pt dunk from 2 ft (assist by F. Ntilikina),104,98
341,4,7:10.0,K. Walker misses 2-pt jump shot from 12 ft,,104,98
342,4,7:04.0,Offensive rebound by C. Zeller,,104,98
343,4,7:03.0,C. Zeller misses 2-pt dunk from 2 ft,,104,98
344,4,7:03.0,,Defensive rebound by C. Lee,104,98
345,4,7:03.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Lee),104,100
346,4,6:59.0,Charlotte full timeout,,104,100
347,4,6:59.0,D. Howard enters the game for C. Zeller,,104,100
348,4,6:41.0,Turnover by D. Howard (bad pass),,104,100
349,4,6:29.0,,C. Lee misses 2-pt jump shot from 16 ft,104,100
350,4,6:27.0,Defensive rebound by Team,,104,100
351,4,6:03.0,K. Walker misses 2-pt jump shot from 10 ft,,104,100
352,4,6:00.0,Offensive rebound by D. Howard,,104,100
353,4,5:59.0,D. Howard makes 2-pt layup at rim,,106,100
354,4,5:44.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,106,100
355,4,5:40.0,Defensive rebound by K. Walker,,106,100
356,4,5:34.0,K. Walker makes 3-pt jump shot from 24 ft,,109,100
357,4,5:34.0,,New York full timeout,109,100
358,4,5:34.0,,K. Porziņģis enters the game for K. O'Quinn,109,100
359,4,5:34.0,,T. Hardaway enters the game for C. Lee,109,100
360,4,5:34.0,J. Lamb enters the game for F. Kaminsky,,109,100
361,4,5:34.0,M. Williams enters the game for D. Bacon,,109,100
362,4,5:19.0,,L. Thomas makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),109,103
363,4,4:54.0,J. Lamb misses 3-pt jump shot from 26 ft,,109,103
364,4,4:51.0,,Defensive rebound by T. Hardaway,109,103
365,4,4:48.0,,T. Hardaway makes 3-pt jump shot from 28 ft (assist by D. McDermott),109,106
366,4,4:46.0,Charlotte full timeout,,109,106
367,4,4:35.0,K. Walker misses 3-pt jump shot from 25 ft,,109,106
368,4,4:32.0,,Defensive rebound by K. Porziņģis,109,106
369,4,4:22.0,,Personal foul by D. Howard (drawn by K. Porziņģis),109,106
370,4,4:15.0,,F. Ntilikina misses 3-pt jump shot from 28 ft,109,106
371,4,4:11.0,Defensive rebound by M. Williams,,109,106
372,4,4:05.0,Personal foul by F. Ntilikina (drawn by M. Williams),,109,106
373,4,3:57.0,K. Walker makes 2-pt layup at rim,,111,106
374,4,3:43.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,111,106
