,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
55,1,5:50.0,,D. DeRozan misses 2-pt jump shot from 19 ft,11,11
56,1,5:50.0,,Offensive rebound by Team,11,11
57,1,5:50.0,,Turnover by Team (shot clock),11,11
58,1,5:42.0,Personal foul by O. Anunoby (drawn by J. Collins),,11,11
59,1,5:34.0,J. Collins makes 2-pt hook shot from 2 ft (assist by K. Bazemore),,13,11
60,1,5:22.0,,J. Valančiūnas makes 3-pt jump shot from 25 ft (assist by K. Lowry),13,14
61,1,5:07.0,D. Schröder makes 2-pt jump shot from 9 ft,,15,14
62,1,4:51.0,,D. DeRozan misses 2-pt layup from 1 ft (block by J. Collins),15,14
63,1,4:48.0,Defensive rebound by J. Collins,,15,14
64,1,4:36.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Bazemore),,17,14
65,1,4:23.0,,K. Lowry misses 3-pt jump shot from 25 ft,17,14
66,1,4:20.0,Defensive rebound by J. Collins,,17,14
67,1,4:16.0,Atlanta full timeout,,17,14
68,1,4:16.0,,P. Siakam enters the game for C. Miles,17,14
69,1,4:16.0,,D. Wright enters the game for O. Anunoby,17,14
70,1,4:16.0,M. Belinelli enters the game for T. Prince,,17,14
71,1,4:16.0,M. Delaney enters the game for K. Bazemore,,17,14
72,1,4:00.0,Shooting foul by P. Siakam (drawn by D. Schröder),,17,14
73,1,4:00.0,D. Schröder makes free throw 1 of 2,,18,14
74,1,4:00.0,T. Cavanaugh enters the game for E. İlyasova,,18,14
75,1,4:00.0,D. Schröder makes free throw 2 of 2,,19,14
76,1,3:43.0,,D. Wright misses 2-pt layup from 3 ft (block by J. Collins),19,14
77,1,3:43.0,,Offensive rebound by J. Valančiūnas,19,14
78,1,3:43.0,,Shooting foul by T. Cavanaugh (drawn by J. Valančiūnas),19,14
79,1,3:43.0,,J. Valančiūnas makes free throw 1 of 2,19,15
80,1,3:43.0,,J. Valančiūnas makes free throw 2 of 2,19,16
81,1,3:29.0,J. Collins misses 2-pt layup from 3 ft (block by J. Valančiūnas),,19,16
82,1,3:25.0,Offensive rebound by J. Collins,,19,16
83,1,3:24.0,J. Collins misses 2-pt layup from 1 ft (block by J. Valančiūnas),,19,16
84,1,3:24.0,,Defensive rebound by J. Valančiūnas,19,16
85,1,3:10.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. DeRozan),19,19
86,1,2:42.0,T. Cavanaugh misses 2-pt jump shot from 7 ft,,19,19
87,1,2:40.0,,Defensive rebound by D. Wright,19,19
88,1,2:27.0,,K. Lowry makes 2-pt jump shot from 20 ft,19,21
89,1,2:13.0,Shooting foul by J. Valančiūnas (drawn by J. Collins),,19,21
90,1,2:13.0,J. Collins misses free throw 1 of 2,,19,21
91,1,2:13.0,Offensive rebound by Team,,19,21
92,1,2:13.0,,J. Poeltl enters the game for K. Lowry,19,21
93,1,2:13.0,,F. VanVleet enters the game for J. Valančiūnas,19,21
94,1,2:13.0,I. Taylor enters the game for D. Schröder,,19,21
95,1,2:13.0,J. Collins makes free throw 2 of 2,,20,21
96,1,2:05.0,,D. DeRozan makes 2-pt jump shot from 5 ft,20,23
97,1,1:55.0,M. Delaney misses 2-pt jump shot from 3 ft,,20,23
98,1,1:55.0,,Defensive rebound by J. Poeltl,20,23
99,1,1:36.0,,D. Wright makes 2-pt jump shot from 10 ft (assist by F. VanVleet),20,25
100,1,1:11.0,M. Belinelli makes 2-pt layup at rim,,22,25
101,1,0:56.0,,D. DeRozan makes 2-pt jump shot from 9 ft,22,27
102,1,0:43.0,Offensive foul by M. Belinelli (drawn by F. VanVleet),,22,27
103,1,0:43.0,Turnover by M. Belinelli (offensive foul),,22,27
104,1,0:43.0,,N. Powell enters the game for D. DeRozan,22,27
105,1,0:37.0,,N. Powell misses 3-pt jump shot from 22 ft,22,27
106,1,0:34.0,Defensive rebound by M. Delaney,,22,27
107,1,0:31.0,M. Delaney misses 3-pt jump shot from 26 ft,,22,27
108,1,0:31.0,,Defensive rebound by D. Wright,22,27
109,1,0:11.0,,F. VanVleet makes 3-pt jump shot from 26 ft,22,30
110,1,0:00.0,J. Collins misses 2-pt layup from 2 ft (block by P. Siakam),,22,30
111,1,0:00.0,Offensive rebound by Team,,22,30
112,2,11:36.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by F. VanVleet),22,33
113,2,11:18.0,T. Cavanaugh misses 3-pt jump shot from 25 ft (block by P. Siakam),,22,33
114,2,11:14.0,,Defensive rebound by J. Poeltl,22,33
115,2,11:06.0,Offensive charge foul by F. VanVleet (drawn by M. Delaney),,22,33
116,2,11:06.0,,Turnover by F. VanVleet (offensive foul),22,33
117,2,10:52.0,Personal foul by P. Siakam (drawn by J. Collins),,22,33
118,2,10:43.0,M. Belinelli makes 3-pt jump shot from 25 ft,,25,33
119,2,10:15.0,,F. VanVleet misses 2-pt jump shot from 15 ft,25,33
120,2,10:12.0,,Offensive rebound by Team,25,33
121,2,10:05.0,,Turnover by J. Poeltl (lost ball; steal by M. Delaney),25,33
122,2,10:04.0,Personal foul by D. Wright (drawn by M. Delaney),,25,33
123,2,9:54.0,M. Belinelli misses 2-pt layup from 2 ft (block by N. Powell),,25,33
124,2,9:54.0,Offensive rebound by Team,,25,33
125,2,9:44.0,M. Belinelli misses 3-pt jump shot from 26 ft,,25,33
126,2,9:42.0,,Defensive rebound by D. Wright,25,33
127,2,9:34.0,,D. Wright misses 2-pt layup from 1 ft,25,33
128,2,9:32.0,Defensive rebound by T. Cavanaugh,,25,33
129,2,9:28.0,I. Taylor misses 2-pt layup from 3 ft,,25,33
130,2,9:28.0,Offensive rebound by Team,,25,33
131,2,9:26.0,T. Prince enters the game for M. Delaney,,25,33
132,2,9:20.0,J. Collins makes 2-pt layup at rim (assist by I. Taylor),,27,33
133,2,9:11.0,,F. VanVleet misses 2-pt layup from 1 ft (block by J. Collins),27,33
134,2,9:07.0,,Offensive rebound by J. Poeltl,27,33
135,2,9:07.0,,J. Poeltl makes 2-pt layup at rim,27,35
136,2,8:47.0,T. Prince makes 2-pt layup from 2 ft,,29,35
137,2,8:47.0,Shooting foul by N. Powell (drawn by T. Prince),,29,35
138,2,8:47.0,M. Plumlee enters the game for J. Collins,,29,35
139,2,8:47.0,E. İlyasova enters the game for T. Cavanaugh,,29,35
140,2,8:47.0,T. Prince makes free throw 1 of 1,,30,35
141,2,8:33.0,,P. Siakam makes 3-pt jump shot from 26 ft (assist by D. Wright),30,38
142,2,8:16.0,Turnover by E. İlyasova (bad pass; steal by N. Powell),,30,38
143,2,8:13.0,,N. Powell misses 2-pt layup from 2 ft (block by T. Prince),30,38
144,2,8:13.0,Defensive rebound by Team,,30,38
145,2,7:54.0,M. Belinelli makes 2-pt layup from 1 ft (assist by I. Taylor),,32,38
146,2,7:50.0,,P. Siakam makes 2-pt layup from 1 ft (assist by N. Powell),32,40
147,2,7:50.0,Atlanta full timeout,,32,40
148,2,7:50.0,K. Bazemore enters the game for M. Belinelli,,32,40
149,2,7:50.0,D. Schröder enters the game for I. Taylor,,32,40
150,2,7:32.0,E. İlyasova misses 3-pt jump shot from 25 ft,,32,40
151,2,7:29.0,,Defensive rebound by F. VanVleet,32,40
152,2,7:21.0,,F. VanVleet makes 2-pt hook shot from 2 ft,32,42
153,2,7:04.0,T. Prince misses 2-pt layup from 1 ft (block by J. Poeltl),,32,42
154,2,7:04.0,Offensive rebound by Team,,32,42
155,2,6:42.0,D. Schröder misses 2-pt layup from 3 ft (block by J. Poeltl),,32,42
156,2,6:40.0,,Defensive rebound by P. Siakam,32,42
157,2,6:37.0,,N. Powell misses 3-pt jump shot from 23 ft,32,42
158,2,6:33.0,Defensive rebound by M. Plumlee,,32,42
159,2,6:25.0,D. Schröder misses 2-pt layup from 1 ft,,32,42
160,2,6:25.0,Offensive rebound by E. İlyasova,,32,42
161,2,6:21.0,E. İlyasova makes 2-pt layup at rim,,34,42
162,2,6:02.0,,D. Wright makes 2-pt jump shot from 6 ft,34,44
163,2,5:49.0,Turnover by D. Schröder (bad pass; steal by D. Wright),,34,44
164,2,5:47.0,,D. Wright makes 2-pt dunk at rim,34,46
165,2,5:31.0,Turnover by M. Plumlee (bad pass; steal by D. Wright),,34,46
166,2,5:27.0,,F. VanVleet misses 2-pt layup from 1 ft,34,46
167,2,5:23.0,,Offensive rebound by D. Wright,34,46
168,2,5:23.0,,N. Powell misses 3-pt jump shot from 25 ft,34,46
169,2,5:23.0,,Offensive rebound by Team,34,46
170,2,5:23.0,Loose ball foul by T. Prince (drawn by P. Siakam),,34,46
171,2,5:23.0,,J. Valančiūnas enters the game for F. VanVleet,34,46
172,2,5:23.0,,K. Lowry enters the game for N. Powell,34,46
173,2,5:23.0,,C. Miles enters the game for J. Poeltl,34,46
174,2,5:23.0,,D. DeRozan enters the game for P. Siakam,34,46
175,2,5:10.0,,C. Miles misses 3-pt jump shot from 24 ft,34,46
176,2,5:06.0,Defensive rebound by M. Plumlee,,34,46
177,2,4:59.0,K. Bazemore misses 2-pt jump shot from 9 ft,,34,46
178,2,4:56.0,Offensive rebound by K. Bazemore,,34,46
179,2,4:56.0,Turnover by K. Bazemore (bad pass; steal by C. Miles),,34,46
180,2,4:56.0,,Personal foul by K. Bazemore (drawn by C. Miles),34,46
181,2,4:44.0,,J. Valančiūnas misses 2-pt layup from 4 ft,34,46
182,2,4:44.0,,Offensive rebound by Team,34,46
183,2,4:44.0,,Personal foul by K. Bazemore (drawn by D. Wright),34,46
184,2,4:42.0,,Offensive foul by J. Valančiūnas (drawn by E. İlyasova),34,46
185,2,4:42.0,,Turnover by J. Valančiūnas (offensive foul),34,46
186,2,4:30.0,Turnover by K. Bazemore (bad pass),,34,46
187,2,4:23.0,,K. Lowry misses 2-pt jump shot from 11 ft,34,46
188,2,4:21.0,Defensive rebound by M. Plumlee,,34,46
189,2,4:10.0,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),,36,46
190,2,3:52.0,,D. DeRozan misses 2-pt jump shot from 9 ft,36,46
191,2,3:50.0,,Offensive rebound by Team,36,46
192,2,3:50.0,,O. Anunoby enters the game for D. Wright,36,46
193,2,3:50.0,M. Belinelli enters the game for E. İlyasova,,36,46
194,2,3:37.0,,J. Valančiūnas misses 3-pt jump shot from 24 ft,36,46
195,2,3:34.0,Defensive rebound by K. Bazemore,,36,46
196,2,3:18.0,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Schröder),,38,46
197,2,3:18.0,,Toronto full timeout,38,46
198,2,3:08.0,,D. DeRozan makes 2-pt jump shot from 8 ft,38,48
199,2,2:49.0,Turnover by M. Plumlee (out of bounds lost ball),,38,48
200,2,2:45.0,,O. Anunoby makes 2-pt dunk at rim (assist by D. DeRozan),38,50
201,2,2:30.0,D. Schröder makes 2-pt jump shot from 5 ft,,40,50
202,2,2:19.0,,D. DeRozan makes 2-pt jump shot from 8 ft,40,52
203,2,2:10.0,Turnover by K. Bazemore (bad pass; steal by O. Anunoby),,40,52
204,2,2:08.0,,O. Anunoby makes 2-pt dunk at rim,40,54
205,2,2:08.0,Atlanta full timeout,,40,54
206,2,2:08.0,E. İlyasova enters the game for M. Plumlee,,40,54
207,2,2:08.0,M. Delaney enters the game for K. Bazemore,,40,54
208,2,1:57.0,D. Schröder misses 2-pt jump shot from 1 ft,,40,54
209,2,1:55.0,,Defensive rebound by K. Lowry,40,54
210,2,1:43.0,,D. DeRozan makes 2-pt hook shot from 3 ft,40,56
211,2,1:43.0,,Shooting foul by D. Schröder (drawn by D. DeRozan),40,56
212,2,1:43.0,,D. DeRozan makes free throw 1 of 1,40,57
213,2,1:27.0,Personal foul by C. Miles (drawn by T. Prince),,40,57
214,2,1:25.0,Personal foul by O. Anunoby (drawn by M. Belinelli),,40,57
215,2,1:25.0,M. Belinelli makes free throw 1 of 2,,41,57
216,2,1:25.0,,N. Powell enters the game for O. Anunoby,41,57
217,2,1:25.0,M. Belinelli makes free throw 2 of 2,,42,57
218,2,1:13.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by D. DeRozan),42,60
219,2,1:02.0,Turnover by E. İlyasova (bad pass),,42,60
220,2,1:02.0,,J. Poeltl enters the game for J. Valančiūnas,42,60
221,2,0:42.0,,K. Lowry misses 3-pt jump shot from 25 ft,42,60
222,2,0:40.0,Defensive rebound by E. İlyasova,,42,60
223,2,0:33.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by M. Belinelli),,44,60
224,2,0:27.0,,J. Poeltl misses 2-pt hook shot from 5 ft,44,60
225,2,0:25.0,Defensive rebound by T. Prince,,44,60
226,2,0:08.0,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Schröder),,47,60
227,2,0:01.0,,Personal block foul by M. Delaney (drawn by D. DeRozan),47,60
228,2,0:01.0,,D. DeRozan makes free throw 2 of 2,47,61
229,2,0:01.0,,D. DeRozan makes free throw 1 of 2,47,62
230,2,0:00.0,D. Schröder misses 3-pt jump shot from 44 ft,,47,62
231,2,0:00.0,Offensive rebound by Team,,47,62
232,3,11:47.0,,J. Valančiūnas makes 2-pt jump shot from 8 ft (assist by K. Lowry),47,64
233,3,11:37.0,K. Bazemore makes 2-pt jump shot from 3 ft (assist by D. Schröder),,49,64
234,3,11:37.0,Shooting foul by J. Valančiūnas (drawn by K. Bazemore),,49,64
235,3,11:37.0,K. Bazemore makes free throw 1 of 1,,50,64
236,3,11:23.0,,O. Anunoby makes 3-pt jump shot from 22 ft,50,67
237,3,11:12.0,Turnover by D. Schröder (bad pass),,50,67
238,3,11:02.0,,J. Valančiūnas misses 2-pt jump shot from 21 ft,50,67
239,3,10:59.0,Defensive rebound by T. Prince,,50,67
240,3,10:51.0,,Violation by O. Anunoby (kicked ball),50,67
241,3,10:43.0,Personal foul by K. Lowry (drawn by D. Schröder),,50,67
242,3,10:32.0,K. Bazemore misses 2-pt jump shot from 7 ft (block by D. DeRozan),,50,67
243,3,10:32.0,Offensive rebound by Team,,50,67
244,3,10:30.0,E. İlyasova misses 2-pt jump shot from 17 ft,,50,67
245,3,10:27.0,,Defensive rebound by K. Lowry,50,67
246,3,10:12.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by K. Lowry),50,70
247,3,9:56.0,T. Prince makes 3-pt jump shot from 27 ft (assist by E. İlyasova),,53,70
248,3,9:44.0,,O. Anunoby misses 3-pt jump shot from 24 ft,53,70
249,3,9:43.0,Defensive rebound by T. Prince,,53,70
250,3,9:34.0,M. Plumlee misses 2-pt layup from 1 ft,,53,70
251,3,9:32.0,,Defensive rebound by J. Valančiūnas,53,70
252,3,9:23.0,,K. Lowry makes 2-pt layup from 2 ft,53,72
253,3,9:06.0,T. Prince makes 2-pt jump shot from 8 ft,,55,72
254,3,9:06.0,Shooting foul by C. Miles (drawn by T. Prince),,55,72
255,3,9:06.0,T. Prince misses free throw 1 of 1,,55,72
256,3,9:06.0,,Defensive rebound by O. Anunoby,55,72
257,3,8:36.0,,D. DeRozan misses 2-pt jump shot from 14 ft,55,72
258,3,8:32.0,Defensive rebound by M. Plumlee,,55,72
259,3,8:31.0,M. Plumlee misses 2-pt hook shot from 1 ft,,55,72
260,3,8:31.0,,Defensive rebound by K. Lowry,55,72
261,3,8:22.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by D. DeRozan),55,75
262,3,7:59.0,D. Schröder misses 2-pt jump shot from 13 ft,,55,75
263,3,7:57.0,Offensive rebound by D. Schröder,,55,75
264,3,7:53.0,D. Schröder misses 2-pt jump shot from 6 ft,,55,75
265,3,7:49.0,Offensive rebound by D. Schröder,,55,75
266,3,7:45.0,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),,57,75
267,3,7:33.0,,O. Anunoby misses 3-pt jump shot from 22 ft,57,75
268,3,7:30.0,Defensive rebound by T. Prince,,57,75
269,3,7:18.0,T. Prince misses 2-pt jump shot from 3 ft (block by C. Miles),,57,75
270,3,7:15.0,Offensive rebound by E. İlyasova,,57,75
271,3,7:13.0,E. İlyasova misses 3-pt jump shot from 24 ft,,57,75
272,3,7:11.0,,Defensive rebound by J. Valančiūnas,57,75
273,3,7:06.0,,Personal foul by K. Bazemore (drawn by D. DeRozan),57,75
274,3,7:06.0,,P. Siakam enters the game for C. Miles,57,75
275,3,7:06.0,J. Collins enters the game for M. Plumlee,,57,75
276,3,6:59.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft,57,77
277,3,6:42.0,D. Schröder makes 2-pt jump shot from 12 ft,,59,77
278,3,6:31.0,,Turnover by D. DeRozan (bad pass; steal by D. Schröder),59,77
279,3,6:27.0,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Schröder),,62,77
280,3,6:16.0,,Toronto full timeout,62,77
281,3,6:16.0,,D. Wright enters the game for O. Anunoby,62,77
282,3,6:16.0,M. Belinelli enters the game for E. İlyasova,,62,77
283,3,5:58.0,,D. DeRozan misses 2-pt jump shot from 17 ft,62,77
284,3,5:54.0,,Offensive rebound by J. Valančiūnas,62,77
285,3,5:42.0,,K. Lowry misses 2-pt layup from 2 ft,62,77
286,3,5:40.0,,Offensive rebound by J. Valančiūnas,62,77
287,3,5:39.0,,J. Valančiūnas misses 2-pt layup from 2 ft,62,77
288,3,5:39.0,Defensive rebound by D. Schröder,,62,77
289,3,5:36.0,M. Belinelli misses 3-pt jump shot from 24 ft,,62,77
290,3,5:36.0,,Defensive rebound by P. Siakam,62,77
291,3,5:21.0,,J. Valančiūnas misses 2-pt layup from 2 ft,62,77
292,3,5:21.0,Defensive rebound by K. Bazemore,,62,77
293,3,5:13.0,D. Schröder misses 3-pt jump shot from 26 ft,,62,77
294,3,5:10.0,,Defensive rebound by P. Siakam,62,77
295,3,4:52.0,,P. Siakam misses 3-pt jump shot from 23 ft,62,77
296,3,4:48.0,Defensive rebound by J. Collins,,62,77
297,3,4:41.0,T. Prince makes 2-pt jump shot from 5 ft,,64,77
298,3,4:29.0,,Offensive foul by J. Valančiūnas (drawn by K. Bazemore),64,77
299,3,4:29.0,,Turnover by J. Valančiūnas (offensive foul),64,77
300,3,4:29.0,,J. Poeltl enters the game for J. Valančiūnas,64,77
301,3,4:29.0,M. Delaney enters the game for K. Bazemore,,64,77
302,3,4:10.0,J. Collins makes 2-pt dunk at rim (assist by D. Schröder),,66,77
303,3,3:47.0,,Personal foul by M. Delaney (drawn by D. DeRozan),66,77
304,3,3:35.0,,D. DeRozan makes 3-pt jump shot from 22 ft (assist by K. Lowry),66,80
305,3,3:10.0,J. Collins misses 2-pt layup from 1 ft,,66,80
306,3,3:09.0,,Defensive rebound by J. Poeltl,66,80
307,3,3:05.0,,K. Lowry misses 3-pt jump shot from 26 ft,66,80
308,3,3:02.0,Defensive rebound by T. Prince,,66,80
309,3,2:51.0,Offensive foul by J. Collins (drawn by K. Lowry),,66,80
310,3,2:51.0,Turnover by J. Collins (offensive foul),,66,80
311,3,2:51.0,Atlanta full timeout,,66,80
312,3,2:51.0,,F. VanVleet enters the game for K. Lowry,66,80
313,3,2:37.0,,D. DeRozan misses 2-pt jump shot from 8 ft,66,80
314,3,2:33.0,,Offensive rebound by D. DeRozan,66,80
315,3,2:22.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by F. VanVleet),66,83
316,3,2:08.0,M. Belinelli misses 2-pt layup from 4 ft (block by J. Poeltl),,66,83
317,3,2:05.0,,Defensive rebound by J. Poeltl,66,83
318,3,2:00.0,,P. Siakam misses 2-pt layup from 2 ft (block by J. Collins),66,83
319,3,1:57.0,,Offensive rebound by P. Siakam,66,83
320,3,1:55.0,,P. Siakam misses 2-pt hook shot from 2 ft,66,83
321,3,1:55.0,,Offensive rebound by J. Poeltl,66,83
322,3,1:53.0,,J. Poeltl makes 2-pt layup from 1 ft,66,85
323,3,1:37.0,M. Delaney misses 3-pt jump shot from 23 ft,,66,85
324,3,1:35.0,,Defensive rebound by P. Siakam,66,85
325,3,1:22.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by P. Siakam),66,88
326,3,1:09.0,M. Belinelli misses 2-pt jump shot from 16 ft (block by D. Wright),,66,88
327,3,1:07.0,,Defensive rebound by J. Poeltl,66,88
328,3,0:48.0,,Turnover by F. VanVleet (lost ball; steal by D. Schröder),66,88
329,3,0:46.0,Shooting foul by D. Wright (drawn by M. Delaney),,66,88
330,3,0:46.0,M. Delaney makes free throw 1 of 2,,67,88
331,3,0:46.0,T. Cavanaugh enters the game for T. Prince,,67,88
332,3,0:46.0,I. Taylor enters the game for D. Schröder,,67,88
333,3,0:46.0,M. Delaney misses free throw 2 of 2,,67,88
334,3,0:43.0,,Defensive rebound by P. Siakam,67,88
335,3,0:31.0,,F. VanVleet misses 3-pt jump shot from 23 ft,67,88
336,3,0:29.0,Defensive rebound by T. Cavanaugh,,67,88
337,3,0:21.0,M. Delaney makes 2-pt layup from 1 ft (assist by I. Taylor),,69,88
338,3,0:03.0,,J. Poeltl misses 2-pt layup from 2 ft,69,88
339,3,0:01.0,Defensive rebound by T. Cavanaugh,,69,88
340,4,11:39.0,J. Collins misses 2-pt layup from 2 ft,,69,88
341,4,11:34.0,Offensive rebound by T. Cavanaugh,,69,88
342,4,11:31.0,T. Cavanaugh makes 2-pt layup from 1 ft,,71,88
343,4,11:15.0,,F. VanVleet misses 2-pt jump shot from 10 ft,71,88
344,4,11:13.0,Defensive rebound by J. Collins,,71,88
345,4,10:59.0,Turnover by M. Delaney (bad pass; steal by F. VanVleet),,71,88
346,4,10:55.0,,Turnover by F. VanVleet (bad pass; steal by I. Taylor),71,88
347,4,10:54.0,Shooting foul by F. VanVleet (drawn by J. Collins),,71,88
348,4,10:54.0,J. Collins misses free throw 1 of 2,,71,88
349,4,10:54.0,Offensive rebound by Team,,71,88
350,4,10:54.0,J. Collins makes free throw 2 of 2,,72,88
351,4,10:41.0,,Turnover by N. Powell (bad pass; steal by M. Belinelli),72,88
352,4,10:25.0,Shooting foul by J. Poeltl (drawn by J. Collins),,72,88
353,4,10:25.0,J. Collins misses free throw 1 of 2,,72,88
354,4,10:25.0,Offensive rebound by Team,,72,88
355,4,10:25.0,J. Collins makes free throw 2 of 2,,73,88
356,4,10:05.0,,N. Powell misses 3-pt jump shot from 22 ft,73,88
357,4,10:01.0,Defensive rebound by J. Collins,,73,88
358,4,9:53.0,I. Taylor misses 2-pt layup at rim (block by P. Siakam),,73,88
359,4,9:51.0,,Defensive rebound by J. Poeltl,73,88
360,4,9:35.0,,P. Siakam misses 2-pt layup from 2 ft,73,88
361,4,9:32.0,Defensive rebound by J. Collins,,73,88
362,4,9:29.0,M. Belinelli misses 3-pt jump shot from 26 ft,,73,88
363,4,9:24.0,,Defensive rebound by P. Siakam,73,88
364,4,9:16.0,,F. VanVleet misses 2-pt jump shot from 10 ft,73,88
365,4,9:14.0,,Offensive rebound by J. Poeltl,73,88
366,4,9:14.0,,J. Poeltl makes 2-pt jump shot from 3 ft,73,90
367,4,8:50.0,M. Belinelli makes 2-pt jump shot from 22 ft,,75,90
368,4,8:42.0,,Shooting foul by I. Taylor (drawn by F. VanVleet),75,90
369,4,8:42.0,,F. VanVleet misses free throw 1 of 2,75,90
370,4,8:42.0,,Offensive rebound by Team,75,90
371,4,8:42.0,E. İlyasova enters the game for M. Belinelli,,75,90
372,4,8:42.0,K. Bazemore enters the game for J. Collins,,75,90
373,4,8:42.0,,F. VanVleet makes free throw 2 of 2,75,91
374,4,8:30.0,T. Cavanaugh makes 3-pt jump shot from 26 ft (assist by I. Taylor),,78,91
