,QUARTER,TIME_REMAINING,TORONTO_ACTION,OKLAHOMA CITY_ACTION,TORONTO_SCORE,OKLAHOMA CITY_SCORE
59,1,4:00.0,,Á. Abrines enters the game for P. George,19,26
60,1,3:47.0,Shooting foul by J. Huestis (drawn by D. DeRozan),,19,26
61,1,3:47.0,D. DeRozan makes free throw 1 of 2,,20,26
62,1,3:47.0,F. VanVleet enters the game for K. Lowry,,20,26
63,1,3:47.0,D. DeRozan makes free throw 2 of 2,,21,26
64,1,3:35.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),21,28
65,1,3:35.0,,Shooting foul by J. Poeltl (drawn by S. Adams),21,28
66,1,3:35.0,,S. Adams makes free throw 1 of 1,21,29
67,1,3:22.0,C. Miles misses 3-pt jump shot from 26 ft,,21,29
68,1,3:18.0,Offensive rebound by F. VanVleet,,21,29
69,1,3:14.0,C. Miles misses 3-pt jump shot from 24 ft,,21,29
70,1,3:10.0,,Defensive rebound by J. Huestis,21,29
71,1,3:02.0,,R. Westbrook misses 2-pt jump shot from 10 ft,21,29
72,1,2:58.0,Defensive rebound by D. DeRozan,,21,29
73,1,2:50.0,Shooting foul by S. Adams (drawn by C. Miles),,21,29
74,1,2:50.0,,Oklahoma City full timeout,21,29
75,1,2:50.0,,R. Felton enters the game for R. Westbrook,21,29
76,1,2:50.0,,J. Grant enters the game for C. Anthony,21,29
77,1,2:50.0,,P. George enters the game for J. Huestis,21,29
78,1,2:50.0,P. Siakam enters the game for S. Ibaka,,21,29
79,1,2:50.0,,P. Patterson enters the game for S. Adams,21,29
80,1,2:50.0,C. Miles makes free throw 1 of 2,,22,29
81,1,2:50.0,C. Miles makes free throw 2 of 2,,23,29
82,1,2:30.0,,P. George makes 3-pt jump shot from 25 ft,23,32
83,1,2:04.0,C. Miles makes 3-pt jump shot from 22 ft (assist by D. DeRozan),,26,32
84,1,1:44.0,,J. Grant misses 3-pt jump shot from 24 ft,26,32
85,1,1:40.0,Defensive rebound by P. Siakam,,26,32
86,1,1:24.0,D. DeRozan makes 2-pt jump shot from 6 ft,,28,32
87,1,1:10.0,,P. George misses 3-pt jump shot from 24 ft,28,32
88,1,1:07.0,Defensive rebound by F. VanVleet,,28,32
89,1,1:02.0,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),,30,32
90,1,1:02.0,Shooting foul by Á. Abrines (drawn by P. Siakam),,30,32
91,1,1:02.0,P. Siakam makes free throw 1 of 1,,31,32
92,1,0:48.0,,Turnover by P. George (lost ball; steal by P. Siakam),31,32
93,1,0:43.0,J. Poeltl makes 2-pt layup from 1 ft (assist by P. Siakam),,33,32
94,1,0:33.0,,R. Felton misses 2-pt layup from 1 ft,33,32
95,1,0:31.0,Defensive rebound by P. Siakam,,33,32
96,1,0:13.0,D. DeRozan makes 2-pt jump shot from 16 ft,,35,32
97,1,0:10.0,,Personal take foul by P. Siakam (drawn by P. George),35,32
98,1,0:03.0,,P. Patterson misses 2-pt jump shot from 16 ft,35,32
99,1,0:01.0,Defensive rebound by Team,,35,32
100,1,0:00.0,C. Miles makes 3-pt jump shot from 31 ft,,38,32
101,2,11:47.0,F. VanVleet misses 2-pt layup from 2 ft (block by P. Patterson),,38,32
102,2,11:42.0,,Defensive rebound by J. Grant,38,32
103,2,11:33.0,,R. Felton makes 2-pt jump shot from 5 ft,38,34
104,2,11:12.0,C. Miles makes 3-pt jump shot from 22 ft (assist by D. Wright),,41,34
105,2,11:04.0,,Oklahoma City full timeout,41,34
106,2,10:58.0,,Personal foul by F. VanVleet (drawn by P. George),41,34
107,2,10:43.0,,P. George misses 3-pt jump shot from 24 ft,41,34
108,2,10:39.0,Defensive rebound by F. VanVleet,,41,34
109,2,10:35.0,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),,43,34
110,2,10:23.0,,Personal foul by J. Poeltl (drawn by J. Grant),43,34
111,2,10:15.0,,R. Felton misses 2-pt jump shot from 16 ft,43,34
112,2,10:12.0,Defensive rebound by P. Siakam,,43,34
113,2,10:07.0,Personal foul by J. Grant (drawn by J. Poeltl),,43,34
114,2,9:55.0,D. Wright makes 2-pt layup from 1 ft,,45,34
115,2,9:55.0,Shooting foul by Á. Abrines (drawn by D. Wright),,45,34
116,2,9:55.0,,A. Roberson enters the game for Á. Abrines,45,34
117,2,9:55.0,D. Wright makes free throw 1 of 1,,46,34
118,2,9:36.0,,P. George makes 2-pt layup from 1 ft (assist by A. Roberson),46,36
119,2,9:21.0,Turnover by D. Wright (bad pass),,46,36
120,2,9:21.0,,R. Westbrook enters the game for P. George,46,36
121,2,9:10.0,,R. Westbrook misses 2-pt layup from 1 ft,46,36
122,2,9:09.0,Defensive rebound by D. Wright,,46,36
123,2,9:05.0,D. Wright misses 2-pt layup from 4 ft,,46,36
124,2,9:01.0,,Defensive rebound by J. Grant,46,36
125,2,8:55.0,,Personal foul by D. Wright (drawn by R. Westbrook),46,36
126,2,8:55.0,K. Lowry enters the game for F. VanVleet,,46,36
127,2,8:47.0,,R. Westbrook makes 2-pt layup from 1 ft,46,38
128,2,8:26.0,P. Siakam misses 2-pt jump shot from 4 ft,,46,38
129,2,8:24.0,,Defensive rebound by R. Westbrook,46,38
130,2,8:20.0,,R. Felton misses 2-pt layup from 1 ft (block by P. Siakam),46,38
131,2,8:18.0,Defensive rebound by J. Poeltl,,46,38
132,2,8:15.0,C. Miles misses 3-pt jump shot from 27 ft,,46,38
133,2,8:15.0,,Defensive rebound by P. Patterson,46,38
134,2,8:01.0,,Personal foul by K. Lowry (drawn by R. Westbrook),46,38
135,2,8:01.0,,S. Adams enters the game for J. Grant,46,38
136,2,8:01.0,S. Ibaka enters the game for C. Miles,,46,38
137,2,8:01.0,J. Valančiūnas enters the game for J. Poeltl,,46,38
138,2,8:01.0,O. Anunoby enters the game for P. Siakam,,46,38
139,2,7:54.0,,R. Westbrook misses 2-pt jump shot from 17 ft,46,38
140,2,7:52.0,,Offensive rebound by A. Roberson,46,38
141,2,7:49.0,,R. Westbrook misses 2-pt layup at rim,46,38
142,2,7:49.0,Defensive rebound by Team,,46,38
143,2,7:49.0,,Loose ball foul by S. Adams (drawn by S. Ibaka),46,38
144,2,7:37.0,Turnover by S. Ibaka (lost ball; steal by R. Westbrook),,46,38
145,2,7:32.0,,R. Westbrook makes 2-pt layup at rim,46,40
146,2,7:16.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,48,40
147,2,7:02.0,,R. Felton misses 3-pt jump shot from 23 ft,48,40
148,2,7:01.0,,Offensive rebound by Team,48,40
149,2,7:01.0,Loose ball foul by J. Valančiūnas (drawn by S. Adams),,48,40
150,2,7:01.0,,S. Adams misses free throw 1 of 2,48,40
151,2,7:01.0,,Offensive rebound by Team,48,40
152,2,7:01.0,,C. Anthony enters the game for R. Felton,48,40
153,2,7:01.0,,P. George enters the game for P. Patterson,48,40
154,2,7:01.0,D. DeRozan enters the game for D. Wright,,48,40
155,2,7:01.0,,S. Adams makes free throw 2 of 2,48,41
156,2,6:46.0,Turnover by K. Lowry (bad pass; steal by S. Adams),,48,41
157,2,6:44.0,,Shooting foul by O. Anunoby (drawn by R. Westbrook),48,41
158,2,6:44.0,,R. Westbrook makes free throw 1 of 2,48,42
159,2,6:44.0,,R. Westbrook makes free throw 2 of 2,48,43
160,2,6:22.0,O. Anunoby misses 3-pt jump shot from 24 ft,,48,43
161,2,6:21.0,,Defensive rebound by Team,48,43
162,2,6:11.0,,C. Anthony misses 3-pt jump shot from 25 ft,48,43
163,2,6:06.0,,Offensive rebound by P. George,48,43
164,2,6:01.0,,R. Westbrook misses 3-pt jump shot from 23 ft,48,43
165,2,5:59.0,,Offensive rebound by S. Adams,48,43
166,2,5:55.0,,P. George makes 2-pt layup at rim (assist by S. Adams),48,45
167,2,5:55.0,,Shooting foul by S. Ibaka (drawn by P. George),48,45
168,2,5:55.0,,P. Patterson enters the game for S. Adams,48,45
169,2,5:55.0,,P. George misses free throw 1 of 1,48,45
170,2,5:53.0,Defensive rebound by J. Valančiūnas,,48,45
171,2,5:49.0,Toronto full timeout,,48,45
172,2,5:41.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by K. Lowry),,50,45
173,2,5:23.0,,P. George makes 3-pt jump shot from 26 ft (assist by C. Anthony),50,48
174,2,5:11.0,Turnover by O. Anunoby (lost ball; steal by P. George),,50,48
175,2,5:06.0,,P. Patterson misses 3-pt jump shot from 22 ft,50,48
176,2,5:05.0,,Offensive rebound by R. Westbrook,50,48
177,2,5:04.0,,R. Westbrook makes 2-pt dunk at rim,50,50
178,2,4:41.0,S. Ibaka misses 2-pt jump shot from 14 ft,,50,50
179,2,4:41.0,,Defensive rebound by R. Westbrook,50,50
180,2,4:34.0,,P. Patterson misses 3-pt jump shot from 24 ft,50,50
181,2,4:34.0,Defensive rebound by K. Lowry,,50,50
182,2,4:15.0,Shooting foul by P. Patterson (drawn by D. DeRozan),,50,50
183,2,4:15.0,D. DeRozan makes free throw 1 of 2,,51,50
184,2,4:15.0,C. Miles enters the game for O. Anunoby,,51,50
185,2,4:15.0,D. DeRozan makes free throw 2 of 2,,52,50
186,2,3:59.0,,C. Anthony makes 2-pt jump shot from 8 ft (assist by R. Westbrook),52,52
187,2,3:42.0,J. Valančiūnas makes 2-pt dunk at rim (assist by S. Ibaka),,54,52
188,2,3:32.0,,Shooting foul by C. Miles (drawn by R. Westbrook),54,52
189,2,3:32.0,,R. Westbrook makes free throw 1 of 2,54,53
190,2,3:32.0,,R. Westbrook makes free throw 2 of 2,54,54
191,2,3:18.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,56,54
192,2,3:02.0,,Shooting foul by J. Valančiūnas (drawn by R. Westbrook),56,54
193,2,3:02.0,,R. Westbrook makes free throw 1 of 2,56,55
194,2,3:02.0,F. VanVleet enters the game for J. Valančiūnas,,56,55
195,2,3:02.0,,J. Grant enters the game for P. Patterson,56,55
196,2,3:02.0,,R. Westbrook makes free throw 2 of 2,56,56
197,2,2:41.0,K. Lowry misses 3-pt jump shot from 27 ft,,56,56
198,2,2:38.0,Offensive rebound by K. Lowry,,56,56
199,2,2:36.0,K. Lowry misses 3-pt jump shot from 25 ft,,56,56
200,2,2:32.0,,Defensive rebound by P. George,56,56
201,2,2:25.0,,Turnover by R. Westbrook (bad pass; steal by K. Lowry),56,56
202,2,2:20.0,,Offensive charge foul by D. DeRozan (drawn by A. Roberson),56,56
203,2,2:20.0,Turnover by D. DeRozan (offensive foul),,56,56
204,2,2:07.0,,R. Westbrook misses 2-pt layup from 1 ft,56,56
205,2,2:05.0,,Offensive rebound by A. Roberson,56,56
206,2,2:01.0,,Personal foul by F. VanVleet (drawn by R. Westbrook),56,56
207,2,2:01.0,,R. Westbrook misses free throw 1 of 2,56,56
208,2,2:01.0,,Offensive rebound by Team,56,56
209,2,2:01.0,,R. Westbrook makes free throw 2 of 2,56,57
210,2,1:47.0,D. DeRozan misses 2-pt jump shot from 14 ft (block by A. Roberson),,56,57
211,2,1:45.0,Offensive rebound by K. Lowry,,56,57
212,2,1:44.0,K. Lowry misses 3-pt jump shot from 26 ft,,56,57
213,2,1:44.0,,Defensive rebound by C. Anthony,56,57
214,2,1:34.0,,C. Anthony misses 2-pt jump shot from 14 ft,56,57
215,2,1:34.0,,Offensive rebound by A. Roberson,56,57
216,2,1:30.0,,P. George makes 3-pt jump shot from 24 ft (assist by J. Grant),56,60
217,2,1:08.0,S. Ibaka misses 2-pt jump shot from 12 ft,,56,60
218,2,1:06.0,,Defensive rebound by A. Roberson,56,60
219,2,0:51.0,,R. Westbrook makes 2-pt jump shot from 15 ft (assist by C. Anthony),56,62
220,2,0:51.0,,Shooting foul by F. VanVleet (drawn by R. Westbrook),56,62
221,2,0:51.0,,R. Westbrook makes free throw 1 of 1,56,63
222,2,0:34.0,C. Miles makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,59,63
223,2,0:30.0,,Personal take foul by C. Miles (drawn by A. Roberson),59,63
224,2,0:30.0,,A. Roberson misses free throw 1 of 2,59,63
225,2,0:30.0,,Offensive rebound by Team,59,63
226,2,0:30.0,J. Poeltl enters the game for F. VanVleet,,59,63
227,2,0:30.0,,A. Roberson makes free throw 2 of 2,59,64
228,2,0:27.0,Personal foul by J. Grant (drawn by K. Lowry),,59,64
229,2,0:27.0,K. Lowry makes free throw 1 of 2,,60,64
230,2,0:27.0,,Á. Abrines enters the game for A. Roberson,60,64
231,2,0:27.0,K. Lowry makes free throw 2 of 2,,61,64
232,2,0:08.0,,C. Anthony misses 3-pt jump shot from 24 ft,61,64
233,2,0:04.0,Defensive rebound by K. Lowry,,61,64
234,2,0:02.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),,63,64
235,2,0:00.0,,Shooting foul by K. Lowry (drawn by J. Grant),63,64
236,2,0:00.0,,J. Grant makes free throw 1 of 3,63,65
237,2,0:00.0,,J. Grant makes free throw 2 of 3,63,66
238,2,0:00.0,,A. Roberson enters the game for Á. Abrines,63,66
239,2,0:00.0,,J. Grant misses free throw 3 of 3,63,66
240,2,0:00.0,Defensive rebound by J. Poeltl,,63,66
241,3,11:35.0,D. DeRozan misses 3-pt jump shot from 24 ft,,63,66
242,3,11:34.0,,Defensive rebound by Team,63,66
243,3,11:27.0,,Personal foul by O. Anunoby (drawn by C. Anthony),63,66
244,3,11:17.0,,Shooting foul by S. Ibaka (drawn by C. Anthony),63,66
245,3,11:17.0,,C. Anthony makes free throw 1 of 2,63,67
246,3,11:17.0,,C. Anthony makes free throw 2 of 2,63,68
247,3,11:02.0,Personal foul by S. Adams (drawn by D. DeRozan),,63,68
248,3,10:53.0,D. DeRozan misses 2-pt jump shot from 11 ft,,63,68
249,3,10:51.0,,Defensive rebound by C. Anthony,63,68
250,3,10:43.0,,P. George misses 2-pt layup from 4 ft (block by J. Valančiūnas),63,68
251,3,10:40.0,Defensive rebound by D. DeRozan,,63,68
252,3,10:37.0,D. DeRozan misses 2-pt layup from 1 ft,,63,68
253,3,10:36.0,,Defensive rebound by S. Adams,63,68
254,3,10:30.0,,R. Westbrook makes 2-pt jump shot from 11 ft (assist by P. George),63,70
255,3,10:18.0,Turnover by J. Valančiūnas (bad pass; steal by S. Adams),,63,70
256,3,10:14.0,,P. George makes 3-pt jump shot from 25 ft (assist by C. Anthony),63,73
257,3,10:12.0,Toronto full timeout,,63,73
258,3,9:53.0,Shooting foul by C. Anthony (drawn by J. Valančiūnas),,63,73
259,3,9:53.0,J. Valančiūnas makes free throw 1 of 2,,64,73
260,3,9:53.0,J. Valančiūnas makes free throw 2 of 2,,65,73
261,3,9:41.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),65,75
262,3,9:15.0,D. DeRozan misses 3-pt jump shot from 25 ft,,65,75
263,3,9:13.0,,Defensive rebound by A. Roberson,65,75
264,3,8:59.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),65,77
265,3,8:39.0,D. DeRozan misses 3-pt jump shot from 23 ft,,65,77
266,3,8:37.0,,Defensive rebound by R. Westbrook,65,77
267,3,8:31.0,,R. Westbrook makes 2-pt layup from 2 ft,65,79
268,3,8:18.0,K. Lowry makes 2-pt jump shot from 2 ft,,67,79
269,3,7:55.0,,R. Westbrook misses 2-pt jump shot from 13 ft,67,79
270,3,7:52.0,Defensive rebound by D. DeRozan,,67,79
271,3,7:47.0,Personal block foul by R. Westbrook (drawn by S. Ibaka),,67,79
272,3,7:47.0,J. Poeltl enters the game for O. Anunoby,,67,79
273,3,7:47.0,C. Miles enters the game for J. Valančiūnas,,67,79
274,3,7:47.0,,J. Grant enters the game for S. Adams,67,79
275,3,7:41.0,S. Ibaka misses 3-pt jump shot from 25 ft,,67,79
276,3,7:38.0,,Defensive rebound by P. George,67,79
277,3,7:28.0,,P. George misses 2-pt jump shot from 20 ft,67,79
278,3,7:25.0,Defensive rebound by D. DeRozan,,67,79
279,3,7:22.0,Personal block foul by P. George (drawn by C. Miles),,67,79
280,3,7:16.0,D. DeRozan makes 2-pt layup from 1 ft,,69,79
281,3,7:16.0,Shooting foul by A. Roberson (drawn by D. DeRozan),,69,79
282,3,7:16.0,D. DeRozan makes free throw 1 of 1,,70,79
283,3,7:03.0,,C. Anthony misses 2-pt jump shot from 14 ft,70,79
284,3,7:01.0,Defensive rebound by D. DeRozan,,70,79
285,3,6:53.0,Shooting foul by P. George (drawn by K. Lowry),,70,79
286,3,6:53.0,K. Lowry makes free throw 1 of 3,,71,79
287,3,6:53.0,K. Lowry makes free throw 2 of 3,,72,79
288,3,6:53.0,K. Lowry makes free throw 3 of 3,,73,79
289,3,6:43.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),73,82
290,3,6:28.0,D. DeRozan misses 2-pt layup from 1 ft,,73,82
291,3,6:27.0,Offensive rebound by J. Poeltl,,73,82
292,3,6:26.0,J. Poeltl makes 2-pt layup at rim,,75,82
293,3,6:10.0,,C. Anthony makes 2-pt jump shot from 14 ft,75,84
294,3,5:55.0,C. Miles makes 3-pt jump shot from 24 ft,,78,84
295,3,5:52.0,,Oklahoma City full timeout,78,84
296,3,5:52.0,,J. Huestis enters the game for P. George,78,84
297,3,5:41.0,,Shooting foul by S. Ibaka (drawn by J. Grant),78,84
298,3,5:41.0,,J. Grant makes free throw 1 of 2,78,85
299,3,5:41.0,,J. Grant makes free throw 2 of 2,78,86
300,3,5:30.0,S. Ibaka misses 2-pt jump shot from 6 ft,,78,86
301,3,5:29.0,,Defensive rebound by Team,78,86
302,3,5:14.0,,Personal foul by K. Lowry (drawn by C. Anthony),78,86
303,3,5:14.0,P. Siakam enters the game for S. Ibaka,,78,86
304,3,5:07.0,,Turnover by R. Westbrook (bad pass; steal by D. DeRozan),78,86
305,3,4:58.0,D. DeRozan misses 2-pt jump shot from 5 ft (block by J. Huestis),,78,86
306,3,4:54.0,,Defensive rebound by A. Roberson,78,86
307,3,4:48.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by R. Westbrook),78,89
308,3,4:32.0,Turnover by K. Lowry (bad pass; steal by C. Anthony),,78,89
309,3,4:28.0,,Turnover by R. Westbrook (lost ball; steal by C. Miles),78,89
310,3,4:14.0,J. Poeltl makes 2-pt layup from 1 ft (assist by K. Lowry),,80,89
311,3,4:09.0,,Personal take foul by P. Siakam (drawn by A. Roberson),80,89
312,3,4:09.0,,A. Roberson misses free throw 1 of 2,80,89
313,3,4:09.0,,Offensive rebound by Team,80,89
314,3,4:09.0,,A. Roberson makes free throw 2 of 2,80,90
315,3,3:51.0,Turnover by C. Miles (lost ball; steal by A. Roberson),,80,90
316,3,3:48.0,,Shooting foul by P. Siakam (drawn by J. Huestis),80,90
317,3,3:48.0,,J. Huestis misses free throw 1 of 2,80,90
318,3,3:48.0,,Offensive rebound by Team,80,90
319,3,3:48.0,,J. Huestis makes free throw 2 of 2,80,91
320,3,3:38.0,K. Lowry misses 2-pt jump shot from 15 ft,,80,91
321,3,3:35.0,,Defensive rebound by C. Anthony,80,91
322,3,3:29.0,,R. Westbrook misses 2-pt jump shot from 19 ft,80,91
323,3,3:28.0,,Offensive rebound by A. Roberson,80,91
324,3,3:27.0,,A. Roberson makes 2-pt layup at rim,80,93
325,3,3:16.0,Shooting foul by J. Huestis (drawn by P. Siakam),,80,93
326,3,3:16.0,P. Siakam makes free throw 1 of 2,,81,93
327,3,3:16.0,F. VanVleet enters the game for D. DeRozan,,81,93
328,3,3:16.0,P. Siakam makes free throw 2 of 2,,82,93
329,3,3:11.0,,Personal take foul by C. Miles (drawn by A. Roberson),82,93
330,3,3:11.0,,A. Roberson misses free throw 1 of 2,82,93
331,3,3:11.0,,Offensive rebound by Team,82,93
332,3,3:11.0,,A. Roberson misses free throw 2 of 2,82,93
333,3,3:09.0,Defensive rebound by J. Poeltl,,82,93
334,3,3:03.0,J. Poeltl misses 2-pt layup from 5 ft (block by J. Grant),,82,93
335,3,3:03.0,Offensive rebound by F. VanVleet,,82,93
336,3,2:59.0,C. Miles makes 3-pt jump shot from 22 ft (assist by F. VanVleet),,85,93
337,3,2:58.0,,Oklahoma City full timeout,85,93
338,3,2:58.0,,P. George enters the game for A. Roberson,85,93
339,3,2:42.0,,C. Anthony makes 2-pt jump shot from 10 ft,85,95
340,3,2:17.0,J. Poeltl misses 2-pt layup from 1 ft (block by J. Huestis),,85,95
341,3,2:14.0,,Defensive rebound by P. George,85,95
342,3,2:06.0,,J. Grant misses 2-pt hook shot from 2 ft,85,95
343,3,2:04.0,Defensive rebound by J. Poeltl,,85,95
344,3,2:04.0,,P. Patterson enters the game for C. Anthony,85,95
345,3,1:59.0,K. Lowry misses 3-pt jump shot from 25 ft,,85,95
346,3,1:54.0,,Defensive rebound by P. George,85,95
347,3,1:47.0,,R. Westbrook makes 2-pt jump shot from 14 ft,85,97
348,3,1:35.0,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),,87,97
349,3,1:35.0,Shooting foul by P. George (drawn by J. Poeltl),,87,97
350,3,1:35.0,,R. Felton enters the game for R. Westbrook,87,97
351,3,1:35.0,D. Wright enters the game for K. Lowry,,87,97
352,3,1:35.0,J. Poeltl misses free throw 1 of 1,,87,97
353,3,1:32.0,,Defensive rebound by J. Grant,87,97
354,3,1:12.0,,P. George misses 2-pt jump shot from 20 ft,87,97
355,3,1:08.0,Defensive rebound by C. Miles,,87,97
356,3,0:54.0,C. Miles misses 3-pt jump shot from 23 ft,,87,97
357,3,0:52.0,,Defensive rebound by J. Huestis,87,97
358,3,0:37.0,,R. Felton misses 3-pt jump shot from 26 ft,87,97
359,3,0:36.0,,Offensive rebound by J. Huestis,87,97
360,3,0:35.0,,J. Huestis makes 2-pt layup from 1 ft,87,99
361,3,0:28.0,Shooting foul by J. Grant (drawn by J. Poeltl),,87,99
362,3,0:28.0,J. Poeltl misses free throw 1 of 2,,87,99
363,3,0:28.0,Offensive rebound by Team,,87,99
364,3,0:28.0,N. Powell enters the game for C. Miles,,87,99
365,3,0:28.0,J. Poeltl makes free throw 2 of 2,,88,99
366,3,0:09.0,,P. George misses 3-pt jump shot from 25 ft,88,99
367,3,0:06.0,,Offensive rebound by P. Patterson,88,99
368,3,0:04.0,,R. Felton makes 3-pt jump shot from 26 ft,88,102
369,3,0:00.0,N. Powell misses 2-pt jump shot from 7 ft,,88,102
370,3,0:00.0,Offensive rebound by Team,,88,102
371,4,11:49.0,,Offensive foul by J. Grant (drawn by F. VanVleet),88,102
372,4,11:49.0,,Turnover by J. Grant (offensive foul),88,102
373,4,11:29.0,D. DeRozan misses 2-pt layup at rim (block by J. Grant),,88,102
374,4,11:27.0,,Defensive rebound by J. Grant,88,102
375,4,11:14.0,,J. Huestis misses 3-pt jump shot from 23 ft,88,102
376,4,11:12.0,Defensive rebound by D. Wright,,88,102
377,4,11:03.0,N. Powell makes 2-pt jump shot from 6 ft (assist by D. Wright),,90,102
378,4,10:38.0,,P. George makes 2-pt jump shot from 12 ft,90,104
379,4,10:22.0,D. DeRozan misses 2-pt jump shot from 8 ft,,90,104
380,4,10:19.0,,Defensive rebound by J. Huestis,90,104
