,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
51,1,5:29.0,,Defensive rebound by D. Mitchell,14,19
52,1,5:24.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Jerebko),14,22
53,1,5:22.0,LA Clippers full timeout,,14,22
54,1,5:22.0,J. Evans enters the game for M. Teodosić,,14,22
55,1,5:22.0,W. Johnson enters the game for W. Reed,,14,22
56,1,5:08.0,W. Johnson makes 2-pt jump shot from 11 ft,,16,22
57,1,5:08.0,Shooting foul by J. Ingles (drawn by W. Johnson),,16,22
58,1,5:08.0,,D. Favors enters the game for R. Gobert,16,22
59,1,5:08.0,W. Johnson misses free throw 1 of 1,,16,22
60,1,5:06.0,,Defensive rebound by J. Jerebko,16,22
61,1,4:54.0,,J. Ingles makes 2-pt jump shot from 21 ft,16,24
62,1,4:42.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by J. Evans),,19,24
63,1,4:26.0,,D. Favors misses 2-pt layup from 1 ft,19,24
64,1,4:23.0,,Offensive rebound by D. Favors,19,24
65,1,4:23.0,,D. Favors makes 2-pt layup at rim,19,26
66,1,4:16.0,Turnover by L. Williams (bad pass; steal by J. Ingles),,19,26
67,1,4:09.0,,J. Ingles misses 3-pt jump shot from 25 ft,19,26
68,1,4:06.0,,Offensive rebound by J. Jerebko,19,26
69,1,3:54.0,,R. Rubio misses 2-pt jump shot from 3 ft (block by T. Wallace),19,26
70,1,3:51.0,,Offensive rebound by R. Rubio,19,26
71,1,3:45.0,,R. Rubio makes 2-pt jump shot from 22 ft,19,28
72,1,3:32.0,Shooting foul by D. Mitchell (drawn by J. Evans),,19,28
73,1,3:32.0,J. Evans makes free throw 1 of 2,,20,28
74,1,3:32.0,,J. Johnson enters the game for J. Ingles,20,28
75,1,3:32.0,,A. Burks enters the game for J. Jerebko,20,28
76,1,3:32.0,M. Harrell enters the game for L. Williams,,20,28
77,1,3:32.0,J. Evans makes free throw 2 of 2,,21,28
78,1,3:08.0,,J. Johnson misses 2-pt jump shot from 11 ft,21,28
79,1,3:05.0,Defensive rebound by W. Johnson,,21,28
80,1,2:58.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by B. Griffin),,24,28
81,1,2:56.0,,Utah full timeout,24,28
82,1,2:56.0,,R. Neto enters the game for R. Rubio,24,28
83,1,2:33.0,,A. Burks makes 2-pt jump shot from 11 ft,24,30
84,1,2:10.0,B. Griffin misses 2-pt layup from 1 ft,,24,30
85,1,2:08.0,,Defensive rebound by D. Favors,24,30
86,1,2:03.0,,A. Burks misses 3-pt jump shot from 26 ft,24,30
87,1,1:59.0,,Offensive rebound by R. Neto,24,30
88,1,1:57.0,,D. Favors misses 2-pt jump shot from 11 ft,24,30
89,1,1:57.0,Defensive rebound by W. Johnson,,24,30
90,1,1:47.0,J. Evans misses 2-pt jump shot from 9 ft,,24,30
91,1,1:43.0,,Defensive rebound by D. Favors,24,30
92,1,1:42.0,,Shooting block foul by B. Griffin (drawn by A. Burks),24,30
93,1,1:42.0,,A. Burks makes free throw 1 of 2,24,31
94,1,1:42.0,S. Thornwell enters the game for T. Wallace,,24,31
95,1,1:42.0,S. Dekker enters the game for B. Griffin,,24,31
96,1,1:42.0,,R. O'Neale enters the game for D. Mitchell,24,31
97,1,1:42.0,,A. Burks makes free throw 2 of 2,24,32
98,1,1:26.0,W. Johnson misses 3-pt jump shot from 22 ft,,24,32
99,1,1:23.0,,Defensive rebound by R. Neto,24,32
100,1,1:18.0,Violation by W. Johnson (kicked ball),,24,32
101,1,1:07.0,,R. Neto makes 3-pt jump shot from 25 ft (assist by D. Favors),24,35
102,1,0:53.0,W. Johnson makes 3-pt jump shot from 24 ft,,27,35
103,1,0:42.0,,Shooting foul by W. Johnson (drawn by D. Favors),27,35
104,1,0:42.0,,D. Favors makes free throw 1 of 2,27,36
105,1,0:42.0,,D. Favors makes free throw 2 of 2,27,37
106,1,0:32.0,J. Evans misses 2-pt jump shot from 6 ft,,27,37
107,1,0:29.0,,Defensive rebound by J. Johnson,27,37
108,1,0:12.0,,Turnover by A. Burks (bad pass; steal by J. Evans),27,37
109,1,0:07.0,S. Dekker makes 2-pt layup from 2 ft (assist by J. Evans),,29,37
110,1,0:01.0,,A. Burks makes 2-pt jump shot from 4 ft,29,39
111,2,11:38.0,,J. Johnson makes 2-pt jump shot from 20 ft,29,41
112,2,11:24.0,S. Thornwell makes 2-pt jump shot from 4 ft,,31,41
113,2,11:24.0,Shooting foul by A. Burks (drawn by S. Thornwell),,31,41
114,2,11:24.0,S. Thornwell makes free throw 1 of 1,,32,41
115,2,11:05.0,,Turnover by J. Johnson (lost ball; steal by J. Evans),32,41
116,2,11:00.0,J. Evans misses 2-pt layup from 6 ft,,32,41
117,2,10:58.0,,Defensive rebound by A. Burks,32,41
118,2,10:45.0,,Personal foul by W. Johnson (drawn by J. Johnson),32,41
119,2,10:45.0,L. Williams enters the game for W. Johnson,,32,41
120,2,10:38.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by R. Neto),32,44
121,2,10:28.0,J. Evans misses 2-pt jump shot from 19 ft,,32,44
122,2,10:25.0,,Defensive rebound by R. O'Neale,32,44
123,2,10:18.0,,Turnover by R. O'Neale (lost ball; steal by M. Harrell),32,44
124,2,10:14.0,Personal foul by R. Neto (drawn by J. Evans),,32,44
125,2,10:14.0,M. Teodosić enters the game for J. Evans,,32,44
126,2,10:14.0,,R. Rubio enters the game for R. Neto,32,44
127,2,10:12.0,M. Teodosić makes 2-pt jump shot from 19 ft (assist by S. Thornwell),,34,44
128,2,9:56.0,,Turnover by R. O'Neale (bad pass; steal by M. Harrell),34,44
129,2,9:53.0,Personal block foul by R. Rubio (drawn by M. Harrell),,34,44
130,2,9:41.0,M. Teodosić misses 3-pt jump shot from 25 ft,,34,44
131,2,9:38.0,,Defensive rebound by R. Gobert,34,44
132,2,9:29.0,,A. Burks makes 2-pt jump shot from 8 ft,34,46
133,2,9:14.0,M. Harrell makes 2-pt layup from 1 ft (assist by M. Teodosić),,36,46
134,2,9:14.0,Shooting foul by R. Gobert (drawn by M. Harrell),,36,46
135,2,9:14.0,M. Harrell misses free throw 1 of 1,,36,46
136,2,9:11.0,,Defensive rebound by J. Johnson,36,46
137,2,8:54.0,,J. Johnson makes 2-pt jump shot from 15 ft,36,48
138,2,8:36.0,M. Harrell misses 2-pt hook shot from 7 ft,,36,48
139,2,8:33.0,,Defensive rebound by R. Gobert,36,48
140,2,8:18.0,,A. Burks misses 3-pt jump shot from 22 ft,36,48
141,2,8:15.0,,Offensive rebound by R. Rubio,36,48
142,2,8:11.0,,Shooting foul by S. Dekker (drawn by A. Burks),36,48
143,2,8:11.0,,A. Burks makes free throw 1 of 2,36,49
144,2,8:11.0,,A. Burks misses free throw 2 of 2,36,49
145,2,8:09.0,Defensive rebound by M. Harrell,,36,49
146,2,8:03.0,Personal foul by R. O'Neale (drawn by L. Williams),,36,49
147,2,8:03.0,L. Williams makes free throw 1 of 2,,37,49
148,2,8:03.0,,D. Mitchell enters the game for J. Johnson,37,49
149,2,8:03.0,,D. Favors enters the game for R. O'Neale,37,49
150,2,8:03.0,B. Griffin enters the game for S. Dekker,,37,49
151,2,8:03.0,T. Wallace enters the game for S. Thornwell,,37,49
152,2,8:03.0,L. Williams makes free throw 2 of 2,,38,49
153,2,7:47.0,,D. Favors misses 2-pt jump shot from 18 ft,38,49
154,2,7:45.0,,Offensive rebound by R. Gobert,38,49
155,2,7:35.0,,A. Burks makes 2-pt layup from 1 ft (assist by D. Mitchell),38,51
156,2,7:16.0,M. Teodosić misses 3-pt jump shot from 24 ft,,38,51
157,2,7:14.0,,Defensive rebound by R. Rubio,38,51
158,2,7:06.0,,D. Mitchell makes 2-pt layup from 2 ft,38,53
159,2,7:06.0,LA Clippers full timeout,,38,53
160,2,6:51.0,B. Griffin makes 2-pt jump shot from 4 ft,,40,53
161,2,6:34.0,,D. Mitchell makes 2-pt jump shot from 19 ft,40,55
162,2,6:26.0,L. Williams makes 2-pt jump shot from 13 ft,,42,55
163,2,6:05.0,,R. Rubio misses 2-pt layup from 2 ft,42,55
164,2,6:03.0,Defensive rebound by M. Harrell,,42,55
165,2,5:57.0,B. Griffin misses 3-pt jump shot from 24 ft,,42,55
166,2,5:54.0,,Defensive rebound by D. Mitchell,42,55
167,2,5:51.0,,Shooting foul by B. Griffin (drawn by A. Burks),42,55
168,2,5:51.0,,A. Burks makes free throw 1 of 2,42,56
169,2,5:51.0,,J. Johnson enters the game for R. Gobert,42,56
170,2,5:51.0,W. Reed enters the game for M. Harrell,,42,56
171,2,5:51.0,,A. Burks makes free throw 2 of 2,42,57
172,2,5:40.0,L. Williams misses 2-pt jump shot from 20 ft,,42,57
173,2,5:37.0,Offensive rebound by W. Reed,,42,57
174,2,5:36.0,W. Reed makes 2-pt dunk from 1 ft,,44,57
175,2,5:15.0,,Turnover by D. Favors (lost ball; steal by L. Williams),44,57
176,2,5:09.0,Turnover by W. Reed (bad pass),,44,57
177,2,5:09.0,,J. Ingles enters the game for A. Burks,44,57
178,2,4:54.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Mitchell),44,59
179,2,4:43.0,M. Teodosić misses 2-pt jump shot from 20 ft,,44,59
180,2,4:39.0,Offensive rebound by L. Williams,,44,59
181,2,4:35.0,Personal foul by R. Rubio (drawn by T. Wallace),,44,59
182,2,4:35.0,T. Wallace makes free throw 1 of 2,,45,59
183,2,4:35.0,,R. Neto enters the game for R. Rubio,45,59
184,2,4:35.0,T. Wallace makes free throw 2 of 2,,46,59
185,2,4:13.0,,Turnover by D. Mitchell (bad pass; steal by L. Williams),46,59
186,2,4:09.0,L. Williams makes 2-pt layup from 2 ft,,48,59
187,2,4:01.0,,J. Ingles misses 3-pt jump shot from 22 ft,48,59
188,2,3:58.0,,Offensive rebound by D. Favors,48,59
189,2,3:57.0,,D. Favors makes 2-pt dunk from 1 ft,48,61
190,2,3:45.0,L. Williams misses 3-pt jump shot from 26 ft,,48,61
191,2,3:43.0,,Defensive rebound by D. Mitchell,48,61
192,2,3:28.0,,J. Ingles misses 3-pt jump shot from 23 ft,48,61
193,2,3:25.0,Defensive rebound by B. Griffin,,48,61
194,2,3:22.0,Shooting foul by D. Mitchell (drawn by L. Williams),,48,61
195,2,3:22.0,L. Williams makes free throw 1 of 2,,49,61
196,2,3:22.0,W. Johnson enters the game for M. Teodosić,,49,61
197,2,3:22.0,L. Williams makes free throw 2 of 2,,50,61
198,2,3:01.0,,J. Ingles misses 2-pt jump shot from 4 ft,50,61
199,2,2:59.0,,Offensive rebound by J. Ingles,50,61
200,2,2:58.0,,J. Ingles makes 2-pt layup from 1 ft,50,63
201,2,2:44.0,Turnover by W. Reed (lost ball; steal by D. Mitchell),,50,63
202,2,2:39.0,,D. Mitchell misses 2-pt layup from 2 ft,50,63
203,2,2:36.0,Defensive rebound by B. Griffin,,50,63
204,2,2:33.0,W. Johnson misses 3-pt jump shot from 24 ft,,50,63
205,2,2:33.0,,Defensive rebound by R. Neto,50,63
206,2,2:26.0,,D. Favors makes 2-pt dunk from 2 ft (assist by D. Mitchell),50,65
207,2,2:13.0,L. Williams misses 2-pt layup from 2 ft,,50,65
208,2,2:13.0,Offensive rebound by W. Reed,,50,65
209,2,2:13.0,Shooting foul by D. Favors (drawn by W. Reed),,50,65
210,2,2:13.0,,Utah full timeout,50,65
211,2,2:13.0,,R. Gobert enters the game for J. Johnson,50,65
212,2,2:13.0,W. Reed makes free throw 1 of 2,,51,65
213,2,2:13.0,W. Reed makes free throw 2 of 2,,52,65
214,2,1:58.0,,D. Mitchell makes 2-pt jump shot from 17 ft,52,67
215,2,1:40.0,Personal foul by D. Mitchell (drawn by B. Griffin),,52,67
216,2,1:40.0,B. Griffin makes free throw 1 of 2,,53,67
217,2,1:40.0,,A. Burks enters the game for D. Mitchell,53,67
218,2,1:40.0,B. Griffin makes free throw 2 of 2,,54,67
219,2,1:20.0,,R. Gobert makes 2-pt hook shot from 4 ft (assist by J. Ingles),54,69
220,2,1:20.0,,Shooting foul by W. Reed (drawn by R. Gobert),54,69
221,2,1:20.0,,R. Gobert makes free throw 1 of 1,54,70
222,2,1:07.0,T. Wallace misses 2-pt jump shot from 8 ft (block by R. Gobert),,54,70
223,2,1:04.0,Offensive rebound by T. Wallace,,54,70
224,2,0:58.0,B. Griffin misses 3-pt jump shot from 26 ft,,54,70
225,2,0:55.0,,Defensive rebound by R. Gobert,54,70
226,2,0:48.0,,J. Ingles makes 3-pt jump shot from 25 ft,54,73
227,2,0:37.0,W. Johnson makes 2-pt layup from 2 ft,,56,73
228,2,0:33.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Neto),56,76
229,2,0:28.0,T. Wallace makes 3-pt jump shot from 23 ft (assist by L. Williams),,59,76
230,2,0:09.0,,Turnover by R. Neto (bad pass; steal by B. Griffin),59,76
231,2,0:04.0,W. Johnson misses 3-pt jump shot from 25 ft,,59,76
232,2,0:00.0,,Defensive rebound by D. Favors,59,76
233,3,11:44.0,,R. Gobert makes 2-pt layup from 1 ft (assist by D. Mitchell),59,78
234,3,11:26.0,B. Griffin makes 2-pt jump shot from 15 ft,,61,78
235,3,11:13.0,,D. Mitchell makes 3-pt jump shot from 25 ft,61,81
236,3,10:54.0,B. Griffin makes 3-pt jump shot from 24 ft,,64,81
237,3,10:30.0,,D. Mitchell misses 3-pt jump shot from 26 ft,64,81
238,3,10:26.0,Defensive rebound by W. Johnson,,64,81
239,3,10:18.0,Turnover by L. Williams (lost ball; steal by J. Ingles),,64,81
240,3,10:06.0,,R. Gobert makes 2-pt dunk from 1 ft,64,83
241,3,9:53.0,W. Johnson makes 3-pt jump shot from 22 ft (assist by L. Williams),,67,83
242,3,9:40.0,,R. Rubio misses 2-pt jump shot from 16 ft,67,83
243,3,9:36.0,Defensive rebound by T. Wallace,,67,83
244,3,9:30.0,B. Griffin misses 3-pt jump shot from 25 ft,,67,83
245,3,9:27.0,,Defensive rebound by J. Ingles,67,83
246,3,9:17.0,,D. Favors misses 2-pt jump shot from 9 ft (block by W. Johnson),67,83
247,3,9:15.0,Defensive rebound by M. Teodosić,,67,83
248,3,9:09.0,Offensive foul by M. Teodosić (drawn by R. Rubio),,67,83
249,3,9:09.0,Turnover by M. Teodosić (offensive foul),,67,83
250,3,9:09.0,,J. Jerebko enters the game for R. Gobert,67,83
251,3,8:55.0,,Personal foul by M. Teodosić (drawn by R. Rubio),67,83
252,3,8:49.0,,Personal foul by L. Williams (drawn by D. Favors),67,83
253,3,8:45.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),67,86
254,3,8:29.0,Turnover by T. Wallace (out of bounds lost ball),,67,86
255,3,8:14.0,,J. Ingles misses 2-pt layup from 2 ft,67,86
256,3,8:12.0,,Offensive rebound by D. Favors,67,86
257,3,8:10.0,,J. Ingles makes 2-pt layup from 2 ft (assist by D. Favors),67,88
258,3,8:00.0,T. Wallace misses 3-pt jump shot from 23 ft,,67,88
259,3,7:58.0,,Defensive rebound by D. Favors,67,88
260,3,7:51.0,,Turnover by R. Rubio (bad pass; steal by L. Williams),67,88
261,3,7:51.0,Personal foul by J. Jerebko (drawn by L. Williams),,67,88
262,3,7:51.0,J. Evans enters the game for T. Wallace,,67,88
263,3,7:42.0,Shooting foul by D. Favors (drawn by B. Griffin),,67,88
264,3,7:42.0,B. Griffin makes free throw 1 of 2,,68,88
265,3,7:42.0,B. Griffin makes free throw 2 of 2,,69,88
266,3,7:26.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),69,91
267,3,7:09.0,L. Williams misses 2-pt layup from 4 ft,,69,91
268,3,7:08.0,,Defensive rebound by D. Favors,69,91
269,3,6:48.0,,D. Mitchell makes 2-pt layup from 2 ft,69,93
270,3,6:48.0,,Shooting foul by J. Evans (drawn by D. Mitchell),69,93
271,3,6:48.0,,Utah full timeout,69,93
272,3,6:48.0,,D. Mitchell makes free throw 1 of 1,69,94
273,3,6:36.0,B. Griffin misses 2-pt layup from 2 ft,,69,94
274,3,6:33.0,,Defensive rebound by R. Rubio,69,94
275,3,6:33.0,,Turnover by R. Rubio (out of bounds lost ball),69,94
276,3,6:27.0,W. Johnson makes 2-pt jump shot from 20 ft (assist by M. Teodosić),,71,94
277,3,6:09.0,,R. Rubio misses 3-pt jump shot from 23 ft,71,94
278,3,6:06.0,Defensive rebound by W. Johnson,,71,94
279,3,6:02.0,L. Williams makes 2-pt layup from 1 ft,,73,94
280,3,5:47.0,,J. Ingles misses 3-pt jump shot from 24 ft,73,94
281,3,5:45.0,Defensive rebound by B. Griffin,,73,94
282,3,5:37.0,J. Evans misses 3-pt jump shot from 23 ft,,73,94
283,3,5:35.0,,Defensive rebound by J. Ingles,73,94
284,3,5:28.0,,R. Rubio misses 2-pt layup from 1 ft,73,94
285,3,5:26.0,Defensive rebound by B. Griffin,,73,94
286,3,5:18.0,B. Griffin makes 2-pt dunk at rim (assist by M. Teodosić),,75,94
287,3,5:00.0,Offensive charge foul by D. Favors (drawn by M. Teodosić),,75,94
288,3,5:00.0,,Turnover by D. Favors (offensive foul),75,94
289,3,5:00.0,,A. Burks enters the game for R. Rubio,75,94
290,3,5:00.0,T. Wallace enters the game for M. Teodosić,,75,94
291,3,4:47.0,B. Griffin makes 2-pt dunk from 2 ft (assist by L. Williams),,77,94
292,3,4:29.0,,Turnover by D. Mitchell (bad pass; steal by L. Williams),77,94
293,3,4:28.0,Personal foul by J. Jerebko (drawn by L. Williams),,77,94
294,3,4:28.0,,J. Johnson enters the game for J. Jerebko,77,94
295,3,4:28.0,,R. Gobert enters the game for D. Favors,77,94
296,3,4:23.0,Turnover by B. Griffin (bad pass; steal by J. Ingles),,77,94
297,3,4:15.0,,Shooting foul by J. Evans (drawn by D. Mitchell),77,94
298,3,4:15.0,,D. Mitchell misses free throw 1 of 2,77,94
299,3,4:15.0,,Offensive rebound by Team,77,94
300,3,4:15.0,,D. Mitchell makes free throw 2 of 2,77,95
301,3,4:04.0,L. Williams makes 3-pt jump shot from 25 ft (assist by B. Griffin),,80,95
302,3,3:39.0,,Turnover by Team (shot clock),80,95
303,3,3:28.0,Shooting foul by R. Gobert (drawn by T. Wallace),,80,95
304,3,3:28.0,T. Wallace misses free throw 1 of 2,,80,95
305,3,3:28.0,Offensive rebound by Team,,80,95
306,3,3:28.0,,R. O'Neale enters the game for J. Ingles,80,95
307,3,3:28.0,T. Wallace makes free throw 2 of 2,,81,95
308,3,3:08.0,,Turnover by J. Johnson (bad pass; steal by W. Johnson),81,95
309,3,3:03.0,T. Wallace misses 2-pt layup from 1 ft,,81,95
310,3,3:00.0,,Defensive rebound by A. Burks,81,95
311,3,2:53.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by D. Mitchell),81,98
312,3,2:41.0,L. Williams makes 2-pt layup from 8 ft,,83,98
313,3,2:41.0,Shooting foul by R. Gobert (drawn by L. Williams),,83,98
314,3,2:41.0,LA Clippers full timeout,,83,98
315,3,2:41.0,L. Williams makes free throw 1 of 1,,84,98
316,3,2:30.0,,D. Mitchell misses 2-pt jump shot from 22 ft,84,98
317,3,2:26.0,Defensive rebound by T. Wallace,,84,98
318,3,2:20.0,Shooting foul by R. O'Neale (drawn by L. Williams),,84,98
319,3,2:20.0,L. Williams makes free throw 1 of 2,,85,98
320,3,2:20.0,,R. Neto enters the game for R. Gobert,85,98
321,3,2:20.0,,D. Favors enters the game for D. Mitchell,85,98
322,3,2:20.0,M. Harrell enters the game for B. Griffin,,85,98
323,3,2:20.0,L. Williams makes free throw 2 of 2,,86,98
324,3,2:02.0,,Turnover by R. O'Neale (bad pass; steal by L. Williams),86,98
325,3,2:01.0,Turnover by L. Williams (bad pass; steal by R. O'Neale),,86,98
326,3,1:59.0,,R. O'Neale makes 2-pt dunk from 2 ft,86,100
327,3,1:43.0,L. Williams misses 2-pt layup from 1 ft,,86,100
328,3,1:43.0,,Defensive rebound by A. Burks,86,100
329,3,1:43.0,,Personal foul by M. Harrell (drawn by A. Burks),86,100
330,3,1:43.0,,A. Burks makes free throw 1 of 2,86,101
331,3,1:43.0,,A. Burks makes free throw 2 of 2,86,102
332,3,1:24.0,W. Johnson misses 3-pt jump shot from 28 ft,,86,102
333,3,1:20.0,,Defensive rebound by D. Favors,86,102
334,3,1:11.0,,Turnover by D. Favors (bad pass; steal by L. Williams),86,102
335,3,1:08.0,Shooting foul by A. Burks (drawn by W. Johnson),,86,102
336,3,1:08.0,W. Johnson misses free throw 1 of 2,,86,102
337,3,1:08.0,Offensive rebound by Team,,86,102
338,3,1:08.0,M. Teodosić enters the game for L. Williams,,86,102
339,3,1:08.0,W. Johnson misses free throw 2 of 2,,86,102
340,3,1:06.0,,Defensive rebound by A. Burks,86,102
341,3,0:51.0,,D. Favors misses 3-pt jump shot from 22 ft,86,102
342,3,0:48.0,Defensive rebound by W. Johnson,,86,102
343,3,0:38.0,Shooting foul by A. Burks (drawn by M. Harrell),,86,102
344,3,0:38.0,M. Harrell makes free throw 1 of 2,,87,102
345,3,0:38.0,S. Dekker enters the game for W. Johnson,,87,102
346,3,0:38.0,M. Harrell misses free throw 2 of 2,,87,102
347,3,0:36.0,,Defensive rebound by A. Burks,87,102
348,3,0:26.0,,J. Johnson makes 2-pt jump shot from 18 ft,87,104
349,3,0:05.0,M. Teodosić misses 3-pt jump shot from 28 ft,,87,104
350,3,0:01.0,,Defensive rebound by A. Burks,87,104
351,3,0:00.0,,A. Burks misses 3-pt jump shot from 48 ft,87,104
352,3,0:00.0,,Offensive rebound by Team,87,104
353,4,11:50.0,M. Teodosić misses 3-pt jump shot from 25 ft,,87,104
354,4,11:45.0,,Defensive rebound by D. Favors,87,104
355,4,11:28.0,,Offensive foul by R. Neto (drawn by J. Evans),87,104
356,4,11:28.0,,Turnover by R. Neto (offensive foul),87,104
357,4,11:09.0,T. Wallace makes 2-pt jump shot from 8 ft,,89,104
358,4,10:53.0,,R. Neto misses 2-pt jump shot from 6 ft,89,104
359,4,10:51.0,Defensive rebound by S. Dekker,,89,104
360,4,10:48.0,M. Teodosić misses 3-pt jump shot from 25 ft,,89,104
361,4,10:48.0,,Defensive rebound by R. O'Neale,89,104
362,4,10:44.0,,Personal foul by M. Teodosić (drawn by R. O'Neale),89,104
363,4,10:44.0,,R. Gobert enters the game for D. Favors,89,104
364,4,10:44.0,L. Williams enters the game for J. Evans,,89,104
365,4,10:44.0,,J. Ingles enters the game for A. Burks,89,104
366,4,10:36.0,,Shooting foul by M. Harrell (drawn by R. Gobert),89,104
367,4,10:36.0,,R. Gobert misses free throw 1 of 2,89,104
368,4,10:36.0,,Offensive rebound by Team,89,104
369,4,10:36.0,,R. Gobert makes free throw 2 of 2,89,105
370,4,10:25.0,L. Williams makes 2-pt layup from 2 ft,,91,105
371,4,10:01.0,,J. Johnson misses 3-pt jump shot from 24 ft,91,105
372,4,9:59.0,Defensive rebound by M. Harrell,,91,105
373,4,9:51.0,B. Griffin enters the game for S. Dekker,,91,105
374,4,9:47.0,L. Williams makes 3-pt jump shot from 28 ft,,94,105
375,4,9:31.0,,R. Neto misses 2-pt layup from 1 ft,94,105
376,4,9:29.0,Defensive rebound by B. Griffin,,94,105
377,4,9:28.0,Shooting foul by J. Johnson (drawn by M. Harrell),,94,105
378,4,9:28.0,M. Harrell makes free throw 1 of 2,,95,105
379,4,9:28.0,,R. Rubio enters the game for R. O'Neale,95,105
380,4,9:28.0,,D. Mitchell enters the game for R. Neto,95,105
381,4,9:28.0,M. Harrell makes free throw 2 of 2,,96,105
382,4,9:04.0,,D. Mitchell misses 3-pt jump shot from 26 ft,96,105
383,4,9:02.0,Defensive rebound by B. Griffin,,96,105
