,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
368,4,7:56.0,,J. O'Bryant misses 2-pt layup from 1 ft (block by S. Ibaka),105,88
369,4,7:56.0,Defensive rebound by O. Anunoby,,105,88
370,4,7:51.0,N. Powell makes 2-pt layup from 5 ft,,107,88
371,4,7:33.0,,M. Monk misses 2-pt jump shot from 19 ft (block by D. Wright),107,88
372,4,7:30.0,Defensive rebound by F. VanVleet,,107,88
373,4,7:29.0,N. Powell makes 2-pt layup from 2 ft (assist by F. VanVleet),,109,88
374,4,7:29.0,Shooting foul by M. Monk (drawn by N. Powell),,109,88
375,4,7:29.0,N. Powell makes free throw 1 of 1,,110,88
376,4,7:12.0,,F. Kaminsky makes 2-pt jump shot from 8 ft (assist by M. Monk),110,90
377,4,6:59.0,S. Ibaka misses 2-pt layup from 6 ft (block by M. Carter-Williams),,110,90
378,4,6:55.0,Offensive rebound by S. Ibaka,,110,90
379,4,6:55.0,S. Ibaka misses 2-pt layup from 2 ft (block by M. Carter-Williams),,110,90
380,4,6:55.0,,Defensive rebound by J. O'Bryant,110,90
381,4,6:47.0,,Turnover by M. Monk (bad pass),110,90
382,4,6:40.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by S. Ibaka),,113,90
383,4,6:35.0,,J. Lamb makes 2-pt layup from 1 ft,113,92
384,4,6:35.0,,Shooting foul by D. Wright (drawn by J. Lamb),113,92
385,4,6:35.0,,J. Lamb makes free throw 1 of 1,113,93
386,4,6:30.0,Shooting foul by M. Carter-Williams (drawn by D. Wright),,113,93
387,4,6:30.0,D. Wright makes free throw 1 of 2,,114,93
388,4,6:30.0,P. Siakam enters the game for S. Ibaka,,114,93
389,4,6:30.0,D. Wright makes free throw 2 of 2,,115,93
390,4,6:08.0,,M. Carter-Williams makes 2-pt layup at rim (assist by M. Monk),115,95
391,4,5:54.0,N. Powell misses 3-pt jump shot from 26 ft,,115,95
392,4,5:51.0,Offensive rebound by P. Siakam,,115,95
393,4,5:49.0,F. VanVleet makes 3-pt jump shot from 24 ft (assist by P. Siakam),,118,95
394,4,5:41.0,,Personal foul by F. VanVleet (drawn by M. Carter-Williams),118,95
395,4,5:41.0,,D. Bacon enters the game for J. Lamb,118,95
396,4,5:29.0,,Turnover by M. Carter-Williams (lost ball; steal by O. Anunoby),118,95
397,4,5:24.0,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),,120,95
398,4,5:12.0,,J. O'Bryant makes 2-pt layup at rim,120,97
399,4,4:57.0,N. Powell misses 3-pt jump shot from 25 ft,,120,97
400,4,4:53.0,,Defensive rebound by D. Bacon,120,97
401,4,4:45.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by M. Carter-Williams),120,99
402,4,4:45.0,Toronto full timeout,,120,99
403,4,4:45.0,,J. Stone enters the game for M. Carter-Williams,120,99
404,4,4:45.0,,M. Mathiang enters the game for F. Kaminsky,120,99
405,4,4:45.0,M. Miller enters the game for O. Anunoby,,120,99
406,4,4:31.0,D. Wright makes 2-pt layup from 1 ft,,122,99
407,4,4:12.0,,J. O'Bryant misses 2-pt jump shot from 9 ft,122,99
408,4,4:09.0,Defensive rebound by N. Powell,,122,99
409,4,3:49.0,N. Powell misses 2-pt layup from 2 ft (block by J. Stone),,122,99
410,4,3:49.0,Offensive rebound by Team,,122,99
411,4,3:47.0,M. Miller misses 3-pt jump shot from 26 ft,,122,99
412,4,3:44.0,,Defensive rebound by D. Bacon,122,99
413,4,3:29.0,,J. O'Bryant makes 2-pt layup from 1 ft (assist by J. Stone),122,101
414,4,3:16.0,Shooting foul by J. Stone (drawn by D. Wright),,122,101
415,4,3:16.0,D. Wright makes free throw 1 of 2,,123,101
416,4,3:16.0,D. Wright makes free throw 2 of 2,,124,101
417,4,3:05.0,,D. Bacon makes 2-pt dunk from 1 ft (assist by J. Stone),124,103
418,4,2:37.0,P. Siakam misses 2-pt layup from 2 ft,,124,103
419,4,2:33.0,Offensive rebound by D. Wright,,124,103
420,4,2:33.0,D. Wright misses 2-pt dunk at rim,,124,103
421,4,2:31.0,,Defensive rebound by J. O'Bryant,124,103
422,4,2:29.0,,D. Bacon makes 2-pt layup from 1 ft (assist by M. Monk),124,105
423,4,2:29.0,,Shooting foul by N. Powell (drawn by D. Bacon),124,105
424,4,2:29.0,,D. Bacon makes free throw 1 of 1,124,106
425,4,2:11.0,M. Miller misses 3-pt jump shot from 23 ft,,124,106
426,4,2:08.0,,Defensive rebound by D. Bacon,124,106
427,4,2:06.0,,D. Bacon misses 3-pt jump shot from 25 ft,124,106
428,4,2:03.0,Defensive rebound by D. Wright,,124,106
429,4,1:56.0,D. Wright misses 3-pt jump shot from 26 ft,,124,106
430,4,1:51.0,,Defensive rebound by M. Mathiang,124,106
431,4,1:37.0,,Turnover by D. Bacon (bad pass),124,106
432,4,1:26.0,P. Siakam misses 2-pt layup from 3 ft,,124,106
433,4,1:23.0,,Defensive rebound by M. Mathiang,124,106
434,4,1:21.0,,M. Monk makes 3-pt jump shot from 23 ft (assist by J. Stone),124,109
435,4,1:10.0,Shooting foul by M. Mathiang (drawn by D. Wright),,124,109
436,4,1:10.0,D. Wright makes free throw 1 of 2,,125,109
437,4,1:10.0,D. Wright misses free throw 2 of 2,,125,109
438,4,1:07.0,,Defensive rebound by M. Mathiang,125,109
439,4,0:59.0,,Turnover by J. Stone (bad pass; steal by N. Powell),125,109
440,4,0:58.0,D. Wright makes 2-pt dunk from 2 ft (assist by P. Siakam),,127,109
441,4,0:44.0,,J. O'Bryant makes 2-pt dunk from 2 ft (assist by M. Monk),127,111
442,4,0:35.0,F. VanVleet makes 2-pt layup from 1 ft,,129,111
443,4,0:30.0,,J. O'Bryant misses 3-pt jump shot from 24 ft,129,111
444,4,0:27.0,,Offensive rebound by Team,129,111
445,4,0:13.0,,M. Monk misses 3-pt jump shot from 23 ft,129,111
446,4,0:10.0,Defensive rebound by P. Siakam,,129,111
