,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
103,2,11:12.0,,K. Olynyk makes 2-pt layup from 1 ft,18,34
104,2,11:12.0,,Shooting foul by K. Love (drawn by K. Olynyk),18,34
105,2,11:12.0,,K. Olynyk misses free throw 1 of 1,18,34
106,2,11:12.0,Defensive rebound by R. Hood,,18,34
107,2,10:58.0,Personal foul by J. Winslow (drawn by K. Love),,18,34
108,2,10:52.0,R. Hood misses 2-pt jump shot from 9 ft,,18,34
109,2,10:51.0,Offensive rebound by Team,,18,34
110,2,10:50.0,,Loose ball foul by D. Wade (drawn by T. Thompson),18,34
111,2,10:33.0,Turnover by K. Love (lost ball; steal by D. Wade),,18,34
112,2,10:23.0,,K. Olynyk misses 3-pt jump shot from 25 ft,18,34
113,2,10:20.0,Defensive rebound by T. Thompson,,18,34
114,2,10:13.0,J. Clarkson misses 2-pt jump shot from 19 ft,,18,34
115,2,10:11.0,,Defensive rebound by J. Winslow,18,34
116,2,9:59.0,,K. Olynyk makes 2-pt dunk from 1 ft,18,36
117,2,9:58.0,Cleveland full timeout,,18,36
118,2,9:58.0,J. Green enters the game for R. Hood,,18,36
119,2,9:42.0,Shooting block foul by K. Olynyk (drawn by T. Thompson),,18,36
120,2,9:42.0,T. Thompson makes free throw 1 of 2,,19,36
121,2,9:42.0,T. Thompson makes free throw 2 of 2,,20,36
122,2,9:24.0,,J. Winslow misses 3-pt jump shot from 24 ft,20,36
123,2,9:23.0,Defensive rebound by K. Love,,20,36
124,2,9:17.0,K. Love misses 3-pt jump shot from 26 ft,,20,36
125,2,9:16.0,,Defensive rebound by Team,20,36
126,2,9:16.0,L. James enters the game for T. Thompson,,20,36
127,2,8:58.0,,Turnover by D. Wade (bad pass; steal by J. Clarkson),20,36
128,2,8:52.0,K. Love misses 3-pt jump shot from 25 ft,,20,36
129,2,8:50.0,,Defensive rebound by J. Winslow,20,36
130,2,8:44.0,,J. Winslow makes 2-pt layup from 1 ft,20,38
131,2,8:24.0,L. James misses 2-pt jump shot from 5 ft (block by D. Wade),,20,38
132,2,8:23.0,Offensive rebound by Team,,20,38
133,2,8:22.0,Turnover by J. Clarkson (step out of bounds),,20,38
134,2,8:22.0,J. Calderón enters the game for J. Clarkson,,20,38
135,2,7:59.0,,J. Winslow misses 3-pt jump shot from 22 ft,20,38
136,2,7:58.0,,Offensive rebound by K. Olynyk,20,38
137,2,7:57.0,,Personal foul by J. Calderón (drawn by D. Wade),20,38
138,2,7:57.0,G. Hill enters the game for J. Smith,,20,38
139,2,7:49.0,,Turnover by D. Wade (bad pass; steal by J. Green),20,38
140,2,7:44.0,G. Hill misses 3-pt jump shot from 22 ft,,20,38
141,2,7:43.0,,Defensive rebound by W. Ellington,20,38
142,2,7:30.0,,D. Wade makes 2-pt jump shot from 18 ft,20,40
143,2,7:12.0,Def 3 sec tech foul by D. Wade,,20,40
144,2,7:12.0,K. Love makes technical free throw,,21,40
145,2,7:00.0,J. Calderón misses 2-pt jump shot from 19 ft,,21,40
146,2,6:58.0,,Defensive rebound by J. Richardson,21,40
147,2,6:53.0,,D. Wade misses 3-pt jump shot from 26 ft,21,40
148,2,6:49.0,,Offensive rebound by J. Winslow,21,40
149,2,6:38.0,,D. Wade makes 2-pt jump shot from 5 ft (assist by K. Olynyk),21,42
150,2,6:22.0,G. Hill misses 2-pt jump shot from 5 ft,,21,42
151,2,6:22.0,Offensive rebound by Team,,21,42
152,2,6:22.0,,G. Dragić enters the game for D. Wade,21,42
153,2,6:22.0,,T. Johnson enters the game for J. Richardson,21,42
154,2,6:22.0,L. Nance enters the game for K. Love,,21,42
155,2,6:11.0,L. Nance misses 2-pt layup at rim,,21,42
156,2,6:08.0,,Defensive rebound by K. Olynyk,21,42
157,2,5:57.0,,Shooting foul by L. Nance (drawn by K. Olynyk),21,42
158,2,5:57.0,,K. Olynyk misses free throw 1 of 2,21,42
159,2,5:57.0,,Offensive rebound by Team,21,42
160,2,5:57.0,,K. Olynyk makes free throw 2 of 2,21,43
161,2,5:41.0,T. Thompson enters the game for L. Nance,,21,43
162,2,5:35.0,L. James misses 3-pt jump shot from 25 ft,,21,43
163,2,5:32.0,,Defensive rebound by Team,21,43
164,2,5:16.0,,W. Ellington misses 3-pt jump shot from 25 ft,21,43
165,2,5:15.0,Defensive rebound by J. Green,,21,43
166,2,5:06.0,Shooting foul by J. Winslow (drawn by L. James),,21,43
167,2,5:06.0,L. James makes 2-pt layup from 1 ft,,23,43
168,2,5:06.0,,Violation by J. Winslow (def goaltending),23,43
169,2,5:06.0,L. James makes free throw 1 of 1,,24,43
170,2,4:46.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by G. Dragić),24,45
171,2,4:33.0,L. James makes 2-pt layup from 1 ft (assist by J. Green),,26,45
172,2,4:11.0,,Turnover by K. Olynyk (bad pass; steal by G. Hill),26,45
173,2,3:55.0,Turnover by T. Thompson (lost ball; steal by K. Olynyk),,26,45
174,2,3:44.0,,Turnover by G. Dragić (lost ball; steal by T. Thompson),26,45
175,2,3:39.0,L. James makes 2-pt layup from 1 ft (assist by J. Calderón),,28,45
176,2,3:39.0,,Miami full timeout,28,45
177,2,3:39.0,,J. Johnson enters the game for J. Winslow,28,45
178,2,3:39.0,R. Hood enters the game for G. Hill,,28,45
179,2,3:16.0,,J. Johnson misses 3-pt jump shot from 25 ft,28,45
180,2,3:13.0,Defensive rebound by T. Thompson,,28,45
181,2,3:05.0,L. James misses 2-pt jump shot from 16 ft,,28,45
182,2,3:04.0,,Defensive rebound by T. Johnson,28,45
183,2,2:52.0,,T. Johnson misses 2-pt jump shot from 12 ft,28,45
184,2,2:49.0,Defensive rebound by R. Hood,,28,45
185,2,2:44.0,R. Hood misses 2-pt jump shot from 7 ft,,28,45
186,2,2:43.0,Offensive rebound by T. Thompson,,28,45
187,2,2:40.0,T. Thompson misses 2-pt layup at rim,,28,45
188,2,2:39.0,,Defensive rebound by J. Johnson,28,45
189,2,2:30.0,,J. Johnson makes 2-pt layup from 1 ft,28,47
190,2,2:14.0,,J. Richardson enters the game for W. Ellington,28,47
191,2,2:14.0,J. Clarkson enters the game for J. Calderón,,28,47
192,2,2:06.0,L. James misses 3-pt jump shot from 25 ft,,28,47
193,2,2:04.0,Offensive rebound by R. Hood,,28,47
194,2,1:52.0,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),,30,47
195,2,1:40.0,,K. Olynyk misses 2-pt jump shot from 21 ft,30,47
196,2,1:38.0,Defensive rebound by L. James,,30,47
197,2,1:26.0,Turnover by T. Thompson (bad pass; steal by K. Olynyk),,30,47
198,2,1:24.0,,J. Johnson makes 2-pt layup at rim (assist by T. Johnson),30,49
199,2,1:24.0,,Shooting foul by R. Hood (drawn by J. Johnson),30,49
200,2,1:24.0,,J. Johnson makes free throw 1 of 1,30,50
201,2,1:12.0,R. Hood misses 2-pt jump shot from 14 ft,,30,50
202,2,1:12.0,Offensive rebound by Team,,30,50
203,2,1:12.0,,Loose ball foul by K. Olynyk (drawn by T. Thompson),30,50
204,2,1:12.0,T. Thompson makes free throw 1 of 2,,31,50
205,2,1:12.0,,J. Mickey enters the game for K. Olynyk,31,50
206,2,1:12.0,T. Thompson misses free throw 2 of 2,,31,50
207,2,1:11.0,,Defensive rebound by J. Richardson,31,50
208,2,0:58.0,,G. Dragić makes 2-pt layup from 1 ft,31,52
209,2,0:46.0,Turnover by L. James (bad pass; steal by J. Richardson),,31,52
210,2,0:43.0,,J. Richardson makes 2-pt layup from 1 ft,31,54
211,2,0:31.0,R. Hood makes 3-pt jump shot from 25 ft (assist by L. James),,34,54
212,2,0:12.0,,G. Dragić misses 3-pt jump shot from 26 ft,34,54
213,2,0:06.0,,Offensive rebound by J. Mickey,34,54
214,2,0:06.0,,J. Mickey misses 2-pt layup at rim,34,54
215,2,0:05.0,Defensive rebound by T. Thompson,,34,54
216,2,0:01.0,J. Clarkson misses 3-pt jump shot from 23 ft,,34,54
217,2,0:00.0,Offensive rebound by T. Thompson,,34,54
218,3,11:47.0,,Offensive foul by J. Mickey (drawn by G. Hill),34,54
219,3,11:47.0,,Turnover by J. Mickey (offensive foul),34,54
220,3,11:26.0,J. Green misses 2-pt hook shot from 8 ft,,34,54
221,3,11:24.0,Offensive rebound by J. Green,,34,54
222,3,11:23.0,J. Green makes 2-pt jump shot from 2 ft,,36,54
223,3,11:12.0,,J. Mickey makes 2-pt dunk at rim (assist by J. Richardson),36,56
224,3,10:53.0,J. Green misses 3-pt jump shot from 25 ft,,36,56
225,3,10:52.0,,Defensive rebound by J. Johnson,36,56
226,3,10:45.0,,Turnover by G. Dragić (bad pass; steal by J. Green),36,56
227,3,10:40.0,Shooting foul by T. Johnson (drawn by J. Green),,36,56
228,3,10:40.0,J. Green misses free throw 1 of 2,,36,56
229,3,10:40.0,Offensive rebound by Team,,36,56
230,3,10:40.0,J. Green makes free throw 2 of 2,,37,56
231,3,10:29.0,,T. Johnson misses 2-pt jump shot from 18 ft,37,56
232,3,10:26.0,,Offensive rebound by J. Richardson,37,56
233,3,10:25.0,,J. Richardson misses 2-pt layup from 1 ft,37,56
234,3,10:25.0,Defensive rebound by J. Calderón,,37,56
235,3,9:58.0,R. Hood makes 2-pt jump shot from 9 ft (assist by G. Hill),,39,56
236,3,9:48.0,,G. Dragić makes 2-pt layup from 1 ft,39,58
237,3,9:23.0,G. Hill makes 2-pt layup from 1 ft,,41,58
238,3,9:02.0,,J. Richardson misses 3-pt jump shot from 25 ft,41,58
239,3,9:02.0,Defensive rebound by Team,,41,58
240,3,9:02.0,,Loose ball foul by J. Mickey (drawn by G. Hill),41,58
241,3,8:49.0,G. Hill makes 2-pt jump shot from 13 ft,,43,58
242,3,8:36.0,,J. Richardson makes 2-pt jump shot from 7 ft,43,60
243,3,8:27.0,Offensive foul by L. James (drawn by T. Johnson),,43,60
244,3,8:27.0,Turnover by L. James (offensive foul),,43,60
245,3,8:09.0,,J. Johnson makes 2-pt jump shot from 6 ft,43,62
246,3,7:53.0,G. Hill misses 3-pt jump shot from 25 ft,,43,62
247,3,7:52.0,,Defensive rebound by J. Johnson,43,62
248,3,7:46.0,,J. Richardson misses 3-pt jump shot from 25 ft,43,62
249,3,7:45.0,,Offensive rebound by J. Richardson,43,62
250,3,7:42.0,,J. Richardson makes 2-pt dunk from 1 ft,43,64
251,3,7:41.0,Cleveland full timeout,,43,64
252,3,7:23.0,R. Hood makes 3-pt jump shot from 25 ft (assist by L. James),,46,64
253,3,7:05.0,,Shooting foul by J. Calderón (drawn by T. Johnson),46,64
254,3,7:05.0,,T. Johnson makes free throw 1 of 2,46,65
255,3,7:05.0,,T. Johnson makes free throw 2 of 2,46,66
256,3,6:51.0,Personal foul by J. Richardson (drawn by R. Hood),,46,66
257,3,6:39.0,J. Green misses 3-pt jump shot from 25 ft,,46,66
258,3,6:36.0,,Defensive rebound by J. Johnson,46,66
259,3,6:24.0,,Turnover by J. Johnson (out of bounds lost ball),46,66
260,3,6:19.0,Turnover by L. James (bad pass; steal by J. Johnson),,46,66
261,3,6:05.0,,J. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),46,68
262,3,5:54.0,L. James misses 3-pt jump shot from 23 ft,,46,68
263,3,5:52.0,,Defensive rebound by J. Mickey,46,68
264,3,5:38.0,,J. Johnson misses 2-pt jump shot from 7 ft,46,68
265,3,5:35.0,Defensive rebound by J. Green,,46,68
266,3,5:31.0,Shooting block foul by T. Johnson (drawn by L. James),,46,68
267,3,5:31.0,L. James makes free throw 1 of 2,,47,68
268,3,5:31.0,J. Clarkson enters the game for J. Green,,47,68
269,3,5:31.0,L. Nance enters the game for J. Calderón,,47,68
270,3,5:31.0,L. James misses free throw 2 of 2,,47,68
271,3,5:31.0,,W. Ellington enters the game for J. Richardson,47,68
272,3,5:28.0,,Offensive rebound by J. Johnson,47,68
273,3,5:17.0,,G. Dragić misses 2-pt layup from 1 ft,47,68
274,3,5:16.0,,Offensive rebound by J. Mickey,47,68
275,3,5:15.0,,J. Mickey misses 2-pt dunk at rim,47,68
276,3,5:14.0,Defensive rebound by G. Hill,,47,68
277,3,5:01.0,L. James misses 2-pt jump shot from 18 ft,,47,68
278,3,4:57.0,,Defensive rebound by G. Dragić,47,68
279,3,4:56.0,,Personal foul by L. Nance (drawn by G. Dragić),47,68
280,3,4:39.0,,Turnover by J. Johnson (bad pass; steal by R. Hood),47,68
281,3,4:32.0,R. Hood makes 2-pt jump shot from 7 ft,,49,68
282,3,4:32.0,Shooting foul by W. Ellington (drawn by R. Hood),,49,68
283,3,4:32.0,R. Hood makes free throw 1 of 1,,50,68
284,3,4:32.0,,Miami full timeout,50,68
285,3,4:10.0,,J. Johnson misses 3-pt jump shot from 26 ft,50,68
286,3,4:09.0,Defensive rebound by L. Nance,,50,68
287,3,3:53.0,L. Nance makes 2-pt jump shot from 3 ft (assist by L. James),,52,68
288,3,3:28.0,,J. Mickey makes 2-pt layup from 1 ft (assist by G. Dragić),52,70
289,3,3:06.0,R. Hood makes 2-pt jump shot from 18 ft,,54,70
290,3,2:51.0,,J. Johnson misses 3-pt jump shot from 24 ft,54,70
291,3,2:49.0,Defensive rebound by L. James,,54,70
292,3,2:40.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. James),,57,70
293,3,2:14.0,,T. Johnson misses 2-pt jump shot from 16 ft,57,70
294,3,2:12.0,Defensive rebound by L. Nance,,57,70
295,3,2:01.0,J. Clarkson misses 2-pt layup from 2 ft (block by J. Mickey),,57,70
296,3,2:00.0,,Defensive rebound by G. Dragić,57,70
297,3,1:55.0,,W. Ellington misses 3-pt jump shot from 24 ft,57,70
298,3,1:54.0,Defensive rebound by L. Nance,,57,70
299,3,1:40.0,J. Clarkson misses 2-pt jump shot from 10 ft,,57,70
300,3,1:39.0,Offensive rebound by L. Nance,,57,70
301,3,1:36.0,R. Hood misses 3-pt jump shot from 25 ft,,57,70
302,3,1:35.0,,Defensive rebound by J. Mickey,57,70
303,3,1:25.0,,T. Johnson misses 3-pt jump shot from 25 ft,57,70
304,3,1:24.0,,Offensive rebound by J. Johnson,57,70
305,3,1:19.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),57,73
306,3,0:59.0,L. James makes 2-pt dunk from 1 ft (assist by G. Hill),,59,73
307,3,0:41.0,,J. Mickey misses 3-pt jump shot from 25 ft,59,73
308,3,0:40.0,,Offensive rebound by J. Johnson,59,73
309,3,0:22.0,,K. Olynyk enters the game for G. Dragić,59,73
310,3,0:22.0,,D. Wade enters the game for J. Johnson,59,73
311,3,0:22.0,,J. Winslow enters the game for J. Mickey,59,73
312,3,0:22.0,J. Smith enters the game for R. Hood,,59,73
313,3,0:17.0,,D. Wade makes 2-pt jump shot from 19 ft (assist by K. Olynyk),59,75
314,3,0:00.0,L. Nance misses 2-pt layup from 1 ft,,59,75
315,3,0:00.0,Offensive rebound by Team,,59,75
316,4,11:49.0,Personal foul by J. Richardson (drawn by J. Calderón),,59,75
317,4,11:37.0,J. Clarkson misses 2-pt jump shot from 20 ft,,59,75
318,4,11:35.0,,Defensive rebound by D. Wade,59,75
319,4,11:27.0,,Shooting foul by J. Clarkson (drawn by J. Winslow),59,75
320,4,11:27.0,,J. Winslow makes free throw 1 of 2,59,76
321,4,11:27.0,,J. Winslow misses free throw 2 of 2,59,76
322,4,11:24.0,Defensive rebound by J. Smith,,59,76
323,4,11:13.0,J. Smith makes 2-pt jump shot from 20 ft,,61,76
324,4,10:57.0,,D. Wade misses 2-pt jump shot from 12 ft,61,76
325,4,10:56.0,,Offensive rebound by Team,61,76
326,4,10:56.0,Loose ball foul by J. Green (drawn by K. Olynyk),,61,76
327,4,10:43.0,,J. Richardson misses 2-pt layup from 1 ft,61,76
328,4,10:42.0,Defensive rebound by T. Thompson,,61,76
329,4,10:36.0,J. Green misses 2-pt layup from 1 ft (block by D. Wade),,61,76
330,4,10:35.0,Offensive rebound by T. Thompson,,61,76
331,4,10:34.0,Shooting foul by K. Olynyk (drawn by T. Thompson),,61,76
332,4,10:34.0,T. Thompson makes free throw 1 of 2,,62,76
333,4,10:34.0,T. Thompson misses free throw 2 of 2,,62,76
334,4,10:33.0,,Defensive rebound by K. Olynyk,62,76
335,4,10:19.0,,W. Ellington misses 3-pt jump shot from 23 ft,62,76
336,4,10:16.0,Defensive rebound by T. Thompson,,62,76
337,4,10:01.0,J. Green misses 3-pt jump shot from 23 ft,,62,76
338,4,9:58.0,,Defensive rebound by J. Richardson,62,76
339,4,9:41.0,,J. Richardson misses 3-pt jump shot from 25 ft,62,76
340,4,9:40.0,,Offensive rebound by Team,62,76
341,4,9:34.0,,D. Wade misses 2-pt jump shot from 17 ft,62,76
342,4,9:32.0,Defensive rebound by T. Thompson,,62,76
343,4,9:21.0,J. Calderón misses 3-pt jump shot from 25 ft,,62,76
344,4,9:20.0,Offensive rebound by T. Thompson,,62,76
345,4,9:20.0,Shooting foul by K. Olynyk (drawn by T. Thompson),,62,76
346,4,9:20.0,T. Thompson misses free throw 1 of 2,,62,76
347,4,9:20.0,Offensive rebound by Team,,62,76
348,4,9:20.0,T. Thompson misses free throw 2 of 2,,62,76
349,4,9:18.0,,Defensive rebound by K. Olynyk,62,76
350,4,8:58.0,,Offensive foul by D. Wade (drawn by J. Green),62,76
351,4,8:58.0,,Turnover by D. Wade (offensive foul),62,76
352,4,8:48.0,J. Smith misses 3-pt jump shot from 24 ft,,62,76
353,4,8:47.0,,Defensive rebound by Team,62,76
354,4,8:35.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Wade),62,79
355,4,8:17.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,65,79
356,4,8:01.0,,D. Wade misses 2-pt layup from 2 ft,65,79
357,4,8:00.0,Defensive rebound by T. Thompson,,65,79
358,4,7:49.0,J. Clarkson makes 2-pt layup from 2 ft,,67,79
359,4,7:29.0,,Shooting foul by J. Green (drawn by K. Olynyk),67,79
360,4,7:29.0,,K. Olynyk misses free throw 1 of 2,67,79
361,4,7:29.0,,Offensive rebound by Team,67,79
362,4,7:29.0,L. James enters the game for J. Calderón,,67,79
363,4,7:29.0,,K. Olynyk makes free throw 2 of 2,67,80
364,4,7:22.0,Personal foul by J. Winslow (drawn by L. James),,67,80
365,4,7:06.0,J. Clarkson makes 2-pt layup from 1 ft,,69,80
366,4,7:06.0,,Miami full timeout,69,80
367,4,7:06.0,,J. Johnson enters the game for W. Ellington,69,80
368,4,6:41.0,,D. Wade makes 2-pt layup from 1 ft (assist by K. Olynyk),69,82
369,4,6:18.0,J. Green misses 3-pt jump shot from 22 ft,,69,82
370,4,6:17.0,,Defensive rebound by J. Winslow,69,82
371,4,6:03.0,,D. Wade misses 2-pt jump shot from 19 ft,69,82
372,4,6:02.0,Defensive rebound by L. James,,69,82
373,4,5:54.0,J. Clarkson misses 3-pt jump shot from 25 ft,,69,82
374,4,5:53.0,,Defensive rebound by J. Richardson,69,82
375,4,5:44.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Winslow),69,84
376,4,5:44.0,Cleveland full timeout,,69,84
377,4,5:44.0,,G. Dragić enters the game for D. Wade,69,84
378,4,5:44.0,R. Hood enters the game for T. Thompson,,69,84
379,4,5:27.0,J. Green misses 2-pt dunk from 1 ft (block by J. Johnson),,69,84
380,4,5:26.0,,Defensive rebound by G. Dragić,69,84
381,4,5:11.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),69,87
382,4,4:50.0,L. James makes 2-pt jump shot from 22 ft (assist by J. Clarkson),,71,87
383,4,4:30.0,,J. Richardson misses 2-pt jump shot from 18 ft,71,87
384,4,4:29.0,Defensive rebound by L. James,,71,87
385,4,4:18.0,L. James misses 3-pt jump shot from 24 ft,,71,87
386,4,4:17.0,,Defensive rebound by J. Winslow,71,87
387,4,4:04.0,,Personal foul by J. Clarkson (drawn by K. Olynyk),71,87
388,4,4:04.0,,D. Wade enters the game for J. Winslow,71,87
389,4,4:04.0,G. Hill enters the game for J. Smith,,71,87
390,4,4:04.0,L. Nance enters the game for J. Green,,71,87
391,4,4:01.0,,Personal foul by L. Nance (drawn by J. Richardson),71,87
392,4,4:01.0,,J. Richardson makes free throw 1 of 2,71,88
