,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW ORLEANS_ACTION,OKLAHOMA CITY_SCORE,NEW ORLEANS_SCORE
47,1,6:22.0,Á. Abrines enters the game for P. George,,22,6
48,1,6:14.0,C. Anthony misses 3-pt jump shot from 23 ft,,22,6
49,1,6:13.0,Offensive rebound by R. Westbrook,,22,6
50,1,6:09.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,25,6
51,1,6:03.0,,New Orleans full timeout,25,6
52,1,5:45.0,,Turnover by A. Davis (bad pass; steal by C. Anthony),25,6
53,1,5:41.0,J. Grant misses 2-pt layup from 1 ft,,25,6
54,1,5:39.0,,Defensive rebound by J. Holiday,25,6
55,1,5:31.0,,J. Holiday makes 2-pt layup from 1 ft,25,8
56,1,5:31.0,,Shooting foul by J. Grant (drawn by J. Holiday),25,8
57,1,5:31.0,,J. Holiday misses free throw 1 of 1,25,8
58,1,5:28.0,Defensive rebound by C. Anthony,,25,8
59,1,5:17.0,R. Westbrook misses 2-pt jump shot from 19 ft,,25,8
60,1,5:16.0,,Defensive rebound by D. Cousins,25,8
61,1,5:04.0,,E. Moore makes 2-pt layup from 2 ft (assist by D. Cousins),25,10
62,1,5:02.0,Oklahoma City full timeout,,25,10
63,1,5:02.0,,J. Nelson enters the game for R. Rondo,25,10
64,1,5:02.0,,D. Miller enters the game for E. Moore,25,10
65,1,4:54.0,Personal block foul by D. Cousins (drawn by R. Westbrook),,25,10
66,1,4:47.0,Á. Abrines makes 2-pt jump shot from 13 ft (assist by R. Westbrook),,27,10
67,1,4:31.0,,Turnover by D. Miller (bad pass; steal by A. Roberson),27,10
68,1,4:23.0,J. Grant makes 2-pt dunk from 1 ft (assist by Á. Abrines),,29,10
69,1,3:56.0,,J. Holiday misses 2-pt jump shot from 21 ft,29,10
70,1,3:54.0,Defensive rebound by C. Anthony,,29,10
71,1,3:45.0,J. Grant misses 3-pt jump shot from 27 ft,,29,10
72,1,3:43.0,,Defensive rebound by A. Davis,29,10
73,1,3:30.0,,J. Holiday makes 2-pt layup from 1 ft (assist by D. Cousins),29,12
74,1,3:21.0,Á. Abrines misses 2-pt layup from 4 ft (block by D. Cousins),,29,12
75,1,3:19.0,,Defensive rebound by D. Miller,29,12
76,1,3:13.0,,J. Holiday makes 2-pt layup from 1 ft (assist by D. Miller),29,14
77,1,2:59.0,Á. Abrines misses 3-pt jump shot from 27 ft,,29,14
78,1,2:58.0,,Defensive rebound by D. Cousins,29,14
79,1,2:49.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by D. Cousins),29,17
80,1,2:33.0,R. Westbrook makes 2-pt jump shot from 18 ft,,31,17
81,1,2:18.0,,J. Holiday misses 2-pt layup from 1 ft,31,17
82,1,2:15.0,Defensive rebound by R. Westbrook,,31,17
83,1,2:09.0,Personal foul by D. Miller (drawn by Á. Abrines),,31,17
84,1,2:09.0,,D. Cunningham enters the game for A. Davis,31,17
85,1,2:09.0,R. Felton enters the game for R. Westbrook,,31,17
86,1,2:09.0,P. George enters the game for C. Anthony,,31,17
87,1,2:09.0,P. Patterson enters the game for A. Roberson,,31,17
88,1,1:56.0,P. George misses 2-pt jump shot from 18 ft,,31,17
89,1,1:54.0,,Defensive rebound by D. Cousins,31,17
90,1,1:48.0,,D. Cousins misses 2-pt layup from 1 ft,31,17
91,1,1:47.0,,Offensive rebound by D. Cousins,31,17
92,1,1:46.0,,D. Cousins misses 2-pt layup from 2 ft,31,17
93,1,1:45.0,,Offensive rebound by D. Cousins,31,17
94,1,1:44.0,,D. Cousins makes 2-pt layup at rim,31,19
95,1,1:27.0,Turnover by J. Grant (lost ball; steal by J. Nelson),,31,19
96,1,1:11.0,,Shooting foul by P. Patterson (drawn by D. Cousins),31,19
97,1,1:11.0,,D. Cousins makes free throw 1 of 2,31,20
98,1,1:11.0,,T. Allen enters the game for J. Holiday,31,20
99,1,1:11.0,D. Johnson enters the game for J. Grant,,31,20
100,1,1:11.0,,D. Cousins makes free throw 2 of 2,31,21
101,1,1:03.0,R. Felton makes 2-pt jump shot from 20 ft,,33,21
102,1,0:37.0,,Turnover by T. Allen (turnover; steal by P. George),33,21
103,1,0:28.0,D. Johnson misses 2-pt layup from 2 ft,,33,21
104,1,0:27.0,Offensive rebound by D. Johnson,,33,21
105,1,0:23.0,D. Johnson misses 2-pt layup from 2 ft,,33,21
106,1,0:21.0,,Defensive rebound by D. Miller,33,21
107,1,0:01.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by D. Cousins),33,24
108,1,0:00.0,Turnover by P. Patterson (bad pass; steal by T. Allen),,33,24
109,2,11:51.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by A. Davis),33,27
110,2,11:34.0,Á. Abrines misses 3-pt jump shot from 23 ft,,33,27
111,2,11:30.0,,Defensive rebound by D. Cunningham,33,27
112,2,11:27.0,,J. Nelson makes 2-pt jump shot from 22 ft,33,29
113,2,11:16.0,P. George makes 2-pt jump shot from 21 ft,,35,29
114,2,11:05.0,,Personal foul by D. Johnson (drawn by A. Davis),35,29
115,2,11:05.0,J. Grant enters the game for Á. Abrines,,35,29
116,2,11:05.0,J. Huestis enters the game for D. Johnson,,35,29
117,2,10:58.0,,Def 3 sec tech foul by P. George,35,29
118,2,10:58.0,,A. Davis misses technical free throw,35,29
119,2,10:58.0,,Offensive rebound by Team,35,29
120,2,10:51.0,,J. Nelson makes 2-pt jump shot from 23 ft,35,31
121,2,10:37.0,P. George misses 3-pt jump shot from 25 ft,,35,31
122,2,10:34.0,,Defensive rebound by D. Miller,35,31
123,2,10:25.0,,T. Allen makes 2-pt layup at rim (assist by D. Miller),35,33
124,2,10:09.0,J. Huestis misses 3-pt jump shot from 22 ft,,35,33
125,2,10:04.0,,Defensive rebound by D. Cunningham,35,33
126,2,10:00.0,,D. Miller misses 3-pt jump shot from 25 ft,35,33
127,2,9:55.0,Defensive rebound by J. Huestis,,35,33
128,2,9:49.0,R. Felton misses 2-pt layup at rim,,35,33
129,2,9:42.0,,Defensive rebound by A. Davis,35,33
130,2,9:34.0,,Shooting foul by P. Patterson (drawn by A. Davis),35,33
131,2,9:34.0,,A. Davis makes free throw 1 of 2,35,34
132,2,9:34.0,,A. Davis makes free throw 2 of 2,35,35
133,2,9:23.0,P. George makes 2-pt jump shot from 17 ft,,37,35
134,2,9:06.0,,Turnover by D. Cunningham (bad pass; steal by R. Felton),37,35
135,2,9:03.0,Personal foul by J. Nelson (drawn by J. Grant),,37,35
136,2,9:00.0,Personal foul by A. Davis (drawn by P. George),,37,35
137,2,9:00.0,R. Westbrook enters the game for J. Huestis,,37,35
138,2,8:51.0,P. George misses 2-pt layup from 3 ft,,37,35
139,2,8:47.0,,Defensive rebound by J. Nelson,37,35
140,2,8:39.0,,A. Davis makes 2-pt layup from 4 ft (assist by J. Nelson),37,37
141,2,8:39.0,,Shooting foul by P. Patterson (drawn by A. Davis),37,37
142,2,8:39.0,,A. Davis makes free throw 1 of 1,37,38
143,2,8:33.0,Personal foul by T. Allen (drawn by J. Grant),,37,38
144,2,8:33.0,C. Anthony enters the game for P. Patterson,,37,38
145,2,8:24.0,Turnover by R. Westbrook (step out of bounds),,37,38
146,2,8:09.0,,Turnover by D. Miller (lost ball; steal by P. George),37,38
147,2,8:02.0,J. Grant makes 2-pt dunk from 1 ft (assist by P. George),,39,38
148,2,7:46.0,,Turnover by J. Nelson (bad pass),39,38
149,2,7:35.0,C. Anthony misses 3-pt jump shot from 23 ft,,39,38
150,2,7:31.0,,Defensive rebound by T. Allen,39,38
151,2,7:24.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Allen),39,40
152,2,7:24.0,,Shooting foul by C. Anthony (drawn by A. Davis),39,40
153,2,7:24.0,,R. Rondo enters the game for J. Nelson,39,40
154,2,7:24.0,A. Roberson enters the game for P. George,,39,40
155,2,7:24.0,,A. Davis makes free throw 1 of 1,39,41
156,2,7:17.0,Shooting foul by D. Miller (drawn by R. Felton),,39,41
157,2,7:17.0,,D. Cousins enters the game for D. Miller,39,41
158,2,7:17.0,,J. Holiday enters the game for A. Davis,39,41
159,2,7:17.0,S. Adams enters the game for J. Grant,,39,41
160,2,7:17.0,R. Felton makes free throw 2 of 2,,40,41
161,2,7:17.0,R. Felton makes free throw 1 of 2,,41,41
162,2,6:44.0,,D. Cousins misses 2-pt layup from 1 ft,41,41
163,2,6:39.0,Defensive rebound by C. Anthony,,41,41
164,2,6:39.0,,Violation by J. Holiday (kicked ball),41,41
165,2,6:39.0,,New Orleans full timeout,41,41
166,2,6:39.0,,E. Moore enters the game for T. Allen,41,41
167,2,6:28.0,R. Westbrook makes 2-pt jump shot from 20 ft,,43,41
168,2,6:12.0,,D. Cousins misses 3-pt jump shot from 25 ft,43,41
169,2,6:06.0,Defensive rebound by R. Felton,,43,41
170,2,6:02.0,R. Westbrook misses 2-pt jump shot from 18 ft,,43,41
171,2,5:59.0,Offensive rebound by Team,,43,41
172,2,5:59.0,,A. Davis enters the game for D. Cunningham,43,41
173,2,5:39.0,,Turnover by A. Davis (bad pass; steal by R. Westbrook),43,41
174,2,5:35.0,R. Felton misses 3-pt jump shot from 25 ft,,43,41
175,2,5:29.0,Offensive rebound by C. Anthony,,43,41
176,2,5:28.0,C. Anthony misses 2-pt layup from 1 ft,,43,41
177,2,5:23.0,Offensive rebound by C. Anthony,,43,41
178,2,5:22.0,C. Anthony makes 2-pt layup from 1 ft,,45,41
179,2,5:10.0,,D. Cousins misses 2-pt layup from 4 ft,45,41
180,2,5:07.0,Defensive rebound by C. Anthony,,45,41
181,2,5:03.0,P. George enters the game for R. Felton,,45,41
182,2,4:57.0,Shooting foul by J. Holiday (drawn by R. Westbrook),,45,41
183,2,4:57.0,R. Westbrook makes free throw 1 of 2,,46,41
184,2,4:57.0,R. Westbrook makes free throw 2 of 2,,47,41
185,2,4:52.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),47,43
186,2,4:36.0,C. Anthony makes 2-pt jump shot from 14 ft (assist by P. George),,49,43
187,2,4:17.0,,D. Cousins makes 2-pt layup from 2 ft (assist by J. Holiday),49,45
188,2,4:01.0,Shooting foul by J. Holiday (drawn by C. Anthony),,49,45
189,2,4:01.0,C. Anthony makes free throw 1 of 2,,50,45
190,2,4:01.0,C. Anthony misses free throw 2 of 2,,50,45
191,2,3:58.0,,Defensive rebound by A. Davis,50,45
192,2,3:50.0,,E. Moore makes 2-pt jump shot from 22 ft,50,47
193,2,3:31.0,R. Westbrook makes 3-pt jump shot from 25 ft,,53,47
194,2,3:24.0,,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),53,49
195,2,3:15.0,P. George misses 3-pt jump shot from 25 ft,,53,49
196,2,3:15.0,Offensive rebound by P. George,,53,49
197,2,3:15.0,Oklahoma City full timeout,,53,49
198,2,3:06.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,55,49
199,2,2:44.0,,Turnover by R. Rondo (bad pass; steal by C. Anthony),55,49
200,2,2:42.0,C. Anthony misses 2-pt jump shot from 20 ft,,55,49
201,2,2:40.0,,Defensive rebound by A. Davis,55,49
202,2,2:33.0,,D. Cousins makes 2-pt layup at rim (assist by R. Rondo),55,51
203,2,2:13.0,C. Anthony makes 2-pt layup from 1 ft,,57,51
204,2,2:02.0,,J. Holiday misses 3-pt jump shot from 25 ft,57,51
205,2,2:00.0,Defensive rebound by C. Anthony,,57,51
206,2,1:47.0,S. Adams makes 2-pt jump shot from 6 ft (assist by R. Westbrook),,59,51
207,2,1:31.0,,A. Davis misses 2-pt jump shot from 12 ft,59,51
208,2,1:28.0,Defensive rebound by P. George,,59,51
209,2,1:24.0,Shooting foul by A. Davis (drawn by S. Adams),,59,51
210,2,1:24.0,S. Adams misses free throw 1 of 2,,59,51
211,2,1:24.0,Offensive rebound by Team,,59,51
212,2,1:24.0,S. Adams makes free throw 2 of 2,,60,51
213,2,1:12.0,,D. Cousins misses 2-pt layup from 2 ft (block by S. Adams),60,51
214,2,1:12.0,,Offensive rebound by Team,60,51
215,2,1:12.0,D. Johnson enters the game for S. Adams,,60,51
216,2,1:09.0,,R. Rondo misses 2-pt jump shot from 19 ft,60,51
217,2,1:07.0,,Offensive rebound by Team,60,51
218,2,1:07.0,Loose ball foul by D. Johnson (drawn by D. Cousins),,60,51
219,2,1:07.0,,D. Cousins makes free throw 1 of 2,60,52
220,2,1:07.0,,D. Cousins makes free throw 2 of 2,60,53
221,2,0:58.0,Shooting foul by E. Moore (drawn by R. Westbrook),,60,53
222,2,0:58.0,R. Westbrook makes free throw 1 of 2,,61,53
223,2,0:58.0,,J. Nelson enters the game for J. Holiday,61,53
224,2,0:58.0,R. Westbrook makes free throw 2 of 2,,62,53
225,2,0:47.0,,Def 3 sec tech foul by C. Anthony,62,53
226,2,0:47.0,,A. Davis makes technical free throw,62,54
227,2,0:39.0,,Shooting foul by D. Johnson (drawn by A. Davis),62,54
228,2,0:39.0,,A. Davis makes free throw 1 of 2,62,55
229,2,0:39.0,,A. Davis misses free throw 2 of 2,62,55
230,2,0:36.0,Defensive rebound by R. Westbrook,,62,55
231,2,0:33.0,R. Westbrook misses 3-pt jump shot from 25 ft,,62,55
232,2,0:27.0,,Defensive rebound by A. Davis,62,55
233,2,0:14.0,,Shooting foul by C. Anthony (drawn by A. Davis),62,55
234,2,0:14.0,,A. Davis makes free throw 1 of 2,62,56
235,2,0:14.0,,D. Cunningham enters the game for D. Cousins,62,56
236,2,0:14.0,,T. Allen enters the game for J. Nelson,62,56
237,2,0:14.0,Á. Abrines enters the game for A. Roberson,,62,56
238,2,0:14.0,,A. Davis makes free throw 2 of 2,62,57
239,2,0:04.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,65,57
240,3,11:43.0,,J. Holiday makes 2-pt jump shot from 8 ft,65,59
241,3,11:23.0,R. Westbrook misses 3-pt jump shot from 26 ft,,65,59
242,3,11:17.0,,Defensive rebound by E. Moore,65,59
243,3,11:13.0,,D. Cousins misses 3-pt jump shot from 26 ft,65,59
244,3,11:08.0,Defensive rebound by R. Westbrook,,65,59
245,3,11:05.0,S. Adams makes 2-pt hook shot from 2 ft (assist by R. Westbrook),,67,59
246,3,10:39.0,,D. Cousins misses 3-pt jump shot from 25 ft,67,59
247,3,10:38.0,Defensive rebound by A. Roberson,,67,59
248,3,10:32.0,Turnover by A. Roberson (bad pass; steal by E. Moore),,67,59
249,3,10:26.0,,E. Moore makes 2-pt layup from 1 ft,67,61
250,3,10:06.0,Turnover by S. Adams (lost ball; steal by D. Cousins),,67,61
251,3,10:00.0,,D. Cousins makes 2-pt layup from 2 ft (assist by J. Holiday),67,63
252,3,10:00.0,Oklahoma City full timeout,,67,63
253,3,9:48.0,C. Anthony misses 3-pt jump shot from 24 ft,,67,63
254,3,9:44.0,,Defensive rebound by D. Cousins,67,63
255,3,9:31.0,,E. Moore misses 3-pt jump shot from 24 ft,67,63
256,3,9:27.0,Defensive rebound by R. Westbrook,,67,63
257,3,9:10.0,R. Westbrook misses 2-pt jump shot from 19 ft,,67,63
258,3,9:06.0,,Defensive rebound by D. Cousins,67,63
259,3,9:00.0,,J. Holiday misses 3-pt jump shot from 25 ft,67,63
260,3,8:55.0,Defensive rebound by R. Westbrook,,67,63
261,3,8:51.0,,Offensive charge foul by R. Westbrook (drawn by D. Cousins),67,63
262,3,8:51.0,Turnover by R. Westbrook (offensive foul),,67,63
263,3,8:37.0,,D. Cousins makes 2-pt layup from 1 ft,67,65
264,3,8:36.0,Violation by A. Roberson (def goaltending),,67,65
265,3,8:24.0,P. George misses 2-pt layup from 2 ft,,67,65
266,3,8:24.0,S. Adams makes 2-pt layup from 1 ft,,69,65
267,3,8:19.0,Offensive rebound by S. Adams,,69,65
268,3,8:08.0,,D. Cousins misses 3-pt jump shot from 24 ft,69,65
269,3,8:03.0,Defensive rebound by C. Anthony,,69,65
270,3,7:56.0,Shooting foul by R. Rondo (drawn by R. Westbrook),,69,65
271,3,7:56.0,R. Westbrook makes free throw 1 of 2,,70,65
272,3,7:56.0,R. Westbrook misses free throw 2 of 2,,70,65
273,3,7:52.0,,Defensive rebound by J. Holiday,70,65
274,3,7:30.0,,R. Rondo makes 2-pt layup from 1 ft,70,67
275,3,7:11.0,P. George makes 2-pt jump shot from 6 ft,,72,67
276,3,6:57.0,,E. Moore misses 2-pt jump shot from 11 ft,72,67
277,3,6:53.0,Defensive rebound by R. Westbrook,,72,67
278,3,6:51.0,P. George misses 2-pt jump shot from 18 ft,,72,67
279,3,6:47.0,Offensive rebound by Team,,72,67
280,3,6:44.0,Shooting foul by E. Moore (drawn by R. Westbrook),,72,67
281,3,6:44.0,R. Westbrook makes free throw 1 of 2,,73,67
282,3,6:44.0,Á. Abrines enters the game for P. George,,73,67
283,3,6:44.0,R. Westbrook makes free throw 2 of 2,,74,67
284,3,6:36.0,,A. Davis misses 3-pt jump shot from 25 ft,74,67
285,3,6:34.0,Defensive rebound by Team,,74,67
286,3,6:13.0,C. Anthony makes 2-pt jump shot from 15 ft,,76,67
287,3,5:58.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),76,69
288,3,5:35.0,R. Westbrook misses 2-pt jump shot from 20 ft,,76,69
289,3,5:31.0,,Defensive rebound by R. Rondo,76,69
290,3,5:25.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),76,72
291,3,5:04.0,C. Anthony misses 3-pt jump shot from 24 ft,,76,72
292,3,5:01.0,Offensive rebound by R. Westbrook,,76,72
293,3,5:00.0,R. Westbrook misses 2-pt layup from 1 ft,,76,72
294,3,5:00.0,,Defensive rebound by D. Cousins,76,72
295,3,5:00.0,,Technical foul by D. Cousins,76,72
296,3,5:00.0,,Turnover by D. Cousins (turnover),76,72
297,3,5:00.0,R. Westbrook makes technical free throw,,77,72
298,3,5:00.0,R. Westbrook misses technical free throw,,77,72
299,3,5:00.0,Offensive rebound by Team,,77,72
300,3,5:00.0,,J. Nelson enters the game for D. Cousins,77,72
301,3,5:00.0,,D. Miller enters the game for R. Rondo,77,72
302,3,5:00.0,,D. Cunningham enters the game for J. Holiday,77,72
303,3,4:47.0,S. Adams misses 2-pt dunk from 1 ft,,77,72
304,3,4:44.0,,Defensive rebound by A. Davis,77,72
305,3,4:29.0,,J. Nelson makes 3-pt jump shot from 32 ft (assist by D. Miller),77,75
306,3,4:15.0,Shooting foul by J. Nelson (drawn by Á. Abrines),,77,75
307,3,4:15.0,Á. Abrines makes free throw 1 of 2,,78,75
308,3,4:15.0,J. Grant enters the game for S. Adams,,78,75
309,3,4:15.0,Á. Abrines makes free throw 2 of 2,,79,75
310,3,4:01.0,,D. Cunningham misses 3-pt jump shot from 22 ft,79,75
311,3,3:58.0,,Offensive rebound by D. Miller,79,75
312,3,3:54.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by D. Miller),79,78
313,3,3:45.0,Personal foul by D. Cunningham (drawn by C. Anthony),,79,78
314,3,3:45.0,C. Anthony makes free throw 2 of 2,,80,78
315,3,3:45.0,C. Anthony makes free throw 1 of 2,,81,78
316,3,3:32.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Nelson),81,81
317,3,3:11.0,Turnover by C. Anthony (traveling),,81,81
318,3,3:11.0,P. Patterson enters the game for C. Anthony,,81,81
319,3,3:11.0,,Turnover by A. Davis (offensive goaltending),81,81
320,3,2:58.0,,New Orleans full timeout,81,81
321,3,2:58.0,R. Felton enters the game for Á. Abrines,,81,81
322,3,2:58.0,P. George enters the game for A. Roberson,,81,81
323,3,2:40.0,R. Westbrook misses 3-pt jump shot from 26 ft,,81,81
324,3,2:37.0,,Defensive rebound by A. Davis,81,81
325,3,2:21.0,,A. Davis misses 2-pt jump shot from 13 ft,81,81
326,3,2:19.0,,Offensive rebound by D. Cunningham,81,81
327,3,2:17.0,,Turnover by D. Cunningham (lost ball; steal by R. Westbrook),81,81
328,3,2:17.0,Turnover by R. Westbrook (traveling),,81,81
329,3,2:17.0,,T. Allen enters the game for E. Moore,81,81
330,3,2:12.0,,J. Nelson makes 2-pt layup from 2 ft (assist by A. Davis),81,83
331,3,1:55.0,R. Felton misses 3-pt jump shot from 23 ft,,81,83
332,3,1:52.0,,Defensive rebound by T. Allen,81,83
333,3,1:36.0,,Turnover by A. Davis (turnover),81,83
334,3,1:14.0,J. Grant makes 2-pt hook shot from 7 ft,,83,83
335,3,0:59.0,,T. Allen makes 2-pt dunk at rim (assist by A. Davis),83,85
336,3,0:52.0,R. Westbrook misses 2-pt jump shot from 21 ft,,83,85
337,3,0:44.0,,Defensive rebound by D. Miller,83,85
338,3,0:41.0,,Turnover by A. Davis (traveling),83,85
339,3,0:31.0,Shooting foul by A. Davis (drawn by J. Grant),,83,85
340,3,0:31.0,J. Grant makes free throw 1 of 2,,84,85
341,3,0:31.0,J. Grant misses free throw 2 of 2,,84,85
342,3,0:29.0,,Defensive rebound by D. Cunningham,84,85
343,3,0:18.0,,Turnover by J. Nelson (lost ball; steal by P. George),84,85
344,3,0:05.0,Personal foul by J. Nelson (drawn by P. George),,84,85
345,3,0:05.0,P. George makes free throw 1 of 2,,85,85
346,3,0:05.0,,E. Moore enters the game for T. Allen,85,85
347,3,0:05.0,A. Roberson enters the game for R. Westbrook,,85,85
348,3,0:05.0,P. George makes free throw 2 of 2,,86,85
349,3,0:00.0,,Personal take foul by A. Roberson (drawn by E. Moore),86,85
350,3,0:00.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Nelson),86,87
351,4,11:45.0,P. Patterson misses 2-pt jump shot from 10 ft,,86,87
352,4,11:40.0,,Defensive rebound by D. Miller,86,87
353,4,11:30.0,,Away from play foul by P. Patterson (drawn by A. Davis),86,87
354,4,11:00.0,,D. Miller makes 2-pt jump shot from 11 ft (assist by J. Nelson),86,89
355,4,10:46.0,P. George misses 3-pt jump shot from 24 ft,,86,89
356,4,10:43.0,,Defensive rebound by T. Allen,86,89
357,4,10:32.0,,A. Davis misses 2-pt jump shot from 20 ft,86,89
358,4,10:31.0,,Offensive rebound by T. Allen,86,89
359,4,10:31.0,,T. Allen makes 2-pt layup from 1 ft,86,91
360,4,10:31.0,,Shooting foul by A. Roberson (drawn by T. Allen),86,91
361,4,10:31.0,,T. Allen misses free throw 1 of 1,86,91
362,4,10:28.0,Defensive rebound by P. George,,86,91
363,4,10:20.0,Personal foul by D. Cunningham (drawn by P. George),,86,91
364,4,10:20.0,Á. Abrines enters the game for A. Roberson,,86,91
365,4,10:09.0,R. Felton misses 3-pt jump shot from 28 ft,,86,91
366,4,10:06.0,,Defensive rebound by T. Allen,86,91
367,4,9:50.0,,Personal foul by P. George (drawn by A. Davis),86,91
368,4,9:38.0,,J. Nelson misses 3-pt jump shot from 33 ft,86,91
369,4,9:32.0,Defensive rebound by Á. Abrines,,86,91
370,4,9:29.0,Oklahoma City full timeout,,86,91
371,4,9:29.0,,J. Holiday enters the game for D. Cunningham,86,91
372,4,9:17.0,Shooting foul by J. Holiday (drawn by J. Grant),,86,91
373,4,9:17.0,J. Grant misses free throw 1 of 2,,86,91
374,4,9:17.0,Offensive rebound by Team,,86,91
375,4,9:17.0,J. Grant makes free throw 2 of 2,,87,91
376,4,9:08.0,,Personal foul by R. Felton (drawn by A. Davis),87,91
377,4,9:08.0,,R. Rondo enters the game for J. Nelson,87,91
378,4,8:56.0,,J. Holiday makes 2-pt layup from 1 ft,87,93
379,4,8:36.0,J. Grant makes 2-pt layup from 2 ft,,89,93
380,4,8:19.0,,J. Holiday misses 3-pt jump shot from 26 ft,89,93
381,4,8:17.0,Defensive rebound by R. Felton,,89,93
382,4,8:08.0,R. Felton makes 2-pt jump shot from 18 ft,,91,93
383,4,7:52.0,,Personal foul by Á. Abrines (drawn by A. Davis),91,93
384,4,7:52.0,,A. Davis misses free throw 1 of 2,91,93
385,4,7:52.0,,Offensive rebound by Team,91,93
386,4,7:52.0,,E. Moore enters the game for D. Miller,91,93
387,4,7:52.0,S. Adams enters the game for J. Grant,,91,93
388,4,7:52.0,R. Westbrook enters the game for P. George,,91,93
389,4,7:52.0,C. Anthony enters the game for P. Patterson,,91,93
