,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MEMPHIS_ACTION,NEW YORK_SCORE,MEMPHIS_SCORE
33,1,6:54.0,,J. Martin enters the game for J. Green,12,15
34,1,6:54.0,,M. Chalmers enters the game for A. Harrison,12,15
35,1,6:40.0,Personal foul by D. Brooks (drawn by J. Jack),,12,15
36,1,6:34.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,12,15
37,1,6:31.0,,Defensive rebound by M. Chalmers,12,15
38,1,6:15.0,,M. Chalmers misses 3-pt jump shot from 23 ft,12,15
39,1,6:11.0,Defensive rebound by E. Freedom,,12,15
40,1,6:00.0,C. Lee makes 2-pt jump shot from 14 ft,,14,15
41,1,5:44.0,,Turnover by T. Evans (bad pass; steal by K. Porziņģis),14,15
42,1,5:27.0,Turnover by J. Jack (lost ball; steal by D. Brooks),,14,15
43,1,5:21.0,,T. Evans makes 2-pt layup at rim,14,17
44,1,5:11.0,Shooting foul by J. Martin (drawn by K. Porziņģis),,14,17
45,1,5:11.0,K. Porziņģis makes free throw 1 of 2,,15,17
46,1,5:11.0,,W. Selden enters the game for T. Evans,15,17
47,1,5:11.0,,J. Ennis enters the game for D. Davis,15,17
48,1,5:11.0,,J. Green enters the game for D. Brooks,15,17
49,1,5:11.0,T. Hardaway enters the game for C. Lee,,15,17
50,1,5:11.0,D. McDermott enters the game for L. Thomas,,15,17
51,1,5:11.0,K. Porziņģis makes free throw 2 of 2,,16,17
52,1,4:58.0,,J. Martin misses 2-pt jump shot from 19 ft,16,17
53,1,4:54.0,Defensive rebound by K. Porziņģis,,16,17
54,1,4:47.0,K. Porziņģis makes 2-pt layup from 3 ft (assist by J. Jack),,18,17
55,1,4:25.0,,J. Green misses 2-pt jump shot from 14 ft,18,17
56,1,4:22.0,Defensive rebound by T. Hardaway,,18,17
57,1,4:18.0,Personal foul by J. Green (drawn by K. Porziņģis),,18,17
58,1,4:18.0,,I. Rabb enters the game for J. Green,18,17
59,1,4:18.0,F. Ntilikina enters the game for J. Jack,,18,17
60,1,4:14.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by F. Ntilikina),,20,17
61,1,3:53.0,,W. Selden makes 3-pt jump shot from 23 ft (assist by J. Ennis),20,20
62,1,3:31.0,T. Hardaway misses 3-pt jump shot from 26 ft,,20,20
63,1,3:27.0,,Defensive rebound by M. Chalmers,20,20
64,1,3:22.0,,J. Martin makes 2-pt layup at rim,20,22
65,1,3:06.0,E. Freedom makes 2-pt hook shot at rim (assist by F. Ntilikina),,22,22
66,1,2:58.0,,Shooting foul by F. Ntilikina (drawn by M. Chalmers),22,22
67,1,2:58.0,New York full timeout,,22,22
68,1,2:58.0,M. Beasley enters the game for K. Porziņģis,,22,22
69,1,2:58.0,,M. Chalmers makes free throw 1 of 2,22,23
70,1,2:58.0,,M. Chalmers makes free throw 2 of 2,22,24
71,1,2:47.0,Turnover by E. Freedom (bad pass),,22,24
72,1,2:36.0,,I. Rabb makes 2-pt hook shot from 6 ft (assist by J. Ennis),22,26
73,1,2:36.0,,Shooting foul by M. Beasley (drawn by I. Rabb),22,26
74,1,2:36.0,,I. Rabb misses free throw 1 of 1,22,26
75,1,2:34.0,Defensive rebound by E. Freedom,,22,26
76,1,2:23.0,E. Freedom makes 2-pt layup at rim,,24,26
77,1,2:09.0,,J. Martin misses 2-pt layup from 1 ft,24,26
78,1,2:06.0,,Offensive rebound by J. Martin,24,26
79,1,2:05.0,,J. Martin makes 2-pt layup at rim,24,28
80,1,1:48.0,D. McDermott misses 2-pt layup from 5 ft,,24,28
81,1,1:48.0,Offensive rebound by Team,,24,28
82,1,1:48.0,,Loose ball foul by W. Selden (drawn by E. Freedom),24,28
83,1,1:48.0,E. Freedom makes free throw 1 of 2,,25,28
84,1,1:48.0,E. Freedom makes free throw 2 of 2,,26,28
85,1,1:27.0,,W. Selden misses 2-pt jump shot from 10 ft,26,28
86,1,1:24.0,Defensive rebound by M. Beasley,,26,28
87,1,1:15.0,D. McDermott misses 3-pt jump shot from 25 ft,,26,28
88,1,1:13.0,,Defensive rebound by J. Ennis,26,28
89,1,1:07.0,,J. Ennis makes 2-pt jump shot from 22 ft,26,30
90,1,0:46.0,M. Beasley makes 2-pt hook shot from 2 ft,,28,30
91,1,0:26.0,,Turnover by M. Chalmers (bad pass),28,30
92,1,0:08.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. McDermott),,31,30
93,1,0:02.0,,Shooting foul by M. Beasley (drawn by M. Chalmers),31,30
94,1,0:02.0,,M. Chalmers makes free throw 1 of 2,31,31
95,1,0:02.0,,M. Chalmers makes free throw 2 of 2,31,32
96,1,0:00.0,F. Ntilikina misses 3-pt jump shot from 32 ft,,31,32
97,1,0:00.0,Offensive rebound by Team,,31,32
98,2,11:52.0,,D. Davis makes 2-pt dunk at rim (assist by J. Martin),31,34
99,2,11:39.0,Offensive foul by K. O'Quinn (drawn by W. Selden),,31,34
100,2,11:39.0,Turnover by K. O'Quinn (offensive foul),,31,34
101,2,11:24.0,,J. Martin makes 2-pt layup from 1 ft (assist by J. Ennis),31,36
102,2,11:14.0,T. Hardaway misses 3-pt jump shot from 25 ft,,31,36
103,2,11:11.0,,Defensive rebound by J. Ennis,31,36
104,2,11:07.0,,Offensive foul by D. Davis (drawn by T. Hardaway),31,36
105,2,11:07.0,,Turnover by D. Davis (offensive foul),31,36
106,2,10:54.0,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),,33,36
107,2,10:35.0,,D. Davis makes 2-pt dunk from 1 ft (assist by W. Selden),33,38
108,2,10:15.0,Turnover by F. Ntilikina (bad pass; steal by J. Martin),,33,38
109,2,10:06.0,,A. Harrison misses 2-pt jump shot at rim,33,38
110,2,10:04.0,Defensive rebound by F. Ntilikina,,33,38
111,2,10:02.0,T. Hardaway makes 2-pt layup at rim (assist by F. Ntilikina),,35,38
112,2,9:35.0,,J. Martin makes 2-pt layup from 1 ft,35,40
113,2,9:35.0,Violation by K. O'Quinn (def goaltending),,35,40
114,2,9:21.0,T. Hardaway makes 2-pt layup from 2 ft (assist by F. Ntilikina),,37,40
115,2,8:55.0,,J. Ennis misses 2-pt jump shot from 22 ft,37,40
116,2,8:51.0,Defensive rebound by K. O'Quinn,,37,40
117,2,8:49.0,,D. Brooks enters the game for W. Selden,37,40
118,2,8:49.0,,T. Evans enters the game for J. Ennis,37,40
119,2,8:49.0,C. Lee enters the game for T. Hardaway,,37,40
120,2,8:44.0,Turnover by D. McDermott (lost ball; steal by D. Brooks),,37,40
121,2,8:38.0,,A. Harrison misses 2-pt layup from 1 ft,37,40
122,2,8:35.0,Defensive rebound by F. Ntilikina,,37,40
123,2,8:19.0,M. Beasley makes 2-pt jump shot from 12 ft,,39,40
124,2,8:13.0,,Memphis full timeout,39,40
125,2,8:03.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by T. Evans),39,43
126,2,7:41.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,39,43
127,2,7:41.0,Offensive rebound by K. O'Quinn,,39,43
128,2,7:34.0,C. Lee misses 3-pt jump shot from 25 ft,,39,43
129,2,7:31.0,,Defensive rebound by D. Davis,39,43
130,2,7:10.0,,J. Martin misses 3-pt jump shot from 26 ft,39,43
131,2,7:08.0,Defensive rebound by K. O'Quinn,,39,43
132,2,6:57.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,39,43
133,2,6:54.0,,Defensive rebound by T. Evans,39,43
134,2,6:46.0,,T. Evans makes 2-pt layup from 1 ft,39,45
135,2,6:32.0,,J. Green enters the game for J. Martin,39,45
136,2,6:32.0,K. Porziņģis enters the game for M. Beasley,,39,45
137,2,6:32.0,E. Freedom enters the game for K. O'Quinn,,39,45
138,2,6:32.0,L. Thomas enters the game for D. McDermott,,39,45
139,2,6:20.0,K. Porziņģis makes 2-pt hook shot from 6 ft (assist by F. Ntilikina),,41,45
140,2,6:06.0,,Turnover by D. Davis (bad pass; steal by C. Lee),41,45
141,2,5:55.0,F. Ntilikina misses 2-pt jump shot from 15 ft,,41,45
142,2,5:51.0,,Defensive rebound by A. Harrison,41,45
143,2,5:42.0,,T. Evans misses 3-pt jump shot from 26 ft,41,45
144,2,5:38.0,,Offensive rebound by J. Green,41,45
145,2,5:34.0,,D. Brooks misses 2-pt layup from 3 ft (block by E. Freedom),41,45
146,2,5:32.0,,Offensive rebound by D. Brooks,41,45
147,2,5:29.0,,J. Green misses 3-pt jump shot from 22 ft,41,45
148,2,5:29.0,,Offensive rebound by Team,41,45
149,2,5:28.0,,I. Rabb enters the game for D. Davis,41,45
150,2,5:28.0,J. Jack enters the game for F. Ntilikina,,41,45
151,2,5:18.0,,T. Evans makes 2-pt jump shot from 21 ft,41,47
152,2,5:05.0,Shooting foul by D. Brooks (drawn by C. Lee),,41,47
153,2,5:05.0,C. Lee makes free throw 1 of 2,,42,47
154,2,5:05.0,C. Lee makes free throw 2 of 2,,43,47
155,2,4:51.0,,Personal foul by L. Thomas (drawn by T. Evans),43,47
156,2,4:40.0,,J. Green makes 2-pt jump shot from 20 ft (assist by A. Harrison),43,49
157,2,4:17.0,E. Freedom makes 2-pt jump shot from 7 ft (assist by J. Jack),,45,49
158,2,3:56.0,,Shooting foul by K. Porziņģis (drawn by J. Green),45,49
159,2,3:56.0,,J. Green makes free throw 1 of 2,45,50
160,2,3:56.0,,M. Chalmers enters the game for A. Harrison,45,50
161,2,3:56.0,T. Hardaway enters the game for L. Thomas,,45,50
162,2,3:56.0,,J. Green makes free throw 2 of 2,45,51
163,2,3:41.0,E. Freedom misses 2-pt layup from 1 ft (block by I. Rabb),,45,51
164,2,3:38.0,,Defensive rebound by I. Rabb,45,51
165,2,3:35.0,,Shooting foul by T. Hardaway (drawn by J. Green),45,51
166,2,3:35.0,,J. Green makes free throw 1 of 2,45,52
167,2,3:35.0,,J. Green misses free throw 2 of 2,45,52
168,2,3:33.0,Defensive rebound by E. Freedom,,45,52
169,2,3:29.0,T. Hardaway makes 2-pt layup at rim (assist by J. Jack),,47,52
170,2,3:03.0,,T. Evans makes 2-pt jump shot from 21 ft,47,54
171,2,2:47.0,Shooting foul by T. Evans (drawn by C. Lee),,47,54
172,2,2:47.0,New York full timeout,,47,54
173,2,2:47.0,C. Lee makes free throw 1 of 2,,48,54
174,2,2:47.0,C. Lee makes free throw 2 of 2,,49,54
175,2,2:35.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Chalmers),49,57
176,2,2:12.0,Turnover by J. Jack (lost ball; steal by M. Chalmers),,49,57
177,2,2:07.0,,T. Evans makes 2-pt layup at rim,49,59
178,2,2:00.0,Turnover by C. Lee (bad pass),,49,59
179,2,1:43.0,,J. Green misses 2-pt layup from 1 ft,49,59
180,2,1:39.0,,Offensive rebound by I. Rabb,49,59
181,2,1:39.0,,I. Rabb makes 2-pt layup at rim,49,61
182,2,1:27.0,J. Jack makes 2-pt jump shot from 15 ft,,51,61
183,2,1:11.0,,T. Evans misses 2-pt jump shot from 21 ft,51,61
184,2,1:08.0,Defensive rebound by T. Hardaway,,51,61
185,2,0:57.0,Personal foul by D. Brooks (drawn by J. Jack),,51,61
186,2,0:57.0,,J. Ennis enters the game for J. Green,51,61
187,2,0:57.0,,J. Martin enters the game for D. Brooks,51,61
188,2,0:50.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,51,61
189,2,0:47.0,,Defensive rebound by T. Evans,51,61
190,2,0:31.0,,J. Ennis misses 3-pt jump shot from 25 ft,51,61
191,2,0:28.0,Defensive rebound by C. Lee,,51,61
192,2,0:11.0,Personal foul by J. Ennis (drawn by E. Freedom),,51,61
193,2,0:11.0,E. Freedom makes free throw 1 of 2,,52,61
194,2,0:11.0,,J. Green enters the game for I. Rabb,52,61
195,2,0:11.0,L. Thomas enters the game for K. Porziņģis,,52,61
196,2,0:11.0,E. Freedom makes free throw 2 of 2,,53,61
197,2,0:07.0,,Personal take foul by J. Jack (drawn by M. Chalmers),53,61
198,2,0:00.0,,J. Ennis misses 2-pt jump shot from 18 ft,53,61
199,2,0:00.0,,Offensive rebound by Team,53,61
200,3,11:44.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by T. Evans),53,64
201,3,11:20.0,J. Jack misses 2-pt jump shot from 10 ft (block by A. Harrison),,53,64
202,3,11:17.0,,Defensive rebound by J. Green,53,64
203,3,11:17.0,,Shooting foul by C. Lee (drawn by A. Harrison),53,64
204,3,11:17.0,,A. Harrison misses free throw 1 of 2,53,64
205,3,11:17.0,,Offensive rebound by Team,53,64
206,3,11:17.0,,A. Harrison makes free throw 2 of 2,53,65
207,3,11:08.0,E. Freedom misses 2-pt layup at rim,,53,65
208,3,11:04.0,,Defensive rebound by D. Davis,53,65
209,3,11:01.0,,T. Evans misses 3-pt jump shot from 25 ft,53,65
210,3,10:59.0,,Offensive rebound by J. Green,53,65
211,3,10:56.0,,J. Green misses 2-pt layup from 1 ft (block by L. Thomas),53,65
212,3,10:56.0,Defensive rebound by J. Jack,,53,65
213,3,10:42.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,53,65
214,3,10:39.0,Offensive rebound by E. Freedom,,53,65
215,3,10:38.0,E. Freedom misses 2-pt jump shot from 6 ft,,53,65
216,3,10:36.0,,Defensive rebound by A. Harrison,53,65
217,3,10:28.0,,A. Harrison misses 3-pt jump shot from 25 ft,53,65
218,3,10:24.0,Defensive rebound by K. Porziņģis,,53,65
219,3,10:14.0,J. Jack misses 2-pt layup from 2 ft,,53,65
220,3,10:14.0,Offensive rebound by E. Freedom,,53,65
221,3,10:14.0,Shooting foul by D. Davis (drawn by E. Freedom),,53,65
222,3,10:14.0,E. Freedom makes free throw 1 of 2,,54,65
223,3,10:14.0,,M. Chalmers enters the game for A. Harrison,54,65
224,3,10:14.0,E. Freedom makes free throw 2 of 2,,55,65
225,3,9:56.0,,J. Green makes 3-pt jump shot from 22 ft (assist by T. Evans),55,68
226,3,9:40.0,C. Lee makes 2-pt jump shot from 20 ft,,57,68
227,3,9:31.0,,Personal foul by C. Lee (drawn by D. Brooks),57,68
228,3,9:21.0,,D. Davis makes 2-pt dunk at rim (assist by T. Evans),57,70
229,3,9:08.0,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by L. Thomas),,60,70
230,3,8:42.0,,J. Green makes 3-pt jump shot from 26 ft (assist by M. Chalmers),60,73
231,3,8:41.0,New York full timeout,,60,73
232,3,8:31.0,C. Lee misses 2-pt jump shot from 15 ft,,60,73
233,3,8:28.0,,Defensive rebound by J. Green,60,73
234,3,8:19.0,,Turnover by D. Brooks (bad pass),60,73
235,3,8:08.0,Turnover by E. Freedom (lost ball; steal by M. Chalmers),,60,73
236,3,8:02.0,,D. Brooks misses 3-pt jump shot from 25 ft,60,73
237,3,8:00.0,,Offensive rebound by J. Green,60,73
238,3,7:59.0,,J. Green misses 2-pt layup from 1 ft (block by L. Thomas),60,73
239,3,7:59.0,,Offensive rebound by Team,60,73
240,3,7:42.0,,T. Evans misses 2-pt jump shot from 3 ft,60,73
241,3,7:39.0,Defensive rebound by K. Porziņģis,,60,73
242,3,7:30.0,Turnover by J. Jack (out of bounds lost ball),,60,73
243,3,7:16.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by M. Chalmers),60,76
244,3,6:59.0,J. Jack misses 2-pt jump shot from 20 ft,,60,76
245,3,6:55.0,,Defensive rebound by D. Brooks,60,76
246,3,6:52.0,,J. Martin enters the game for J. Green,60,76
247,3,6:52.0,T. Hardaway enters the game for L. Thomas,,60,76
248,3,6:46.0,,D. Brooks makes 2-pt layup from 1 ft,60,78
249,3,6:28.0,K. Porziņģis misses 2-pt jump shot from 10 ft,,60,78
250,3,6:25.0,Offensive rebound by E. Freedom,,60,78
251,3,6:24.0,Turnover by E. Freedom (lost ball; steal by T. Evans),,60,78
252,3,6:09.0,,M. Chalmers misses 2-pt layup from 1 ft (block by K. Porziņģis),60,78
253,3,6:06.0,Defensive rebound by K. Porziņģis,,60,78
254,3,6:01.0,Shooting foul by M. Chalmers (drawn by T. Hardaway),,60,78
255,3,6:01.0,T. Hardaway makes free throw 1 of 2,,61,78
256,3,6:01.0,,A. Harrison enters the game for T. Evans,61,78
257,3,6:01.0,F. Ntilikina enters the game for J. Jack,,61,78
258,3,6:01.0,T. Hardaway makes free throw 2 of 2,,62,78
259,3,5:45.0,,D. Davis misses 2-pt layup from 2 ft (block by K. Porziņģis),62,78
260,3,5:42.0,Defensive rebound by K. Porziņģis,,62,78
261,3,5:39.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,62,78
262,3,5:36.0,,Defensive rebound by J. Martin,62,78
263,3,5:31.0,,Memphis full timeout,62,78
264,3,5:23.0,,D. Brooks misses 2-pt jump shot from 10 ft,62,78
265,3,5:17.0,,Offensive rebound by J. Martin,62,78
266,3,5:17.0,,J. Martin makes 2-pt dunk at rim,62,80
267,3,5:04.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,62,80
268,3,5:01.0,,Defensive rebound by M. Chalmers,62,80
269,3,4:56.0,,M. Chalmers misses 2-pt layup from 3 ft (block by K. Porziņģis),62,80
270,3,4:52.0,,Offensive rebound by D. Brooks,62,80
271,3,4:41.0,,D. Brooks misses 3-pt jump shot from 26 ft (block by K. Porziņģis),62,80
272,3,4:38.0,Defensive rebound by C. Lee,,62,80
273,3,4:35.0,C. Lee makes 2-pt jump shot from 3 ft,,64,80
274,3,4:16.0,,J. Martin makes 2-pt layup at rim,64,82
275,3,4:00.0,Turnover by F. Ntilikina (bad pass; steal by D. Davis),,64,82
276,3,3:53.0,,Turnover by D. Brooks (bad pass; steal by K. Porziņģis),64,82
277,3,3:38.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,64,82
278,3,3:35.0,,Defensive rebound by J. Martin,64,82
279,3,3:24.0,,J. Martin misses 2-pt jump shot from 21 ft,64,82
280,3,3:22.0,Defensive rebound by K. Porziņģis,,64,82
281,3,3:18.0,New York full timeout,,64,82
282,3,3:18.0,,W. Selden enters the game for M. Chalmers,64,82
283,3,3:18.0,,J. Ennis enters the game for D. Davis,64,82
284,3,3:18.0,,I. Rabb enters the game for D. Brooks,64,82
285,3,3:18.0,R. Baker enters the game for E. Freedom,,64,82
286,3,3:18.0,K. O'Quinn enters the game for C. Lee,,64,82
287,3,3:18.0,M. Beasley enters the game for K. Porziņģis,,64,82
288,3,3:01.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by R. Baker),,67,82
289,3,2:44.0,,Turnover by A. Harrison (out of bounds lost ball),67,82
290,3,2:25.0,K. O'Quinn makes 2-pt jump shot from 16 ft (assist by F. Ntilikina),,69,82
291,3,2:05.0,,W. Selden misses 3-pt jump shot from 22 ft,69,82
292,3,2:04.0,Defensive rebound by F. Ntilikina,,69,82
293,3,1:53.0,R. Baker misses 3-pt jump shot from 22 ft,,69,82
294,3,1:50.0,,Defensive rebound by J. Martin,69,82
295,3,1:37.0,,J. Martin misses 2-pt layup from 2 ft (block by M. Beasley),69,82
296,3,1:34.0,Defensive rebound by K. O'Quinn,,69,82
297,3,1:26.0,M. Beasley misses 2-pt jump shot from 18 ft,,69,82
298,3,1:25.0,Offensive rebound by Team,,69,82
299,3,1:25.0,,Loose ball foul by J. Ennis (drawn by K. O'Quinn),69,82
300,3,1:25.0,,T. Evans enters the game for A. Harrison,69,82
301,3,1:15.0,Shooting foul by T. Evans (drawn by M. Beasley),,69,82
302,3,1:15.0,M. Beasley makes free throw 1 of 2,,70,82
303,3,1:15.0,M. Beasley makes free throw 2 of 2,,71,82
304,3,0:59.0,,I. Rabb makes 2-pt jump shot from 16 ft (assist by T. Evans),71,84
305,3,0:51.0,Shooting foul by I. Rabb (drawn by T. Hardaway),,71,84
306,3,0:51.0,T. Hardaway makes free throw 1 of 2,,72,84
307,3,0:51.0,T. Hardaway makes free throw 2 of 2,,73,84
308,3,0:35.0,,I. Rabb makes 2-pt dunk from 1 ft (assist by T. Evans),73,86
309,3,0:28.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,73,86
310,3,0:25.0,,Defensive rebound by T. Evans,73,86
311,3,0:04.0,,T. Evans makes 2-pt jump shot from 1 ft,73,88
312,3,0:00.0,T. Hardaway misses 3-pt jump shot from 40 ft,,73,88
313,3,0:00.0,Offensive rebound by Team,,73,88
314,4,11:46.0,M. Beasley makes 2-pt hook shot from 2 ft (assist by F. Ntilikina),,75,88
315,4,11:31.0,,Offensive foul by I. Rabb (drawn by R. Baker),75,88
316,4,11:31.0,,Turnover by I. Rabb (offensive foul),75,88
317,4,11:12.0,Turnover by F. Ntilikina (bad pass),,75,88
318,4,10:56.0,,W. Selden misses 2-pt layup from 2 ft,75,88
319,4,10:53.0,Defensive rebound by R. Baker,,75,88
320,4,10:41.0,T. Hardaway misses 3-pt jump shot from 24 ft,,75,88
321,4,10:39.0,,Defensive rebound by J. Martin,75,88
322,4,10:34.0,,Turnover by T. Evans (lost ball; steal by F. Ntilikina),75,88
323,4,10:30.0,F. Ntilikina misses 2-pt layup at rim,,75,88
324,4,10:28.0,M. Beasley misses 2-pt layup from 1 ft,,75,88
325,4,10:28.0,Offensive rebound by M. Beasley,,75,88
326,4,10:28.0,Offensive rebound by M. Beasley,,75,88
327,4,10:26.0,Shooting foul by I. Rabb (drawn by M. Beasley),,75,88
328,4,10:26.0,M. Beasley misses free throw 1 of 2,,75,88
329,4,10:26.0,Offensive rebound by Team,,75,88
330,4,10:26.0,,D. Davis enters the game for I. Rabb,75,88
331,4,10:26.0,C. Lee enters the game for T. Hardaway,,75,88
332,4,10:26.0,M. Beasley makes free throw 2 of 2,,76,88
333,4,10:06.0,,W. Selden misses 3-pt jump shot from 26 ft,76,88
334,4,10:06.0,Defensive rebound by M. Beasley,,76,88
335,4,9:55.0,R. Baker misses 2-pt jump shot from 19 ft,,76,88
336,4,9:53.0,Offensive rebound by K. O'Quinn,,76,88
337,4,9:52.0,K. O'Quinn misses 2-pt hook shot from 4 ft,,76,88
338,4,9:52.0,,Defensive rebound by Team,76,88
339,4,9:52.0,Loose ball foul by K. O'Quinn (drawn by T. Evans),,76,88
340,4,9:52.0,,J. Green enters the game for J. Martin,76,88
341,4,9:52.0,,A. Harrison enters the game for W. Selden,76,88
342,4,9:52.0,,M. Chalmers enters the game for T. Evans,76,88
343,4,9:33.0,,J. Green misses 2-pt jump shot from 17 ft,76,88
344,4,9:30.0,,Offensive rebound by D. Davis,76,88
345,4,9:29.0,,D. Davis misses 2-pt jump shot from 4 ft,76,88
346,4,9:27.0,Defensive rebound by K. O'Quinn,,76,88
347,4,9:13.0,Shooting foul by J. Green (drawn by M. Beasley),,76,88
348,4,9:13.0,M. Beasley makes free throw 1 of 2,,77,88
349,4,9:13.0,K. Porziņģis enters the game for K. O'Quinn,,77,88
350,4,9:13.0,J. Jack enters the game for F. Ntilikina,,77,88
351,4,9:13.0,M. Beasley makes free throw 2 of 2,,78,88
352,4,9:02.0,,Turnover by D. Davis (turnover),78,88
353,4,8:52.0,C. Lee misses 2-pt jump shot from 9 ft,,78,88
354,4,8:49.0,Offensive rebound by C. Lee,,78,88
355,4,8:49.0,C. Lee misses 2-pt layup at rim,,78,88
356,4,8:47.0,Offensive rebound by M. Beasley,,78,88
357,4,8:47.0,Turnover by M. Beasley (lost ball; steal by M. Chalmers),,78,88
358,4,8:33.0,,J. Green misses 2-pt hook shot from 11 ft (block by K. Porziņģis),78,88
359,4,8:29.0,Defensive rebound by K. Porziņģis,,78,88
360,4,8:26.0,M. Beasley makes 2-pt layup at rim,,80,88
361,4,8:26.0,,Memphis full timeout,80,88
362,4,8:26.0,,D. Brooks enters the game for A. Harrison,80,88
363,4,8:26.0,,T. Evans enters the game for J. Ennis,80,88
364,4,8:26.0,,J. Martin enters the game for D. Davis,80,88
365,4,8:04.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by J. Green),80,91
366,4,7:47.0,M. Beasley misses 2-pt layup from 1 ft,,80,91
367,4,7:44.0,Offensive rebound by M. Beasley,,80,91
368,4,7:44.0,M. Beasley misses 2-pt layup at rim,,80,91
369,4,7:41.0,Offensive rebound by M. Beasley,,80,91
370,4,7:41.0,M. Beasley makes 2-pt dunk at rim,,82,91
371,4,7:21.0,,J. Martin makes 3-pt jump shot from 23 ft (assist by J. Green),82,94
372,4,7:00.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Jack),,85,94
373,4,6:38.0,,J. Martin makes 2-pt layup at rim (assist by T. Evans),85,96
374,4,6:22.0,K. Porziņģis makes 2-pt jump shot from 18 ft,,87,96
375,4,6:22.0,Shooting foul by J. Martin (drawn by K. Porziņģis),,87,96
376,4,6:22.0,K. Porziņģis makes free throw 1 of 1,,88,96
377,4,6:08.0,,Shooting foul by J. Jack (drawn by D. Brooks),88,96
378,4,6:08.0,,D. Brooks misses free throw 1 of 3,88,96
379,4,6:08.0,,Offensive rebound by Team,88,96
380,4,6:08.0,,D. Brooks makes free throw 2 of 3,88,97
381,4,6:08.0,,A. Harrison enters the game for M. Chalmers,88,97
382,4,6:08.0,,D. Brooks makes free throw 3 of 3,88,98
383,4,5:51.0,R. Baker misses 3-pt jump shot from 22 ft,,88,98
