,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
56,1,5:24.0,Defensive rebound by R. Hollis-Jefferson,,10,12
57,1,5:14.0,R. Hollis-Jefferson misses 2-pt layup at rim,,10,12
58,1,5:12.0,,Defensive rebound by A. Baynes,10,12
59,1,5:06.0,,Shooting foul by J. Allen (drawn by A. Baynes),10,12
60,1,5:06.0,,A. Baynes makes free throw 1 of 2,10,13
61,1,5:06.0,,J. Gibson enters the game for J. Bird,10,13
62,1,5:06.0,Q. Acy enters the game for R. Hollis-Jefferson,,10,13
63,1,5:06.0,D. Cunningham enters the game for J. Allen,,10,13
64,1,5:06.0,,A. Baynes makes free throw 2 of 2,10,14
65,1,4:48.0,D. Cunningham misses 3-pt jump shot from 23 ft,,10,14
66,1,4:47.0,,Defensive rebound by S. Larkin,10,14
67,1,4:35.0,,A. Baynes makes 2-pt layup from 1 ft (assist by S. Larkin),10,16
68,1,4:23.0,A. Crabbe misses 3-pt jump shot from 26 ft,,10,16
69,1,4:22.0,,Defensive rebound by S. Ojeleye,10,16
70,1,4:16.0,,S. Ojeleye makes 3-pt jump shot from 27 ft,10,19
71,1,4:00.0,Q. Acy makes 3-pt jump shot from 22 ft (assist by D. Cunningham),,13,19
72,1,3:45.0,,A. Baynes makes 2-pt jump shot from 14 ft (assist by J. Gibson),13,21
73,1,3:38.0,Turnover by N. Stauskas (bad pass),,13,21
74,1,3:38.0,C. LeVert enters the game for D. Russell,,13,21
75,1,3:26.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Larkin),13,23
76,1,3:13.0,Turnover by N. Stauskas (bad pass),,13,23
77,1,3:13.0,M. Doyle enters the game for A. Crabbe,,13,23
78,1,3:02.0,,J. Gibson misses 3-pt jump shot from 25 ft,13,23
79,1,2:58.0,,Offensive rebound by Team,13,23
80,1,2:58.0,,Boston full timeout,13,23
81,1,2:58.0,,G. Monroe enters the game for S. Larkin,13,23
82,1,2:58.0,,K. Allen enters the game for A. Baynes,13,23
83,1,2:53.0,,J. Gibson misses 2-pt jump shot from 10 ft,13,23
84,1,2:51.0,Defensive rebound by Q. Acy,,13,23
85,1,2:44.0,Q. Acy misses 3-pt jump shot from 25 ft,,13,23
86,1,2:40.0,,Defensive rebound by S. Ojeleye,13,23
87,1,2:35.0,,Shooting foul by N. Stauskas (drawn by K. Allen),13,23
88,1,2:35.0,,K. Allen makes free throw 1 of 2,13,24
89,1,2:35.0,,K. Allen makes free throw 2 of 2,13,25
90,1,2:24.0,C. LeVert misses 2-pt jump shot from 5 ft,,13,25
91,1,2:23.0,Offensive rebound by D. Cunningham,,13,25
92,1,2:23.0,D. Cunningham makes 2-pt layup at rim,,15,25
93,1,2:05.0,,K. Allen misses 3-pt jump shot from 22 ft,15,25
94,1,2:03.0,Defensive rebound by Q. Acy,,15,25
95,1,1:56.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by C. LeVert),,18,25
96,1,1:31.0,,G. Monroe misses 2-pt jump shot from 4 ft (block by Q. Acy),18,25
97,1,1:27.0,Defensive rebound by N. Stauskas,,18,25
98,1,1:17.0,Shooting foul by A. Nader (drawn by C. LeVert),,18,25
99,1,1:17.0,C. LeVert makes free throw 1 of 2,,19,25
100,1,1:17.0,C. LeVert makes free throw 2 of 2,,20,25
101,1,0:58.0,,Turnover by K. Allen (lost ball; steal by Q. Acy),20,25
102,1,0:57.0,Turnover by Q. Acy (step out of bounds),,20,25
103,1,0:49.0,,A. Nader misses 2-pt jump shot from 10 ft,20,25
104,1,0:46.0,Defensive rebound by Q. Acy,,20,25
105,1,0:36.0,N. Stauskas makes 2-pt jump shot from 20 ft (assist by Q. Acy),,22,25
106,1,0:22.0,,G. Monroe misses 2-pt hook shot from 8 ft,22,25
107,1,0:20.0,,Offensive rebound by Team,22,25
108,1,0:06.0,,J. Gibson makes 2-pt layup from 2 ft,22,27
109,1,0:00.0,M. Doyle misses 3-pt jump shot from 32 ft,,22,27
110,1,0:00.0,Offensive rebound by Team,,22,27
111,2,11:45.0,D. Cunningham makes 2-pt layup from 1 ft (assist by C. LeVert),,24,27
112,2,11:30.0,,Turnover by K. Allen (bad pass; steal by C. LeVert),24,27
113,2,11:19.0,C. LeVert misses 2-pt layup from 1 ft,,24,27
114,2,11:18.0,,Defensive rebound by G. Monroe,24,27
115,2,11:10.0,,J. Bird misses 3-pt jump shot from 26 ft,24,27
116,2,11:10.0,Defensive rebound by D. Cunningham,,24,27
117,2,10:55.0,D. Cunningham makes 2-pt layup from 1 ft (assist by M. Doyle),,26,27
118,2,10:43.0,,G. Monroe misses 2-pt hook shot from 5 ft,26,27
119,2,10:40.0,Defensive rebound by C. LeVert,,26,27
120,2,10:30.0,C. LeVert makes 2-pt layup at rim,,28,27
121,2,10:17.0,,J. Gibson makes 3-pt jump shot from 25 ft,28,30
122,2,10:01.0,N. Stauskas misses 3-pt jump shot from 26 ft,,28,30
123,2,9:58.0,,Defensive rebound by G. Monroe,28,30
124,2,9:53.0,,J. Gibson makes 2-pt layup from 1 ft (assist by G. Monroe),28,32
125,2,9:36.0,M. Doyle misses 2-pt layup at rim,,28,32
126,2,9:34.0,,Defensive rebound by G. Monroe,28,32
127,2,9:15.0,,S. Ojeleye makes 2-pt dunk from 1 ft (assist by G. Monroe),28,34
128,2,9:05.0,Brooklyn full timeout,,28,34
129,2,8:56.0,Q. Acy misses 3-pt jump shot from 25 ft,,28,34
130,2,8:56.0,,Defensive rebound by Team,28,34
131,2,8:46.0,,Offensive foul by K. Allen (drawn by N. Stauskas),28,34
132,2,8:46.0,,Turnover by K. Allen (offensive foul),28,34
133,2,8:46.0,R. Hollis-Jefferson enters the game for Q. Acy,,28,34
134,2,8:25.0,M. Doyle misses 3-pt jump shot from 27 ft,,28,34
135,2,8:23.0,Offensive rebound by D. Cunningham,,28,34
136,2,8:22.0,D. Cunningham misses 2-pt layup from 1 ft,,28,34
137,2,8:22.0,,Defensive rebound by J. Bird,28,34
138,2,8:12.0,,S. Ojeleye makes 2-pt jump shot from 1 ft (assist by K. Allen),28,36
139,2,7:52.0,N. Stauskas makes 2-pt dunk from 1 ft,,30,36
140,2,7:35.0,,J. Bird makes 2-pt layup from 1 ft (assist by G. Monroe),30,38
141,2,7:15.0,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,,30,38
142,2,7:13.0,,Defensive rebound by G. Monroe,30,38
143,2,7:03.0,,J. Bird makes 2-pt layup at rim (assist by K. Allen),30,40
144,2,6:50.0,C. LeVert misses 3-pt jump shot from 25 ft,,30,40
145,2,6:46.0,,Defensive rebound by J. Bird,30,40
146,2,6:35.0,,Shooting foul by D. Cunningham (drawn by G. Monroe),30,40
147,2,6:35.0,,G. Monroe makes free throw 1 of 2,30,41
148,2,6:35.0,,G. Yabusele enters the game for S. Ojeleye,30,41
149,2,6:35.0,D. Russell enters the game for N. Stauskas,,30,41
150,2,6:35.0,A. Crabbe enters the game for M. Doyle,,30,41
151,2,6:35.0,J. Allen enters the game for D. Cunningham,,30,41
152,2,6:35.0,,G. Monroe misses free throw 2 of 2,30,41
153,2,6:35.0,Defensive rebound by J. Allen,,30,41
154,2,6:15.0,J. Allen makes 2-pt layup from 2 ft (assist by D. Russell),,32,41
155,2,6:04.0,,J. Gibson misses 2-pt jump shot from 6 ft,32,41
156,2,5:59.0,Defensive rebound by R. Hollis-Jefferson,,32,41
157,2,5:52.0,Shooting foul by G. Monroe (drawn by J. Allen),,32,41
158,2,5:52.0,J. Allen makes free throw 1 of 2,,33,41
159,2,5:52.0,,A. Baynes enters the game for G. Monroe,33,41
160,2,5:52.0,,S. Larkin enters the game for J. Gibson,33,41
161,2,5:52.0,J. Allen makes free throw 2 of 2,,34,41
162,2,5:41.0,,A. Baynes makes 2-pt jump shot from 15 ft (assist by S. Larkin),34,43
163,2,5:16.0,D. Russell makes 2-pt jump shot from 4 ft,,36,43
164,2,4:54.0,,K. Allen misses 2-pt layup from 2 ft,36,43
165,2,4:53.0,,A. Baynes misses 2-pt layup from 1 ft,36,43
166,2,4:53.0,,Offensive rebound by A. Baynes,36,43
167,2,4:52.0,,Offensive rebound by J. Bird,36,43
168,2,4:51.0,,J. Bird misses 2-pt layup from 1 ft (block by J. Allen),36,43
169,2,4:50.0,,Offensive rebound by K. Allen,36,43
170,2,4:47.0,,G. Yabusele misses 3-pt jump shot from 27 ft,36,43
171,2,4:45.0,Defensive rebound by C. LeVert,,36,43
172,2,4:34.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,39,43
173,2,4:14.0,,A. Baynes misses 3-pt jump shot from 26 ft,39,43
174,2,4:11.0,,Offensive rebound by S. Larkin,39,43
175,2,4:03.0,,K. Allen misses 3-pt jump shot from 26 ft,39,43
176,2,4:00.0,Defensive rebound by J. Allen,,39,43
177,2,3:54.0,A. Crabbe misses 3-pt jump shot from 27 ft,,39,43
178,2,3:52.0,,Defensive rebound by A. Baynes,39,43
179,2,3:52.0,,Boston full timeout,39,43
180,2,3:52.0,,S. Ojeleye enters the game for J. Bird,39,43
181,2,3:52.0,,A. Nader enters the game for K. Allen,39,43
182,2,3:52.0,N. Stauskas enters the game for C. LeVert,,39,43
183,2,3:39.0,,S. Larkin misses 3-pt jump shot from 26 ft,39,43
184,2,3:34.0,,Offensive rebound by S. Ojeleye,39,43
185,2,3:26.0,,S. Larkin misses 2-pt jump shot from 19 ft,39,43
186,2,3:25.0,,Offensive rebound by G. Yabusele,39,43
187,2,3:19.0,Violation by D. Russell (kicked ball),,39,43
188,2,3:12.0,,A. Baynes misses 2-pt layup from 1 ft,39,43
189,2,3:09.0,,Offensive rebound by G. Yabusele,39,43
190,2,3:02.0,,A. Nader makes 2-pt layup from 2 ft,39,45
191,2,2:41.0,J. Allen makes 2-pt dunk at rim (assist by A. Crabbe),,41,45
192,2,2:25.0,,Shooting foul by J. Allen (drawn by A. Nader),41,45
193,2,2:25.0,,A. Nader makes free throw 1 of 2,41,46
194,2,2:25.0,M. Doyle enters the game for A. Crabbe,,41,46
195,2,2:25.0,,A. Nader misses free throw 2 of 2,41,46
196,2,2:24.0,Defensive rebound by Team,,41,46
197,2,2:24.0,A. Crabbe enters the game for M. Doyle,,41,46
198,2,2:13.0,J. Allen makes 2-pt layup from 1 ft (assist by A. Crabbe),,43,46
199,2,1:59.0,,G. Yabusele makes 2-pt layup from 3 ft (assist by A. Baynes),43,48
200,2,1:59.0,,Shooting foul by R. Hollis-Jefferson (drawn by G. Yabusele),43,48
201,2,1:59.0,,G. Yabusele makes free throw 1 of 1,43,49
202,2,1:43.0,D. Russell misses 3-pt jump shot from 26 ft,,43,49
203,2,1:39.0,,Defensive rebound by S. Larkin,43,49
204,2,1:27.0,,A. Baynes misses 2-pt jump shot from 16 ft,43,49
205,2,1:22.0,Defensive rebound by A. Crabbe,,43,49
206,2,1:08.0,Turnover by R. Hollis-Jefferson (bad pass),,43,49
207,2,0:55.0,,Turnover by A. Baynes (offensive goaltending),43,49
208,2,0:39.0,J. Allen misses 2-pt dunk from 1 ft,,43,49
209,2,0:36.0,,Defensive rebound by A. Nader,43,49
210,2,0:32.0,,A. Nader misses 2-pt jump shot from 5 ft,43,49
211,2,0:31.0,,A. Baynes makes 2-pt dunk at rim,43,51
212,2,0:31.0,,Offensive rebound by A. Baynes,43,51
213,2,0:25.0,Turnover by N. Stauskas (lost ball; steal by A. Nader),,43,51
214,2,0:20.0,,A. Nader makes 2-pt dunk from 1 ft,43,53
215,2,0:05.0,Q. Acy enters the game for J. Allen,,43,53
216,2,0:05.0,,K. Allen enters the game for A. Baynes,43,53
217,2,0:03.0,Personal foul by S. Larkin (drawn by D. Russell),,43,53
218,2,0:02.0,Turnover by R. Hollis-Jefferson (bad pass; steal by G. Yabusele),,43,53
219,3,11:48.0,Turnover by D. Russell (bad pass),,43,53
220,3,11:27.0,,J. Bird misses 2-pt layup from 2 ft,43,53
221,3,11:26.0,Defensive rebound by J. Allen,,43,53
222,3,11:19.0,A. Crabbe misses 2-pt jump shot from 21 ft,,43,53
223,3,11:17.0,,Defensive rebound by S. Larkin,43,53
224,3,11:03.0,,Shooting foul by J. Allen (drawn by G. Yabusele),43,53
225,3,11:03.0,,G. Yabusele makes free throw 1 of 2,43,54
226,3,11:03.0,,G. Yabusele makes free throw 2 of 2,43,55
227,3,10:50.0,A. Crabbe misses 3-pt jump shot from 27 ft,,43,55
228,3,10:47.0,,Defensive rebound by A. Baynes,43,55
229,3,10:40.0,,S. Larkin misses 3-pt jump shot from 26 ft,43,55
230,3,10:37.0,Defensive rebound by A. Crabbe,,43,55
231,3,10:23.0,C. LeVert makes 2-pt layup from 1 ft,,45,55
232,3,10:12.0,,A. Baynes makes 2-pt jump shot from 19 ft (assist by S. Larkin),45,57
233,3,9:59.0,D. Russell makes 2-pt jump shot from 10 ft,,47,57
234,3,9:43.0,,G. Yabusele misses 2-pt jump shot from 18 ft,47,57
235,3,9:41.0,,Offensive rebound by A. Baynes,47,57
236,3,9:41.0,,Personal foul by A. Crabbe (drawn by A. Baynes),47,57
237,3,9:41.0,D. Cunningham enters the game for R. Hollis-Jefferson,,47,57
238,3,9:32.0,,S. Larkin misses 2-pt layup from 4 ft,47,57
239,3,9:31.0,,Offensive rebound by A. Baynes,47,57
240,3,9:30.0,,A. Baynes makes 2-pt layup at rim,47,59
241,3,9:09.0,Turnover by C. LeVert (bad pass; steal by G. Yabusele),,47,59
242,3,9:03.0,,Turnover by A. Nader (bad pass; steal by D. Russell),47,59
243,3,9:02.0,Personal foul by G. Yabusele (drawn by D. Russell),,47,59
244,3,8:50.0,Turnover by C. LeVert (bad pass; steal by J. Bird),,47,59
245,3,8:45.0,,A. Nader misses 3-pt jump shot from 25 ft,47,59
246,3,8:43.0,,Offensive rebound by Team,47,59
247,3,8:43.0,Loose ball foul by J. Allen (drawn by J. Bird),,47,59
248,3,8:43.0,Q. Acy enters the game for J. Allen,,47,59
249,3,8:38.0,,A. Baynes makes 2-pt jump shot from 15 ft (assist by S. Larkin),47,61
250,3,8:25.0,Turnover by D. Russell (bad pass),,47,61
251,3,8:17.0,Violation by Q. Acy (kicked ball),,47,61
252,3,8:08.0,,A. Baynes misses 2-pt jump shot from 14 ft,47,61
253,3,8:04.0,Defensive rebound by A. Crabbe,,47,61
254,3,7:57.0,Turnover by D. Russell (bad pass),,47,61
255,3,7:43.0,,A. Baynes misses 2-pt layup from 1 ft,47,61
256,3,7:41.0,,Offensive rebound by A. Baynes,47,61
257,3,7:41.0,,A. Baynes makes 2-pt layup from 1 ft,47,63
258,3,7:27.0,C. LeVert misses 3-pt jump shot from 29 ft,,47,63
259,3,7:23.0,,Defensive rebound by S. Larkin,47,63
260,3,7:17.0,,Personal foul by Q. Acy (drawn by G. Yabusele),47,63
261,3,7:17.0,N. Stauskas enters the game for D. Russell,,47,63
262,3,7:14.0,,S. Larkin makes 3-pt jump shot from 25 ft,47,66
263,3,7:01.0,Shooting foul by A. Baynes (drawn by N. Stauskas),,47,66
264,3,7:01.0,N. Stauskas makes free throw 1 of 2,,48,66
265,3,7:01.0,N. Stauskas misses free throw 2 of 2,,48,66
266,3,7:01.0,,Defensive rebound by S. Larkin,48,66
267,3,6:50.0,,Turnover by J. Bird (bad pass; steal by C. LeVert),48,66
268,3,6:44.0,C. LeVert misses 2-pt layup from 2 ft,,48,66
269,3,6:40.0,,Defensive rebound by J. Bird,48,66
270,3,6:37.0,,Turnover by J. Bird (bad pass; steal by C. LeVert),48,66
271,3,6:31.0,N. Stauskas makes 2-pt layup from 1 ft (assist by C. LeVert),,50,66
272,3,6:21.0,,G. Yabusele makes 3-pt jump shot from 25 ft (assist by S. Larkin),50,69
273,3,6:21.0,Brooklyn full timeout,,50,69
274,3,6:21.0,,S. Ojeleye enters the game for A. Baynes,50,69
275,3,5:58.0,C. LeVert misses 2-pt layup from 4 ft,,50,69
276,3,5:56.0,,Defensive rebound by S. Ojeleye,50,69
277,3,5:49.0,,S. Ojeleye misses 2-pt layup from 2 ft (block by D. Cunningham),50,69
278,3,5:46.0,Defensive rebound by Q. Acy,,50,69
279,3,5:44.0,A. Crabbe makes 3-pt jump shot from 29 ft,,53,69
280,3,5:27.0,,G. Yabusele makes 2-pt dunk at rim (assist by S. Larkin),53,71
281,3,5:14.0,Personal foul by J. Bird (drawn by Q. Acy),,53,71
282,3,5:09.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by C. LeVert),,56,71
283,3,5:09.0,Shooting foul by J. Bird (drawn by A. Crabbe),,56,71
284,3,5:09.0,A. Crabbe makes free throw 1 of 1,,57,71
285,3,4:59.0,,S. Larkin makes 2-pt layup at rim,57,73
286,3,4:42.0,A. Crabbe misses 2-pt layup from 1 ft (block by A. Nader),,57,73
287,3,4:39.0,Offensive rebound by A. Crabbe,,57,73
288,3,4:35.0,C. LeVert misses 3-pt jump shot from 26 ft,,57,73
289,3,4:35.0,,Defensive rebound by S. Ojeleye,57,73
290,3,4:26.0,,Shooting foul by Q. Acy (drawn by J. Bird),57,73
291,3,4:26.0,,J. Bird makes free throw 1 of 2,57,74
292,3,4:26.0,M. Doyle enters the game for C. LeVert,,57,74
293,3,4:26.0,D. Russell enters the game for A. Crabbe,,57,74
294,3,4:26.0,,J. Bird makes free throw 2 of 2,57,75
295,3,4:17.0,N. Stauskas misses 2-pt layup from 2 ft (block by G. Yabusele),,57,75
296,3,4:14.0,,Defensive rebound by A. Nader,57,75
297,3,4:10.0,,S. Larkin makes 3-pt jump shot from 23 ft (assist by A. Nader),57,78
298,3,4:08.0,Brooklyn full timeout,,57,78
299,3,3:52.0,Q. Acy misses 3-pt jump shot from 28 ft,,57,78
300,3,3:47.0,Offensive rebound by D. Cunningham,,57,78
301,3,3:45.0,D. Russell misses 3-pt jump shot from 26 ft,,57,78
302,3,3:44.0,,Defensive rebound by S. Larkin,57,78
303,3,3:37.0,,S. Larkin makes 2-pt layup at rim,57,80
304,3,3:13.0,D. Russell misses 2-pt layup from 5 ft (block by S. Ojeleye),,57,80
305,3,3:11.0,Offensive rebound by D. Russell,,57,80
306,3,3:10.0,D. Cunningham misses 2-pt layup from 3 ft,,57,80
307,3,3:09.0,Offensive rebound by Q. Acy,,57,80
308,3,3:09.0,Q. Acy makes 2-pt dunk from 1 ft,,59,80
309,3,2:55.0,,G. Yabusele misses 2-pt jump shot from 20 ft,59,80
310,3,2:55.0,Defensive rebound by D. Cunningham,,59,80
311,3,2:46.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by D. Russell),,62,80
312,3,2:17.0,,A. Nader misses 2-pt jump shot from 12 ft,62,80
313,3,2:17.0,Defensive rebound by N. Stauskas,,62,80
314,3,2:10.0,D. Russell makes 2-pt layup at rim (assist by N. Stauskas),,64,80
315,3,1:53.0,,S. Larkin makes 2-pt layup from 1 ft,64,82
316,3,1:40.0,D. Russell misses 3-pt jump shot from 27 ft,,64,82
317,3,1:34.0,,Defensive rebound by S. Ojeleye,64,82
318,3,1:21.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,64,82
319,3,1:19.0,,Offensive rebound by S. Larkin,64,82
320,3,1:19.0,,A. Nader misses 3-pt jump shot from 26 ft,64,82
321,3,1:18.0,,Offensive rebound by J. Bird,64,82
322,3,1:17.0,,Personal foul by M. Doyle (drawn by J. Bird),64,82
323,3,1:17.0,,J. Bird misses free throw 1 of 2,64,82
324,3,1:17.0,,Offensive rebound by Team,64,82
325,3,1:17.0,,K. Allen enters the game for S. Larkin,64,82
326,3,1:17.0,,G. Monroe enters the game for A. Nader,64,82
327,3,1:17.0,,J. Gibson enters the game for G. Yabusele,64,82
328,3,1:17.0,C. LeVert enters the game for D. Russell,,64,82
329,3,1:17.0,,J. Bird makes free throw 2 of 2,64,83
330,3,1:06.0,N. Stauskas misses 3-pt jump shot from 25 ft,,64,83
331,3,1:05.0,Offensive rebound by Team,,64,83
332,3,0:51.0,M. Doyle makes 2-pt layup from 7 ft,,66,83
333,3,0:51.0,Shooting foul by K. Allen (drawn by M. Doyle),,66,83
334,3,0:51.0,M. Doyle makes free throw 1 of 1,,67,83
335,3,0:42.0,,Turnover by J. Gibson (traveling),67,83
336,3,0:35.0,D. Cunningham makes 2-pt layup from 3 ft (assist by C. LeVert),,69,83
337,3,0:18.0,,J. Bird misses 2-pt layup from 1 ft (block by D. Cunningham),69,83
338,3,0:16.0,Defensive rebound by M. Doyle,,69,83
339,3,0:14.0,Shooting foul by S. Ojeleye (drawn by N. Stauskas),,69,83
340,3,0:14.0,N. Stauskas misses free throw 1 of 2,,69,83
341,3,0:14.0,Offensive rebound by Team,,69,83
342,3,0:14.0,N. Stauskas makes free throw 2 of 2,,70,83
343,3,0:03.0,,J. Gibson misses 3-pt jump shot from 26 ft,70,83
344,3,0:01.0,Defensive rebound by D. Cunningham,,70,83
345,4,11:42.0,,G. Monroe makes 2-pt hook shot from 2 ft,70,85
346,4,11:29.0,N. Stauskas misses 3-pt jump shot from 25 ft,,70,85
347,4,11:26.0,Offensive rebound by J. Webb,,70,85
348,4,11:23.0,M. Doyle misses 3-pt jump shot from 27 ft,,70,85
349,4,11:22.0,,Defensive rebound by J. Gibson,70,85
350,4,11:16.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,70,85
351,4,11:14.0,Defensive rebound by J. Allen,,70,85
352,4,10:51.0,Turnover by Team (shot clock),,70,85
353,4,10:33.0,,Turnover by G. Monroe (lost ball; steal by M. Doyle),70,85
354,4,10:29.0,C. LeVert makes 2-pt layup from 1 ft (assist by N. Stauskas),,72,85
355,4,10:12.0,,G. Monroe makes 2-pt jump shot from 16 ft,72,87
356,4,9:55.0,C. LeVert misses 2-pt jump shot from 8 ft,,72,87
357,4,9:53.0,,Defensive rebound by G. Monroe,72,87
358,4,9:45.0,,S. Ojeleye misses 2-pt layup from 4 ft,72,87
359,4,9:45.0,,Offensive rebound by A. Nader,72,87
360,4,9:44.0,,A. Nader makes 2-pt layup at rim,72,89
361,4,9:33.0,C. LeVert misses 2-pt layup from 1 ft,,72,89
362,4,9:33.0,,Defensive rebound by G. Monroe,72,89
363,4,9:22.0,,G. Monroe makes 2-pt jump shot from 18 ft (assist by K. Allen),72,91
364,4,9:21.0,Brooklyn full timeout,,72,91
365,4,9:21.0,A. Crabbe enters the game for C. LeVert,,72,91
366,4,9:21.0,T. Mozgov enters the game for J. Allen,,72,91
367,4,9:06.0,A. Crabbe misses 2-pt layup from 6 ft (block by K. Allen),,72,91
368,4,9:03.0,,Defensive rebound by A. Nader,72,91
369,4,8:51.0,,Boston full timeout,72,91
370,4,8:47.0,,Turnover by J. Gibson (bad pass; steal by N. Stauskas),72,91
371,4,8:29.0,Shooting foul by G. Monroe (drawn by M. Doyle),,72,91
372,4,8:29.0,M. Doyle makes free throw 1 of 2,,73,91
373,4,8:29.0,M. Doyle misses free throw 2 of 2,,73,91
374,4,8:27.0,,Defensive rebound by Team,73,91
375,4,8:17.0,,K. Allen misses 3-pt jump shot from 26 ft,73,91
376,4,8:16.0,Defensive rebound by N. Stauskas,,73,91
377,4,8:08.0,J. Webb misses 3-pt jump shot from 22 ft,,73,91
378,4,8:05.0,Offensive rebound by T. Mozgov,,73,91
379,4,8:04.0,A. Crabbe makes 3-pt jump shot from 29 ft (assist by T. Mozgov),,76,91
380,4,7:49.0,,J. Gibson makes 2-pt jump shot from 16 ft,76,93
381,4,7:31.0,M. Doyle makes 2-pt layup from 1 ft (assist by N. Stauskas),,78,93
382,4,7:15.0,,G. Monroe misses 2-pt layup from 8 ft,78,93
