,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
76,1,2:22.0,K. Walker makes 2-pt layup from 1 ft,,19,20
77,1,2:12.0,,C. Miles misses 2-pt jump shot from 2 ft (block by J. Lamb),19,20
78,1,2:12.0,,Offensive rebound by K. Lowry,19,20
79,1,2:10.0,,Turnover by K. Lowry (bad pass),19,20
80,1,2:10.0,,F. VanVleet enters the game for K. Lowry,19,20
81,1,2:10.0,M. Carter-Williams enters the game for K. Walker,,19,20
82,1,2:02.0,Turnover by N. Batum (bad pass; steal by D. DeRozan),,19,20
83,1,1:57.0,,D. DeRozan makes 2-pt layup from 1 ft,19,22
84,1,1:40.0,Personal foul by C. Miles (drawn by F. Kaminsky),,19,22
85,1,1:40.0,T. Graham enters the game for N. Batum,,19,22
86,1,1:24.0,F. Kaminsky misses 2-pt jump shot from 19 ft,,19,22
87,1,1:22.0,,Defensive rebound by D. DeRozan,19,22
88,1,1:17.0,,D. DeRozan makes 2-pt jump shot from 7 ft,19,24
89,1,1:04.0,J. Lamb makes 2-pt jump shot from 17 ft,,21,24
90,1,0:38.0,,C. Miles makes 2-pt jump shot from 19 ft (assist by F. VanVleet),21,26
91,1,0:27.0,J. Lamb misses 2-pt jump shot from 7 ft,,21,26
92,1,0:25.0,,Defensive rebound by P. Siakam,21,26
93,1,0:05.0,,C. Miles misses 3-pt jump shot from 26 ft,21,26
94,1,0:04.0,Defensive rebound by Team,,21,26
95,1,0:00.0,J. Lamb misses 3-pt jump shot from 31 ft,,21,26
96,1,0:00.0,Offensive rebound by Team,,21,26
97,2,11:44.0,,F. VanVleet misses 3-pt jump shot from 23 ft,21,26
98,2,11:41.0,Defensive rebound by C. Zeller,,21,26
99,2,11:35.0,J. Lamb misses 2-pt layup from 4 ft (block by J. Poeltl),,21,26
100,2,11:31.0,,Defensive rebound by J. Poeltl,21,26
101,2,11:10.0,,Turnover by C. Miles (turnover; steal by C. Zeller),21,26
102,2,10:55.0,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lamb),,23,26
103,2,10:43.0,,Shooting foul by J. Lamb (drawn by D. Wright),23,26
104,2,10:43.0,,D. Wright makes free throw 1 of 2,23,27
105,2,10:43.0,,D. Wright makes free throw 2 of 2,23,28
106,2,10:25.0,C. Zeller makes 2-pt jump shot from 11 ft (assist by M. Carter-Williams),,25,28
107,2,10:09.0,,C. Miles misses 3-pt jump shot from 25 ft,25,28
108,2,10:07.0,Defensive rebound by C. Zeller,,25,28
109,2,10:01.0,Shooting foul by J. Poeltl (drawn by J. Lamb),,25,28
110,2,10:01.0,J. Lamb makes free throw 1 of 2,,26,28
111,2,10:01.0,J. Lamb makes free throw 2 of 2,,27,28
112,2,9:49.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by D. Wright),27,31
113,2,9:33.0,Shooting foul by J. Poeltl (drawn by F. Kaminsky),,27,31
114,2,9:33.0,F. Kaminsky makes free throw 1 of 2,,28,31
115,2,9:33.0,,L. Nogueira enters the game for J. Poeltl,28,31
116,2,9:33.0,F. Kaminsky makes free throw 2 of 2,,29,31
117,2,9:19.0,,Shooting foul by C. Zeller (drawn by D. Wright),29,31
118,2,9:19.0,,D. Wright makes free throw 1 of 2,29,32
119,2,9:19.0,,D. Wright misses free throw 2 of 2,29,32
120,2,9:15.0,Defensive rebound by M. Carter-Williams,,29,32
121,2,9:08.0,Personal foul by P. Siakam (drawn by F. Kaminsky),,29,32
122,2,9:04.0,Turnover by J. Lamb (bad pass; steal by L. Nogueira),,29,32
123,2,8:56.0,,C. Miles makes 2-pt dunk at rim (assist by D. Wright),29,34
124,2,8:36.0,F. Kaminsky misses 2-pt jump shot from 12 ft,,29,34
125,2,8:34.0,,Defensive rebound by C. Miles,29,34
126,2,8:30.0,,F. VanVleet makes 2-pt layup at rim (assist by C. Miles),29,36
127,2,8:21.0,M. Carter-Williams misses 2-pt layup from 2 ft,,29,36
128,2,8:18.0,,Defensive rebound by P. Siakam,29,36
129,2,8:16.0,,C. Miles misses 3-pt jump shot from 26 ft,29,36
130,2,8:14.0,Defensive rebound by Team,,29,36
131,2,8:01.0,J. Lamb makes 2-pt jump shot from 7 ft,,31,36
132,2,7:42.0,,F. VanVleet misses 2-pt jump shot from 3 ft,31,36
133,2,7:40.0,Defensive rebound by C. Zeller,,31,36
134,2,7:40.0,Personal foul by P. Siakam (drawn by J. Lamb),,31,36
135,2,7:40.0,K. Walker enters the game for T. Graham,,31,36
136,2,7:21.0,F. Kaminsky misses 2-pt layup from 1 ft (block by P. Siakam),,31,36
137,2,7:18.0,Offensive rebound by K. Walker,,31,36
138,2,7:15.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by K. Walker),,34,36
139,2,7:02.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. Wright),34,39
140,2,6:55.0,Charlotte full timeout,,34,39
141,2,6:55.0,,K. Lowry enters the game for C. Miles,34,39
142,2,6:50.0,J. Lamb misses 2-pt jump shot from 10 ft,,34,39
143,2,6:47.0,,Defensive rebound by L. Nogueira,34,39
144,2,6:38.0,,Turnover by F. VanVleet (lost ball; steal by M. Carter-Williams),34,39
145,2,6:26.0,K. Walker makes 2-pt jump shot from 14 ft,,36,39
146,2,6:05.0,,F. VanVleet misses 3-pt jump shot from 25 ft,36,39
147,2,6:02.0,Defensive rebound by M. Carter-Williams,,36,39
148,2,5:56.0,Turnover by M. Carter-Williams (lost ball; steal by P. Siakam),,36,39
149,2,5:52.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),36,41
150,2,5:36.0,K. Walker makes 2-pt jump shot from 6 ft,,38,41
151,2,5:21.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by L. Nogueira),38,43
152,2,5:06.0,F. Kaminsky misses 2-pt jump shot from 17 ft,,38,43
153,2,5:03.0,,Defensive rebound by D. Wright,38,43
154,2,5:01.0,,Personal foul by C. Zeller (drawn by D. Wright),38,43
155,2,5:01.0,,J. Valančiūnas enters the game for F. VanVleet,38,43
156,2,5:01.0,,D. DeRozan enters the game for P. Siakam,38,43
157,2,5:01.0,,S. Ibaka enters the game for L. Nogueira,38,43
158,2,5:01.0,M. Williams enters the game for J. Lamb,,38,43
159,2,5:01.0,N. Batum enters the game for C. Zeller,,38,43
160,2,5:01.0,D. Howard enters the game for F. Kaminsky,,38,43
161,2,4:52.0,,S. Ibaka makes 3-pt jump shot from 27 ft (assist by D. Wright),38,46
162,2,4:35.0,K. Walker misses 2-pt jump shot from 18 ft,,38,46
163,2,4:33.0,,Defensive rebound by S. Ibaka,38,46
164,2,4:16.0,,D. DeRozan misses 3-pt jump shot from 26 ft,38,46
165,2,4:13.0,Defensive rebound by M. Williams,,38,46
166,2,4:05.0,Shooting foul by K. Lowry (drawn by M. Carter-Williams),,38,46
167,2,4:05.0,M. Carter-Williams makes free throw 1 of 2,,39,46
168,2,4:05.0,,N. Powell enters the game for D. Wright,39,46
169,2,4:05.0,M. Carter-Williams makes free throw 2 of 2,,40,46
170,2,3:53.0,,K. Lowry misses 3-pt jump shot from 26 ft,40,46
171,2,3:51.0,Defensive rebound by M. Williams,,40,46
172,2,3:43.0,K. Walker misses 2-pt jump shot from 9 ft,,40,46
173,2,3:39.0,Offensive rebound by D. Howard,,40,46
174,2,3:39.0,D. Howard misses 2-pt layup at rim,,40,46
175,2,3:38.0,,Defensive rebound by D. DeRozan,40,46
176,2,3:27.0,,N. Powell misses 3-pt jump shot from 24 ft,40,46
177,2,3:24.0,Defensive rebound by D. Howard,,40,46
178,2,3:14.0,N. Batum misses 2-pt jump shot from 21 ft,,40,46
179,2,3:12.0,,Defensive rebound by N. Powell,40,46
180,2,2:54.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by K. Lowry),40,49
181,2,2:40.0,Shooting foul by N. Powell (drawn by K. Walker),,40,49
182,2,2:40.0,,Toronto full timeout,40,49
183,2,2:40.0,M. Kidd-Gilchrist enters the game for M. Carter-Williams,,40,49
184,2,2:40.0,K. Walker makes free throw 1 of 2,,41,49
185,2,2:40.0,K. Walker misses free throw 2 of 2,,41,49
186,2,2:38.0,,Defensive rebound by J. Valančiūnas,41,49
187,2,2:19.0,,D. DeRozan misses 3-pt jump shot from 26 ft,41,49
188,2,2:16.0,Defensive rebound by M. Kidd-Gilchrist,,41,49
189,2,2:02.0,D. Howard misses 2-pt hook shot from 3 ft,,41,49
190,2,2:01.0,,Defensive rebound by J. Valančiūnas,41,49
191,2,1:58.0,,Personal foul by M. Kidd-Gilchrist (drawn by S. Ibaka),41,49
192,2,1:49.0,,N. Powell misses 2-pt jump shot from 8 ft,41,49
193,2,1:46.0,,Offensive rebound by J. Valančiūnas,41,49
194,2,1:44.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft (block by N. Batum),41,49
195,2,1:44.0,Defensive rebound by Team,,41,49
196,2,1:32.0,M. Williams misses 3-pt jump shot from 26 ft,,41,49
197,2,1:30.0,,Defensive rebound by S. Ibaka,41,49
198,2,1:24.0,,K. Lowry makes 2-pt jump shot from 17 ft,41,51
199,2,1:08.0,K. Walker misses 3-pt jump shot from 25 ft,,41,51
200,2,1:06.0,,Defensive rebound by J. Valančiūnas,41,51
201,2,0:55.0,,Shooting foul by M. Kidd-Gilchrist (drawn by S. Ibaka),41,51
202,2,0:55.0,,S. Ibaka makes free throw 1 of 2,41,52
203,2,0:55.0,T. Graham enters the game for M. Kidd-Gilchrist,,41,52
204,2,0:55.0,,S. Ibaka misses free throw 2 of 2,41,52
205,2,0:53.0,Defensive rebound by D. Howard,,41,52
206,2,0:42.0,N. Batum makes 2-pt jump shot from 15 ft (assist by K. Walker),,43,52
207,2,0:38.0,Offensive charge foul by D. DeRozan (drawn by K. Walker),,43,52
208,2,0:38.0,,Turnover by D. DeRozan (offensive foul),43,52
209,2,0:31.0,K. Walker misses 3-pt jump shot from 26 ft,,43,52
210,2,0:29.0,,Defensive rebound by N. Powell,43,52
211,2,0:06.0,,N. Powell misses 3-pt jump shot from 22 ft,43,52
212,2,0:03.0,Defensive rebound by N. Batum,,43,52
213,2,0:00.0,M. Williams misses 3-pt jump shot from 28 ft,,43,52
214,2,0:00.0,Offensive rebound by Team,,43,52
215,3,11:36.0,,D. DeRozan makes 2-pt jump shot from 9 ft,43,54
216,3,11:16.0,D. Howard makes 2-pt jump shot from 14 ft (assist by N. Batum),,45,54
217,3,10:53.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft (block by D. Howard),45,54
218,3,10:53.0,,Offensive rebound by Team,45,54
219,3,10:50.0,,D. DeRozan misses 2-pt jump shot from 13 ft,45,54
220,3,10:48.0,Defensive rebound by D. Howard,,45,54
221,3,10:41.0,M. Williams misses 2-pt jump shot from 12 ft,,45,54
222,3,10:38.0,,Defensive rebound by D. DeRozan,45,54
223,3,10:30.0,,J. Valančiūnas misses 2-pt layup from 6 ft (block by M. Williams),45,54
224,3,10:27.0,,Offensive rebound by J. Valančiūnas,45,54
225,3,10:26.0,,J. Valančiūnas makes 2-pt layup at rim,45,56
226,3,10:06.0,D. Howard misses 2-pt jump shot from 21 ft,,45,56
227,3,10:04.0,,Defensive rebound by K. Lowry,45,56
228,3,9:53.0,,K. Lowry misses 2-pt jump shot from 6 ft,45,56
229,3,9:51.0,Defensive rebound by M. Kidd-Gilchrist,,45,56
230,3,9:41.0,N. Batum misses 3-pt jump shot from 26 ft,,45,56
231,3,9:38.0,,Defensive rebound by S. Ibaka,45,56
232,3,9:26.0,,J. Valančiūnas makes 2-pt layup at rim (assist by D. DeRozan),45,58
233,3,9:08.0,Shooting foul by D. DeRozan (drawn by N. Batum),,45,58
234,3,9:08.0,N. Batum makes free throw 1 of 2,,46,58
235,3,9:08.0,N. Batum makes free throw 2 of 2,,47,58
236,3,8:45.0,,D. DeRozan misses 2-pt jump shot from 7 ft,47,58
237,3,8:42.0,,Offensive rebound by J. Valančiūnas,47,58
238,3,8:40.0,,K. Lowry misses 3-pt jump shot from 25 ft,47,58
239,3,8:40.0,Defensive rebound by M. Williams,,47,58
240,3,8:24.0,M. Kidd-Gilchrist makes 2-pt jump shot from 3 ft (assist by N. Batum),,49,58
241,3,8:11.0,,Turnover by J. Valančiūnas (lost ball; steal by N. Batum),49,58
242,3,8:06.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),,51,58
243,3,7:49.0,,Turnover by J. Valančiūnas (bad pass),51,58
244,3,7:34.0,K. Walker makes 3-pt jump shot from 27 ft (assist by N. Batum),,54,58
245,3,7:18.0,,Turnover by K. Lowry (bad pass),54,58
246,3,7:04.0,K. Walker misses 3-pt jump shot from 22 ft,,54,58
247,3,7:01.0,Offensive rebound by M. Kidd-Gilchrist,,54,58
248,3,7:00.0,M. Kidd-Gilchrist misses 2-pt dunk from 2 ft (block by J. Valančiūnas),,54,58
249,3,7:00.0,Offensive rebound by D. Howard,,54,58
250,3,6:58.0,D. Howard makes 2-pt layup at rim,,56,58
251,3,6:58.0,,Toronto full timeout,56,58
252,3,6:37.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by K. Lowry),56,61
253,3,6:13.0,Turnover by M. Williams (bad pass; steal by S. Ibaka),,56,61
254,3,6:04.0,,J. Valančiūnas makes 3-pt jump shot from 26 ft (assist by D. DeRozan),56,64
255,3,5:42.0,,Offensive charge foul by M. Kidd-Gilchrist (drawn by K. Lowry),56,64
256,3,5:42.0,Turnover by M. Kidd-Gilchrist (offensive foul),,56,64
257,3,5:31.0,,D. DeRozan misses 2-pt jump shot from 15 ft,56,64
258,3,5:31.0,,Offensive rebound by Team,56,64
259,3,5:31.0,Loose ball foul by D. Howard (drawn by J. Valančiūnas),,56,64
260,3,5:13.0,,K. Lowry makes 2-pt layup at rim,56,66
261,3,4:58.0,Shooting foul by M. Miller (drawn by N. Batum),,56,66
262,3,4:58.0,N. Batum makes free throw 1 of 2,,57,66
263,3,4:58.0,,C. Miles enters the game for M. Miller,57,66
264,3,4:58.0,N. Batum makes free throw 2 of 2,,58,66
265,3,4:41.0,,K. Lowry misses 3-pt jump shot from 28 ft,58,66
266,3,4:38.0,Defensive rebound by D. Howard,,58,66
267,3,4:32.0,Shooting foul by C. Miles (drawn by D. Howard),,58,66
268,3,4:32.0,D. Howard misses free throw 1 of 2,,58,66
269,3,4:32.0,Offensive rebound by Team,,58,66
270,3,4:32.0,D. Howard makes free throw 2 of 2,,59,66
271,3,4:19.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,59,66
272,3,4:17.0,Defensive rebound by M. Kidd-Gilchrist,,59,66
273,3,4:11.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by J. Valančiūnas),,59,66
274,3,4:11.0,,Defensive rebound by D. DeRozan,59,66
275,3,4:06.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),59,69
276,3,3:41.0,Personal foul by K. Lowry (drawn by D. Howard),,59,69
277,3,3:41.0,F. Kaminsky enters the game for M. Williams,,59,69
278,3,3:41.0,J. Lamb enters the game for M. Kidd-Gilchrist,,59,69
279,3,3:37.0,Shooting foul by J. Valančiūnas (drawn by D. Howard),,59,69
280,3,3:37.0,D. Howard misses free throw 1 of 2,,59,69
281,3,3:37.0,Offensive rebound by Team,,59,69
282,3,3:37.0,,J. Poeltl enters the game for J. Valančiūnas,59,69
283,3,3:37.0,D. Howard makes free throw 2 of 2,,60,69
284,3,3:27.0,,K. Lowry makes 2-pt jump shot from 15 ft,60,71
285,3,3:10.0,D. Howard makes 2-pt hook shot from 2 ft (assist by K. Walker),,62,71
286,3,2:55.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by D. DeRozan),62,74
287,3,2:39.0,K. Walker makes 2-pt layup from 2 ft,,64,74
288,3,2:29.0,,K. Lowry misses 2-pt layup from 1 ft,64,74
289,3,2:29.0,,Offensive rebound by S. Ibaka,64,74
290,3,2:28.0,,S. Ibaka makes 2-pt hook shot from 2 ft,64,76
291,3,2:28.0,,Shooting foul by F. Kaminsky (drawn by S. Ibaka),64,76
292,3,2:28.0,Charlotte full timeout,,64,76
293,3,2:28.0,,F. VanVleet enters the game for K. Lowry,64,76
294,3,2:28.0,C. Zeller enters the game for D. Howard,,64,76
295,3,2:28.0,,S. Ibaka makes free throw 1 of 1,64,77
296,3,2:16.0,Personal foul by S. Ibaka (drawn by F. Kaminsky),,64,77
297,3,2:16.0,F. Kaminsky makes free throw 1 of 2,,65,77
298,3,2:16.0,,P. Siakam enters the game for S. Ibaka,65,77
299,3,2:16.0,F. Kaminsky makes free throw 2 of 2,,66,77
300,3,1:54.0,,D. DeRozan misses 2-pt jump shot from 4 ft,66,77
301,3,1:52.0,Defensive rebound by F. Kaminsky,,66,77
302,3,1:47.0,F. Kaminsky makes 3-pt jump shot from 28 ft (assist by J. Lamb),,69,77
303,3,1:33.0,,P. Siakam makes 2-pt hook shot from 2 ft (assist by F. VanVleet),69,79
304,3,1:33.0,,Shooting foul by J. Lamb (drawn by P. Siakam),69,79
305,3,1:33.0,M. Carter-Williams enters the game for N. Batum,,69,79
306,3,1:33.0,,P. Siakam makes free throw 1 of 1,69,80
307,3,1:19.0,Turnover by K. Walker (bad pass),,69,80
308,3,1:07.0,,C. Miles misses 3-pt jump shot from 25 ft,69,80
309,3,1:04.0,Defensive rebound by K. Walker,,69,80
310,3,0:52.0,F. Kaminsky misses 2-pt jump shot from 18 ft,,69,80
311,3,0:50.0,Offensive rebound by C. Zeller,,69,80
312,3,0:48.0,K. Walker misses 3-pt jump shot from 26 ft,,69,80
313,3,0:45.0,,Defensive rebound by C. Miles,69,80
314,3,0:33.0,,C. Miles misses 3-pt jump shot from 25 ft,69,80
315,3,0:30.0,Defensive rebound by K. Walker,,69,80
316,3,0:09.0,K. Walker misses 2-pt layup from 3 ft (block by J. Poeltl),,69,80
317,3,0:06.0,,Defensive rebound by F. VanVleet,69,80
318,3,0:05.0,,Personal foul by C. Zeller (drawn by F. VanVleet),69,80
319,3,0:05.0,Technical foul by K. Walker,,69,80
320,3,0:05.0,,D. DeRozan misses technical free throw,69,80
321,3,0:05.0,,Offensive rebound by Team,69,80
322,3,0:05.0,,F. VanVleet makes free throw 1 of 2,69,81
323,3,0:05.0,,F. VanVleet makes free throw 2 of 2,69,82
324,3,0:00.0,K. Walker misses 3-pt jump shot from 25 ft,,69,82
325,3,0:00.0,Offensive rebound by Team,,69,82
326,4,11:44.0,F. Kaminsky misses 2-pt jump shot from 8 ft,,69,82
327,4,11:42.0,Offensive rebound by F. Kaminsky,,69,82
328,4,11:42.0,F. Kaminsky makes 2-pt jump shot from 1 ft,,71,82
329,4,11:42.0,Shooting foul by J. Poeltl (drawn by F. Kaminsky),,71,82
330,4,11:42.0,F. Kaminsky makes free throw 1 of 1,,72,82
331,4,11:27.0,,F. VanVleet misses 3-pt jump shot from 25 ft,72,82
332,4,11:24.0,Defensive rebound by J. Lamb,,72,82
333,4,11:19.0,Turnover by J. Lamb (out of bounds lost ball),,72,82
334,4,11:00.0,,C. Miles misses 3-pt jump shot from 25 ft,72,82
335,4,10:57.0,Defensive rebound by F. Kaminsky,,72,82
336,4,10:43.0,Shooting foul by F. VanVleet (drawn by K. Walker),,72,82
337,4,10:43.0,K. Walker makes free throw 1 of 2,,73,82
338,4,10:43.0,K. Walker makes free throw 2 of 2,,74,82
339,4,10:29.0,,C. Miles misses 3-pt jump shot from 25 ft,74,82
340,4,10:25.0,Defensive rebound by M. Carter-Williams,,74,82
341,4,10:17.0,M. Carter-Williams misses 2-pt layup from 2 ft (block by J. Poeltl),,74,82
342,4,10:17.0,,Defensive rebound by Team,74,82
343,4,10:09.0,,Shooting foul by F. Kaminsky (drawn by P. Siakam),74,82
344,4,10:09.0,,P. Siakam makes free throw 1 of 2,74,83
345,4,10:09.0,,P. Siakam makes free throw 2 of 2,74,84
346,4,9:48.0,M. Carter-Williams misses 2-pt layup from 2 ft,,74,84
347,4,9:46.0,,Defensive rebound by J. Poeltl,74,84
348,4,9:40.0,,Shooting foul by M. Carter-Williams (drawn by D. Wright),74,84
349,4,9:40.0,,D. Wright misses free throw 1 of 2,74,84
350,4,9:40.0,,Offensive rebound by Team,74,84
351,4,9:40.0,,D. Wright makes free throw 2 of 2,74,85
352,4,9:24.0,J. Lamb misses 3-pt jump shot from 26 ft,,74,85
353,4,9:22.0,,Defensive rebound by J. Poeltl,74,85
354,4,9:05.0,,D. Wright misses 2-pt jump shot from 5 ft,74,85
355,4,9:03.0,Defensive rebound by C. Zeller,,74,85
356,4,8:50.0,K. Walker misses 3-pt jump shot from 26 ft,,74,85
357,4,8:49.0,,Defensive rebound by Team,74,85
358,4,8:49.0,N. Batum enters the game for K. Walker,,74,85
359,4,8:37.0,,F. VanVleet misses 2-pt jump shot from 14 ft,74,85
360,4,8:35.0,Defensive rebound by F. Kaminsky,,74,85
361,4,8:23.0,F. Kaminsky makes 2-pt jump shot from 3 ft,,76,85
362,4,8:23.0,Shooting foul by P. Siakam (drawn by F. Kaminsky),,76,85
363,4,8:23.0,,K. Lowry enters the game for C. Miles,76,85
364,4,8:23.0,F. Kaminsky makes free throw 1 of 1,,77,85
365,4,8:12.0,,Turnover by K. Lowry (bad pass; steal by F. Kaminsky),77,85
366,4,8:04.0,Shooting foul by D. Wright (drawn by F. Kaminsky),,77,85
367,4,8:04.0,F. Kaminsky makes free throw 1 of 2,,78,85
368,4,8:04.0,,J. Valančiūnas enters the game for J. Poeltl,78,85
369,4,8:04.0,F. Kaminsky makes free throw 2 of 2,,79,85
370,4,7:47.0,,Turnover by F. VanVleet (bad pass; steal by M. Carter-Williams),79,85
371,4,7:31.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,79,85
372,4,7:29.0,,Defensive rebound by F. VanVleet,79,85
373,4,7:18.0,,P. Siakam misses 3-pt jump shot from 22 ft,79,85
374,4,7:15.0,Defensive rebound by M. Carter-Williams,,79,85
