,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
373,4,4:56.0,S. Kilpatrick makes 2-pt layup from 1 ft,,83,101
374,4,4:37.0,,C. Joseph misses 3-pt jump shot from 23 ft,83,101
375,4,4:34.0,Defensive rebound by T. Maker,,83,101
376,4,4:26.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,83,101
377,4,4:22.0,,Defensive rebound by D. Sabonis,83,101
378,4,4:00.0,,L. Stephenson misses 2-pt jump shot from 16 ft,83,101
379,4,3:58.0,Defensive rebound by T. Snell,,83,101
380,4,3:53.0,T. Snell makes 2-pt layup at rim,,85,101
381,4,3:51.0,,Indiana full timeout,85,101
382,4,3:51.0,,V. Oladipo enters the game for J. Young,85,101
383,4,3:36.0,,C. Joseph makes 2-pt jump shot from 9 ft,85,103
384,4,3:23.0,M. Brogdon makes 2-pt jump shot from 16 ft,,87,103
385,4,2:59.0,,T. Leaf misses 3-pt jump shot from 23 ft,87,103
386,4,2:55.0,Defensive rebound by T. Maker,,87,103
387,4,2:51.0,,Offensive charge foul by S. Brown (drawn by V. Oladipo),87,103
388,4,2:51.0,Turnover by S. Brown (offensive foul),,87,103
389,4,2:51.0,,D. Collison enters the game for L. Stephenson,87,103
390,4,2:51.0,,M. Turner enters the game for D. Sabonis,87,103
391,4,2:32.0,,M. Turner misses 2-pt hook shot from 7 ft,87,103
392,4,2:29.0,Defensive rebound by S. Kilpatrick,,87,103
393,4,2:19.0,T. Snell makes 2-pt jump shot from 4 ft,,89,103
394,4,1:55.0,,Turnover by V. Oladipo (bad pass; steal by S. Brown),89,103
395,4,1:50.0,S. Kilpatrick makes 2-pt layup at rim (assist by S. Brown),,91,103
396,4,1:29.0,,M. Turner misses 2-pt jump shot from 19 ft,91,103
397,4,1:27.0,Defensive rebound by Team,,91,103
398,4,1:27.0,,Loose ball foul by T. Leaf (drawn by T. Snell),91,103
399,4,1:18.0,M. Brogdon makes 2-pt layup from 1 ft,,93,103
400,4,1:18.0,,Indiana full timeout,93,103
401,4,1:18.0,,T. Young enters the game for T. Leaf,93,103
402,4,0:59.0,,T. Young makes 2-pt dunk from 1 ft (assist by D. Collison),93,105
403,4,0:51.0,S. Brown makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,96,105
404,4,0:45.0,,Personal foul by M. Brogdon (drawn by M. Turner),96,105
405,4,0:45.0,,J. Young enters the game for T. Young,96,105
406,4,0:45.0,M. Dellavedova enters the game for M. Brogdon,,96,105
407,4,0:34.0,,Personal foul by S. Kilpatrick (drawn by D. Collison),96,105
408,4,0:34.0,,D. Collison makes free throw 1 of 2,96,106
409,4,0:34.0,,T. Young enters the game for J. Young,96,106
410,4,0:34.0,,D. Collison makes free throw 2 of 2,96,107
411,4,0:26.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,96,107
412,4,0:25.0,,Defensive rebound by V. Oladipo,96,107
413,4,0:21.0,,Personal take foul by S. Brown (drawn by D. Collison),96,107
414,4,0:21.0,,D. Collison makes free throw 1 of 2,96,108
415,4,0:21.0,,D. Collison makes free throw 2 of 2,96,109
416,4,0:14.0,S. Kilpatrick misses 2-pt layup from 1 ft,,96,109
417,4,0:12.0,,Defensive rebound by D. Collison,96,109
