,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
35,1,6:40.0,,Indiana full timeout,15,13
36,1,6:35.0,Shooting foul by M. Turner (drawn by D. Howard),,15,13
37,1,6:35.0,D. Howard misses free throw 1 of 2,,15,13
38,1,6:35.0,Offensive rebound by Team,,15,13
39,1,6:35.0,D. Howard makes free throw 2 of 2,,16,13
40,1,6:20.0,,M. Turner makes 2-pt dunk at rim (assist by D. Collison),16,15
41,1,6:04.0,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),,19,15
42,1,5:50.0,,D. Collison misses 2-pt jump shot from 17 ft,19,15
43,1,5:48.0,Defensive rebound by D. Howard,,19,15
44,1,5:37.0,D. Howard misses 2-pt layup from 2 ft,,19,15
45,1,5:34.0,,Defensive rebound by M. Turner,19,15
46,1,5:19.0,,L. Stephenson misses 3-pt jump shot from 26 ft,19,15
47,1,5:18.0,,Offensive rebound by Team,19,15
48,1,5:06.0,,M. Turner misses 3-pt jump shot from 27 ft,19,15
49,1,5:01.0,Defensive rebound by M. Kidd-Gilchrist,,19,15
50,1,4:57.0,M. Williams misses 3-pt jump shot from 23 ft,,19,15
51,1,4:54.0,Offensive rebound by D. Howard,,19,15
52,1,4:50.0,Personal foul by D. Collison (drawn by K. Walker),,19,15
53,1,4:48.0,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),,22,15
54,1,4:34.0,,D. Collison misses 2-pt jump shot from 18 ft,22,15
55,1,4:32.0,Defensive rebound by K. Walker,,22,15
56,1,4:24.0,N. Batum misses 3-pt jump shot from 27 ft,,22,15
57,1,4:22.0,,Defensive rebound by L. Stephenson,22,15
58,1,4:19.0,,Turnover by L. Stephenson (bad pass; steal by M. Williams),22,15
59,1,4:16.0,D. Howard misses 2-pt layup from 2 ft (block by L. Stephenson),,22,15
60,1,4:12.0,Offensive rebound by M. Kidd-Gilchrist,,22,15
61,1,4:12.0,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft,,24,15
62,1,3:53.0,,C. Joseph enters the game for T. Booker,24,15
63,1,3:53.0,,D. Sabonis enters the game for G. Robinson,24,15
64,1,3:53.0,J. Lamb enters the game for M. Williams,,24,15
65,1,3:53.0,F. Kaminsky enters the game for N. Batum,,24,15
66,1,3:46.0,,D. Collison misses 2-pt jump shot from 19 ft,24,15
67,1,3:46.0,,Offensive rebound by Team,24,15
68,1,3:46.0,,Turnover by Team (shot clock),24,15
69,1,3:34.0,D. Howard misses 2-pt layup from 1 ft (block by M. Turner),,24,15
70,1,3:30.0,,Defensive rebound by D. Sabonis,24,15
71,1,3:25.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by D. Collison),24,17
72,1,3:11.0,K. Walker makes 3-pt jump shot from 26 ft,,27,17
73,1,2:52.0,,M. Turner misses 3-pt jump shot from 27 ft,27,17
74,1,2:51.0,Defensive rebound by Team,,27,17
75,1,2:51.0,,Loose ball foul by L. Stephenson (drawn by F. Kaminsky),27,17
76,1,2:51.0,Charlotte full timeout,,27,17
77,1,2:51.0,M. Monk enters the game for M. Kidd-Gilchrist,,27,17
78,1,2:51.0,J. Stone enters the game for K. Walker,,27,17
79,1,2:42.0,Personal foul by M. Turner (drawn by D. Howard),,27,17
80,1,2:42.0,,J. Young enters the game for D. Collison,27,17
81,1,2:35.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,27,17
82,1,2:32.0,Offensive rebound by J. Stone,,27,17
83,1,2:30.0,D. Howard makes 2-pt layup from 1 ft (assist by J. Stone),,29,17
84,1,2:03.0,,C. Joseph misses 2-pt jump shot from 4 ft,29,17
85,1,2:00.0,Defensive rebound by D. Howard,,29,17
86,1,1:40.0,F. Kaminsky makes 2-pt jump shot from 15 ft,,31,17
87,1,1:22.0,,D. Sabonis makes 2-pt jump shot from 13 ft (assist by C. Joseph),31,19
88,1,1:05.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,31,19
89,1,1:04.0,,Defensive rebound by L. Stephenson,31,19
90,1,0:58.0,,L. Stephenson makes 2-pt layup from 1 ft,31,21
91,1,0:57.0,Personal foul by J. Young (drawn by M. Monk),,31,21
92,1,0:57.0,M. Monk makes free throw 1 of 2,,32,21
93,1,0:57.0,,T. Leaf enters the game for M. Turner,32,21
94,1,0:57.0,W. Hernangómez enters the game for D. Howard,,32,21
95,1,0:57.0,M. Monk makes free throw 2 of 2,,33,21
96,1,0:33.0,,T. Leaf makes 2-pt jump shot from 11 ft (assist by D. Sabonis),33,23
97,1,0:15.0,Personal foul by D. Sabonis (drawn by W. Hernangómez),,33,23
98,1,0:15.0,W. Hernangómez misses free throw 1 of 2,,33,23
99,1,0:15.0,Offensive rebound by Team,,33,23
100,1,0:15.0,W. Hernangómez makes free throw 2 of 2,,34,23
101,1,0:02.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by C. Joseph),34,25
102,1,0:00.0,F. Kaminsky makes 3-pt jump shot from 43 ft (assist by J. Stone),,37,25
103,2,11:52.0,,C. Joseph makes 2-pt jump shot from 17 ft,37,27
104,2,11:30.0,J. Lamb misses 2-pt jump shot from 21 ft,,37,27
105,2,11:28.0,,Defensive rebound by D. Sabonis,37,27
106,2,11:23.0,,Turnover by C. Joseph (bad pass; steal by J. Lamb),37,27
107,2,11:18.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,37,27
108,2,11:13.0,,Defensive rebound by D. Sabonis,37,27
109,2,10:57.0,,G. Robinson misses 2-pt jump shot from 4 ft (block by W. Hernangómez),37,27
110,2,10:57.0,,Offensive rebound by Team,37,27
111,2,10:51.0,,T. Leaf misses 2-pt jump shot from 10 ft,37,27
112,2,10:47.0,,Offensive rebound by G. Robinson,37,27
113,2,10:47.0,,G. Robinson makes 2-pt layup at rim,37,29
114,2,10:30.0,W. Hernangómez misses 2-pt jump shot from 6 ft,,37,29
115,2,10:28.0,,Defensive rebound by D. Sabonis,37,29
116,2,10:19.0,,D. Sabonis makes 2-pt hook shot from 7 ft (assist by T. Leaf),37,31
117,2,10:04.0,M. Monk makes 2-pt layup from 1 ft,,39,31
118,2,9:56.0,,C. Joseph misses 2-pt jump shot from 16 ft,39,31
119,2,9:50.0,Defensive rebound by J. Lamb,,39,31
120,2,9:43.0,W. Hernangómez misses 2-pt layup from 2 ft,,39,31
121,2,9:39.0,,Defensive rebound by C. Joseph,39,31
122,2,9:39.0,,Personal foul by J. Stone (drawn by C. Joseph),39,31
123,2,9:21.0,,T. Leaf misses 2-pt layup at rim,39,31
124,2,9:18.0,,Offensive rebound by T. Leaf,39,31
125,2,9:18.0,,T. Leaf makes 2-pt layup at rim,39,33
126,2,9:06.0,M. Monk misses 3-pt jump shot from 28 ft,,39,33
127,2,9:01.0,,Defensive rebound by G. Robinson,39,33
128,2,8:42.0,,G. Robinson misses 2-pt layup from 1 ft,39,33
129,2,8:40.0,Defensive rebound by F. Kaminsky,,39,33
130,2,8:30.0,F. Kaminsky makes 2-pt jump shot from 10 ft (assist by J. Lamb),,41,33
131,2,8:30.0,Shooting foul by T. Leaf (drawn by F. Kaminsky),,41,33
132,2,8:30.0,F. Kaminsky makes free throw 1 of 1,,42,33
133,2,8:27.0,,Indiana full timeout,42,33
134,2,8:27.0,,A. Jefferson enters the game for D. Sabonis,42,33
135,2,8:19.0,,J. Young makes 3-pt jump shot from 28 ft (assist by C. Joseph),42,36
136,2,8:09.0,Personal foul by A. Jefferson (drawn by W. Hernangómez),,42,36
137,2,8:01.0,M. Monk misses 3-pt jump shot from 23 ft,,42,36
138,2,7:57.0,,Defensive rebound by A. Jefferson,42,36
139,2,7:40.0,,J. Young misses 2-pt layup from 1 ft,42,36
140,2,7:35.0,,Offensive rebound by T. Leaf,42,36
141,2,7:35.0,,T. Leaf makes 2-pt layup at rim,42,38
142,2,7:24.0,M. Monk makes 3-pt jump shot from 25 ft (assist by J. Stone),,45,38
143,2,7:00.0,,J. Young misses 3-pt jump shot from 26 ft,45,38
144,2,6:56.0,Defensive rebound by W. Hernangómez,,45,38
145,2,6:53.0,M. Monk makes 3-pt jump shot from 27 ft,,48,38
146,2,6:33.0,,A. Jefferson makes 2-pt jump shot from 18 ft (assist by C. Joseph),48,40
147,2,6:16.0,M. Monk misses 3-pt jump shot from 28 ft,,48,40
148,2,6:13.0,,Defensive rebound by C. Joseph,48,40
149,2,6:04.0,,Shooting foul by J. Stone (drawn by T. Leaf),48,40
150,2,6:04.0,,T. Leaf makes free throw 1 of 2,48,41
151,2,6:04.0,K. Walker enters the game for J. Stone,,48,41
152,2,6:04.0,,T. Leaf misses free throw 2 of 2,48,41
153,2,6:04.0,Defensive rebound by W. Hernangómez,,48,41
154,2,5:48.0,J. Lamb misses 2-pt layup from 3 ft,,48,41
155,2,5:43.0,Offensive rebound by W. Hernangómez,,48,41
156,2,5:43.0,W. Hernangómez makes 2-pt layup at rim,,50,41
157,2,5:29.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by J. Young),50,43
158,2,5:12.0,M. Monk misses 3-pt jump shot from 23 ft,,50,43
159,2,5:08.0,Offensive rebound by F. Kaminsky,,50,43
160,2,5:08.0,F. Kaminsky makes 2-pt dunk at rim,,52,43
161,2,4:58.0,,T. Leaf makes 2-pt jump shot from 21 ft (assist by C. Joseph),52,45
162,2,4:42.0,M. Monk misses 2-pt jump shot from 7 ft,,52,45
163,2,4:38.0,Offensive rebound by W. Hernangómez,,52,45
164,2,4:38.0,W. Hernangómez misses 2-pt layup at rim,,52,45
165,2,4:36.0,,Defensive rebound by C. Joseph,52,45
166,2,4:28.0,,Turnover by A. Jefferson (bad pass; steal by W. Hernangómez),52,45
167,2,4:22.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Lamb),,54,45
168,2,4:10.0,,Personal foul by W. Hernangómez (drawn by A. Jefferson),54,45
169,2,4:10.0,,L. Stephenson enters the game for J. Young,54,45
170,2,4:10.0,M. Williams enters the game for M. Monk,,54,45
171,2,4:10.0,N. Batum enters the game for J. Lamb,,54,45
172,2,4:10.0,D. Howard enters the game for W. Hernangómez,,54,45
173,2,4:10.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,54,45
174,2,3:55.0,,C. Joseph misses 3-pt jump shot from 28 ft,54,45
175,2,3:52.0,Defensive rebound by D. Howard,,54,45
176,2,3:44.0,K. Walker makes 3-pt jump shot from 26 ft,,57,45
177,2,3:29.0,,Shooting foul by D. Howard (drawn by A. Jefferson),57,45
178,2,3:29.0,,A. Jefferson makes free throw 1 of 2,57,46
179,2,3:29.0,,T. Booker enters the game for T. Leaf,57,46
180,2,3:29.0,,A. Jefferson makes free throw 2 of 2,57,47
181,2,3:15.0,Turnover by K. Walker (bad pass; steal by L. Stephenson),,57,47
182,2,3:14.0,,Personal foul by D. Howard (drawn by L. Stephenson),57,47
183,2,3:14.0,,L. Stephenson makes free throw 1 of 2,57,48
184,2,3:14.0,,L. Stephenson misses free throw 2 of 2,57,48
185,2,3:14.0,Defensive rebound by D. Howard,,57,48
186,2,3:02.0,N. Batum misses 2-pt jump shot from 21 ft,,57,48
187,2,2:59.0,Offensive rebound by D. Howard,,57,48
188,2,2:49.0,K. Walker misses 3-pt jump shot from 26 ft,,57,48
189,2,2:45.0,,Defensive rebound by A. Jefferson,57,48
190,2,2:40.0,,L. Stephenson misses 2-pt layup from 1 ft (block by M. Williams),57,48
191,2,2:36.0,,Offensive rebound by G. Robinson,57,48
192,2,2:35.0,,C. Joseph misses 3-pt jump shot from 26 ft,57,48
193,2,2:35.0,Defensive rebound by Team,,57,48
194,2,2:35.0,Charlotte full timeout,,57,48
195,2,2:35.0,,J. Young enters the game for C. Joseph,57,48
196,2,2:22.0,N. Batum makes 3-pt jump shot from 26 ft (assist by K. Walker),,60,48
197,2,2:06.0,,A. Jefferson misses 2-pt jump shot from 18 ft,60,48
198,2,2:03.0,Defensive rebound by M. Williams,,60,48
199,2,2:02.0,Turnover by N. Batum (bad pass; steal by L. Stephenson),,60,48
200,2,1:51.0,,Personal foul by M. Williams (drawn by L. Stephenson),60,48
201,2,1:51.0,,L. Stephenson makes free throw 1 of 2,60,49
202,2,1:51.0,,L. Stephenson misses free throw 2 of 2,60,49
203,2,1:51.0,Defensive rebound by D. Howard,,60,49
204,2,1:38.0,K. Walker makes 2-pt jump shot from 9 ft,,62,49
205,2,1:20.0,,J. Young makes 2-pt jump shot from 18 ft,62,51
206,2,1:06.0,K. Walker misses 2-pt jump shot from 12 ft,,62,51
207,2,1:04.0,,Defensive rebound by L. Stephenson,62,51
208,2,0:53.0,,G. Robinson makes 2-pt jump shot from 3 ft,62,53
209,2,0:37.0,Shooting foul by A. Jefferson (drawn by D. Howard),,62,53
210,2,0:37.0,D. Howard makes free throw 1 of 2,,63,53
211,2,0:37.0,D. Howard misses free throw 2 of 2,,63,53
212,2,0:37.0,,Defensive rebound by A. Jefferson,63,53
213,2,0:20.0,,J. Young makes 2-pt layup from 1 ft,63,55
214,2,0:05.0,K. Walker misses 3-pt jump shot from 25 ft,,63,55
215,2,0:02.0,,Defensive rebound by G. Robinson,63,55
216,2,0:00.0,,L. Stephenson misses 3-pt jump shot from 49 ft,63,55
217,2,0:00.0,,Offensive rebound by Team,63,55
218,3,11:37.0,,D. Collison misses 2-pt layup from 5 ft,63,55
219,3,11:32.0,Defensive rebound by D. Howard,,63,55
220,3,11:24.0,D. Howard misses 2-pt jump shot from 20 ft,,63,55
221,3,11:20.0,,Defensive rebound by G. Robinson,63,55
222,3,11:05.0,,G. Robinson misses 3-pt jump shot from 23 ft,63,55
223,3,11:04.0,Defensive rebound by M. Williams,,63,55
224,3,10:42.0,D. Howard makes 2-pt layup from 1 ft,,65,55
225,3,10:28.0,,G. Robinson misses 2-pt jump shot from 13 ft,65,55
226,3,10:26.0,Defensive rebound by D. Howard,,65,55
227,3,10:15.0,K. Walker misses 2-pt layup from 1 ft,,65,55
228,3,10:13.0,,Defensive rebound by M. Turner,65,55
229,3,10:03.0,,M. Turner misses 2-pt jump shot from 21 ft,65,55
230,3,10:00.0,Defensive rebound by M. Kidd-Gilchrist,,65,55
231,3,9:50.0,N. Batum makes 2-pt jump shot from 15 ft,,67,55
232,3,9:50.0,Shooting foul by G. Robinson (drawn by N. Batum),,67,55
233,3,9:50.0,N. Batum makes free throw 1 of 1,,68,55
234,3,9:34.0,,D. Collison makes 3-pt jump shot from 27 ft (assist by M. Turner),68,58
235,3,9:20.0,M. Williams misses 2-pt jump shot from 11 ft,,68,58
236,3,9:18.0,,Defensive rebound by L. Stephenson,68,58
237,3,9:13.0,,T. Leaf misses 3-pt jump shot from 26 ft,68,58
238,3,9:10.0,,Offensive rebound by L. Stephenson,68,58
239,3,9:07.0,,G. Robinson makes 3-pt jump shot from 23 ft (assist by L. Stephenson),68,61
240,3,8:55.0,N. Batum misses 3-pt jump shot from 28 ft,,68,61
241,3,8:52.0,,Defensive rebound by D. Collison,68,61
242,3,8:48.0,,D. Collison misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),68,61
243,3,8:44.0,Defensive rebound by D. Howard,,68,61
244,3,8:41.0,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),,70,61
245,3,8:26.0,,Personal block foul by M. Williams (drawn by T. Leaf),70,61
246,3,8:21.0,,L. Stephenson misses 3-pt jump shot from 26 ft,70,61
247,3,8:17.0,Defensive rebound by D. Howard,,70,61
248,3,8:00.0,N. Batum makes 2-pt jump shot from 19 ft,,72,61
249,3,7:48.0,,M. Turner misses 2-pt jump shot from 19 ft,72,61
250,3,7:44.0,Defensive rebound by N. Batum,,72,61
251,3,7:36.0,D. Howard makes 2-pt jump shot from 18 ft (assist by M. Williams),,74,61
252,3,7:11.0,,T. Leaf makes 2-pt jump shot from 10 ft (assist by D. Collison),74,63
253,3,6:58.0,M. Williams misses 3-pt jump shot from 29 ft,,74,63
254,3,6:54.0,Offensive rebound by N. Batum,,74,63
255,3,6:50.0,M. Williams misses 2-pt jump shot from 16 ft,,74,63
256,3,6:46.0,Offensive rebound by M. Williams,,74,63
257,3,6:46.0,N. Batum makes 2-pt layup from 1 ft (assist by M. Williams),,76,63
258,3,6:46.0,Shooting foul by M. Turner (drawn by N. Batum),,76,63
259,3,6:46.0,,Indiana full timeout,76,63
260,3,6:46.0,N. Batum makes free throw 1 of 1,,77,63
261,3,6:36.0,,T. Leaf misses 3-pt jump shot from 26 ft,77,63
262,3,6:33.0,Defensive rebound by K. Walker,,77,63
263,3,6:26.0,N. Batum misses 2-pt jump shot from 19 ft,,77,63
264,3,6:23.0,,Defensive rebound by T. Leaf,77,63
265,3,6:17.0,,G. Robinson misses 2-pt jump shot from 19 ft,77,63
266,3,6:14.0,Defensive rebound by D. Howard,,77,63
267,3,6:04.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,79,63
268,3,5:51.0,,T. Leaf makes 2-pt layup from 1 ft (assist by L. Stephenson),79,65
269,3,5:34.0,D. Howard makes 2-pt jump shot from 19 ft (assist by K. Walker),,81,65
270,3,5:14.0,,D. Collison makes 2-pt jump shot from 15 ft,81,67
271,3,4:56.0,M. Williams misses 3-pt jump shot from 30 ft,,81,67
272,3,4:53.0,,Defensive rebound by D. Collison,81,67
273,3,4:37.0,,Turnover by G. Robinson (lost ball; steal by M. Kidd-Gilchrist),81,67
274,3,4:30.0,M. Williams misses 2-pt layup at rim,,81,67
275,3,4:28.0,,Defensive rebound by D. Collison,81,67
276,3,4:14.0,,D. Collison makes 2-pt jump shot from 20 ft,81,69
277,3,3:57.0,M. Williams makes 3-pt jump shot from 30 ft (assist by K. Walker),,84,69
278,3,3:45.0,,Turnover by M. Turner (traveling),84,69
279,3,3:45.0,,C. Joseph enters the game for G. Robinson,84,69
280,3,3:45.0,,D. Sabonis enters the game for T. Leaf,84,69
281,3,3:45.0,F. Kaminsky enters the game for M. Williams,,84,69
282,3,3:45.0,J. Lamb enters the game for N. Batum,,84,69
283,3,3:31.0,D. Howard misses 2-pt hook shot from 7 ft,,84,69
284,3,3:29.0,,Defensive rebound by L. Stephenson,84,69
285,3,3:18.0,,D. Collison misses 3-pt jump shot from 27 ft,84,69
286,3,3:16.0,Defensive rebound by D. Howard,,84,69
287,3,3:02.0,D. Howard misses 2-pt layup from 6 ft (block by M. Turner),,84,69
288,3,3:00.0,,Defensive rebound by L. Stephenson,84,69
289,3,2:57.0,,D. Sabonis misses 2-pt jump shot from 11 ft,84,69
290,3,2:54.0,,Offensive rebound by D. Sabonis,84,69
291,3,2:54.0,,D. Sabonis misses 2-pt layup at rim,84,69
292,3,2:53.0,,Offensive rebound by M. Turner,84,69
293,3,2:52.0,,M. Turner misses 2-pt layup from 3 ft (block by F. Kaminsky),84,69
294,3,2:52.0,Defensive rebound by F. Kaminsky,,84,69
295,3,2:42.0,K. Walker makes 3-pt jump shot from 27 ft,,87,69
296,3,2:29.0,,L. Stephenson misses 2-pt jump shot from 8 ft,87,69
297,3,2:29.0,Defensive rebound by Team,,87,69
298,3,2:29.0,,Loose ball foul by L. Stephenson (drawn by D. Howard),87,69
299,3,2:29.0,Charlotte full timeout,,87,69
300,3,2:29.0,,T. Booker enters the game for M. Turner,87,69
301,3,2:29.0,J. Stone enters the game for M. Kidd-Gilchrist,,87,69
302,3,2:29.0,M. Monk enters the game for K. Walker,,87,69
303,3,2:20.0,J. Lamb misses 2-pt jump shot from 21 ft,,87,69
304,3,2:18.0,,Defensive rebound by L. Stephenson,87,69
305,3,2:07.0,,C. Joseph misses 3-pt jump shot from 22 ft,87,69
306,3,2:03.0,Defensive rebound by J. Stone,,87,69
307,3,1:49.0,D. Howard misses 2-pt jump shot from 18 ft,,87,69
308,3,1:46.0,,Defensive rebound by L. Stephenson,87,69
309,3,1:29.0,,C. Joseph misses 2-pt jump shot from 3 ft (block by D. Howard),87,69
310,3,1:27.0,,Offensive rebound by D. Sabonis,87,69
311,3,1:21.0,,Turnover by C. Joseph (bad pass; steal by J. Stone),87,69
312,3,1:16.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,87,69
313,3,1:13.0,Offensive rebound by D. Howard,,87,69
314,3,1:11.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,87,69
315,3,1:09.0,,Defensive rebound by L. Stephenson,87,69
316,3,0:55.0,,T. Booker misses 2-pt jump shot from 19 ft,87,69
317,3,0:52.0,Defensive rebound by J. Stone,,87,69
318,3,0:48.0,Turnover by M. Monk (bad pass),,87,69
319,3,0:48.0,,J. Young enters the game for D. Collison,87,69
320,3,0:32.0,,T. Booker makes 2-pt jump shot from 9 ft (assist by C. Joseph),87,71
321,3,0:16.0,M. Monk misses 2-pt jump shot from 14 ft,,87,71
322,3,0:13.0,,Defensive rebound by D. Sabonis,87,71
323,3,0:01.0,,L. Stephenson misses 3-pt jump shot from 23 ft,87,71
324,3,0:01.0,,Offensive rebound by D. Sabonis,87,71
325,4,11:52.0,M. Monk makes 2-pt layup at rim,,89,71
326,4,11:33.0,,G. Robinson makes 3-pt jump shot from 23 ft (assist by C. Joseph),89,74
327,4,11:16.0,M. Monk makes 2-pt layup from 1 ft,,91,74
328,4,11:01.0,,T. Booker misses 2-pt jump shot from 8 ft,91,74
329,4,10:58.0,Defensive rebound by W. Hernangómez,,91,74
330,4,10:48.0,M. Monk misses 3-pt jump shot from 25 ft,,91,74
331,4,10:46.0,,Defensive rebound by G. Robinson,91,74
332,4,10:36.0,,D. Sabonis misses 2-pt layup from 8 ft,91,74
333,4,10:32.0,,Offensive rebound by T. Booker,91,74
334,4,10:30.0,,T. Booker makes 2-pt layup from 2 ft,91,76
335,4,10:14.0,J. Lamb makes 2-pt jump shot from 9 ft (assist by F. Kaminsky),,93,76
336,4,9:55.0,,D. Sabonis makes 2-pt hook shot from 6 ft (assist by T. Booker),93,78
337,4,9:40.0,F. Kaminsky makes 2-pt jump shot from 12 ft (assist by M. Monk),,95,78
338,4,9:20.0,,T. Booker misses 3-pt jump shot from 23 ft,95,78
339,4,9:16.0,Defensive rebound by J. Lamb,,95,78
340,4,9:11.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,95,78
341,4,9:09.0,,Defensive rebound by G. Robinson,95,78
342,4,8:57.0,,C. Joseph misses 3-pt jump shot from 26 ft,95,78
343,4,8:53.0,Defensive rebound by F. Kaminsky,,95,78
344,4,8:41.0,W. Hernangómez misses 2-pt jump shot from 13 ft,,95,78
345,4,8:38.0,,Defensive rebound by J. Young,95,78
346,4,8:32.0,,J. Young misses 2-pt jump shot from 9 ft,95,78
347,4,8:28.0,Defensive rebound by W. Hernangómez,,95,78
348,4,8:21.0,W. Hernangómez misses 2-pt jump shot from 20 ft,,95,78
349,4,8:20.0,Offensive rebound by Team,,95,78
350,4,8:20.0,,Loose ball foul by D. Sabonis (drawn by F. Kaminsky),95,78
351,4,8:14.0,J. Lamb makes 2-pt layup from 6 ft,,97,78
352,4,8:03.0,,D. Sabonis misses 2-pt hook shot from 3 ft,97,78
353,4,8:00.0,,Offensive rebound by J. Young,97,78
354,4,7:49.0,,T. Booker misses 2-pt layup from 1 ft,97,78
355,4,7:47.0,Defensive rebound by F. Kaminsky,,97,78
356,4,7:38.0,F. Kaminsky misses 2-pt jump shot from 6 ft (block by D. Sabonis),,97,78
357,4,7:35.0,,Defensive rebound by D. Sabonis,97,78
358,4,7:30.0,,G. Robinson makes 3-pt jump shot from 28 ft (assist by C. Joseph),97,81
359,4,7:10.0,M. Monk misses 3-pt jump shot from 24 ft,,97,81
360,4,7:08.0,,Defensive rebound by D. Sabonis,97,81
361,4,7:08.0,,Indiana full timeout,97,81
362,4,7:08.0,,L. Stephenson enters the game for J. Young,97,81
363,4,7:08.0,,A. Jefferson enters the game for D. Sabonis,97,81
364,4,7:08.0,,T. Leaf enters the game for T. Booker,97,81
365,4,6:47.0,,A. Jefferson misses 3-pt jump shot from 24 ft,97,81
366,4,6:44.0,Defensive rebound by F. Kaminsky,,97,81
367,4,6:38.0,J. Lamb misses 3-pt jump shot from 26 ft,,97,81
368,4,6:35.0,,Defensive rebound by A. Jefferson,97,81
369,4,6:21.0,,C. Joseph makes 2-pt layup from 1 ft,97,83
370,4,6:06.0,F. Kaminsky makes 2-pt jump shot from 18 ft,,99,83
371,4,5:52.0,Offensive charge foul by C. Joseph (drawn by M. Monk),,99,83
372,4,5:52.0,,Turnover by C. Joseph (offensive foul),99,83
373,4,5:41.0,M. Monk misses 2-pt jump shot from 20 ft,,99,83
374,4,5:39.0,,Defensive rebound by L. Stephenson,99,83
375,4,5:32.0,,T. Leaf misses 3-pt jump shot from 23 ft,99,83
376,4,5:29.0,Defensive rebound by J. Lamb,,99,83
377,4,5:29.0,Turnover by J. Lamb (bad pass),,99,83
378,4,5:05.0,,A. Jefferson makes 2-pt jump shot from 10 ft,99,85
379,4,4:45.0,J. Stone makes 3-pt jump shot from 24 ft (assist by J. Lamb),,102,85
380,4,4:25.0,,A. Jefferson makes 2-pt jump shot from 8 ft,102,87
