,QUARTER,TIME_REMAINING,INDIANA_ACTION,OKLAHOMA CITY_ACTION,INDIANA_SCORE,OKLAHOMA CITY_SCORE
28,1,8:34.0,,Defensive rebound by C. Anthony,5,5
29,1,8:30.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),5,7
30,1,8:17.0,D. Collison misses 2-pt jump shot from 17 ft,,5,7
31,1,8:15.0,,Defensive rebound by C. Anthony,5,7
32,1,8:11.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),5,9
33,1,7:50.0,D. Collison misses 2-pt jump shot from 14 ft,,5,9
34,1,7:48.0,Offensive rebound by D. Sabonis,,5,9
35,1,7:45.0,D. Sabonis misses 2-pt hook shot from 7 ft,,5,9
36,1,7:45.0,,Defensive rebound by R. Westbrook,5,9
37,1,7:38.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),5,11
38,1,7:38.0,,Shooting foul by D. Sabonis (drawn by S. Adams),5,11
39,1,7:38.0,A. Jefferson enters the game for D. Sabonis,,5,11
40,1,7:38.0,,S. Adams makes free throw 1 of 1,5,12
41,1,7:31.0,Indiana full timeout,,5,12
42,1,7:21.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by D. Collison),,8,12
43,1,7:04.0,,C. Anthony misses 2-pt jump shot from 16 ft,8,12
44,1,7:00.0,Defensive rebound by V. Oladipo,,8,12
45,1,6:55.0,V. Oladipo makes 2-pt layup at rim,,10,12
46,1,6:41.0,,P. George makes 2-pt layup from 1 ft (assist by R. Westbrook),10,14
47,1,6:31.0,Personal foul by P. George (drawn by T. Young),,10,14
48,1,6:26.0,A. Jefferson misses 2-pt jump shot from 5 ft,,10,14
49,1,6:24.0,,Defensive rebound by R. Westbrook,10,14
50,1,6:21.0,,Personal foul by A. Jefferson (drawn by S. Adams),10,14
51,1,6:14.0,,Shooting foul by V. Oladipo (drawn by C. Anthony),10,14
52,1,6:14.0,,C. Anthony makes free throw 1 of 2,10,15
53,1,6:14.0,,C. Anthony makes free throw 2 of 2,10,16
54,1,6:02.0,T. Young misses 2-pt layup from 2 ft (block by S. Adams),,10,16
55,1,6:02.0,Offensive rebound by Team,,10,16
56,1,5:56.0,Turnover by A. Jefferson (bad pass),,10,16
57,1,5:43.0,,Turnover by A. Roberson (out of bounds lost ball),10,16
58,1,5:43.0,,J. Grant enters the game for C. Anthony,10,16
59,1,5:18.0,T. Young makes 3-pt jump shot from 22 ft (assist by A. Jefferson),,13,16
60,1,5:08.0,,R. Westbrook misses 2-pt jump shot from 16 ft,13,16
61,1,5:05.0,Defensive rebound by T. Young,,13,16
62,1,4:51.0,Shooting foul by J. Grant (drawn by V. Oladipo),,13,16
63,1,4:51.0,V. Oladipo makes free throw 1 of 2,,14,16
64,1,4:51.0,,Á. Abrines enters the game for P. George,14,16
65,1,4:51.0,,J. Huestis enters the game for A. Roberson,14,16
66,1,4:51.0,L. Stephenson enters the game for T. Young,,14,16
67,1,4:51.0,T. Leaf enters the game for B. Bogdanović,,14,16
68,1,4:51.0,V. Oladipo makes free throw 2 of 2,,15,16
69,1,4:38.0,,Turnover by R. Westbrook (lost ball; steal by A. Jefferson),15,16
70,1,4:34.0,D. Collison makes 2-pt layup from 1 ft (assist by T. Leaf),,17,16
71,1,4:25.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),17,18
72,1,4:07.0,L. Stephenson misses 2-pt jump shot from 20 ft,,17,18
73,1,4:05.0,,Defensive rebound by J. Grant,17,18
74,1,4:02.0,,Turnover by R. Westbrook (bad pass; steal by A. Jefferson),17,18
75,1,3:59.0,V. Oladipo makes 3-pt jump shot from 25 ft,,20,18
76,1,3:41.0,,J. Grant misses 2-pt dunk at rim (block by V. Oladipo),20,18
77,1,3:41.0,Defensive rebound by Team,,20,18
78,1,3:41.0,,P. Patterson enters the game for S. Adams,20,18
79,1,3:41.0,C. Joseph enters the game for D. Collison,,20,18
80,1,3:34.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by P. Patterson),20,21
81,1,3:15.0,V. Oladipo misses 2-pt jump shot from 14 ft,,20,21
82,1,3:13.0,,Defensive rebound by Team,20,21
83,1,3:04.0,,Á. Abrines misses 2-pt jump shot from 10 ft,20,21
84,1,2:59.0,,Offensive rebound by J. Huestis,20,21
85,1,2:58.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by P. Patterson),20,24
86,1,2:42.0,V. Oladipo makes 2-pt layup from 1 ft,,22,24
87,1,2:33.0,,R. Westbrook makes 2-pt jump shot from 13 ft,22,26
88,1,2:09.0,C. Joseph misses 2-pt jump shot from 10 ft,,22,26
89,1,2:07.0,,Defensive rebound by J. Grant,22,26
90,1,2:03.0,,Á. Abrines misses 2-pt layup from 1 ft,22,26
91,1,2:02.0,Defensive rebound by L. Stephenson,,22,26
92,1,1:54.0,A. Jefferson misses 2-pt jump shot from 6 ft,,22,26
93,1,1:52.0,,Defensive rebound by P. Patterson,22,26
94,1,1:45.0,,R. Westbrook misses 3-pt jump shot from 24 ft,22,26
95,1,1:42.0,Defensive rebound by A. Jefferson,,22,26
96,1,1:42.0,Personal foul by R. Westbrook (drawn by A. Jefferson),,22,26
97,1,1:42.0,,Oklahoma City full timeout,22,26
98,1,1:42.0,,R. Felton enters the game for R. Westbrook,22,26
99,1,1:42.0,D. Collison enters the game for V. Oladipo,,22,26
100,1,1:29.0,Shooting block foul by J. Grant (drawn by A. Jefferson),,22,26
101,1,1:29.0,A. Jefferson makes free throw 1 of 2,,23,26
102,1,1:29.0,A. Jefferson makes free throw 2 of 2,,24,26
103,1,1:18.0,,P. Patterson misses 3-pt jump shot from 24 ft,24,26
104,1,1:14.0,Defensive rebound by T. Leaf,,24,26
105,1,1:11.0,Shooting foul by J. Huestis (drawn by L. Stephenson),,24,26
106,1,1:11.0,L. Stephenson makes free throw 1 of 2,,25,26
107,1,1:11.0,,C. Anthony enters the game for J. Huestis,25,26
108,1,1:11.0,T. Young enters the game for A. Jefferson,,25,26
109,1,1:11.0,L. Stephenson misses free throw 2 of 2,,25,26
110,1,1:10.0,,Defensive rebound by C. Anthony,25,26
111,1,0:55.0,,Personal foul by C. Joseph (drawn by J. Grant),25,26
112,1,0:55.0,,J. Grant makes free throw 1 of 2,25,27
113,1,0:55.0,,J. Grant makes free throw 2 of 2,25,28
114,1,0:42.0,L. Stephenson makes 2-pt jump shot from 16 ft,,27,28
115,1,0:35.0,,R. Felton misses 2-pt jump shot from 16 ft,27,28
116,1,0:32.0,Defensive rebound by L. Stephenson,,27,28
117,1,0:11.0,L. Stephenson misses 3-pt jump shot from 25 ft,,27,28
118,1,0:07.0,,Defensive rebound by C. Anthony,27,28
119,1,0:00.0,,C. Anthony makes 2-pt layup from 1 ft,27,30
120,2,11:46.0,L. Stephenson misses 2-pt layup from 2 ft (block by C. Anthony),,27,30
121,2,11:43.0,,Defensive rebound by P. George,27,30
122,2,11:40.0,,C. Anthony makes 3-pt jump shot from 24 ft,27,33
123,2,11:27.0,Turnover by T. Young (lost ball; steal by J. Grant),,27,33
124,2,11:21.0,,R. Felton misses 3-pt jump shot from 22 ft,27,33
125,2,11:19.0,Defensive rebound by L. Stephenson,,27,33
126,2,11:11.0,T. Young makes 2-pt layup from 1 ft (assist by L. Stephenson),,29,33
127,2,10:48.0,,C. Anthony makes 2-pt jump shot from 17 ft (assist by R. Felton),29,35
128,2,10:28.0,Personal foul by Á. Abrines (drawn by L. Stephenson),,29,35
129,2,10:17.0,T. Young makes 3-pt jump shot from 24 ft (assist by C. Joseph),,32,35
130,2,9:59.0,,Personal foul by T. Young (drawn by C. Anthony),32,35
131,2,9:59.0,,J. Huestis enters the game for Á. Abrines,32,35
132,2,9:49.0,,P. George misses 3-pt jump shot from 24 ft,32,35
133,2,9:45.0,Defensive rebound by D. Collison,,32,35
134,2,9:29.0,C. Joseph misses 3-pt jump shot from 25 ft,,32,35
135,2,9:27.0,Offensive rebound by Team,,32,35
136,2,9:27.0,Shooting foul by J. Huestis (drawn by D. Collison),,32,35
137,2,9:27.0,D. Collison makes free throw 1 of 2,,33,35
138,2,9:27.0,D. Collison makes free throw 2 of 2,,34,35
139,2,9:11.0,,Personal foul by T. Leaf (drawn by R. Felton),34,35
140,2,9:11.0,,S. Adams enters the game for J. Grant,34,35
141,2,9:11.0,D. Sabonis enters the game for T. Leaf,,34,35
142,2,9:03.0,,J. Huestis misses 3-pt jump shot from 24 ft,34,35
143,2,9:02.0,Defensive rebound by L. Stephenson,,34,35
144,2,8:51.0,T. Young makes 3-pt jump shot from 24 ft (assist by D. Collison),,37,35
145,2,8:35.0,,R. Felton makes 2-pt layup from 1 ft,37,37
146,2,8:22.0,C. Joseph misses 3-pt jump shot from 25 ft,,37,37
147,2,8:20.0,,Defensive rebound by C. Anthony,37,37
148,2,8:16.0,,C. Anthony misses 3-pt jump shot from 24 ft,37,37
149,2,8:14.0,,Offensive rebound by Team,37,37
150,2,8:14.0,Loose ball foul by D. Sabonis (drawn by S. Adams),,37,37
151,2,8:14.0,,R. Westbrook enters the game for R. Felton,37,37
152,2,8:14.0,A. Jefferson enters the game for D. Sabonis,,37,37
153,2,8:10.0,,Turnover by R. Westbrook (bad pass; steal by C. Joseph),37,37
154,2,8:03.0,D. Collison misses 3-pt jump shot from 24 ft,,37,37
155,2,8:03.0,Offensive rebound by Team,,37,37
156,2,8:03.0,,Loose ball foul by C. Anthony (drawn by T. Young),37,37
157,2,8:03.0,,J. Grant enters the game for C. Anthony,37,37
158,2,7:50.0,L. Stephenson misses 3-pt jump shot from 24 ft,,37,37
159,2,7:47.0,,Defensive rebound by R. Westbrook,37,37
160,2,7:40.0,,S. Adams makes 2-pt layup from 3 ft (assist by R. Westbrook),37,39
161,2,7:29.0,Shooting foul by J. Grant (drawn by D. Collison),,37,39
162,2,7:29.0,D. Collison makes free throw 1 of 2,,38,39
163,2,7:29.0,,P. Patterson enters the game for J. Grant,38,39
164,2,7:29.0,B. Bogdanović enters the game for T. Young,,38,39
165,2,7:29.0,D. Collison makes free throw 2 of 2,,39,39
166,2,7:21.0,,P. George misses 3-pt jump shot from 23 ft,39,39
167,2,7:17.0,,Offensive rebound by P. Patterson,39,39
168,2,7:10.0,,Shooting foul by L. Stephenson (drawn by P. George),39,39
169,2,7:10.0,,P. George makes free throw 1 of 2,39,40
170,2,7:10.0,V. Oladipo enters the game for D. Collison,,39,40
171,2,7:10.0,,P. George makes free throw 2 of 2,39,41
172,2,6:50.0,Shooting foul by J. Huestis (drawn by B. Bogdanović),,39,41
173,2,6:50.0,,Oklahoma City full timeout,39,41
174,2,6:50.0,,A. Roberson enters the game for J. Huestis,39,41
175,2,6:50.0,B. Bogdanović makes free throw 1 of 2,,40,41
176,2,6:50.0,B. Bogdanović makes free throw 2 of 2,,41,41
177,2,6:37.0,Offensive charge foul by P. George (drawn by A. Jefferson),,41,41
178,2,6:37.0,,Turnover by P. George (offensive foul),41,41
179,2,6:37.0,,J. Huestis enters the game for P. George,41,41
180,2,6:16.0,L. Stephenson misses 2-pt layup from 4 ft,,41,41
181,2,6:14.0,,Defensive rebound by S. Adams,41,41
182,2,5:55.0,,J. Huestis misses 3-pt jump shot from 25 ft,41,41
183,2,5:52.0,Defensive rebound by A. Jefferson,,41,41
184,2,5:41.0,V. Oladipo misses 3-pt jump shot from 26 ft,,41,41
185,2,5:41.0,,Defensive rebound by Team,41,41
186,2,5:40.0,D. Collison enters the game for L. Stephenson,,41,41
187,2,5:27.0,,R. Westbrook makes 2-pt jump shot from 14 ft,41,43
188,2,5:19.0,Turnover by A. Jefferson (traveling),,41,43
189,2,5:19.0,,C. Anthony enters the game for P. Patterson,41,43
190,2,5:19.0,T. Young enters the game for C. Joseph,,41,43
191,2,5:08.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),41,45
192,2,4:46.0,Offensive foul by B. Bogdanović (drawn by J. Huestis),,41,45
193,2,4:46.0,Turnover by B. Bogdanović (offensive foul),,41,45
194,2,4:35.0,,C. Anthony misses 2-pt jump shot from 23 ft,41,45
195,2,4:33.0,Defensive rebound by A. Jefferson,,41,45
196,2,4:17.0,Turnover by V. Oladipo (bad pass),,41,45
197,2,4:01.0,,J. Huestis misses 2-pt jump shot from 11 ft,41,45
198,2,3:58.0,Defensive rebound by B. Bogdanović,,41,45
199,2,3:45.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,41,45
200,2,3:43.0,,Defensive rebound by R. Westbrook,41,45
201,2,3:39.0,,Shooting foul by D. Collison (drawn by C. Anthony),41,45
202,2,3:39.0,,C. Anthony misses free throw 1 of 2,41,45
203,2,3:39.0,,Offensive rebound by Team,41,45
204,2,3:39.0,,C. Anthony makes free throw 2 of 2,41,46
205,2,3:33.0,Indiana full timeout,,41,46
206,2,3:20.0,V. Oladipo makes 3-pt jump shot from 25 ft,,44,46
207,2,3:06.0,,C. Anthony makes 2-pt jump shot from 13 ft (assist by R. Westbrook),44,48
208,2,2:52.0,Turnover by B. Bogdanović (bad pass; steal by S. Adams),,44,48
209,2,2:46.0,,Turnover by R. Westbrook (bad pass; steal by T. Young),44,48
210,2,2:42.0,Turnover by B. Bogdanović (step out of bounds),,44,48
211,2,2:32.0,,S. Adams misses 2-pt layup from 1 ft,44,48
212,2,2:29.0,Defensive rebound by D. Collison,,44,48
213,2,2:10.0,D. Collison misses 2-pt jump shot from 18 ft,,44,48
214,2,2:07.0,,Defensive rebound by Team,44,48
215,2,1:58.0,,R. Westbrook misses 2-pt jump shot from 15 ft,44,48
216,2,1:52.0,,Offensive rebound by S. Adams,44,48
217,2,1:51.0,,S. Adams misses 2-pt layup at rim,44,48
218,2,1:51.0,Defensive rebound by A. Jefferson,,44,48
219,2,1:48.0,V. Oladipo makes 2-pt layup from 4 ft,,46,48
220,2,1:40.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),46,51
221,2,1:23.0,T. Young misses 3-pt jump shot from 25 ft,,46,51
222,2,1:21.0,,Defensive rebound by C. Anthony,46,51
223,2,1:13.0,,R. Westbrook misses 3-pt jump shot from 24 ft,46,51
224,2,1:10.0,Defensive rebound by V. Oladipo,,46,51
225,2,0:59.0,D. Collison misses 2-pt layup from 1 ft (block by A. Roberson),,46,51
226,2,0:57.0,,Defensive rebound by J. Huestis,46,51
227,2,0:55.0,,Personal foul by A. Jefferson (drawn by R. Westbrook),46,51
228,2,0:55.0,,R. Westbrook misses free throw 1 of 2,46,51
229,2,0:55.0,,Offensive rebound by Team,46,51
230,2,0:55.0,C. Joseph enters the game for D. Collison,,46,51
231,2,0:55.0,,R. Westbrook makes free throw 2 of 2,46,52
232,2,0:44.0,Personal foul by A. Roberson (drawn by V. Oladipo),,46,52
233,2,0:44.0,V. Oladipo makes free throw 1 of 2,,47,52
234,2,0:44.0,,R. Felton enters the game for A. Roberson,47,52
235,2,0:44.0,V. Oladipo makes free throw 2 of 2,,48,52
236,2,0:36.0,,R. Westbrook makes 2-pt layup from 1 ft,48,54
237,2,0:25.0,Turnover by B. Bogdanović (bad pass; steal by R. Westbrook),,48,54
238,2,0:05.0,,C. Anthony misses 3-pt jump shot from 24 ft,48,54
239,2,0:01.0,Defensive rebound by T. Young,,48,54
240,2,0:00.0,T. Young misses 3-pt jump shot from 43 ft,,48,54
241,2,0:00.0,Offensive rebound by Team,,48,54
242,3,11:46.0,Turnover by D. Collison (traveling),,48,54
243,3,11:37.0,,P. George makes 2-pt jump shot from 22 ft,48,56
244,3,11:16.0,D. Collison makes 3-pt jump shot from 24 ft (assist by D. Sabonis),,51,56
245,3,10:55.0,,P. George misses 2-pt jump shot from 18 ft,51,56
246,3,10:55.0,,Offensive rebound by A. Roberson,51,56
247,3,10:48.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by A. Roberson),51,59
248,3,10:25.0,D. Sabonis misses 2-pt jump shot from 17 ft,,51,59
249,3,10:22.0,,Defensive rebound by C. Anthony,51,59
250,3,10:14.0,,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),51,61
251,3,10:02.0,Personal foul by P. George (drawn by V. Oladipo),,51,61
252,3,9:48.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,51,61
253,3,9:46.0,,Defensive rebound by Team,51,61
254,3,9:30.0,,A. Roberson misses 2-pt layup from 1 ft,51,61
255,3,9:30.0,,Offensive rebound by A. Roberson,51,61
256,3,9:24.0,,A. Roberson misses 2-pt layup at rim,51,61
257,3,9:23.0,,Offensive rebound by S. Adams,51,61
258,3,9:23.0,,C. Anthony misses 3-pt jump shot from 26 ft,51,61
259,3,9:18.0,Defensive rebound by V. Oladipo,,51,61
260,3,9:13.0,Turnover by D. Collison (bad pass),,51,61
261,3,9:13.0,,J. Huestis enters the game for P. George,51,61
262,3,9:01.0,,Turnover by S. Adams (turnover),51,61
263,3,8:50.0,Shooting foul by A. Roberson (drawn by V. Oladipo),,51,61
264,3,8:50.0,V. Oladipo makes free throw 1 of 2,,52,61
265,3,8:50.0,V. Oladipo makes free throw 2 of 2,,53,61
266,3,8:39.0,,R. Westbrook makes 2-pt layup from 1 ft,53,63
267,3,8:32.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,53,63
268,3,8:29.0,,Defensive rebound by C. Anthony,53,63
269,3,8:19.0,,S. Adams makes 2-pt layup from 1 ft,53,65
270,3,8:00.0,Shooting foul by J. Huestis (drawn by B. Bogdanović),,53,65
271,3,8:00.0,B. Bogdanović makes free throw 1 of 2,,54,65
272,3,8:00.0,B. Bogdanović makes free throw 2 of 2,,55,65
273,3,7:45.0,,R. Westbrook misses 2-pt layup from 8 ft,55,65
274,3,7:41.0,,Offensive rebound by R. Westbrook,55,65
275,3,7:41.0,,R. Westbrook makes 2-pt layup at rim,55,67
276,3,7:23.0,D. Collison makes 2-pt jump shot from 14 ft,,57,67
277,3,7:11.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by R. Westbrook),57,70
278,3,6:58.0,Turnover by B. Bogdanović (out of bounds lost ball),,57,70
279,3,6:58.0,,Oklahoma City full timeout,57,70
280,3,6:47.0,,J. Huestis misses 3-pt jump shot from 23 ft,57,70
281,3,6:47.0,,Offensive rebound by Team,57,70
282,3,6:47.0,Loose ball foul by D. Sabonis (drawn by S. Adams),,57,70
283,3,6:47.0,A. Jefferson enters the game for D. Sabonis,,57,70
284,3,6:38.0,,R. Westbrook misses 2-pt jump shot from 8 ft,57,70
285,3,6:35.0,Defensive rebound by A. Jefferson,,57,70
286,3,6:33.0,Turnover by D. Collison (bad pass),,57,70
287,3,6:18.0,,Turnover by J. Huestis (bad pass; steal by D. Collison),57,70
288,3,6:12.0,V. Oladipo misses 2-pt jump shot from 2 ft (block by S. Adams),,57,70
289,3,6:10.0,,Defensive rebound by R. Westbrook,57,70
290,3,6:06.0,,C. Anthony misses 3-pt jump shot from 24 ft,57,70
291,3,6:06.0,,Offensive rebound by S. Adams,57,70
292,3,6:00.0,,S. Adams misses 2-pt layup at rim,57,70
293,3,6:00.0,,Offensive rebound by S. Adams,57,70
294,3,5:59.0,,S. Adams misses 2-pt layup at rim,57,70
295,3,5:58.0,,Offensive rebound by J. Huestis,57,70
296,3,5:55.0,,Turnover by C. Anthony (lost ball; steal by D. Collison),57,70
297,3,5:45.0,T. Young misses 2-pt layup at rim,,57,70
298,3,5:45.0,Offensive rebound by A. Jefferson,,57,70
299,3,5:43.0,A. Jefferson makes 2-pt layup from 1 ft,,59,70
300,3,5:43.0,Shooting foul by S. Adams (drawn by A. Jefferson),,59,70
301,3,5:43.0,,J. Grant enters the game for C. Anthony,59,70
302,3,5:43.0,T. Leaf enters the game for T. Young,,59,70
303,3,5:43.0,A. Jefferson makes free throw 1 of 1,,60,70
304,3,5:26.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),60,73
305,3,5:08.0,V. Oladipo makes 2-pt jump shot from 20 ft (assist by A. Jefferson),,62,73
306,3,4:52.0,,R. Westbrook makes 3-pt jump shot from 25 ft,62,76
307,3,4:35.0,Personal foul by A. Roberson (drawn by V. Oladipo),,62,76
308,3,4:35.0,V. Oladipo makes free throw 1 of 2,,63,76
309,3,4:35.0,,Á. Abrines enters the game for A. Roberson,63,76
310,3,4:35.0,C. Joseph enters the game for D. Collison,,63,76
311,3,4:35.0,V. Oladipo makes free throw 2 of 2,,64,76
312,3,4:24.0,,R. Westbrook makes 2-pt layup from 1 ft,64,78
313,3,4:24.0,,Shooting foul by V. Oladipo (drawn by R. Westbrook),64,78
314,3,4:24.0,,R. Westbrook misses free throw 1 of 1,64,78
315,3,4:21.0,Defensive rebound by A. Jefferson,,64,78
316,3,4:09.0,A. Jefferson misses 2-pt jump shot from 13 ft,,64,78
317,3,4:07.0,,Defensive rebound by R. Westbrook,64,78
318,3,3:56.0,,Shooting foul by V. Oladipo (drawn by R. Westbrook),64,78
319,3,3:56.0,,R. Westbrook makes free throw 1 of 3,64,79
320,3,3:56.0,,R. Westbrook makes free throw 2 of 3,64,80
321,3,3:56.0,,R. Westbrook misses free throw 3 of 3,64,80
322,3,3:54.0,Defensive rebound by Team,,64,80
323,3,3:48.0,Personal block foul by J. Grant (drawn by C. Joseph),,64,80
324,3,3:48.0,C. Joseph makes free throw 1 of 2,,65,80
325,3,3:48.0,,P. Patterson enters the game for S. Adams,65,80
326,3,3:48.0,L. Stephenson enters the game for B. Bogdanović,,65,80
327,3,3:48.0,C. Joseph makes free throw 2 of 2,,66,80
328,3,3:37.0,,Turnover by R. Westbrook (bad pass; steal by T. Leaf),66,80
329,3,3:22.0,Turnover by A. Jefferson (bad pass; steal by J. Huestis),,66,80
330,3,3:17.0,,R. Westbrook makes 2-pt layup at rim (assist by Á. Abrines),66,82
331,3,3:17.0,Indiana full timeout,,66,82
332,3,3:17.0,,R. Felton enters the game for R. Westbrook,66,82
333,3,3:17.0,,P. George enters the game for Á. Abrines,66,82
334,3,3:17.0,D. Sabonis enters the game for A. Jefferson,,66,82
335,3,3:03.0,D. Sabonis misses 2-pt layup at rim,,66,82
336,3,3:00.0,Offensive rebound by D. Sabonis,,66,82
337,3,2:49.0,C. Joseph misses 2-pt layup at rim,,66,82
338,3,2:49.0,Offensive rebound by D. Sabonis,,66,82
339,3,2:48.0,D. Sabonis makes 2-pt layup at rim,,68,82
340,3,2:27.0,,P. George misses 3-pt jump shot from 24 ft,68,82
341,3,2:26.0,Defensive rebound by Team,,68,82
342,3,2:16.0,T. Leaf misses 3-pt jump shot from 22 ft,,68,82
343,3,2:12.0,,Defensive rebound by Team,68,82
344,3,2:02.0,,R. Felton misses 2-pt layup from 2 ft,68,82
345,3,2:00.0,,Offensive rebound by J. Grant,68,82
346,3,1:57.0,,J. Grant misses 2-pt jump shot from 2 ft (block by V. Oladipo),68,82
347,3,1:54.0,Defensive rebound by V. Oladipo,,68,82
348,3,1:50.0,T. Leaf misses 2-pt jump shot from 1 ft,,68,82
349,3,1:50.0,Offensive rebound by D. Sabonis,,68,82
350,3,1:49.0,D. Sabonis misses 2-pt dunk at rim,,68,82
351,3,1:49.0,Offensive rebound by D. Sabonis,,68,82
352,3,1:41.0,D. Sabonis misses 2-pt jump shot at rim (block by P. George),,68,82
353,3,1:41.0,Offensive rebound by D. Sabonis,,68,82
354,3,1:38.0,T. Leaf makes 2-pt jump shot from 4 ft,,70,82
355,3,1:38.0,Shooting foul by P. George (drawn by T. Leaf),,70,82
356,3,1:38.0,,C. Anthony enters the game for P. George,70,82
357,3,1:38.0,T. Leaf misses free throw 1 of 1,,70,82
358,3,1:35.0,,Defensive rebound by J. Grant,70,82
359,3,1:22.0,,R. Felton misses 3-pt jump shot from 24 ft,70,82
360,3,1:20.0,Defensive rebound by Team,,70,82
361,3,1:10.0,,Offensive charge foul by V. Oladipo (drawn by R. Felton),70,82
362,3,1:10.0,Turnover by V. Oladipo (offensive foul),,70,82
363,3,1:10.0,D. Collison enters the game for V. Oladipo,,70,82
364,3,1:10.0,,Á. Abrines enters the game for J. Huestis,70,82
365,3,0:53.0,,Turnover by C. Anthony (bad pass),70,82
366,3,0:37.0,D. Sabonis misses 2-pt jump shot at rim,,70,82
367,3,0:34.0,Offensive rebound by D. Sabonis,,70,82
368,3,0:34.0,D. Sabonis misses 2-pt jump shot from 1 ft (block by C. Anthony),,70,82
369,3,0:34.0,,Defensive rebound by Á. Abrines,70,82
370,3,0:26.0,,Shooting foul by L. Stephenson (drawn by C. Anthony),70,82
371,3,0:26.0,,C. Anthony makes free throw 1 of 2,70,83
372,3,0:26.0,,C. Anthony makes free throw 2 of 2,70,84
373,3,0:08.0,C. Joseph makes 2-pt jump shot from 17 ft,,72,84
374,3,0:02.0,,C. Anthony makes 2-pt jump shot from 18 ft (assist by R. Felton),72,86
375,3,0:00.0,Personal foul by Á. Abrines (drawn by D. Collison),,72,86
376,3,0:00.0,D. Collison makes free throw 1 of 2,,73,86
377,3,0:00.0,D. Collison makes free throw 2 of 2,,74,86
378,4,11:48.0,,Turnover by C. Anthony (lost ball; steal by L. Stephenson),74,86
379,4,11:45.0,L. Stephenson makes 2-pt layup from 1 ft,,76,86
380,4,11:45.0,Shooting foul by C. Anthony (drawn by L. Stephenson),,76,86
381,4,11:45.0,L. Stephenson misses free throw 1 of 1,,76,86
382,4,11:41.0,,Defensive rebound by P. Patterson,76,86
383,4,11:25.0,,J. Grant misses 2-pt layup at rim,76,86
384,4,11:24.0,,Offensive rebound by J. Grant,76,86
385,4,11:24.0,,J. Grant misses 2-pt layup at rim,76,86
386,4,11:24.0,,Offensive rebound by Team,76,86
