,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA CLIPPERS_ACTION,ORLANDO_SCORE,LA CLIPPERS_SCORE
50,1,4:41.0,,Turnover by T. Harris (lost ball; steal by M. Hezonja),17,21
51,1,4:34.0,Personal foul by A. Rivers (drawn by D. Augustin),,17,21
52,1,4:34.0,S. Mack enters the game for D. Augustin,,17,21
53,1,4:19.0,J. Simmons makes 2-pt layup from 2 ft (assist by M. Hezonja),,19,21
54,1,4:19.0,Shooting foul by S. Thornwell (drawn by J. Simmons),,19,21
55,1,4:19.0,J. Simmons makes free throw 1 of 1,,20,21
56,1,4:05.0,,Turnover by L. Williams (bad pass; steal by S. Mack),20,21
57,1,3:59.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by W. Iwundu),,22,21
58,1,3:42.0,,L. Williams misses 3-pt jump shot from 22 ft,22,21
59,1,3:42.0,Defensive rebound by Team,,22,21
60,1,3:42.0,,M. Teodosić enters the game for L. Williams,22,21
61,1,3:27.0,Turnover by J. Simmons (bad pass; steal by M. Teodosić),,22,21
62,1,3:22.0,,S. Thornwell makes 2-pt jump shot from 20 ft (assist by T. Harris),22,23
63,1,3:04.0,Shooting foul by S. Thornwell (drawn by J. Simmons),,22,23
64,1,3:04.0,J. Simmons makes free throw 1 of 2,,23,23
65,1,3:04.0,,W. Johnson enters the game for S. Thornwell,23,23
66,1,3:04.0,K. Birch enters the game for M. Hezonja,,23,23
67,1,3:04.0,J. Simmons misses free throw 2 of 2,,23,23
68,1,3:02.0,,Defensive rebound by D. Jordan,23,23
69,1,2:51.0,,A. Rivers misses 3-pt jump shot from 24 ft,23,23
70,1,2:46.0,Defensive rebound by W. Iwundu,,23,23
71,1,2:30.0,W. Iwundu makes 2-pt jump shot from 16 ft (assist by J. Simmons),,25,23
72,1,2:09.0,,T. Harris misses 2-pt jump shot from 19 ft,25,23
73,1,2:06.0,Defensive rebound by N. Vučević,,25,23
74,1,1:52.0,K. Birch misses 2-pt hook shot from 10 ft,,25,23
75,1,1:49.0,,Defensive rebound by D. Jordan,25,23
76,1,1:44.0,,M. Teodosić misses 2-pt jump shot from 9 ft,25,23
77,1,1:41.0,Defensive rebound by W. Iwundu,,25,23
78,1,1:35.0,S. Mack misses 2-pt jump shot from 17 ft,,25,23
79,1,1:31.0,Offensive rebound by N. Vučević,,25,23
80,1,1:29.0,N. Vučević misses 2-pt jump shot from 18 ft,,25,23
81,1,1:29.0,,Defensive rebound by D. Jordan,25,23
82,1,1:12.0,,Shooting foul by N. Vučević (drawn by D. Jordan),25,23
83,1,1:12.0,,LA Clippers full timeout,25,23
84,1,1:12.0,,J. Evans enters the game for A. Rivers,25,23
85,1,1:12.0,B. Biyombo enters the game for N. Vučević,,25,23
86,1,1:12.0,,D. Jordan makes free throw 1 of 2,25,24
87,1,1:12.0,,D. Jordan makes free throw 2 of 2,25,25
88,1,0:56.0,W. Iwundu misses 2-pt jump shot from 8 ft,,25,25
89,1,0:53.0,,Defensive rebound by D. Jordan,25,25
90,1,0:41.0,,Shooting foul by K. Birch (drawn by T. Harris),25,25
91,1,0:41.0,,T. Harris makes free throw 1 of 2,25,26
92,1,0:41.0,,M. Harrell enters the game for D. Jordan,25,26
93,1,0:41.0,,T. Harris makes free throw 2 of 2,25,27
94,1,0:30.0,J. Simmons misses 2-pt layup from 1 ft,,25,27
95,1,0:27.0,,Defensive rebound by W. Johnson,25,27
96,1,0:23.0,,J. Evans makes 3-pt jump shot from 22 ft (assist by M. Teodosić),25,30
97,1,0:01.0,K. Birch makes 2-pt jump shot from 15 ft (assist by J. Simmons),,27,30
98,2,11:40.0,S. Mack misses 2-pt jump shot from 6 ft,,27,30
99,2,11:39.0,Offensive rebound by Team,,27,30
100,2,11:25.0,S. Mack makes 2-pt jump shot from 14 ft,,29,30
101,2,11:11.0,,Personal foul by W. Iwundu (drawn by M. Teodosić),29,30
102,2,11:07.0,,J. Evans makes 2-pt jump shot from 11 ft,29,32
103,2,10:57.0,B. Biyombo makes 2-pt jump shot from 18 ft (assist by S. Mack),,31,32
104,2,10:46.0,Offensive charge foul by M. Harrell (drawn by K. Birch),,31,32
105,2,10:46.0,,Turnover by M. Harrell (offensive foul),31,32
106,2,10:23.0,S. Mack makes 3-pt jump shot from 25 ft,,34,32
107,2,10:06.0,,Personal foul by K. Birch (drawn by M. Harrell),34,32
108,2,9:59.0,,B. Marjanović makes 2-pt layup at rim (assist by M. Teodosić),34,34
109,2,9:36.0,Turnover by K. Birch (bad pass; steal by B. Marjanović),,34,34
110,2,9:32.0,,Shooting foul by R. Purvis (drawn by M. Harrell),34,34
111,2,9:32.0,,M. Harrell makes free throw 1 of 2,34,35
112,2,9:32.0,,M. Harrell makes free throw 2 of 2,34,36
113,2,9:19.0,B. Biyombo makes 2-pt dunk at rim (assist by S. Mack),,36,36
114,2,8:59.0,,M. Harrell makes 2-pt hook shot from 2 ft,36,38
115,2,8:53.0,Shooting foul by J. Evans (drawn by S. Mack),,36,38
116,2,8:53.0,S. Mack misses free throw 1 of 2,,36,38
117,2,8:53.0,Offensive rebound by Team,,36,38
118,2,8:53.0,S. Mack makes free throw 2 of 2,,37,38
119,2,8:41.0,,Turnover by W. Johnson (bad pass; steal by K. Birch),37,38
120,2,8:36.0,S. Mack makes 2-pt layup from 1 ft (assist by R. Purvis),,39,38
121,2,8:19.0,,M. Teodosić misses 2-pt jump shot from 17 ft,39,38
122,2,8:18.0,Defensive rebound by K. Birch,,39,38
123,2,8:04.0,W. Iwundu misses 2-pt jump shot from 22 ft,,39,38
124,2,7:59.0,,Defensive rebound by W. Johnson,39,38
125,2,7:52.0,,B. Marjanović misses 2-pt jump shot from 15 ft,39,38
126,2,7:48.0,Defensive rebound by B. Biyombo,,39,38
127,2,7:39.0,S. Mack misses 3-pt jump shot from 25 ft,,39,38
128,2,7:39.0,,Defensive rebound by Team,39,38
129,2,7:39.0,,L. Williams enters the game for W. Johnson,39,38
130,2,7:21.0,,M. Harrell misses 2-pt layup from 1 ft,39,38
131,2,7:21.0,Defensive rebound by Team,,39,38
132,2,7:21.0,,D. Jordan enters the game for B. Marjanović,39,38
133,2,7:05.0,W. Iwundu misses 2-pt jump shot from 6 ft,,39,38
134,2,7:05.0,Offensive rebound by K. Birch,,39,38
135,2,6:59.0,Turnover by B. Biyombo (lost ball; steal by M. Harrell),,39,38
136,2,6:53.0,,M. Harrell makes 2-pt layup at rim,39,40
137,2,6:40.0,Def 3 sec tech foul by D. Jordan,,39,40
138,2,6:40.0,,LA Clippers full timeout,39,40
139,2,6:40.0,,Technical foul by M. Harrell,39,40
140,2,6:40.0,,A. Rivers enters the game for J. Evans,39,40
141,2,6:40.0,,T. Harris enters the game for M. Harrell,39,40
142,2,6:40.0,D. Augustin enters the game for S. Mack,,39,40
143,2,6:40.0,R. Purvis makes technical free throw,,40,40
144,2,6:40.0,R. Purvis makes technical free throw,,41,40
145,2,6:30.0,R. Purvis makes 2-pt jump shot from 20 ft,,43,40
146,2,6:08.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by M. Teodosić),43,43
147,2,5:53.0,R. Purvis makes 2-pt jump shot from 19 ft (assist by D. Augustin),,45,43
148,2,5:42.0,,M. Teodosić makes 2-pt layup from 2 ft,45,45
149,2,5:20.0,Turnover by B. Biyombo (bad pass),,45,45
150,2,5:20.0,J. Isaac enters the game for K. Birch,,45,45
151,2,4:58.0,,D. Jordan misses 2-pt layup from 2 ft,45,45
152,2,4:52.0,Defensive rebound by W. Iwundu,,45,45
153,2,4:40.0,J. Isaac misses 3-pt jump shot from 22 ft,,45,45
154,2,4:37.0,,Defensive rebound by A. Rivers,45,45
155,2,4:35.0,,M. Teodosić makes 2-pt layup from 1 ft (assist by A. Rivers),45,47
156,2,4:27.0,D. Augustin misses 3-pt jump shot from 26 ft,,45,47
157,2,4:24.0,,Defensive rebound by T. Harris,45,47
158,2,4:17.0,,T. Harris makes 2-pt layup from 1 ft,45,49
159,2,4:17.0,Orlando full timeout,,45,49
160,2,4:17.0,M. Hezonja enters the game for B. Biyombo,,45,49
161,2,4:17.0,N. Vučević enters the game for W. Iwundu,,45,49
162,2,3:58.0,N. Vučević misses 2-pt jump shot from 20 ft,,45,49
163,2,3:54.0,,Defensive rebound by D. Jordan,45,49
164,2,3:49.0,,L. Williams misses 2-pt jump shot from 18 ft,45,49
165,2,3:49.0,Defensive rebound by Team,,45,49
166,2,3:49.0,,Loose ball foul by D. Jordan (drawn by N. Vučević),45,49
167,2,3:34.0,J. Isaac misses 2-pt jump shot from 18 ft,,45,49
168,2,3:31.0,,Defensive rebound by M. Teodosić,45,49
169,2,3:26.0,,Shooting foul by M. Hezonja (drawn by D. Jordan),45,49
170,2,3:26.0,,D. Jordan makes free throw 1 of 2,45,50
171,2,3:26.0,J. Simmons enters the game for R. Purvis,,45,50
172,2,3:26.0,,D. Jordan makes free throw 2 of 2,45,51
173,2,3:16.0,Turnover by J. Simmons (bad pass),,45,51
174,2,3:13.0,,Turnover by M. Teodosić (bad pass; steal by N. Vučević),45,51
175,2,2:55.0,N. Vučević misses 2-pt jump shot from 9 ft,,45,51
176,2,2:51.0,,Defensive rebound by D. Jordan,45,51
177,2,2:32.0,,M. Teodosić misses 3-pt jump shot from 25 ft,45,51
178,2,2:28.0,Defensive rebound by D. Augustin,,45,51
179,2,2:22.0,N. Vučević makes 2-pt jump shot from 19 ft,,47,51
180,2,2:14.0,,Personal foul by J. Simmons (drawn by L. Williams),47,51
181,2,2:14.0,,L. Williams makes free throw 1 of 2,47,52
182,2,2:14.0,,L. Williams misses free throw 2 of 2,47,52
183,2,2:12.0,Defensive rebound by N. Vučević,,47,52
184,2,2:04.0,D. Augustin makes 2-pt layup from 1 ft,,49,52
185,2,1:52.0,,L. Williams misses 2-pt jump shot from 10 ft,49,52
186,2,1:51.0,Defensive rebound by Team,,49,52
187,2,1:51.0,,J. Evans enters the game for M. Teodosić,49,52
188,2,1:37.0,D. Augustin makes 2-pt jump shot from 5 ft,,51,52
189,2,1:26.0,,L. Williams makes 2-pt jump shot from 13 ft,51,54
190,2,1:22.0,Orlando full timeout,,51,54
191,2,1:10.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by M. Hezonja),,53,54
192,2,0:53.0,,A. Rivers misses 2-pt layup from 1 ft,53,54
193,2,0:50.0,Defensive rebound by M. Hezonja,,53,54
194,2,0:48.0,J. Simmons makes 2-pt dunk from 1 ft (assist by M. Hezonja),,55,54
195,2,0:44.0,,Turnover by L. Williams (bad pass; steal by J. Simmons),55,54
196,2,0:40.0,Personal foul by A. Rivers (drawn by J. Simmons),,55,54
197,2,0:37.0,Shooting foul by J. Evans (drawn by D. Augustin),,55,54
198,2,0:37.0,D. Augustin makes free throw 1 of 3,,56,54
199,2,0:37.0,D. Augustin makes free throw 2 of 3,,57,54
200,2,0:37.0,D. Augustin makes free throw 3 of 3,,58,54
201,2,0:28.0,,A. Rivers misses 2-pt layup from 3 ft,58,54
202,2,0:26.0,Defensive rebound by N. Vučević,,58,54
203,2,0:26.0,Offensive foul by D. Augustin (drawn by J. Evans),,58,54
204,2,0:26.0,Turnover by D. Augustin (offensive foul),,58,54
205,2,0:05.0,,L. Williams misses 2-pt layup from 4 ft (block by N. Vučević),58,54
206,2,0:03.0,,Offensive rebound by L. Williams,58,54
207,2,0:02.0,,L. Williams makes 2-pt jump shot from 9 ft,58,56
208,3,11:50.0,Personal foul by A. Rivers (drawn by D. Augustin),,58,56
209,3,11:47.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by J. Simmons),,61,56
210,3,11:29.0,,Turnover by T. Harris (bad pass; steal by J. Isaac),61,56
211,3,11:26.0,J. Isaac makes 2-pt dunk from 1 ft,,63,56
212,3,11:26.0,,LA Clippers full timeout,63,56
213,3,11:17.0,,L. Williams misses 2-pt jump shot from 18 ft,63,56
214,3,11:11.0,,Offensive rebound by S. Thornwell,63,56
215,3,11:11.0,,S. Thornwell makes 2-pt layup at rim,63,58
216,3,10:53.0,D. Augustin makes 3-pt jump shot from 27 ft (assist by N. Vučević),,66,58
217,3,10:41.0,,Shooting foul by M. Hezonja (drawn by S. Thornwell),66,58
218,3,10:41.0,,S. Thornwell makes free throw 1 of 2,66,59
219,3,10:41.0,,S. Thornwell makes free throw 2 of 2,66,60
220,3,10:21.0,D. Augustin misses 3-pt jump shot from 26 ft,,66,60
221,3,10:15.0,,Defensive rebound by A. Rivers,66,60
222,3,10:14.0,,T. Harris makes 2-pt dunk from 1 ft (assist by A. Rivers),66,62
223,3,9:55.0,J. Isaac misses 3-pt jump shot from 22 ft,,66,62
224,3,9:51.0,,Defensive rebound by D. Jordan,66,62
225,3,9:48.0,,A. Rivers misses 3-pt jump shot from 24 ft,66,62
226,3,9:44.0,Defensive rebound by J. Isaac,,66,62
227,3,9:33.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by J. Simmons),,69,62
228,3,9:17.0,,T. Harris makes 2-pt layup from 3 ft,69,64
229,3,9:17.0,,Shooting foul by J. Isaac (drawn by T. Harris),69,64
230,3,9:17.0,,T. Harris makes free throw 1 of 1,69,65
231,3,9:04.0,Turnover by J. Simmons (out of bounds lost ball),,69,65
232,3,8:45.0,,L. Williams makes 2-pt layup from 2 ft (assist by A. Rivers),69,67
233,3,8:45.0,,Shooting foul by N. Vučević (drawn by L. Williams),69,67
234,3,8:45.0,,L. Williams makes free throw 1 of 1,69,68
235,3,8:27.0,N. Vučević makes 2-pt jump shot from 13 ft,,71,68
236,3,8:13.0,,A. Rivers makes 2-pt hook shot from 7 ft,71,70
237,3,7:50.0,Shooting foul by T. Harris (drawn by J. Simmons),,71,70
238,3,7:50.0,J. Simmons makes free throw 1 of 2,,72,70
239,3,7:50.0,J. Simmons makes free throw 2 of 2,,73,70
240,3,7:41.0,,A. Rivers makes 2-pt layup from 1 ft,73,72
241,3,7:22.0,J. Isaac misses 2-pt jump shot from 10 ft,,73,72
242,3,7:19.0,,Defensive rebound by D. Jordan,73,72
243,3,7:05.0,,A. Rivers misses 2-pt jump shot from 7 ft,73,72
244,3,7:02.0,Defensive rebound by N. Vučević,,73,72
245,3,6:52.0,Shooting foul by S. Thornwell (drawn by D. Augustin),,73,72
246,3,6:52.0,D. Augustin makes free throw 1 of 3,,74,72
247,3,6:52.0,D. Augustin makes free throw 2 of 3,,75,72
248,3,6:52.0,,W. Johnson enters the game for S. Thornwell,75,72
249,3,6:52.0,D. Augustin makes free throw 3 of 3,,76,72
250,3,6:36.0,,L. Williams misses 3-pt jump shot from 28 ft,76,72
251,3,6:31.0,Defensive rebound by N. Vučević,,76,72
252,3,6:22.0,Turnover by D. Augustin (bad pass; steal by L. Williams),,76,72
253,3,6:15.0,,Turnover by W. Johnson (bad pass; steal by J. Isaac),76,72
254,3,6:12.0,D. Augustin makes 2-pt layup from 1 ft (assist by J. Isaac),,78,72
255,3,5:59.0,,L. Williams misses 2-pt jump shot from 15 ft,78,72
256,3,5:54.0,Defensive rebound by J. Isaac,,78,72
257,3,5:51.0,D. Augustin makes 2-pt layup from 1 ft,,80,72
258,3,5:51.0,Shooting foul by W. Johnson (drawn by D. Augustin),,80,72
259,3,5:51.0,W. Iwundu enters the game for J. Isaac,,80,72
260,3,5:51.0,D. Augustin makes free throw 1 of 1,,81,72
261,3,5:42.0,,T. Harris misses 2-pt jump shot from 18 ft,81,72
262,3,5:40.0,Defensive rebound by Team,,81,72
263,3,5:25.0,N. Vučević misses 2-pt hook shot from 7 ft,,81,72
264,3,5:22.0,,Defensive rebound by D. Jordan,81,72
265,3,5:16.0,,Shooting foul by W. Iwundu (drawn by W. Johnson),81,72
266,3,5:16.0,,W. Johnson makes free throw 1 of 2,81,73
267,3,5:16.0,,M. Teodosić enters the game for L. Williams,81,73
268,3,5:16.0,Orlando full timeout,,81,73
269,3,5:16.0,,W. Johnson makes free throw 2 of 2,81,74
270,3,5:03.0,N. Vučević misses 2-pt jump shot from 8 ft,,81,74
271,3,5:01.0,,Defensive rebound by D. Jordan,81,74
272,3,4:47.0,,W. Johnson makes 2-pt jump shot from 20 ft (assist by A. Rivers),81,76
273,3,4:34.0,Personal foul by A. Rivers (drawn by D. Augustin),,81,76
274,3,4:34.0,D. Augustin misses free throw 1 of 2,,81,76
275,3,4:34.0,Offensive rebound by Team,,81,76
276,3,4:34.0,,J. Evans enters the game for A. Rivers,81,76
277,3,4:34.0,D. Augustin makes free throw 2 of 2,,82,76
278,3,4:16.0,,T. Harris makes 2-pt jump shot from 14 ft (assist by D. Jordan),82,78
279,3,4:03.0,D. Augustin misses 3-pt jump shot from 26 ft,,82,78
280,3,4:00.0,,Defensive rebound by D. Jordan,82,78
281,3,3:53.0,S. Mack enters the game for M. Hezonja,,82,78
282,3,3:53.0,K. Birch enters the game for D. Augustin,,82,78
283,3,3:47.0,,Turnover by T. Harris (bad pass),82,78
284,3,3:36.0,Shooting foul by J. Evans (drawn by J. Simmons),,82,78
285,3,3:36.0,J. Simmons makes free throw 1 of 2,,83,78
286,3,3:36.0,J. Simmons misses free throw 2 of 2,,83,78
287,3,3:33.0,,Defensive rebound by D. Jordan,83,78
288,3,3:23.0,,M. Teodosić makes 2-pt jump shot from 14 ft,83,80
289,3,3:09.0,N. Vučević makes 2-pt jump shot from 6 ft (assist by J. Simmons),,85,80
290,3,3:00.0,,M. Teodosić makes 3-pt jump shot from 25 ft,85,83
291,3,2:46.0,N. Vučević misses 3-pt jump shot from 25 ft,,85,83
292,3,2:42.0,Offensive rebound by J. Simmons,,85,83
293,3,2:41.0,J. Simmons makes 2-pt layup at rim,,87,83
294,3,2:34.0,,Turnover by W. Johnson (bad pass),87,83
295,3,2:17.0,N. Vučević misses 2-pt hook shot from 10 ft,,87,83
296,3,2:14.0,,Defensive rebound by D. Jordan,87,83
297,3,2:04.0,,J. Evans misses 3-pt jump shot from 25 ft,87,83
298,3,2:01.0,Defensive rebound by J. Simmons,,87,83
299,3,1:57.0,Turnover by J. Simmons (lost ball; steal by J. Evans),,87,83
300,3,1:41.0,,W. Johnson makes 2-pt jump shot from 16 ft,87,85
301,3,1:30.0,N. Vučević misses 3-pt jump shot from 25 ft,,87,85
302,3,1:27.0,,Defensive rebound by D. Jordan,87,85
303,3,1:23.0,,Personal foul by W. Iwundu (drawn by M. Teodosić),87,85
304,3,1:23.0,,M. Teodosić makes free throw 1 of 2,87,86
305,3,1:23.0,B. Biyombo enters the game for N. Vučević,,87,86
306,3,1:23.0,,M. Harrell enters the game for D. Jordan,87,86
307,3,1:23.0,,M. Teodosić makes free throw 2 of 2,87,87
308,3,1:03.0,J. Simmons misses 2-pt layup from 3 ft (block by T. Harris),,87,87
309,3,1:03.0,,Defensive rebound by Team,87,87
310,3,0:48.0,,Turnover by M. Teodosić (bad pass; steal by J. Simmons),87,87
311,3,0:39.0,S. Mack makes 2-pt jump shot from 12 ft,,89,87
312,3,0:25.0,,T. Harris misses 3-pt jump shot from 25 ft,89,87
313,3,0:25.0,Defensive rebound by Team,,89,87
314,3,0:01.0,J. Simmons misses 3-pt jump shot from 24 ft,,89,87
315,3,0:01.0,Offensive rebound by Team,,89,87
316,3,0:01.0,Turnover by Team (shot clock),,89,87
317,3,0:01.0,,B. Marjanović enters the game for T. Harris,89,87
318,4,11:46.0,,Turnover by M. Harrell (bad pass; steal by W. Iwundu),89,87
319,4,11:40.0,R. Purvis misses 3-pt jump shot from 22 ft,,89,87
320,4,11:36.0,Offensive rebound by W. Iwundu,,89,87
321,4,11:21.0,W. Iwundu misses 3-pt jump shot from 24 ft,,89,87
322,4,11:18.0,,Defensive rebound by W. Johnson,89,87
323,4,11:12.0,,L. Williams makes 2-pt layup from 1 ft,89,89
324,4,11:00.0,B. Biyombo misses 2-pt jump shot from 12 ft,,89,89
325,4,10:57.0,,Defensive rebound by M. Harrell,89,89
326,4,10:43.0,,B. Marjanović misses 2-pt hook shot from 7 ft,89,89
327,4,10:40.0,Defensive rebound by K. Birch,,89,89
328,4,10:28.0,B. Biyombo misses 2-pt hook shot from 8 ft (block by W. Johnson),,89,89
329,4,10:25.0,,Defensive rebound by B. Marjanović,89,89
330,4,10:23.0,,M. Teodosić misses 3-pt jump shot from 25 ft,89,89
331,4,10:21.0,,Offensive rebound by Team,89,89
332,4,10:17.0,,L. Williams makes 2-pt jump shot from 14 ft (assist by M. Teodosić),89,91
333,4,9:50.0,S. Mack makes 2-pt layup from 3 ft,,91,91
334,4,9:27.0,,M. Harrell makes 2-pt layup from 1 ft,91,93
335,4,9:12.0,S. Mack misses 2-pt jump shot from 20 ft,,91,93
336,4,9:09.0,,Defensive rebound by B. Marjanović,91,93
337,4,9:02.0,,M. Teodosić makes 2-pt layup from 1 ft,91,95
338,4,9:02.0,Orlando full timeout,,91,95
339,4,9:02.0,,A. Rivers enters the game for W. Johnson,91,95
340,4,8:45.0,B. Biyombo misses 2-pt layup from 3 ft (block by B. Marjanović),,91,95
341,4,8:42.0,Offensive rebound by B. Biyombo,,91,95
342,4,8:42.0,Shooting foul by B. Marjanović (drawn by W. Iwundu),,91,95
343,4,8:42.0,W. Iwundu misses free throw 1 of 2,,91,95
344,4,8:42.0,Offensive rebound by Team,,91,95
345,4,8:42.0,W. Iwundu makes free throw 2 of 2,,92,95
346,4,8:29.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Teodosić),92,98
347,4,8:11.0,K. Birch misses 2-pt jump shot from 12 ft,,92,98
348,4,8:07.0,Offensive rebound by B. Biyombo,,92,98
349,4,8:07.0,Personal foul by L. Williams (drawn by B. Biyombo),,92,98
350,4,8:07.0,M. Hezonja enters the game for K. Birch,,92,98
351,4,7:59.0,S. Mack misses 2-pt jump shot from 7 ft,,92,98
352,4,7:57.0,,Defensive rebound by B. Marjanović,92,98
353,4,7:49.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by A. Rivers),92,101
354,4,7:31.0,Shooting foul by M. Harrell (drawn by S. Mack),,92,101
355,4,7:31.0,S. Mack misses free throw 1 of 2,,92,101
356,4,7:31.0,Offensive rebound by Team,,92,101
357,4,7:31.0,N. Vučević enters the game for B. Biyombo,,92,101
358,4,7:31.0,J. Simmons enters the game for R. Purvis,,92,101
359,4,7:31.0,S. Mack makes free throw 2 of 2,,93,101
360,4,7:14.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Teodosić),93,103
361,4,6:55.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by S. Mack),,95,103
362,4,6:47.0,,Turnover by M. Harrell (lost ball; steal by W. Iwundu),95,103
363,4,6:47.0,Personal foul by B. Marjanović (drawn by S. Mack),,95,103
364,4,6:47.0,,T. Harris enters the game for B. Marjanović,95,103
365,4,6:47.0,D. Augustin enters the game for S. Mack,,95,103
366,4,6:34.0,M. Hezonja misses 3-pt jump shot from 24 ft,,95,103
367,4,6:34.0,,Defensive rebound by Team,95,103
368,4,6:18.0,,Shooting foul by N. Vučević (drawn by M. Harrell),95,103
369,4,6:18.0,,M. Harrell makes free throw 1 of 2,95,104
370,4,6:18.0,J. Isaac enters the game for W. Iwundu,,95,104
371,4,6:18.0,,M. Harrell misses free throw 2 of 2,95,104
372,4,6:16.0,Defensive rebound by N. Vučević,,95,104
373,4,6:03.0,N. Vučević misses 2-pt hook shot from 8 ft,,95,104
374,4,6:00.0,,Defensive rebound by T. Harris,95,104
375,4,5:55.0,,Shooting foul by N. Vučević (drawn by M. Harrell),95,104
376,4,5:55.0,,M. Harrell makes free throw 1 of 2,95,105
377,4,5:55.0,,M. Harrell makes free throw 2 of 2,95,106
378,4,5:39.0,J. Simmons makes 2-pt layup from 2 ft,,97,106
379,4,5:22.0,,T. Harris misses 3-pt jump shot from 22 ft,97,106
380,4,5:19.0,Defensive rebound by N. Vučević,,97,106
381,4,5:13.0,,Violation by L. Williams (kicked ball),97,106
382,4,5:13.0,,D. Jordan enters the game for M. Harrell,97,106
