,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
202,2,3:20.0,J. Redick misses free throw 2 of 2,,64,50
203,2,3:16.0,Offensive rebound by D. Šarić,,64,50
204,2,3:15.0,Personal foul by S. Dinwiddie (drawn by J. Embiid),,64,50
205,2,3:15.0,J. Embiid makes free throw 1 of 2,,65,50
206,2,3:15.0,,J. Okafor enters the game for D. Cunningham,65,50
207,2,3:15.0,J. Embiid makes free throw 2 of 2,,66,50
208,2,3:02.0,,R. Hollis-Jefferson makes 2-pt layup from 5 ft (assist by S. Dinwiddie),66,52
209,2,2:53.0,Turnover by J. Embiid (turnover),,66,52
210,2,2:53.0,,Brooklyn full timeout,66,52
211,2,2:42.0,,S. Dinwiddie makes 2-pt layup from 4 ft,66,54
212,2,2:23.0,J. Redick misses 2-pt jump shot from 10 ft,,66,54
213,2,2:20.0,Offensive rebound by D. Šarić,,66,54
214,2,2:19.0,D. Šarić makes 2-pt layup from 2 ft,,68,54
215,2,2:14.0,,Shooting foul by D. Šarić (drawn by D. Carroll),68,54
216,2,2:14.0,,D. Carroll makes free throw 1 of 2,68,55
217,2,2:14.0,R. Covington enters the game for D. Šarić,,68,55
218,2,2:14.0,,D. Carroll makes free throw 2 of 2,68,56
219,2,1:59.0,J. Embiid misses 2-pt jump shot from 10 ft,,68,56
220,2,1:55.0,,Defensive rebound by S. Dinwiddie,68,56
221,2,1:51.0,,R. Hollis-Jefferson misses 2-pt layup from 6 ft,68,56
222,2,1:46.0,,Offensive rebound by J. Okafor,68,56
223,2,1:46.0,,J. Okafor makes 2-pt layup at rim,68,58
224,2,1:41.0,J. Embiid misses 3-pt jump shot from 25 ft,,68,58
225,2,1:37.0,,Defensive rebound by D. Carroll,68,58
226,2,1:22.0,,Turnover by R. Hollis-Jefferson (turnover; steal by J. Embiid),68,58
227,2,1:10.0,Turnover by T. McConnell (step out of bounds),,68,58
228,2,0:57.0,,J. Okafor misses 2-pt jump shot from 11 ft,68,58
229,2,0:55.0,,Offensive rebound by Team,68,58
230,2,0:40.0,,J. Okafor makes 2-pt dunk from 2 ft,68,60
231,2,0:28.0,J. Embiid makes 2-pt layup from 1 ft (assist by B. Simmons),,70,60
232,2,0:04.0,,D. Carroll misses 2-pt layup from 2 ft,70,60
233,2,0:04.0,Defensive rebound by J. Embiid,,70,60
234,3,11:41.0,B. Simmons misses 2-pt hook shot from 6 ft,,70,60
235,3,11:38.0,,Defensive rebound by J. Allen,70,60
236,3,11:29.0,,J. Allen makes 2-pt dunk from 2 ft (assist by D. Russell),70,62
237,3,11:04.0,D. Šarić misses 2-pt layup from 8 ft (block by A. Crabbe),,70,62
238,3,11:00.0,Offensive rebound by J. Embiid,,70,62
239,3,10:59.0,J. Embiid misses 2-pt jump shot from 17 ft,,70,62
240,3,10:59.0,,Defensive rebound by D. Russell,70,62
241,3,10:48.0,,D. Russell makes 2-pt jump shot from 15 ft,70,64
242,3,10:37.0,B. Simmons misses 2-pt layup from 3 ft,,70,64
243,3,10:32.0,Offensive rebound by B. Simmons,,70,64
244,3,10:32.0,B. Simmons makes 2-pt layup at rim,,72,64
245,3,10:18.0,,Personal foul by B. Simmons (drawn by D. Russell),72,64
246,3,10:13.0,,J. Allen misses 2-pt dunk from 1 ft (block by D. Šarić),72,64
247,3,10:10.0,Defensive rebound by R. Covington,,72,64
248,3,10:06.0,J. Redick misses 3-pt jump shot from 23 ft,,72,64
249,3,10:02.0,Offensive rebound by J. Embiid,,72,64
250,3,10:01.0,J. Embiid makes 2-pt layup from 3 ft,,74,64
251,3,9:43.0,,D. Russell misses 3-pt jump shot from 24 ft,74,64
252,3,9:40.0,Defensive rebound by J. Embiid,,74,64
253,3,9:25.0,Shooting foul by J. Allen (drawn by J. Embiid),,74,64
254,3,9:25.0,J. Embiid misses free throw 1 of 2,,74,64
255,3,9:25.0,Offensive rebound by Team,,74,64
256,3,9:25.0,J. Embiid misses free throw 2 of 2,,74,64
257,3,9:21.0,,Defensive rebound by A. Crabbe,74,64
258,3,9:09.0,,A. Crabbe misses 3-pt jump shot from 25 ft,74,64
259,3,9:05.0,Defensive rebound by J. Embiid,,74,64
260,3,8:58.0,R. Covington misses 3-pt jump shot from 24 ft,,74,64
261,3,8:55.0,,Defensive rebound by J. Allen,74,64
262,3,8:47.0,,D. Russell makes 2-pt jump shot from 12 ft,74,66
263,3,8:35.0,J. Embiid misses 2-pt jump shot from 15 ft,,74,66
264,3,8:33.0,,Defensive rebound by J. Allen,74,66
265,3,8:20.0,,D. Russell makes 2-pt jump shot from 17 ft,74,68
266,3,8:19.0,Philadelphia full timeout,,74,68
267,3,7:58.0,J. Embiid makes 2-pt layup from 2 ft (assist by J. Redick),,76,68
268,3,7:41.0,,Turnover by A. Crabbe (bad pass; steal by R. Covington),76,68
269,3,7:25.0,R. Covington makes 2-pt layup from 1 ft (assist by J. Embiid),,78,68
270,3,7:08.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by D. Šarić),78,68
271,3,7:05.0,,Offensive rebound by S. Dinwiddie,78,68
272,3,7:02.0,,Offensive foul by A. Crabbe (drawn by R. Covington),78,68
273,3,7:02.0,,Turnover by A. Crabbe (offensive foul),78,68
274,3,6:49.0,R. Covington misses 3-pt jump shot from 24 ft,,78,68
275,3,6:46.0,,Defensive rebound by D. Carroll,78,68
276,3,6:44.0,,Turnover by D. Carroll (lost ball; steal by D. Šarić),78,68
277,3,6:40.0,D. Šarić makes 2-pt dunk from 2 ft,,80,68
278,3,6:31.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),80,71
279,3,6:20.0,J. Redick makes 2-pt layup from 2 ft,,82,71
280,3,5:58.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),82,74
281,3,5:40.0,Shooting foul by D. Russell (drawn by R. Covington),,82,74
282,3,5:40.0,R. Covington makes free throw 1 of 2,,83,74
283,3,5:40.0,,D. Cunningham enters the game for J. Allen,83,74
284,3,5:40.0,R. Holmes enters the game for J. Redick,,83,74
285,3,5:40.0,M. Belinelli enters the game for J. Embiid,,83,74
286,3,5:40.0,R. Covington misses free throw 2 of 2,,83,74
287,3,5:36.0,,Defensive rebound by D. Carroll,83,74
288,3,5:21.0,,D. Russell misses 3-pt jump shot from 25 ft,83,74
289,3,5:18.0,Defensive rebound by R. Covington,,83,74
290,3,5:04.0,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),,86,74
291,3,4:54.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),86,77
292,3,4:46.0,Philadelphia full timeout,,86,77
293,3,4:46.0,,J. Harris enters the game for D. Russell,86,77
294,3,4:46.0,,C. LeVert enters the game for A. Crabbe,86,77
295,3,4:46.0,E. İlyasova enters the game for D. Šarić,,86,77
296,3,4:46.0,T. McConnell enters the game for R. Covington,,86,77
297,3,4:42.0,Shooting foul by C. LeVert (drawn by B. Simmons),,86,77
298,3,4:42.0,B. Simmons makes free throw 1 of 2,,87,77
299,3,4:42.0,B. Simmons makes free throw 2 of 2,,88,77
300,3,4:23.0,,S. Dinwiddie misses 2-pt jump shot from 21 ft,88,77
301,3,4:21.0,Defensive rebound by B. Simmons,,88,77
302,3,4:05.0,T. McConnell makes 2-pt jump shot from 13 ft,,90,77
303,3,3:42.0,,S. Dinwiddie misses 2-pt hook shot from 5 ft,90,77
304,3,3:39.0,Defensive rebound by T. McConnell,,90,77
305,3,3:30.0,T. McConnell misses 2-pt jump shot from 12 ft,,90,77
306,3,3:29.0,Offensive rebound by R. Holmes,,90,77
307,3,3:29.0,,R. Hollis-Jefferson enters the game for D. Carroll,90,77
308,3,3:27.0,M. Belinelli makes 2-pt jump shot from 11 ft (assist by B. Simmons),,92,77
309,3,3:05.0,,S. Dinwiddie makes 2-pt layup from 2 ft (assist by D. Cunningham),92,79
310,3,2:44.0,R. Holmes misses 2-pt layup at rim (block by D. Cunningham),,92,79
311,3,2:44.0,Offensive rebound by Team,,92,79
312,3,2:40.0,R. Holmes misses 2-pt layup from 1 ft (block by J. Harris),,92,79
313,3,2:40.0,,Defensive rebound by Team,92,79
314,3,2:33.0,,Shooting foul by T. McConnell (drawn by S. Dinwiddie),92,79
315,3,2:33.0,,S. Dinwiddie makes free throw 1 of 2,92,80
316,3,2:33.0,,S. Dinwiddie makes free throw 2 of 2,92,81
317,3,2:19.0,E. İlyasova makes 2-pt jump shot from 16 ft (assist by R. Holmes),,94,81
318,3,2:05.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,94,81
319,3,2:02.0,,Offensive rebound by D. Cunningham,94,81
320,3,2:01.0,,Turnover by D. Cunningham (bad pass; steal by R. Holmes),94,81
321,3,1:54.0,,D. Russell enters the game for S. Dinwiddie,94,81
322,3,1:54.0,J. Embiid enters the game for R. Holmes,,94,81
323,3,1:54.0,J. Redick enters the game for B. Simmons,,94,81
324,3,1:44.0,J. Embiid makes 2-pt layup from 1 ft,,96,81
325,3,1:22.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by D. Russell),96,83
326,3,0:59.0,E. İlyasova misses 2-pt jump shot from 22 ft,,96,83
327,3,0:57.0,,Defensive rebound by D. Cunningham,96,83
328,3,0:45.0,,D. Russell misses 3-pt jump shot from 25 ft,96,83
329,3,0:40.0,Defensive rebound by E. İlyasova,,96,83
330,3,0:37.0,M. Belinelli misses 3-pt jump shot from 24 ft,,96,83
331,3,0:36.0,Offensive rebound by Team,,96,83
332,3,0:36.0,,Loose ball foul by D. Cunningham (drawn by J. Embiid),96,83
333,3,0:30.0,M. Belinelli misses 3-pt jump shot from 23 ft,,96,83
334,3,0:29.0,,Defensive rebound by Team,96,83
335,3,0:21.0,,Personal foul by J. Embiid (drawn by D. Cunningham),96,83
336,3,0:05.0,Offensive charge foul by D. Russell (drawn by E. İlyasova),,96,83
337,3,0:05.0,,Turnover by D. Russell (offensive foul),96,83
338,3,0:05.0,,S. Dinwiddie enters the game for D. Russell,96,83
339,3,0:00.0,T. McConnell misses 2-pt jump shot from 12 ft,,96,83
340,3,0:00.0,Offensive rebound by Team,,96,83
341,4,11:45.0,,C. LeVert misses 2-pt jump shot from 10 ft,96,83
342,4,11:42.0,Defensive rebound by E. İlyasova,,96,83
343,4,11:25.0,J. Embiid misses 2-pt jump shot from 15 ft,,96,83
344,4,11:22.0,,Defensive rebound by R. Hollis-Jefferson,96,83
345,4,11:06.0,,J. Harris misses 3-pt jump shot from 26 ft,96,83
346,4,11:02.0,Defensive rebound by E. İlyasova,,96,83
347,4,10:51.0,E. İlyasova misses 2-pt jump shot from 15 ft,,96,83
348,4,10:46.0,Offensive rebound by J. Embiid,,96,83
349,4,10:43.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Covington),,99,83
350,4,10:24.0,,Offensive foul by J. Okafor (drawn by E. İlyasova),99,83
351,4,10:24.0,,Turnover by J. Okafor (offensive foul),99,83
352,4,10:10.0,R. Covington misses 3-pt jump shot from 25 ft,,99,83
353,4,10:07.0,,Defensive rebound by R. Hollis-Jefferson,99,83
354,4,9:46.0,,Turnover by J. Harris (bad pass; steal by E. İlyasova),99,83
355,4,9:40.0,T. McConnell makes 2-pt layup from 1 ft,,101,83
356,4,9:27.0,,Personal foul by T. McConnell (drawn by R. Hollis-Jefferson),101,83
357,4,9:27.0,,Brooklyn full timeout,101,83
358,4,9:27.0,,S. Dinwiddie enters the game for J. Harris,101,83
359,4,9:27.0,,D. Carroll enters the game for C. LeVert,101,83
360,4,9:27.0,,A. Crabbe enters the game for J. Okafor,101,83
361,4,9:27.0,,Brooklyn full timeout,101,83
362,4,9:23.0,,S. Dinwiddie misses 2-pt layup from 1 ft,101,83
363,4,9:20.0,Defensive rebound by R. Covington,,101,83
364,4,9:02.0,R. Covington makes 2-pt layup from 2 ft (assist by J. Embiid),,103,83
365,4,8:49.0,,Personal foul by R. Covington (drawn by R. Hollis-Jefferson),103,83
366,4,8:49.0,D. Šarić enters the game for J. Embiid,,103,83
367,4,8:39.0,,D. Carroll misses 2-pt layup from 3 ft (block by R. Covington),103,83
368,4,8:36.0,Defensive rebound by D. Šarić,,103,83
369,4,8:31.0,R. Covington misses 3-pt jump shot from 25 ft,,103,83
370,4,8:26.0,,Defensive rebound by A. Crabbe,103,83
371,4,8:23.0,,Shooting foul by D. Šarić (drawn by D. Carroll),103,83
372,4,8:23.0,,D. Carroll makes free throw 1 of 2,103,84
373,4,8:23.0,,D. Carroll makes free throw 2 of 2,103,85
