,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
187,2,2:56.0,D. Cousins misses 2-pt layup from 3 ft (block by A. Wiggins),,42,64
188,2,2:56.0,,Defensive rebound by A. Wiggins,42,64
189,2,2:50.0,,T. Gibson misses 2-pt layup at rim,42,64
190,2,2:45.0,,Offensive rebound by J. Butler,42,64
191,2,2:45.0,,J. Butler misses 2-pt layup at rim,42,64
192,2,2:44.0,,Offensive rebound by J. Butler,42,64
193,2,2:34.0,,A. Wiggins misses 2-pt jump shot from 19 ft (block by A. Davis),42,64
194,2,2:30.0,,Offensive rebound by A. Wiggins,42,64
195,2,2:29.0,,T. Jones makes 2-pt layup at rim (assist by J. Butler),42,66
196,2,2:20.0,R. Rondo misses 2-pt jump shot from 19 ft,,42,66
197,2,2:16.0,,Defensive rebound by A. Wiggins,42,66
198,2,2:04.0,,Turnover by K. Towns (bad pass; steal by J. Holiday),42,66
199,2,1:59.0,J. Holiday misses 3-pt jump shot from 25 ft,,42,66
200,2,1:53.0,,Defensive rebound by K. Towns,42,66
201,2,1:48.0,,T. Jones makes 2-pt layup at rim,42,68
202,2,1:32.0,Turnover by D. Cousins (bad pass; steal by T. Gibson),,42,68
203,2,1:29.0,,Shooting foul by R. Rondo (drawn by T. Gibson),42,68
204,2,1:29.0,,T. Gibson makes free throw 1 of 2,42,69
205,2,1:29.0,,T. Gibson misses free throw 2 of 2,42,69
206,2,1:27.0,Defensive rebound by D. Cousins,,42,69
207,2,1:23.0,Personal foul by T. Jones (drawn by A. Davis),,42,69
208,2,1:23.0,,G. Dieng enters the game for K. Towns,42,69
209,2,1:22.0,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),,44,69
210,2,1:02.0,,T. Jones misses 3-pt jump shot from 23 ft,44,69
211,2,1:01.0,Defensive rebound by A. Davis,,44,69
212,2,0:54.0,R. Rondo makes 2-pt layup from 1 ft,,46,69
213,2,0:30.0,,J. Butler misses 2-pt jump shot from 10 ft (block by A. Davis),46,69
214,2,0:27.0,Defensive rebound by R. Rondo,,46,69
215,2,0:23.0,R. Rondo misses 2-pt layup from 2 ft (block by A. Wiggins),,46,69
216,2,0:22.0,Offensive rebound by Team,,46,69
217,2,0:22.0,,Loose ball foul by G. Dieng (drawn by A. Davis),46,69
218,2,0:22.0,A. Davis makes free throw 1 of 2,,47,69
219,2,0:22.0,,N. Bjelica enters the game for G. Dieng,47,69
220,2,0:22.0,A. Davis makes free throw 2 of 2,,48,69
221,2,0:00.0,,J. Butler misses 2-pt jump shot from 18 ft,48,69
222,2,0:00.0,,Offensive rebound by Team,48,69
223,3,11:47.0,E. Moore misses 3-pt jump shot from 25 ft,,48,69
224,3,11:42.0,,Defensive rebound by T. Gibson,48,69
225,3,11:26.0,,A. Wiggins misses 2-pt jump shot from 18 ft,48,69
226,3,11:26.0,Defensive rebound by A. Davis,,48,69
227,3,11:14.0,A. Davis misses 2-pt jump shot from 15 ft,,48,69
228,3,11:14.0,,Defensive rebound by K. Towns,48,69
229,3,10:55.0,,Turnover by J. Butler (bad pass; steal by A. Davis),48,69
230,3,10:48.0,J. Holiday misses 3-pt jump shot from 25 ft,,48,69
231,3,10:46.0,Offensive rebound by D. Cousins,,48,69
232,3,10:34.0,E. Moore makes 2-pt jump shot from 7 ft (assist by R. Rondo),,50,69
233,3,10:10.0,,Personal foul by J. Holiday (drawn by J. Butler),50,69
234,3,10:10.0,,G. Dieng enters the game for K. Towns,50,69
235,3,9:57.0,,G. Dieng makes 3-pt jump shot from 22 ft (assist by J. Butler),50,72
236,3,9:47.0,R. Rondo misses 2-pt layup from 1 ft (block by G. Dieng),,50,72
237,3,9:42.0,Offensive rebound by E. Moore,,50,72
238,3,9:38.0,E. Moore misses 2-pt jump shot from 3 ft,,50,72
239,3,9:35.0,,Defensive rebound by T. Jones,50,72
240,3,9:31.0,,T. Jones makes 2-pt layup from 1 ft,50,74
241,3,9:18.0,J. Holiday makes 2-pt layup from 1 ft,,52,74
242,3,9:03.0,,G. Dieng makes 2-pt dunk from 1 ft (assist by J. Butler),52,76
243,3,8:47.0,Turnover by R. Rondo (bad pass; steal by T. Jones),,52,76
244,3,8:41.0,,G. Dieng makes 3-pt jump shot from 22 ft (assist by T. Jones),52,79
245,3,8:40.0,New Orleans full timeout,,52,79
246,3,8:31.0,Turnover by D. Cousins (bad pass; steal by T. Gibson),,52,79
247,3,8:22.0,,A. Wiggins misses 3-pt jump shot from 26 ft,52,79
248,3,8:20.0,Defensive rebound by Team,,52,79
249,3,8:08.0,Personal foul by G. Dieng (drawn by D. Cousins),,52,79
250,3,8:08.0,,K. Towns enters the game for G. Dieng,52,79
251,3,8:00.0,Personal foul by T. Gibson (drawn by D. Cousins),,52,79
252,3,7:56.0,R. Rondo misses 2-pt jump shot from 10 ft,,52,79
253,3,7:54.0,,Defensive rebound by K. Towns,52,79
254,3,7:45.0,,K. Towns misses 2-pt jump shot from 19 ft,52,79
255,3,7:41.0,Defensive rebound by J. Holiday,,52,79
256,3,7:35.0,Turnover by D. Cousins (bad pass; steal by K. Towns),,52,79
257,3,7:29.0,,J. Butler makes 2-pt layup at rim (assist by T. Gibson),52,81
258,3,7:16.0,Turnover by D. Cousins (turnover),,52,81
259,3,7:08.0,,Turnover by T. Jones (lost ball; steal by R. Rondo),52,81
260,3,7:05.0,R. Rondo makes 2-pt layup from 1 ft,,54,81
261,3,7:05.0,,Violation by K. Towns (def goaltending),54,81
262,3,6:54.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Towns),54,83
263,3,6:35.0,R. Rondo misses 2-pt jump shot from 6 ft,,54,83
264,3,6:33.0,,Defensive rebound by A. Wiggins,54,83
265,3,6:12.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by K. Towns),54,85
266,3,6:03.0,I. Clark enters the game for D. Cousins,,54,85
267,3,6:03.0,J. Nelson enters the game for R. Rondo,,54,85
268,3,6:03.0,D. Cunningham enters the game for E. Moore,,54,85
269,3,5:46.0,A. Davis misses 2-pt layup from 2 ft,,54,85
270,3,5:43.0,,Defensive rebound by T. Gibson,54,85
271,3,5:37.0,,A. Wiggins misses 3-pt jump shot from 25 ft,54,85
272,3,5:35.0,Defensive rebound by A. Davis,,54,85
273,3,5:24.0,I. Clark makes 3-pt jump shot from 24 ft (assist by J. Nelson),,57,85
274,3,5:05.0,,A. Wiggins makes 2-pt jump shot from 7 ft,57,87
275,3,4:41.0,I. Clark misses 2-pt jump shot from 10 ft (block by A. Wiggins),,57,87
276,3,4:40.0,Offensive rebound by J. Nelson,,57,87
277,3,4:39.0,J. Nelson misses 3-pt jump shot from 23 ft,,57,87
278,3,4:39.0,Offensive rebound by Team,,57,87
279,3,4:39.0,Turnover by Team (shot clock),,57,87
280,3,4:14.0,,A. Wiggins misses 2-pt jump shot from 20 ft,57,87
281,3,4:14.0,,Offensive rebound by K. Towns,57,87
282,3,4:10.0,,K. Towns makes 2-pt layup from 1 ft,57,89
283,3,4:05.0,I. Clark misses 3-pt jump shot from 25 ft,,57,89
284,3,4:05.0,,Defensive rebound by K. Towns,57,89
285,3,3:44.0,,K. Towns makes 2-pt jump shot from 5 ft (assist by J. Butler),57,91
286,3,3:30.0,J. Holiday misses 3-pt jump shot from 23 ft,,57,91
287,3,3:27.0,,Defensive rebound by T. Jones,57,91
288,3,3:20.0,,T. Jones misses 2-pt jump shot from 18 ft,57,91
289,3,3:19.0,,Offensive rebound by Team,57,91
290,3,3:19.0,Loose ball foul by J. Holiday (drawn by K. Towns),,57,91
291,3,3:19.0,,G. Dieng enters the game for J. Butler,57,91
292,3,3:19.0,,J. Crawford enters the game for K. Towns,57,91
293,3,3:19.0,D. Miller enters the game for J. Holiday,,57,91
294,3,3:19.0,D. Cousins enters the game for A. Davis,,57,91
295,3,3:13.0,,Personal foul by I. Clark (drawn by J. Crawford),57,91
296,3,3:01.0,,Turnover by T. Jones (traveling),57,91
297,3,2:49.0,J. Nelson misses 3-pt jump shot from 24 ft,,57,91
298,3,2:45.0,,Defensive rebound by A. Wiggins,57,91
299,3,2:34.0,,A. Wiggins misses 3-pt jump shot from 25 ft,57,91
300,3,2:34.0,Defensive rebound by J. Nelson,,57,91
301,3,2:19.0,D. Miller makes 3-pt jump shot from 25 ft (assist by D. Cousins),,60,91
302,3,2:19.0,,Minnesota full timeout,60,91
303,3,2:05.0,,G. Dieng misses 2-pt jump shot from 19 ft,60,91
304,3,2:03.0,Defensive rebound by D. Cousins,,60,91
305,3,1:51.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by I. Clark),,63,91
306,3,1:31.0,,A. Wiggins misses 2-pt layup from 3 ft,63,91
307,3,1:25.0,,Offensive rebound by A. Wiggins,63,91
308,3,1:25.0,,A. Wiggins makes 2-pt layup at rim,63,93
309,3,1:19.0,Shooting foul by T. Gibson (drawn by D. Cousins),,63,93
310,3,1:19.0,D. Cousins makes free throw 1 of 2,,64,93
311,3,1:19.0,,A. Brooks enters the game for T. Jones,64,93
312,3,1:19.0,D. Cousins makes free throw 2 of 2,,65,93
313,3,1:03.0,,Shooting foul by D. Miller (drawn by T. Gibson),65,93
314,3,1:03.0,,T. Gibson makes free throw 1 of 2,65,94
315,3,1:03.0,,T. Gibson makes free throw 2 of 2,65,95
316,3,0:40.0,D. Cousins makes 2-pt layup at rim (assist by D. Miller),,67,95
317,3,0:40.0,I. Clark makes technical free throw,,68,95
318,3,0:32.0,,A. Brooks misses 2-pt jump shot from 21 ft,68,95
319,3,0:29.0,Defensive rebound by D. Cousins,,68,95
320,3,0:23.0,D. Miller makes 3-pt jump shot from 24 ft (assist by D. Cousins),,71,95
321,3,0:02.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by G. Dieng),71,98
322,3,0:00.0,D. Cousins misses 3-pt jump shot from 44 ft,,71,98
323,3,0:00.0,Offensive rebound by Team,,71,98
324,4,11:43.0,,A. Brooks misses 2-pt jump shot from 15 ft,71,98
325,4,11:39.0,Defensive rebound by D. Cousins,,71,98
326,4,11:25.0,A. Davis misses 2-pt jump shot from 15 ft,,71,98
327,4,11:23.0,,Defensive rebound by G. Dieng,71,98
328,4,11:16.0,,J. Crawford misses 2-pt jump shot from 8 ft,71,98
329,4,11:13.0,Defensive rebound by J. Holiday,,71,98
330,4,11:09.0,D. Miller makes 3-pt jump shot from 25 ft,,74,98
331,4,10:54.0,,Personal foul by D. Cousins (drawn by K. Towns),74,98
332,4,10:44.0,,A. Brooks makes 2-pt jump shot from 17 ft,74,100
333,4,10:25.0,J. Holiday makes 2-pt layup from 4 ft (assist by A. Davis),,76,100
334,4,10:10.0,,K. Towns misses 2-pt jump shot from 11 ft (block by D. Cousins),76,100
335,4,10:07.0,Defensive rebound by D. Cousins,,76,100
336,4,10:04.0,Turnover by D. Cousins (bad pass; steal by G. Dieng),,76,100
337,4,9:57.0,,A. Brooks misses 3-pt jump shot from 23 ft,76,100
338,4,9:54.0,Defensive rebound by D. Cousins,,76,100
339,4,9:46.0,D. Cousins makes 2-pt layup from 1 ft,,78,100
340,4,9:35.0,,Minnesota full timeout,78,100
341,4,9:35.0,,T. Jones enters the game for A. Brooks,78,100
342,4,9:35.0,,J. Butler enters the game for N. Bjelica,78,100
343,4,9:20.0,,J. Crawford misses 3-pt jump shot from 25 ft,78,100
344,4,9:17.0,Defensive rebound by D. Cousins,,78,100
345,4,9:12.0,,Offensive charge foul by D. Cousins (drawn by G. Dieng),78,100
346,4,9:12.0,Turnover by D. Cousins (offensive foul),,78,100
347,4,8:54.0,,Turnover by J. Butler (bad pass; steal by J. Holiday),78,100
348,4,8:51.0,Shooting foul by J. Crawford (drawn by J. Holiday),,78,100
349,4,8:51.0,J. Holiday misses free throw 1 of 2,,78,100
350,4,8:51.0,Offensive rebound by Team,,78,100
351,4,8:51.0,J. Holiday makes free throw 2 of 2,,79,100
352,4,8:34.0,,K. Towns misses 2-pt hook shot from 7 ft,79,100
353,4,8:32.0,Defensive rebound by E. Moore,,79,100
354,4,8:23.0,J. Holiday makes 2-pt jump shot from 6 ft,,81,100
355,4,8:02.0,,J. Butler misses 2-pt jump shot from 7 ft,81,100
356,4,7:59.0,Defensive rebound by J. Holiday,,81,100
357,4,7:56.0,D. Miller misses 3-pt jump shot from 26 ft,,81,100
358,4,7:55.0,,Defensive rebound by K. Towns,81,100
359,4,7:32.0,,J. Butler misses 2-pt jump shot from 7 ft,81,100
360,4,7:30.0,Defensive rebound by A. Davis,,81,100
361,4,7:23.0,J. Holiday makes 2-pt layup from 1 ft (assist by D. Miller),,83,100
362,4,7:15.0,,Minnesota full timeout,83,100
363,4,7:15.0,,A. Wiggins enters the game for G. Dieng,83,100
364,4,7:15.0,,T. Gibson enters the game for J. Crawford,83,100
365,4,7:02.0,,Offensive foul by K. Towns (drawn by D. Cousins),83,100
366,4,7:02.0,,Turnover by K. Towns (offensive foul),83,100
367,4,6:40.0,D. Cousins misses 3-pt jump shot from 23 ft,,83,100
368,4,6:37.0,,Defensive rebound by A. Wiggins,83,100
369,4,6:22.0,,T. Jones makes 2-pt layup from 2 ft (assist by T. Gibson),83,102
370,4,6:05.0,Turnover by D. Cousins (lost ball; steal by T. Gibson),,83,102
371,4,5:52.0,,Personal foul by D. Miller (drawn by K. Towns),83,102
372,4,5:39.0,,T. Jones misses 3-pt jump shot from 25 ft,83,102
373,4,5:35.0,,Offensive rebound by J. Butler,83,102
374,4,5:30.0,,Turnover by T. Gibson (traveling),83,102
375,4,5:21.0,Shooting foul by A. Wiggins (drawn by A. Davis),,83,102
376,4,5:21.0,A. Davis makes free throw 1 of 2,,84,102
377,4,5:21.0,A. Davis makes free throw 2 of 2,,85,102
378,4,5:07.0,,A. Wiggins misses 2-pt jump shot from 20 ft,85,102
379,4,5:05.0,Defensive rebound by A. Davis,,85,102
380,4,4:55.0,D. Miller misses 3-pt jump shot from 24 ft,,85,102
381,4,4:55.0,,Defensive rebound by T. Jones,85,102
382,4,4:41.0,,Personal foul by J. Holiday (drawn by J. Butler),85,102
383,4,4:38.0,,Shooting foul by J. Holiday (drawn by J. Butler),85,102
384,4,4:38.0,,J. Butler makes free throw 1 of 2,85,103
