,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
29,1,7:21.0,,Defensive rebound by T. Zeller,13,10
30,1,7:06.0,,D. Carroll makes 2-pt layup from 1 ft (assist by T. Zeller),13,12
31,1,6:49.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,13,12
32,1,6:49.0,Offensive rebound by Team,,13,12
33,1,6:49.0,,Brooklyn full timeout,13,12
34,1,6:49.0,,C. LeVert enters the game for A. Crabbe,13,12
35,1,6:43.0,C. Lee makes 2-pt jump shot from 15 ft (assist by J. Jack),,15,12
36,1,6:18.0,,Personal foul by L. Thomas (drawn by D. Carroll),15,12
37,1,6:18.0,D. McDermott enters the game for L. Thomas,,15,12
38,1,6:10.0,,T. Zeller makes 2-pt layup from 1 ft (assist by C. LeVert),15,14
39,1,5:59.0,C. Lee misses 2-pt jump shot from 12 ft,,15,14
40,1,5:56.0,,Defensive rebound by S. Dinwiddie,15,14
41,1,5:52.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by K. Porziņģis),15,14
42,1,5:47.0,D. McDermott misses 3-pt jump shot from 26 ft,,15,14
43,1,5:44.0,,Defensive rebound by T. Zeller,15,14
44,1,5:35.0,,C. LeVert makes 3-pt jump shot from 26 ft,15,17
45,1,5:14.0,E. Freedom misses 2-pt layup from 2 ft,,15,17
46,1,5:10.0,,Defensive rebound by S. Dinwiddie,15,17
47,1,5:09.0,,Turnover by S. Dinwiddie (bad pass),15,17
48,1,5:09.0,,Q. Acy enters the game for R. Hollis-Jefferson,15,17
49,1,5:09.0,,J. Allen enters the game for T. Zeller,15,17
50,1,4:41.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),,18,17
51,1,4:28.0,,Turnover by S. Dinwiddie (turnover),18,17
52,1,4:28.0,,J. Harris enters the game for D. Carroll,18,17
53,1,4:28.0,F. Ntilikina enters the game for J. Jack,,18,17
54,1,4:20.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,18,17
55,1,4:17.0,,Defensive rebound by C. LeVert,18,17
56,1,3:59.0,,J. Allen misses 2-pt layup from 4 ft,18,17
57,1,3:57.0,Defensive rebound by E. Freedom,,18,17
58,1,3:52.0,E. Freedom makes 2-pt hook shot from 4 ft (assist by F. Ntilikina),,20,17
59,1,3:52.0,Shooting foul by J. Allen (drawn by E. Freedom),,20,17
60,1,3:52.0,,A. Crabbe enters the game for S. Dinwiddie,20,17
61,1,3:52.0,E. Freedom makes free throw 1 of 1,,21,17
62,1,3:37.0,,Personal foul by E. Freedom (drawn by C. LeVert),21,17
63,1,3:37.0,K. O'Quinn enters the game for E. Freedom,,21,17
64,1,3:34.0,,Turnover by C. LeVert (lost ball; steal by K. O'Quinn),21,17
65,1,3:27.0,Shooting block foul by J. Allen (drawn by K. Porziņģis),,21,17
66,1,3:27.0,K. Porziņģis makes free throw 1 of 2,,22,17
67,1,3:27.0,K. Porziņģis makes free throw 2 of 2,,23,17
68,1,3:08.0,,J. Harris misses 3-pt jump shot from 26 ft,23,17
69,1,3:05.0,,Offensive rebound by Q. Acy,23,17
70,1,3:03.0,,Turnover by J. Allen (lost ball; steal by F. Ntilikina),23,17
71,1,2:58.0,K. Porziņģis makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,25,17
72,1,2:41.0,,C. LeVert misses 3-pt jump shot from 26 ft,25,17
73,1,2:38.0,,Offensive rebound by Q. Acy,25,17
74,1,2:35.0,,J. Harris misses 3-pt jump shot from 26 ft,25,17
75,1,2:32.0,,Offensive rebound by C. LeVert,25,17
76,1,2:29.0,,C. LeVert makes 3-pt jump shot from 23 ft,25,20
77,1,2:18.0,New York full timeout,,25,20
78,1,2:18.0,R. Baker enters the game for C. Lee,,25,20
79,1,2:18.0,M. Beasley enters the game for K. Porziņģis,,25,20
80,1,2:12.0,D. McDermott misses 2-pt jump shot from 7 ft,,25,20
81,1,2:08.0,,Defensive rebound by J. Allen,25,20
82,1,2:00.0,,J. Harris makes 2-pt layup from 1 ft (assist by C. LeVert),25,22
83,1,1:43.0,R. Baker makes 3-pt jump shot from 23 ft (assist by M. Beasley),,28,22
84,1,1:32.0,,A. Crabbe misses 2-pt jump shot from 13 ft,28,22
85,1,1:29.0,Defensive rebound by R. Baker,,28,22
86,1,1:25.0,R. Baker misses 3-pt jump shot from 26 ft,,28,22
87,1,1:22.0,Offensive rebound by F. Ntilikina,,28,22
88,1,1:15.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,28,22
89,1,1:12.0,,Defensive rebound by Q. Acy,28,22
90,1,0:55.0,,J. Allen misses 2-pt layup from 2 ft (block by R. Baker),28,22
91,1,0:51.0,,Offensive rebound by C. LeVert,28,22
92,1,0:49.0,,Personal foul by M. Beasley (drawn by C. LeVert),28,22
93,1,0:49.0,,C. LeVert makes free throw 1 of 2,28,23
94,1,0:49.0,,C. LeVert makes free throw 2 of 2,28,24
95,1,0:38.0,Personal foul by C. LeVert (drawn by F. Ntilikina),,28,24
96,1,0:30.0,M. Beasley makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),,30,24
97,1,0:25.0,,J. Harris makes 2-pt layup from 1 ft (assist by C. LeVert),30,26
98,1,0:07.0,M. Beasley misses 3-pt jump shot from 26 ft,,30,26
99,1,0:03.0,Offensive rebound by K. O'Quinn,,30,26
100,1,0:03.0,Shooting foul by J. Allen (drawn by K. O'Quinn),,30,26
101,1,0:03.0,K. O'Quinn makes free throw 1 of 2,,31,26
102,1,0:03.0,,T. Zeller enters the game for J. Allen,31,26
103,1,0:03.0,K. O'Quinn makes free throw 2 of 2,,32,26
104,1,0:00.0,,C. LeVert misses 3-pt jump shot from 35 ft,32,26
105,1,0:00.0,,Offensive rebound by Team,32,26
106,2,11:45.0,,Q. Acy misses 2-pt layup from 3 ft,32,26
107,2,11:43.0,Defensive rebound by K. O'Quinn,,32,26
108,2,11:24.0,K. O'Quinn misses 2-pt jump shot from 12 ft,,32,26
109,2,11:19.0,,Defensive rebound by A. Crabbe,32,26
110,2,11:19.0,,Personal foul by F. Ntilikina (drawn by C. LeVert),32,26
111,2,11:03.0,,Shooting foul by K. O'Quinn (drawn by T. Mozgov),32,26
112,2,11:03.0,,T. Mozgov makes free throw 1 of 2,32,27
113,2,11:03.0,,T. Mozgov misses free throw 2 of 2,32,27
114,2,10:59.0,Defensive rebound by M. Beasley,,32,27
115,2,10:45.0,M. Beasley makes 2-pt layup from 4 ft,,34,27
116,2,10:31.0,,Q. Acy misses 3-pt jump shot from 22 ft,34,27
117,2,10:29.0,Defensive rebound by K. O'Quinn,,34,27
118,2,10:25.0,Offensive foul by M. Beasley (drawn by C. LeVert),,34,27
119,2,10:25.0,Turnover by M. Beasley (offensive foul),,34,27
120,2,10:08.0,,A. Crabbe misses 3-pt jump shot from 26 ft,34,27
121,2,10:05.0,,Offensive rebound by Q. Acy,34,27
122,2,10:01.0,,Q. Acy misses 3-pt jump shot from 26 ft,34,27
123,2,10:01.0,Defensive rebound by Team,,34,27
124,2,9:49.0,D. McDermott makes 2-pt layup from 2 ft (assist by K. O'Quinn),,36,27
125,2,9:28.0,,J. Harris misses 3-pt jump shot from 25 ft,36,27
126,2,9:25.0,Defensive rebound by M. Beasley,,36,27
127,2,9:22.0,Shooting foul by Q. Acy (drawn by K. O'Quinn),,36,27
128,2,9:22.0,K. O'Quinn makes free throw 1 of 2,,37,27
129,2,9:22.0,K. O'Quinn makes free throw 2 of 2,,38,27
130,2,9:15.0,,Offensive foul by T. Mozgov (drawn by F. Ntilikina),38,27
131,2,9:15.0,,Turnover by T. Mozgov (offensive foul),38,27
132,2,9:15.0,,R. Hollis-Jefferson enters the game for Q. Acy,38,27
133,2,8:59.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,38,27
134,2,8:56.0,Offensive rebound by K. O'Quinn,,38,27
135,2,8:52.0,D. McDermott makes 2-pt layup from 2 ft (assist by F. Ntilikina),,40,27
136,2,8:52.0,Shooting foul by J. Harris (drawn by D. McDermott),,40,27
137,2,8:52.0,,S. Dinwiddie enters the game for C. LeVert,40,27
138,2,8:52.0,D. McDermott misses free throw 1 of 1,,40,27
139,2,8:49.0,,Defensive rebound by S. Dinwiddie,40,27
140,2,8:40.0,,Shooting foul by M. Beasley (drawn by R. Hollis-Jefferson),40,27
141,2,8:40.0,,R. Hollis-Jefferson makes free throw 1 of 2,40,28
142,2,8:40.0,,D. Carroll enters the game for A. Crabbe,40,28
143,2,8:40.0,K. Porziņģis enters the game for M. Beasley,,40,28
144,2,8:40.0,,R. Hollis-Jefferson misses free throw 2 of 2,40,28
145,2,8:38.0,Defensive rebound by K. O'Quinn,,40,28
146,2,8:22.0,R. Baker misses 2-pt jump shot from 3 ft,,40,28
147,2,8:22.0,,Defensive rebound by Team,40,28
148,2,8:22.0,Loose ball foul by K. O'Quinn (drawn by T. Mozgov),,40,28
149,2,8:22.0,,T. Zeller enters the game for T. Mozgov,40,28
150,2,8:07.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),40,31
151,2,7:52.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,40,31
152,2,7:46.0,Offensive rebound by R. Baker,,40,31
153,2,7:46.0,R. Baker makes 2-pt layup at rim,,42,31
154,2,7:34.0,,J. Harris makes 3-pt jump shot from 22 ft (assist by D. Carroll),42,34
155,2,7:19.0,Offensive foul by K. Porziņģis (drawn by S. Dinwiddie),,42,34
156,2,7:19.0,Turnover by K. Porziņģis (offensive foul),,42,34
157,2,7:19.0,E. Freedom enters the game for K. O'Quinn,,42,34
158,2,7:19.0,C. Lee enters the game for R. Baker,,42,34
159,2,6:59.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,42,36
160,2,6:55.0,New York full timeout,,42,36
161,2,6:55.0,L. Thomas enters the game for F. Ntilikina,,42,36
162,2,6:55.0,J. Jack enters the game for D. McDermott,,42,36
163,2,6:43.0,E. Freedom makes 2-pt layup from 3 ft (assist by K. Porziņģis),,44,36
164,2,6:26.0,,T. Zeller makes 2-pt hook shot from 6 ft (assist by S. Dinwiddie),44,38
165,2,6:09.0,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by E. Freedom),,46,38
166,2,5:45.0,,T. Zeller misses 3-pt jump shot from 22 ft,46,38
167,2,5:43.0,Defensive rebound by E. Freedom,,46,38
168,2,5:36.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Jack),,49,38
169,2,5:10.0,,S. Dinwiddie makes 2-pt jump shot from 12 ft,49,40
170,2,4:58.0,J. Jack makes 2-pt jump shot from 11 ft (assist by C. Lee),,51,40
171,2,4:43.0,,D. Carroll misses 3-pt jump shot from 25 ft,51,40
172,2,4:41.0,Defensive rebound by J. Jack,,51,40
173,2,4:33.0,C. Lee makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),,54,40
174,2,4:33.0,,Brooklyn full timeout,54,40
175,2,4:33.0,,C. LeVert enters the game for D. Carroll,54,40
176,2,4:33.0,,A. Crabbe enters the game for J. Harris,54,40
177,2,4:21.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,54,40
178,2,4:16.0,Defensive rebound by E. Freedom,,54,40
179,2,4:00.0,C. Lee misses 2-pt jump shot from 19 ft,,54,40
180,2,3:56.0,,Defensive rebound by T. Zeller,54,40
181,2,3:37.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,54,40
182,2,3:34.0,Defensive rebound by E. Freedom,,54,40
183,2,3:27.0,J. Jack makes 3-pt jump shot from 25 ft,,57,40
184,2,3:12.0,,Shooting foul by K. Porziņģis (drawn by A. Crabbe),57,40
185,2,3:12.0,,A. Crabbe misses free throw 1 of 2,57,40
186,2,3:12.0,,Offensive rebound by Team,57,40
187,2,3:12.0,,D. Carroll enters the game for T. Zeller,57,40
188,2,3:12.0,D. McDermott enters the game for K. Porziņģis,,57,40
189,2,3:12.0,,A. Crabbe makes free throw 2 of 2,57,41
190,2,2:54.0,E. Freedom makes 2-pt hook shot from 5 ft,,59,41
191,2,2:41.0,,S. Dinwiddie makes 2-pt layup from 2 ft,59,43
192,2,2:23.0,Turnover by J. Jack (bad pass; steal by C. LeVert),,59,43
193,2,2:20.0,,Shooting foul by D. McDermott (drawn by C. LeVert),59,43
194,2,2:20.0,,C. LeVert makes free throw 1 of 2,59,44
195,2,2:20.0,,C. LeVert makes free throw 2 of 2,59,45
196,2,2:01.0,Personal foul by R. Hollis-Jefferson (drawn by E. Freedom),,59,45
197,2,1:49.0,E. Freedom misses 2-pt layup from 2 ft,,59,45
198,2,1:44.0,Offensive rebound by E. Freedom,,59,45
199,2,1:44.0,E. Freedom makes 2-pt layup at rim,,61,45
200,2,1:39.0,,Personal foul by L. Thomas (drawn by S. Dinwiddie),61,45
201,2,1:39.0,,S. Dinwiddie misses free throw 1 of 2,61,45
202,2,1:39.0,,Offensive rebound by Team,61,45
203,2,1:39.0,,S. Dinwiddie makes free throw 2 of 2,61,46
204,2,1:35.0,Personal foul by C. LeVert (drawn by J. Jack),,61,46
205,2,1:35.0,F. Ntilikina enters the game for L. Thomas,,61,46
206,2,1:19.0,Personal foul by R. Hollis-Jefferson (drawn by E. Freedom),,61,46
207,2,1:19.0,E. Freedom makes free throw 1 of 2,,62,46
208,2,1:19.0,E. Freedom makes free throw 2 of 2,,63,46
209,2,1:00.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),63,48
210,2,0:42.0,C. Lee misses 3-pt jump shot from 26 ft,,63,48
211,2,0:41.0,,Defensive rebound by Team,63,48
212,2,0:41.0,Loose ball foul by E. Freedom (drawn by S. Dinwiddie),,63,48
213,2,0:41.0,,S. Dinwiddie makes free throw 1 of 2,63,49
214,2,0:41.0,,S. Dinwiddie makes free throw 2 of 2,63,50
215,2,0:21.0,J. Jack misses 2-pt jump shot from 7 ft,,63,50
216,2,0:19.0,,Defensive rebound by C. LeVert,63,50
217,2,0:02.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,63,50
218,2,0:02.0,,Offensive rebound by R. Hollis-Jefferson,63,50
219,2,0:00.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,63,50
220,2,0:00.0,Defensive rebound by Team,,63,50
221,3,11:44.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),63,53
222,3,11:21.0,J. Jack misses 2-pt layup from 5 ft,,63,53
223,3,11:19.0,,Defensive rebound by T. Zeller,63,53
224,3,11:09.0,,S. Dinwiddie misses 2-pt jump shot from 19 ft,63,53
225,3,11:07.0,Defensive rebound by L. Thomas,,63,53
226,3,10:52.0,Turnover by E. Freedom (bad pass; steal by D. Carroll),,63,53
227,3,10:45.0,,D. Carroll misses 2-pt layup from 3 ft,63,53
228,3,10:42.0,,Offensive rebound by T. Zeller,63,53
229,3,10:42.0,,T. Zeller makes 2-pt dunk at rim,63,55
230,3,10:20.0,C. Lee makes 2-pt jump shot from 16 ft,,65,55
231,3,10:07.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,65,55
232,3,10:04.0,Defensive rebound by K. Porziņģis,,65,55
233,3,9:55.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,65,55
234,3,9:51.0,Offensive rebound by J. Jack,,65,55
235,3,9:49.0,J. Jack misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,65,55
236,3,9:49.0,Offensive rebound by Team,,65,55
237,3,9:46.0,E. Freedom misses 2-pt layup from 5 ft,,65,55
238,3,9:44.0,,Defensive rebound by T. Zeller,65,55
239,3,9:33.0,,R. Hollis-Jefferson makes 2-pt layup from 4 ft (assist by S. Dinwiddie),65,57
240,3,9:25.0,New York full timeout,,65,57
241,3,9:25.0,M. Beasley enters the game for K. Porziņģis,,65,57
242,3,9:10.0,Turnover by J. Jack (bad pass; steal by S. Dinwiddie),,65,57
243,3,9:06.0,,T. Zeller makes 2-pt layup from 2 ft (assist by S. Dinwiddie),65,59
244,3,9:06.0,,Shooting foul by C. Lee (drawn by T. Zeller),65,59
245,3,9:06.0,,T. Zeller makes free throw 1 of 1,65,60
246,3,8:55.0,M. Beasley makes 2-pt dunk from 2 ft (assist by C. Lee),,67,60
247,3,8:31.0,,Offensive foul by D. Carroll (drawn by J. Jack),67,60
248,3,8:31.0,,Turnover by D. Carroll (offensive foul),67,60
249,3,8:24.0,C. Lee makes 2-pt jump shot from 20 ft,,69,60
250,3,8:08.0,,S. Dinwiddie makes 2-pt layup from 1 ft,69,62
251,3,7:54.0,Shooting foul by A. Crabbe (drawn by C. Lee),,69,62
252,3,7:54.0,C. Lee makes free throw 1 of 2,,70,62
253,3,7:54.0,C. Lee makes free throw 2 of 2,,71,62
254,3,7:46.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),71,65
255,3,7:26.0,M. Beasley misses 2-pt jump shot from 8 ft,,71,65
256,3,7:23.0,,Defensive rebound by S. Dinwiddie,71,65
257,3,7:13.0,,S. Dinwiddie makes 3-pt jump shot from 32 ft (assist by D. Carroll),71,68
258,3,6:53.0,J. Jack misses 2-pt jump shot from 13 ft,,71,68
259,3,6:51.0,,Defensive rebound by S. Dinwiddie,71,68
260,3,6:43.0,,A. Crabbe misses 3-pt jump shot from 26 ft,71,68
261,3,6:40.0,Defensive rebound by E. Freedom,,71,68
262,3,6:29.0,Turnover by M. Beasley (lost ball; steal by R. Hollis-Jefferson),,71,68
263,3,6:25.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Jack),71,68
264,3,6:21.0,E. Freedom makes 2-pt hook shot from 6 ft (assist by C. Lee),,73,68
265,3,6:04.0,,R. Hollis-Jefferson makes 2-pt jump shot from 17 ft,73,70
266,3,5:49.0,Turnover by E. Freedom (lost ball; steal by R. Hollis-Jefferson),,73,70
267,3,5:44.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by A. Crabbe),73,72
268,3,5:28.0,C. Lee misses 2-pt jump shot from 8 ft,,73,72
269,3,5:25.0,,Defensive rebound by T. Zeller,73,72
270,3,5:18.0,,D. Carroll makes 3-pt jump shot from 25 ft,73,75
271,3,5:18.0,New York full timeout,,73,75
272,3,5:18.0,,J. Harris enters the game for D. Carroll,73,75
273,3,5:18.0,,C. LeVert enters the game for A. Crabbe,73,75
274,3,5:18.0,,J. Allen enters the game for T. Zeller,73,75
275,3,5:18.0,D. McDermott enters the game for E. Freedom,,73,75
276,3,5:18.0,K. O'Quinn enters the game for L. Thomas,,73,75
277,3,5:01.0,M. Beasley misses 2-pt jump shot from 8 ft,,73,75
278,3,4:59.0,,Defensive rebound by S. Dinwiddie,73,75
279,3,4:53.0,,S. Dinwiddie makes 2-pt layup from 2 ft,73,77
280,3,4:40.0,C. Lee misses 2-pt jump shot from 15 ft,,73,77
281,3,4:36.0,Offensive rebound by D. McDermott,,73,77
282,3,4:25.0,J. Jack misses 2-pt layup from 3 ft,,73,77
283,3,4:22.0,,Defensive rebound by J. Harris,73,77
284,3,4:15.0,,J. Allen misses 2-pt layup from 4 ft (block by K. O'Quinn),73,77
285,3,4:12.0,Defensive rebound by M. Beasley,,73,77
286,3,4:02.0,M. Beasley misses 2-pt layup from 8 ft,,73,77
287,3,4:01.0,Offensive rebound by Team,,73,77
288,3,4:01.0,F. Ntilikina enters the game for J. Jack,,73,77
289,3,3:54.0,M. Beasley makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),,75,77
290,3,3:29.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by C. Lee),75,77
291,3,3:09.0,M. Beasley makes 2-pt jump shot from 16 ft,,77,77
292,3,3:06.0,,Brooklyn full timeout,77,77
293,3,3:06.0,,A. Crabbe enters the game for S. Dinwiddie,77,77
294,3,3:06.0,,D. Carroll enters the game for R. Hollis-Jefferson,77,77
295,3,2:52.0,,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),77,79
296,3,2:39.0,Offensive foul by M. Beasley (drawn by C. LeVert),,77,79
297,3,2:39.0,Turnover by M. Beasley (offensive foul),,77,79
298,3,2:20.0,,Turnover by C. LeVert (lost ball; steal by M. Beasley),77,79
299,3,2:16.0,M. Beasley makes 2-pt layup from 2 ft,,79,79
300,3,2:16.0,Shooting foul by D. Carroll (drawn by M. Beasley),,79,79
301,3,2:16.0,M. Beasley misses free throw 1 of 1,,79,79
302,3,2:13.0,Offensive rebound by F. Ntilikina,,79,79
303,3,2:10.0,M. Beasley misses 2-pt jump shot from 18 ft,,79,79
304,3,2:06.0,Offensive rebound by K. O'Quinn,,79,79
305,3,2:05.0,K. O'Quinn misses 2-pt layup from 2 ft,,79,79
306,3,2:02.0,,Defensive rebound by D. Carroll,79,79
307,3,2:00.0,,Turnover by D. Carroll (lost ball; steal by C. Lee),79,79
308,3,1:56.0,Turnover by F. Ntilikina (bad pass; steal by A. Crabbe),,79,79
309,3,1:49.0,,D. Carroll makes 3-pt jump shot from 27 ft,79,82
310,3,1:30.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,79,82
311,3,1:30.0,Offensive rebound by K. O'Quinn,,79,82
312,3,1:23.0,D. McDermott makes 2-pt layup from 2 ft,,81,82
313,3,1:15.0,,J. Harris misses 3-pt jump shot from 25 ft,81,82
314,3,1:12.0,Defensive rebound by C. Lee,,81,82
315,3,1:06.0,C. Lee misses 2-pt jump shot from 9 ft,,81,82
316,3,1:04.0,Offensive rebound by K. O'Quinn,,81,82
317,3,0:58.0,M. Beasley makes 2-pt layup from 2 ft,,83,82
318,3,0:58.0,Shooting foul by C. LeVert (drawn by M. Beasley),,83,82
319,3,0:58.0,M. Beasley makes free throw 1 of 1,,84,82
320,3,0:48.0,,C. LeVert misses 2-pt layup from 4 ft (block by K. O'Quinn),84,82
321,3,0:44.0,Defensive rebound by K. O'Quinn,,84,82
322,3,0:40.0,K. O'Quinn misses 2-pt layup from 4 ft (block by D. Carroll),,84,82
323,3,0:37.0,,Defensive rebound by A. Crabbe,84,82
324,3,0:33.0,,J. Harris misses 3-pt jump shot from 22 ft,84,82
325,3,0:30.0,Defensive rebound by F. Ntilikina,,84,82
326,3,0:25.0,C. Lee makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,87,82
327,3,0:01.0,,Turnover by Team (shot clock),87,82
328,3,0:00.0,M. Beasley misses 3-pt jump shot from 33 ft,,87,82
329,3,0:00.0,,Defensive rebound by Team,87,82
330,4,11:45.0,D. McDermott misses 2-pt jump shot from 19 ft,,87,82
331,4,11:42.0,,Defensive rebound by R. Hollis-Jefferson,87,82
332,4,11:31.0,,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft (assist by C. LeVert),87,84
333,4,11:11.0,K. O'Quinn makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),,89,84
334,4,10:53.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by F. Ntilikina),89,84
335,4,10:48.0,F. Ntilikina makes 2-pt layup from 1 ft,,91,84
336,4,10:36.0,,C. LeVert misses 3-pt jump shot from 25 ft,91,84
337,4,10:36.0,Defensive rebound by Team,,91,84
338,4,10:36.0,,Loose ball foul by T. Mozgov (drawn by K. O'Quinn),91,84
339,4,10:36.0,,S. Dinwiddie enters the game for A. Crabbe,91,84
340,4,10:19.0,M. Beasley misses 2-pt jump shot from 11 ft,,91,84
341,4,10:16.0,,Defensive rebound by T. Mozgov,91,84
342,4,9:59.0,,Shooting foul by K. O'Quinn (drawn by T. Mozgov),91,84
343,4,9:59.0,,T. Mozgov makes free throw 1 of 2,91,85
344,4,9:59.0,,T. Mozgov makes free throw 2 of 2,91,86
345,4,9:44.0,Turnover by K. O'Quinn (bad pass; steal by C. LeVert),,91,86
346,4,9:40.0,,C. LeVert makes 2-pt dunk from 1 ft,91,88
347,4,9:29.0,F. Ntilikina misses 2-pt jump shot from 17 ft,,91,88
348,4,9:27.0,,Defensive rebound by J. Harris,91,88
349,4,9:16.0,,Turnover by J. Harris (out of bounds lost ball),91,88
350,4,8:57.0,M. Beasley misses 2-pt jump shot from 4 ft,,91,88
351,4,8:55.0,,Defensive rebound by T. Mozgov,91,88
352,4,8:46.0,,J. Harris misses 3-pt jump shot from 23 ft,91,88
353,4,8:44.0,Defensive rebound by Team,,91,88
354,4,8:44.0,,Loose ball foul by T. Mozgov (drawn by R. Baker),91,88
355,4,8:25.0,F. Ntilikina misses 2-pt layup from 4 ft,,91,88
356,4,8:21.0,Offensive rebound by K. O'Quinn,,91,88
357,4,8:21.0,K. O'Quinn makes 2-pt layup at rim,,93,88
358,4,8:08.0,,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft (assist by J. Harris),93,90
359,4,7:51.0,D. McDermott misses 2-pt layup from 2 ft,,93,90
360,4,7:49.0,,Defensive rebound by T. Mozgov,93,90
361,4,7:35.0,,T. Mozgov misses 3-pt jump shot from 22 ft,93,90
362,4,7:33.0,Defensive rebound by M. Beasley,,93,90
363,4,7:19.0,M. Beasley misses 2-pt layup from 6 ft (block by R. Hollis-Jefferson),,93,90
364,4,7:18.0,,Defensive rebound by T. Mozgov,93,90
365,4,7:15.0,,Personal foul by M. Beasley (drawn by T. Mozgov),93,90
366,4,7:15.0,,T. Zeller enters the game for J. Harris,93,90
367,4,7:15.0,,D. Carroll enters the game for T. Mozgov,93,90
