,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHILADELPHIA_ACTION,OKLAHOMA CITY_SCORE,PHILADELPHIA_SCORE
32,1,6:34.0,,Philadelphia full timeout,14,12
33,1,6:34.0,,J. Bayless enters the game for D. Šarić,14,12
34,1,6:34.0,,T. Booker enters the game for J. Redick,14,12
35,1,6:34.0,,A. Johnson enters the game for J. Embiid,14,12
36,1,6:34.0,R. Westbrook makes free throw 1 of 2,,15,12
37,1,6:34.0,R. Westbrook makes free throw 2 of 2,,16,12
38,1,6:12.0,,Turnover by B. Simmons (bad pass; steal by P. George),16,12
39,1,6:06.0,C. Anthony misses 3-pt jump shot from 24 ft,,16,12
40,1,6:00.0,,Defensive rebound by T. Booker,16,12
41,1,5:53.0,,R. Covington misses 2-pt jump shot from 21 ft,16,12
42,1,5:51.0,Defensive rebound by A. Roberson,,16,12
43,1,5:46.0,Turnover by P. George (bad pass; steal by A. Johnson),,16,12
44,1,5:40.0,,R. Covington misses 3-pt jump shot from 22 ft,16,12
45,1,5:38.0,Defensive rebound by A. Roberson,,16,12
46,1,5:16.0,C. Anthony makes 2-pt jump shot from 7 ft,,18,12
47,1,5:02.0,,Offensive foul by A. Johnson (drawn by S. Adams),18,12
48,1,5:02.0,,Turnover by A. Johnson (offensive foul),18,12
49,1,5:02.0,Á. Abrines enters the game for S. Adams,,18,12
50,1,5:02.0,J. Grant enters the game for A. Roberson,,18,12
51,1,4:53.0,Oklahoma City full timeout,,18,12
52,1,4:46.0,Turnover by J. Grant (lost ball; steal by R. Covington),,18,12
53,1,4:40.0,,Turnover by A. Johnson (lost ball; steal by J. Grant),18,12
54,1,4:36.0,Personal foul by B. Simmons (drawn by J. Grant),,18,12
55,1,4:27.0,Á. Abrines misses 2-pt jump shot from 20 ft,,18,12
56,1,4:24.0,,Defensive rebound by A. Johnson,18,12
57,1,4:15.0,,B. Simmons misses 2-pt layup from 7 ft,18,12
58,1,4:13.0,Defensive rebound by Á. Abrines,,18,12
59,1,4:05.0,Turnover by J. Grant (lost ball; steal by R. Covington),,18,12
60,1,3:58.0,,T. Booker makes 2-pt layup from 2 ft (assist by R. Covington),18,14
61,1,3:45.0,R. Westbrook makes 2-pt jump shot from 13 ft,,20,14
62,1,3:40.0,,Personal foul by P. George (drawn by B. Simmons),20,14
63,1,3:40.0,,T. McConnell enters the game for A. Johnson,20,14
64,1,3:40.0,,J. Embiid enters the game for B. Simmons,20,14
65,1,3:40.0,S. Adams enters the game for C. Anthony,,20,14
66,1,3:40.0,J. Huestis enters the game for P. George,,20,14
67,1,3:24.0,,J. Embiid misses 2-pt jump shot from 11 ft,20,14
68,1,3:20.0,Defensive rebound by R. Westbrook,,20,14
69,1,3:13.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,22,14
70,1,3:00.0,,R. Covington misses 3-pt jump shot from 24 ft,22,14
71,1,2:57.0,,Offensive rebound by T. Booker,22,14
72,1,2:55.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by T. McConnell),22,17
73,1,2:40.0,Á. Abrines misses 3-pt jump shot from 25 ft,,22,17
74,1,2:38.0,,Defensive rebound by R. Covington,22,17
75,1,2:28.0,,T. Booker misses 2-pt layup from 3 ft,22,17
76,1,2:28.0,,Offensive rebound by Team,22,17
77,1,2:28.0,Loose ball foul by R. Westbrook (drawn by T. McConnell),,22,17
78,1,2:28.0,,D. Šarić enters the game for J. Bayless,22,17
79,1,2:28.0,,J. Redick enters the game for R. Covington,22,17
80,1,2:19.0,,Shooting foul by J. Huestis (drawn by J. Embiid),22,17
81,1,2:19.0,,J. Embiid makes free throw 2 of 2,22,18
82,1,2:19.0,,J. Embiid makes free throw 1 of 2,22,19
83,1,2:07.0,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,25,19
84,1,1:49.0,,T. Booker makes 2-pt jump shot from 8 ft (assist by T. McConnell),25,21
85,1,1:40.0,R. Westbrook misses 2-pt jump shot from 9 ft,,25,21
86,1,1:36.0,,Defensive rebound by J. Redick,25,21
87,1,1:26.0,,J. Redick misses 3-pt jump shot from 26 ft,25,21
88,1,1:26.0,Defensive rebound by R. Westbrook,,25,21
89,1,1:21.0,Turnover by R. Westbrook (lost ball; steal by T. McConnell),,25,21
90,1,1:16.0,,J. Redick misses 3-pt jump shot from 27 ft,25,21
91,1,1:13.0,Defensive rebound by R. Westbrook,,25,21
92,1,1:08.0,Turnover by R. Westbrook (bad pass; steal by D. Šarić),,25,21
93,1,1:01.0,,J. Embiid makes 2-pt jump shot from 16 ft (assist by J. Redick),25,23
94,1,0:40.0,Shooting foul by T. McConnell (drawn by R. Westbrook),,25,23
95,1,0:40.0,R. Westbrook misses free throw 1 of 2,,25,23
96,1,0:40.0,Offensive rebound by Team,,25,23
97,1,0:40.0,R. Westbrook misses free throw 2 of 2,,25,23
98,1,0:37.0,,Defensive rebound by D. Šarić,25,23
99,1,0:28.0,,T. McConnell misses 2-pt layup from 3 ft,25,23
100,1,0:26.0,Defensive rebound by R. Westbrook,,25,23
101,1,0:05.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by J. Grant),,28,23
102,2,11:45.0,,D. Šarić makes 2-pt layup from 1 ft (assist by J. Embiid),28,25
103,2,11:24.0,Á. Abrines misses 3-pt jump shot from 27 ft,,28,25
104,2,11:20.0,,Defensive rebound by D. Šarić,28,25
105,2,11:11.0,,B. Simmons makes 2-pt layup from 1 ft,28,27
106,2,10:50.0,J. Huestis makes 2-pt dunk at rim (assist by R. Felton),,30,27
107,2,10:50.0,Shooting foul by J. Embiid (drawn by J. Huestis),,30,27
108,2,10:50.0,P. George enters the game for Á. Abrines,,30,27
109,2,10:50.0,J. Huestis misses free throw 1 of 1,,30,27
110,2,10:48.0,Offensive rebound by S. Adams,,30,27
111,2,10:48.0,Turnover by S. Adams (step out of bounds),,30,27
112,2,10:35.0,,J. Embiid misses 3-pt jump shot from 25 ft,30,27
113,2,10:32.0,Defensive rebound by J. Huestis,,30,27
114,2,10:20.0,R. Felton makes 3-pt jump shot from 26 ft,,33,27
115,2,10:05.0,,Turnover by D. Šarić (turnover),33,27
116,2,9:51.0,P. George misses 2-pt jump shot from 14 ft,,33,27
117,2,9:49.0,,Defensive rebound by D. Šarić,33,27
118,2,9:45.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by D. Šarić),33,30
119,2,9:28.0,Turnover by R. Felton (bad pass),,33,30
120,2,9:17.0,,Personal foul by P. George,33,30
121,2,9:17.0,Technical foul by P. George,,33,30
122,2,9:17.0,,T. McConnell makes technical free throw,33,31
123,2,9:17.0,T. Ferguson enters the game for P. George,,33,31
124,2,9:07.0,,Turnover by J. Embiid (out of bounds lost ball),33,31
125,2,8:54.0,Personal foul by T. McConnell (drawn by P. Patterson),,33,31
126,2,8:54.0,,J. Redick enters the game for T. McConnell,33,31
127,2,8:54.0,,A. Johnson enters the game for J. Embiid,33,31
128,2,8:54.0,C. Anthony enters the game for S. Adams,,33,31
129,2,8:41.0,C. Anthony makes 2-pt jump shot from 11 ft,,35,31
130,2,8:23.0,,D. Šarić misses 2-pt jump shot from 16 ft,35,31
131,2,8:22.0,Defensive rebound by Team,,35,31
132,2,8:22.0,,Loose ball foul by R. Covington,35,31
133,2,8:22.0,,Technical foul by R. Covington,35,31
134,2,8:22.0,C. Anthony makes technical free throw,,36,31
135,2,8:09.0,P. Patterson makes 2-pt layup from 3 ft (assist by R. Felton),,38,31
136,2,7:52.0,,R. Covington misses 3-pt jump shot from 26 ft,38,31
137,2,7:49.0,Defensive rebound by T. Ferguson,,38,31
138,2,7:43.0,C. Anthony makes 2-pt jump shot from 15 ft,,40,31
139,2,7:42.0,,Philadelphia full timeout,40,31
140,2,7:42.0,,T. Booker enters the game for R. Covington,40,31
141,2,7:42.0,,J. Bayless enters the game for D. Šarić,40,31
142,2,7:32.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by A. Johnson),40,33
143,2,7:13.0,R. Felton makes 3-pt jump shot from 24 ft (assist by P. Patterson),,43,33
144,2,7:02.0,,J. Redick misses 2-pt jump shot from 21 ft,43,33
145,2,6:59.0,Defensive rebound by R. Felton,,43,33
146,2,6:54.0,T. Ferguson makes 2-pt layup from 1 ft (assist by C. Anthony),,45,33
147,2,6:44.0,R. Westbrook enters the game for T. Ferguson,,45,33
148,2,6:30.0,,J. Bayless misses 2-pt layup from 6 ft (block by J. Huestis),45,33
149,2,6:26.0,Defensive rebound by C. Anthony,,45,33
150,2,6:20.0,R. Felton makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,48,33
151,2,6:18.0,,Philadelphia full timeout,48,33
152,2,6:02.0,,J. Bayless misses 3-pt jump shot from 24 ft,48,33
153,2,5:58.0,Defensive rebound by J. Huestis,,48,33
154,2,5:48.0,J. Huestis makes 2-pt dunk at rim (assist by R. Westbrook),,50,33
155,2,5:36.0,,J. Bayless makes 3-pt jump shot from 23 ft (assist by B. Simmons),50,36
156,2,5:18.0,P. Patterson misses 2-pt jump shot from 11 ft,,50,36
157,2,5:17.0,,Defensive rebound by B. Simmons,50,36
158,2,5:09.0,,J. Redick makes 3-pt jump shot from 22 ft (assist by B. Simmons),50,39
159,2,5:01.0,Oklahoma City full timeout,,50,39
160,2,5:01.0,S. Adams enters the game for P. Patterson,,50,39
161,2,5:01.0,,J. Embiid enters the game for J. Bayless,50,39
162,2,5:01.0,,R. Covington enters the game for A. Johnson,50,39
163,2,4:41.0,R. Westbrook misses 2-pt jump shot from 19 ft,,50,39
164,2,4:39.0,,Defensive rebound by R. Covington,50,39
165,2,4:25.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),50,42
166,2,4:07.0,R. Westbrook misses 2-pt layup from 4 ft,,50,42
167,2,4:07.0,Offensive rebound by S. Adams,,50,42
168,2,4:06.0,S. Adams misses 2-pt dunk from 2 ft,,50,42
169,2,4:06.0,Offensive rebound by S. Adams,,50,42
170,2,4:03.0,S. Adams misses 2-pt layup at rim,,50,42
171,2,4:03.0,,Defensive rebound by Team,50,42
172,2,4:03.0,A. Roberson enters the game for R. Felton,,50,42
173,2,4:03.0,,D. Šarić enters the game for T. Booker,50,42
174,2,3:50.0,,D. Šarić misses 3-pt jump shot from 25 ft,50,42
175,2,3:44.0,Defensive rebound by R. Westbrook,,50,42
176,2,3:39.0,Turnover by R. Westbrook (lost ball; steal by B. Simmons),,50,42
177,2,3:25.0,,J. Embiid misses 2-pt layup from 5 ft,50,42
178,2,3:25.0,Defensive rebound by Team,,50,42
179,2,3:13.0,R. Westbrook misses 2-pt jump shot from 14 ft,,50,42
180,2,3:13.0,,Defensive rebound by J. Embiid,50,42
181,2,3:01.0,,J. Embiid makes 2-pt dunk at rim (assist by B. Simmons),50,44
182,2,2:39.0,A. Roberson misses 2-pt layup from 1 ft,,50,44
183,2,2:31.0,,Defensive rebound by R. Covington,50,44
184,2,2:24.0,,R. Covington misses 3-pt jump shot from 26 ft,50,44
185,2,2:21.0,Defensive rebound by S. Adams,,50,44
186,2,2:13.0,C. Anthony misses 3-pt jump shot from 25 ft,,50,44
187,2,2:13.0,Offensive rebound by Team,,50,44
188,2,2:12.0,,T. McConnell enters the game for B. Simmons,50,44
189,2,1:49.0,A. Roberson misses 3-pt jump shot from 23 ft,,50,44
190,2,1:45.0,,Defensive rebound by R. Covington,50,44
191,2,1:43.0,,J. Redick misses 3-pt jump shot from 26 ft,50,44
192,2,1:38.0,Defensive rebound by R. Westbrook,,50,44
193,2,1:32.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,53,44
194,2,1:24.0,,R. Covington misses 3-pt jump shot from 26 ft,53,44
195,2,1:24.0,Defensive rebound by Team,,53,44
196,2,1:24.0,,R. Holmes enters the game for J. Embiid,53,44
197,2,1:14.0,C. Anthony misses 2-pt jump shot from 18 ft,,53,44
198,2,1:14.0,,Defensive rebound by T. McConnell,53,44
199,2,1:06.0,,D. Šarić misses 3-pt jump shot from 26 ft,53,44
200,2,1:06.0,Defensive rebound by C. Anthony,,53,44
201,2,0:59.0,Shooting foul by J. Redick (drawn by R. Westbrook),,53,44
202,2,0:59.0,R. Westbrook makes free throw 1 of 2,,54,44
203,2,0:59.0,R. Westbrook makes free throw 2 of 2,,55,44
204,2,0:41.0,,R. Covington misses 3-pt jump shot from 26 ft,55,44
205,2,0:41.0,,Offensive rebound by R. Holmes,55,44
206,2,0:36.0,,R. Holmes makes 2-pt hook shot from 10 ft,55,46
207,2,0:31.0,Turnover by R. Westbrook (lost ball; steal by R. Covington),,55,46
208,2,0:25.0,,Turnover by T. McConnell (bad pass),55,46
209,2,0:25.0,,B. Simmons enters the game for T. McConnell,55,46
210,2,0:08.0,Turnover by R. Westbrook (out of bounds lost ball),,55,46
211,2,0:08.0,Technical foul by R. Westbrook,,55,46
212,2,0:08.0,,J. Redick makes technical free throw,55,47
213,2,0:08.0,,J. Embiid enters the game for R. Holmes,55,47
214,2,0:00.0,,R. Covington misses 2-pt jump shot from 17 ft,55,47
215,2,0:00.0,,Offensive rebound by Team,55,47
216,3,11:52.0,,Personal foul by A. Roberson (drawn by J. Redick),55,47
217,3,11:49.0,,R. Covington misses 2-pt layup at rim,55,47
218,3,11:46.0,Defensive rebound by C. Anthony,,55,47
219,3,11:36.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,57,47
220,3,11:14.0,,J. Embiid misses 2-pt jump shot from 16 ft,57,47
221,3,11:10.0,Defensive rebound by R. Westbrook,,57,47
222,3,10:59.0,P. George misses 2-pt jump shot from 14 ft,,57,47
223,3,10:56.0,Offensive rebound by S. Adams,,57,47
224,3,10:53.0,Turnover by C. Anthony (lost ball; steal by B. Simmons),,57,47
225,3,10:39.0,,J. Redick makes 2-pt jump shot from 21 ft,57,49
226,3,10:28.0,P. George misses 2-pt jump shot from 20 ft,,57,49
227,3,10:24.0,,Defensive rebound by J. Embiid,57,49
228,3,10:13.0,,J. Embiid misses 2-pt jump shot from 12 ft,57,49
229,3,10:09.0,,Offensive rebound by D. Šarić,57,49
230,3,10:09.0,,D. Šarić misses 2-pt jump shot from 1 ft (block by A. Roberson),57,49
231,3,10:09.0,Defensive rebound by A. Roberson,,57,49
232,3,10:04.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,59,49
233,3,10:04.0,Personal foul by R. Covington (drawn by S. Adams),,59,49
234,3,10:04.0,,Turnover by R. Covington (turnover),59,49
235,3,10:04.0,S. Adams makes free throw 1 of 1,,60,49
236,3,9:39.0,,B. Simmons misses 2-pt jump shot from 19 ft,60,49
237,3,9:39.0,,Offensive rebound by Team,60,49
238,3,9:39.0,,Turnover by Team (shot clock),60,49
239,3,9:32.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,62,49
240,3,9:32.0,,Philadelphia full timeout,62,49
241,3,9:17.0,,D. Šarić makes 2-pt layup from 1 ft (assist by J. Redick),62,51
242,3,8:56.0,R. Westbrook misses 2-pt jump shot from 19 ft,,62,51
243,3,8:53.0,,Defensive rebound by R. Covington,62,51
244,3,8:41.0,,R. Covington makes 3-pt jump shot from 28 ft (assist by J. Redick),62,54
245,3,8:25.0,P. George misses 3-pt jump shot from 28 ft,,62,54
246,3,8:23.0,Offensive rebound by C. Anthony,,62,54
247,3,8:21.0,C. Anthony makes 2-pt jump shot from 22 ft,,64,54
248,3,8:08.0,,B. Simmons makes 2-pt dunk at rim,64,56
249,3,7:52.0,R. Westbrook misses 2-pt jump shot from 19 ft,,64,56
250,3,7:52.0,,Defensive rebound by R. Covington,64,56
251,3,7:46.0,,Turnover by B. Simmons (bad pass; steal by S. Adams),64,56
252,3,7:45.0,Personal foul by B. Simmons (drawn by S. Adams),,64,56
253,3,7:45.0,,J. Bayless enters the game for J. Redick,64,56
254,3,7:45.0,Á. Abrines enters the game for A. Roberson,,64,56
255,3,7:32.0,Shooting foul by R. Covington (drawn by P. George),,64,56
256,3,7:32.0,P. George misses free throw 1 of 2,,64,56
257,3,7:32.0,Offensive rebound by Team,,64,56
258,3,7:32.0,P. George makes free throw 2 of 2,,65,56
259,3,7:17.0,,J. Embiid makes 2-pt jump shot from 13 ft,65,58
260,3,6:59.0,Personal foul by B. Simmons (drawn by R. Westbrook),,65,58
261,3,6:59.0,,T. Booker enters the game for D. Šarić,65,58
262,3,6:59.0,,R. Holmes enters the game for J. Embiid,65,58
263,3,6:51.0,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),,67,58
264,3,6:30.0,,Turnover by R. Covington (lost ball; steal by P. George),67,58
265,3,6:24.0,Á. Abrines misses 3-pt jump shot from 23 ft,,67,58
266,3,6:22.0,,Defensive rebound by R. Holmes,67,58
267,3,6:10.0,,R. Covington misses 3-pt jump shot from 28 ft,67,58
268,3,6:06.0,Defensive rebound by Á. Abrines,,67,58
269,3,5:56.0,C. Anthony makes 2-pt jump shot from 22 ft,,69,58
270,3,5:39.0,,R. Covington misses 3-pt jump shot from 23 ft,69,58
271,3,5:37.0,Defensive rebound by Á. Abrines,,69,58
272,3,5:31.0,C. Anthony misses 3-pt jump shot from 28 ft,,69,58
273,3,5:28.0,,Defensive rebound by B. Simmons,69,58
274,3,5:25.0,,T. Booker makes 2-pt layup at rim (assist by B. Simmons),69,60
275,3,5:25.0,Oklahoma City full timeout,,69,60
276,3,5:25.0,J. Grant enters the game for S. Adams,,69,60
277,3,5:08.0,P. George makes 2-pt dunk from 1 ft,,71,60
278,3,4:47.0,,R. Holmes makes 2-pt dunk at rim (assist by J. Bayless),71,62
279,3,4:34.0,Turnover by Á. Abrines (bad pass; steal by R. Holmes),,71,62
280,3,4:28.0,,R. Covington misses 3-pt jump shot from 26 ft,71,62
281,3,4:25.0,,Offensive rebound by T. Booker,71,62
282,3,4:23.0,,J. Bayless misses 3-pt jump shot from 26 ft,71,62
283,3,4:23.0,,Offensive rebound by R. Holmes,71,62
284,3,4:18.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by B. Simmons),71,65
285,3,4:11.0,Personal foul by J. Bayless (drawn by R. Westbrook),,71,65
286,3,4:11.0,,D. Šarić enters the game for T. Booker,71,65
287,3,4:11.0,R. Westbrook misses free throw 1 of 2,,71,65
288,3,4:11.0,Offensive rebound by Team,,71,65
289,3,4:11.0,R. Westbrook misses free throw 2 of 2,,71,65
290,3,4:09.0,,Defensive rebound by B. Simmons,71,65
291,3,3:52.0,,D. Šarić misses 3-pt jump shot from 24 ft,71,65
292,3,3:50.0,,Offensive rebound by B. Simmons,71,65
293,3,3:43.0,,D. Šarić makes 3-pt jump shot from 22 ft (assist by R. Covington),71,68
294,3,3:27.0,,J. Embiid enters the game for J. Bayless,71,68
295,3,3:27.0,,J. Redick enters the game for R. Holmes,71,68
296,3,3:27.0,S. Adams enters the game for C. Anthony,,71,68
297,3,3:22.0,R. Westbrook makes 3-pt jump shot from 27 ft,,74,68
298,3,3:07.0,,R. Covington misses 2-pt layup from 2 ft,74,68
299,3,3:05.0,Defensive rebound by S. Adams,,74,68
300,3,3:03.0,Shooting foul by B. Simmons (drawn by P. George),,74,68
301,3,3:03.0,P. George makes free throw 1 of 2,,75,68
302,3,3:03.0,,J. Bayless enters the game for B. Simmons,75,68
303,3,3:03.0,,T. McConnell enters the game for R. Covington,75,68
304,3,3:03.0,P. George makes free throw 2 of 2,,76,68
305,3,2:49.0,,Shooting foul by J. Grant (drawn by J. Embiid),76,68
306,3,2:49.0,,J. Embiid makes free throw 1 of 2,76,69
307,3,2:49.0,R. Felton enters the game for R. Westbrook,,76,69
308,3,2:49.0,,J. Embiid makes free throw 2 of 2,76,70
309,3,2:34.0,Á. Abrines misses 3-pt jump shot from 24 ft,,76,70
310,3,2:30.0,Offensive rebound by S. Adams,,76,70
311,3,2:18.0,P. George misses 3-pt jump shot from 26 ft,,76,70
312,3,2:15.0,Offensive rebound by S. Adams,,76,70
313,3,2:04.0,P. George misses 2-pt jump shot from 14 ft,,76,70
314,3,2:01.0,,Defensive rebound by J. Embiid,76,70
315,3,1:46.0,,J. Redick misses 3-pt jump shot from 24 ft,76,70
316,3,1:44.0,Defensive rebound by Team,,76,70
317,3,1:24.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Felton),,78,70
318,3,1:10.0,,Personal foul by R. Felton (drawn by D. Šarić),78,70
319,3,1:04.0,,Personal foul by S. Adams (drawn by J. Embiid),78,70
320,3,1:04.0,,J. Embiid makes free throw 1 of 2,78,71
321,3,1:04.0,,J. Embiid makes free throw 2 of 2,78,72
322,3,0:55.0,R. Felton misses 2-pt jump shot from 20 ft,,78,72
323,3,0:52.0,,Defensive rebound by D. Šarić,78,72
324,3,0:46.0,,J. Bayless makes 3-pt jump shot from 27 ft (assist by T. McConnell),78,75
325,3,0:31.0,P. George makes 3-pt jump shot from 26 ft (assist by J. Grant),,81,75
326,3,0:20.0,,R. Covington enters the game for D. Šarić,81,75
327,3,0:20.0,,Shooting foul by S. Adams (drawn by J. Embiid),81,75
328,3,0:20.0,,J. Embiid makes free throw 1 of 2,81,76
329,3,0:20.0,,J. Embiid makes free throw 2 of 2,81,77
330,3,0:05.0,P. George misses 2-pt jump shot from 21 ft,,81,77
331,3,0:02.0,Offensive rebound by Á. Abrines,,81,77
332,3,0:01.0,J. Grant misses 3-pt jump shot from 26 ft,,81,77
333,3,0:00.0,Offensive rebound by Team,,81,77
334,4,11:43.0,J. Huestis makes 3-pt jump shot from 24 ft (assist by S. Adams),,84,77
335,4,11:22.0,,Turnover by R. Holmes (bad pass),84,77
336,4,11:11.0,P. Patterson misses 3-pt jump shot from 25 ft,,84,77
337,4,11:07.0,,Defensive rebound by R. Holmes,84,77
338,4,10:46.0,,Shooting foul by Á. Abrines (drawn by J. Bayless),84,77
339,4,10:46.0,,J. Bayless makes free throw 1 of 3,84,78
340,4,10:46.0,,J. Bayless misses free throw 2 of 3,84,78
341,4,10:46.0,,Offensive rebound by Team,84,78
342,4,10:46.0,,J. Bayless makes free throw 3 of 3,84,79
343,4,10:33.0,R. Felton misses 2-pt jump shot from 14 ft,,84,79
344,4,10:30.0,Offensive rebound by R. Felton,,84,79
345,4,10:06.0,S. Adams misses 2-pt jump shot from 12 ft,,84,79
346,4,10:04.0,,Defensive rebound by J. Embiid,84,79
347,4,9:55.0,,J. Embiid misses 3-pt jump shot from 25 ft,84,79
348,4,9:55.0,Defensive rebound by J. Huestis,,84,79
349,4,9:45.0,R. Felton misses 2-pt jump shot from 3 ft,,84,79
350,4,9:39.0,Offensive rebound by S. Adams,,84,79
351,4,9:39.0,S. Adams misses 2-pt layup at rim,,84,79
352,4,9:39.0,,Defensive rebound by J. Embiid,84,79
353,4,9:38.0,,J. Redick misses 3-pt jump shot from 27 ft,84,79
354,4,9:38.0,Defensive rebound by S. Adams,,84,79
355,4,9:17.0,Turnover by Á. Abrines (bad pass; steal by T. McConnell),,84,79
356,4,9:13.0,,T. McConnell misses 2-pt layup from 3 ft (block by R. Felton),84,79
357,4,9:13.0,,Offensive rebound by T. McConnell,84,79
358,4,9:13.0,,Turnover by T. McConnell (step out of bounds),84,79
359,4,9:13.0,,D. Šarić enters the game for J. Embiid,84,79
360,4,9:13.0,R. Westbrook enters the game for Á. Abrines,,84,79
361,4,9:03.0,Turnover by R. Felton (palming),,84,79
362,4,9:03.0,,B. Simmons enters the game for T. McConnell,84,79
363,4,9:03.0,J. Grant enters the game for S. Adams,,84,79
364,4,8:49.0,,D. Šarić makes 2-pt hook shot from 7 ft (assist by B. Simmons),84,81
365,4,8:31.0,R. Westbrook misses 2-pt layup from 2 ft,,84,81
366,4,8:28.0,,Defensive rebound by R. Holmes,84,81
367,4,8:24.0,,J. Redick misses 3-pt jump shot from 26 ft,84,81
368,4,8:20.0,Defensive rebound by J. Huestis,,84,81
369,4,8:15.0,Turnover by P. Patterson (step out of bounds),,84,81
370,4,8:15.0,,T. McConnell enters the game for J. Redick,84,81
371,4,8:07.0,,B. Simmons misses 2-pt jump shot from 1 ft,84,81
372,4,8:07.0,Defensive rebound by Team,,84,81
373,4,8:07.0,,Loose ball foul by R. Holmes (drawn by R. Westbrook),84,81
374,4,8:07.0,P. George enters the game for J. Huestis,,84,81
375,4,7:53.0,Shooting foul by D. Šarić (drawn by J. Grant),,84,81
376,4,7:46.0,R. Felton makes 3-pt jump shot from 26 ft (assist by P. Patterson),,87,81
377,4,7:24.0,,B. Simmons misses 2-pt layup from 2 ft,87,81
378,4,7:22.0,Defensive rebound by P. Patterson,,87,81
379,4,7:18.0,P. George makes 3-pt jump shot from 28 ft (assist by R. Westbrook),,90,81
380,4,7:16.0,,Philadelphia full timeout,90,81
381,4,7:16.0,,J. Redick enters the game for T. McConnell,90,81
382,4,7:03.0,,B. Simmons makes 2-pt dunk at rim (assist by R. Holmes),90,83
383,4,6:46.0,P. George misses 3-pt jump shot from 26 ft,,90,83
384,4,6:42.0,,Defensive rebound by R. Holmes,90,83
385,4,6:27.0,,Turnover by J. Bayless (bad pass),90,83
386,4,6:27.0,,J. Embiid enters the game for R. Holmes,90,83
387,4,6:27.0,C. Anthony enters the game for J. Grant,,90,83
388,4,6:27.0,S. Adams enters the game for P. Patterson,,90,83
