,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
134,2,8:42.0,Defensive rebound by E. Udoh,,22,33
135,2,8:33.0,Shooting foul by W. Chandler (drawn by E. Udoh),,22,33
136,2,8:33.0,E. Udoh misses free throw 1 of 2,,22,33
137,2,8:33.0,Offensive rebound by Team,,22,33
138,2,8:33.0,E. Udoh makes free throw 2 of 2,,23,33
139,2,8:09.0,,W. Barton misses 2-pt jump shot from 16 ft,23,33
140,2,8:07.0,Defensive rebound by A. Burks,,23,33
141,2,8:01.0,Personal foul by T. Craig (drawn by A. Burks),,23,33
142,2,7:47.0,D. Mitchell makes 3-pt jump shot from 25 ft,,26,33
143,2,7:23.0,,N. Jokić makes 3-pt jump shot from 25 ft,26,36
144,2,7:08.0,Personal foul by T. Craig (drawn by D. Mitchell),,26,36
145,2,7:08.0,,G. Harris enters the game for T. Craig,26,36
146,2,7:08.0,J. Ingles enters the game for A. Burks,,26,36
147,2,7:00.0,D. Mitchell misses 3-pt jump shot from 25 ft,,26,36
148,2,6:58.0,,Defensive rebound by T. Lyles,26,36
149,2,6:58.0,,Personal foul by J. Jerebko (drawn by T. Lyles),26,36
150,2,6:58.0,D. Favors enters the game for E. Udoh,,26,36
151,2,6:38.0,,W. Chandler makes 2-pt layup from 3 ft (assist by G. Harris),26,38
152,2,6:16.0,D. Mitchell misses 2-pt jump shot from 23 ft,,26,38
153,2,6:12.0,,Defensive rebound by W. Chandler,26,38
154,2,5:56.0,,N. Jokić makes 2-pt jump shot from 13 ft,26,40
155,2,5:56.0,,Shooting foul by D. Favors (drawn by N. Jokić),26,40
156,2,5:56.0,,J. Murray enters the game for W. Chandler,26,40
157,2,5:56.0,R. Rubio enters the game for R. Hood,,26,40
158,2,5:56.0,,N. Jokić makes free throw 1 of 1,26,41
159,2,5:38.0,D. Favors misses 2-pt jump shot from 17 ft,,26,41
160,2,5:35.0,,Defensive rebound by W. Barton,26,41
161,2,5:17.0,,T. Lyles misses 2-pt layup from 1 ft,26,41
162,2,5:15.0,Defensive rebound by J. Ingles,,26,41
163,2,5:07.0,Personal foul by G. Harris (drawn by J. Jerebko),,26,41
164,2,5:07.0,,M. Plumlee enters the game for N. Jokić,26,41
165,2,5:00.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Rubio),,29,41
166,2,4:47.0,,G. Harris misses 3-pt jump shot from 24 ft,29,41
167,2,4:44.0,Defensive rebound by J. Ingles,,29,41
168,2,4:38.0,Shooting foul by T. Lyles (drawn by D. Favors),,29,41
169,2,4:38.0,D. Favors makes free throw 1 of 2,,30,41
170,2,4:38.0,J. Johnson enters the game for J. Jerebko,,30,41
171,2,4:38.0,D. Favors misses free throw 2 of 2,,30,41
172,2,4:36.0,,Defensive rebound by T. Lyles,30,41
173,2,4:20.0,,Turnover by G. Harris (bad pass; steal by J. Ingles),30,41
174,2,4:14.0,J. Ingles misses 3-pt jump shot from 25 ft,,30,41
175,2,4:13.0,Offensive rebound by Team,,30,41
176,2,4:13.0,Personal foul by M. Plumlee (drawn by D. Favors),,30,41
177,2,4:13.0,D. Favors makes free throw 1 of 2,,31,41
178,2,4:13.0,D. Favors makes free throw 2 of 2,,32,41
179,2,3:55.0,,J. Murray misses 2-pt layup from 3 ft,32,41
180,2,3:51.0,,Offensive rebound by W. Barton,32,41
181,2,3:48.0,,T. Lyles makes 2-pt layup from 1 ft (assist by G. Harris),32,43
182,2,3:38.0,Turnover by J. Ingles (traveling),,32,43
183,2,3:38.0,,W. Chandler enters the game for T. Lyles,32,43
184,2,3:26.0,,J. Murray misses 3-pt jump shot from 25 ft,32,43
185,2,3:22.0,Defensive rebound by D. Mitchell,,32,43
186,2,3:02.0,D. Favors misses 2-pt jump shot from 7 ft,,32,43
187,2,2:59.0,,Defensive rebound by J. Murray,32,43
188,2,2:43.0,,W. Chandler misses 3-pt jump shot from 27 ft,32,43
189,2,2:40.0,Defensive rebound by J. Ingles,,32,43
190,2,2:28.0,D. Favors misses 2-pt hook shot from 6 ft,,32,43
191,2,2:24.0,,Defensive rebound by M. Plumlee,32,43
192,2,2:16.0,,G. Harris misses 2-pt layup from 2 ft,32,43
193,2,2:13.0,,Offensive rebound by M. Plumlee,32,43
194,2,2:13.0,,M. Plumlee misses 2-pt layup from 1 ft,32,43
195,2,2:11.0,Defensive rebound by J. Johnson,,32,43
196,2,2:08.0,R. Rubio misses 2-pt layup from 3 ft,,32,43
197,2,2:08.0,,Defensive rebound by M. Plumlee,32,43
198,2,2:05.0,,Denver full timeout,32,43
199,2,2:05.0,,N. Jokić enters the game for M. Plumlee,32,43
200,2,2:05.0,R. Hood enters the game for R. Rubio,,32,43
201,2,2:04.0,Violation by J. Ingles (kicked ball),,32,43
202,2,1:52.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Barton),32,46
203,2,1:25.0,D. Favors makes 2-pt layup from 3 ft (assist by D. Mitchell),,34,46
204,2,1:10.0,,N. Jokić misses 3-pt jump shot from 25 ft,34,46
205,2,1:08.0,Defensive rebound by J. Ingles,,34,46
206,2,1:00.0,J. Johnson misses 3-pt jump shot from 26 ft,,34,46
207,2,0:56.0,,Defensive rebound by N. Jokić,34,46
208,2,0:41.0,,W. Chandler makes 2-pt jump shot from 18 ft (assist by W. Barton),34,48
209,2,0:19.0,D. Mitchell misses 3-pt jump shot from 26 ft,,34,48
210,2,0:17.0,,Defensive rebound by G. Harris,34,48
211,2,0:00.0,,Shooting foul by D. Favors (drawn by N. Jokić),34,48
212,2,0:00.0,,N. Jokić makes free throw 1 of 2,34,49
213,2,0:00.0,,N. Jokić makes free throw 2 of 2,34,50
214,3,11:49.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by G. Harris),34,52
215,3,11:23.0,D. Favors makes 2-pt hook shot from 1 ft (assist by R. Rubio),,36,52
216,3,11:23.0,Shooting foul by N. Jokić (drawn by D. Favors),,36,52
217,3,11:23.0,D. Favors makes free throw 1 of 1,,37,52
218,3,11:13.0,,J. Murray makes 2-pt dunk at rim (assist by M. Plumlee),37,54
219,3,10:54.0,J. Jerebko misses 2-pt jump shot from 5 ft,,37,54
220,3,10:54.0,Offensive rebound by Team,,37,54
221,3,10:47.0,D. Favors makes 2-pt layup from 2 ft (assist by D. Mitchell),,39,54
222,3,10:33.0,,G. Harris makes 2-pt jump shot from 15 ft,39,56
223,3,10:20.0,Turnover by R. Rubio (bad pass; steal by N. Jokić),,39,56
224,3,10:20.0,,Personal foul by D. Mitchell (drawn by N. Jokić),39,56
225,3,10:06.0,,Personal foul by R. Rubio (drawn by N. Jokić),39,56
226,3,10:02.0,,Personal foul by J. Jerebko (drawn by N. Jokić),39,56
227,3,9:50.0,,W. Chandler makes 2-pt jump shot from 18 ft,39,58
228,3,9:33.0,D. Favors misses 2-pt layup from 2 ft,,39,58
229,3,9:31.0,,Defensive rebound by N. Jokić,39,58
230,3,9:24.0,,Turnover by J. Murray (bad pass; steal by D. Mitchell),39,58
231,3,9:20.0,J. Jerebko makes 2-pt dunk at rim (assist by D. Mitchell),,41,58
232,3,8:55.0,,N. Jokić makes 2-pt layup from 4 ft,41,60
233,3,8:34.0,J. Jerebko misses 2-pt jump shot from 19 ft,,41,60
234,3,8:32.0,,Defensive rebound by W. Chandler,41,60
235,3,8:17.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by N. Jokić),41,62
236,3,8:17.0,Utah full timeout,,41,62
237,3,8:17.0,R. Hood enters the game for R. Rubio,,41,62
238,3,8:17.0,J. Johnson enters the game for J. Jerebko,,41,62
239,3,8:04.0,Personal foul by N. Jokić (drawn by D. Favors),,41,62
240,3,7:52.0,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,44,62
241,3,7:38.0,,Personal foul by D. Favors (drawn by N. Jokić),44,62
242,3,7:24.0,,J. Murray misses 3-pt jump shot from 26 ft,44,62
243,3,7:23.0,,Offensive rebound by M. Plumlee,44,62
244,3,7:23.0,,Personal foul by J. Johnson (drawn by M. Plumlee),44,62
245,3,7:23.0,,M. Plumlee misses free throw 1 of 2,44,62
246,3,7:23.0,,Offensive rebound by Team,44,62
247,3,7:23.0,,M. Plumlee makes free throw 2 of 2,44,63
248,3,7:11.0,Personal foul by G. Harris (drawn by D. Mitchell),,44,63
249,3,7:04.0,R. Hood misses 2-pt layup from 2 ft,,44,63
250,3,7:02.0,Offensive rebound by D. Favors,,44,63
251,3,7:01.0,D. Favors makes 2-pt dunk from 1 ft,,46,63
252,3,7:01.0,,Denver full timeout,46,63
253,3,7:01.0,,W. Barton enters the game for M. Plumlee,46,63
254,3,6:39.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),46,66
255,3,6:22.0,D. Favors makes 2-pt jump shot from 13 ft (assist by J. Ingles),,48,66
256,3,6:04.0,,Turnover by J. Murray (lost ball; steal by J. Ingles),48,66
257,3,5:55.0,J. Ingles misses 3-pt jump shot from 22 ft,,48,66
258,3,5:52.0,,Defensive rebound by W. Chandler,48,66
259,3,5:38.0,,G. Harris makes 2-pt dunk from 1 ft (assist by N. Jokić),48,68
260,3,5:21.0,J. Johnson misses 3-pt jump shot from 23 ft,,48,68
261,3,5:19.0,Offensive rebound by D. Favors,,48,68
262,3,5:14.0,D. Favors misses 2-pt jump shot from 13 ft,,48,68
263,3,5:11.0,Offensive rebound by J. Johnson,,48,68
264,3,5:08.0,R. Hood misses 2-pt layup from 1 ft,,48,68
265,3,5:06.0,Offensive rebound by Team,,48,68
266,3,5:06.0,,T. Craig enters the game for J. Murray,48,68
267,3,5:03.0,J. Johnson makes 2-pt jump shot from 7 ft (assist by D. Mitchell),,50,68
268,3,4:42.0,,G. Harris misses 2-pt jump shot from 10 ft,50,68
269,3,4:39.0,Defensive rebound by R. Hood,,50,68
270,3,4:33.0,R. Hood misses 3-pt jump shot from 25 ft,,50,68
271,3,4:29.0,Offensive rebound by D. Favors,,50,68
272,3,4:24.0,J. Ingles makes 2-pt dunk from 1 ft,,52,68
273,3,4:24.0,,Denver full timeout,52,68
274,3,4:24.0,,M. Plumlee enters the game for N. Jokić,52,68
275,3,4:24.0,R. O'Neale enters the game for J. Ingles,,52,68
276,3,4:06.0,,G. Harris makes 2-pt dunk from 1 ft,52,70
277,3,3:53.0,R. O'Neale misses 3-pt jump shot from 22 ft,,52,70
278,3,3:49.0,Offensive rebound by D. Favors,,52,70
279,3,3:46.0,D. Mitchell makes 2-pt layup from 3 ft (assist by D. Favors),,54,70
280,3,3:30.0,,W. Chandler makes 2-pt layup from 2 ft,54,72
281,3,3:16.0,D. Mitchell misses 2-pt jump shot from 11 ft,,54,72
282,3,3:14.0,,Defensive rebound by T. Craig,54,72
283,3,2:58.0,,W. Chandler misses 3-pt jump shot from 24 ft,54,72
284,3,2:58.0,Defensive rebound by R. O'Neale,,54,72
285,3,2:48.0,Turnover by R. Hood (out of bounds lost ball),,54,72
286,3,2:48.0,J. Jerebko enters the game for D. Favors,,54,72
287,3,2:25.0,,Turnover by W. Chandler (lost ball; steal by J. Johnson),54,72
288,3,2:13.0,J. Johnson misses 2-pt jump shot from 16 ft,,54,72
289,3,2:09.0,,Defensive rebound by W. Chandler,54,72
290,3,2:06.0,,Shooting foul by R. O'Neale (drawn by W. Chandler),54,72
291,3,2:06.0,,W. Chandler makes free throw 1 of 2,54,73
292,3,2:06.0,,W. Chandler makes free throw 2 of 2,54,74
293,3,1:51.0,Shooting foul by W. Chandler (drawn by R. O'Neale),,54,74
294,3,1:51.0,R. O'Neale makes free throw 1 of 2,,55,74
295,3,1:51.0,,T. Lyles enters the game for W. Chandler,55,74
296,3,1:51.0,R. O'Neale makes free throw 2 of 2,,56,74
297,3,1:41.0,,T. Craig misses 3-pt jump shot from 25 ft,56,74
298,3,1:38.0,Defensive rebound by R. Hood,,56,74
299,3,1:32.0,R. Hood misses 2-pt jump shot from 11 ft,,56,74
300,3,1:29.0,Offensive rebound by R. Hood,,56,74
301,3,1:28.0,J. Johnson misses 3-pt jump shot from 25 ft,,56,74
302,3,1:28.0,,Defensive rebound by M. Plumlee,56,74
303,3,1:15.0,,W. Barton misses 3-pt jump shot from 26 ft,56,74
304,3,1:13.0,,Offensive rebound by T. Craig,56,74
305,3,1:13.0,,Shooting foul by D. Mitchell (drawn by T. Craig),56,74
306,3,1:13.0,,T. Craig makes free throw 1 of 2,56,75
307,3,1:13.0,R. Rubio enters the game for D. Mitchell,,56,75
308,3,1:13.0,,T. Craig makes free throw 2 of 2,56,76
309,3,1:00.0,J. Jerebko misses 3-pt jump shot from 26 ft,,56,76
310,3,0:57.0,,Defensive rebound by T. Craig,56,76
311,3,0:37.0,,T. Lyles misses 3-pt jump shot from 25 ft,56,76
312,3,0:37.0,Defensive rebound by R. Hood,,56,76
313,3,0:23.0,J. Jerebko makes 3-pt jump shot from 22 ft (assist by R. O'Neale),,59,76
314,3,0:02.0,,W. Barton misses 2-pt jump shot from 7 ft,59,76
315,3,0:00.0,Defensive rebound by R. Rubio,,59,76
316,4,11:50.0,R. Hood misses 3-pt jump shot from 27 ft,,59,76
317,4,11:50.0,,Defensive rebound by W. Barton,59,76
318,4,11:23.0,,T. Lyles misses 3-pt jump shot from 26 ft,59,76
319,4,11:23.0,Defensive rebound by Team,,59,76
320,4,11:23.0,,Turnover by Team (shot clock),59,76
321,4,11:13.0,R. Hood makes 2-pt layup from 2 ft,,61,76
322,4,10:53.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),61,79
323,4,10:32.0,R. Rubio makes 2-pt layup from 2 ft,,63,79
324,4,10:13.0,,N. Jokić misses 2-pt layup at rim,63,79
325,4,10:13.0,,Offensive rebound by N. Jokić,63,79
326,4,10:13.0,,N. Jokić misses 2-pt layup at rim,63,79
327,4,10:13.0,Defensive rebound by R. O'Neale,,63,79
328,4,10:13.0,Personal foul by N. Jokić (drawn by R. O'Neale),,63,79
329,4,9:57.0,R. Rubio misses 2-pt jump shot from 18 ft,,63,79
330,4,9:52.0,Offensive rebound by J. Ingles,,63,79
331,4,9:50.0,R. Hood misses 3-pt jump shot from 25 ft,,63,79
332,4,9:47.0,,Defensive rebound by N. Jokić,63,79
333,4,9:43.0,,Technical foul by N. Jokić,63,79
334,4,9:43.0,,Turnover by N. Jokić (turnover),63,79
335,4,9:43.0,J. Jerebko makes flagrant free throw 2 of 2,,64,79
336,4,9:43.0,J. Jerebko makes flagrant free throw 1 of 2,,65,79
337,4,9:43.0,,W. Chandler enters the game for N. Jokić,65,79
338,4,9:22.0,R. Hood misses 3-pt jump shot from 25 ft,,65,79
339,4,9:18.0,Offensive rebound by R. Rubio,,65,79
340,4,9:15.0,R. O'Neale misses 3-pt jump shot from 23 ft,,65,79
341,4,9:12.0,,Defensive rebound by J. Murray,65,79
342,4,8:53.0,,W. Chandler misses 3-pt jump shot from 27 ft,65,79
343,4,8:51.0,Defensive rebound by J. Jerebko,,65,79
344,4,8:43.0,J. Ingles misses 3-pt jump shot from 25 ft,,65,79
345,4,8:41.0,,Defensive rebound by W. Chandler,65,79
346,4,8:22.0,,J. Murray makes 2-pt jump shot from 19 ft (assist by T. Craig),65,81
347,4,7:56.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by R. Hood),,68,81
348,4,7:41.0,,J. Murray makes 2-pt dunk at rim,68,83
349,4,7:41.0,,Shooting foul by R. Rubio (drawn by J. Murray),68,83
350,4,7:41.0,,G. Harris enters the game for T. Craig,68,83
351,4,7:41.0,D. Mitchell enters the game for R. Hood,,68,83
352,4,7:41.0,D. Favors enters the game for J. Jerebko,,68,83
353,4,7:41.0,J. Johnson enters the game for R. O'Neale,,68,83
354,4,7:41.0,,J. Murray makes free throw 1 of 1,68,84
355,4,7:18.0,R. Rubio misses 3-pt jump shot from 25 ft,,68,84
356,4,7:16.0,Offensive rebound by J. Johnson,,68,84
357,4,7:08.0,D. Mitchell makes 2-pt layup from 5 ft,,70,84
358,4,7:08.0,,Violation by T. Lyles (def goaltending),70,84
359,4,6:53.0,,T. Lyles makes 2-pt layup from 2 ft (assist by J. Murray),70,86
360,4,6:43.0,D. Mitchell misses 3-pt jump shot from 25 ft,,70,86
361,4,6:43.0,,Defensive rebound by J. Murray,70,86
362,4,6:40.0,,Shooting foul by J. Johnson (drawn by W. Chandler),70,86
363,4,6:40.0,,Denver full timeout,70,86
364,4,6:40.0,,W. Chandler makes free throw 1 of 2,70,87
365,4,6:40.0,,W. Chandler makes free throw 2 of 2,70,88
366,4,6:24.0,D. Mitchell makes 2-pt dunk from 2 ft (assist by R. Rubio),,72,88
367,4,6:10.0,,G. Harris misses 2-pt jump shot from 22 ft,72,88
368,4,6:07.0,Defensive rebound by J. Ingles,,72,88
369,4,5:58.0,Turnover by D. Mitchell (bad pass),,72,88
370,4,5:38.0,,T. Lyles makes 2-pt dunk from 2 ft (assist by W. Barton),72,90
371,4,5:13.0,D. Favors misses 2-pt hook shot from 5 ft,,72,90
372,4,5:09.0,,Defensive rebound by W. Barton,72,90
373,4,4:58.0,,W. Barton misses 2-pt layup from 2 ft,72,90
374,4,4:56.0,Defensive rebound by J. Johnson,,72,90
375,4,4:52.0,Shooting foul by W. Chandler (drawn by D. Favors),,72,90
376,4,4:52.0,D. Favors makes free throw 1 of 2,,73,90
377,4,4:52.0,R. Hood enters the game for J. Ingles,,73,90
378,4,4:52.0,D. Favors makes free throw 2 of 2,,74,90
379,4,4:34.0,,W. Barton misses 2-pt layup from 2 ft,74,90
380,4,4:31.0,Defensive rebound by R. Rubio,,74,90
381,4,4:28.0,Turnover by R. Rubio (bad pass; steal by T. Lyles),,74,90
382,4,4:24.0,,W. Barton misses 2-pt dunk from 2 ft,74,90
383,4,4:22.0,,Offensive rebound by J. Murray,74,90
384,4,4:22.0,,J. Murray makes 2-pt layup from 1 ft,74,92
385,4,4:22.0,Utah full timeout,,74,92
386,4,3:56.0,R. Hood misses 2-pt jump shot from 14 ft,,74,92
387,4,3:52.0,Offensive rebound by R. Hood,,74,92
388,4,3:45.0,Shooting foul by W. Chandler (drawn by D. Mitchell),,74,92
389,4,3:45.0,D. Mitchell makes free throw 1 of 2,,75,92
390,4,3:45.0,D. Mitchell makes free throw 2 of 2,,76,92
