,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
211,2,2:35.0,,J. Wall misses 3-pt jump shot from 25 ft,46,35
212,2,2:35.0,Defensive rebound by K. Lowry,,46,35
213,2,2:27.0,Turnover by D. DeRozan (bad pass; steal by O. Porter),,46,35
214,2,2:22.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),46,37
215,2,1:59.0,D. DeRozan misses 3-pt jump shot from 25 ft,,46,37
216,2,1:57.0,,Defensive rebound by M. Gortat,46,37
217,2,1:57.0,,Turnover by M. Gortat (lost ball; steal by K. Lowry),46,37
218,2,1:52.0,D. DeRozan misses 2-pt layup from 4 ft (block by M. Morris),,46,37
219,2,1:52.0,,Defensive rebound by Team,46,37
220,2,1:38.0,,M. Gortat misses 2-pt jump shot from 6 ft (block by S. Ibaka),46,37
221,2,1:35.0,Defensive rebound by S. Ibaka,,46,37
222,2,1:24.0,Turnover by D. DeRozan (bad pass; steal by J. Wall),,46,37
223,2,1:23.0,,Shooting foul by O. Anunoby (drawn by J. Wall),46,37
224,2,1:23.0,,J. Wall makes free throw 1 of 2,46,38
225,2,1:23.0,D. Wright enters the game for O. Anunoby,,46,38
226,2,1:23.0,,J. Wall makes free throw 2 of 2,46,39
227,2,1:04.0,D. DeRozan makes 2-pt layup from 5 ft,,48,39
228,2,0:44.0,,B. Beal misses 2-pt layup from 2 ft (block by P. Siakam),48,39
229,2,0:40.0,Defensive rebound by K. Lowry,,48,39
230,2,0:34.0,Shooting foul by M. Gortat (drawn by P. Siakam),,48,39
231,2,0:34.0,P. Siakam makes free throw 1 of 2,,49,39
232,2,0:34.0,,K. Oubre enters the game for M. Gortat,49,39
233,2,0:34.0,C. Miles enters the game for K. Lowry,,49,39
234,2,0:34.0,P. Siakam misses free throw 2 of 2,,49,39
235,2,0:32.0,,Defensive rebound by O. Porter,49,39
236,2,0:15.0,,Shooting foul by S. Ibaka (drawn by J. Wall),49,39
237,2,0:15.0,,J. Wall misses free throw 1 of 2,49,39
238,2,0:15.0,,Offensive rebound by Team,49,39
239,2,0:15.0,,T. Satoranský enters the game for B. Beal,49,39
240,2,0:15.0,,I. Mahinmi enters the game for M. Morris,49,39
241,2,0:15.0,K. Lowry enters the game for P. Siakam,,49,39
242,2,0:15.0,,J. Wall makes free throw 2 of 2,49,40
243,2,0:02.0,D. DeRozan makes 2-pt layup from 2 ft,,51,40
244,2,0:00.0,,T. Satoranský misses 3-pt jump shot from 44 ft,51,40
245,2,0:00.0,,Offensive rebound by Team,51,40
246,3,11:49.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,54,40
247,3,11:34.0,,M. Gortat misses 2-pt layup from 1 ft (block by J. Valančiūnas),54,40
248,3,11:34.0,,Offensive rebound by Team,54,40
249,3,11:23.0,,M. Gortat makes 2-pt jump shot from 14 ft (assist by M. Morris),54,42
250,3,11:08.0,D. DeRozan misses 2-pt jump shot from 17 ft,,54,42
251,3,11:05.0,,Defensive rebound by B. Beal,54,42
252,3,11:00.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),54,45
253,3,10:39.0,D. DeRozan makes 2-pt jump shot from 9 ft (assist by K. Lowry),,56,45
254,3,10:27.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),56,48
255,3,10:08.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by D. DeRozan),,58,48
256,3,9:56.0,,Shooting foul by D. DeRozan (drawn by B. Beal),58,48
257,3,9:56.0,,B. Beal makes free throw 1 of 3,58,49
258,3,9:56.0,,B. Beal makes free throw 2 of 3,58,50
259,3,9:56.0,,B. Beal makes free throw 3 of 3,58,51
260,3,9:42.0,Turnover by J. Valančiūnas (lost ball; steal by M. Gortat),,58,51
261,3,9:37.0,,Turnover by J. Wall (lost ball; steal by S. Ibaka),58,51
262,3,9:32.0,Personal foul by B. Beal (drawn by D. DeRozan),,58,51
263,3,9:30.0,D. DeRozan misses 2-pt jump shot from 16 ft,,58,51
264,3,9:27.0,,Defensive rebound by B. Beal,58,51
265,3,9:22.0,,B. Beal makes 3-pt jump shot from 25 ft,58,54
266,3,8:58.0,K. Lowry misses 2-pt jump shot from 16 ft (block by M. Morris),,58,54
267,3,8:56.0,Offensive rebound by Team,,58,54
268,3,8:53.0,J. Valančiūnas misses 2-pt hook shot from 2 ft,,58,54
269,3,8:51.0,,Defensive rebound by M. Gortat,58,54
270,3,8:49.0,,Personal foul by O. Anunoby (drawn by B. Beal),58,54
271,3,8:41.0,,O. Porter makes 2-pt jump shot from 18 ft,58,56
272,3,8:38.0,Toronto full timeout,,58,56
273,3,8:24.0,K. Lowry misses 2-pt layup from 3 ft (block by O. Porter),,58,56
274,3,8:20.0,,Defensive rebound by M. Morris,58,56
275,3,8:11.0,,M. Gortat makes 2-pt hook shot from 6 ft (assist by J. Wall),58,58
276,3,7:45.0,K. Lowry makes 2-pt layup at rim,,60,58
277,3,7:45.0,Shooting foul by M. Morris (drawn by K. Lowry),,60,58
278,3,7:45.0,K. Lowry makes free throw 1 of 1,,61,58
279,3,7:29.0,,J. Wall misses 2-pt jump shot from 15 ft,61,58
280,3,7:26.0,,Offensive rebound by Team,61,58
281,3,7:20.0,,B. Beal misses 2-pt jump shot from 20 ft,61,58
282,3,7:19.0,Defensive rebound by Team,,61,58
283,3,7:06.0,Shooting foul by M. Morris (drawn by D. DeRozan),,61,58
284,3,7:06.0,D. DeRozan makes free throw 1 of 2,,62,58
285,3,7:06.0,,M. Scott enters the game for M. Morris,62,58
286,3,7:06.0,D. DeRozan makes free throw 2 of 2,,63,58
287,3,6:56.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),63,61
288,3,6:40.0,D. DeRozan makes 2-pt jump shot from 7 ft,,65,61
289,3,6:24.0,,M. Scott misses 3-pt jump shot from 26 ft (block by S. Ibaka),65,61
290,3,6:21.0,Defensive rebound by D. DeRozan,,65,61
291,3,6:18.0,Turnover by D. DeRozan (bad pass),,65,61
292,3,6:04.0,,Turnover by M. Scott (lost ball; steal by K. Lowry),65,61
293,3,5:55.0,K. Lowry misses 2-pt jump shot from 3 ft,,65,61
294,3,5:52.0,,Defensive rebound by M. Scott,65,61
295,3,5:50.0,,O. Porter makes 2-pt dunk from 1 ft (assist by B. Beal),65,63
296,3,5:31.0,D. DeRozan misses 2-pt jump shot from 22 ft,,65,63
297,3,5:29.0,,Defensive rebound by J. Wall,65,63
298,3,5:27.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),65,66
299,3,5:04.0,J. Valančiūnas makes 2-pt layup from 5 ft (assist by K. Lowry),,67,66
300,3,5:04.0,Shooting block foul by M. Gortat (drawn by J. Valančiūnas),,67,66
301,3,5:04.0,J. Valančiūnas makes free throw 1 of 1,,68,66
302,3,4:48.0,,B. Beal misses 2-pt jump shot from 18 ft,68,66
303,3,4:45.0,Defensive rebound by Team,,68,66
304,3,4:45.0,,Loose ball foul by B. Beal (drawn by S. Ibaka),68,66
305,3,4:45.0,C. Miles enters the game for J. Valančiūnas,,68,66
306,3,4:45.0,S. Ibaka misses free throw 1 of 2,,68,66
307,3,4:45.0,Offensive rebound by Team,,68,66
308,3,4:45.0,,T. Lawson enters the game for B. Beal,68,66
309,3,4:45.0,S. Ibaka makes free throw 2 of 2,,69,66
310,3,4:31.0,,J. Wall misses 2-pt layup from 1 ft,69,66
311,3,4:26.0,,Offensive rebound by M. Scott,69,66
312,3,4:16.0,,J. Wall makes 2-pt layup from 2 ft,69,68
313,3,3:55.0,Shooting foul by O. Porter (drawn by S. Ibaka),,69,68
314,3,3:55.0,S. Ibaka makes free throw 1 of 2,,70,68
315,3,3:55.0,,K. Oubre enters the game for M. Gortat,70,68
316,3,3:55.0,D. Wright enters the game for K. Lowry,,70,68
317,3,3:55.0,S. Ibaka misses free throw 2 of 2,,70,68
318,3,3:53.0,,Defensive rebound by O. Porter,70,68
319,3,3:36.0,,Turnover by K. Oubre (bad pass; steal by C. Miles),70,68
320,3,3:32.0,D. DeRozan makes 2-pt layup from 2 ft (assist by C. Miles),,72,68
321,3,3:32.0,Shooting foul by J. Wall (drawn by D. DeRozan),,72,68
322,3,3:32.0,D. DeRozan makes free throw 1 of 1,,73,68
323,3,3:19.0,,T. Lawson misses 2-pt jump shot from 17 ft,73,68
324,3,3:16.0,Defensive rebound by S. Ibaka,,73,68
325,3,3:11.0,Turnover by S. Ibaka (bad pass; steal by T. Lawson),,73,68
326,3,3:07.0,,K. Oubre makes 2-pt dunk from 3 ft (assist by O. Porter),73,70
327,3,2:55.0,Offensive foul by C. Miles (drawn by K. Oubre),,73,70
328,3,2:55.0,Turnover by C. Miles (offensive foul),,73,70
329,3,2:55.0,,Washington full timeout,73,70
330,3,2:55.0,P. Siakam enters the game for O. Anunoby,,73,70
331,3,2:36.0,,J. Wall makes 2-pt jump shot from 19 ft,73,72
332,3,2:15.0,C. Miles makes 2-pt layup from 2 ft,,75,72
333,3,1:59.0,,M. Scott makes 2-pt jump shot from 7 ft (assist by T. Lawson),75,74
334,3,1:37.0,D. DeRozan misses 2-pt layup from 2 ft (block by M. Scott),,75,74
335,3,1:37.0,Offensive rebound by Team,,75,74
336,3,1:37.0,J. Poeltl enters the game for S. Ibaka,,75,74
337,3,1:31.0,D. Wright misses 3-pt jump shot from 22 ft,,75,74
338,3,1:29.0,,Defensive rebound by T. Lawson,75,74
339,3,1:21.0,,K. Oubre misses 2-pt layup from 1 ft,75,74
340,3,1:20.0,Defensive rebound by Team,,75,74
341,3,1:07.0,D. DeRozan makes 2-pt jump shot from 15 ft,,77,74
342,3,0:53.0,,Shooting foul by C. Miles (drawn by J. Wall),77,74
343,3,0:53.0,,J. Wall misses free throw 1 of 2,77,74
344,3,0:53.0,,Offensive rebound by Team,77,74
345,3,0:53.0,,J. Wall makes free throw 2 of 2,77,75
346,3,0:37.0,D. DeRozan makes 3-pt jump shot from 25 ft,,80,75
347,3,0:37.0,Shooting foul by M. Scott (drawn by D. DeRozan),,80,75
348,3,0:37.0,D. DeRozan misses free throw 1 of 1,,80,75
349,3,0:37.0,,Defensive rebound by K. Oubre,80,75
350,3,0:29.0,,K. Oubre makes 2-pt layup at rim,80,77
351,3,0:29.0,,Shooting foul by C. Miles (drawn by K. Oubre),80,77
352,3,0:29.0,,K. Oubre makes free throw 1 of 1,80,78
353,3,0:14.0,D. DeRozan misses 2-pt layup from 1 ft (block by O. Porter),,80,78
354,3,0:14.0,,Defensive rebound by Team,80,78
355,3,0:00.0,,M. Scott makes 2-pt jump shot from 17 ft (assist by J. Wall),80,80
356,4,11:37.0,,J. Wall misses 2-pt jump shot from 18 ft,80,80
357,4,11:34.0,Defensive rebound by C. Miles,,80,80
358,4,11:29.0,J. Poeltl misses 2-pt layup at rim,,80,80
359,4,11:26.0,Offensive rebound by J. Poeltl,,80,80
360,4,11:26.0,J. Poeltl makes 2-pt layup at rim,,82,80
361,4,11:08.0,,M. Scott misses 3-pt jump shot from 25 ft,82,80
362,4,11:04.0,Defensive rebound by P. Siakam,,82,80
363,4,10:42.0,K. Lowry misses 2-pt layup from 1 ft,,82,80
364,4,10:40.0,Offensive rebound by J. Poeltl,,82,80
365,4,10:35.0,K. Lowry makes 2-pt layup from 1 ft (assist by D. Wright),,84,80
366,4,10:14.0,,Turnover by J. Wall (out of bounds lost ball),84,80
367,4,10:14.0,,B. Beal enters the game for O. Porter,84,80
368,4,10:01.0,K. Lowry makes 2-pt layup from 1 ft,,86,80
369,4,10:01.0,,Washington full timeout,86,80
370,4,9:41.0,,Turnover by B. Beal (bad pass; steal by D. Wright),86,80
371,4,9:37.0,D. Wright makes 2-pt layup from 1 ft,,88,80
372,4,9:24.0,,B. Beal misses 3-pt jump shot from 24 ft,88,80
373,4,9:22.0,,Offensive rebound by Team,88,80
374,4,9:22.0,Loose ball foul by K. Lowry (drawn by M. Scott),,88,80
375,4,9:22.0,,M. Gortat enters the game for T. Lawson,88,80
376,4,9:22.0,,O. Porter enters the game for M. Scott,88,80
377,4,9:15.0,,B. Beal makes 2-pt layup from 3 ft (assist by M. Gortat),88,82
378,4,8:49.0,D. Wright misses 2-pt layup from 2 ft,,88,82
379,4,8:49.0,,Defensive rebound by Team,88,82
380,4,8:49.0,Loose ball foul by J. Poeltl (drawn by O. Porter),,88,82
381,4,8:33.0,,J. Wall misses 2-pt jump shot from 13 ft,88,82
382,4,8:29.0,Defensive rebound by D. Wright,,88,82
