,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
141,2,8:39.0,Personal foul by W. Johnson (drawn by A. Iguodala),,40,36
142,2,8:35.0,Offensive foul by K. Thompson (drawn by S. Thornwell),,40,36
143,2,8:35.0,Turnover by K. Thompson (offensive foul),,40,36
144,2,8:20.0,,D. Gallinari makes 3-pt jump shot from 26 ft,40,39
145,2,8:14.0,Shooting foul by S. Thornwell (drawn by K. Thompson),,40,39
146,2,8:14.0,K. Thompson makes free throw 1 of 2,,41,39
147,2,8:14.0,S. Livingston enters the game for A. Iguodala,,41,39
148,2,8:14.0,K. Thompson makes free throw 2 of 2,,42,39
149,2,7:59.0,,Turnover by W. Johnson (step out of bounds),42,39
150,2,7:59.0,J. Bell enters the game for D. West,,42,39
151,2,7:43.0,S. Livingston misses 2-pt jump shot from 10 ft,,42,39
152,2,7:39.0,,Defensive rebound by D. Jordan,42,39
153,2,7:38.0,,Turnover by D. Jordan (lost ball; steal by P. McCaw),42,39
154,2,7:34.0,J. Bell makes 2-pt dunk at rim (assist by K. Thompson),,44,39
155,2,7:21.0,,L. Williams makes 2-pt jump shot from 16 ft,44,41
156,2,7:16.0,Shooting foul by D. Gallinari (drawn by D. Green),,44,41
157,2,7:16.0,D. Green makes free throw 1 of 2,,45,41
158,2,7:16.0,,P. Beverley enters the game for W. Johnson,45,41
159,2,7:16.0,D. Green makes free throw 2 of 2,,46,41
160,2,6:57.0,,S. Thornwell makes 2-pt jump shot from 19 ft (assist by D. Gallinari),46,43
161,2,6:44.0,Golden State full timeout,,46,43
162,2,6:44.0,,B. Griffin enters the game for D. Gallinari,46,43
163,2,6:31.0,S. Livingston misses 3-pt jump shot from 26 ft,,46,43
164,2,6:29.0,,Defensive rebound by D. Jordan,46,43
165,2,6:07.0,,Turnover by Team (shot clock),46,43
166,2,5:54.0,Shooting foul by B. Griffin (drawn by D. Green),,46,43
167,2,5:54.0,D. Green misses free throw 1 of 2,,46,43
168,2,5:54.0,Offensive rebound by Team,,46,43
169,2,5:54.0,S. Curry enters the game for P. McCaw,,46,43
170,2,5:54.0,K. Durant enters the game for K. Thompson,,46,43
171,2,5:54.0,D. Green makes free throw 2 of 2,,47,43
172,2,5:35.0,,Turnover by L. Williams (bad pass; steal by S. Curry),47,43
173,2,5:30.0,S. Livingston makes 2-pt dunk from 1 ft (assist by K. Durant),,49,43
174,2,5:23.0,,LA Clippers full timeout,49,43
175,2,5:23.0,,A. Rivers enters the game for S. Thornwell,49,43
176,2,5:15.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),49,45
177,2,4:59.0,D. Green makes 2-pt layup from 1 ft (assist by J. Bell),,51,45
178,2,4:59.0,,Violation by D. Jordan (def goaltending),51,45
179,2,4:47.0,,L. Williams misses 2-pt jump shot from 12 ft,51,45
180,2,4:45.0,Defensive rebound by D. Green,,51,45
181,2,4:41.0,J. Bell makes 2-pt jump shot from 10 ft (assist by D. Green),,53,45
182,2,4:29.0,,Turnover by P. Beverley (bad pass; steal by J. Bell),53,45
183,2,4:27.0,Personal foul by P. Beverley (drawn by K. Durant),,53,45
184,2,4:27.0,K. Durant makes free throw 1 of 2,,54,45
185,2,4:27.0,,D. Gallinari enters the game for P. Beverley,54,45
186,2,4:27.0,K. Durant makes free throw 2 of 2,,55,45
187,2,4:14.0,,B. Griffin misses 2-pt jump shot from 18 ft,55,45
188,2,4:10.0,Defensive rebound by K. Durant,,55,45
189,2,4:00.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),,57,45
190,2,3:43.0,,A. Rivers makes 3-pt jump shot from 25 ft,57,48
191,2,3:18.0,S. Livingston makes 2-pt jump shot from 12 ft,,59,48
192,2,3:10.0,,Personal foul by S. Curry (drawn by A. Rivers),59,48
193,2,3:10.0,K. Thompson enters the game for S. Livingston,,59,48
194,2,3:02.0,,Turnover by B. Griffin (bad pass; steal by D. Green),59,48
195,2,2:56.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,61,48
196,2,2:47.0,,Shooting foul by J. Bell (drawn by L. Williams),61,48
197,2,2:47.0,,L. Williams makes free throw 2 of 2,61,49
198,2,2:47.0,,L. Williams makes free throw 1 of 2,61,50
199,2,2:40.0,A. Iguodala enters the game for J. Bell,,61,50
200,2,2:32.0,Personal foul by A. Rivers (drawn by S. Curry),,61,50
201,2,2:32.0,S. Curry makes free throw 1 of 2,,62,50
202,2,2:32.0,S. Curry makes free throw 2 of 2,,63,50
203,2,2:15.0,,D. Gallinari misses 3-pt jump shot from 26 ft,63,50
204,2,2:09.0,Defensive rebound by K. Thompson,,63,50
205,2,2:01.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,66,50
206,2,1:50.0,,Shooting foul by K. Durant (drawn by B. Griffin),66,50
207,2,1:50.0,,B. Griffin makes free throw 1 of 2,66,51
208,2,1:50.0,,B. Griffin makes free throw 2 of 2,66,52
209,2,1:42.0,D. Green makes 2-pt layup from 3 ft (assist by S. Curry),,68,52
210,2,1:34.0,,B. Griffin makes 3-pt jump shot from 26 ft,68,55
211,2,1:23.0,S. Curry misses 3-pt jump shot from 26 ft,,68,55
212,2,1:23.0,Offensive rebound by D. Green,,68,55
213,2,1:17.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,71,55
214,2,1:01.0,,A. Rivers misses 2-pt jump shot from 4 ft,71,55
215,2,1:01.0,Defensive rebound by A. Iguodala,,71,55
216,2,0:54.0,D. Green misses 3-pt jump shot from 25 ft,,71,55
217,2,0:54.0,,Defensive rebound by L. Williams,71,55
218,2,0:43.0,,A. Rivers misses 3-pt jump shot from 25 ft,71,55
219,2,0:43.0,Defensive rebound by Team,,71,55
220,2,0:42.0,,Loose ball foul by D. Jordan (drawn by D. Green),71,55
221,2,0:42.0,D. Green misses free throw 1 of 2,,71,55
222,2,0:42.0,Offensive rebound by Team,,71,55
223,2,0:42.0,,W. Johnson enters the game for D. Jordan,71,55
224,2,0:42.0,D. Green makes free throw 2 of 2,,72,55
225,2,0:33.0,,B. Griffin makes 2-pt layup from 2 ft,72,57
226,2,0:28.0,S. Curry makes 2-pt layup from 1 ft,,74,57
227,2,0:05.0,,D. Gallinari misses 2-pt jump shot from 5 ft,74,57
228,2,0:05.0,Defensive rebound by S. Curry,,74,57
229,2,0:01.0,K. Thompson misses 3-pt jump shot from 26 ft,,74,57
230,2,0:00.0,Offensive rebound by Team,,74,57
231,3,11:50.0,Offensive foul by Z. Pachulia (drawn by P. Beverley),,74,57
232,3,11:50.0,Turnover by Z. Pachulia (offensive foul),,74,57
233,3,11:27.0,,D. Gallinari makes 2-pt jump shot from 17 ft (assist by P. Beverley),74,59
234,3,11:10.0,Offensive foul by Z. Pachulia (drawn by A. Rivers),,74,59
235,3,11:10.0,Turnover by Z. Pachulia (offensive foul),,74,59
236,3,10:48.0,,D. Gallinari misses 3-pt jump shot from 23 ft,74,59
237,3,10:47.0,,Offensive rebound by D. Jordan,74,59
238,3,10:47.0,,D. Jordan misses 2-pt layup at rim,74,59
239,3,10:47.0,,Offensive rebound by D. Jordan,74,59
240,3,10:47.0,,Shooting foul by S. Curry (drawn by D. Jordan),74,59
241,3,10:47.0,,D. Jordan makes free throw 1 of 2,74,60
242,3,10:47.0,,D. Jordan makes free throw 2 of 2,74,61
243,3,10:34.0,Turnover by K. Thompson (traveling),,74,61
244,3,10:09.0,,Turnover by Team (shot clock),74,61
245,3,9:53.0,Z. Pachulia makes 2-pt dunk from 1 ft (assist by K. Durant),,76,61
246,3,9:43.0,,P. Beverley misses 2-pt layup from 3 ft (block by S. Curry),76,61
247,3,9:40.0,Defensive rebound by S. Curry,,76,61
248,3,9:36.0,Turnover by D. Green (bad pass),,76,61
249,3,9:23.0,,B. Griffin makes 2-pt hook shot from 7 ft,76,63
250,3,9:22.0,Golden State full timeout,,76,63
251,3,9:05.0,S. Curry misses 2-pt layup from 2 ft,,76,63
252,3,9:02.0,Offensive rebound by S. Curry,,76,63
253,3,9:01.0,K. Thompson misses 2-pt jump shot from 14 ft,,76,63
254,3,9:01.0,,Defensive rebound by D. Jordan,76,63
255,3,8:50.0,,B. Griffin misses 3-pt jump shot from 26 ft,76,63
256,3,8:48.0,Defensive rebound by K. Thompson,,76,63
257,3,8:41.0,K. Durant misses 2-pt jump shot from 21 ft,,76,63
258,3,8:38.0,,Defensive rebound by D. Gallinari,76,63
259,3,8:34.0,,Shooting foul by D. Green (drawn by B. Griffin),76,63
260,3,8:34.0,,B. Griffin makes free throw 1 of 2,76,64
261,3,8:34.0,,B. Griffin makes free throw 2 of 2,76,65
262,3,8:17.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by K. Thompson),,78,65
263,3,8:07.0,,P. Beverley makes 3-pt jump shot from 22 ft (assist by A. Rivers),78,68
264,3,7:57.0,K. Durant makes 2-pt jump shot from 4 ft (assist by S. Curry),,80,68
265,3,7:35.0,,A. Rivers misses 2-pt jump shot from 5 ft,80,68
266,3,7:32.0,,Offensive rebound by A. Rivers,80,68
267,3,7:31.0,,A. Rivers misses 2-pt layup from 3 ft,80,68
268,3,7:27.0,Defensive rebound by Z. Pachulia,,80,68
269,3,7:22.0,K. Durant misses 2-pt jump shot from 19 ft,,80,68
270,3,7:22.0,,Defensive rebound by D. Jordan,80,68
271,3,7:12.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by P. Beverley),80,71
272,3,6:50.0,K. Thompson makes 2-pt jump shot from 17 ft,,82,71
273,3,6:26.0,,D. Jordan makes 2-pt dunk at rim (assist by D. Gallinari),82,73
274,3,6:04.0,Z. Pachulia misses 2-pt hook shot from 2 ft,,82,73
275,3,6:01.0,Offensive rebound by K. Thompson,,82,73
276,3,5:58.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),,85,73
277,3,5:35.0,,Turnover by D. Gallinari (turnover),85,73
278,3,5:35.0,J. McGee enters the game for D. Green,,85,73
279,3,5:35.0,A. Iguodala enters the game for Z. Pachulia,,85,73
280,3,5:27.0,Personal foul by D. Gallinari (drawn by S. Curry),,85,73
281,3,5:19.0,K. Durant makes 3-pt jump shot from 25 ft (assist by K. Thompson),,88,73
282,3,5:05.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by B. Griffin),88,76
283,3,4:47.0,S. Curry makes 2-pt jump shot from 13 ft,,90,76
284,3,4:36.0,,Shooting foul by K. Durant (drawn by B. Griffin),90,76
285,3,4:36.0,,B. Griffin makes free throw 1 of 2,90,77
286,3,4:36.0,,L. Williams enters the game for D. Gallinari,90,77
287,3,4:36.0,,W. Johnson enters the game for A. Rivers,90,77
288,3,4:36.0,,B. Griffin makes free throw 2 of 2,90,78
289,3,4:20.0,Turnover by K. Thompson (bad pass; steal by B. Griffin),,90,78
290,3,4:15.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by B. Griffin),90,81
291,3,4:14.0,Golden State full timeout,,90,81
292,3,4:14.0,S. Livingston enters the game for K. Durant,,90,81
293,3,4:14.0,D. Green enters the game for K. Thompson,,90,81
294,3,3:53.0,S. Curry makes 3-pt jump shot from 25 ft (assist by S. Livingston),,93,81
295,3,3:43.0,,W. Johnson misses 3-pt jump shot from 24 ft,93,81
296,3,3:39.0,Defensive rebound by D. Green,,93,81
297,3,3:35.0,Turnover by S. Curry (traveling),,93,81
298,3,3:19.0,,B. Griffin misses 2-pt layup from 5 ft (block by D. Green),93,81
299,3,3:13.0,,Offensive rebound by B. Griffin,93,81
300,3,3:12.0,,P. Beverley misses 3-pt jump shot from 25 ft,93,81
301,3,3:12.0,Defensive rebound by S. Curry,,93,81
302,3,2:53.0,A. Iguodala misses 2-pt jump shot from 16 ft,,93,81
303,3,2:50.0,,Defensive rebound by P. Beverley,93,81
304,3,2:40.0,,Turnover by P. Beverley (bad pass; steal by D. Green),93,81
305,3,2:36.0,Shooting foul by B. Griffin (drawn by A. Iguodala),,93,81
306,3,2:36.0,A. Iguodala makes free throw 1 of 2,,94,81
307,3,2:36.0,,S. Thornwell enters the game for P. Beverley,94,81
308,3,2:36.0,A. Iguodala misses free throw 2 of 2,,94,81
309,3,2:33.0,,Defensive rebound by D. Jordan,94,81
310,3,2:26.0,,W. Johnson misses 2-pt jump shot from 18 ft,94,81
311,3,2:23.0,Defensive rebound by S. Livingston,,94,81
312,3,2:17.0,J. McGee makes 2-pt layup from 1 ft (assist by D. Green),,96,81
313,3,1:58.0,,Def 3 sec tech foul by J. McGee,96,81
314,3,1:58.0,,L. Williams makes technical free throw,96,82
315,3,1:58.0,,D. Gallinari enters the game for D. Jordan,96,82
316,3,1:54.0,,Personal foul by S. Livingston (drawn by B. Griffin),96,82
317,3,1:49.0,,Turnover by B. Griffin (bad pass),96,82
318,3,1:40.0,J. McGee makes 2-pt dunk from 3 ft (assist by D. Green),,98,82
319,3,1:23.0,,B. Griffin misses 2-pt layup from 2 ft,98,82
320,3,1:21.0,Defensive rebound by D. Green,,98,82
321,3,1:18.0,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),,101,82
322,3,1:18.0,Away from play foul by B. Griffin (drawn by J. McGee),,101,82
323,3,1:18.0,,Turnover by B. Griffin (turnover),101,82
324,3,1:18.0,,A. Rivers enters the game for S. Thornwell,101,82
325,3,1:18.0,,W. Reed enters the game for B. Griffin,101,82
326,3,1:18.0,J. McGee misses free throw 1 of 1,,101,82
327,3,1:15.0,,Defensive rebound by W. Reed,101,82
328,3,1:05.0,,Turnover by L. Williams (bad pass; steal by J. McGee),101,82
329,3,0:55.0,S. Livingston makes 2-pt dunk from 1 ft (assist by S. Curry),,103,82
330,3,0:46.0,,Personal foul by S. Livingston (drawn by L. Williams),103,82
331,3,0:46.0,,L. Williams makes free throw 1 of 2,103,83
332,3,0:46.0,,L. Williams makes free throw 2 of 2,103,84
333,3,0:34.0,Shooting foul by W. Reed (drawn by S. Curry),,103,84
334,3,0:34.0,S. Curry makes free throw 1 of 2,,104,84
335,3,0:34.0,S. Curry misses free throw 2 of 2,,104,84
336,3,0:31.0,,Defensive rebound by W. Reed,104,84
337,3,0:25.0,Violation by J. McGee (kicked ball),,104,84
338,3,0:09.0,,A. Rivers misses 2-pt hook shot from 2 ft,104,84
339,3,0:07.0,,Offensive rebound by W. Reed,104,84
340,3,0:07.0,,W. Reed makes 2-pt layup from 1 ft,104,86
341,3,0:01.0,S. Curry makes 3-pt jump shot from 25 ft,,107,86
342,4,11:50.0,,Shooting foul by D. West (drawn by L. Williams),107,86
343,4,11:50.0,,L. Williams makes free throw 1 of 2,107,87
344,4,11:50.0,,L. Williams makes free throw 2 of 2,107,88
345,4,11:39.0,A. Iguodala makes 2-pt dunk from 2 ft,,109,88
346,4,11:33.0,,Shooting foul by K. Thompson (drawn by L. Williams),109,88
347,4,11:33.0,,L. Williams misses free throw 1 of 2,109,88
348,4,11:33.0,,Offensive rebound by Team,109,88
349,4,11:33.0,,L. Williams makes free throw 2 of 2,109,89
350,4,11:20.0,D. West misses 2-pt jump shot from 7 ft,,109,89
351,4,11:17.0,,Defensive rebound by W. Reed,109,89
352,4,11:05.0,,Shooting foul by P. McCaw (drawn by W. Johnson),109,89
353,4,11:05.0,,W. Johnson makes free throw 1 of 2,109,90
354,4,11:05.0,,P. Beverley enters the game for A. Rivers,109,90
355,4,11:05.0,,W. Johnson makes free throw 2 of 2,109,91
356,4,10:41.0,D. Green makes 3-pt jump shot from 28 ft (assist by P. McCaw),,112,91
357,4,10:31.0,,L. Williams makes 2-pt layup from 1 ft,112,93
358,4,10:14.0,D. Green misses 2-pt jump shot from 5 ft (block by W. Johnson),,112,93
359,4,10:10.0,Offensive rebound by D. Green,,112,93
360,4,10:10.0,Turnover by D. Green (turnover),,112,93
361,4,10:10.0,,S. Thornwell enters the game for W. Johnson,112,93
362,4,10:10.0,K. Durant enters the game for D. Green,,112,93
363,4,9:59.0,,Turnover by L. Williams (bad pass; steal by D. West),112,93
364,4,9:52.0,K. Durant misses 3-pt jump shot from 25 ft,,112,93
365,4,9:50.0,,Defensive rebound by W. Reed,112,93
366,4,9:45.0,,L. Williams misses 3-pt jump shot from 23 ft,112,93
367,4,9:45.0,Defensive rebound by K. Durant,,112,93
368,4,9:36.0,D. West makes 2-pt layup from 1 ft (assist by K. Durant),,114,93
369,4,9:17.0,,D. Gallinari misses 2-pt layup from 1 ft,114,93
370,4,9:17.0,Defensive rebound by K. Durant,,114,93
371,4,9:09.0,K. Thompson misses 3-pt jump shot from 25 ft,,114,93
372,4,9:05.0,Offensive rebound by D. West,,114,93
373,4,9:03.0,K. Thompson makes 2-pt layup at rim (assist by A. Iguodala),,116,93
374,4,9:03.0,,LA Clippers full timeout,116,93
375,4,9:03.0,,B. Griffin enters the game for W. Reed,116,93
376,4,8:40.0,,D. Gallinari misses 2-pt jump shot from 17 ft,116,93
377,4,8:38.0,Defensive rebound by K. Thompson,,116,93
378,4,8:24.0,P. McCaw makes 2-pt layup from 2 ft,,118,93
379,4,8:10.0,,L. Williams misses 3-pt jump shot from 25 ft,118,93
380,4,8:08.0,Defensive rebound by K. Durant,,118,93
381,4,7:52.0,D. West makes 2-pt jump shot from 15 ft (assist by P. McCaw),,120,93
382,4,7:35.0,,P. Beverley makes 2-pt layup from 2 ft (assist by D. Gallinari),120,95
383,4,7:08.0,P. McCaw makes 3-pt jump shot from 24 ft (assist by D. West),,123,95
384,4,6:55.0,,B. Griffin misses 3-pt jump shot from 26 ft,123,95
