,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
58,1,3:52.0,R. Gay makes 2-pt jump shot from 18 ft,,11,11
59,1,3:33.0,,J. Barea misses 3-pt jump shot from 24 ft,11,11
60,1,3:30.0,,Offensive rebound by Y. Ferrell,11,11
61,1,3:28.0,,H. Barnes misses 2-pt hook shot from 4 ft,11,11
62,1,3:28.0,,Offensive rebound by Team,11,11
63,1,3:28.0,P. Gasol enters the game for L. Aldridge,,11,11
64,1,3:11.0,,J. Barea misses 2-pt jump shot from 10 ft,11,11
65,1,3:09.0,Defensive rebound by R. Gay,,11,11
66,1,2:58.0,D. Murray makes 2-pt jump shot from 13 ft,,13,11
67,1,2:42.0,,M. Kleber misses 2-pt jump shot from 17 ft,13,11
68,1,2:39.0,Defensive rebound by P. Gasol,,13,11
69,1,2:33.0,B. Forbes misses 3-pt jump shot from 23 ft,,13,11
70,1,2:30.0,,Defensive rebound by Y. Ferrell,13,11
71,1,2:25.0,Offensive charge foul by Y. Ferrell (drawn by B. Paul),,13,11
72,1,2:25.0,,Turnover by Y. Ferrell (offensive foul),13,11
73,1,2:25.0,San Antonio full timeout,,13,11
74,1,2:25.0,,D. Nowitzki enters the game for N. Noel,13,11
75,1,2:25.0,,D. Smith enters the game for Y. Ferrell,13,11
76,1,2:13.0,Turnover by R. Gay (bad pass),,13,11
77,1,2:01.0,,J. Barea makes 2-pt jump shot from 12 ft (assist by D. Nowitzki),13,13
78,1,2:01.0,,Shooting foul by B. Paul (drawn by J. Barea),13,13
79,1,2:01.0,,W. Matthews enters the game for H. Barnes,13,13
80,1,2:01.0,,J. Barea makes free throw 1 of 1,13,14
81,1,1:49.0,R. Gay misses 2-pt layup from 2 ft (block by D. Nowitzki),,13,14
82,1,1:48.0,Offensive rebound by R. Gay,,13,14
83,1,1:48.0,Shooting foul by W. Matthews (drawn by R. Gay),,13,14
84,1,1:48.0,R. Gay makes free throw 1 of 2,,14,14
85,1,1:48.0,R. Gay makes free throw 2 of 2,,15,14
86,1,1:33.0,,J. Barea makes 2-pt jump shot from 2 ft,15,16
87,1,1:15.0,B. Paul misses 3-pt jump shot from 25 ft,,15,16
88,1,1:11.0,,Defensive rebound by J. Barea,15,16
89,1,1:06.0,,W. Matthews misses 3-pt jump shot from 22 ft,15,16
90,1,1:03.0,Defensive rebound by P. Gasol,,15,16
91,1,0:56.0,D. Murray makes 2-pt jump shot from 10 ft,,17,16
92,1,0:34.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,17,16
93,1,0:30.0,Defensive rebound by R. Gay,,17,16
94,1,0:11.0,B. Forbes misses 2-pt jump shot from 15 ft,,17,16
95,1,0:08.0,,Defensive rebound by D. Smith,17,16
96,1,0:00.0,,D. Smith misses 3-pt jump shot from 27 ft,17,16
97,1,0:00.0,,Offensive rebound by Team,17,16
98,2,11:50.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by J. Barea),17,18
99,2,11:50.0,,Shooting foul by R. Gay (drawn by M. Kleber),17,18
100,2,11:50.0,D. Green enters the game for B. Paul,,17,18
101,2,11:50.0,D. Bertāns enters the game for D. Murray,,17,18
102,2,11:50.0,K. Anderson enters the game for B. Forbes,,17,18
103,2,11:50.0,P. Mills enters the game for R. Gay,,17,18
104,2,11:50.0,,M. Kleber makes free throw 1 of 1,17,19
105,2,11:39.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. Green),,20,19
106,2,11:25.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Smith),20,21
107,2,11:13.0,P. Mills makes 2-pt jump shot from 19 ft,,22,21
108,2,10:56.0,,J. Barea makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),22,24
109,2,10:38.0,P. Mills misses 2-pt layup from 2 ft (block by M. Kleber),,22,24
110,2,10:38.0,Offensive rebound by Team,,22,24
111,2,10:33.0,D. Green makes 2-pt jump shot from 19 ft (assist by J. Lauvergne),,24,24
112,2,10:11.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Nowitzki),24,26
113,2,9:59.0,P. Mills makes 3-pt jump shot from 25 ft,,27,26
114,2,9:42.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),27,29
115,2,9:41.0,San Antonio full timeout,,27,29
116,2,9:41.0,L. Aldridge enters the game for J. Lauvergne,,27,29
117,2,9:25.0,D. Bertāns misses 3-pt jump shot from 22 ft,,27,29
118,2,9:22.0,,Defensive rebound by M. Kleber,27,29
119,2,9:02.0,,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by J. Barea),27,31
120,2,8:46.0,L. Aldridge makes 2-pt jump shot from 11 ft,,29,31
121,2,8:29.0,,Turnover by D. Smith (bad pass; steal by D. Bertāns),29,31
122,2,8:18.0,P. Mills makes 2-pt jump shot from 17 ft,,31,31
123,2,7:55.0,,J. Barea misses 3-pt jump shot from 22 ft,31,31
124,2,7:51.0,Defensive rebound by P. Mills,,31,31
125,2,7:44.0,Turnover by D. Bertāns (bad pass; steal by J. Barea),,31,31
126,2,7:27.0,,Turnover by D. Nowitzki (lost ball; steal by K. Anderson),31,31
127,2,7:26.0,Personal foul by D. Smith (drawn by P. Mills),,31,31
128,2,7:26.0,,S. Mejri enters the game for J. Barea,31,31
129,2,7:26.0,,H. Barnes enters the game for D. Nowitzki,31,31
130,2,7:26.0,,Y. Ferrell enters the game for M. Kleber,31,31
131,2,7:08.0,L. Aldridge misses 3-pt jump shot from 25 ft,,31,31
132,2,7:08.0,,Defensive rebound by D. Smith,31,31
133,2,6:57.0,,D. Smith misses 2-pt jump shot from 14 ft,31,31
134,2,6:53.0,Defensive rebound by L. Aldridge,,31,31
135,2,6:42.0,P. Mills makes 3-pt jump shot from 23 ft (assist by L. Aldridge),,34,31
136,2,6:41.0,,Dallas full timeout,34,31
137,2,6:41.0,,M. Kleber enters the game for W. Matthews,34,31
138,2,6:41.0,P. Gasol enters the game for D. Bertāns,,34,31
139,2,6:23.0,,H. Barnes misses 2-pt jump shot from 9 ft,34,31
140,2,6:20.0,Defensive rebound by D. Green,,34,31
141,2,6:07.0,P. Mills misses 3-pt jump shot from 25 ft,,34,31
142,2,6:05.0,,Defensive rebound by D. Smith,34,31
143,2,5:52.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,34,31
144,2,5:49.0,Defensive rebound by D. Green,,34,31
145,2,5:44.0,K. Anderson makes 2-pt dunk from 1 ft (assist by P. Mills),,36,31
146,2,5:21.0,,D. Smith makes 3-pt jump shot from 23 ft,36,34
147,2,5:00.0,L. Aldridge misses 2-pt jump shot from 9 ft,,36,34
148,2,4:59.0,,Defensive rebound by Team,36,34
149,2,4:59.0,,Personal foul by K. Anderson (drawn by Y. Ferrell),36,34
150,2,4:59.0,D. Murray enters the game for P. Mills,,36,34
151,2,4:59.0,B. Forbes enters the game for D. Green,,36,34
152,2,4:45.0,,D. Smith makes 2-pt jump shot from 16 ft,36,36
153,2,4:26.0,D. Murray makes 3-pt jump shot from 26 ft (assist by P. Gasol),,39,36
154,2,4:12.0,,D. Smith misses 3-pt jump shot from 24 ft,39,36
155,2,4:10.0,Defensive rebound by D. Murray,,39,36
156,2,3:56.0,L. Aldridge misses 2-pt jump shot from 12 ft,,39,36
157,2,3:53.0,,Defensive rebound by S. Mejri,39,36
158,2,3:40.0,,H. Barnes misses 2-pt jump shot from 12 ft,39,36
159,2,3:38.0,Defensive rebound by P. Gasol,,39,36
160,2,3:33.0,Personal foul by S. Mejri (drawn by L. Aldridge),,39,36
161,2,3:33.0,Technical foul by L. Aldridge,,39,36
162,2,3:33.0,,H. Barnes makes technical free throw,39,37
163,2,3:33.0,,W. Matthews enters the game for M. Kleber,39,37
164,2,3:33.0,R. Gay enters the game for K. Anderson,,39,37
165,2,3:23.0,L. Aldridge makes 2-pt jump shot from 2 ft,,41,37
166,2,3:04.0,,D. Smith misses 3-pt jump shot from 24 ft,41,37
167,2,3:02.0,Defensive rebound by D. Murray,,41,37
168,2,2:58.0,D. Murray misses 2-pt jump shot from 6 ft (block by S. Mejri),,41,37
169,2,2:58.0,Offensive rebound by Team,,41,37
170,2,2:58.0,,J. Barea enters the game for D. Smith,41,37
171,2,2:58.0,,D. Nowitzki enters the game for S. Mejri,41,37
172,2,2:58.0,D. Green enters the game for P. Gasol,,41,37
173,2,2:50.0,B. Forbes misses 3-pt jump shot from 25 ft,,41,37
174,2,2:46.0,Offensive rebound by R. Gay,,41,37
175,2,2:44.0,R. Gay misses 2-pt layup at rim,,41,37
176,2,2:42.0,,Defensive rebound by J. Barea,41,37
177,2,2:35.0,,Turnover by J. Barea (out of bounds lost ball),41,37
178,2,2:21.0,L. Aldridge misses 2-pt jump shot from 12 ft,,41,37
179,2,2:21.0,,Defensive rebound by D. Nowitzki,41,37
180,2,2:10.0,,W. Matthews makes 2-pt jump shot from 8 ft,41,39
181,2,1:46.0,L. Aldridge misses 3-pt jump shot from 25 ft,,41,39
182,2,1:42.0,,Defensive rebound by D. Nowitzki,41,39
183,2,1:34.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,41,39
184,2,1:34.0,Defensive rebound by L. Aldridge,,41,39
185,2,1:19.0,Offensive foul by R. Gay (drawn by J. Barea),,41,39
186,2,1:19.0,Turnover by R. Gay (offensive foul),,41,39
187,2,0:55.0,,W. Matthews misses 2-pt jump shot from 13 ft,41,39
188,2,0:52.0,Defensive rebound by R. Gay,,41,39
189,2,0:40.0,D. Murray misses 3-pt jump shot from 25 ft,,41,39
190,2,0:38.0,,Defensive rebound by D. Nowitzki,41,39
191,2,0:32.0,,W. Matthews misses 2-pt layup at rim (block by R. Gay),41,39
192,2,0:29.0,Defensive rebound by R. Gay,,41,39
193,2,0:19.0,L. Aldridge makes 2-pt layup from 3 ft (assist by R. Gay),,43,39
194,2,0:19.0,Shooting foul by Y. Ferrell (drawn by L. Aldridge),,43,39
195,2,0:19.0,P. Mills enters the game for D. Murray,,43,39
196,2,0:19.0,K. Anderson enters the game for B. Forbes,,43,39
197,2,0:19.0,,D. Smith enters the game for Y. Ferrell,43,39
198,2,0:19.0,L. Aldridge makes free throw 1 of 1,,44,39
199,2,0:01.0,,H. Barnes misses 3-pt jump shot from 25 ft,44,39
200,2,0:01.0,Defensive rebound by D. Green,,44,39
201,3,11:51.0,,Turnover by D. Smith (lost ball; steal by D. Green),44,39
202,3,11:42.0,Turnover by P. Gasol (bad pass; steal by W. Matthews),,44,39
203,3,11:32.0,,H. Barnes misses 2-pt jump shot from 6 ft,44,39
204,3,11:30.0,Defensive rebound by K. Anderson,,44,39
205,3,11:15.0,P. Gasol misses 2-pt jump shot from 9 ft,,44,39
206,3,11:12.0,Offensive rebound by L. Aldridge,,44,39
207,3,11:12.0,L. Aldridge makes 2-pt layup at rim,,46,39
208,3,11:02.0,,Y. Ferrell misses 2-pt layup from 2 ft (block by L. Aldridge),46,39
209,3,10:59.0,,Offensive rebound by H. Barnes,46,39
210,3,10:58.0,,H. Barnes misses 2-pt layup from 1 ft (block by L. Aldridge),46,39
211,3,10:58.0,Defensive rebound by P. Gasol,,46,39
212,3,10:44.0,L. Aldridge misses 2-pt jump shot from 18 ft,,46,39
213,3,10:42.0,,Defensive rebound by W. Matthews,46,39
214,3,10:29.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,46,41
215,3,10:17.0,P. Mills misses 3-pt jump shot from 25 ft,,46,41
216,3,10:14.0,,Defensive rebound by H. Barnes,46,41
217,3,10:08.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,46,41
218,3,10:08.0,Defensive rebound by L. Aldridge,,46,41
219,3,9:50.0,D. Green misses 3-pt jump shot from 26 ft,,46,41
220,3,9:46.0,,Defensive rebound by W. Matthews,46,41
221,3,9:36.0,,D. Smith misses 2-pt jump shot from 19 ft,46,41
222,3,9:34.0,Defensive rebound by P. Mills,,46,41
223,3,9:27.0,L. Aldridge makes 2-pt hook shot from 2 ft (assist by P. Gasol),,48,41
224,3,9:27.0,Shooting foul by H. Barnes (drawn by L. Aldridge),,48,41
225,3,9:27.0,,J. Barea enters the game for Y. Ferrell,48,41
226,3,9:27.0,M. Ginóbili enters the game for D. Green,,48,41
227,3,9:27.0,L. Aldridge misses free throw 1 of 1,,48,41
228,3,9:23.0,,Defensive rebound by H. Barnes,48,41
229,3,9:02.0,,W. Matthews misses 2-pt jump shot from 12 ft,48,41
230,3,8:59.0,Defensive rebound by M. Ginóbili,,48,41
231,3,8:53.0,P. Gasol misses 3-pt jump shot from 25 ft,,48,41
232,3,8:53.0,,Defensive rebound by W. Matthews,48,41
233,3,8:40.0,,H. Barnes misses 3-pt jump shot from 26 ft,48,41
234,3,8:40.0,Defensive rebound by K. Anderson,,48,41
235,3,8:30.0,L. Aldridge misses 2-pt hook shot from 4 ft,,48,41
236,3,8:30.0,,Defensive rebound by J. Barea,48,41
237,3,8:18.0,,H. Barnes misses 2-pt jump shot from 3 ft,48,41
238,3,8:18.0,Defensive rebound by K. Anderson,,48,41
239,3,8:10.0,P. Mills misses 3-pt jump shot from 23 ft,,48,41
240,3,8:10.0,,Defensive rebound by W. Matthews,48,41
241,3,8:08.0,,Dallas full timeout,48,41
242,3,8:08.0,,Y. Ferrell enters the game for D. Smith,48,41
243,3,7:58.0,,Personal foul by M. Ginóbili (drawn by D. Nowitzki),48,41
244,3,7:48.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by D. Nowitzki),48,43
245,3,7:30.0,Turnover by P. Gasol (bad pass; steal by H. Barnes),,48,43
246,3,7:24.0,,Turnover by H. Barnes (lost ball; steal by L. Aldridge),48,43
247,3,7:18.0,P. Gasol misses 3-pt jump shot from 22 ft,,48,43
248,3,7:15.0,Offensive rebound by K. Anderson,,48,43
249,3,7:15.0,Shooting foul by D. Nowitzki (drawn by K. Anderson),,48,43
250,3,7:15.0,K. Anderson makes free throw 1 of 2,,49,43
251,3,7:15.0,,D. Smith enters the game for J. Barea,49,43
252,3,7:15.0,K. Anderson makes free throw 2 of 2,,50,43
253,3,7:01.0,,Shooting foul by L. Aldridge (drawn by D. Smith),50,43
254,3,7:01.0,,D. Smith makes free throw 1 of 2,50,44
255,3,7:01.0,D. Murray enters the game for P. Mills,,50,44
256,3,7:01.0,,D. Smith makes free throw 2 of 2,50,45
257,3,6:42.0,M. Ginóbili makes 2-pt jump shot from 7 ft,,52,45
258,3,6:30.0,,D. Smith misses 2-pt layup from 1 ft,52,45
259,3,6:28.0,Defensive rebound by D. Murray,,52,45
260,3,6:21.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by K. Anderson),,54,45
261,3,6:06.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,54,45
262,3,6:03.0,Defensive rebound by P. Gasol,,54,45
263,3,5:48.0,M. Ginóbili makes 2-pt jump shot from 13 ft,,56,45
264,3,5:32.0,,Shooting foul by D. Murray (drawn by H. Barnes),56,45
265,3,5:32.0,,H. Barnes makes free throw 1 of 2,56,46
266,3,5:32.0,,S. Mejri enters the game for D. Nowitzki,56,46
267,3,5:32.0,R. Gay enters the game for P. Gasol,,56,46
268,3,5:32.0,,H. Barnes makes free throw 2 of 2,56,47
269,3,5:20.0,Personal foul by S. Mejri (drawn by L. Aldridge),,56,47
270,3,5:06.0,K. Anderson misses 2-pt jump shot from 5 ft,,56,47
271,3,5:02.0,Offensive rebound by D. Murray,,56,47
272,3,4:51.0,Turnover by R. Gay (traveling),,56,47
273,3,4:42.0,,D. Smith misses 2-pt layup from 2 ft,56,47
274,3,4:40.0,Defensive rebound by D. Murray,,56,47
275,3,4:28.0,L. Aldridge makes 2-pt hook shot from 7 ft,,58,47
276,3,4:28.0,,Dallas full timeout,58,47
277,3,4:28.0,,J. Barea enters the game for D. Smith,58,47
278,3,4:28.0,B. Forbes enters the game for K. Anderson,,58,47
279,3,4:14.0,,W. Matthews makes 2-pt jump shot from 13 ft (assist by Y. Ferrell),58,49
280,3,3:53.0,R. Gay misses 3-pt jump shot from 24 ft,,58,49
281,3,3:51.0,,Defensive rebound by J. Barea,58,49
282,3,3:42.0,,W. Matthews misses 3-pt jump shot from 24 ft,58,49
283,3,3:38.0,Defensive rebound by D. Murray,,58,49
284,3,3:23.0,B. Forbes makes 2-pt layup at rim (assist by L. Aldridge),,60,49
285,3,3:11.0,,J. Barea makes 2-pt jump shot from 17 ft,60,51
286,3,2:57.0,M. Ginóbili misses 2-pt jump shot from 10 ft,,60,51
287,3,2:53.0,Offensive rebound by B. Forbes,,60,51
288,3,2:40.0,D. Murray makes 2-pt layup from 2 ft (assist by R. Gay),,62,51
289,3,2:23.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by H. Barnes),62,54
290,3,2:21.0,San Antonio full timeout,,62,54
291,3,2:21.0,,M. Kleber enters the game for W. Matthews,62,54
292,3,2:21.0,P. Mills enters the game for D. Murray,,62,54
293,3,2:21.0,J. Lauvergne enters the game for L. Aldridge,,62,54
294,3,2:08.0,R. Gay misses 2-pt jump shot from 6 ft (block by S. Mejri),,62,54
295,3,2:08.0,Offensive rebound by Team,,62,54
296,3,2:06.0,M. Ginóbili misses 2-pt jump shot from 15 ft,,62,54
297,3,2:03.0,,Defensive rebound by J. Barea,62,54
298,3,1:55.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,62,54
299,3,1:51.0,,Offensive rebound by S. Mejri,62,54
300,3,1:51.0,,Personal foul by R. Gay (drawn by S. Mejri),62,54
301,3,1:44.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),62,57
302,3,1:21.0,P. Mills misses 3-pt jump shot from 24 ft,,62,57
303,3,1:17.0,,Defensive rebound by J. Barea,62,57
304,3,1:17.0,,Personal foul by J. Lauvergne (drawn by S. Mejri),62,57
305,3,1:17.0,,S. Mejri misses free throw 1 of 2,62,57
306,3,1:17.0,,Offensive rebound by Team,62,57
307,3,1:17.0,D. Green enters the game for M. Ginóbili,,62,57
308,3,1:17.0,,S. Mejri makes free throw 2 of 2,62,58
309,3,1:06.0,Personal foul by M. Kleber (drawn by R. Gay),,62,58
310,3,0:57.0,P. Mills misses 3-pt jump shot from 24 ft,,62,58
311,3,0:55.0,,Defensive rebound by S. Mejri,62,58
312,3,0:34.0,,S. Mejri makes 2-pt layup from 1 ft (assist by J. Barea),62,60
313,3,0:14.0,Turnover by P. Mills (lost ball; steal by S. Mejri),,62,60
314,3,0:01.0,,J. Barea misses 3-pt jump shot from 26 ft,62,60
315,3,0:01.0,Defensive rebound by B. Forbes,,62,60
316,4,11:44.0,R. Gay misses 2-pt jump shot from 9 ft,,62,60
317,4,11:40.0,,Defensive rebound by D. Smith,62,60
318,4,11:30.0,,Shooting foul by B. Forbes (drawn by W. Matthews),62,60
319,4,11:30.0,,W. Matthews makes free throw 1 of 2,62,61
320,4,11:30.0,,W. Matthews misses free throw 2 of 2,62,61
321,4,11:27.0,Defensive rebound by B. Forbes,,62,61
322,4,11:11.0,B. Forbes makes 2-pt jump shot from 20 ft,,64,61
323,4,11:11.0,Shooting foul by W. Matthews (drawn by B. Forbes),,64,61
324,4,11:11.0,K. Anderson enters the game for R. Gay,,64,61
325,4,11:11.0,B. Forbes misses free throw 1 of 1,,64,61
326,4,11:09.0,,Defensive rebound by D. Smith,64,61
327,4,10:50.0,,Turnover by D. Smith (traveling),64,61
328,4,10:41.0,P. Mills makes 3-pt jump shot from 24 ft (assist by P. Gasol),,67,61
329,4,10:40.0,,Dallas full timeout,67,61
330,4,10:28.0,,W. Matthews makes 2-pt jump shot from 4 ft (assist by D. Nowitzki),67,63
331,4,10:28.0,,Shooting foul by B. Forbes (drawn by W. Matthews),67,63
332,4,10:28.0,,W. Matthews misses free throw 1 of 1,67,63
333,4,10:25.0,Defensive rebound by P. Gasol,,67,63
334,4,10:18.0,P. Mills makes 2-pt layup at rim,,69,63
335,4,9:58.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),69,66
336,4,9:37.0,P. Gasol misses 2-pt hook shot from 6 ft,,69,66
337,4,9:35.0,,Defensive rebound by D. Nowitzki,69,66
338,4,9:22.0,,D. Smith misses 3-pt jump shot from 22 ft (block by D. Green),69,66
339,4,9:21.0,,Offensive rebound by Team,69,66
340,4,9:21.0,B. Paul enters the game for B. Forbes,,69,66
341,4,9:16.0,,Turnover by J. Barea (bad pass; steal by P. Mills),69,66
342,4,9:05.0,D. Green makes 2-pt layup at rim,,71,66
343,4,8:44.0,,M. Kleber misses 3-pt jump shot from 25 ft,71,66
344,4,8:41.0,Defensive rebound by K. Anderson,,71,66
345,4,8:26.0,B. Paul misses 3-pt jump shot from 23 ft,,71,66
346,4,8:23.0,,Defensive rebound by D. Nowitzki,71,66
347,4,8:14.0,,M. Kleber misses 3-pt jump shot from 25 ft,71,66
348,4,8:12.0,Defensive rebound by Team,,71,66
349,4,8:12.0,Personal foul by W. Matthews (drawn by B. Paul),,71,66
350,4,8:12.0,,H. Barnes enters the game for D. Nowitzki,71,66
351,4,8:12.0,,S. Mejri enters the game for M. Kleber,71,66
352,4,8:12.0,L. Aldridge enters the game for P. Mills,,71,66
353,4,8:12.0,M. Ginóbili enters the game for D. Green,,71,66
354,4,8:12.0,D. Murray enters the game for P. Gasol,,71,66
355,4,7:55.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by B. Paul),,73,66
356,4,7:32.0,,H. Barnes makes 2-pt layup from 1 ft,73,68
357,4,7:22.0,Shooting foul by D. Smith (drawn by D. Murray),,73,68
358,4,7:22.0,D. Murray misses free throw 1 of 2,,73,68
359,4,7:22.0,Offensive rebound by Team,,73,68
360,4,7:22.0,D. Murray makes free throw 2 of 2,,74,68
361,4,6:59.0,,D. Smith makes 3-pt jump shot from 25 ft (assist by S. Mejri),74,71
362,4,6:42.0,Shooting foul by S. Mejri (drawn by L. Aldridge),,74,71
363,4,6:42.0,L. Aldridge makes free throw 1 of 2,,75,71
364,4,6:42.0,L. Aldridge makes free throw 2 of 2,,76,71
365,4,6:31.0,,Personal foul by D. Murray (drawn by D. Smith),76,71
366,4,6:24.0,,D. Smith misses 2-pt jump shot from 5 ft (block by K. Anderson),76,71
367,4,6:23.0,,Offensive rebound by Team,76,71
368,4,6:15.0,,D. Smith misses 3-pt jump shot from 25 ft,76,71
369,4,6:15.0,Defensive rebound by K. Anderson,,76,71
370,4,5:59.0,L. Aldridge makes 2-pt jump shot from 13 ft,,78,71
371,4,5:45.0,,J. Barea misses 2-pt jump shot from 9 ft,78,71
372,4,5:42.0,Defensive rebound by K. Anderson,,78,71
373,4,5:40.0,Personal foul by S. Mejri (drawn by K. Anderson),,78,71
374,4,5:40.0,K. Anderson makes free throw 1 of 2,,79,71
375,4,5:40.0,,Y. Ferrell enters the game for J. Barea,79,71
376,4,5:40.0,K. Anderson makes free throw 2 of 2,,80,71
377,4,5:26.0,,W. Matthews misses 3-pt jump shot from 25 ft,80,71
378,4,5:23.0,Defensive rebound by B. Paul,,80,71
379,4,5:03.0,L. Aldridge makes 2-pt dunk at rim (assist by K. Anderson),,82,71
380,4,5:03.0,,Dallas full timeout,82,71
381,4,5:03.0,P. Mills enters the game for B. Paul,,82,71
382,4,4:46.0,,Shooting foul by P. Mills (drawn by H. Barnes),82,71
383,4,4:46.0,,H. Barnes makes free throw 1 of 2,82,72
384,4,4:46.0,,H. Barnes makes free throw 2 of 2,82,73
385,4,4:22.0,D. Murray misses 2-pt jump shot from 14 ft,,82,73
