,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
62,1,4:22.0,L. Kennard enters the game for A. Bradley,,17,20
63,1,3:58.0,R. Jackson misses 3-pt jump shot from 28 ft,,17,20
64,1,3:57.0,,Defensive rebound by Team,17,20
65,1,3:37.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),17,22
66,1,3:18.0,,Loose ball foul by R. Vaughn (drawn by A. Drummond),17,22
67,1,3:18.0,,M. Brogdon enters the game for E. Bledsoe,17,22
68,1,3:18.0,I. Smith enters the game for R. Jackson,,17,22
69,1,3:06.0,L. Kennard makes 2-pt jump shot from 18 ft (assist by A. Tolliver),,19,22
70,1,2:44.0,,M. Brogdon misses 2-pt jump shot from 15 ft,19,22
71,1,2:44.0,,Offensive rebound by R. Vaughn,19,22
72,1,2:44.0,,Shooting foul by A. Tolliver (drawn by R. Vaughn),19,22
73,1,2:44.0,Detroit full timeout,,19,22
74,1,2:44.0,,R. Vaughn makes free throw 1 of 2,19,23
75,1,2:44.0,,R. Vaughn misses free throw 2 of 2,19,23
76,1,2:40.0,Defensive rebound by A. Drummond,,19,23
77,1,2:31.0,A. Drummond makes 2-pt layup from 1 ft,,21,23
78,1,2:31.0,Shooting foul by T. Maker (drawn by A. Drummond),,21,23
79,1,2:31.0,A. Drummond makes free throw 1 of 1,,22,23
80,1,2:06.0,,R. Vaughn makes 2-pt layup at rim (assist by T. Maker),22,25
81,1,1:44.0,L. Kennard makes 3-pt jump shot from 27 ft (assist by A. Drummond),,25,25
82,1,1:21.0,,R. Vaughn makes 3-pt jump shot from 27 ft (assist by M. Brogdon),25,28
83,1,0:58.0,A. Drummond makes 2-pt layup from 1 ft (assist by L. Kennard),,27,28
84,1,0:38.0,,T. Maker misses 2-pt hook shot from 8 ft,27,28
85,1,0:35.0,Defensive rebound by A. Drummond,,27,28
86,1,0:18.0,L. Kennard misses 3-pt jump shot from 26 ft,,27,28
87,1,0:15.0,,Defensive rebound by R. Vaughn,27,28
88,1,0:01.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Brogdon),27,30
89,1,0:00.0,Turnover by A. Tolliver (bad pass; steal by D. Liggins),,27,30
90,2,11:46.0,I. Smith misses 2-pt jump shot from 16 ft,,27,30
91,2,11:43.0,,Defensive rebound by M. Brogdon,27,30
92,2,11:30.0,,M. Brogdon makes 2-pt layup at rim (assist by R. Vaughn),27,32
93,2,11:12.0,L. Kennard misses 2-pt layup from 1 ft,,27,32
94,2,11:12.0,,Defensive rebound by R. Vaughn,27,32
95,2,11:00.0,,R. Vaughn misses 2-pt jump shot from 8 ft,27,32
96,2,11:00.0,Defensive rebound by A. Tolliver,,27,32
97,2,10:49.0,A. Tolliver makes 3-pt jump shot from 27 ft (assist by S. Johnson),,30,32
98,2,10:28.0,,D. Liggins misses 3-pt jump shot from 22 ft,30,32
99,2,10:24.0,Defensive rebound by S. Johnson,,30,32
100,2,10:18.0,A. Tolliver misses 3-pt jump shot from 27 ft,,30,32
101,2,10:14.0,,Defensive rebound by D. Liggins,30,32
102,2,10:08.0,,K. Middleton makes 2-pt jump shot from 15 ft,30,34
103,2,9:52.0,S. Johnson misses 2-pt layup from 2 ft,,30,34
104,2,9:46.0,Offensive rebound by E. Moreland,,30,34
105,2,9:46.0,E. Moreland makes 2-pt layup at rim,,32,34
106,2,9:30.0,,K. Middleton makes 2-pt jump shot from 10 ft (assist by R. Vaughn),32,36
107,2,9:19.0,I. Smith makes 2-pt layup from 2 ft,,34,36
108,2,9:05.0,,M. Brogdon misses 2-pt layup from 1 ft,34,36
109,2,9:00.0,,Offensive rebound by M. Brogdon,34,36
110,2,9:00.0,,M. Brogdon makes 2-pt layup at rim,34,38
111,2,8:51.0,Loose ball foul by A. Tolliver (drawn by K. Middleton),,34,38
112,2,8:51.0,,T. Snell enters the game for R. Vaughn,34,38
113,2,8:50.0,L. Kennard misses 3-pt jump shot from 27 ft,,34,38
114,2,8:50.0,,Defensive rebound by Team,34,38
115,2,8:40.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by M. Brogdon),34,40
116,2,8:40.0,,Shooting foul by S. Johnson (drawn by K. Middleton),34,40
117,2,8:40.0,,K. Middleton makes free throw 1 of 1,34,41
118,2,8:15.0,Turnover by E. Moreland (bad pass; steal by M. Brogdon),,34,41
119,2,8:10.0,,M. Brogdon misses 2-pt layup from 1 ft,34,41
120,2,8:06.0,Defensive rebound by S. Johnson,,34,41
121,2,8:05.0,Shooting foul by T. Maker (drawn by S. Johnson),,34,41
122,2,8:05.0,S. Johnson makes free throw 1 of 2,,35,41
123,2,8:05.0,,J. Henson enters the game for T. Maker,35,41
124,2,8:05.0,A. Drummond enters the game for E. Moreland,,35,41
125,2,8:05.0,S. Johnson makes free throw 2 of 2,,36,41
126,2,7:47.0,,T. Snell makes 3-pt jump shot from 27 ft (assist by K. Middleton),36,44
127,2,7:23.0,I. Smith makes 2-pt jump shot from 9 ft,,38,44
128,2,7:09.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Brogdon),38,47
129,2,7:01.0,Detroit full timeout,,38,47
130,2,7:01.0,R. Jackson enters the game for L. Kennard,,38,47
131,2,7:01.0,A. Bradley enters the game for I. Smith,,38,47
132,2,6:52.0,Shooting foul by D. Liggins (drawn by A. Bradley),,38,47
133,2,6:52.0,A. Bradley makes free throw 1 of 2,,39,47
134,2,6:52.0,T. Harris enters the game for A. Tolliver,,39,47
135,2,6:52.0,A. Bradley makes free throw 2 of 2,,40,47
136,2,6:38.0,,D. Liggins misses 3-pt jump shot from 22 ft,40,47
137,2,6:35.0,Defensive rebound by A. Drummond,,40,47
138,2,6:31.0,T. Harris misses 3-pt jump shot from 27 ft,,40,47
139,2,6:27.0,Offensive rebound by S. Johnson,,40,47
140,2,6:21.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by R. Jackson),,43,47
141,2,6:01.0,,M. Brogdon misses 2-pt layup from 1 ft,43,47
142,2,5:59.0,,Offensive rebound by M. Brogdon,43,47
143,2,5:57.0,,T. Snell misses 3-pt jump shot from 26 ft,43,47
144,2,5:53.0,Defensive rebound by R. Jackson,,43,47
145,2,5:47.0,S. Johnson misses 2-pt layup from 1 ft,,43,47
146,2,5:44.0,,Defensive rebound by J. Henson,43,47
147,2,5:36.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),43,49
148,2,5:22.0,Shooting foul by M. Brogdon (drawn by R. Jackson),,43,49
149,2,5:22.0,R. Jackson makes free throw 1 of 2,,44,49
150,2,5:22.0,,G. Antetokounmpo enters the game for M. Brogdon,44,49
151,2,5:22.0,,E. Bledsoe enters the game for D. Liggins,44,49
152,2,5:22.0,R. Jackson makes free throw 2 of 2,,45,49
153,2,5:03.0,,T. Snell misses 3-pt jump shot from 23 ft,45,49
154,2,5:00.0,Defensive rebound by A. Bradley,,45,49
155,2,4:45.0,T. Harris makes 3-pt jump shot from 26 ft (assist by A. Bradley),,48,49
156,2,4:44.0,,Milwaukee full timeout,48,49
157,2,4:28.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),48,52
158,2,4:05.0,A. Bradley misses 2-pt jump shot from 18 ft,,48,52
159,2,4:01.0,Offensive rebound by R. Jackson,,48,52
160,2,4:01.0,R. Jackson misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,48,52
161,2,4:01.0,Offensive rebound by Team,,48,52
162,2,3:57.0,A. Bradley misses 3-pt jump shot from 28 ft,,48,52
163,2,3:57.0,,Defensive rebound by Team,48,52
164,2,3:43.0,,E. Bledsoe makes 2-pt jump shot from 9 ft,48,54
165,2,3:19.0,Turnover by R. Jackson (out of bounds lost ball),,48,54
166,2,3:01.0,,G. Antetokounmpo misses 2-pt jump shot from 12 ft,48,54
167,2,2:57.0,Defensive rebound by A. Drummond,,48,54
168,2,2:56.0,Turnover by R. Jackson (bad pass),,48,54
169,2,2:42.0,,Shooting foul by S. Johnson (drawn by G. Antetokounmpo),48,54
170,2,2:42.0,,G. Antetokounmpo makes free throw 1 of 2,48,55
171,2,2:42.0,,G. Antetokounmpo misses free throw 2 of 2,48,55
172,2,2:38.0,Defensive rebound by T. Harris,,48,55
173,2,2:28.0,A. Bradley misses 2-pt jump shot from 19 ft,,48,55
174,2,2:25.0,,Defensive rebound by E. Bledsoe,48,55
175,2,2:20.0,,K. Middleton misses 3-pt jump shot from 26 ft,48,55
176,2,2:18.0,,Offensive rebound by K. Middleton,48,55
177,2,2:18.0,,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),48,55
178,2,2:18.0,,G. Antetokounmpo misses free throw 1 of 2,48,55
179,2,2:18.0,,Offensive rebound by Team,48,55
180,2,2:18.0,E. Moreland enters the game for A. Drummond,,48,55
181,2,2:18.0,,G. Antetokounmpo makes free throw 2 of 2,48,56
182,2,1:56.0,R. Jackson misses 3-pt jump shot from 23 ft,,48,56
183,2,1:52.0,,Defensive rebound by J. Henson,48,56
184,2,1:43.0,,Turnover by E. Bledsoe (bad pass),48,56
185,2,1:31.0,A. Bradley misses 2-pt layup from 1 ft (block by J. Henson),,48,56
186,2,1:31.0,Offensive rebound by E. Moreland,,48,56
187,2,1:31.0,Shooting foul by K. Middleton (drawn by E. Moreland),,48,56
188,2,1:31.0,E. Moreland misses free throw 1 of 2,,48,56
189,2,1:31.0,Offensive rebound by Team,,48,56
190,2,1:31.0,E. Moreland makes free throw 2 of 2,,49,56
191,2,1:17.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,49,56
192,2,1:14.0,,Offensive rebound by G. Antetokounmpo,49,56
193,2,1:11.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,49,56
194,2,1:07.0,Defensive rebound by S. Johnson,,49,56
195,2,1:03.0,Personal block foul by E. Bledsoe (drawn by A. Bradley),,49,56
196,2,1:03.0,A. Bradley makes free throw 1 of 2,,50,56
197,2,1:03.0,A. Bradley makes free throw 2 of 2,,51,56
198,2,0:53.0,,G. Antetokounmpo misses 2-pt layup at rim,51,56
199,2,0:53.0,,Offensive rebound by G. Antetokounmpo,51,56
200,2,0:53.0,,G. Antetokounmpo makes 2-pt layup at rim,51,58
201,2,0:53.0,Violation by E. Moreland (def goaltending),,51,58
202,2,0:33.0,Turnover by T. Harris (lost ball; steal by E. Bledsoe),,51,58
203,2,0:31.0,,E. Bledsoe makes 2-pt layup at rim (assist by T. Snell),51,60
204,2,0:16.0,R. Jackson misses 2-pt jump shot from 4 ft,,51,60
205,2,0:16.0,,Defensive rebound by J. Henson,51,60
206,2,0:00.0,,Turnover by J. Henson (bad pass; steal by S. Johnson),51,60
207,3,11:33.0,A. Bradley misses 2-pt jump shot from 5 ft,,51,60
208,3,11:30.0,,Defensive rebound by E. Bledsoe,51,60
209,3,11:27.0,,Turnover by G. Antetokounmpo (bad pass),51,60
210,3,11:09.0,Shooting foul by J. Henson (drawn by A. Drummond),,51,60
211,3,11:09.0,A. Drummond misses free throw 1 of 2,,51,60
212,3,11:09.0,Offensive rebound by Team,,51,60
213,3,11:09.0,A. Drummond misses free throw 2 of 2,,51,60
214,3,11:08.0,A. Bradley misses 2-pt layup from 1 ft,,51,60
215,3,11:08.0,Offensive rebound by A. Drummond,,51,60
216,3,11:06.0,,Defensive rebound by G. Antetokounmpo,51,60
217,3,10:41.0,,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),51,62
218,3,10:27.0,R. Jackson misses 2-pt jump shot from 5 ft,,51,62
219,3,10:27.0,,Defensive rebound by Team,51,62
220,3,10:27.0,Loose ball foul by A. Drummond (drawn by J. Henson),,51,62
221,3,10:16.0,,E. Bledsoe misses 2-pt layup from 2 ft,51,62
222,3,10:13.0,Defensive rebound by A. Drummond,,51,62
223,3,10:11.0,A. Bradley makes 2-pt layup at rim (assist by A. Drummond),,53,62
224,3,9:55.0,,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),53,64
225,3,9:33.0,T. Harris misses 3-pt jump shot from 22 ft,,53,64
226,3,9:31.0,Offensive rebound by A. Drummond,,53,64
227,3,9:31.0,A. Drummond misses 2-pt layup from 2 ft,,53,64
228,3,9:31.0,,Defensive rebound by Team,53,64
229,3,9:19.0,,J. Henson misses 2-pt hook shot from 6 ft,53,64
230,3,9:17.0,Defensive rebound by A. Drummond,,53,64
231,3,9:11.0,T. Harris makes 2-pt layup from 2 ft,,55,64
232,3,9:11.0,Shooting foul by G. Antetokounmpo (drawn by T. Harris),,55,64
233,3,9:11.0,T. Harris makes free throw 1 of 1,,56,64
234,3,8:57.0,,K. Middleton misses 2-pt jump shot from 2 ft,56,64
235,3,8:57.0,Defensive rebound by Team,,56,64
236,3,8:48.0,Shooting foul by T. Snell (drawn by A. Bradley),,56,64
237,3,8:48.0,A. Bradley makes free throw 1 of 2,,57,64
238,3,8:48.0,A. Bradley misses free throw 2 of 2,,57,64
239,3,8:44.0,,Defensive rebound by G. Antetokounmpo,57,64
240,3,8:31.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,57,64
241,3,8:28.0,Defensive rebound by T. Harris,,57,64
242,3,8:16.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,59,64
243,3,7:58.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,59,64
244,3,7:53.0,,Offensive rebound by J. Henson,59,64
245,3,7:39.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),59,66
246,3,7:12.0,T. Harris makes 3-pt jump shot from 26 ft,,62,66
247,3,7:03.0,,Turnover by G. Antetokounmpo (lost ball; steal by T. Harris),62,66
248,3,7:03.0,Personal foul by J. Henson (drawn by T. Harris),,62,66
249,3,6:49.0,T. Harris makes 2-pt layup from 1 ft,,64,66
250,3,6:49.0,,Milwaukee full timeout,64,66
251,3,6:27.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,64,66
252,3,6:25.0,Defensive rebound by A. Drummond,,64,66
253,3,6:09.0,T. Harris makes 3-pt jump shot from 22 ft (assist by S. Johnson),,67,66
254,3,5:50.0,,E. Bledsoe makes 2-pt jump shot from 8 ft,67,68
255,3,5:50.0,,Shooting foul by R. Jackson (drawn by E. Bledsoe),67,68
256,3,5:50.0,,E. Bledsoe misses free throw 1 of 1,67,68
257,3,5:50.0,,Offensive rebound by J. Henson,67,68
258,3,5:50.0,,D. Liggins enters the game for T. Snell,67,68
259,3,5:23.0,,E. Bledsoe misses 3-pt jump shot from 31 ft,67,68
260,3,5:23.0,,Offensive rebound by J. Henson,67,68
261,3,5:22.0,,J. Henson makes 2-pt layup at rim,67,70
262,3,5:00.0,T. Harris misses 2-pt layup from 2 ft,,67,70
263,3,4:58.0,,Defensive rebound by G. Antetokounmpo,67,70
264,3,4:49.0,,Turnover by E. Bledsoe (bad pass; steal by T. Harris),67,70
265,3,4:45.0,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),,69,70
266,3,4:23.0,Offensive charge foul by G. Antetokounmpo (drawn by A. Bradley),,69,70
267,3,4:23.0,,Turnover by G. Antetokounmpo (offensive foul),69,70
268,3,4:09.0,S. Johnson misses 3-pt jump shot from 23 ft,,69,70
269,3,4:05.0,,Defensive rebound by D. Liggins,69,70
270,3,3:49.0,,Personal foul by S. Johnson (drawn by D. Liggins),69,70
271,3,3:49.0,L. Kennard enters the game for S. Johnson,,69,70
272,3,3:49.0,A. Tolliver enters the game for T. Harris,,69,70
273,3,3:38.0,,M. Brogdon enters the game for G. Antetokounmpo,69,70
274,3,3:33.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),69,73
275,3,3:18.0,A. Tolliver misses 2-pt layup from 4 ft,,69,73
276,3,3:15.0,Offensive rebound by A. Drummond,,69,73
277,3,3:14.0,A. Drummond makes 2-pt dunk at rim,,71,73
278,3,2:59.0,,J. Henson misses 2-pt hook shot from 6 ft,71,73
279,3,2:59.0,Defensive rebound by Team,,71,73
280,3,2:59.0,I. Smith enters the game for R. Jackson,,71,73
281,3,2:59.0,,Technical foul by J. Henson,71,73
282,3,2:59.0,Detroit full timeout,,71,73
283,3,2:59.0,,T. Maker enters the game for J. Henson,71,73
284,3,2:59.0,A. Bradley makes technical free throw,,72,73
285,3,2:35.0,A. Tolliver misses 2-pt jump shot from 21 ft,,72,73
286,3,2:30.0,,Defensive rebound by D. Liggins,72,73
287,3,2:27.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,72,73
288,3,2:27.0,Defensive rebound by A. Drummond,,72,73
289,3,2:17.0,A. Bradley misses 2-pt layup from 14 ft (block by E. Bledsoe),,72,73
290,3,2:13.0,Offensive rebound by A. Drummond,,72,73
291,3,2:11.0,A. Drummond makes 2-pt layup from 2 ft,,74,73
292,3,2:04.0,,Shooting foul by I. Smith (drawn by E. Bledsoe),74,73
293,3,2:04.0,,E. Bledsoe makes free throw 1 of 2,74,74
294,3,2:04.0,,E. Bledsoe misses free throw 2 of 2,74,74
295,3,2:01.0,,Offensive rebound by K. Middleton,74,74
296,3,1:57.0,,Turnover by K. Middleton (lost ball; steal by A. Bradley),74,74
297,3,1:40.0,I. Smith misses 2-pt jump shot from 15 ft,,74,74
298,3,1:37.0,,Defensive rebound by M. Brogdon,74,74
299,3,1:24.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,74,74
300,3,1:20.0,Defensive rebound by A. Drummond,,74,74
301,3,1:09.0,A. Drummond makes 2-pt layup from 1 ft (assist by L. Kennard),,76,74
302,3,0:50.0,,R. Vaughn enters the game for E. Bledsoe,76,74
303,3,0:50.0,E. Moreland enters the game for A. Drummond,,76,74
304,3,0:46.0,,Turnover by T. Maker (bad pass),76,74
305,3,0:30.0,L. Kennard misses 2-pt jump shot from 2 ft,,76,74
306,3,0:28.0,Offensive rebound by E. Moreland,,76,74
307,3,0:28.0,Turnover by E. Moreland (traveling),,76,74
308,3,0:09.0,,Shooting foul by E. Moreland (drawn by R. Vaughn),76,74
309,3,0:09.0,,R. Vaughn makes free throw 1 of 2,76,75
310,3,0:09.0,,R. Vaughn makes free throw 2 of 2,76,76
311,3,0:00.0,A. Tolliver misses 3-pt jump shot from 27 ft,,76,76
312,3,0:00.0,Offensive rebound by Team,,76,76
313,4,11:49.0,,Personal foul by A. Tolliver (drawn by G. Antetokounmpo),76,76
314,4,11:36.0,,G. Antetokounmpo misses 2-pt jump shot from 21 ft,76,76
315,4,11:33.0,Defensive rebound by E. Moreland,,76,76
316,4,11:15.0,A. Tolliver misses 3-pt jump shot from 26 ft,,76,76
317,4,11:10.0,,Defensive rebound by R. Vaughn,76,76
318,4,10:58.0,,M. Brogdon makes 2-pt layup from 1 ft,76,78
319,4,10:36.0,Turnover by T. Harris (bad pass; steal by R. Vaughn),,76,78
320,4,10:21.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,76,78
321,4,10:20.0,Defensive rebound by A. Tolliver,,76,78
322,4,10:20.0,Turnover by L. Kennard (traveling),,76,78
323,4,10:18.0,,Turnover by T. Maker (bad pass),76,78
324,4,10:06.0,A. Tolliver misses 2-pt layup from 5 ft,,76,78
325,4,10:05.0,Offensive rebound by E. Moreland,,76,78
326,4,10:04.0,E. Moreland misses 2-pt layup from 2 ft,,76,78
327,4,10:03.0,Offensive rebound by Team,,76,78
328,4,10:02.0,Shooting foul by D. Liggins (drawn by L. Kennard),,76,78
329,4,10:02.0,L. Kennard misses free throw 1 of 2,,76,78
330,4,10:02.0,Offensive rebound by Team,,76,78
331,4,10:02.0,L. Kennard makes free throw 2 of 2,,77,78
332,4,9:40.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by D. Liggins),77,80
333,4,9:29.0,Personal foul by R. Vaughn (drawn by I. Smith),,77,80
334,4,9:21.0,I. Smith misses 2-pt jump shot from 15 ft,,77,80
335,4,9:21.0,,Defensive rebound by Team,77,80
336,4,9:21.0,Loose ball foul by E. Moreland (drawn by D. Liggins),,77,80
337,4,9:00.0,,R. Vaughn makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),77,83
338,4,8:41.0,L. Kennard misses 2-pt jump shot from 17 ft,,77,83
339,4,8:41.0,,Defensive rebound by Team,77,83
340,4,8:41.0,Loose ball foul by E. Moreland (drawn by R. Vaughn),,77,83
341,4,8:21.0,,M. Brogdon makes 2-pt layup from 2 ft,77,85
342,4,8:17.0,Detroit full timeout,,77,85
343,4,8:17.0,A. Drummond enters the game for E. Moreland,,77,85
344,4,8:00.0,A. Drummond misses 2-pt dunk from 2 ft,,77,85
345,4,7:58.0,Offensive rebound by T. Harris,,77,85
346,4,7:50.0,Turnover by A. Drummond (bad pass; steal by D. Liggins),,77,85
347,4,7:44.0,,D. Liggins makes 2-pt layup at rim,77,87
348,4,7:32.0,T. Harris misses 3-pt jump shot from 28 ft,,77,87
349,4,7:28.0,,Defensive rebound by D. Liggins,77,87
350,4,7:24.0,,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),77,87
351,4,7:24.0,,G. Antetokounmpo makes free throw 1 of 2,77,88
352,4,7:24.0,R. Jackson enters the game for L. Kennard,,77,88
353,4,7:24.0,S. Johnson enters the game for I. Smith,,77,88
354,4,7:24.0,,G. Antetokounmpo misses free throw 2 of 2,77,88
355,4,7:20.0,Defensive rebound by T. Harris,,77,88
356,4,7:01.0,S. Johnson misses 3-pt jump shot from 29 ft,,77,88
357,4,6:56.0,,Defensive rebound by G. Antetokounmpo,77,88
358,4,6:42.0,,M. Brogdon makes 2-pt jump shot from 17 ft,77,90
359,4,6:20.0,A. Tolliver misses 3-pt jump shot from 23 ft,,77,90
360,4,6:17.0,,Defensive rebound by R. Vaughn,77,90
361,4,6:10.0,,R. Vaughn misses 3-pt jump shot from 27 ft,77,90
362,4,6:10.0,Defensive rebound by Team,,77,90
363,4,6:10.0,,E. Bledsoe enters the game for D. Liggins,77,90
364,4,6:10.0,A. Bradley enters the game for A. Tolliver,,77,90
365,4,5:45.0,R. Jackson misses 2-pt jump shot from 9 ft,,77,90
366,4,5:42.0,,Defensive rebound by T. Maker,77,90
367,4,5:34.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,77,90
368,4,5:34.0,Defensive rebound by Team,,77,90
369,4,5:34.0,,K. Middleton enters the game for R. Vaughn,77,90
370,4,5:12.0,T. Harris makes 2-pt jump shot from 11 ft,,79,90
371,4,4:57.0,,K. Middleton misses 3-pt jump shot from 26 ft,79,90
372,4,4:53.0,Defensive rebound by R. Jackson,,79,90
373,4,4:39.0,Personal block foul by E. Bledsoe (drawn by A. Bradley),,79,90
374,4,4:27.0,R. Jackson misses 3-pt jump shot from 30 ft,,79,90
375,4,4:24.0,Offensive rebound by A. Drummond,,79,90
376,4,4:23.0,A. Drummond makes 2-pt layup from 1 ft,,81,90
377,4,4:09.0,,Personal foul by S. Johnson (drawn by G. Antetokounmpo),81,90
378,4,4:09.0,,G. Antetokounmpo misses free throw 1 of 2,81,90
379,4,4:09.0,,Offensive rebound by Team,81,90
