,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
50,1,5:47.0,C. Capela misses 2-pt hook shot from 2 ft,,15,7
51,1,5:45.0,,Defensive rebound by W. Barton,15,7
52,1,5:42.0,Offensive charge foul by W. Barton (drawn by P. Tucker),,15,7
53,1,5:42.0,,Turnover by W. Barton (offensive foul),15,7
54,1,5:42.0,R. Anderson enters the game for T. Ariza,,15,7
55,1,5:42.0,J. Johnson enters the game for P. Tucker,,15,7
56,1,5:42.0,B. Wright enters the game for C. Capela,,15,7
57,1,5:31.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,15,7
58,1,5:28.0,Offensive rebound by R. Anderson,,15,7
59,1,5:26.0,L. Mbah a Moute makes 2-pt layup at rim (assist by J. Johnson),,17,7
60,1,5:10.0,,G. Harris misses 3-pt jump shot from 22 ft,17,7
61,1,5:07.0,,Offensive rebound by N. Jokić,17,7
62,1,5:05.0,,N. Jokić misses 2-pt layup from 2 ft,17,7
63,1,5:03.0,Defensive rebound by R. Anderson,,17,7
64,1,5:00.0,Turnover by J. Harden (lost ball; steal by G. Harris),,17,7
65,1,4:55.0,,N. Jokić makes 2-pt dunk at rim (assist by W. Barton),17,9
66,1,4:41.0,Turnover by L. Mbah a Moute (bad pass; steal by G. Harris),,17,9
67,1,4:37.0,,W. Barton makes 2-pt layup from 1 ft,17,11
68,1,4:25.0,B. Wright misses 2-pt layup from 3 ft,,17,11
69,1,4:23.0,Offensive rebound by B. Wright,,17,11
70,1,4:22.0,B. Wright makes 2-pt layup from 1 ft,,19,11
71,1,4:09.0,,Turnover by J. Murray (bad pass),19,11
72,1,4:09.0,,D. Harris enters the game for J. Murray,19,11
73,1,3:57.0,L. Mbah a Moute misses 2-pt layup at rim,,19,11
74,1,3:55.0,,Defensive rebound by N. Jokić,19,11
75,1,3:43.0,,Shooting block foul by L. Mbah a Moute (drawn by G. Harris),19,11
76,1,3:43.0,,G. Harris misses free throw 1 of 2,19,11
77,1,3:43.0,,Offensive rebound by Team,19,11
78,1,3:43.0,,T. Lyles enters the game for W. Chandler,19,11
79,1,3:43.0,,G. Harris makes free throw 2 of 2,19,12
80,1,3:31.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,19,12
81,1,3:30.0,,Defensive rebound by T. Lyles,19,12
82,1,3:26.0,,N. Jokić makes 2-pt layup from 2 ft (assist by G. Harris),19,14
83,1,3:26.0,,Shooting foul by J. Johnson (drawn by N. Jokić),19,14
84,1,3:26.0,,N. Jokić misses free throw 1 of 1,19,14
85,1,3:24.0,Defensive rebound by J. Harden,,19,14
86,1,3:12.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Harden),,22,14
87,1,2:59.0,,G. Harris misses 2-pt jump shot from 14 ft,22,14
88,1,2:56.0,Defensive rebound by J. Harden,,22,14
89,1,2:47.0,Shooting foul by W. Barton (drawn by J. Harden),,22,14
90,1,2:47.0,Houston full timeout,,22,14
91,1,2:47.0,,J. Murray enters the game for W. Barton,22,14
92,1,2:47.0,J. Harden misses free throw 1 of 2,,22,14
93,1,2:47.0,Offensive rebound by Team,,22,14
94,1,2:47.0,J. Harden makes free throw 2 of 2,,23,14
95,1,2:33.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by J. Murray),23,17
96,1,2:12.0,J. Harden makes 3-pt jump shot from 24 ft,,26,17
97,1,2:12.0,Shooting foul by D. Harris (drawn by J. Harden),,26,17
98,1,2:12.0,,M. Plumlee enters the game for G. Harris,26,17
99,1,2:12.0,,M. Beasley enters the game for N. Jokić,26,17
100,1,2:12.0,J. Harden makes free throw 1 of 1,,27,17
101,1,2:00.0,,T. Lyles misses 2-pt jump shot from 16 ft,27,17
102,1,1:56.0,Defensive rebound by J. Johnson,,27,17
103,1,1:53.0,J. Harden makes 2-pt jump shot from 9 ft,,29,17
104,1,1:53.0,Shooting block foul by D. Harris (drawn by J. Harden),,29,17
105,1,1:53.0,J. Harden makes free throw 1 of 1,,30,17
106,1,1:43.0,,T. Lyles misses 3-pt jump shot from 25 ft,30,17
107,1,1:41.0,Defensive rebound by B. Wright,,30,17
108,1,1:36.0,J. Harden misses 3-pt jump shot from 23 ft,,30,17
109,1,1:33.0,,Defensive rebound by M. Plumlee,30,17
110,1,1:27.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by M. Plumlee),30,20
111,1,1:01.0,J. Harden makes 3-pt jump shot from 24 ft,,33,20
112,1,0:46.0,,J. Murray makes 2-pt layup from 2 ft (assist by T. Lyles),33,22
113,1,0:29.0,Shooting foul by D. Harris (drawn by J. Harden),,33,22
114,1,0:29.0,J. Harden makes free throw 1 of 3,,34,22
115,1,0:29.0,J. Harden makes free throw 2 of 3,,35,22
116,1,0:29.0,J. Harden makes free throw 3 of 3,,36,22
117,1,0:29.0,,W. Barton enters the game for D. Harris,36,22
118,1,0:08.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by T. Lyles),36,25
119,1,0:01.0,B. Wright makes 2-pt layup from 1 ft (assist by J. Harden),,38,25
120,1,0:00.0,,J. Murray misses 3-pt jump shot from 55 ft,38,25
121,1,0:00.0,,Offensive rebound by Team,38,25
122,2,11:43.0,,M. Beasley misses 3-pt jump shot from 22 ft,38,25
123,2,11:39.0,Defensive rebound by P. Tucker,,38,25
124,2,11:32.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Johnson),,41,25
125,2,11:16.0,,Turnover by M. Plumlee (out of bounds lost ball),41,25
126,2,10:59.0,C. Paul makes 2-pt layup from 1 ft,,43,25
127,2,10:59.0,,Denver full timeout,43,25
128,2,10:39.0,,J. Murray makes 3-pt jump shot from 22 ft (assist by W. Barton),43,28
129,2,10:16.0,Personal foul by J. Murray (drawn by J. Johnson),,43,28
130,2,10:16.0,C. Capela enters the game for B. Wright,,43,28
131,2,10:01.0,J. Johnson misses 3-pt jump shot from 22 ft,,43,28
132,2,9:58.0,,Defensive rebound by M. Beasley,43,28
133,2,9:41.0,,M. Beasley misses 3-pt jump shot from 24 ft,43,28
134,2,9:39.0,,Offensive rebound by M. Plumlee,43,28
135,2,9:37.0,,T. Lyles makes 2-pt layup from 1 ft (assist by M. Plumlee),43,30
136,2,9:21.0,Turnover by C. Paul (bad pass; steal by M. Plumlee),,43,30
137,2,9:05.0,,T. Lyles misses 2-pt jump shot from 5 ft,43,30
138,2,9:03.0,Defensive rebound by C. Capela,,43,30
139,2,8:59.0,Turnover by C. Capela (lost ball; steal by M. Plumlee),,43,30
140,2,8:58.0,,M. Beasley misses 2-pt layup from 2 ft (block by C. Capela),43,30
141,2,8:57.0,Defensive rebound by C. Capela,,43,30
142,2,8:57.0,Turnover by C. Capela (bad pass; steal by M. Beasley),,43,30
143,2,8:44.0,,T. Lyles makes 2-pt layup from 2 ft (assist by M. Plumlee),43,32
144,2,8:24.0,Turnover by C. Capela (step out of bounds),,43,32
145,2,8:09.0,,W. Barton makes 2-pt jump shot from 3 ft (assist by T. Lyles),43,34
146,2,7:57.0,C. Paul makes 2-pt jump shot from 15 ft,,45,34
147,2,7:45.0,,M. Plumlee makes 2-pt dunk from 2 ft (assist by J. Murray),45,36
148,2,7:22.0,Turnover by C. Paul (bad pass; steal by T. Lyles),,45,36
149,2,7:17.0,,W. Barton makes 2-pt layup from 1 ft (assist by T. Lyles),45,38
150,2,7:17.0,Houston full timeout,,45,38
151,2,7:17.0,J. Harden enters the game for J. Johnson,,45,38
152,2,6:54.0,T. Ariza makes 2-pt layup from 1 ft (assist by P. Tucker),,47,38
153,2,6:39.0,,W. Barton makes 2-pt layup from 2 ft (assist by J. Murray),47,40
154,2,6:21.0,J. Harden makes 2-pt layup from 2 ft,,49,40
155,2,6:02.0,,Turnover by M. Beasley (bad pass; steal by C. Paul),49,40
156,2,5:56.0,P. Tucker misses 2-pt layup from 1 ft,,49,40
157,2,5:53.0,,Defensive rebound by W. Barton,49,40
158,2,5:51.0,,Personal foul by P. Tucker (drawn by W. Barton),49,40
159,2,5:51.0,,G. Harris enters the game for J. Murray,49,40
160,2,5:51.0,R. Anderson enters the game for C. Capela,,49,40
161,2,5:51.0,L. Mbah a Moute enters the game for P. Tucker,,49,40
162,2,5:45.0,,Turnover by M. Plumlee (lost ball; steal by C. Paul),49,40
163,2,5:44.0,Personal foul by M. Plumlee (drawn by C. Paul),,49,40
164,2,5:22.0,Turnover by J. Harden (bad pass; steal by G. Harris),,49,40
165,2,5:16.0,,M. Beasley makes 2-pt layup from 2 ft (assist by G. Harris),49,42
166,2,5:01.0,C. Paul misses 3-pt jump shot from 26 ft,,49,42
167,2,4:59.0,,Defensive rebound by G. Harris,49,42
168,2,4:55.0,,G. Harris misses 2-pt layup from 2 ft,49,42
169,2,4:53.0,Defensive rebound by T. Ariza,,49,42
170,2,4:47.0,Personal foul by M. Plumlee (drawn by C. Paul),,49,42
171,2,4:47.0,,N. Jokić enters the game for T. Lyles,49,42
172,2,4:47.0,,W. Chandler enters the game for M. Plumlee,49,42
173,2,4:47.0,J. Johnson enters the game for C. Paul,,49,42
174,2,4:39.0,J. Harden makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),,52,42
175,2,4:39.0,Shooting foul by W. Barton (drawn by J. Harden),,52,42
176,2,4:39.0,J. Harden misses free throw 1 of 1,,52,42
177,2,4:37.0,,Defensive rebound by W. Barton,52,42
178,2,4:34.0,,Shooting foul by L. Mbah a Moute (drawn by M. Beasley),52,42
179,2,4:34.0,,M. Beasley misses free throw 1 of 2,52,42
180,2,4:34.0,,Offensive rebound by Team,52,42
181,2,4:34.0,,J. Murray enters the game for W. Barton,52,42
182,2,4:34.0,,M. Beasley makes free throw 2 of 2,52,43
183,2,4:15.0,Shooting foul by G. Harris (drawn by J. Harden),,52,43
184,2,4:15.0,J. Harden makes free throw 1 of 2,,53,43
185,2,4:15.0,J. Harden makes free throw 2 of 2,,54,43
186,2,4:03.0,,Personal foul by R. Anderson (drawn by N. Jokić),54,43
187,2,3:53.0,,M. Beasley misses 2-pt layup from 2 ft,54,43
188,2,3:53.0,,Offensive rebound by Team,54,43
189,2,3:45.0,,G. Harris misses 2-pt layup from 2 ft,54,43
190,2,3:43.0,Defensive rebound by J. Harden,,54,43
191,2,3:37.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,54,43
192,2,3:30.0,Offensive rebound by R. Anderson,,54,43
193,2,3:30.0,R. Anderson makes 2-pt layup at rim,,56,43
194,2,3:22.0,,Personal foul by J. Harden (drawn by N. Jokić),56,43
195,2,3:14.0,,M. Beasley misses 3-pt jump shot from 22 ft,56,43
196,2,3:08.0,,Offensive rebound by N. Jokić,56,43
197,2,3:06.0,,N. Jokić misses 2-pt layup from 1 ft,56,43
198,2,3:05.0,,Offensive rebound by N. Jokić,56,43
199,2,3:04.0,,N. Jokić misses 2-pt dunk from 1 ft,56,43
200,2,3:04.0,Defensive rebound by T. Ariza,,56,43
201,2,2:42.0,J. Harden makes 3-pt jump shot from 24 ft,,59,43
202,2,2:31.0,,G. Harris misses 3-pt jump shot from 24 ft,59,43
203,2,2:26.0,Defensive rebound by R. Anderson,,59,43
204,2,2:06.0,J. Harden misses 2-pt layup from 2 ft (block by M. Beasley),,59,43
205,2,2:04.0,,Defensive rebound by N. Jokić,59,43
206,2,1:59.0,,W. Chandler makes 2-pt dunk from 1 ft (assist by N. Jokić),59,45
207,2,1:54.0,Shooting foul by J. Murray (drawn by T. Ariza),,59,45
208,2,1:54.0,T. Ariza misses free throw 1 of 2,,59,45
209,2,1:54.0,Offensive rebound by Team,,59,45
210,2,1:54.0,,T. Lyles enters the game for M. Beasley,59,45
211,2,1:54.0,T. Ariza makes free throw 2 of 2,,60,45
212,2,1:41.0,Offensive charge foul by N. Jokić (drawn by R. Anderson),,60,45
213,2,1:41.0,,Turnover by N. Jokić (offensive foul),60,45
214,2,1:41.0,C. Paul enters the game for T. Ariza,,60,45
215,2,1:35.0,Personal foul by J. Murray (drawn by C. Paul),,60,45
216,2,1:35.0,C. Paul makes free throw 1 of 2,,61,45
217,2,1:35.0,,D. Harris enters the game for J. Murray,61,45
218,2,1:35.0,C. Paul makes free throw 2 of 2,,62,45
219,2,1:23.0,,Def 3 sec tech foul by L. Mbah a Moute,62,45
220,2,1:23.0,,G. Harris misses technical free throw,62,45
221,2,1:23.0,,Offensive rebound by Team,62,45
222,2,1:11.0,,Personal foul by L. Mbah a Moute (drawn by N. Jokić),62,45
223,2,1:11.0,,N. Jokić makes free throw 1 of 2,62,46
224,2,1:11.0,,N. Jokić makes free throw 2 of 2,62,47
225,2,1:05.0,Personal foul by D. Harris (drawn by C. Paul),,62,47
226,2,1:05.0,C. Paul makes free throw 1 of 2,,63,47
227,2,1:05.0,,M. Beasley enters the game for D. Harris,63,47
228,2,1:05.0,C. Paul makes free throw 2 of 2,,64,47
229,2,0:54.0,,Personal foul by R. Anderson (drawn by N. Jokić),64,47
230,2,0:54.0,,N. Jokić misses free throw 1 of 2,64,47
231,2,0:54.0,,Offensive rebound by Team,64,47
232,2,0:54.0,,N. Jokić makes free throw 2 of 2,64,48
233,2,0:42.0,R. Anderson makes 2-pt jump shot from 13 ft (assist by J. Harden),,66,48
234,2,0:32.0,,T. Lyles makes 2-pt jump shot from 3 ft (assist by N. Jokić),66,50
235,2,0:27.0,J. Harden misses 3-pt jump shot from 24 ft,,66,50
236,2,0:24.0,,Defensive rebound by N. Jokić,66,50
237,2,0:08.0,,Shooting foul by R. Anderson (drawn by N. Jokić),66,50
238,2,0:08.0,,N. Jokić makes free throw 1 of 2,66,51
239,2,0:08.0,,N. Jokić makes free throw 2 of 2,66,52
240,2,0:01.0,C. Paul misses 3-pt jump shot from 26 ft,,66,52
241,2,0:01.0,Offensive rebound by Team,,66,52
242,3,11:50.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Chandler),66,55
243,3,11:26.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Tucker),,69,55
244,3,11:08.0,,W. Barton makes 3-pt jump shot from 22 ft (assist by N. Jokić),69,58
245,3,10:50.0,P. Tucker misses 3-pt jump shot from 25 ft,,69,58
246,3,10:46.0,Offensive rebound by C. Capela,,69,58
247,3,10:34.0,Shooting foul by W. Barton (drawn by J. Harden),,69,58
248,3,10:34.0,J. Harden makes free throw 1 of 2,,70,58
249,3,10:34.0,J. Harden makes free throw 2 of 2,,71,58
250,3,10:20.0,,N. Jokić makes 2-pt layup from 2 ft (assist by W. Chandler),71,60
251,3,10:04.0,T. Ariza misses 3-pt jump shot from 22 ft,,71,60
252,3,10:00.0,Offensive rebound by C. Paul,,71,60
253,3,9:52.0,Turnover by C. Capela (lost ball; steal by N. Jokić),,71,60
254,3,9:49.0,,Personal foul by C. Capela (drawn by N. Jokić),71,60
255,3,9:34.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),71,63
256,3,9:19.0,Turnover by J. Harden (bad pass; steal by G. Harris),,71,63
257,3,9:15.0,,W. Barton misses 3-pt jump shot from 23 ft,71,63
258,3,9:11.0,Defensive rebound by J. Harden,,71,63
259,3,9:03.0,P. Tucker misses 3-pt jump shot from 22 ft,,71,63
260,3,8:59.0,,Defensive rebound by N. Jokić,71,63
261,3,8:50.0,,N. Jokić makes 2-pt hook shot from 1 ft (assist by J. Murray),71,65
262,3,8:32.0,Personal foul by W. Chandler (drawn by J. Harden),,71,65
263,3,8:18.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Paul),,74,65
264,3,8:02.0,,N. Jokić misses 2-pt jump shot from 13 ft,74,65
265,3,7:59.0,Defensive rebound by T. Ariza,,74,65
266,3,7:42.0,J. Harden makes 3-pt jump shot from 24 ft,,77,65
267,3,7:41.0,,Denver full timeout,77,65
268,3,7:25.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),77,67
269,3,7:17.0,J. Harden misses 2-pt layup from 5 ft (block by N. Jokić),,77,67
270,3,7:17.0,,Defensive rebound by Team,77,67
271,3,7:00.0,,N. Jokić misses 2-pt hook shot from 3 ft,77,67
272,3,6:58.0,,Offensive rebound by N. Jokić,77,67
273,3,6:56.0,,N. Jokić misses 2-pt layup from 1 ft (block by C. Capela),77,67
274,3,6:56.0,Defensive rebound by C. Paul,,77,67
275,3,6:42.0,C. Paul misses 3-pt jump shot from 25 ft,,77,67
276,3,6:38.0,Offensive rebound by C. Paul,,77,67
277,3,6:16.0,J. Harden misses 3-pt jump shot from 22 ft,,77,67
278,3,6:13.0,,Defensive rebound by G. Harris,77,67
279,3,6:13.0,,Personal take foul by C. Paul (drawn by G. Harris),77,67
280,3,6:13.0,L. Mbah a Moute enters the game for C. Paul,,77,67
281,3,6:07.0,,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),77,69
282,3,5:53.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,80,69
283,3,5:26.0,,W. Chandler misses 3-pt jump shot from 22 ft,80,69
284,3,5:22.0,,Offensive rebound by N. Jokić,80,69
285,3,5:20.0,,N. Jokić misses 2-pt layup from 2 ft,80,69
286,3,5:20.0,Defensive rebound by T. Ariza,,80,69
287,3,5:13.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by J. Harden),,83,69
288,3,4:57.0,,J. Murray misses 2-pt jump shot from 5 ft,83,69
289,3,4:57.0,,Offensive rebound by Team,83,69
290,3,4:57.0,,T. Lyles enters the game for W. Barton,83,69
291,3,4:57.0,R. Anderson enters the game for P. Tucker,,83,69
292,3,4:42.0,,Turnover by N. Jokić (lost ball; steal by J. Harden),83,69
293,3,4:36.0,Turnover by J. Harden (lost ball; steal by G. Harris),,83,69
294,3,4:31.0,,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),83,71
295,3,4:13.0,Personal block foul by N. Jokić (drawn by L. Mbah a Moute),,83,71
296,3,4:13.0,B. Wright enters the game for T. Ariza,,83,71
297,3,4:13.0,J. Johnson enters the game for C. Capela,,83,71
298,3,4:07.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,85,71
299,3,3:57.0,,Personal foul by J. Johnson (drawn by N. Jokić),85,71
300,3,3:50.0,,G. Harris misses 2-pt jump shot from 15 ft,85,71
301,3,3:44.0,Defensive rebound by J. Harden,,85,71
302,3,3:37.0,R. Anderson misses 3-pt jump shot from 25 ft,,85,71
303,3,3:35.0,,Defensive rebound by Team,85,71
304,3,3:31.0,,Personal foul by B. Wright (drawn by N. Jokić),85,71
305,3,3:16.0,,J. Murray makes 2-pt jump shot from 3 ft,85,73
306,3,2:52.0,J. Harden makes 2-pt layup from 3 ft,,87,73
307,3,2:31.0,,J. Murray misses 2-pt layup from 2 ft,87,73
308,3,2:29.0,Defensive rebound by L. Mbah a Moute,,87,73
309,3,2:21.0,Shooting foul by W. Chandler (drawn by L. Mbah a Moute),,87,73
310,3,2:21.0,Houston full timeout,,87,73
311,3,2:21.0,,M. Plumlee enters the game for G. Harris,87,73
312,3,2:21.0,,D. Harris enters the game for N. Jokić,87,73
313,3,2:21.0,,M. Beasley enters the game for J. Murray,87,73
314,3,2:21.0,C. Paul enters the game for J. Harden,,87,73
315,3,2:21.0,L. Mbah a Moute misses free throw 1 of 2,,87,73
316,3,2:21.0,Offensive rebound by Team,,87,73
317,3,2:21.0,L. Mbah a Moute makes free throw 2 of 2,,88,73
318,3,2:04.0,,W. Chandler makes 2-pt layup from 1 ft (assist by M. Beasley),88,75
319,3,1:47.0,C. Paul misses 3-pt jump shot from 25 ft,,88,75
320,3,1:44.0,,Defensive rebound by T. Lyles,88,75
321,3,1:27.0,,T. Lyles makes 2-pt jump shot from 4 ft (assist by D. Harris),88,77
322,3,1:07.0,L. Mbah a Moute makes 2-pt dunk from 1 ft (assist by C. Paul),,90,77
323,3,0:53.0,,Personal foul by B. Wright (drawn by M. Plumlee),90,77
324,3,0:53.0,,M. Plumlee makes free throw 1 of 2,90,78
325,3,0:53.0,,M. Plumlee makes free throw 2 of 2,90,79
326,3,0:32.0,Turnover by L. Mbah a Moute (step out of bounds),,90,79
327,3,0:10.0,,M. Beasley misses 2-pt jump shot from 7 ft,90,79
328,3,0:08.0,Defensive rebound by Team,,90,79
329,3,0:03.0,Personal foul by M. Beasley (drawn by C. Paul),,90,79
330,3,0:03.0,C. Paul makes free throw 1 of 2,,91,79
331,3,0:03.0,C. Paul makes free throw 2 of 2,,92,79
332,3,0:00.0,,W. Chandler misses 2-pt layup from 3 ft,92,79
333,3,0:00.0,,Offensive rebound by Team,92,79
334,4,11:45.0,J. Johnson makes 2-pt hook shot from 3 ft,,94,79
335,4,11:37.0,,D. Harris makes 3-pt jump shot from 24 ft,94,82
336,4,11:37.0,,Shooting foul by B. Wright (drawn by D. Harris),94,82
337,4,11:37.0,,D. Harris makes free throw 1 of 1,94,83
338,4,11:19.0,Personal foul by T. Lyles (drawn by J. Johnson),,94,83
339,4,11:13.0,C. Paul misses 2-pt jump shot from 7 ft,,94,83
340,4,11:11.0,,Defensive rebound by T. Lyles,94,83
341,4,11:00.0,,Turnover by T. Lyles (bad pass; steal by J. Johnson),94,83
342,4,10:49.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,94,83
343,4,10:47.0,Offensive rebound by R. Anderson,,94,83
344,4,10:47.0,R. Anderson makes 2-pt dunk at rim,,96,83
345,4,10:47.0,,Denver full timeout,96,83
346,4,10:38.0,,Personal foul by R. Anderson (drawn by M. Plumlee),96,83
347,4,10:30.0,,Turnover by T. Lyles (lost ball; steal by L. Mbah a Moute),96,83
348,4,10:20.0,R. Anderson makes 2-pt layup from 2 ft,,98,83
349,4,10:05.0,,D. Harris misses 2-pt layup from 1 ft,98,83
350,4,10:02.0,Defensive rebound by C. Paul,,98,83
351,4,9:59.0,C. Paul makes 2-pt jump shot from 9 ft,,100,83
352,4,9:57.0,,Denver full timeout,100,83
353,4,9:44.0,,D. Harris makes 2-pt layup from 2 ft (assist by W. Barton),100,85
354,4,9:19.0,Turnover by J. Johnson (bad pass; steal by W. Barton),,100,85
355,4,9:07.0,,M. Beasley misses 2-pt layup from 1 ft (block by B. Wright),100,85
356,4,9:04.0,Defensive rebound by L. Mbah a Moute,,100,85
357,4,9:01.0,R. Anderson misses 3-pt jump shot from 25 ft,,100,85
358,4,8:58.0,,Defensive rebound by M. Beasley,100,85
359,4,8:46.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by W. Barton),100,88
360,4,8:27.0,C. Paul makes 3-pt jump shot from 27 ft,,103,88
361,4,8:19.0,,Shooting foul by R. Anderson (drawn by T. Lyles),103,88
362,4,8:19.0,,T. Lyles makes free throw 1 of 2,103,89
363,4,8:19.0,J. Harden enters the game for J. Johnson,,103,89
364,4,8:19.0,T. Ariza enters the game for L. Mbah a Moute,,103,89
365,4,8:19.0,C. Capela enters the game for B. Wright,,103,89
366,4,8:19.0,P. Tucker enters the game for R. Anderson,,103,89
367,4,8:19.0,,T. Lyles misses free throw 2 of 2,103,89
368,4,8:17.0,Defensive rebound by J. Harden,,103,89
369,4,8:08.0,C. Paul misses 3-pt jump shot from 26 ft,,103,89
370,4,8:04.0,,Defensive rebound by T. Lyles,103,89
371,4,7:56.0,,M. Plumlee makes 2-pt dunk at rim (assist by W. Barton),103,91
372,4,7:31.0,C. Capela misses 2-pt layup from 2 ft,,103,91
373,4,7:27.0,Offensive rebound by P. Tucker,,103,91
374,4,7:27.0,P. Tucker misses 2-pt layup at rim,,103,91
375,4,7:27.0,Offensive rebound by P. Tucker,,103,91
376,4,7:13.0,C. Capela makes 2-pt layup from 2 ft (assist by C. Paul),,105,91
377,4,6:50.0,,W. Barton misses 3-pt jump shot from 26 ft,105,91
378,4,6:48.0,,Offensive rebound by Team,105,91
379,4,6:48.0,,W. Chandler enters the game for T. Lyles,105,91
380,4,6:48.0,,J. Murray enters the game for M. Plumlee,105,91
381,4,6:48.0,,G. Harris enters the game for M. Beasley,105,91
382,4,6:48.0,,N. Jokić enters the game for D. Harris,105,91
383,4,6:48.0,J. Johnson enters the game for C. Paul,,105,91
