,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
215,2,1:04.0,Shooting foul by D. Green (drawn by J. Grant),,41,48
216,2,1:04.0,,Technical foul by D. Green,41,48
217,2,1:04.0,P. George makes technical free throw,,42,48
218,2,1:04.0,J. Grant misses free throw 1 of 2,,42,48
219,2,1:04.0,Offensive rebound by Team,,42,48
220,2,1:04.0,J. Grant makes free throw 2 of 2,,43,48
221,2,0:51.0,,K. Durant makes 2-pt jump shot from 11 ft (assist by D. Green),43,50
222,2,0:41.0,P. George misses 3-pt jump shot from 26 ft,,43,50
223,2,0:37.0,,Defensive rebound by K. Thompson,43,50
224,2,0:29.0,,K. Thompson misses 3-pt jump shot from 25 ft,43,50
225,2,0:27.0,Defensive rebound by R. Westbrook,,43,50
226,2,0:27.0,Personal foul by S. Curry (drawn by R. Westbrook),,43,50
227,2,0:27.0,R. Westbrook makes free throw 1 of 2,,44,50
228,2,0:27.0,J. Huestis enters the game for J. Grant,,44,50
229,2,0:27.0,R. Westbrook makes free throw 2 of 2,,45,50
230,2,0:17.0,,Personal foul by C. Anthony (drawn by A. Iguodala),45,50
231,2,0:04.0,,D. Green makes 2-pt dunk from 2 ft (assist by A. Iguodala),45,52
232,2,0:01.0,Turnover by R. Westbrook (bad pass),,45,52
233,2,0:00.0,,S. Curry misses 3-pt jump shot from 62 ft,45,52
234,2,0:00.0,,Offensive rebound by Team,45,52
235,3,11:49.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),45,54
236,3,11:34.0,Shooting foul by J. McGee (drawn by S. Adams),,45,54
237,3,11:34.0,S. Adams makes free throw 1 of 2,,46,54
238,3,11:34.0,S. Adams misses free throw 2 of 2,,46,54
239,3,11:32.0,,Defensive rebound by J. McGee,46,54
240,3,11:27.0,,K. Durant misses 2-pt layup from 10 ft (block by S. Adams),46,54
241,3,11:27.0,,Offensive rebound by Team,46,54
242,3,11:22.0,,Turnover by K. Durant (bad pass; steal by S. Adams),46,54
243,3,11:15.0,C. Anthony makes 2-pt jump shot from 20 ft,,48,54
244,3,10:48.0,,K. Durant misses 2-pt jump shot from 20 ft,48,54
245,3,10:47.0,,Offensive rebound by Team,48,54
246,3,10:47.0,,Turnover by Team (shot clock),48,54
247,3,10:36.0,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook),,50,54
248,3,10:36.0,Shooting foul by J. McGee (drawn by S. Adams),,50,54
249,3,10:36.0,S. Adams makes free throw 1 of 1,,51,54
250,3,10:24.0,,S. Curry misses 3-pt jump shot from 23 ft,51,54
251,3,10:20.0,Defensive rebound by C. Anthony,,51,54
252,3,10:12.0,C. Anthony misses 2-pt jump shot from 11 ft,,51,54
253,3,10:07.0,,Defensive rebound by S. Curry,51,54
254,3,10:02.0,,Turnover by K. Durant (lost ball; steal by R. Westbrook),51,54
255,3,9:58.0,J. Huestis makes 2-pt dunk at rim (assist by R. Westbrook),,53,54
256,3,9:57.0,,Golden State full timeout,53,54
257,3,9:42.0,,S. Curry misses 3-pt jump shot from 26 ft,53,54
258,3,9:39.0,,Offensive rebound by Team,53,54
259,3,9:36.0,,Turnover by J. McGee (lost ball; steal by R. Westbrook),53,54
260,3,9:31.0,Personal foul by J. McGee (drawn by S. Adams),,53,54
261,3,9:20.0,C. Anthony makes 3-pt jump shot from 27 ft,,56,54
262,3,8:55.0,,S. Curry misses 2-pt jump shot from 13 ft,56,54
263,3,8:51.0,Defensive rebound by J. Huestis,,56,54
264,3,8:49.0,C. Anthony misses 3-pt jump shot from 25 ft,,56,54
265,3,8:48.0,,Defensive rebound by Team,56,54
266,3,8:48.0,Loose ball foul by J. Huestis (drawn by J. McGee),,56,54
267,3,8:48.0,,Z. Pachulia enters the game for J. McGee,56,54
268,3,8:33.0,,K. Thompson misses 3-pt jump shot from 27 ft,56,54
269,3,8:29.0,,Offensive rebound by Z. Pachulia,56,54
270,3,8:28.0,,Turnover by D. Green (bad pass),56,54
271,3,8:12.0,R. Westbrook misses 2-pt jump shot from 17 ft,,56,54
272,3,8:09.0,,Defensive rebound by K. Durant,56,54
273,3,8:05.0,,Shooting foul by S. Adams (drawn by K. Durant),56,54
274,3,8:05.0,,K. Durant makes free throw 1 of 2,56,55
275,3,8:05.0,,K. Durant makes free throw 2 of 2,56,56
276,3,7:52.0,P. George makes 3-pt jump shot from 25 ft,,59,56
277,3,7:35.0,,S. Curry makes 2-pt layup from 3 ft,59,58
278,3,7:21.0,S. Adams misses 2-pt jump shot from 11 ft,,59,58
279,3,7:18.0,,Defensive rebound by K. Thompson,59,58
280,3,7:14.0,,K. Durant makes 2-pt layup from 2 ft,59,60
281,3,7:13.0,Oklahoma City full timeout,,59,60
282,3,7:00.0,Turnover by P. George (lost ball; steal by S. Curry),,59,60
283,3,6:41.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),59,63
284,3,6:14.0,P. George misses 3-pt jump shot from 26 ft,,59,63
285,3,6:14.0,Offensive rebound by Team,,59,63
286,3,6:14.0,Turnover by Team (shot clock),,59,63
287,3,6:01.0,,Z. Pachulia makes 2-pt dunk at rim (assist by S. Curry),59,65
288,3,6:00.0,Oklahoma City full timeout,,59,65
289,3,5:45.0,Personal foul by Z. Pachulia (drawn by S. Adams),,59,65
290,3,5:40.0,R. Westbrook makes 2-pt jump shot from 18 ft,,61,65
291,3,5:24.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),61,68
292,3,5:06.0,C. Anthony makes 2-pt jump shot from 11 ft (assist by J. Huestis),,63,68
293,3,4:45.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by D. Green),63,70
294,3,4:38.0,R. Westbrook makes 2-pt layup from 2 ft,,65,70
295,3,4:27.0,,S. Curry misses 3-pt jump shot from 23 ft,65,70
296,3,4:24.0,Defensive rebound by S. Adams,,65,70
297,3,4:16.0,C. Anthony misses 3-pt jump shot from 25 ft,,65,70
298,3,4:13.0,,Defensive rebound by K. Durant,65,70
299,3,4:09.0,,K. Thompson misses 3-pt jump shot from 26 ft,65,70
300,3,4:02.0,Defensive rebound by C. Anthony,,65,70
301,3,3:54.0,Shooting foul by D. Green (drawn by C. Anthony),,65,70
302,3,3:54.0,C. Anthony misses free throw 1 of 2,,65,70
303,3,3:54.0,Offensive rebound by Team,,65,70
304,3,3:54.0,,N. Young enters the game for K. Thompson,65,70
305,3,3:54.0,,A. Iguodala enters the game for D. Green,65,70
306,3,3:54.0,J. Grant enters the game for P. George,,65,70
307,3,3:54.0,Á. Abrines enters the game for J. Huestis,,65,70
308,3,3:54.0,C. Anthony makes free throw 2 of 2,,66,70
309,3,3:37.0,,K. Durant misses 2-pt jump shot from 11 ft,66,70
310,3,3:32.0,,Offensive rebound by A. Iguodala,66,70
311,3,3:29.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by N. Young),66,73
312,3,3:11.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,66,73
313,3,3:06.0,,K. Durant makes 2-pt layup from 1 ft (assist by S. Curry),66,75
314,3,2:51.0,R. Westbrook misses 3-pt jump shot from 28 ft,,66,75
315,3,2:47.0,,Defensive rebound by Z. Pachulia,66,75
316,3,2:42.0,,K. Durant misses 3-pt jump shot from 27 ft,66,75
317,3,2:36.0,,Offensive rebound by N. Young,66,75
318,3,2:30.0,,N. Young misses 2-pt jump shot from 14 ft,66,75
319,3,2:27.0,Defensive rebound by S. Adams,,66,75
320,3,2:20.0,R. Westbrook misses 2-pt jump shot from 19 ft,,66,75
321,3,2:16.0,,Defensive rebound by N. Young,66,75
322,3,2:16.0,,Personal foul by Á. Abrines (drawn by S. Curry),66,75
323,3,2:16.0,P. Patterson enters the game for S. Adams,,66,75
324,3,2:14.0,,S. Curry misses 3-pt jump shot from 22 ft,66,75
325,3,2:11.0,Defensive rebound by C. Anthony,,66,75
326,3,2:00.0,P. Patterson misses 2-pt hook shot from 12 ft,,66,75
327,3,1:55.0,Offensive rebound by C. Anthony,,66,75
328,3,1:55.0,C. Anthony misses 2-pt layup at rim,,66,75
329,3,1:54.0,,Defensive rebound by A. Iguodala,66,75
330,3,1:41.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),66,78
331,3,1:18.0,Á. Abrines misses 3-pt jump shot from 26 ft,,66,78
332,3,1:14.0,,Defensive rebound by Z. Pachulia,66,78
333,3,0:58.0,,K. Durant misses 2-pt jump shot from 19 ft,66,78
334,3,0:54.0,,Offensive rebound by A. Iguodala,66,78
335,3,0:51.0,,N. Young makes 3-pt jump shot from 22 ft (assist by S. Curry),66,81
336,3,0:34.0,C. Anthony misses 2-pt dunk from 5 ft (block by Z. Pachulia),,66,81
337,3,0:33.0,Offensive rebound by Team,,66,81
338,3,0:33.0,,D. Green enters the game for Z. Pachulia,66,81
339,3,0:33.0,R. Felton enters the game for R. Westbrook,,66,81
340,3,0:29.0,C. Anthony misses 2-pt jump shot from 22 ft,,66,81
341,3,0:25.0,,Defensive rebound by K. Durant,66,81
342,3,0:21.0,,N. Young misses 3-pt jump shot from 25 ft,66,81
343,3,0:15.0,,Offensive rebound by S. Curry,66,81
344,3,0:06.0,,Personal foul by C. Anthony (drawn by S. Curry),66,81
345,3,0:06.0,,K. Thompson enters the game for A. Iguodala,66,81
346,3,0:01.0,,N. Young makes 3-pt jump shot from 22 ft (assist by S. Curry),66,84
347,4,11:49.0,Shooting foul by D. West (drawn by P. George),,66,84
348,4,11:49.0,P. George misses free throw 1 of 2,,66,84
349,4,11:49.0,Offensive rebound by Team,,66,84
350,4,11:49.0,P. George makes free throw 2 of 2,,67,84
351,4,11:35.0,,N. Young makes 2-pt jump shot from 16 ft (assist by A. Iguodala),67,86
352,4,11:19.0,P. George misses 2-pt jump shot from 7 ft (block by D. Green),,67,86
353,4,11:19.0,,Defensive rebound by A. Iguodala,67,86
354,4,11:19.0,,Personal foul by P. George (drawn by A. Iguodala),67,86
355,4,11:04.0,,N. Young makes 3-pt jump shot from 24 ft (assist by S. Livingston),67,89
356,4,10:42.0,Turnover by R. Felton (bad pass; steal by D. Green),,67,89
357,4,10:36.0,,D. Green makes 2-pt dunk from 2 ft (assist by A. Iguodala),67,91
358,4,10:16.0,,Offensive charge foul by R. Felton (drawn by A. Iguodala),67,91
359,4,10:16.0,Turnover by R. Felton (offensive foul),,67,91
360,4,9:56.0,,Personal foul by R. Felton (drawn by N. Young),67,91
361,4,9:39.0,,A. Iguodala misses 2-pt jump shot from 16 ft,67,91
362,4,9:36.0,Defensive rebound by P. Patterson,,67,91
363,4,9:28.0,P. George misses 3-pt jump shot from 26 ft,,67,91
364,4,9:25.0,,Defensive rebound by N. Young,67,91
365,4,9:12.0,,D. Green misses 2-pt layup from 3 ft,67,91
366,4,9:09.0,,Offensive rebound by A. Iguodala,67,91
367,4,9:09.0,,Turnover by A. Iguodala (lost ball; steal by P. Patterson),67,91
368,4,9:09.0,Oklahoma City full timeout,,67,91
369,4,9:09.0,S. Adams enters the game for J. Grant,,67,91
370,4,8:58.0,R. Felton makes 3-pt jump shot from 23 ft (assist by P. George),,70,91
371,4,8:46.0,,Turnover by A. Iguodala (bad pass; steal by P. George),70,91
372,4,8:43.0,P. George misses 3-pt jump shot from 26 ft,,70,91
373,4,8:39.0,,Defensive rebound by A. Iguodala,70,91
374,4,8:37.0,,N. Young misses 2-pt layup from 1 ft,70,91
375,4,8:36.0,,Offensive rebound by Team,70,91
376,4,8:36.0,,Turnover by N. Young (traveling),70,91
377,4,8:14.0,R. Felton misses 2-pt jump shot from 20 ft,,70,91
378,4,8:10.0,,Defensive rebound by D. Green,70,91
379,4,8:08.0,,Personal foul by P. George,70,91
380,4,8:08.0,Technical foul by P. George,,70,91
381,4,8:08.0,,S. Livingston makes technical free throw,70,92
382,4,8:08.0,,K. Thompson enters the game for N. Young,70,92
383,4,8:03.0,,D. West misses 2-pt jump shot from 20 ft,70,92
384,4,7:59.0,,Offensive rebound by K. Thompson,70,92
385,4,7:43.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Livingston),70,94
386,4,7:24.0,Shooting foul by D. Green (drawn by S. Adams),,70,94
387,4,7:24.0,S. Adams misses free throw 1 of 2,,70,94
388,4,7:24.0,Offensive rebound by Team,,70,94
389,4,7:24.0,,K. Durant enters the game for A. Iguodala,70,94
390,4,7:24.0,S. Adams misses free throw 2 of 2,,70,94
