,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
98,2,11:29.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by Z. Pachulia),,26,34
99,2,11:15.0,,D. Rose misses 2-pt jump shot from 4 ft,26,34
100,2,11:13.0,Defensive rebound by D. Green,,26,34
101,2,11:13.0,Personal foul by N. Bjelica (drawn by D. Green),,26,34
102,2,11:07.0,Z. Pachulia makes 2-pt jump shot from 7 ft (assist by K. Thompson),,28,34
103,2,10:53.0,,Turnover by J. Crawford (bad pass; steal by Z. Pachulia),28,34
104,2,10:50.0,K. Thompson makes 2-pt layup at rim,,30,34
105,2,10:31.0,,G. Dieng misses 2-pt jump shot from 18 ft,30,34
106,2,10:29.0,Defensive rebound by Z. Pachulia,,30,34
107,2,10:22.0,S. Livingston makes 2-pt jump shot from 17 ft,,32,34
108,2,10:13.0,,Minnesota full timeout,32,34
109,2,10:13.0,,K. Towns enters the game for G. Dieng,32,34
110,2,10:07.0,,T. Jones makes 2-pt jump shot from 7 ft,32,36
111,2,9:49.0,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by D. Green),,34,36
112,2,9:37.0,,D. Rose misses 2-pt jump shot from 5 ft (block by D. Green),34,36
113,2,9:37.0,,Offensive rebound by Team,34,36
114,2,9:35.0,,N. Bjelica misses 3-pt jump shot from 25 ft,34,36
115,2,9:32.0,Defensive rebound by Z. Pachulia,,34,36
116,2,9:27.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,37,36
117,2,9:06.0,,D. Rose misses 2-pt jump shot from 18 ft,37,36
118,2,9:06.0,Defensive rebound by D. Green,,37,36
119,2,8:57.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by D. Green),,39,36
120,2,8:44.0,,K. Towns makes 2-pt jump shot from 13 ft (assist by D. Rose),39,38
121,2,8:31.0,D. Green makes 3-pt jump shot from 24 ft (assist by S. Livingston),,42,38
122,2,8:15.0,,Turnover by D. Rose (lost ball; steal by D. Green),42,38
123,2,8:09.0,S. Livingston makes 2-pt dunk from 1 ft (assist by K. Thompson),,44,38
124,2,8:06.0,,Minnesota full timeout,44,38
125,2,8:06.0,,J. Teague enters the game for T. Jones,44,38
126,2,8:06.0,,A. Wiggins enters the game for D. Rose,44,38
127,2,7:49.0,,Turnover by K. Towns (bad pass; steal by N. Young),44,38
128,2,7:44.0,K. Thompson misses 3-pt jump shot from 27 ft,,44,38
129,2,7:41.0,,Defensive rebound by A. Wiggins,44,38
130,2,7:29.0,,N. Bjelica misses 3-pt jump shot from 23 ft,44,38
131,2,7:27.0,Defensive rebound by Z. Pachulia,,44,38
132,2,7:24.0,Turnover by K. Thompson (out of bounds lost ball),,44,38
133,2,7:15.0,,J. Crawford makes 2-pt jump shot from 9 ft,44,40
134,2,7:15.0,,Shooting foul by N. Young (drawn by J. Crawford),44,40
135,2,7:15.0,,J. Crawford makes free throw 1 of 1,44,41
136,2,6:58.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Thompson),,47,41
137,2,6:41.0,,J. Crawford misses 2-pt jump shot from 16 ft (block by N. Young),47,41
138,2,6:39.0,Defensive rebound by D. Green,,47,41
139,2,6:34.0,Turnover by K. Thompson (bad pass; steal by K. Towns),,47,41
140,2,6:24.0,,K. Towns misses 2-pt layup from 2 ft (block by Z. Pachulia),47,41
141,2,6:20.0,,Offensive rebound by K. Towns,47,41
142,2,6:20.0,,K. Towns misses 2-pt layup from 1 ft,47,41
143,2,6:20.0,,Offensive rebound by J. Crawford,47,41
144,2,6:19.0,,J. Crawford makes 2-pt layup at rim,47,43
145,2,5:55.0,Shooting foul by A. Wiggins (drawn by K. Thompson),,47,43
146,2,5:55.0,K. Thompson makes free throw 1 of 2,,48,43
147,2,5:55.0,,T. Gibson enters the game for J. Crawford,48,43
148,2,5:55.0,K. Durant enters the game for N. Young,,48,43
149,2,5:55.0,Q. Cook enters the game for D. Green,,48,43
150,2,5:55.0,K. Thompson makes free throw 2 of 2,,49,43
151,2,5:44.0,,A. Wiggins misses 3-pt jump shot from 24 ft,49,43
152,2,5:41.0,Defensive rebound by S. Livingston,,49,43
153,2,5:37.0,Q. Cook misses 2-pt jump shot from 18 ft,,49,43
154,2,5:32.0,,Defensive rebound by K. Towns,49,43
155,2,5:22.0,,T. Gibson misses 2-pt layup at rim,49,43
156,2,5:21.0,Defensive rebound by Q. Cook,,49,43
157,2,5:20.0,Turnover by Q. Cook (step out of bounds),,49,43
158,2,5:20.0,O. Casspi enters the game for K. Thompson,,49,43
159,2,5:02.0,,A. Wiggins makes 2-pt jump shot from 6 ft,49,45
160,2,4:43.0,Shooting foul by A. Wiggins (drawn by S. Livingston),,49,45
161,2,4:43.0,S. Livingston makes free throw 1 of 2,,50,45
162,2,4:43.0,S. Livingston makes free throw 2 of 2,,51,45
163,2,4:31.0,,N. Bjelica misses 2-pt layup from 4 ft,51,45
164,2,4:26.0,,Offensive rebound by N. Bjelica,51,45
165,2,4:26.0,,N. Bjelica misses 2-pt layup at rim,51,45
166,2,4:25.0,Defensive rebound by S. Livingston,,51,45
167,2,4:08.0,K. Durant makes 3-pt jump shot from 24 ft,,54,45
168,2,3:58.0,,Personal foul by Z. Pachulia (drawn by K. Towns),54,45
169,2,3:58.0,N. Young enters the game for Z. Pachulia,,54,45
170,2,3:58.0,D. Green enters the game for S. Livingston,,54,45
171,2,3:54.0,,A. Wiggins misses 2-pt jump shot from 21 ft,54,45
172,2,3:51.0,Defensive rebound by K. Durant,,54,45
173,2,3:47.0,K. Durant makes 3-pt jump shot from 26 ft,,57,45
174,2,3:28.0,,K. Towns makes 2-pt hook shot from 3 ft,57,47
175,2,3:15.0,K. Durant misses 3-pt jump shot from 26 ft,,57,47
176,2,3:13.0,,Defensive rebound by Team,57,47
177,2,3:13.0,Golden State full timeout,,57,47
178,2,3:13.0,K. Thompson enters the game for N. Young,,57,47
179,2,2:53.0,,J. Teague misses 3-pt jump shot from 22 ft,57,47
180,2,2:51.0,Defensive rebound by K. Thompson,,57,47
181,2,2:35.0,Shooting foul by K. Towns (drawn by O. Casspi),,57,47
182,2,2:35.0,O. Casspi makes free throw 1 of 2,,58,47
183,2,2:35.0,O. Casspi misses free throw 2 of 2,,58,47
184,2,2:33.0,,Defensive rebound by K. Towns,58,47
185,2,2:25.0,,Shooting foul by O. Casspi (drawn by A. Wiggins),58,47
186,2,2:25.0,,A. Wiggins makes free throw 1 of 2,58,48
187,2,2:25.0,,A. Wiggins makes free throw 2 of 2,58,49
188,2,2:12.0,K. Thompson misses 3-pt jump shot from 23 ft,,58,49
189,2,2:09.0,,Defensive rebound by T. Gibson,58,49
190,2,2:00.0,,A. Wiggins misses 2-pt layup from 1 ft (block by K. Durant),58,49
191,2,1:59.0,,Offensive rebound by T. Gibson,58,49
192,2,1:59.0,,T. Gibson misses 2-pt layup from 2 ft,58,49
193,2,1:59.0,,Offensive rebound by K. Towns,58,49
194,2,1:59.0,,K. Towns makes 2-pt layup from 1 ft,58,51
195,2,1:59.0,,Shooting foul by D. Green (drawn by K. Towns),58,51
196,2,1:59.0,,K. Towns misses free throw 1 of 1,58,51
197,2,1:57.0,Defensive rebound by O. Casspi,,58,51
198,2,1:43.0,Shooting foul by K. Towns (drawn by K. Durant),,58,51
199,2,1:43.0,K. Durant makes free throw 1 of 2,,59,51
200,2,1:43.0,Z. Pachulia enters the game for O. Casspi,,59,51
201,2,1:43.0,K. Durant makes free throw 2 of 2,,60,51
202,2,1:30.0,,K. Towns misses 2-pt jump shot from 5 ft,60,51
203,2,1:25.0,Defensive rebound by D. Green,,60,51
204,2,1:22.0,D. Green makes 2-pt layup at rim,,62,51
205,2,1:11.0,,J. Teague misses 3-pt jump shot from 22 ft,62,51
206,2,1:09.0,,Offensive rebound by K. Towns,62,51
207,2,1:02.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),62,53
208,2,0:37.0,K. Durant misses 3-pt jump shot from 25 ft,,62,53
209,2,0:37.0,,Defensive rebound by Team,62,53
210,2,0:32.0,,T. Gibson misses 2-pt layup from 1 ft (block by K. Durant),62,53
211,2,0:30.0,Defensive rebound by K. Durant,,62,53
212,2,0:25.0,Q. Cook misses 3-pt jump shot from 25 ft,,62,53
213,2,0:25.0,,Defensive rebound by N. Bjelica,62,53
214,2,0:02.0,,A. Wiggins makes 2-pt jump shot from 16 ft (assist by J. Teague),62,55
215,2,0:00.0,D. Green misses 3-pt jump shot from 61 ft,,62,55
216,2,0:00.0,Offensive rebound by Team,,62,55
217,3,11:38.0,K. Thompson misses 3-pt jump shot from 25 ft,,62,55
218,3,11:35.0,,Defensive rebound by A. Wiggins,62,55
219,3,11:25.0,,Personal foul by J. McGee (drawn by K. Towns),62,55
220,3,11:11.0,,Turnover by Team (shot clock),62,55
221,3,10:54.0,Shooting foul by N. Bjelica (drawn by K. Durant),,62,55
222,3,10:54.0,K. Durant makes free throw 1 of 2,,63,55
223,3,10:54.0,K. Durant makes free throw 2 of 2,,64,55
224,3,10:46.0,,J. Teague makes 2-pt layup from 3 ft,64,57
225,3,10:33.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by D. Green),,66,57
226,3,10:18.0,,A. Wiggins makes 2-pt jump shot from 6 ft,66,59
227,3,10:10.0,K. Thompson misses 3-pt jump shot from 24 ft,,66,59
228,3,10:07.0,,Defensive rebound by K. Towns,66,59
229,3,9:57.0,,N. Bjelica misses 3-pt jump shot from 25 ft,66,59
230,3,9:55.0,Defensive rebound by Q. Cook,,66,59
231,3,9:36.0,Turnover by Q. Cook (turnover),,66,59
232,3,9:22.0,,Shooting foul by Q. Cook (drawn by J. Teague),66,59
233,3,9:22.0,,J. Teague makes free throw 1 of 2,66,60
234,3,9:22.0,,J. Teague makes free throw 2 of 2,66,61
235,3,9:03.0,Turnover by K. Thompson (out of bounds lost ball),,66,61
236,3,8:49.0,,Turnover by J. Teague (bad pass; steal by J. McGee),66,61
237,3,8:44.0,Turnover by K. Durant (offensive goaltending),,66,61
238,3,8:34.0,,J. Teague misses 2-pt jump shot from 10 ft,66,61
239,3,8:31.0,Defensive rebound by D. Green,,66,61
240,3,8:27.0,K. Thompson misses 3-pt jump shot from 25 ft,,66,61
241,3,8:23.0,,Defensive rebound by J. Teague,66,61
242,3,8:19.0,,Shooting foul by K. Durant (drawn by N. Bjelica),66,61
243,3,8:19.0,,N. Bjelica misses free throw 1 of 2,66,61
244,3,8:19.0,,Offensive rebound by Team,66,61
245,3,8:19.0,,N. Bjelica makes free throw 2 of 2,66,62
246,3,8:07.0,D. Green misses 2-pt layup from 3 ft (block by T. Gibson),,66,62
247,3,8:07.0,Offensive rebound by Team,,66,62
248,3,7:59.0,Q. Cook misses 2-pt layup from 3 ft,,66,62
249,3,7:57.0,,Defensive rebound by N. Bjelica,66,62
250,3,7:52.0,,K. Towns misses 3-pt jump shot from 24 ft,66,62
251,3,7:47.0,Defensive rebound by J. McGee,,66,62
252,3,7:30.0,K. Durant misses 2-pt jump shot from 10 ft,,66,62
253,3,7:28.0,,Defensive rebound by K. Towns,66,62
254,3,7:19.0,,K. Towns misses 2-pt layup from 2 ft,66,62
255,3,7:17.0,Defensive rebound by K. Durant,,66,62
256,3,7:14.0,K. Thompson makes 2-pt layup from 1 ft (assist by K. Durant),,68,62
257,3,7:13.0,,Minnesota full timeout,68,62
258,3,6:56.0,,N. Bjelica makes 2-pt layup from 3 ft (assist by A. Wiggins),68,64
259,3,6:38.0,K. Durant misses 2-pt jump shot from 19 ft,,68,64
260,3,6:34.0,,Defensive rebound by T. Gibson,68,64
261,3,6:25.0,,K. Towns misses 2-pt jump shot from 14 ft,68,64
262,3,6:23.0,Defensive rebound by Q. Cook,,68,64
263,3,6:13.0,K. Durant misses 3-pt jump shot from 24 ft,,68,64
264,3,6:11.0,,Defensive rebound by T. Gibson,68,64
265,3,5:58.0,,T. Gibson makes 2-pt layup at rim (assist by J. Teague),68,66
266,3,5:58.0,,Shooting foul by K. Durant (drawn by T. Gibson),68,66
267,3,5:58.0,Z. Pachulia enters the game for J. McGee,,68,66
268,3,5:58.0,,T. Gibson makes free throw 1 of 1,68,67
269,3,5:50.0,Personal foul by A. Wiggins (drawn by K. Thompson),,68,67
270,3,5:44.0,K. Durant makes 2-pt jump shot from 17 ft,,70,67
271,3,5:21.0,,N. Bjelica misses 2-pt jump shot from 10 ft,70,67
272,3,5:18.0,,Offensive rebound by T. Gibson,70,67
273,3,5:18.0,,T. Gibson misses 2-pt layup at rim,70,67
274,3,5:17.0,,Offensive rebound by N. Bjelica,70,67
275,3,5:17.0,,N. Bjelica misses 2-pt layup from 1 ft,70,67
276,3,5:16.0,Defensive rebound by D. Green,,70,67
277,3,5:12.0,K. Durant misses 2-pt jump shot from 8 ft,,70,67
278,3,5:09.0,Offensive rebound by K. Durant,,70,67
279,3,5:08.0,K. Durant makes 2-pt layup from 1 ft,,72,67
280,3,4:55.0,,K. Towns makes 2-pt layup at rim (assist by J. Teague),72,69
281,3,4:32.0,Turnover by Q. Cook (lost ball; steal by J. Teague),,72,69
282,3,4:25.0,,Shooting foul by Z. Pachulia (drawn by K. Towns),72,69
283,3,4:25.0,,K. Towns makes free throw 1 of 2,72,70
284,3,4:25.0,S. Livingston enters the game for Q. Cook,,72,70
285,3,4:25.0,,K. Towns makes free throw 2 of 2,72,71
286,3,4:11.0,Turnover by D. Green (lost ball; steal by J. Teague),,72,71
287,3,4:08.0,,J. Teague makes 2-pt dunk from 1 ft,72,73
288,3,3:53.0,D. Green misses 3-pt jump shot from 24 ft,,72,73
289,3,3:53.0,,Defensive rebound by K. Towns,72,73
290,3,3:52.0,K. Looney enters the game for D. Green,,72,73
291,3,3:33.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by N. Bjelica),72,76
292,3,3:15.0,K. Thompson makes 3-pt jump shot from 24 ft,,75,76
293,3,2:56.0,,T. Gibson makes 2-pt layup at rim (assist by K. Towns),75,78
294,3,2:54.0,Golden State full timeout,,75,78
295,3,2:54.0,,J. Crawford enters the game for N. Bjelica,75,78
296,3,2:54.0,N. Young enters the game for K. Thompson,,75,78
297,3,2:35.0,K. Durant misses 2-pt jump shot from 8 ft,,75,78
298,3,2:35.0,Offensive rebound by Team,,75,78
299,3,2:35.0,,Loose ball foul by K. Towns (drawn by Z. Pachulia),75,78
300,3,2:35.0,,G. Dieng enters the game for K. Towns,75,78
301,3,2:19.0,K. Durant makes 3-pt jump shot from 26 ft,,78,78
302,3,1:59.0,,G. Dieng misses 2-pt jump shot from 16 ft,78,78
303,3,1:57.0,Defensive rebound by Z. Pachulia,,78,78
304,3,1:42.0,S. Livingston misses 2-pt jump shot from 6 ft,,78,78
305,3,1:37.0,,Defensive rebound by T. Gibson,78,78
306,3,1:32.0,,J. Crawford makes 2-pt jump shot from 12 ft,78,80
307,3,1:20.0,S. Livingston misses 2-pt jump shot from 5 ft,,78,80
308,3,1:18.0,Offensive rebound by K. Durant,,78,80
309,3,1:17.0,K. Durant makes 2-pt dunk from 1 ft,,80,80
310,3,0:56.0,,T. Gibson misses 2-pt layup from 1 ft,80,80
311,3,0:55.0,Defensive rebound by Team,,80,80
312,3,0:55.0,,T. Jones enters the game for J. Teague,80,80
313,3,0:42.0,Personal foul by T. Gibson (drawn by Z. Pachulia),,80,80
314,3,0:38.0,K. Durant misses 3-pt jump shot from 24 ft,,80,80
315,3,0:34.0,Offensive rebound by S. Livingston,,80,80
316,3,0:34.0,S. Livingston makes 2-pt dunk at rim,,82,80
317,3,0:30.0,,Personal foul by N. Young (drawn by J. Crawford),82,80
318,3,0:30.0,,J. Crawford makes free throw 1 of 2,82,81
319,3,0:30.0,,J. Crawford makes free throw 2 of 2,82,82
320,3,0:11.0,K. Durant misses 2-pt jump shot from 11 ft,,82,82
321,3,0:09.0,Offensive rebound by Z. Pachulia,,82,82
322,3,0:09.0,Z. Pachulia makes 2-pt layup at rim,,84,82
323,3,0:02.0,,A. Wiggins makes 2-pt jump shot from 8 ft,84,84
324,3,0:00.0,K. Durant misses 3-pt jump shot from 56 ft,,84,84
325,3,0:00.0,Offensive rebound by Team,,84,84
326,4,11:43.0,,T. Jones makes 2-pt jump shot from 21 ft (assist by G. Dieng),84,86
327,4,11:24.0,N. Young misses 3-pt jump shot from 25 ft,,84,86
328,4,11:21.0,,Defensive rebound by T. Jones,84,86
329,4,11:16.0,,T. Jones makes 2-pt layup at rim,84,88
330,4,11:02.0,Z. Pachulia makes 2-pt layup at rim (assist by K. Thompson),,86,88
331,4,11:02.0,Shooting foul by G. Dieng (drawn by Z. Pachulia),,86,88
332,4,11:02.0,,K. Towns enters the game for G. Dieng,86,88
333,4,11:02.0,Z. Pachulia makes free throw 1 of 1,,87,88
334,4,10:48.0,,K. Towns makes 2-pt layup from 5 ft (assist by A. Wiggins),87,90
335,4,10:27.0,D. Green misses 3-pt jump shot from 27 ft,,87,90
336,4,10:24.0,Offensive rebound by N. Young,,87,90
337,4,10:20.0,K. Thompson misses 3-pt jump shot from 25 ft,,87,90
338,4,10:17.0,,Defensive rebound by J. Crawford,87,90
339,4,10:08.0,,J. Crawford misses 2-pt layup from 1 ft,87,90
340,4,10:05.0,Defensive rebound by S. Livingston,,87,90
341,4,9:58.0,N. Young misses 3-pt jump shot from 23 ft,,87,90
342,4,9:55.0,,Defensive rebound by A. Wiggins,87,90
343,4,9:48.0,,A. Wiggins misses 2-pt jump shot from 18 ft,87,90
344,4,9:44.0,Defensive rebound by K. Thompson,,87,90
345,4,9:39.0,Golden State full timeout,,87,90
346,4,9:39.0,,T. Gibson enters the game for A. Wiggins,87,90
347,4,9:39.0,O. Casspi enters the game for D. Green,,87,90
348,4,9:32.0,K. Thompson misses 2-pt jump shot from 21 ft,,87,90
349,4,9:29.0,,Defensive rebound by T. Gibson,87,90
350,4,9:16.0,,K. Towns misses 2-pt jump shot from 20 ft,87,90
351,4,9:14.0,Defensive rebound by N. Young,,87,90
352,4,8:57.0,Turnover by O. Casspi (lost ball; steal by N. Bjelica),,87,90
353,4,8:41.0,,Turnover by T. Jones (step out of bounds),87,90
354,4,8:41.0,K. Durant enters the game for N. Young,,87,90
355,4,8:26.0,O. Casspi makes 2-pt layup at rim (assist by K. Thompson),,89,90
356,4,8:11.0,,Shooting foul by Z. Pachulia (drawn by K. Towns),89,90
357,4,8:11.0,,K. Towns misses free throw 1 of 2,89,90
358,4,8:11.0,,Offensive rebound by Team,89,90
359,4,8:11.0,,J. Teague enters the game for T. Jones,89,90
360,4,8:11.0,,K. Towns makes free throw 2 of 2,89,91
361,4,8:00.0,K. Durant misses 2-pt jump shot from 10 ft,,89,91
362,4,7:54.0,Offensive rebound by Z. Pachulia,,89,91
363,4,7:54.0,Z. Pachulia misses 2-pt layup at rim,,89,91
364,4,7:53.0,,Defensive rebound by K. Towns,89,91
365,4,7:42.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Gibson),89,94
366,4,7:24.0,Shooting foul by N. Bjelica (drawn by Z. Pachulia),,89,94
367,4,7:24.0,Z. Pachulia makes free throw 1 of 2,,90,94
368,4,7:24.0,Z. Pachulia misses free throw 2 of 2,,90,94
369,4,7:20.0,Offensive rebound by O. Casspi,,90,94
370,4,7:18.0,K. Durant misses 3-pt jump shot from 24 ft,,90,94
371,4,7:17.0,Offensive rebound by Z. Pachulia,,90,94
372,4,7:15.0,Z. Pachulia misses 2-pt layup at rim (block by N. Bjelica),,90,94
373,4,7:15.0,Offensive rebound by Z. Pachulia,,90,94
374,4,7:10.0,K. Thompson misses 3-pt jump shot from 26 ft,,90,94
375,4,7:10.0,,Defensive rebound by K. Towns,90,94
376,4,6:59.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by J. Teague),90,96
377,4,6:39.0,K. Thompson makes 2-pt layup from 1 ft (assist by Z. Pachulia),,92,96
378,4,6:13.0,,J. Crawford misses 3-pt jump shot from 23 ft,92,96
379,4,6:13.0,,Offensive rebound by Team,92,96
380,4,6:13.0,Loose ball foul by O. Casspi (drawn by T. Gibson),,92,96
381,4,6:13.0,Q. Cook enters the game for K. Thompson,,92,96
382,4,6:13.0,N. Young enters the game for O. Casspi,,92,96
383,4,6:13.0,D. Green enters the game for S. Livingston,,92,96
384,4,6:11.0,,J. Crawford misses 3-pt jump shot from 26 ft,92,96
385,4,6:06.0,Defensive rebound by K. Durant,,92,96
