,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
34,1,7:17.0,,Shooting foul by B. Bogdanović (drawn by B. Simmons),9,6
35,1,7:17.0,,B. Simmons makes free throw 1 of 2,9,7
36,1,7:17.0,,B. Simmons makes free throw 2 of 2,9,8
37,1,7:02.0,M. Turner misses 2-pt jump shot from 15 ft,,9,8
38,1,6:58.0,,Defensive rebound by J. Embiid,9,8
39,1,6:49.0,,B. Simmons misses 2-pt hook shot from 5 ft,9,8
40,1,6:48.0,,Offensive rebound by Team,9,8
41,1,6:48.0,,Philadelphia full timeout,9,8
42,1,6:48.0,,A. Johnson enters the game for J. Embiid,9,8
43,1,6:43.0,,B. Simmons makes 2-pt layup from 5 ft (assist by D. Šarić),9,10
44,1,6:28.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,9,10
45,1,6:24.0,Offensive rebound by C. Joseph,,9,10
46,1,6:09.0,Turnover by M. Turner (lost ball; steal by M. Belinelli),,9,10
47,1,6:03.0,,B. Simmons makes 2-pt layup from 1 ft (assist by A. Johnson),9,12
48,1,5:44.0,V. Oladipo misses 2-pt layup from 2 ft,,9,12
49,1,5:41.0,,Defensive rebound by R. Covington,9,12
50,1,5:30.0,,D. Šarić makes 2-pt jump shot from 13 ft (assist by B. Simmons),9,14
51,1,5:17.0,Personal foul by M. Belinelli (drawn by C. Joseph),,9,14
52,1,5:17.0,,T. McConnell enters the game for R. Covington,9,14
53,1,5:17.0,G. Robinson enters the game for B. Bogdanović,,9,14
54,1,5:04.0,G. Robinson misses 3-pt jump shot from 23 ft,,9,14
55,1,5:01.0,Offensive rebound by G. Robinson,,9,14
56,1,4:53.0,T. Young makes 2-pt hook shot from 5 ft,,11,14
57,1,4:41.0,,M. Belinelli misses 2-pt jump shot from 20 ft,11,14
58,1,4:38.0,Defensive rebound by C. Joseph,,11,14
59,1,4:32.0,C. Joseph makes 2-pt jump shot from 7 ft,,13,14
60,1,4:24.0,,D. Šarić misses 3-pt jump shot from 26 ft,13,14
61,1,4:24.0,Defensive rebound by V. Oladipo,,13,14
62,1,4:17.0,Shooting foul by A. Johnson (drawn by T. Young),,13,14
63,1,4:17.0,T. Young makes free throw 1 of 2,,14,14
64,1,4:17.0,T. Young makes free throw 2 of 2,,15,14
65,1,3:59.0,,B. Simmons misses 2-pt jump shot from 16 ft,15,14
66,1,3:57.0,Defensive rebound by V. Oladipo,,15,14
67,1,3:53.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,18,14
68,1,3:39.0,,Turnover by B. Simmons (out of bounds lost ball),18,14
69,1,3:39.0,D. Sabonis enters the game for T. Young,,18,14
70,1,3:39.0,Indiana full timeout,,18,14
71,1,3:39.0,,E. İlyasova enters the game for A. Johnson,18,14
72,1,3:39.0,,J. Redick enters the game for D. Šarić,18,14
73,1,3:39.0,,J. Embiid enters the game for B. Simmons,18,14
74,1,3:39.0,D. Collison enters the game for C. Joseph,,18,14
75,1,3:25.0,D. Sabonis misses 2-pt layup from 3 ft (block by J. Embiid),,18,14
76,1,3:22.0,,Defensive rebound by E. İlyasova,18,14
77,1,3:11.0,,Turnover by J. Embiid (bad pass; steal by V. Oladipo),18,14
78,1,3:02.0,M. Turner makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,21,14
79,1,2:46.0,,Turnover by J. Embiid (bad pass; steal by V. Oladipo),21,14
80,1,2:43.0,Shooting foul by J. Redick (drawn by D. Collison),,21,14
81,1,2:43.0,D. Collison makes free throw 1 of 2,,22,14
82,1,2:43.0,L. Stephenson enters the game for V. Oladipo,,22,14
83,1,2:43.0,T. Booker enters the game for M. Turner,,22,14
84,1,2:43.0,D. Collison makes free throw 2 of 2,,23,14
85,1,2:34.0,,Personal foul by D. Sabonis (drawn by J. Embiid),23,14
86,1,2:27.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by J. Embiid),23,17
87,1,2:18.0,L. Stephenson makes 2-pt jump shot from 15 ft (assist by D. Collison),,25,17
88,1,2:08.0,,M. Belinelli makes 2-pt layup from 3 ft (assist by E. İlyasova),25,19
89,1,2:08.0,,Shooting foul by D. Collison (drawn by M. Belinelli),25,19
90,1,2:08.0,,M. Belinelli makes free throw 1 of 1,25,20
91,1,1:55.0,D. Collison makes 2-pt jump shot from 16 ft,,27,20
92,1,1:44.0,,Turnover by M. Belinelli (bad pass),27,20
93,1,1:44.0,,R. Covington enters the game for M. Belinelli,27,20
94,1,1:23.0,D. Sabonis makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,30,20
95,1,1:12.0,,T. McConnell makes 2-pt layup from 2 ft (assist by J. Embiid),30,22
96,1,1:02.0,T. Booker makes 2-pt hook shot from 7 ft,,32,22
97,1,1:02.0,Shooting foul by E. İlyasova (drawn by T. Booker),,32,22
98,1,1:02.0,T. Booker makes free throw 1 of 1,,33,22
99,1,0:43.0,,Turnover by E. İlyasova (step out of bounds),33,22
100,1,0:32.0,D. Collison misses 3-pt jump shot from 25 ft,,33,22
101,1,0:29.0,,Defensive rebound by J. Embiid,33,22
102,1,0:29.0,Loose ball foul by L. Stephenson (drawn by J. Embiid),,33,22
103,1,0:29.0,,J. Embiid misses free throw 1 of 2,33,22
104,1,0:29.0,,Offensive rebound by Team,33,22
105,1,0:29.0,,J. Embiid makes free throw 2 of 2,33,23
106,1,0:05.0,D. Sabonis misses 2-pt layup from 4 ft,,33,23
107,1,0:01.0,Offensive rebound by T. Booker,,33,23
108,1,0:01.0,T. Booker misses 2-pt layup at rim,,33,23
109,1,0:00.0,,Defensive rebound by R. Covington,33,23
110,2,11:45.0,,Personal foul by D. Collison (drawn by J. Embiid),33,23
111,2,11:35.0,,R. Covington misses 3-pt jump shot from 27 ft,33,23
112,2,11:32.0,Defensive rebound by T. Booker,,33,23
113,2,11:26.0,L. Stephenson makes 2-pt jump shot from 16 ft (assist by D. Sabonis),,35,23
114,2,11:11.0,,Shooting foul by D. Sabonis (drawn by J. Embiid),35,23
115,2,11:11.0,,J. Embiid makes free throw 1 of 2,35,24
116,2,11:11.0,,J. Embiid makes free throw 2 of 2,35,25
117,2,10:55.0,Personal foul by J. Embiid (drawn by G. Robinson),,35,25
118,2,10:43.0,T. Booker misses 3-pt jump shot from 25 ft,,35,25
119,2,10:39.0,Offensive rebound by L. Stephenson,,35,25
120,2,10:37.0,L. Stephenson makes 2-pt layup from 2 ft,,37,25
121,2,10:23.0,,Turnover by R. Covington (lost ball; steal by D. Sabonis),37,25
122,2,10:16.0,L. Stephenson misses 3-pt jump shot from 25 ft,,37,25
123,2,10:15.0,Offensive rebound by T. Booker,,37,25
124,2,10:15.0,Turnover by T. Booker (out of bounds lost ball),,37,25
125,2,9:59.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by R. Covington),37,28
126,2,9:46.0,,M. Belinelli enters the game for J. Redick,37,28
127,2,9:46.0,,D. Šarić enters the game for E. İlyasova,37,28
128,2,9:31.0,G. Robinson makes 2-pt layup from 1 ft (assist by D. Collison),,39,28
129,2,9:25.0,,Shooting foul by T. Booker (drawn by D. Šarić),39,28
130,2,9:25.0,,D. Šarić makes free throw 1 of 2,39,29
131,2,9:25.0,,D. Šarić makes free throw 2 of 2,39,30
132,2,9:04.0,L. Stephenson misses 2-pt layup from 2 ft,,39,30
133,2,8:59.0,Offensive rebound by G. Robinson,,39,30
134,2,8:56.0,L. Stephenson makes 2-pt layup from 2 ft (assist by G. Robinson),,41,30
135,2,8:56.0,,Philadelphia full timeout,41,30
136,2,8:56.0,,B. Simmons enters the game for T. McConnell,41,30
137,2,8:38.0,,M. Belinelli misses 3-pt jump shot from 24 ft,41,30
138,2,8:32.0,,Offensive rebound by M. Belinelli,41,30
139,2,8:24.0,,J. Embiid misses 3-pt jump shot from 25 ft,41,30
140,2,8:20.0,Defensive rebound by T. Booker,,41,30
141,2,8:12.0,T. Booker misses 3-pt jump shot from 27 ft,,41,30
142,2,8:10.0,,Defensive rebound by J. Embiid,41,30
143,2,7:57.0,,Turnover by D. Šarić (bad pass; steal by D. Sabonis),41,30
144,2,7:53.0,Shooting foul by B. Simmons (drawn by L. Stephenson),,41,30
145,2,7:53.0,L. Stephenson makes free throw 1 of 2,,42,30
146,2,7:53.0,,A. Johnson enters the game for J. Embiid,42,30
147,2,7:53.0,B. Bogdanović enters the game for G. Robinson,,42,30
148,2,7:53.0,L. Stephenson misses free throw 2 of 2,,42,30
149,2,7:50.0,,Defensive rebound by B. Simmons,42,30
150,2,7:40.0,,D. Šarić makes 2-pt jump shot from 16 ft (assist by B. Simmons),42,32
151,2,7:19.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,42,32
152,2,7:17.0,Offensive rebound by Team,,42,32
153,2,7:17.0,,Loose ball foul by M. Belinelli (drawn by T. Booker),42,32
154,2,7:12.0,D. Collison misses 3-pt jump shot from 25 ft,,42,32
155,2,7:08.0,,Defensive rebound by B. Simmons,42,32
156,2,7:03.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Simmons),42,35
157,2,6:51.0,Personal foul by A. Johnson (drawn by D. Sabonis),,42,35
158,2,6:51.0,C. Joseph enters the game for D. Collison,,42,35
159,2,6:51.0,T. Young enters the game for T. Booker,,42,35
160,2,6:43.0,D. Sabonis misses 2-pt jump shot from 16 ft,,42,35
161,2,6:41.0,,Defensive rebound by M. Belinelli,42,35
162,2,6:31.0,,Shooting foul by D. Sabonis (drawn by D. Šarić),42,35
163,2,6:31.0,,D. Šarić makes free throw 1 of 2,42,36
164,2,6:31.0,V. Oladipo enters the game for L. Stephenson,,42,36
165,2,6:31.0,M. Turner enters the game for D. Sabonis,,42,36
166,2,6:31.0,,D. Šarić misses free throw 2 of 2,42,36
167,2,6:28.0,Defensive rebound by B. Bogdanović,,42,36
168,2,6:13.0,T. Young makes 2-pt hook shot from 8 ft (assist by B. Bogdanović),,44,36
169,2,6:05.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),44,39
170,2,5:46.0,M. Turner makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,46,39
171,2,5:27.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by M. Belinelli),46,42
172,2,5:20.0,Indiana full timeout,,46,42
173,2,5:12.0,V. Oladipo misses 2-pt jump shot from 20 ft,,46,42
174,2,5:09.0,,Defensive rebound by B. Simmons,46,42
175,2,4:58.0,,M. Belinelli misses 3-pt jump shot from 25 ft,46,42
176,2,4:55.0,,Offensive rebound by D. Šarić,46,42
177,2,4:51.0,,B. Simmons makes 2-pt hook shot from 4 ft (assist by D. Šarić),46,44
178,2,4:36.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Young),,48,44
179,2,4:25.0,,R. Covington misses 3-pt jump shot from 25 ft,48,44
180,2,4:21.0,Defensive rebound by C. Joseph,,48,44
181,2,4:15.0,Personal foul by B. Simmons (drawn by M. Turner),,48,44
182,2,4:15.0,M. Turner makes free throw 1 of 2,,49,44
183,2,4:15.0,,T. McConnell enters the game for A. Johnson,49,44
184,2,4:15.0,,J. Redick enters the game for M. Belinelli,49,44
185,2,4:15.0,,E. İlyasova enters the game for B. Simmons,49,44
186,2,4:15.0,M. Turner makes free throw 2 of 2,,50,44
187,2,4:05.0,,T. McConnell makes 2-pt layup from 5 ft,50,46
188,2,3:43.0,B. Bogdanović misses 2-pt layup from 5 ft (block by R. Covington),,50,46
189,2,3:39.0,,Defensive rebound by T. McConnell,50,46
190,2,3:36.0,,Turnover by D. Šarić (bad pass; steal by C. Joseph),50,46
191,2,3:32.0,V. Oladipo makes 2-pt jump shot from 9 ft (assist by C. Joseph),,52,46
192,2,3:10.0,,Turnover by D. Šarić (turnover),52,46
193,2,2:49.0,V. Oladipo misses 2-pt jump shot from 15 ft,,52,46
194,2,2:46.0,,Defensive rebound by J. Redick,52,46
195,2,2:36.0,,Personal block foul by V. Oladipo (drawn by D. Šarić),52,46
196,2,2:36.0,,D. Šarić misses free throw 1 of 2,52,46
197,2,2:36.0,,Offensive rebound by Team,52,46
198,2,2:36.0,,M. Belinelli enters the game for R. Covington,52,46
199,2,2:36.0,G. Robinson enters the game for B. Bogdanović,,52,46
200,2,2:36.0,,D. Šarić makes free throw 2 of 2,52,47
201,2,2:19.0,V. Oladipo misses 2-pt layup from 2 ft,,52,47
202,2,2:17.0,,Defensive rebound by T. McConnell,52,47
203,2,2:14.0,,Turnover by D. Šarić (bad pass; steal by G. Robinson),52,47
204,2,2:10.0,Shooting foul by T. McConnell (drawn by C. Joseph),,52,47
205,2,2:10.0,C. Joseph makes free throw 1 of 2,,53,47
206,2,2:10.0,,J. Embiid enters the game for D. Šarić,53,47
207,2,2:10.0,D. Collison enters the game for V. Oladipo,,53,47
208,2,2:10.0,C. Joseph makes free throw 2 of 2,,54,47
209,2,1:58.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),54,50
210,2,1:34.0,M. Turner makes 2-pt dunk at rim (assist by C. Joseph),,56,50
211,2,1:16.0,,J. Redick misses 2-pt jump shot from 20 ft,56,50
212,2,1:14.0,Defensive rebound by M. Turner,,56,50
213,2,0:59.0,M. Turner misses 3-pt jump shot from 25 ft,,56,50
214,2,0:55.0,,Defensive rebound by T. McConnell,56,50
215,2,0:48.0,,J. Embiid misses 2-pt jump shot from 5 ft,56,50
216,2,0:46.0,,Offensive rebound by J. Embiid,56,50
217,2,0:46.0,,J. Embiid misses 2-pt layup from 1 ft,56,50
218,2,0:46.0,Defensive rebound by C. Joseph,,56,50
219,2,0:43.0,Shooting foul by M. Belinelli (drawn by D. Collison),,56,50
220,2,0:43.0,D. Collison misses free throw 1 of 2,,56,50
221,2,0:43.0,Offensive rebound by Team,,56,50
222,2,0:43.0,,R. Covington enters the game for M. Belinelli,56,50
223,2,0:43.0,D. Collison makes free throw 2 of 2,,57,50
224,2,0:35.0,,J. Embiid misses 3-pt jump shot from 25 ft,57,50
225,2,0:35.0,Defensive rebound by T. Young,,57,50
226,2,0:11.0,D. Collison misses 2-pt layup from 3 ft (block by R. Covington),,57,50
227,2,0:11.0,Offensive rebound by Team,,57,50
228,2,0:09.0,C. Joseph misses 2-pt jump shot from 15 ft,,57,50
229,2,0:06.0,,Defensive rebound by R. Covington,57,50
230,2,0:03.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by T. McConnell),57,53
231,3,11:53.0,,Personal foul by M. Turner (drawn by J. Redick),57,53
232,3,11:51.0,,J. Redick makes 2-pt layup from 2 ft (assist by R. Covington),57,55
233,3,11:39.0,V. Oladipo misses 3-pt jump shot from 24 ft,,57,55
234,3,11:36.0,,Defensive rebound by J. Embiid,57,55
235,3,11:30.0,,Turnover by J. Embiid (lost ball; steal by T. Young),57,55
236,3,11:27.0,V. Oladipo makes 2-pt layup from 2 ft,,59,55
237,3,11:27.0,Shooting foul by R. Covington (drawn by V. Oladipo),,59,55
238,3,11:27.0,V. Oladipo makes free throw 1 of 1,,60,55
239,3,11:11.0,,J. Embiid makes 2-pt jump shot from 14 ft,60,57
240,3,10:56.0,V. Oladipo makes 2-pt layup from 2 ft,,62,57
241,3,10:50.0,,R. Covington misses 3-pt jump shot from 26 ft,62,57
242,3,10:50.0,Defensive rebound by T. Young,,62,57
243,3,10:36.0,V. Oladipo misses 2-pt jump shot from 6 ft,,62,57
244,3,10:34.0,Offensive rebound by T. Young,,62,57
245,3,10:34.0,T. Young misses 2-pt layup at rim,,62,57
246,3,10:34.0,Offensive rebound by T. Young,,62,57
247,3,10:34.0,T. Young makes 2-pt layup at rim,,64,57
248,3,10:34.0,,Philadelphia full timeout,64,57
249,3,10:16.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by D. Šarić),64,59
250,3,9:53.0,T. Young misses 3-pt jump shot from 24 ft,,64,59
251,3,9:50.0,,Defensive rebound by B. Simmons,64,59
252,3,9:41.0,,D. Šarić misses 3-pt jump shot from 25 ft,64,59
253,3,9:38.0,Defensive rebound by T. Young,,64,59
254,3,9:32.0,V. Oladipo misses 2-pt layup from 3 ft (block by R. Covington),,64,59
255,3,9:32.0,,Defensive rebound by Team,64,59
256,3,9:10.0,,B. Simmons misses 2-pt hook shot from 6 ft,64,59
257,3,9:08.0,,Offensive rebound by B. Simmons,64,59
258,3,9:06.0,,B. Simmons makes 2-pt layup from 1 ft,64,61
259,3,8:46.0,C. Joseph makes 2-pt jump shot from 18 ft,,66,61
260,3,8:22.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),66,64
261,3,8:10.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,66,64
262,3,8:07.0,,Defensive rebound by B. Simmons,66,64
263,3,7:58.0,,D. Šarić misses 3-pt jump shot from 24 ft,66,64
264,3,7:56.0,Defensive rebound by B. Bogdanović,,66,64
265,3,7:54.0,Personal block foul by R. Covington (drawn by V. Oladipo),,66,64
266,3,7:54.0,,M. Belinelli enters the game for J. Redick,66,64
267,3,7:43.0,V. Oladipo misses 3-pt jump shot from 25 ft,,66,64
268,3,7:40.0,Offensive rebound by M. Turner,,66,64
269,3,7:35.0,C. Joseph misses 2-pt jump shot from 5 ft,,66,64
270,3,7:34.0,Offensive rebound by M. Turner,,66,64
271,3,7:33.0,M. Turner makes 2-pt layup from 2 ft,,68,64
272,3,7:33.0,Shooting foul by J. Embiid (drawn by M. Turner),,68,64
273,3,7:33.0,,A. Johnson enters the game for J. Embiid,68,64
274,3,7:33.0,M. Turner makes free throw 1 of 1,,69,64
275,3,7:16.0,,B. Simmons misses 2-pt hook shot from 9 ft,69,64
276,3,7:11.0,,Offensive rebound by A. Johnson,69,64
277,3,7:05.0,,B. Simmons misses 2-pt layup from 4 ft,69,64
278,3,7:05.0,Defensive rebound by V. Oladipo,,69,64
279,3,6:58.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,69,64
280,3,6:55.0,,Defensive rebound by A. Johnson,69,64
281,3,6:50.0,,R. Covington makes 2-pt jump shot from 20 ft (assist by B. Simmons),69,66
282,3,6:50.0,,Shooting foul by V. Oladipo (drawn by R. Covington),69,66
283,3,6:50.0,,R. Covington misses free throw 1 of 1,69,66
284,3,6:46.0,Defensive rebound by T. Young,,69,66
285,3,6:28.0,T. Young makes 2-pt layup from 1 ft,,71,66
286,3,6:17.0,,Shooting foul by T. Young (drawn by D. Šarić),71,66
287,3,6:17.0,,D. Šarić makes free throw 1 of 2,71,67
288,3,6:17.0,,D. Šarić makes free throw 2 of 2,71,68
289,3,6:03.0,Def 3 sec tech foul by A. Johnson,,71,68
290,3,6:03.0,B. Bogdanović misses technical free throw,,71,68
291,3,6:03.0,Offensive rebound by Team,,71,68
292,3,5:49.0,V. Oladipo misses 3-pt jump shot from 25 ft,,71,68
293,3,5:49.0,Offensive rebound by Team,,71,68
294,3,5:49.0,Turnover by Team (shot clock),,71,68
295,3,5:49.0,,T. McConnell enters the game for R. Covington,71,68
296,3,5:32.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),71,71
297,3,5:12.0,T. Young makes 2-pt hook shot from 8 ft (assist by B. Bogdanović),,73,71
298,3,4:49.0,,M. Belinelli misses 3-pt jump shot from 25 ft,73,71
299,3,4:47.0,Defensive rebound by B. Bogdanović,,73,71
300,3,4:36.0,T. Young makes 2-pt layup from 5 ft,,75,71
301,3,4:18.0,,Turnover by A. Johnson (lost ball; steal by C. Joseph),75,71
302,3,4:13.0,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),,77,71
303,3,4:13.0,Shooting foul by A. Johnson (drawn by T. Young),,77,71
304,3,4:13.0,,J. Embiid enters the game for A. Johnson,77,71
305,3,4:13.0,,E. İlyasova enters the game for D. Šarić,77,71
306,3,4:13.0,,J. Redick enters the game for B. Simmons,77,71
307,3,4:13.0,L. Stephenson enters the game for B. Bogdanović,,77,71
308,3,4:13.0,T. Young makes free throw 1 of 1,,78,71
309,3,4:02.0,,Turnover by M. Belinelli (bad pass; steal by C. Joseph),78,71
310,3,3:55.0,L. Stephenson misses 3-pt jump shot from 25 ft,,78,71
311,3,3:52.0,,Defensive rebound by J. Redick,78,71
312,3,3:42.0,,M. Belinelli misses 3-pt jump shot from 25 ft,78,71
313,3,3:40.0,Defensive rebound by M. Turner,,78,71
314,3,3:36.0,C. Joseph makes 2-pt layup from 2 ft (assist by L. Stephenson),,80,71
315,3,3:17.0,,Personal foul by M. Turner (drawn by J. Embiid),80,71
316,3,3:17.0,D. Sabonis enters the game for T. Young,,80,71
317,3,3:09.0,,E. İlyasova misses 3-pt jump shot from 25 ft,80,71
318,3,3:06.0,Defensive rebound by M. Turner,,80,71
319,3,2:52.0,,Offensive charge foul by M. Turner (drawn by E. İlyasova),80,71
320,3,2:52.0,Turnover by M. Turner (offensive foul),,80,71
321,3,2:52.0,Indiana full timeout,,80,71
322,3,2:52.0,T. Booker enters the game for M. Turner,,80,71
323,3,2:41.0,,J. Embiid makes 2-pt layup from 2 ft,80,73
324,3,2:34.0,Turnover by C. Joseph (bad pass; steal by E. İlyasova),,80,73
325,3,2:31.0,Offensive charge foul by J. Embiid (drawn by C. Joseph),,80,73
326,3,2:31.0,,Turnover by J. Embiid (offensive foul),80,73
327,3,2:31.0,,R. Covington enters the game for M. Belinelli,80,73
328,3,2:31.0,D. Collison enters the game for V. Oladipo,,80,73
329,3,2:14.0,L. Stephenson misses 2-pt jump shot from 11 ft,,80,73
330,3,2:11.0,,Defensive rebound by R. Covington,80,73
331,3,1:59.0,,J. Redick misses 2-pt jump shot from 23 ft,80,73
332,3,1:57.0,Defensive rebound by L. Stephenson,,80,73
333,3,1:51.0,Indiana full timeout,,80,73
334,3,1:51.0,A. Jefferson enters the game for D. Sabonis,,80,73
335,3,1:51.0,,M. Belinelli enters the game for J. Redick,80,73
336,3,1:40.0,D. Collison misses 2-pt jump shot from 16 ft,,80,73
337,3,1:38.0,,Defensive rebound by R. Covington,80,73
338,3,1:25.0,,J. Embiid misses 2-pt jump shot from 4 ft (block by A. Jefferson),80,73
339,3,1:24.0,,Offensive rebound by J. Embiid,80,73
340,3,1:24.0,,Personal foul by A. Jefferson (drawn by J. Embiid),80,73
341,3,1:24.0,,J. Embiid makes free throw 1 of 2,80,74
342,3,1:24.0,,J. Embiid makes free throw 2 of 2,80,75
343,3,1:12.0,A. Jefferson misses 2-pt jump shot from 18 ft,,80,75
344,3,1:09.0,,Defensive rebound by R. Covington,80,75
345,3,0:57.0,,J. Embiid makes 2-pt layup from 1 ft,80,77
346,3,0:44.0,L. Stephenson makes 2-pt jump shot from 6 ft,,82,77
347,3,0:44.0,,Technical foul by J. Embiid,82,77
348,3,0:44.0,D. Collison makes technical free throw,,83,77
349,3,0:36.0,,Personal foul by A. Jefferson (drawn by J. Embiid),83,77
350,3,0:36.0,,J. Embiid makes free throw 1 of 2,83,78
351,3,0:36.0,,J. Embiid makes free throw 2 of 2,83,79
352,3,0:29.0,L. Stephenson misses 2-pt jump shot from 18 ft,,83,79
353,3,0:27.0,,Defensive rebound by R. Covington,83,79
354,3,0:09.0,,T. McConnell misses 2-pt jump shot from 13 ft,83,79
355,3,0:05.0,Defensive rebound by L. Stephenson,,83,79
356,3,0:01.0,Turnover by L. Stephenson (bad pass; steal by E. İlyasova),,83,79
357,4,11:37.0,C. Joseph misses 3-pt jump shot from 25 ft,,83,79
358,4,11:34.0,,Defensive rebound by R. Covington,83,79
359,4,11:15.0,,J. Embiid misses 2-pt jump shot from 17 ft,83,79
360,4,11:13.0,Defensive rebound by L. Stephenson,,83,79
361,4,11:03.0,A. Jefferson misses 2-pt hook shot from 7 ft,,83,79
362,4,11:02.0,,Defensive rebound by J. Embiid,83,79
363,4,10:41.0,,J. Embiid makes 2-pt jump shot from 10 ft,83,81
364,4,10:20.0,Personal foul by T. McConnell (drawn by D. Collison),,83,81
365,4,10:20.0,V. Oladipo enters the game for C. Joseph,,83,81
366,4,10:14.0,V. Oladipo misses 2-pt jump shot from 17 ft,,83,81
367,4,10:11.0,,Defensive rebound by J. Embiid,83,81
368,4,10:03.0,,J. Embiid misses 3-pt jump shot from 26 ft,83,81
369,4,9:59.0,Defensive rebound by T. Booker,,83,81
370,4,9:48.0,A. Jefferson misses 2-pt jump shot from 16 ft,,83,81
371,4,9:45.0,,Defensive rebound by J. Embiid,83,81
372,4,9:34.0,,Turnover by J. Embiid (lost ball; steal by A. Jefferson),83,81
373,4,9:15.0,Shooting foul by R. Covington (drawn by V. Oladipo),,83,81
374,4,9:15.0,V. Oladipo misses free throw 1 of 2,,83,81
375,4,9:15.0,Offensive rebound by Team,,83,81
376,4,9:15.0,,B. Simmons enters the game for T. McConnell,83,81
377,4,9:15.0,,D. Šarić enters the game for J. Embiid,83,81
378,4,9:15.0,V. Oladipo makes free throw 2 of 2,,84,81
379,4,9:04.0,,D. Šarić misses 2-pt jump shot from 15 ft,84,81
380,4,9:02.0,Defensive rebound by D. Collison,,84,81
381,4,8:53.0,M. Turner enters the game for A. Jefferson,,84,81
382,4,8:51.0,M. Turner makes 2-pt dunk from 2 ft (assist by L. Stephenson),,86,81
