,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
0,1,11:42.0,,L. Babbitt misses 2-pt jump shot from 20 ft,0,0
1,1,11:38.0,Defensive rebound by J. Brown,,0,0
2,1,11:28.0,Turnover by A. Horford (bad pass; steal by L. Babbitt),,0,0
3,1,11:18.0,,D. Schröder misses 3-pt jump shot from 24 ft (block by J. Tatum),0,0
4,1,11:13.0,Defensive rebound by J. Tatum,,0,0
5,1,11:07.0,J. Brown makes 3-pt jump shot from 23 ft (assist by A. Horford),,3,0
6,1,10:55.0,,Shooting foul by J. Tatum (drawn by K. Bazemore),3,0
7,1,10:55.0,,K. Bazemore makes free throw 1 of 2,3,1
8,1,10:55.0,,K. Bazemore makes free throw 2 of 2,3,2
9,1,10:39.0,J. Brown makes 2-pt jump shot from 15 ft,,5,2
10,1,10:25.0,,K. Bazemore makes 2-pt layup from 3 ft (assist by D. Schröder),5,4
11,1,10:19.0,Shooting foul by T. Prince (drawn by J. Brown),,5,4
12,1,10:19.0,J. Brown misses free throw 1 of 2,,5,4
13,1,10:19.0,Offensive rebound by Team,,5,4
14,1,10:19.0,J. Brown misses free throw 2 of 2,,5,4
15,1,10:16.0,,Defensive rebound by D. Dedmon,5,4
16,1,9:58.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by L. Babbitt),5,7
17,1,9:43.0,K. Irving makes 3-pt jump shot from 24 ft (assist by A. Horford),,8,7
18,1,9:30.0,,D. Schröder makes 2-pt jump shot from 12 ft,8,9
19,1,9:21.0,K. Irving makes 2-pt layup from 1 ft,,10,9
20,1,9:21.0,,Violation by D. Dedmon (def goaltending),10,9
21,1,9:05.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Schröder),10,12
22,1,8:50.0,K. Irving misses 3-pt jump shot from 25 ft,,10,12
23,1,8:48.0,,Defensive rebound by D. Dedmon,10,12
24,1,8:43.0,,K. Bazemore makes 2-pt layup from 2 ft,10,14
25,1,8:26.0,J. Brown misses 3-pt jump shot from 23 ft,,10,14
26,1,8:23.0,,Defensive rebound by T. Prince,10,14
27,1,8:07.0,,Turnover by K. Bazemore (bad pass; steal by A. Horford),10,14
28,1,7:55.0,M. Morris misses 2-pt layup from 10 ft,,10,14
29,1,7:52.0,,Defensive rebound by T. Prince,10,14
30,1,7:33.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Dedmon),10,17
31,1,7:14.0,J. Tatum misses 2-pt jump shot from 5 ft,,10,17
32,1,7:09.0,,Defensive rebound by L. Babbitt,10,17
33,1,7:02.0,,Def 3 sec tech foul by A. Horford,10,17
34,1,7:02.0,,D. Schröder makes technical free throw,10,18
35,1,6:57.0,,Turnover by D. Schröder (bad pass; steal by M. Morris),10,18
36,1,6:41.0,Offensive foul by A. Horford (drawn by T. Prince),,10,18
37,1,6:41.0,Turnover by A. Horford (offensive foul),,10,18
38,1,6:41.0,,Atlanta full timeout,10,18
39,1,6:31.0,,D. Schröder makes 2-pt jump shot from 18 ft (assist by K. Bazemore),10,20
40,1,6:05.0,A. Horford misses 3-pt jump shot from 25 ft,,10,20
41,1,6:02.0,,Defensive rebound by D. Dedmon,10,20
42,1,5:46.0,,D. Schröder misses 2-pt layup at rim (block by K. Irving),10,20
43,1,5:45.0,,Offensive rebound by Team,10,20
44,1,5:45.0,,M. Belinelli enters the game for T. Prince,10,20
45,1,5:45.0,M. Smart enters the game for M. Morris,,10,20
46,1,5:43.0,,L. Babbitt misses 3-pt jump shot from 22 ft,10,20
47,1,5:43.0,Defensive rebound by J. Brown,,10,20
48,1,5:19.0,J. Tatum misses 2-pt layup from 2 ft,,10,20
49,1,5:16.0,,Defensive rebound by D. Dedmon,10,20
50,1,5:09.0,,Shooting foul by K. Irving (drawn by K. Bazemore),10,20
51,1,5:09.0,,K. Bazemore makes free throw 1 of 2,10,21
52,1,5:09.0,,J. Collins enters the game for D. Dedmon,10,21
53,1,5:09.0,,K. Bazemore makes free throw 2 of 2,10,22
54,1,4:52.0,Turnover by M. Smart (bad pass; steal by K. Bazemore),,10,22
55,1,4:47.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Schröder),10,25
56,1,4:26.0,J. Tatum misses 3-pt jump shot from 22 ft,,10,25
57,1,4:25.0,,Defensive rebound by Team,10,25
58,1,4:25.0,Loose ball foul by A. Horford (drawn by J. Collins),,10,25
59,1,4:25.0,T. Rozier enters the game for J. Tatum,,10,25
60,1,4:25.0,,M. Delaney enters the game for K. Bazemore,10,25
61,1,4:25.0,,T. Cavanaugh enters the game for L. Babbitt,10,25
62,1,4:10.0,,D. Schröder misses 2-pt jump shot from 17 ft,10,25
63,1,4:04.0,Defensive rebound by K. Irving,,10,25
64,1,3:45.0,A. Horford makes 2-pt jump shot from 11 ft (assist by T. Rozier),,12,25
65,1,3:28.0,,D. Schröder makes 2-pt jump shot from 15 ft (assist by J. Collins),12,27
66,1,3:13.0,Def 3 sec tech foul by T. Cavanaugh,,12,27
67,1,3:13.0,K. Irving makes technical free throw,,13,27
68,1,3:13.0,,T. Prince enters the game for D. Schröder,13,27
69,1,3:07.0,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),,15,27
70,1,2:49.0,,T. Prince makes 2-pt dunk from 1 ft,15,29
71,1,2:35.0,Turnover by K. Irving (lost ball; steal by J. Collins),,15,29
72,1,2:33.0,,Shooting foul by J. Brown (drawn by J. Collins),15,29
73,1,2:33.0,Boston full timeout,,15,29
74,1,2:33.0,A. Baynes enters the game for K. Irving,,15,29
75,1,2:33.0,S. Larkin enters the game for A. Horford,,15,29
76,1,2:33.0,,J. Collins makes free throw 1 of 2,15,30
77,1,2:33.0,,J. Collins makes free throw 2 of 2,15,31
78,1,2:16.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by M. Smart),,18,31
79,1,1:57.0,,Turnover by M. Delaney (bad pass; steal by J. Brown),18,31
80,1,1:49.0,T. Rozier misses 3-pt jump shot from 23 ft,,18,31
81,1,1:48.0,Offensive rebound by Team,,18,31
82,1,1:48.0,,Loose ball foul by T. Prince (drawn by A. Baynes),18,31
83,1,1:48.0,,D. Bembry enters the game for T. Prince,18,31
84,1,1:38.0,J. Brown makes 2-pt layup from 2 ft (assist by S. Larkin),,20,31
85,1,1:22.0,,Personal foul by S. Larkin (drawn by M. Delaney),20,31
86,1,1:22.0,,M. Delaney makes free throw 1 of 2,20,32
87,1,1:22.0,,M. Delaney makes free throw 2 of 2,20,33
88,1,1:15.0,Personal foul by D. Bembry (drawn by J. Brown),,20,33
89,1,1:15.0,J. Brown misses free throw 1 of 2,,20,33
90,1,1:15.0,Offensive rebound by Team,,20,33
91,1,1:15.0,J. Brown misses free throw 2 of 2,,20,33
92,1,1:12.0,,Defensive rebound by M. Belinelli,20,33
93,1,1:04.0,,M. Belinelli misses 3-pt jump shot from 24 ft,20,33
94,1,1:01.0,Defensive rebound by T. Rozier,,20,33
95,1,0:50.0,J. Brown misses 2-pt layup from 2 ft,,20,33
96,1,0:50.0,,Defensive rebound by Team,20,33
97,1,0:50.0,Loose ball foul by A. Baynes (drawn by D. Bembry),,20,33
98,1,0:50.0,,D. Bembry misses free throw 1 of 2,20,33
99,1,0:50.0,,Offensive rebound by Team,20,33
100,1,0:50.0,A. Horford enters the game for J. Brown,,20,33
101,1,0:50.0,,D. Bembry misses free throw 2 of 2,20,33
102,1,0:47.0,Defensive rebound by M. Smart,,20,33
103,1,0:29.0,Offensive foul by A. Baynes (drawn by M. Delaney),,20,33
104,1,0:29.0,Turnover by A. Baynes (offensive foul),,20,33
