,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BROOKLYN_ACTION,HOUSTON_SCORE,BROOKLYN_SCORE
114,2,10:28.0,,D. Russell makes free throw 1 of 2,40,35
115,2,10:28.0,,D. Russell makes free throw 2 of 2,40,36
116,2,10:19.0,C. Paul makes 2-pt jump shot from 13 ft,,42,36
117,2,10:01.0,,Personal foul by G. Green (drawn by C. LeVert),42,36
118,2,10:01.0,,J. Harris enters the game for N. Stauskas,42,36
119,2,9:54.0,,C. LeVert misses 2-pt layup from 1 ft,42,36
120,2,9:51.0,,Offensive rebound by J. Webb,42,36
121,2,9:49.0,,Turnover by J. Webb (bad pass; steal by E. Gordon),42,36
122,2,9:47.0,Turnover by E. Gordon (lost ball; steal by C. LeVert),,42,36
123,2,9:46.0,Offensive charge foul by C. LeVert (drawn by G. Green),,42,36
124,2,9:46.0,,Turnover by C. LeVert (offensive foul),42,36
125,2,9:42.0,Personal foul by C. LeVert (drawn by E. Gordon),,42,36
126,2,9:36.0,C. Paul makes 2-pt jump shot from 12 ft,,44,36
127,2,9:19.0,,D. Russell misses 2-pt jump shot from 7 ft,44,36
128,2,9:15.0,,Offensive rebound by J. Harris,44,36
129,2,9:14.0,,D. Russell makes 2-pt layup from 2 ft (assist by J. Harris),44,38
130,2,9:07.0,E. Gordon misses 3-pt jump shot from 22 ft,,44,38
131,2,9:03.0,,Defensive rebound by J. Harris,44,38
132,2,9:00.0,,Personal foul by G. Green (drawn by J. Webb),44,38
133,2,9:00.0,C. Capela enters the game for E. Gordon,,44,38
134,2,9:00.0,L. Mbah a Moute enters the game for R. Anderson,,44,38
135,2,9:00.0,P. Tucker enters the game for N. Hilário,,44,38
136,2,8:49.0,,J. Harris misses 3-pt jump shot from 22 ft,44,38
137,2,8:44.0,Defensive rebound by L. Mbah a Moute,,44,38
138,2,8:41.0,C. Paul misses 3-pt jump shot from 24 ft,,44,38
139,2,8:38.0,,Defensive rebound by J. Webb,44,38
140,2,8:32.0,,J. Harris makes 3-pt jump shot from 22 ft (assist by C. LeVert),44,41
141,2,8:19.0,G. Green makes 2-pt jump shot from 12 ft,,46,41
142,2,8:07.0,,C. LeVert misses 2-pt layup from 1 ft,46,41
143,2,8:04.0,Defensive rebound by C. Capela,,46,41
144,2,7:59.0,G. Green misses 3-pt jump shot from 24 ft,,46,41
145,2,7:55.0,,Defensive rebound by J. Okafor,46,41
146,2,7:43.0,,J. Harris misses 2-pt layup from 2 ft (block by C. Capela),46,41
147,2,7:42.0,,Offensive rebound by J. Harris,46,41
148,2,7:42.0,,J. Harris misses 2-pt layup from 2 ft (block by P. Tucker),46,41
149,2,7:40.0,Defensive rebound by G. Green,,46,41
150,2,7:26.0,C. Paul makes 3-pt jump shot from 24 ft,,49,41
151,2,7:25.0,,Brooklyn full timeout,49,41
152,2,7:25.0,,D. Carroll enters the game for J. Webb,49,41
153,2,7:25.0,,A. Crabbe enters the game for C. LeVert,49,41
154,2,7:25.0,J. Harden enters the game for G. Green,,49,41
155,2,7:12.0,,D. Russell misses 3-pt jump shot from 25 ft,49,41
156,2,7:10.0,Defensive rebound by L. Mbah a Moute,,49,41
157,2,7:03.0,J. Harden makes 2-pt jump shot from 11 ft,,51,41
158,2,6:40.0,,A. Crabbe makes 3-pt jump shot from 28 ft (assist by J. Harris),51,44
159,2,6:22.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),,54,44
160,2,5:58.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),54,46
161,2,5:47.0,J. Harden makes 2-pt jump shot from 13 ft,,56,46
162,2,5:32.0,,J. Okafor makes 2-pt hook shot from 6 ft,56,48
163,2,5:19.0,J. Harden misses 2-pt jump shot from 17 ft,,56,48
164,2,5:15.0,,Defensive rebound by J. Okafor,56,48
165,2,5:03.0,,D. Russell misses 2-pt jump shot from 21 ft,56,48
166,2,5:00.0,Defensive rebound by J. Harden,,56,48
167,2,4:55.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by L. Mbah a Moute),,59,48
168,2,4:34.0,,Turnover by J. Okafor (lost ball; steal by L. Mbah a Moute),59,48
169,2,4:30.0,J. Harden misses 2-pt layup from 2 ft (block by D. Russell),,59,48
170,2,4:29.0,,Defensive rebound by Team,59,48
171,2,4:29.0,,S. Dinwiddie enters the game for D. Russell,59,48
172,2,4:29.0,,J. Allen enters the game for J. Okafor,59,48
173,2,4:29.0,E. Gordon enters the game for C. Paul,,59,48
174,2,4:12.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),59,51
175,2,3:53.0,C. Capela makes 2-pt hook shot from 3 ft (assist by P. Tucker),,61,51
176,2,3:41.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by D. Carroll),61,54
177,2,3:26.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,61,54
178,2,3:23.0,,Defensive rebound by S. Dinwiddie,61,54
179,2,3:06.0,,J. Harris misses 2-pt layup from 1 ft,61,54
180,2,3:03.0,Defensive rebound by L. Mbah a Moute,,61,54
181,2,2:59.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Harden),,63,54
182,2,2:50.0,,Turnover by S. Dinwiddie (lost ball; steal by P. Tucker),63,54
183,2,2:35.0,J. Harden misses 2-pt jump shot from 14 ft,,63,54
184,2,2:33.0,,Defensive rebound by J. Harris,63,54
185,2,2:25.0,,D. Carroll misses 2-pt layup from 1 ft,63,54
186,2,2:22.0,,Offensive rebound by J. Harris,63,54
187,2,2:15.0,,J. Allen makes 2-pt layup from 1 ft (assist by S. Dinwiddie),63,56
188,2,1:55.0,C. Capela misses 2-pt hook shot from 5 ft,,63,56
189,2,1:53.0,,Defensive rebound by J. Harris,63,56
190,2,1:52.0,,Personal take foul by J. Harden (drawn by S. Dinwiddie),63,56
191,2,1:52.0,Houston full timeout,,63,56
192,2,1:52.0,,C. LeVert enters the game for J. Harris,63,56
193,2,1:52.0,C. Paul enters the game for C. Capela,,63,56
194,2,1:36.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by C. LeVert),63,59
195,2,1:14.0,C. Paul makes 2-pt jump shot from 21 ft,,65,59
196,2,0:50.0,,J. Allen makes 2-pt hook shot from 6 ft (assist by C. LeVert),65,61
197,2,0:30.0,C. Paul misses 3-pt jump shot from 26 ft,,65,61
198,2,0:27.0,,Defensive rebound by D. Carroll,65,61
199,2,0:05.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,65,61
200,2,0:02.0,,Offensive rebound by C. LeVert,65,61
201,2,0:00.0,,C. LeVert makes 2-pt layup from 2 ft,65,63
202,3,11:50.0,J. Harden misses 3-pt jump shot from 24 ft,,65,63
203,3,11:47.0,,Defensive rebound by J. Allen,65,63
204,3,11:26.0,,D. Carroll misses 3-pt jump shot from 23 ft,65,63
205,3,11:23.0,Defensive rebound by P. Tucker,,65,63
206,3,11:15.0,Turnover by P. Tucker (step out of bounds),,65,63
207,3,11:00.0,,A. Crabbe misses 3-pt jump shot from 24 ft,65,63
208,3,10:56.0,Defensive rebound by C. Capela,,65,63
209,3,10:42.0,C. Paul misses 2-pt jump shot from 13 ft,,65,63
210,3,10:40.0,Offensive rebound by C. Capela,,65,63
211,3,10:38.0,C. Capela makes 2-pt hook shot from 5 ft,,67,63
212,3,10:17.0,,J. Harris misses 3-pt jump shot from 25 ft,67,63
213,3,10:15.0,Defensive rebound by P. Tucker,,67,63
214,3,10:07.0,Shooting foul by A. Crabbe (drawn by J. Harden),,67,63
215,3,10:07.0,J. Harden makes free throw 1 of 2,,68,63
216,3,10:07.0,J. Harden makes free throw 2 of 2,,69,63
217,3,9:52.0,,Shooting foul by C. Paul (drawn by J. Allen),69,63
218,3,9:52.0,,J. Allen makes free throw 1 of 2,69,64
219,3,9:52.0,,J. Allen makes free throw 2 of 2,69,65
220,3,9:34.0,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),,72,65
221,3,9:19.0,,J. Allen misses 3-pt jump shot from 22 ft,72,65
222,3,9:16.0,Defensive rebound by C. Paul,,72,65
223,3,8:59.0,Turnover by C. Paul (bad pass; steal by S. Dinwiddie),,72,65
224,3,8:57.0,,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),72,67
225,3,8:57.0,,Shooting foul by J. Harden (drawn by J. Harris),72,67
226,3,8:57.0,,J. Harris makes free throw 1 of 1,72,68
227,3,8:44.0,Turnover by J. Harden (bad pass; steal by J. Allen),,72,68
228,3,8:39.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),72,71
229,3,8:22.0,Turnover by L. Mbah a Moute (bad pass; steal by D. Carroll),,72,71
230,3,8:15.0,,A. Crabbe misses 3-pt jump shot from 22 ft,72,71
231,3,8:11.0,Defensive rebound by Team,,72,71
232,3,7:58.0,C. Capela makes 2-pt layup at rim (assist by J. Harden),,74,71
233,3,7:39.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,74,71
234,3,7:36.0,Defensive rebound by L. Mbah a Moute,,74,71
235,3,7:17.0,C. Paul misses 2-pt jump shot from 18 ft,,74,71
236,3,7:15.0,Offensive rebound by C. Paul,,74,71
237,3,7:15.0,Personal block foul by J. Harris (drawn by C. Paul),,74,71
238,3,7:15.0,E. Gordon enters the game for C. Paul,,74,71
239,3,7:03.0,J. Harden makes 2-pt layup from 4 ft,,76,71
240,3,6:46.0,,A. Crabbe misses 2-pt layup from 2 ft (block by C. Capela),76,71
241,3,6:44.0,,Offensive rebound by J. Allen,76,71
242,3,6:44.0,,Brooklyn full timeout,76,71
243,3,6:39.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,76,74
244,3,6:10.0,J. Harden misses 3-pt jump shot from 25 ft,,76,74
245,3,6:09.0,,Defensive rebound by A. Crabbe,76,74
246,3,6:03.0,,D. Carroll misses 3-pt jump shot from 24 ft,76,74
247,3,5:59.0,Defensive rebound by P. Tucker,,76,74
248,3,5:53.0,E. Gordon makes 2-pt jump shot from 22 ft (assist by P. Tucker),,78,74
249,3,5:39.0,,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),78,76
250,3,5:22.0,Turnover by L. Mbah a Moute (bad pass; steal by S. Dinwiddie),,78,76
251,3,5:18.0,,A. Crabbe misses 3-pt jump shot from 24 ft,78,76
252,3,5:13.0,,Offensive rebound by J. Harris,78,76
253,3,5:01.0,,Shooting block foul by J. Harden (drawn by D. Carroll),78,76
254,3,5:01.0,,D. Carroll makes free throw 1 of 2,78,77
255,3,5:01.0,G. Green enters the game for L. Mbah a Moute,,78,77
256,3,5:01.0,,D. Carroll makes free throw 2 of 2,78,78
257,3,4:48.0,J. Harden makes 2-pt layup from 1 ft,,80,78
258,3,4:35.0,,J. Allen misses 2-pt dunk from 1 ft (block by C. Capela),80,78
259,3,4:32.0,,Offensive rebound by S. Dinwiddie,80,78
260,3,4:30.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft,80,81
261,3,4:16.0,Personal foul by J. Harris (drawn by C. Capela),,80,81
262,3,4:16.0,,J. Okafor enters the game for J. Allen,80,81
263,3,4:16.0,,N. Stauskas enters the game for A. Crabbe,80,81
264,3,4:16.0,N. Hilário enters the game for C. Capela,,80,81
265,3,4:03.0,J. Harden misses 2-pt layup from 2 ft (block by J. Okafor),,80,81
266,3,4:00.0,,Defensive rebound by J. Okafor,80,81
267,3,3:38.0,,S. Dinwiddie makes 3-pt jump shot from 32 ft,80,84
268,3,3:18.0,N. Hilário makes 2-pt jump shot from 5 ft,,82,84
269,3,2:55.0,,J. Okafor misses 2-pt layup from 2 ft (block by J. Harden),82,84
270,3,2:55.0,,Offensive rebound by Team,82,84
271,3,2:55.0,Houston full timeout,,82,84
272,3,2:55.0,,D. Russell enters the game for S. Dinwiddie,82,84
273,3,2:55.0,,C. LeVert enters the game for J. Harris,82,84
274,3,2:55.0,C. Paul enters the game for J. Harden,,82,84
275,3,2:48.0,,D. Russell misses 2-pt jump shot from 19 ft,82,84
276,3,2:45.0,Defensive rebound by G. Green,,82,84
277,3,2:30.0,G. Green makes 3-pt jump shot from 24 ft (assist by C. Paul),,85,84
278,3,2:06.0,,D. Carroll misses 2-pt jump shot from 16 ft,85,84
279,3,2:04.0,,Offensive rebound by Team,85,84
280,3,2:04.0,,J. Webb enters the game for D. Carroll,85,84
281,3,1:58.0,,N. Stauskas misses 3-pt jump shot from 25 ft,85,84
282,3,1:54.0,Defensive rebound by P. Tucker,,85,84
283,3,1:45.0,Personal foul by J. Webb (drawn by N. Hilário),,85,84
284,3,1:45.0,L. Mbah a Moute enters the game for P. Tucker,,85,84
285,3,1:34.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Paul),,88,84
286,3,1:12.0,,D. Russell misses 2-pt jump shot from 5 ft,88,84
287,3,1:10.0,Defensive rebound by L. Mbah a Moute,,88,84
288,3,1:06.0,G. Green makes 3-pt jump shot from 26 ft,,91,84
289,3,1:04.0,,Brooklyn full timeout,91,84
290,3,0:51.0,,Shooting foul by L. Mbah a Moute (drawn by C. LeVert),91,84
291,3,0:51.0,,C. LeVert makes free throw 1 of 2,91,85
292,3,0:51.0,,C. LeVert makes free throw 2 of 2,91,86
293,3,0:29.0,Shooting foul by J. Okafor (drawn by C. Paul),,91,86
294,3,0:29.0,C. Paul makes free throw 1 of 3,,92,86
295,3,0:29.0,C. Paul makes free throw 2 of 3,,93,86
296,3,0:29.0,C. Paul makes free throw 3 of 3,,94,86
297,3,0:05.0,,C. LeVert misses 2-pt layup from 1 ft,94,86
298,3,0:03.0,Defensive rebound by C. Paul,,94,86
299,3,0:00.0,C. Paul makes 2-pt layup from 1 ft,,96,86
300,4,11:39.0,,N. Stauskas misses 3-pt jump shot from 24 ft,96,86
301,4,11:35.0,Defensive rebound by C. Paul,,96,86
302,4,11:31.0,E. Gordon misses 3-pt jump shot from 25 ft,,96,86
303,4,11:28.0,,Defensive rebound by D. Russell,96,86
304,4,11:17.0,,Personal foul by N. Hilário (drawn by J. Okafor),96,86
305,4,11:08.0,,J. Okafor makes 2-pt layup from 1 ft (assist by D. Russell),96,88
306,4,10:46.0,Shooting foul by A. Crabbe (drawn by E. Gordon),,96,88
307,4,10:46.0,E. Gordon makes free throw 1 of 2,,97,88
308,4,10:46.0,E. Gordon makes free throw 2 of 2,,98,88
309,4,10:32.0,,J. Okafor makes 2-pt jump shot from 6 ft,98,90
310,4,10:17.0,N. Hilário makes 2-pt jump shot from 17 ft (assist by E. Gordon),,100,90
311,4,9:57.0,,J. Okafor misses 2-pt layup from 1 ft,100,90
312,4,9:56.0,,Offensive rebound by J. Webb,100,90
313,4,9:53.0,,J. Webb misses 2-pt layup from 1 ft,100,90
314,4,9:53.0,Defensive rebound by C. Paul,,100,90
315,4,9:35.0,C. Paul makes 3-pt jump shot from 25 ft,,103,90
316,4,9:14.0,,D. Russell makes 2-pt layup from 1 ft,103,92
317,4,8:53.0,E. Gordon makes 2-pt layup from 1 ft (assist by C. Paul),,105,92
318,4,8:38.0,,N. Stauskas misses 2-pt layup from 1 ft,105,92
319,4,8:34.0,,Offensive rebound by J. Okafor,105,92
320,4,8:34.0,,J. Okafor makes 2-pt layup at rim,105,94
321,4,8:20.0,C. Paul misses 3-pt jump shot from 25 ft,,105,94
322,4,8:17.0,,Defensive rebound by J. Webb,105,94
323,4,8:04.0,,Personal foul by N. Hilário (drawn by J. Okafor),105,94
324,4,8:04.0,,S. Dinwiddie enters the game for J. Webb,105,94
325,4,8:04.0,,D. Carroll enters the game for N. Stauskas,105,94
326,4,8:04.0,,J. Allen enters the game for J. Okafor,105,94
327,4,8:04.0,P. Tucker enters the game for E. Gordon,,105,94
328,4,8:04.0,J. Harden enters the game for G. Green,,105,94
329,4,8:04.0,C. Capela enters the game for N. Hilário,,105,94
330,4,7:56.0,,Turnover by D. Russell (bad pass; steal by C. Capela),105,94
331,4,7:41.0,C. Paul makes 3-pt jump shot from 22 ft,,108,94
332,4,7:40.0,,Brooklyn full timeout,108,94
333,4,7:40.0,,J. Harris enters the game for D. Russell,108,94
334,4,7:25.0,,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),108,96
335,4,7:05.0,C. Capela misses 2-pt layup from 2 ft,,108,96
336,4,7:03.0,,Defensive rebound by A. Crabbe,108,96
337,4,6:58.0,,Turnover by J. Harris (bad pass; steal by C. Paul),108,96
338,4,6:39.0,C. Capela makes 2-pt hook shot from 5 ft,,110,96
339,4,6:18.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),110,99
340,4,5:52.0,J. Harden makes 3-pt jump shot from 24 ft,,113,99
341,4,5:40.0,,Turnover by J. Harris (bad pass),113,99
342,4,5:40.0,Personal foul by S. Dinwiddie (drawn by L. Mbah a Moute),,113,99
343,4,5:40.0,,J. Okafor enters the game for J. Allen,113,99
344,4,5:40.0,E. Gordon enters the game for C. Paul,,113,99
345,4,5:40.0,L. Mbah a Moute misses clear path free throw 1 of 2,,113,99
346,4,5:40.0,Offensive rebound by Team,,113,99
347,4,5:40.0,L. Mbah a Moute misses clear path free throw 2 of 2,,113,99
348,4,5:40.0,Offensive rebound by Team,,113,99
349,4,5:40.0,,I. Whitehead enters the game for S. Dinwiddie,113,99
350,4,5:40.0,,J. Okafor enters the game for J. Allen,113,99
351,4,5:18.0,J. Harden misses 3-pt jump shot from 26 ft,,113,99
352,4,5:14.0,Offensive rebound by C. Capela,,113,99
353,4,5:02.0,J. Harden misses 2-pt jump shot from 18 ft,,113,99
354,4,4:59.0,,Defensive rebound by J. Harris,113,99
355,4,4:53.0,,N. Stauskas enters the game for D. Carroll,113,99
356,4,4:53.0,,J. Webb enters the game for A. Crabbe,113,99
357,4,4:45.0,,J. Harris misses 3-pt jump shot from 24 ft,113,99
358,4,4:42.0,Defensive rebound by C. Capela,,113,99
359,4,4:24.0,J. Harden makes 2-pt layup from 2 ft,,115,99
360,4,4:12.0,,J. Okafor makes 2-pt layup from 1 ft (assist by J. Harris),115,101
361,4,4:12.0,,Shooting foul by J. Harden (drawn by J. Okafor),115,101
362,4,4:12.0,,R. Vaughn enters the game for J. Harris,115,101
363,4,4:12.0,,J. Okafor misses free throw 1 of 1,115,101
364,4,4:12.0,Defensive rebound by J. Harden,,115,101
365,4,3:52.0,E. Gordon misses 2-pt jump shot from 8 ft,,115,101
366,4,3:52.0,,Defensive rebound by N. Stauskas,115,101
367,4,3:35.0,,I. Whitehead misses 2-pt jump shot from 21 ft,115,101
368,4,3:35.0,Defensive rebound by L. Mbah a Moute,,115,101
369,4,3:27.0,Personal foul by I. Whitehead (drawn by J. Harden),,115,101
370,4,3:27.0,C. Paul enters the game for E. Gordon,,115,101
371,4,3:18.0,J. Harden misses 3-pt jump shot from 22 ft,,115,101
372,4,3:15.0,,Defensive rebound by J. Webb,115,101
373,4,3:11.0,,J. Webb makes 3-pt jump shot from 25 ft (assist by N. Stauskas),115,104
374,4,2:47.0,Personal foul by N. Stauskas (drawn by C. Capela),,115,104
375,4,2:47.0,Houston full timeout,,115,104
376,4,2:41.0,C. Capela misses 2-pt layup from 1 ft,,115,104
377,4,2:41.0,Offensive rebound by C. Capela,,115,104
378,4,2:41.0,Shooting foul by I. Whitehead (drawn by C. Capela),,115,104
379,4,2:41.0,C. Capela misses free throw 1 of 2,,115,104
380,4,2:41.0,Offensive rebound by Team,,115,104
381,4,2:41.0,C. Capela misses free throw 2 of 2,,115,104
