,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
121,2,9:21.0,E. Moreland misses 2-pt layup from 2 ft,,33,31
122,2,9:19.0,,Defensive rebound by A. Žižić,33,31
123,2,9:14.0,,K. Korver misses 3-pt jump shot from 23 ft,33,31
124,2,9:07.0,,Offensive rebound by A. Žižić,33,31
125,2,9:07.0,,A. Žižić makes 2-pt layup at rim,33,33
126,2,9:04.0,Detroit full timeout,,33,33
127,2,9:04.0,,L. Nance enters the game for A. Žižić,33,33
128,2,8:45.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Buycks),,36,33
129,2,8:28.0,,L. Nance misses 2-pt hook shot from 4 ft,36,33
130,2,8:25.0,Defensive rebound by D. Buycks,,36,33
131,2,8:21.0,D. Buycks misses 3-pt jump shot from 26 ft,,36,33
132,2,8:18.0,,Defensive rebound by C. Osman,36,33
133,2,8:05.0,,Turnover by C. Osman (bad pass),36,33
134,2,7:50.0,L. Galloway misses 2-pt jump shot from 11 ft,,36,33
135,2,7:46.0,,Defensive rebound by J. Clarkson,36,33
136,2,7:41.0,,Turnover by C. Osman (bad pass; steal by L. Galloway),36,33
137,2,7:25.0,E. Moreland misses 2-pt jump shot from 12 ft,,36,33
138,2,7:22.0,,Defensive rebound by C. Osman,36,33
139,2,7:14.0,,L. Nance misses 2-pt jump shot from 8 ft,36,33
140,2,7:10.0,Defensive rebound by A. Tolliver,,36,33
141,2,7:04.0,S. Johnson misses 3-pt jump shot from 25 ft,,36,33
142,2,7:01.0,,Defensive rebound by L. Nance,36,33
143,2,6:46.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by C. Osman),36,36
144,2,6:23.0,Turnover by E. Moreland (bad pass),,36,36
145,2,6:23.0,,R. Hood enters the game for J. Clarkson,36,36
146,2,6:23.0,,G. Hill enters the game for C. Osman,36,36
147,2,6:23.0,,L. James enters the game for J. Calderón,36,36
148,2,6:23.0,A. Drummond enters the game for L. Galloway,,36,36
149,2,6:23.0,J. Ennis enters the game for E. Moreland,,36,36
150,2,6:12.0,,L. Nance makes 2-pt dunk at rim (assist by K. Korver),36,38
151,2,5:56.0,D. Buycks makes 2-pt jump shot from 19 ft,,38,38
152,2,5:35.0,,K. Korver misses 3-pt jump shot from 23 ft,38,38
153,2,5:31.0,,Offensive rebound by R. Hood,38,38
154,2,5:28.0,,L. Nance makes 2-pt dunk at rim (assist by L. James),38,40
155,2,5:07.0,S. Johnson misses 2-pt jump shot from 8 ft,,38,40
156,2,5:05.0,,Defensive rebound by L. Nance,38,40
157,2,5:00.0,,Shooting foul by S. Johnson (drawn by L. James),38,40
158,2,5:00.0,,L. James makes free throw 1 of 2,38,41
159,2,5:00.0,,J. Smith enters the game for K. Korver,38,41
160,2,5:00.0,R. Bullock enters the game for S. Johnson,,38,41
161,2,5:00.0,I. Smith enters the game for D. Buycks,,38,41
162,2,5:00.0,B. Griffin enters the game for A. Tolliver,,38,41
163,2,5:00.0,,L. James misses free throw 2 of 2,38,41
164,2,4:57.0,Defensive rebound by A. Drummond,,38,41
165,2,4:35.0,Turnover by Team (shot clock),,38,41
166,2,4:26.0,,L. Nance misses 2-pt hook shot from 9 ft,38,41
167,2,4:24.0,,Offensive rebound by L. James,38,41
168,2,4:09.0,,Personal foul by J. Ennis (drawn by L. James),38,41
169,2,3:57.0,,Personal foul by I. Smith (drawn by G. Hill),38,41
170,2,3:54.0,,Shooting foul by A. Drummond (drawn by L. James),38,41
171,2,3:54.0,,L. James makes free throw 1 of 2,38,42
172,2,3:54.0,,L. James misses free throw 2 of 2,38,42
173,2,3:52.0,Defensive rebound by A. Drummond,,38,42
174,2,3:42.0,I. Smith misses 2-pt jump shot from 21 ft,,38,42
175,2,3:39.0,,Defensive rebound by R. Hood,38,42
176,2,3:36.0,,R. Hood misses 2-pt layup from 3 ft (block by R. Bullock),38,42
177,2,3:35.0,Defensive rebound by R. Bullock,,38,42
178,2,3:33.0,Turnover by J. Ennis (bad pass; steal by L. Nance),,38,42
179,2,3:21.0,,L. Nance makes 2-pt dunk from 1 ft (assist by J. Smith),38,44
180,2,3:16.0,Detroit full timeout,,38,44
181,2,3:09.0,Shooting foul by G. Hill (drawn by A. Drummond),,38,44
182,2,3:09.0,A. Drummond makes free throw 1 of 2,,39,44
183,2,3:09.0,A. Drummond makes free throw 2 of 2,,40,44
184,2,2:57.0,,Shooting foul by A. Drummond (drawn by R. Hood),40,44
185,2,2:57.0,,R. Hood makes free throw 1 of 2,40,45
186,2,2:57.0,,R. Hood makes free throw 2 of 2,40,46
187,2,2:40.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by B. Griffin),,43,46
188,2,2:25.0,,L. James makes 3-pt jump shot from 28 ft (assist by G. Hill),43,49
189,2,2:06.0,I. Smith misses 3-pt jump shot from 24 ft,,43,49
190,2,2:03.0,,Defensive rebound by L. James,43,49
191,2,2:01.0,,Personal foul by J. Ennis (drawn by L. Nance),43,49
192,2,2:01.0,,L. Nance misses free throw 1 of 2,43,49
193,2,2:01.0,,Offensive rebound by Team,43,49
194,2,2:01.0,S. Johnson enters the game for J. Ennis,,43,49
195,2,2:01.0,,L. Nance makes free throw 2 of 2,43,50
196,2,1:48.0,B. Griffin misses 3-pt jump shot from 26 ft,,43,50
197,2,1:44.0,,Defensive rebound by L. Nance,43,50
198,2,1:35.0,,L. James makes 2-pt layup from 1 ft,43,52
199,2,1:21.0,B. Griffin misses 2-pt jump shot from 7 ft,,43,52
200,2,1:18.0,Offensive rebound by B. Griffin,,43,52
201,2,1:14.0,B. Griffin makes 2-pt dunk from 1 ft,,45,52
202,2,0:55.0,,L. James misses 2-pt layup at rim,45,52
203,2,0:55.0,Defensive rebound by A. Drummond,,45,52
204,2,0:48.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by I. Smith),,48,52
205,2,0:32.0,,G. Hill misses 2-pt jump shot from 7 ft,48,52
206,2,0:29.0,Defensive rebound by S. Johnson,,48,52
207,2,0:21.0,R. Bullock misses 3-pt jump shot from 25 ft,,48,52
208,2,0:14.0,,Defensive rebound by R. Hood,48,52
209,2,0:07.0,,R. Hood makes 2-pt jump shot from 6 ft,48,54
210,2,0:01.0,Shooting block foul by G. Hill (drawn by B. Griffin),,48,54
211,2,0:01.0,B. Griffin makes free throw 1 of 2,,49,54
212,2,0:01.0,E. Moreland enters the game for A. Drummond,,49,54
213,2,0:01.0,D. Buycks enters the game for I. Smith,,49,54
214,2,0:01.0,B. Griffin misses free throw 2 of 2,,49,54
215,2,0:00.0,Offensive rebound by Team,,49,54
216,3,11:46.0,,L. Nance makes 2-pt jump shot from 17 ft (assist by L. James),49,56
217,3,11:27.0,B. Griffin misses 3-pt jump shot from 24 ft,,49,56
218,3,11:24.0,,Defensive rebound by L. James,49,56
219,3,11:15.0,,R. Hood makes 2-pt jump shot from 18 ft (assist by L. James),49,58
220,3,10:50.0,J. Ennis misses 3-pt jump shot from 23 ft,,49,58
221,3,10:48.0,,Defensive rebound by L. Nance,49,58
222,3,10:38.0,,R. Hood misses 2-pt jump shot from 15 ft,49,58
223,3,10:36.0,Defensive rebound by A. Drummond,,49,58
224,3,10:31.0,B. Griffin makes 2-pt jump shot from 5 ft,,51,58
225,3,10:31.0,Shooting foul by L. James (drawn by B. Griffin),,51,58
226,3,10:31.0,B. Griffin misses free throw 1 of 1,,51,58
227,3,10:30.0,Offensive rebound by Team,,51,58
228,3,10:27.0,R. Bullock misses 2-pt layup from 1 ft,,51,58
229,3,10:24.0,,Defensive rebound by L. Nance,51,58
230,3,10:19.0,,L. James makes 3-pt jump shot from 26 ft (assist by R. Hood),51,61
231,3,9:54.0,Offensive foul by A. Drummond (drawn by L. Nance),,51,61
232,3,9:54.0,Turnover by A. Drummond (offensive foul),,51,61
233,3,9:37.0,,J. Smith misses 2-pt jump shot from 12 ft,51,61
234,3,9:32.0,,Offensive rebound by G. Hill,51,61
235,3,9:22.0,,Turnover by J. Smith (bad pass; steal by A. Drummond),51,61
236,3,9:13.0,B. Griffin makes 3-pt jump shot from 25 ft,,54,61
237,3,8:48.0,,L. James makes 3-pt jump shot from 31 ft (assist by J. Smith),54,64
238,3,8:31.0,Turnover by R. Bullock (lost ball; steal by L. James),,54,64
239,3,8:30.0,,Shooting foul by R. Bullock (drawn by L. James),54,64
240,3,8:30.0,,L. James makes free throw 1 of 2,54,65
241,3,8:30.0,,L. James makes free throw 2 of 2,54,66
242,3,8:17.0,I. Smith misses 2-pt jump shot from 18 ft,,54,66
243,3,8:14.0,,Defensive rebound by L. James,54,66
244,3,8:04.0,,L. James makes 2-pt dunk at rim (assist by G. Hill),54,68
245,3,8:03.0,Detroit full timeout,,54,68
246,3,7:45.0,J. Ennis misses 3-pt jump shot from 26 ft,,54,68
247,3,7:41.0,,Defensive rebound by L. Nance,54,68
248,3,7:37.0,,L. James makes 3-pt jump shot from 25 ft (assist by L. Nance),54,71
249,3,7:20.0,Personal foul by R. Hood (drawn by R. Bullock),,54,71
250,3,7:13.0,B. Griffin makes 2-pt jump shot from 20 ft,,56,71
251,3,6:59.0,,Turnover by L. James (bad pass; steal by I. Smith),56,71
252,3,6:58.0,Personal foul by L. James (drawn by B. Griffin),,56,71
253,3,6:42.0,A. Drummond makes 2-pt layup from 1 ft (assist by I. Smith),,58,71
254,3,6:18.0,,L. Nance misses 3-pt jump shot from 23 ft,58,71
255,3,6:18.0,Defensive rebound by B. Griffin,,58,71
256,3,6:04.0,A. Drummond makes 2-pt hook shot from 14 ft,,60,71
257,3,6:04.0,Technical foul by A. Drummond,,60,71
258,3,6:04.0,,Cleveland full timeout,60,71
259,3,6:04.0,,G. Hill makes technical free throw,60,72
260,3,5:49.0,,G. Hill makes 2-pt jump shot from 16 ft (assist by L. James),60,74
261,3,5:30.0,B. Griffin misses 2-pt jump shot from 15 ft,,60,74
262,3,5:30.0,,Defensive rebound by Team,60,74
263,3,5:30.0,Loose ball foul by A. Drummond (drawn by L. Nance),,60,74
264,3,5:30.0,A. Tolliver enters the game for A. Drummond,,60,74
265,3,5:17.0,,G. Hill misses 2-pt jump shot from 5 ft (block by J. Ennis),60,74
266,3,5:13.0,Defensive rebound by B. Griffin,,60,74
267,3,4:56.0,B. Griffin misses 2-pt jump shot from 6 ft,,60,74
268,3,4:49.0,Offensive rebound by A. Tolliver,,60,74
269,3,4:49.0,A. Tolliver makes 2-pt layup at rim,,62,74
270,3,4:30.0,,L. Nance misses 2-pt jump shot from 20 ft,62,74
271,3,4:27.0,Defensive rebound by A. Tolliver,,62,74
272,3,4:11.0,B. Griffin makes 2-pt dunk from 1 ft,,64,74
273,3,3:51.0,,R. Hood misses 2-pt jump shot from 11 ft (block by J. Ennis),64,74
274,3,3:50.0,Defensive rebound by B. Griffin,,64,74
275,3,3:50.0,Personal foul by L. Nance (drawn by B. Griffin),,64,74
276,3,3:50.0,,K. Korver enters the game for J. Smith,64,74
277,3,3:50.0,D. Buycks enters the game for I. Smith,,64,74
278,3,3:50.0,S. Johnson enters the game for J. Ennis,,64,74
279,3,3:41.0,D. Buycks misses 2-pt layup from 1 ft,,64,74
280,3,3:39.0,,Defensive rebound by L. Nance,64,74
281,3,3:30.0,,Shooting foul by A. Tolliver (drawn by L. Nance),64,74
282,3,3:30.0,,L. Nance makes free throw 1 of 2,64,75
283,3,3:30.0,,J. Clarkson enters the game for G. Hill,64,75
284,3,3:30.0,,L. Nance makes free throw 2 of 2,64,76
285,3,3:13.0,Personal foul by L. Nance (drawn by B. Griffin),,64,76
286,3,3:13.0,B. Griffin misses free throw 1 of 2,,64,76
287,3,3:13.0,Offensive rebound by Team,,64,76
288,3,3:13.0,B. Griffin makes free throw 2 of 2,,65,76
289,3,3:02.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by L. James),65,79
290,3,2:48.0,B. Griffin misses 2-pt hook shot from 8 ft,,65,79
291,3,2:44.0,,Defensive rebound by K. Korver,65,79
292,3,2:43.0,Technical foul by B. Griffin,,65,79
293,3,2:43.0,,A. Žižić enters the game for L. Nance,65,79
294,3,2:43.0,,R. Hood makes technical free throw,65,80
295,3,2:35.0,,R. Hood makes 2-pt jump shot from 18 ft (assist by A. Žižić),65,82
296,3,2:18.0,R. Bullock makes 3-pt jump shot from 27 ft (assist by B. Griffin),,68,82
297,3,2:08.0,,L. James misses 3-pt jump shot from 24 ft,68,82
298,3,2:05.0,Defensive rebound by S. Johnson,,68,82
299,3,2:01.0,S. Johnson misses 2-pt layup from 1 ft,,68,82
300,3,1:58.0,,Defensive rebound by K. Korver,68,82
301,3,1:55.0,,L. James makes 2-pt layup at rim,68,84
302,3,1:45.0,R. Bullock misses 3-pt jump shot from 23 ft,,68,84
303,3,1:45.0,,Defensive rebound by J. Clarkson,68,84
304,3,1:39.0,,Turnover by J. Clarkson (out of bounds lost ball),68,84
305,3,1:39.0,,C. Osman enters the game for L. James,68,84
306,3,1:22.0,B. Griffin misses 2-pt jump shot from 8 ft,,68,84
307,3,1:20.0,,Defensive rebound by A. Žižić,68,84
308,3,1:06.0,,J. Clarkson makes 2-pt jump shot from 13 ft,68,86
309,3,0:49.0,D. Buycks misses 3-pt jump shot from 25 ft,,68,86
310,3,0:46.0,,Defensive rebound by A. Žižić,68,86
311,3,0:41.0,,R. Hood makes 2-pt layup from 1 ft,68,88
312,3,0:21.0,S. Johnson makes 2-pt jump shot from 5 ft,,70,88
313,3,0:05.0,,Personal foul by B. Griffin (drawn by A. Žižić),70,88
314,3,0:05.0,,Cleveland full timeout,70,88
315,3,0:05.0,J. Ennis enters the game for D. Buycks,,70,88
316,3,0:01.0,,Shooting foul by S. Johnson (drawn by R. Hood),70,88
317,3,0:01.0,,R. Hood makes free throw 1 of 2,70,89
318,3,0:01.0,,R. Hood makes free throw 2 of 2,70,90
319,3,0:01.0,Turnover by B. Griffin (bad pass; steal by R. Hood),,70,90
320,3,0:00.0,,R. Hood misses 3-pt jump shot from 56 ft,70,90
321,3,0:00.0,,Offensive rebound by Team,70,90
322,4,11:49.0,Turnover by A. Drummond (lost ball; steal by A. Žižić),,70,90
323,4,11:43.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Clarkson),70,93
324,4,11:19.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),,73,93
325,4,11:00.0,,J. Clarkson misses 3-pt jump shot from 26 ft,73,93
326,4,10:58.0,Defensive rebound by A. Drummond,,73,93
327,4,10:46.0,Shooting foul by K. Korver (drawn by S. Johnson),,73,93
328,4,10:46.0,S. Johnson misses free throw 1 of 2,,73,93
329,4,10:46.0,Offensive rebound by Team,,73,93
330,4,10:46.0,S. Johnson makes free throw 2 of 2,,74,93
331,4,10:30.0,,C. Osman misses 3-pt jump shot from 24 ft,74,93
332,4,10:30.0,Defensive rebound by Team,,74,93
333,4,10:30.0,,Loose ball foul by A. Žižić (drawn by A. Drummond),74,93
334,4,10:15.0,J. Ennis misses 2-pt jump shot from 12 ft,,74,93
335,4,10:13.0,,Defensive rebound by J. Clarkson,74,93
336,4,10:09.0,,J. Calderón misses 3-pt jump shot from 24 ft,74,93
337,4,10:04.0,Defensive rebound by A. Tolliver,,74,93
338,4,10:00.0,A. Tolliver misses 3-pt jump shot from 26 ft,,74,93
339,4,9:56.0,,Defensive rebound by K. Korver,74,93
340,4,9:42.0,,A. Žižić makes 2-pt hook shot from 10 ft (assist by K. Korver),74,95
341,4,9:27.0,Shooting foul by A. Žižić (drawn by A. Drummond),,74,95
342,4,9:27.0,A. Drummond makes free throw 1 of 2,,75,95
343,4,9:27.0,A. Drummond makes free throw 2 of 2,,76,95
344,4,9:04.0,,Turnover by C. Osman (bad pass; steal by S. Johnson),76,95
345,4,8:59.0,J. Ennis misses 2-pt layup from 1 ft,,76,95
346,4,8:55.0,,Defensive rebound by C. Osman,76,95
347,4,8:51.0,,J. Clarkson misses 3-pt jump shot from 24 ft,76,95
348,4,8:48.0,Defensive rebound by A. Tolliver,,76,95
349,4,8:38.0,I. Smith makes 2-pt jump shot from 11 ft,,78,95
350,4,8:38.0,,Cleveland full timeout,78,95
351,4,8:38.0,,L. Nance enters the game for A. Žižić,78,95
352,4,8:22.0,,C. Osman makes 2-pt jump shot from 19 ft,78,97
353,4,8:06.0,Turnover by A. Drummond (lost ball; steal by L. Nance),,78,97
354,4,7:44.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by C. Osman),78,100
355,4,7:20.0,Shooting foul by J. Calderón (drawn by S. Johnson),,78,100
356,4,7:20.0,S. Johnson makes free throw 1 of 2,,79,100
357,4,7:20.0,S. Johnson misses free throw 2 of 2,,79,100
358,4,7:15.0,,Defensive rebound by C. Osman,79,100
359,4,6:56.0,,J. Clarkson misses 3-pt jump shot from 24 ft,79,100
360,4,6:54.0,Defensive rebound by A. Drummond,,79,100
361,4,6:46.0,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),,81,100
362,4,6:46.0,Shooting foul by J. Calderón (drawn by A. Drummond),,81,100
363,4,6:46.0,,R. Hood enters the game for J. Calderón,81,100
364,4,6:46.0,A. Drummond makes free throw 1 of 1,,82,100
365,4,6:22.0,,L. Nance misses 2-pt hook shot from 9 ft,82,100
366,4,6:19.0,Defensive rebound by I. Smith,,82,100
367,4,6:18.0,A. Tolliver misses 3-pt jump shot from 25 ft,,82,100
368,4,6:18.0,,Defensive rebound by Team,82,100
369,4,6:18.0,Loose ball foul by A. Drummond (drawn by K. Korver),,82,100
370,4,6:06.0,,C. Osman misses 3-pt jump shot from 25 ft,82,100
371,4,6:04.0,Defensive rebound by I. Smith,,82,100
372,4,5:55.0,I. Smith misses 2-pt jump shot from 6 ft,,82,100
373,4,5:52.0,,Defensive rebound by J. Clarkson,82,100
374,4,5:47.0,,K. Korver misses 3-pt jump shot from 22 ft,82,100
375,4,5:41.0,,Offensive rebound by L. Nance,82,100
376,4,5:36.0,,C. Osman makes 2-pt jump shot from 21 ft,82,102
377,4,5:20.0,J. Ennis misses 3-pt jump shot from 24 ft,,82,102
378,4,5:17.0,,Defensive rebound by J. Clarkson,82,102
379,4,5:13.0,,Personal foul by A. Tolliver (drawn by L. Nance),82,102
380,4,5:13.0,H. Ellenson enters the game for A. Tolliver,,82,102
381,4,5:03.0,,R. Hood misses 2-pt jump shot from 19 ft,82,102
382,4,5:01.0,Defensive rebound by H. Ellenson,,82,102
383,4,4:47.0,Turnover by S. Johnson (bad pass; steal by J. Clarkson),,82,102
384,4,4:42.0,,J. Clarkson makes 2-pt jump shot from 1 ft,82,104
385,4,4:42.0,Detroit full timeout,,82,104
386,4,4:42.0,,A. Žižić enters the game for R. Hood,82,104
387,4,4:42.0,,J. Calderón enters the game for J. Clarkson,82,104
388,4,4:42.0,,J. Holland enters the game for L. Nance,82,104
389,4,4:42.0,L. Kennard enters the game for A. Drummond,,82,104
