,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
182,2,6:48.0,,D. DeRozan enters the game for C. Miles,30,42
183,2,6:48.0,,N. Powell enters the game for D. Wright,30,42
184,2,6:48.0,R. Covington enters the game for J. Bayless,,30,42
185,2,6:42.0,J. Redick misses 3-pt jump shot from 26 ft,,30,42
186,2,6:38.0,,Defensive rebound by S. Ibaka,30,42
187,2,6:30.0,,D. DeRozan misses 2-pt jump shot from 12 ft,30,42
188,2,6:27.0,Defensive rebound by J. Okafor,,30,42
189,2,6:15.0,R. Covington misses 2-pt layup at rim (block by S. Ibaka),,30,42
190,2,6:12.0,,Defensive rebound by D. DeRozan,30,42
191,2,6:07.0,,K. Lowry misses 3-pt jump shot from 23 ft,30,42
192,2,6:03.0,Defensive rebound by R. Covington,,30,42
193,2,5:56.0,D. Šarić misses 3-pt jump shot from 26 ft,,30,42
194,2,5:53.0,Offensive rebound by J. Okafor,,30,42
195,2,5:49.0,J. Redick makes 2-pt jump shot from 21 ft,,32,42
196,2,5:28.0,,J. Valančiūnas misses 2-pt layup from 1 ft (block by R. Covington),32,42
197,2,5:27.0,,Offensive rebound by Team,32,42
198,2,5:22.0,,Shooting foul by R. Covington (drawn by N. Powell),32,42
199,2,5:22.0,,N. Powell makes free throw 1 of 2,32,43
200,2,5:22.0,,N. Powell makes free throw 2 of 2,32,44
201,2,5:12.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Redick),,35,44
202,2,4:54.0,,D. DeRozan makes 2-pt jump shot from 14 ft,35,46
203,2,4:44.0,Personal foul by S. Ibaka (drawn by D. Šarić),,35,46
204,2,4:34.0,J. Okafor makes 2-pt jump shot from 12 ft,,37,46
205,2,4:16.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by N. Powell),37,49
206,2,3:58.0,Turnover by J. Okafor (traveling),,37,49
207,2,3:55.0,Offensive charge foul by N. Powell (drawn by J. Redick),,37,49
208,2,3:55.0,,Turnover by N. Powell (offensive foul),37,49
209,2,3:40.0,Shooting foul by N. Powell (drawn by J. Redick),,37,49
210,2,3:40.0,J. Redick makes free throw 1 of 2,,38,49
211,2,3:40.0,,D. Wright enters the game for N. Powell,38,49
212,2,3:40.0,J. Redick makes free throw 2 of 2,,39,49
213,2,3:25.0,,Shooting foul by R. Covington (drawn by D. DeRozan),39,49
214,2,3:25.0,,D. DeRozan makes free throw 1 of 2,39,50
215,2,3:25.0,M. Fultz enters the game for R. Covington,,39,50
216,2,3:25.0,,D. DeRozan makes free throw 2 of 2,39,51
217,2,3:07.0,D. Šarić makes 2-pt jump shot from 20 ft,,41,51
218,2,2:56.0,,S. Ibaka misses 2-pt jump shot from 14 ft,41,51
219,2,2:55.0,,Offensive rebound by Team,41,51
220,2,2:55.0,Loose ball foul by T. McConnell (drawn by K. Lowry),,41,51
221,2,2:55.0,,Toronto full timeout,41,51
222,2,2:55.0,J. Bayless enters the game for J. Okafor,,41,51
223,2,2:55.0,B. Simmons enters the game for T. McConnell,,41,51
224,2,2:55.0,T. Luwawu-Cabarrot enters the game for J. Redick,,41,51
225,2,2:55.0,,K. Lowry makes free throw 1 of 2,41,52
226,2,2:55.0,,K. Lowry misses free throw 2 of 2,41,52
227,2,2:53.0,Defensive rebound by J. Bayless,,41,52
228,2,2:45.0,Personal foul by D. Wright (drawn by M. Fultz),,41,52
229,2,2:45.0,M. Fultz misses free throw 1 of 2,,41,52
230,2,2:45.0,Offensive rebound by Team,,41,52
231,2,2:45.0,M. Fultz makes free throw 2 of 2,,42,52
232,2,2:32.0,,D. DeRozan misses 2-pt jump shot from 11 ft,42,52
233,2,2:30.0,Defensive rebound by D. Šarić,,42,52
234,2,2:22.0,Shooting foul by D. Wright (drawn by J. Bayless),,42,52
235,2,2:22.0,J. Bayless makes free throw 1 of 2,,43,52
236,2,2:22.0,J. Bayless makes free throw 2 of 2,,44,52
237,2,2:06.0,,K. Lowry makes 2-pt layup from 2 ft,44,54
238,2,2:01.0,Shooting foul by S. Ibaka (drawn by M. Fultz),,44,54
239,2,2:01.0,M. Fultz misses free throw 1 of 2,,44,54
240,2,2:01.0,Offensive rebound by Team,,44,54
241,2,2:01.0,M. Fultz misses free throw 2 of 2,,44,54
242,2,2:00.0,,Defensive rebound by Team,44,54
243,2,2:00.0,Loose ball foul by D. Šarić (drawn by J. Valančiūnas),,44,54
244,2,2:00.0,,J. Valančiūnas misses free throw 1 of 2,44,54
245,2,2:00.0,,Offensive rebound by Team,44,54
246,2,2:00.0,,J. Valančiūnas makes free throw 2 of 2,44,55
247,2,1:38.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,44,55
248,2,1:35.0,,Defensive rebound by K. Lowry,44,55
249,2,1:24.0,,S. Ibaka misses 3-pt jump shot from 24 ft,44,55
250,2,1:21.0,Defensive rebound by D. Šarić,,44,55
251,2,1:08.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,44,55
252,2,1:06.0,Offensive rebound by T. Luwawu-Cabarrot,,44,55
253,2,1:06.0,Shooting foul by J. Valančiūnas (drawn by T. Luwawu-Cabarrot),,44,55
254,2,1:06.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,44,55
255,2,1:06.0,Offensive rebound by Team,,44,55
256,2,1:06.0,,J. Poeltl enters the game for J. Valančiūnas,44,55
257,2,1:06.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,45,55
258,2,0:53.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),45,58
259,2,0:35.0,J. Bayless makes 2-pt jump shot from 8 ft (assist by M. Fultz),,47,58
260,2,0:30.0,,D. DeRozan makes 2-pt jump shot from 11 ft,47,60
261,2,0:10.0,J. Bayless makes 2-pt layup from 1 ft,,49,60
262,2,0:00.0,,Shooting foul by D. Šarić (drawn by D. DeRozan),49,60
263,2,0:00.0,,D. DeRozan makes free throw 1 of 2,49,61
264,2,0:00.0,,D. DeRozan makes free throw 2 of 2,49,62
265,2,0:00.0,B. Simmons misses 3-pt jump shot from 49 ft,,49,62
266,2,0:00.0,Offensive rebound by Team,,49,62
267,3,11:45.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. DeRozan),49,65
268,3,11:26.0,R. Covington misses 2-pt layup from 4 ft (block by S. Ibaka),,49,65
269,3,11:21.0,Offensive rebound by J. Okafor,,49,65
270,3,11:21.0,J. Okafor makes 2-pt layup at rim,,51,65
271,3,11:09.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by N. Powell),51,67
272,3,10:55.0,B. Simmons misses 2-pt jump shot from 11 ft,,51,67
273,3,10:55.0,,Defensive rebound by K. Lowry,51,67
274,3,10:46.0,,D. DeRozan makes 2-pt jump shot from 11 ft,51,69
275,3,10:29.0,J. Okafor misses 2-pt jump shot from 14 ft,,51,69
276,3,10:29.0,,Defensive rebound by L. Nogueira,51,69
277,3,10:21.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),51,72
278,3,10:20.0,Philadelphia full timeout,,51,72
279,3,10:07.0,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),,54,72
280,3,9:54.0,,D. DeRozan misses 2-pt jump shot from 10 ft,54,72
281,3,9:51.0,,Offensive rebound by L. Nogueira,54,72
282,3,9:50.0,,L. Nogueira makes 2-pt layup from 1 ft,54,74
283,3,9:39.0,Personal foul by K. Lowry (drawn by B. Simmons),,54,74
284,3,9:30.0,B. Simmons makes 2-pt jump shot from 1 ft,,56,74
285,3,9:12.0,,N. Powell misses 2-pt layup from 2 ft (block by J. Okafor),56,74
286,3,9:09.0,Defensive rebound by B. Simmons,,56,74
287,3,9:01.0,Personal foul by N. Powell (drawn by B. Simmons),,56,74
288,3,8:51.0,Turnover by J. Okafor (bad pass),,56,74
289,3,8:44.0,,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),56,76
290,3,8:34.0,Turnover by J. Redick (bad pass; steal by L. Nogueira),,56,76
291,3,8:30.0,,L. Nogueira makes 2-pt dunk at rim,56,78
292,3,8:13.0,J. Bayless makes 2-pt jump shot from 3 ft,,58,78
293,3,8:05.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by D. DeRozan),58,81
294,3,7:51.0,Turnover by B. Simmons (traveling),,58,81
295,3,7:51.0,A. Johnson enters the game for J. Bayless,,58,81
296,3,7:51.0,M. Fultz enters the game for J. Okafor,,58,81
297,3,7:39.0,,Shooting foul by R. Covington (drawn by D. DeRozan),58,81
298,3,7:39.0,,D. DeRozan misses free throw 1 of 2,58,81
299,3,7:39.0,,Offensive rebound by Team,58,81
300,3,7:39.0,J. Anderson enters the game for R. Covington,,58,81
301,3,7:39.0,,D. DeRozan makes free throw 2 of 2,58,82
302,3,7:25.0,Turnover by M. Fultz (turnover; steal by L. Nogueira),,58,82
303,3,7:02.0,,L. Nogueira misses 3-pt jump shot from 26 ft,58,82
304,3,6:59.0,Defensive rebound by B. Simmons,,58,82
305,3,6:53.0,B. Simmons misses 2-pt layup from 6 ft,,58,82
306,3,6:47.0,Offensive rebound by B. Simmons,,58,82
307,3,6:47.0,B. Simmons misses 2-pt layup at rim,,58,82
308,3,6:46.0,,Defensive rebound by S. Ibaka,58,82
309,3,6:41.0,,K. Lowry misses 3-pt jump shot from 26 ft,58,82
310,3,6:39.0,Defensive rebound by B. Simmons,,58,82
311,3,6:32.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by B. Simmons),,61,82
312,3,6:17.0,,D. DeRozan makes 2-pt jump shot from 22 ft (assist by S. Ibaka),61,84
313,3,5:54.0,J. Anderson misses 3-pt jump shot from 26 ft,,61,84
314,3,5:51.0,,Defensive rebound by D. DeRozan,61,84
315,3,5:44.0,,Shooting foul by J. Anderson (drawn by D. DeRozan),61,84
316,3,5:44.0,,D. DeRozan makes free throw 1 of 2,61,85
317,3,5:44.0,,D. Wright enters the game for N. Powell,61,85
318,3,5:44.0,D. Šarić enters the game for B. Simmons,,61,85
319,3,5:44.0,,D. DeRozan makes free throw 2 of 2,61,86
320,3,5:25.0,A. Johnson makes 2-pt jump shot from 17 ft (assist by J. Redick),,63,86
321,3,5:15.0,,K. Lowry makes 3-pt jump shot from 27 ft,63,89
322,3,5:05.0,,Offensive charge foul by D. Šarić (drawn by K. Lowry),63,89
323,3,5:05.0,Turnover by D. Šarić (offensive foul),,63,89
324,3,5:05.0,T. McConnell enters the game for J. Redick,,63,89
325,3,4:56.0,,D. DeRozan misses 3-pt jump shot from 26 ft,63,89
326,3,4:53.0,Defensive rebound by D. Šarić,,63,89
327,3,4:47.0,M. Fultz misses 2-pt jump shot from 12 ft (block by D. Wright),,63,89
328,3,4:44.0,,Defensive rebound by K. Lowry,63,89
329,3,4:40.0,,K. Lowry misses 3-pt jump shot from 26 ft,63,89
330,3,4:40.0,Defensive rebound by A. Johnson,,63,89
331,3,4:34.0,J. Anderson misses 3-pt jump shot from 26 ft,,63,89
332,3,4:34.0,,Defensive rebound by D. DeRozan,63,89
333,3,4:10.0,,D. Wright misses 3-pt jump shot from 25 ft,63,89
334,3,4:08.0,Defensive rebound by A. Johnson,,63,89
335,3,4:01.0,Shooting foul by D. DeRozan (drawn by J. Anderson),,63,89
336,3,4:01.0,,Toronto full timeout,63,89
337,3,4:01.0,,C. Miles enters the game for S. Ibaka,63,89
338,3,4:01.0,,J. Poeltl enters the game for L. Nogueira,63,89
339,3,4:01.0,J. Anderson makes free throw 1 of 2,,64,89
340,3,4:01.0,J. Anderson misses free throw 2 of 2,,64,89
341,3,3:59.0,,Defensive rebound by C. Miles,64,89
342,3,3:42.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. Wright),64,91
343,3,3:23.0,Turnover by T. McConnell (traveling),,64,91
344,3,3:23.0,B. Simmons enters the game for A. Johnson,,64,91
345,3,3:12.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by K. Lowry),64,93
346,3,2:54.0,M. Fultz misses 2-pt jump shot from 13 ft,,64,93
347,3,2:54.0,Offensive rebound by Team,,64,93
348,3,2:54.0,,Loose ball foul by D. DeRozan (drawn by B. Simmons),64,93
349,3,2:39.0,D. Šarić makes 3-pt jump shot from 22 ft (assist by T. McConnell),,67,93
350,3,2:23.0,,K. Lowry misses 3-pt jump shot from 22 ft,67,93
351,3,2:20.0,Defensive rebound by B. Simmons,,67,93
352,3,2:16.0,T. McConnell makes 2-pt layup from 2 ft (assist by B. Simmons),,69,93
353,3,1:56.0,,J. Poeltl misses 2-pt layup from 2 ft (block by J. Anderson),69,93
354,3,1:56.0,,Offensive rebound by Team,69,93
355,3,1:56.0,,O. Anunoby enters the game for D. DeRozan,69,93
356,3,1:53.0,,Turnover by J. Poeltl (bad pass),69,93
357,3,1:28.0,T. McConnell misses 2-pt jump shot from 12 ft,,69,93
358,3,1:24.0,,Defensive rebound by D. Wright,69,93
359,3,1:21.0,,Shooting foul by T. McConnell (drawn by J. Poeltl),69,93
360,3,1:21.0,,J. Poeltl misses free throw 1 of 2,69,93
361,3,1:21.0,,Offensive rebound by Team,69,93
362,3,1:21.0,,J. Poeltl makes free throw 2 of 2,69,94
363,3,1:13.0,Shooting foul by C. Miles (drawn by B. Simmons),,69,94
364,3,1:13.0,B. Simmons misses free throw 1 of 2,,69,94
365,3,1:13.0,Offensive rebound by Team,,69,94
366,3,1:13.0,B. Simmons misses free throw 2 of 2,,69,94
367,3,1:09.0,Offensive rebound by J. Anderson,,69,94
368,3,1:09.0,J. Anderson misses 2-pt layup at rim,,69,94
369,3,1:09.0,,Defensive rebound by J. Poeltl,69,94
370,3,0:52.0,,K. Lowry makes 2-pt layup from 1 ft,69,96
371,3,0:42.0,Personal block foul by K. Lowry (drawn by M. Fultz),,69,96
372,3,0:42.0,M. Fultz makes free throw 1 of 2,,70,96
373,3,0:42.0,M. Fultz misses free throw 2 of 2,,70,96
374,3,0:41.0,,Defensive rebound by J. Poeltl,70,96
375,3,0:33.0,,K. Lowry makes 3-pt jump shot from 24 ft,70,99
376,3,0:22.0,J. Anderson misses 3-pt jump shot from 22 ft,,70,99
377,3,0:21.0,Offensive rebound by Team,,70,99
378,3,0:21.0,Personal foul by D. Wright (drawn by B. Simmons),,70,99
379,3,0:21.0,B. Simmons makes free throw 1 of 2,,71,99
380,3,0:21.0,B. Simmons misses free throw 2 of 2,,71,99
381,3,0:19.0,,Defensive rebound by O. Anunoby,71,99
382,3,0:02.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by O. Anunoby),71,102
