,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
105,1,0:02.0,P. Connaughton misses 3-pt jump shot from 25 ft,,25,26
106,1,0:02.0,,Defensive rebound by R. Rondo,25,26
107,2,11:50.0,,N. Mirotić misses 3-pt jump shot from 24 ft,25,26
108,2,11:46.0,Defensive rebound by E. Davis,,25,26
109,2,11:39.0,C. McCollum makes 2-pt layup at rim,,27,26
110,2,11:27.0,,J. Holiday misses 3-pt jump shot from 25 ft,27,26
111,2,11:23.0,Defensive rebound by E. Davis,,27,26
112,2,11:16.0,D. Lillard misses 2-pt layup from 2 ft,,27,26
113,2,11:14.0,,Defensive rebound by S. Hill,27,26
114,2,11:03.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by R. Rondo),27,29
115,2,10:41.0,D. Lillard makes 2-pt layup from 1 ft (assist by Z. Collins),,29,29
116,2,10:29.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),29,31
117,2,10:07.0,Z. Collins misses 2-pt jump shot from 12 ft,,29,31
118,2,10:03.0,,Defensive rebound by S. Hill,29,31
119,2,9:48.0,,J. Holiday makes 2-pt layup from 1 ft,29,33
120,2,9:27.0,D. Lillard misses 3-pt jump shot from 27 ft,,29,33
121,2,9:22.0,,Defensive rebound by N. Mirotić,29,33
122,2,9:13.0,,J. Holiday makes 2-pt layup from 1 ft,29,35
123,2,9:00.0,Personal foul by S. Hill (drawn by Z. Collins),,29,35
124,2,9:00.0,E. Turner enters the game for P. Connaughton,,29,35
125,2,8:54.0,Shooting foul by D. Miller (drawn by E. Davis),,29,35
126,2,8:54.0,E. Davis misses free throw 1 of 2,,29,35
127,2,8:54.0,Offensive rebound by Team,,29,35
128,2,8:54.0,E. Davis makes free throw 2 of 2,,30,35
129,2,8:40.0,,J. Holiday misses 2-pt jump shot from 13 ft,30,35
130,2,8:38.0,Defensive rebound by E. Davis,,30,35
131,2,8:27.0,E. Turner makes 2-pt layup at rim,,32,35
132,2,8:10.0,,Turnover by J. Holiday (bad pass; steal by D. Lillard),32,35
133,2,8:02.0,E. Turner makes 3-pt jump shot from 25 ft (assist by D. Lillard),,35,35
134,2,8:00.0,,New Orleans full timeout,35,35
135,2,8:00.0,,E. Moore enters the game for N. Mirotić,35,35
136,2,8:00.0,,A. Davis enters the game for J. Holiday,35,35
137,2,7:37.0,,E. Moore makes 2-pt jump shot from 5 ft,35,37
138,2,7:20.0,Z. Collins misses 3-pt jump shot from 23 ft,,35,37
139,2,7:16.0,,Defensive rebound by R. Rondo,35,37
140,2,7:06.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),35,39
141,2,6:55.0,C. McCollum makes 2-pt jump shot from 16 ft (assist by E. Turner),,37,39
142,2,6:43.0,Offensive charge foul by A. Davis (drawn by E. Davis),,37,39
143,2,6:43.0,,Turnover by A. Davis (offensive foul),37,39
144,2,6:43.0,J. Nurkić enters the game for E. Davis,,37,39
145,2,6:43.0,A. Aminu enters the game for Z. Collins,,37,39
146,2,6:31.0,E. Turner misses 3-pt jump shot from 25 ft,,37,39
147,2,6:26.0,,Defensive rebound by R. Rondo,37,39
148,2,6:17.0,,S. Hill misses 3-pt jump shot from 24 ft,37,39
149,2,6:14.0,Defensive rebound by J. Nurkić,,37,39
150,2,6:09.0,Shooting foul by E. Moore (drawn by D. Lillard),,37,39
151,2,6:09.0,D. Lillard misses free throw 1 of 2,,37,39
152,2,6:09.0,Offensive rebound by Team,,37,39
153,2,6:09.0,,N. Mirotić enters the game for S. Hill,37,39
154,2,6:09.0,D. Lillard makes free throw 2 of 2,,38,39
155,2,6:00.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by R. Rondo),38,41
156,2,5:44.0,A. Aminu misses 3-pt jump shot from 22 ft,,38,41
157,2,5:40.0,,Defensive rebound by R. Rondo,38,41
158,2,5:28.0,,R. Rondo makes 2-pt layup from 2 ft (assist by A. Davis),38,43
159,2,5:28.0,,Shooting foul by E. Turner (drawn by R. Rondo),38,43
160,2,5:28.0,,R. Rondo makes free throw 1 of 1,38,44
161,2,5:16.0,D. Lillard misses 2-pt dunk from 2 ft,,38,44
162,2,5:12.0,Offensive rebound by J. Nurkić,,38,44
163,2,5:10.0,A. Aminu makes 2-pt dunk at rim (assist by J. Nurkić),,40,44
164,2,4:53.0,,E. Moore misses 2-pt jump shot from 11 ft,40,44
165,2,4:48.0,Defensive rebound by J. Nurkić,,40,44
166,2,4:42.0,C. McCollum misses 2-pt jump shot from 8 ft,,40,44
167,2,4:41.0,Offensive rebound by J. Nurkić,,40,44
168,2,4:40.0,J. Nurkić makes 2-pt layup from 3 ft,,42,44
169,2,4:25.0,,Personal foul by C. McCollum (drawn by A. Davis),42,44
170,2,4:25.0,,J. Holiday enters the game for R. Rondo,42,44
171,2,4:13.0,,J. Holiday makes 2-pt layup from 1 ft,42,46
172,2,4:13.0,Portland full timeout,,42,46
173,2,3:57.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by E. Turner),,45,46
174,2,3:39.0,,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),45,48
175,2,3:21.0,C. McCollum makes 2-pt jump shot from 9 ft,,47,48
176,2,3:05.0,,Turnover by J. Holiday (bad pass; steal by J. Nurkić),47,48
177,2,2:52.0,Personal foul by A. Davis (drawn by J. Nurkić),,47,48
178,2,2:52.0,,S. Hill enters the game for A. Davis,47,48
179,2,2:43.0,A. Aminu misses 3-pt jump shot from 25 ft,,47,48
180,2,2:39.0,,Defensive rebound by D. Miller,47,48
181,2,2:35.0,,N. Mirotić misses 3-pt jump shot from 25 ft,47,48
182,2,2:31.0,,Offensive rebound by D. Miller,47,48
183,2,2:31.0,,Turnover by J. Holiday (bad pass),47,48
184,2,2:09.0,Turnover by C. McCollum (lost ball; steal by N. Mirotić),,47,48
185,2,2:04.0,Technical foul by C. McCollum,,47,48
186,2,2:04.0,,Technical foul by E. Moore,47,48
187,2,2:04.0,D. Lillard makes technical free throw,,48,48
188,2,2:04.0,,E. Moore makes flagrant free throw 1 of 2,48,49
189,2,2:04.0,,E. Moore makes flagrant free throw 2 of 2,48,50
190,2,2:04.0,,R. Rondo enters the game for D. Miller,48,50
191,2,1:54.0,,E. Moore makes 2-pt jump shot from 10 ft,48,52
192,2,1:43.0,Away from play foul by S. Hill (drawn by D. Lillard),,48,52
193,2,1:43.0,D. Lillard makes free throw 1 of 2,,49,52
194,2,1:43.0,W. Baldwin enters the game for C. McCollum,,49,52
195,2,1:43.0,D. Lillard makes free throw 2 of 2,,50,52
196,2,1:26.0,,Shooting foul by E. Turner (drawn by S. Hill),50,52
197,2,1:26.0,,S. Hill makes free throw 1 of 2,50,53
198,2,1:26.0,,I. Clark enters the game for E. Moore,50,53
199,2,1:26.0,C. McCollum enters the game for W. Baldwin,,50,53
200,2,1:26.0,,S. Hill misses free throw 2 of 2,50,53
201,2,1:26.0,Defensive rebound by J. Nurkić,,50,53
202,2,1:06.0,J. Nurkić makes 2-pt layup from 3 ft (assist by A. Aminu),,52,53
203,2,1:01.0,,J. Holiday misses 3-pt jump shot from 25 ft,52,53
204,2,0:58.0,Defensive rebound by D. Lillard,,52,53
205,2,0:54.0,A. Aminu makes 2-pt layup at rim (assist by E. Turner),,54,53
206,2,0:44.0,,Shooting foul by J. Nurkić (drawn by S. Hill),54,53
207,2,0:44.0,,S. Hill makes free throw 1 of 2,54,54
208,2,0:44.0,Z. Collins enters the game for A. Aminu,,54,54
209,2,0:44.0,E. Davis enters the game for J. Nurkić,,54,54
210,2,0:44.0,,S. Hill makes free throw 2 of 2,54,55
211,2,0:31.0,E. Turner makes 2-pt dunk at rim (assist by Z. Collins),,56,55
212,2,0:15.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),56,57
213,2,0:01.0,E. Turner misses 3-pt jump shot from 22 ft,,56,57
214,2,0:00.0,,Defensive rebound by Team,56,57
215,2,0:00.0,Loose ball foul by Z. Collins (drawn by J. Holiday),,56,57
216,2,0:00.0,,J. Holiday makes free throw 1 of 2,56,58
217,2,0:00.0,P. Connaughton enters the game for E. Turner,,56,58
218,2,0:00.0,,J. Holiday misses free throw 2 of 2,56,58
219,2,0:00.0,Defensive rebound by E. Davis,,56,58
220,3,11:42.0,,R. Rondo misses 2-pt layup from 1 ft,56,58
221,3,11:40.0,Defensive rebound by J. Nurkić,,56,58
222,3,11:24.0,C. McCollum makes 2-pt jump shot from 8 ft,,58,58
223,3,11:24.0,Shooting foul by N. Mirotić (drawn by C. McCollum),,58,58
224,3,11:24.0,C. McCollum misses free throw 1 of 1,,58,58
225,3,11:19.0,,Defensive rebound by R. Rondo,58,58
226,3,11:11.0,,J. Holiday makes 2-pt layup from 1 ft,58,60
227,3,10:50.0,D. Lillard makes 2-pt layup from 1 ft (assist by C. McCollum),,60,60
228,3,10:44.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),60,62
229,3,10:21.0,A. Aminu misses 3-pt jump shot from 25 ft,,60,62
230,3,10:16.0,,Defensive rebound by A. Davis,60,62
231,3,10:09.0,,Shooting foul by C. McCollum (drawn by J. Holiday),60,62
232,3,10:09.0,,J. Holiday makes free throw 1 of 2,60,63
233,3,10:09.0,,J. Holiday makes free throw 2 of 2,60,64
234,3,9:46.0,C. McCollum misses 3-pt jump shot from 24 ft,,60,64
235,3,9:41.0,,Defensive rebound by N. Mirotić,60,64
236,3,9:37.0,,E. Moore misses 3-pt jump shot from 25 ft,60,64
237,3,9:34.0,Defensive rebound by J. Nurkić,,60,64
238,3,9:22.0,Turnover by E. Turner (turnover; steal by E. Moore),,60,64
239,3,9:17.0,,J. Holiday makes 2-pt layup at rim (assist by R. Rondo),60,66
240,3,9:05.0,D. Lillard misses 3-pt jump shot from 26 ft,,60,66
241,3,9:03.0,,Defensive rebound by Team,60,66
242,3,9:03.0,Loose ball foul by J. Nurkić (drawn by A. Davis),,60,66
243,3,8:44.0,,Shooting foul by A. Aminu (drawn by A. Davis),60,66
244,3,8:44.0,,A. Davis makes free throw 1 of 2,60,67
245,3,8:44.0,,A. Davis makes free throw 2 of 2,60,68
246,3,8:32.0,D. Lillard makes 2-pt layup from 1 ft,,62,68
247,3,8:17.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by R. Rondo),62,71
248,3,8:06.0,Portland full timeout,,62,71
249,3,7:57.0,Turnover by E. Turner (bad pass; steal by N. Mirotić),,62,71
250,3,7:45.0,,R. Rondo misses 2-pt jump shot from 7 ft,62,71
251,3,7:44.0,Defensive rebound by D. Lillard,,62,71
252,3,7:33.0,E. Turner misses 2-pt jump shot from 12 ft,,62,71
253,3,7:31.0,Offensive rebound by J. Nurkić,,62,71
254,3,7:30.0,J. Nurkić makes 2-pt layup from 1 ft,,64,71
255,3,7:16.0,,N. Mirotić misses 2-pt jump shot from 11 ft,64,71
256,3,7:14.0,Defensive rebound by A. Aminu,,64,71
257,3,7:04.0,C. McCollum misses 2-pt hook shot from 7 ft,,64,71
258,3,7:02.0,,Defensive rebound by N. Mirotić,64,71
259,3,6:56.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by E. Moore),64,73
260,3,6:35.0,A. Aminu misses 2-pt jump shot from 13 ft,,64,73
261,3,6:32.0,,Defensive rebound by R. Rondo,64,73
262,3,6:25.0,,N. Mirotić makes 3-pt jump shot from 25 ft,64,76
263,3,5:55.0,A. Aminu makes 3-pt jump shot from 27 ft (assist by D. Lillard),,67,76
264,3,5:47.0,,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),67,78
265,3,5:47.0,,Shooting foul by A. Aminu (drawn by A. Davis),67,78
266,3,5:47.0,,A. Davis makes free throw 1 of 1,67,79
267,3,5:32.0,J. Nurkić makes 2-pt layup from 4 ft,,69,79
268,3,5:23.0,,J. Holiday makes 2-pt jump shot from 11 ft,69,81
269,3,5:06.0,A. Aminu misses 3-pt jump shot from 23 ft,,69,81
270,3,5:02.0,,Defensive rebound by A. Davis,69,81
271,3,4:56.0,,A. Davis misses 2-pt layup from 2 ft,69,81
272,3,4:55.0,Defensive rebound by A. Aminu,,69,81
273,3,4:54.0,Personal foul by J. Holiday (drawn by A. Aminu),,69,81
274,3,4:54.0,,D. Miller enters the game for R. Rondo,69,81
275,3,4:54.0,,I. Clark enters the game for E. Moore,69,81
276,3,4:54.0,P. Connaughton enters the game for E. Turner,,69,81
277,3,4:52.0,C. McCollum makes 2-pt jump shot from 13 ft,,71,81
278,3,4:52.0,Shooting foul by I. Clark (drawn by C. McCollum),,71,81
279,3,4:52.0,C. McCollum makes free throw 1 of 1,,72,81
280,3,4:43.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),72,83
281,3,4:34.0,Personal foul by I. Clark (drawn by D. Lillard),,72,83
282,3,4:34.0,Z. Collins enters the game for A. Aminu,,72,83
283,3,4:34.0,E. Davis enters the game for J. Nurkić,,72,83
284,3,4:22.0,Z. Collins misses 2-pt jump shot from 14 ft,,72,83
285,3,4:18.0,,Defensive rebound by J. Holiday,72,83
286,3,4:14.0,,Personal foul by Z. Collins (drawn by A. Davis),72,83
287,3,4:14.0,,A. Davis makes free throw 1 of 2,72,84
288,3,4:14.0,,A. Davis misses free throw 2 of 2,72,84
289,3,4:12.0,Defensive rebound by Z. Collins,,72,84
290,3,3:51.0,Z. Collins misses 2-pt jump shot from 17 ft (block by N. Mirotić),,72,84
291,3,3:46.0,,Defensive rebound by N. Mirotić,72,84
292,3,3:44.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by N. Mirotić),72,87
293,3,3:43.0,Portland full timeout,,72,87
294,3,3:43.0,,S. Hill enters the game for N. Mirotić,72,87
295,3,3:29.0,D. Lillard misses 3-pt jump shot from 24 ft,,72,87
296,3,3:25.0,,Defensive rebound by D. Miller,72,87
297,3,3:20.0,,J. Holiday misses 3-pt jump shot from 26 ft,72,87
298,3,3:14.0,Defensive rebound by C. McCollum,,72,87
299,3,3:13.0,D. Lillard makes 3-pt jump shot from 29 ft (assist by C. McCollum),,75,87
300,3,2:54.0,,J. Holiday misses 2-pt jump shot from 6 ft,75,87
301,3,2:53.0,,Offensive rebound by A. Davis,75,87
302,3,2:53.0,,A. Davis makes 2-pt hook shot from 2 ft,75,89
303,3,2:39.0,D. Lillard makes 2-pt layup from 2 ft,,77,89
304,3,2:32.0,,Shooting foul by P. Connaughton (drawn by J. Holiday),77,89
305,3,2:32.0,,J. Holiday makes free throw 1 of 2,77,90
306,3,2:32.0,W. Baldwin enters the game for P. Connaughton,,77,90
307,3,2:32.0,,J. Holiday makes free throw 2 of 2,77,91
308,3,2:19.0,C. McCollum makes 2-pt jump shot from 13 ft,,79,91
309,3,2:19.0,Shooting foul by S. Hill (drawn by C. McCollum),,79,91
310,3,2:19.0,,R. Rondo enters the game for J. Holiday,79,91
311,3,2:19.0,C. McCollum makes free throw 1 of 1,,80,91
312,3,2:06.0,,R. Rondo makes 2-pt layup from 2 ft,80,93
313,3,1:58.0,C. McCollum makes 2-pt layup from 2 ft,,82,93
314,3,1:47.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by R. Rondo),82,95
315,3,1:30.0,W. Baldwin makes 3-pt jump shot from 26 ft (assist by Z. Collins),,85,95
316,3,1:12.0,,S. Hill makes 3-pt jump shot from 22 ft (assist by R. Rondo),85,98
317,3,0:59.0,D. Lillard misses 2-pt layup from 1 ft,,85,98
318,3,0:59.0,,Defensive rebound by A. Davis,85,98
319,3,0:59.0,,Personal foul by E. Davis (drawn by A. Davis),85,98
320,3,0:59.0,,A. Davis makes free throw 1 of 2,85,99
321,3,0:59.0,J. Nurkić enters the game for E. Davis,,85,99
322,3,0:59.0,A. Aminu enters the game for Z. Collins,,85,99
323,3,0:59.0,,A. Davis makes free throw 2 of 2,85,100
324,3,0:53.0,Personal foul by I. Clark (drawn by C. McCollum),,85,100
325,3,0:53.0,C. McCollum makes free throw 1 of 2,,86,100
326,3,0:53.0,,E. Moore enters the game for I. Clark,86,100
327,3,0:53.0,C. McCollum makes free throw 2 of 2,,87,100
328,3,0:33.0,,E. Moore misses 2-pt jump shot from 17 ft,87,100
329,3,0:29.0,,Offensive rebound by S. Hill,87,100
330,3,0:08.0,,R. Rondo misses 3-pt jump shot from 24 ft (block by J. Nurkić),87,100
331,3,0:03.0,Defensive rebound by W. Baldwin,,87,100
332,3,0:01.0,Turnover by W. Baldwin (bad pass; steal by E. Moore),,87,100
333,3,0:01.0,,E. Moore misses 2-pt jump shot from 5 ft,87,100
334,3,0:01.0,,Offensive rebound by A. Davis,87,100
335,3,0:01.0,,A. Davis misses 2-pt layup from 1 ft,87,100
336,3,0:01.0,Defensive rebound by Team,,87,100
337,4,11:43.0,J. Nurkić makes 2-pt hook shot from 6 ft,,89,100
338,4,11:29.0,,N. Mirotić misses 2-pt jump shot from 21 ft,89,100
339,4,11:25.0,Defensive rebound by A. Aminu,,89,100
340,4,11:19.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,92,100
341,4,11:00.0,,E. Moore makes 2-pt jump shot from 9 ft (assist by R. Rondo),92,102
342,4,10:36.0,J. Nurkić makes 2-pt jump shot from 21 ft (assist by D. Lillard),,94,102
343,4,10:13.0,,J. Holiday makes 2-pt layup from 1 ft,94,104
344,4,10:00.0,E. Turner makes 2-pt layup from 1 ft (assist by J. Nurkić),,96,104
345,4,9:43.0,,Turnover by S. Hill (bad pass; steal by A. Aminu),96,104
346,4,9:38.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),,98,104
347,4,9:37.0,,New Orleans full timeout,98,104
348,4,9:37.0,,A. Davis enters the game for S. Hill,98,104
349,4,9:24.0,,R. Rondo misses 2-pt layup from 1 ft,98,104
350,4,9:15.0,,Offensive rebound by A. Davis,98,104
351,4,9:15.0,,A. Davis misses 2-pt dunk at rim,98,104
352,4,9:15.0,Defensive rebound by D. Lillard,,98,104
353,4,9:05.0,J. Nurkić misses 2-pt layup from 3 ft (block by N. Mirotić),,98,104
354,4,9:02.0,Offensive rebound by J. Nurkić,,98,104
355,4,9:00.0,A. Aminu makes 2-pt layup from 7 ft,,100,104
356,4,8:53.0,,A. Davis misses 2-pt layup from 1 ft,100,104
357,4,8:53.0,Defensive rebound by E. Turner,,100,104
358,4,8:47.0,C. McCollum makes 2-pt layup from 1 ft,,102,104
359,4,8:31.0,,J. Holiday makes 2-pt jump shot from 11 ft,102,106
360,4,8:14.0,Personal foul by N. Mirotić (drawn by J. Nurkić),,102,106
361,4,8:14.0,,D. Miller enters the game for R. Rondo,102,106
362,4,8:08.0,J. Nurkić makes 2-pt layup from 1 ft,,104,106
363,4,7:54.0,,J. Holiday makes 2-pt jump shot from 15 ft,104,108
364,4,7:42.0,Away from play foul by A. Davis (drawn by J. Nurkić),,104,108
365,4,7:28.0,A. Aminu misses 3-pt jump shot from 25 ft,,104,108
366,4,7:23.0,,Defensive rebound by J. Holiday,104,108
367,4,7:12.0,,J. Holiday misses 3-pt jump shot from 25 ft,104,108
368,4,7:10.0,,Offensive rebound by A. Davis,104,108
369,4,7:09.0,,A. Davis makes 2-pt dunk at rim,104,110
370,4,7:00.0,Portland full timeout,,104,110
371,4,6:47.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),,107,110
372,4,6:28.0,,J. Holiday makes 2-pt layup from 2 ft,107,112
373,4,6:02.0,J. Nurkić misses 2-pt hook shot from 4 ft (block by N. Mirotić),,107,112
374,4,5:59.0,,Defensive rebound by A. Davis,107,112
375,4,5:50.0,,Turnover by J. Holiday (lost ball; steal by D. Lillard),107,112
376,4,5:45.0,D. Lillard misses 2-pt layup from 2 ft,,107,112
377,4,5:42.0,,Defensive rebound by D. Miller,107,112
378,4,5:33.0,,Turnover by N. Mirotić (bad pass; steal by J. Nurkić),107,112
379,4,5:29.0,C. McCollum makes 2-pt jump shot from 15 ft,,109,112
380,4,5:12.0,,Turnover by J. Holiday (lost ball; steal by A. Aminu),109,112
381,4,5:08.0,A. Aminu makes 2-pt layup from 1 ft,,111,112
