,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
380,4,3:58.0,Defensive rebound by D. Howard,,91,92
381,4,3:44.0,M. Williams misses 3-pt jump shot from 26 ft,,91,92
382,4,3:42.0,,Defensive rebound by B. Biyombo,91,92
383,4,3:34.0,,Offensive foul by D. Augustin (drawn by M. Williams),91,92
384,4,3:34.0,,Turnover by D. Augustin (offensive foul),91,92
385,4,3:34.0,,J. Simmons enters the game for S. Mack,91,92
386,4,3:14.0,D. Howard misses 2-pt layup from 2 ft,,91,92
387,4,3:11.0,Offensive rebound by D. Howard,,91,92
388,4,3:11.0,D. Howard makes 2-pt layup from 1 ft,,93,92
389,4,2:59.0,,M. Hezonja makes 2-pt jump shot from 21 ft,93,94
390,4,2:33.0,K. Walker misses 2-pt layup from 3 ft,,93,94
391,4,2:33.0,,Defensive rebound by B. Biyombo,93,94
392,4,2:21.0,,E. Fournier misses 3-pt jump shot from 26 ft (block by J. Lamb),93,94
393,4,2:16.0,Defensive rebound by K. Walker,,93,94
394,4,2:16.0,J. Lamb makes 2-pt jump shot from 8 ft (assist by K. Walker),,95,94
395,4,2:16.0,Shooting foul by M. Hezonja (drawn by J. Lamb),,95,94
396,4,2:16.0,J. Lamb makes free throw 1 of 1,,96,94
397,4,1:54.0,,M. Hezonja misses 3-pt jump shot from 27 ft,96,94
398,4,1:49.0,Defensive rebound by J. Lamb,,96,94
399,4,1:41.0,M. Williams misses 3-pt jump shot from 27 ft,,96,94
400,4,1:39.0,,Defensive rebound by M. Hezonja,96,94
401,4,1:31.0,,M. Hezonja misses 2-pt jump shot from 16 ft,96,94
402,4,1:30.0,,Offensive rebound by Team,96,94
403,4,1:30.0,Loose ball foul by M. Williams (drawn by B. Biyombo),,96,94
404,4,1:30.0,,B. Biyombo makes free throw 1 of 2,96,95
405,4,1:30.0,,B. Biyombo misses free throw 2 of 2,96,95
406,4,1:26.0,,Offensive rebound by M. Hezonja,96,95
407,4,1:23.0,,J. Simmons misses 3-pt jump shot from 25 ft,96,95
408,4,1:20.0,,Offensive rebound by B. Biyombo,96,95
409,4,1:20.0,,B. Biyombo makes 2-pt layup from 1 ft,96,97
410,4,1:11.0,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),,99,97
411,4,0:53.0,,D. Augustin misses 3-pt jump shot from 24 ft,99,97
412,4,0:45.0,,Offensive rebound by B. Biyombo,99,97
413,4,0:44.0,,E. Fournier misses 3-pt jump shot from 26 ft,99,97
414,4,0:41.0,Defensive rebound by D. Howard,,99,97
415,4,0:29.0,K. Walker misses 2-pt layup from 3 ft,,99,97
416,4,0:27.0,Offensive rebound by M. Williams,,99,97
417,4,0:11.0,N. Batum makes 3-pt jump shot from 25 ft (assist by J. Lamb),,102,97
418,4,0:11.0,,Orlando full timeout,102,97
419,4,0:11.0,,M. Speights enters the game for J. Simmons,102,97
420,4,0:11.0,M. Kidd-Gilchrist enters the game for J. Lamb,,102,97
421,4,0:04.0,,Shooting foul by D. Howard (drawn by B. Biyombo),102,97
422,4,0:04.0,,B. Biyombo makes free throw 1 of 2,102,98
423,4,0:04.0,,W. Iwundu enters the game for M. Speights,102,98
424,4,0:04.0,,B. Biyombo makes free throw 2 of 2,102,99
425,4,0:04.0,Charlotte full timeout,,102,99
426,4,0:04.0,,M. Speights enters the game for B. Biyombo,102,99
427,4,0:04.0,J. Lamb enters the game for D. Howard,,102,99
428,4,0:04.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,102,99
429,4,0:03.0,Personal foul by E. Fournier (drawn by J. Lamb),,102,99
430,4,0:03.0,Charlotte full timeout,,102,99
431,4,0:03.0,,J. Simmons enters the game for W. Iwundu,102,99
432,4,0:02.0,Personal foul by M. Hezonja (drawn by J. Lamb),,102,99
433,4,0:02.0,J. Lamb makes free throw 1 of 2,,103,99
434,4,0:02.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,103,99
435,4,0:02.0,J. Lamb makes free throw 2 of 2,,104,99
436,4,0:00.0,,M. Speights makes 3-pt jump shot from 24 ft (assist by J. Simmons),104,102
