,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
28,1,7:47.0,J. Valančiūnas misses 2-pt jump shot from 7 ft,,9,7
29,1,7:45.0,,Defensive rebound by K. Love,9,7
30,1,7:38.0,,K. Love makes 3-pt jump shot from 29 ft (assist by J. Green),9,10
31,1,7:25.0,J. Valančiūnas makes 2-pt jump shot from 13 ft (assist by D. DeRozan),,11,10
32,1,7:04.0,,R. Hood misses 2-pt jump shot from 17 ft,11,10
33,1,7:00.0,Defensive rebound by K. Lowry,,11,10
34,1,6:53.0,Turnover by K. Lowry (lost ball; steal by R. Hood),,11,10
35,1,6:53.0,,Personal foul by D. DeRozan (drawn by L. James),11,10
36,1,6:53.0,,Cleveland full timeout,11,10
37,1,6:45.0,,J. Calderón makes 2-pt jump shot from 19 ft,11,12
38,1,6:29.0,Shooting foul by J. Calderón (drawn by O. Anunoby),,11,12
39,1,6:29.0,O. Anunoby makes free throw 1 of 2,,12,12
40,1,6:29.0,O. Anunoby misses free throw 2 of 2,,12,12
41,1,6:27.0,,Defensive rebound by K. Love,12,12
42,1,6:18.0,,J. Calderón makes 3-pt jump shot from 25 ft,12,15
43,1,6:00.0,S. Ibaka makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,15,15
44,1,5:46.0,,Personal foul by K. Lowry (drawn by J. Calderón),15,15
45,1,5:46.0,,L. Nance enters the game for J. Green,15,15
46,1,5:40.0,,J. Calderón makes 2-pt jump shot from 11 ft,15,17
47,1,5:24.0,Shooting foul by L. Nance (drawn by D. DeRozan),,15,17
48,1,5:24.0,D. DeRozan makes free throw 1 of 2,,16,17
49,1,5:24.0,,J. Smith enters the game for R. Hood,16,17
50,1,5:24.0,D. DeRozan makes free throw 2 of 2,,17,17
51,1,5:03.0,,J. Calderón makes 2-pt layup from 3 ft (assist by L. James),17,19
52,1,4:48.0,S. Ibaka makes 2-pt dunk at rim (assist by J. Valančiūnas),,19,19
53,1,4:26.0,,L. Nance makes 2-pt jump shot from 12 ft,19,21
54,1,4:09.0,Turnover by K. Lowry (bad pass; steal by L. Nance),,19,21
55,1,4:01.0,,K. Love misses 2-pt jump shot from 21 ft,19,21
56,1,3:57.0,Defensive rebound by S. Ibaka,,19,21
57,1,3:45.0,K. Lowry misses 3-pt jump shot from 22 ft,,19,21
58,1,3:43.0,,Defensive rebound by K. Love,19,21
59,1,3:33.0,,L. James makes 3-pt jump shot from 25 ft,19,24
60,1,3:24.0,Toronto full timeout,,19,24
61,1,3:24.0,,J. Clarkson enters the game for J. Calderón,19,24
62,1,3:24.0,F. VanVleet enters the game for K. Lowry,,19,24
63,1,3:24.0,J. Poeltl enters the game for J. Valančiūnas,,19,24
64,1,3:06.0,S. Ibaka misses 2-pt layup from 2 ft (block by L. Nance),,19,24
65,1,3:06.0,,Defensive rebound by Team,19,24
66,1,3:06.0,,K. Korver enters the game for K. Love,19,24
67,1,2:52.0,,J. Clarkson misses 2-pt layup from 1 ft,19,24
68,1,2:52.0,,Offensive rebound by Team,19,24
69,1,2:52.0,Loose ball foul by F. VanVleet (drawn by L. Nance),,19,24
70,1,2:52.0,P. Siakam enters the game for O. Anunoby,,19,24
71,1,2:52.0,C. Miles enters the game for S. Ibaka,,19,24
72,1,2:48.0,,Personal foul by P. Siakam (drawn by L. James),19,24
73,1,2:48.0,,L. James makes free throw 1 of 2,19,25
74,1,2:48.0,,L. James makes free throw 2 of 2,19,26
75,1,2:35.0,P. Siakam misses 3-pt jump shot from 24 ft,,19,26
76,1,2:30.0,,Defensive rebound by L. Nance,19,26
77,1,2:17.0,,J. Clarkson misses 3-pt jump shot from 22 ft,19,26
78,1,2:14.0,Defensive rebound by D. DeRozan,,19,26
79,1,2:05.0,F. VanVleet makes 3-pt jump shot from 25 ft,,22,26
80,1,1:36.0,,J. Clarkson misses 2-pt jump shot from 11 ft,22,26
81,1,1:33.0,Defensive rebound by P. Siakam,,22,26
82,1,1:28.0,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),,24,26
83,1,1:20.0,,J. Smith makes 2-pt dunk at rim (assist by J. Clarkson),24,28
84,1,1:01.0,F. VanVleet misses 2-pt layup from 2 ft,,24,28
85,1,0:58.0,,Defensive rebound by L. James,24,28
86,1,0:55.0,,Shooting foul by J. Poeltl (drawn by L. James),24,28
87,1,0:55.0,,L. James misses free throw 1 of 2,24,28
88,1,0:55.0,,Offensive rebound by Team,24,28
89,1,0:55.0,,L. James misses free throw 2 of 2,24,28
90,1,0:51.0,Defensive rebound by P. Siakam,,24,28
91,1,0:29.0,D. DeRozan misses 2-pt layup from 2 ft,,24,28
92,1,0:25.0,,Defensive rebound by K. Korver,24,28
93,1,0:04.0,,L. James misses 3-pt jump shot from 31 ft,24,28
94,1,0:01.0,Defensive rebound by C. Miles,,24,28
95,1,0:01.0,Personal foul by J. Smith (drawn by C. Miles),,24,28
96,2,11:35.0,,Turnover by K. Korver (bad pass; steal by J. Poeltl),24,28
97,2,11:25.0,Personal foul by J. Green (drawn by P. Siakam),,24,28
98,2,11:15.0,P. Siakam misses 2-pt jump shot from 9 ft,,24,28
99,2,11:12.0,,Defensive rebound by T. Thompson,24,28
100,2,11:02.0,,J. Smith makes 2-pt jump shot from 11 ft,24,30
101,2,10:45.0,D. Wright makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,27,30
102,2,10:23.0,,Turnover by J. Smith (bad pass; steal by F. VanVleet),27,30
103,2,10:16.0,D. Wright misses 3-pt jump shot from 25 ft,,27,30
104,2,10:16.0,Offensive rebound by Team,,27,30
105,2,10:12.0,Turnover by P. Siakam (lost ball; steal by J. Green),,27,30
106,2,10:00.0,,J. Green misses 2-pt jump shot from 11 ft,27,30
107,2,9:58.0,,Offensive rebound by T. Thompson,27,30
108,2,9:57.0,,K. Korver makes 2-pt jump shot from 16 ft (assist by T. Thompson),27,32
109,2,9:57.0,,Shooting foul by C. Miles (drawn by K. Korver),27,32
110,2,9:57.0,,K. Korver makes free throw 1 of 1,27,33
111,2,9:43.0,D. Wright makes 2-pt layup from 1 ft (assist by P. Siakam),,29,33
112,2,9:24.0,,J. Clarkson misses 2-pt hook shot from 10 ft,29,33
113,2,9:21.0,Defensive rebound by J. Poeltl,,29,33
114,2,9:17.0,P. Siakam makes 2-pt layup from 3 ft (assist by F. VanVleet),,31,33
115,2,9:00.0,,J. Clarkson misses 2-pt layup from 1 ft,31,33
116,2,8:58.0,Defensive rebound by P. Siakam,,31,33
117,2,8:53.0,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),,33,33
118,2,8:52.0,,Cleveland full timeout,33,33
119,2,8:52.0,,J. Calderón enters the game for J. Clarkson,33,33
120,2,8:52.0,,R. Hood enters the game for K. Korver,33,33
121,2,8:33.0,,Shooting foul by J. Poeltl (drawn by R. Hood),33,33
122,2,8:33.0,,R. Hood makes free throw 1 of 2,33,34
123,2,8:33.0,,K. Love enters the game for J. Smith,33,34
124,2,8:33.0,,R. Hood makes free throw 2 of 2,33,35
125,2,8:17.0,C. Miles makes 3-pt jump shot from 25 ft (assist by P. Siakam),,36,35
126,2,7:54.0,,R. Hood makes 2-pt jump shot from 10 ft (assist by T. Thompson),36,37
127,2,7:34.0,C. Miles misses 3-pt jump shot from 25 ft,,36,37
128,2,7:32.0,,Defensive rebound by K. Love,36,37
129,2,7:25.0,,K. Love makes 3-pt jump shot from 24 ft (assist by J. Calderón),36,40
130,2,7:06.0,F. VanVleet misses 3-pt jump shot from 26 ft,,36,40
131,2,7:02.0,,Defensive rebound by K. Love,36,40
132,2,6:53.0,,K. Love makes 3-pt jump shot from 29 ft (assist by J. Calderón),36,43
133,2,6:46.0,Toronto full timeout,,36,43
134,2,6:46.0,,L. James enters the game for J. Green,36,43
135,2,6:46.0,J. Valančiūnas enters the game for J. Poeltl,,36,43
136,2,6:46.0,S. Ibaka enters the game for P. Siakam,,36,43
137,2,6:30.0,Turnover by S. Ibaka (bad pass; steal by J. Calderón),,36,43
138,2,6:24.0,,R. Hood makes 2-pt dunk at rim (assist by J. Calderón),36,45
139,2,6:03.0,D. Wright misses 2-pt layup at rim,,36,45
140,2,5:59.0,,Defensive rebound by T. Thompson,36,45
141,2,5:52.0,,Turnover by L. James (bad pass),36,45
142,2,5:52.0,K. Lowry enters the game for F. VanVleet,,36,45
143,2,5:37.0,D. Wright misses 3-pt jump shot from 25 ft,,36,45
144,2,5:35.0,Offensive rebound by S. Ibaka,,36,45
145,2,5:35.0,S. Ibaka makes 2-pt layup from 1 ft,,38,45
146,2,5:35.0,Shooting foul by R. Hood (drawn by S. Ibaka),,38,45
147,2,5:35.0,,L. Nance enters the game for T. Thompson,38,45
148,2,5:35.0,S. Ibaka misses free throw 1 of 1,,38,45
149,2,5:35.0,D. DeRozan enters the game for D. Wright,,38,45
150,2,5:34.0,Offensive rebound by S. Ibaka,,38,45
151,2,5:22.0,Turnover by J. Valančiūnas (lost ball; steal by K. Love),,38,45
152,2,5:15.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by L. James),38,48
153,2,4:53.0,Turnover by S. Ibaka (lost ball; steal by J. Calderón),,38,48
154,2,4:43.0,,J. Calderón makes 3-pt jump shot from 24 ft,38,51
155,2,4:26.0,D. DeRozan makes 2-pt jump shot from 15 ft (assist by S. Ibaka),,40,51
156,2,4:04.0,,Shooting foul by K. Lowry (drawn by L. Nance),40,51
157,2,4:04.0,,L. Nance makes free throw 1 of 2,40,52
158,2,4:04.0,,L. Nance makes free throw 2 of 2,40,53
159,2,3:43.0,D. DeRozan misses 2-pt jump shot from 6 ft,,40,53
160,2,3:42.0,Offensive rebound by S. Ibaka,,40,53
161,2,3:39.0,S. Ibaka misses 2-pt layup from 1 ft,,40,53
162,2,3:39.0,,Defensive rebound by K. Love,40,53
163,2,3:33.0,,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),40,56
164,2,3:25.0,Toronto full timeout,,40,56
165,2,3:25.0,O. Anunoby enters the game for C. Miles,,40,56
166,2,3:16.0,K. Lowry makes 3-pt jump shot from 25 ft,,43,56
167,2,2:58.0,,L. James makes 2-pt layup at rim (assist by K. Love),43,58
168,2,2:47.0,J. Valančiūnas misses 3-pt jump shot from 26 ft,,43,58
169,2,2:47.0,,Defensive rebound by L. James,43,58
170,2,2:38.0,,L. James misses 2-pt jump shot from 11 ft,43,58
171,2,2:35.0,Defensive rebound by K. Lowry,,43,58
172,2,2:35.0,Shooting foul by K. Love (drawn by D. DeRozan),,43,58
173,2,2:35.0,D. DeRozan makes free throw 1 of 2,,44,58
174,2,2:35.0,D. DeRozan makes free throw 2 of 2,,45,58
175,2,2:21.0,,J. Calderón misses 3-pt jump shot from 24 ft,45,58
176,2,2:17.0,Defensive rebound by D. DeRozan,,45,58
177,2,2:15.0,Personal foul by J. Calderón (drawn by D. DeRozan),,45,58
178,2,2:15.0,,J. Clarkson enters the game for J. Calderón,45,58
179,2,2:04.0,J. Valančiūnas misses 2-pt jump shot from 2 ft,,45,58
180,2,2:03.0,Offensive rebound by J. Valančiūnas,,45,58
181,2,2:02.0,J. Valančiūnas misses 2-pt layup from 1 ft,,45,58
182,2,2:02.0,,Defensive rebound by K. Love,45,58
183,2,1:47.0,,K. Love misses 3-pt jump shot from 27 ft,45,58
184,2,1:44.0,Defensive rebound by S. Ibaka,,45,58
185,2,1:39.0,K. Lowry misses 2-pt jump shot from 19 ft,,45,58
186,2,1:30.0,Offensive rebound by J. Valančiūnas,,45,58
187,2,1:30.0,J. Valančiūnas makes 2-pt layup at rim,,47,58
188,2,1:17.0,,J. Clarkson makes 2-pt jump shot from 14 ft,47,60
189,2,1:00.0,Turnover by K. Lowry (out of bounds lost ball),,47,60
190,2,0:41.0,,L. James misses 2-pt jump shot from 16 ft,47,60
191,2,0:38.0,Defensive rebound by S. Ibaka,,47,60
192,2,0:30.0,D. DeRozan makes 2-pt layup from 2 ft,,49,60
193,2,0:17.0,,R. Hood misses 3-pt jump shot from 26 ft,49,60
194,2,0:14.0,Defensive rebound by S. Ibaka,,49,60
195,2,0:00.0,O. Anunoby makes 3-pt jump shot from 21 ft (assist by K. Lowry),,52,60
196,3,11:42.0,,R. Hood misses 3-pt jump shot from 25 ft,52,60
197,3,11:37.0,Defensive rebound by J. Valančiūnas,,52,60
198,3,11:35.0,Shooting foul by R. Hood (drawn by S. Ibaka),,52,60
199,3,11:35.0,S. Ibaka makes free throw 1 of 2,,53,60
200,3,11:35.0,S. Ibaka makes free throw 2 of 2,,54,60
201,3,11:25.0,,Personal foul by S. Ibaka (drawn by K. Love),54,60
202,3,11:17.0,,L. James makes 3-pt jump shot from 25 ft (assist by R. Hood),54,63
203,3,11:02.0,S. Ibaka misses 3-pt jump shot from 24 ft,,54,63
204,3,11:00.0,,Defensive rebound by J. Calderón,54,63
205,3,10:57.0,,Turnover by J. Calderón (bad pass; steal by K. Lowry),54,63
206,3,10:53.0,K. Lowry makes 2-pt layup at rim,,56,63
207,3,10:32.0,,J. Green misses 2-pt hook shot from 7 ft,56,63
208,3,10:29.0,Defensive rebound by J. Valančiūnas,,56,63
209,3,10:23.0,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),,58,63
210,3,10:06.0,,R. Hood makes 2-pt jump shot from 17 ft,58,65
211,3,9:45.0,J. Valančiūnas misses 2-pt jump shot from 6 ft,,58,65
212,3,9:45.0,Offensive rebound by S. Ibaka,,58,65
213,3,9:45.0,S. Ibaka makes 2-pt layup at rim,,60,65
214,3,9:45.0,Shooting foul by L. James (drawn by S. Ibaka),,60,65
215,3,9:45.0,S. Ibaka misses free throw 1 of 1,,60,65
216,3,9:45.0,,Defensive rebound by K. Love,60,65
217,3,9:25.0,,Shooting foul by O. Anunoby (drawn by K. Love),60,65
218,3,9:25.0,,K. Love makes free throw 1 of 2,60,66
219,3,9:25.0,,K. Love makes free throw 2 of 2,60,67
220,3,9:09.0,S. Ibaka misses 3-pt jump shot from 26 ft,,60,67
221,3,9:06.0,,Defensive rebound by J. Calderón,60,67
222,3,9:06.0,,Personal foul by D. DeRozan (drawn by L. James),60,67
223,3,8:52.0,,K. Love misses 2-pt jump shot from 13 ft,60,67
224,3,8:49.0,Defensive rebound by J. Valančiūnas,,60,67
225,3,8:45.0,D. DeRozan misses 3-pt jump shot from 25 ft,,60,67
226,3,8:41.0,,Defensive rebound by L. James,60,67
227,3,8:36.0,,J. Calderón makes 3-pt jump shot from 23 ft (assist by R. Hood),60,70
228,3,8:30.0,Toronto full timeout,,60,70
229,3,8:19.0,O. Anunoby misses 3-pt jump shot from 25 ft,,60,70
230,3,8:15.0,,Defensive rebound by K. Love,60,70
231,3,8:12.0,,J. Green makes 2-pt dunk from 1 ft (assist by L. James),60,72
232,3,7:52.0,J. Valančiūnas misses 2-pt jump shot from 10 ft,,60,72
233,3,7:49.0,,Defensive rebound by K. Love,60,72
234,3,7:37.0,,J. Calderón misses 3-pt jump shot from 28 ft,60,72
235,3,7:33.0,Defensive rebound by S. Ibaka,,60,72
236,3,7:27.0,K. Lowry misses 2-pt jump shot from 2 ft,,60,72
237,3,7:24.0,,Defensive rebound by L. James,60,72
238,3,7:12.0,,R. Hood makes 2-pt jump shot from 14 ft,60,74
239,3,6:45.0,J. Valančiūnas makes 2-pt layup at rim (assist by D. DeRozan),,62,74
240,3,6:45.0,Shooting foul by R. Hood (drawn by J. Valančiūnas),,62,74
241,3,6:45.0,J. Valančiūnas makes free throw 1 of 1,,63,74
242,3,6:39.0,,Personal foul by K. Lowry (drawn by J. Calderón),63,74
243,3,6:26.0,,K. Love misses 3-pt jump shot from 26 ft,63,74
244,3,6:23.0,Defensive rebound by J. Valančiūnas,,63,74
245,3,6:14.0,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by K. Lowry),,65,74
246,3,5:55.0,,J. Green makes 3-pt jump shot from 24 ft (assist by J. Calderón),65,77
247,3,5:40.0,K. Lowry misses 2-pt layup from 4 ft (block by J. Calderón),,65,77
248,3,5:40.0,,Defensive rebound by Team,65,77
249,3,5:40.0,,J. Clarkson enters the game for J. Calderón,65,77
250,3,5:23.0,,J. Green misses 3-pt jump shot from 26 ft,65,77
251,3,5:20.0,Defensive rebound by S. Ibaka,,65,77
252,3,5:01.0,K. Lowry misses 3-pt jump shot from 28 ft,,65,77
253,3,4:56.0,Offensive rebound by J. Valančiūnas,,65,77
254,3,4:56.0,J. Valančiūnas misses 2-pt layup at rim,,65,77
255,3,4:54.0,,Defensive rebound by K. Love,65,77
256,3,4:53.0,,Turnover by L. James (bad pass),65,77
257,3,4:53.0,,L. Nance enters the game for R. Hood,65,77
258,3,4:53.0,,J. Smith enters the game for J. Green,65,77
259,3,4:53.0,C. Miles enters the game for J. Valančiūnas,,65,77
260,3,4:34.0,C. Miles makes 2-pt layup from 1 ft,,67,77
261,3,4:18.0,,Personal foul by S. Ibaka (drawn by K. Love),67,77
262,3,4:18.0,,K. Love makes free throw 1 of 2,67,78
263,3,4:18.0,,K. Love makes free throw 2 of 2,67,79
264,3,4:01.0,S. Ibaka makes 2-pt jump shot from 9 ft (assist by D. DeRozan),,69,79
265,3,3:54.0,,K. Korver enters the game for K. Love,69,79
266,3,3:43.0,,L. Nance misses 2-pt dunk from 3 ft,69,79
267,3,3:40.0,Defensive rebound by K. Lowry,,69,79
268,3,3:21.0,D. DeRozan makes 2-pt jump shot from 14 ft,,71,79
269,3,3:12.0,,Cleveland full timeout,71,79
270,3,3:12.0,F. VanVleet enters the game for O. Anunoby,,71,79
271,3,3:12.0,P. Siakam enters the game for K. Lowry,,71,79
272,3,2:59.0,,L. Nance makes 2-pt layup from 1 ft (assist by L. James),71,81
273,3,2:40.0,,Offensive charge foul by C. Miles (drawn by L. James),71,81
274,3,2:40.0,Turnover by C. Miles (offensive foul),,71,81
275,3,2:19.0,,L. James misses 3-pt jump shot from 25 ft,71,81
276,3,2:16.0,Defensive rebound by S. Ibaka,,71,81
277,3,2:07.0,S. Ibaka misses 2-pt jump shot from 9 ft,,71,81
278,3,2:04.0,,Defensive rebound by K. Korver,71,81
279,3,2:01.0,Offensive charge foul by L. James (drawn by C. Miles),,71,81
280,3,2:01.0,,Turnover by L. James (offensive foul),71,81
281,3,2:01.0,J. Poeltl enters the game for S. Ibaka,,71,81
282,3,1:51.0,D. DeRozan makes 2-pt jump shot from 18 ft,,73,81
283,3,1:26.0,,L. James misses 3-pt jump shot from 25 ft,73,81
284,3,1:25.0,Defensive rebound by Team,,73,81
285,3,1:15.0,D. DeRozan misses 2-pt jump shot from 12 ft,,73,81
286,3,1:12.0,,Defensive rebound by L. James,73,81
287,3,1:07.0,,L. James makes 2-pt layup from 2 ft,73,83
288,3,1:07.0,,Shooting foul by C. Miles (drawn by L. James),73,83
289,3,1:07.0,,L. James makes free throw 1 of 1,73,84
290,3,0:54.0,Personal foul by L. Nance (drawn by D. DeRozan),,73,84
291,3,0:43.0,F. VanVleet misses 2-pt layup from 4 ft (block by J. Clarkson),,73,84
292,3,0:43.0,Offensive rebound by Team,,73,84
293,3,0:41.0,P. Siakam makes 2-pt jump shot from 9 ft (assist by F. VanVleet),,75,84
294,3,0:29.0,,J. Clarkson makes 2-pt jump shot from 21 ft (assist by L. James),75,86
295,3,0:09.0,D. DeRozan makes 2-pt layup from 1 ft,,77,86
296,3,0:09.0,Shooting foul by J. Smith (drawn by D. DeRozan),,77,86
297,3,0:09.0,D. DeRozan makes free throw 1 of 1,,78,86
298,3,0:02.0,,J. Smith misses 2-pt jump shot from 15 ft,78,86
299,3,0:00.0,Defensive rebound by J. Poeltl,,78,86
300,4,11:52.0,Personal foul by K. Korver (drawn by C. Miles),,78,86
301,4,11:34.0,F. VanVleet misses 2-pt layup from 1 ft,,78,86
302,4,11:31.0,,Defensive rebound by T. Thompson,78,86
303,4,11:17.0,,J. Clarkson misses 2-pt jump shot from 17 ft,78,86
304,4,11:15.0,Defensive rebound by D. Wright,,78,86
305,4,11:09.0,P. Siakam misses 2-pt jump shot from 4 ft,,78,86
306,4,11:08.0,Offensive rebound by Team,,78,86
307,4,10:59.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by D. Wright),,81,86
308,4,10:54.0,,Cleveland full timeout,81,86
309,4,10:38.0,,K. Korver misses 3-pt jump shot from 24 ft,81,86
310,4,10:36.0,Defensive rebound by D. Wright,,81,86
311,4,10:24.0,Turnover by C. Miles (lost ball; steal by K. Korver),,81,86
312,4,10:13.0,,J. Green makes 2-pt jump shot from 10 ft,81,88
313,4,10:03.0,C. Miles misses 3-pt jump shot from 25 ft,,81,88
314,4,10:00.0,,Defensive rebound by K. Korver,81,88
315,4,9:47.0,,J. Clarkson misses 3-pt jump shot from 22 ft,81,88
316,4,9:45.0,Defensive rebound by C. Miles,,81,88
317,4,9:36.0,P. Siakam misses 2-pt layup from 2 ft,,81,88
318,4,9:32.0,,Defensive rebound by T. Thompson,81,88
319,4,9:26.0,,J. Green makes 3-pt jump shot from 23 ft (assist by J. Smith),81,91
320,4,9:06.0,F. VanVleet makes 3-pt jump shot from 24 ft (assist by D. Wright),,84,91
321,4,8:49.0,,K. Korver misses 3-pt jump shot from 25 ft,84,91
322,4,8:47.0,Defensive rebound by F. VanVleet,,84,91
323,4,8:43.0,P. Siakam misses 2-pt layup from 1 ft,,84,91
324,4,8:39.0,,Defensive rebound by J. Smith,84,91
325,4,8:29.0,,J. Clarkson makes 2-pt jump shot from 9 ft,84,93
326,4,8:11.0,C. Miles misses 3-pt jump shot from 28 ft,,84,93
327,4,8:09.0,,Defensive rebound by T. Thompson,84,93
328,4,8:01.0,,J. Clarkson misses 2-pt jump shot from 18 ft,84,93
329,4,7:59.0,Defensive rebound by P. Siakam,,84,93
330,4,7:52.0,Shooting block foul by J. Clarkson (drawn by J. Poeltl),,84,93
331,4,7:52.0,J. Poeltl makes free throw 1 of 2,,85,93
332,4,7:52.0,,R. Hood enters the game for J. Clarkson,85,93
333,4,7:52.0,,L. James enters the game for K. Korver,85,93
334,4,7:52.0,J. Poeltl makes free throw 2 of 2,,86,93
335,4,7:33.0,,Shooting foul by C. Miles (drawn by L. James),86,93
336,4,7:33.0,,L. James makes free throw 1 of 2,86,94
337,4,7:33.0,K. Lowry enters the game for C. Miles,,86,94
338,4,7:33.0,,L. James makes free throw 2 of 2,86,95
339,4,7:28.0,Personal foul by J. Green (drawn by K. Lowry),,86,95
340,4,7:23.0,F. VanVleet misses 3-pt jump shot from 26 ft,,86,95
341,4,7:20.0,,Defensive rebound by L. James,86,95
342,4,7:12.0,,J. Smith misses 2-pt layup from 2 ft,86,95
343,4,7:09.0,Defensive rebound by P. Siakam,,86,95
344,4,6:50.0,F. VanVleet misses 2-pt layup from 1 ft (block by J. Green),,86,95
345,4,6:46.0,,Defensive rebound by J. Green,86,95
346,4,6:43.0,,Turnover by J. Green (bad pass; steal by D. Wright),86,95
347,4,6:39.0,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),,88,95
348,4,6:15.0,,J. Green makes 2-pt jump shot from 18 ft,88,97
349,4,5:53.0,F. VanVleet misses 2-pt layup from 2 ft (block by J. Green),,88,97
350,4,5:53.0,Offensive rebound by Team,,88,97
351,4,5:53.0,,K. Love enters the game for J. Smith,88,97
352,4,5:53.0,,J. Calderón enters the game for T. Thompson,88,97
353,4,5:53.0,D. DeRozan enters the game for D. Wright,,88,97
354,4,5:46.0,D. DeRozan misses 2-pt layup from 2 ft (block by J. Green),,88,97
355,4,5:42.0,,Defensive rebound by J. Calderón,88,97
356,4,5:34.0,,R. Hood misses 2-pt jump shot from 8 ft,88,97
357,4,5:32.0,Defensive rebound by D. DeRozan,,88,97
358,4,5:26.0,Personal foul by J. Green (drawn by D. DeRozan),,88,97
359,4,5:26.0,,J. Smith enters the game for J. Green,88,97
360,4,5:26.0,S. Ibaka enters the game for J. Poeltl,,88,97
361,4,5:19.0,D. DeRozan misses 3-pt jump shot from 25 ft,,88,97
362,4,5:17.0,,Defensive rebound by L. James,88,97
363,4,5:11.0,,Shooting foul by P. Siakam (drawn by L. James),88,97
364,4,5:11.0,,L. James makes free throw 1 of 2,88,98
365,4,5:11.0,,L. James makes free throw 2 of 2,88,99
366,4,5:01.0,S. Ibaka misses 2-pt jump shot from 13 ft,,88,99
367,4,4:58.0,,Defensive rebound by J. Smith,88,99
368,4,4:39.0,,L. James makes 2-pt layup from 1 ft,88,101
369,4,4:18.0,K. Lowry misses 3-pt jump shot from 26 ft,,88,101
370,4,4:13.0,,Defensive rebound by K. Love,88,101
371,4,3:59.0,,J. Calderón misses 2-pt layup at rim,88,101
372,4,3:59.0,,Offensive rebound by J. Calderón,88,101
373,4,3:58.0,,J. Calderón misses 2-pt layup at rim,88,101
374,4,3:57.0,Defensive rebound by F. VanVleet,,88,101
375,4,3:49.0,D. DeRozan makes 2-pt layup from 2 ft (assist by F. VanVleet),,90,101
376,4,3:20.0,,L. James makes 2-pt layup from 1 ft,90,103
377,4,3:20.0,,Shooting foul by D. DeRozan (drawn by L. James),90,103
378,4,3:20.0,,L. James makes free throw 1 of 1,90,104
379,4,3:20.0,Toronto full timeout,,90,104
380,4,3:20.0,,Cleveland full timeout,90,104
381,4,3:07.0,D. DeRozan makes 2-pt layup from 1 ft,,92,104
382,4,2:52.0,,R. Hood misses 2-pt layup from 4 ft (block by S. Ibaka),92,104
383,4,2:48.0,Defensive rebound by K. Lowry,,92,104
384,4,2:46.0,Turnover by D. DeRozan (bad pass; steal by R. Hood),,92,104
385,4,2:41.0,,Personal foul by F. VanVleet (drawn by K. Love),92,104
