,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
359,4,7:31.0,R. Hollis-Jefferson makes free throw 2 of 2,,98,95
360,4,7:10.0,,T. Zeller makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),98,97
361,4,6:56.0,J. Allen misses 2-pt layup from 4 ft,,98,97
362,4,6:54.0,,Defensive rebound by G. Antetokounmpo,98,97
363,4,6:42.0,,K. Middleton makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),98,99
364,4,6:16.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,98,99
365,4,6:16.0,Offensive rebound by Team,,98,99
366,4,6:16.0,,Loose ball foul by G. Antetokounmpo (drawn by S. Dinwiddie),98,99
367,4,6:16.0,,Milwaukee full timeout,98,99
368,4,6:16.0,,J. Henson enters the game for T. Zeller,98,99
369,4,6:16.0,D. Russell enters the game for S. Dinwiddie,,98,99
370,4,6:16.0,R. Hollis-Jefferson makes free throw 1 of 2,,99,99
371,4,6:16.0,R. Hollis-Jefferson makes free throw 2 of 2,,100,99
372,4,6:04.0,,K. Middleton makes 2-pt jump shot from 12 ft,100,101
373,4,5:42.0,D. Russell misses 3-pt jump shot from 27 ft,,100,101
374,4,5:39.0,,Defensive rebound by E. Bledsoe,100,101
375,4,5:37.0,,J. Parker makes 2-pt layup from 1 ft (assist by E. Bledsoe),100,103
376,4,5:37.0,,Shooting foul by D. Russell (drawn by J. Parker),100,103
377,4,5:37.0,,J. Parker misses free throw 1 of 1,100,103
378,4,5:37.0,Defensive rebound by J. Allen,,100,103
379,4,5:13.0,Turnover by Team (shot clock),,100,103
380,4,4:56.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,100,103
381,4,4:52.0,,Offensive rebound by K. Middleton,100,103
382,4,4:51.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,100,103
383,4,4:48.0,Defensive rebound by C. LeVert,,100,103
384,4,4:35.0,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Parker),,100,103
385,4,4:27.0,,K. Middleton misses 3-pt jump shot from 22 ft,100,103
386,4,4:25.0,Defensive rebound by R. Hollis-Jefferson,,100,103
387,4,4:21.0,Brooklyn full timeout,,100,103
388,4,4:21.0,J. Harris enters the game for C. LeVert,,100,103
389,4,4:06.0,J. Harris makes 2-pt layup from 5 ft,,102,103
390,4,3:52.0,,J. Parker misses 2-pt dunk from 1 ft (block by J. Allen),102,103
391,4,3:48.0,Defensive rebound by R. Hollis-Jefferson,,102,103
392,4,3:27.0,J. Harris makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,105,103
393,4,3:10.0,,K. Middleton makes 2-pt jump shot from 14 ft,105,105
394,4,2:43.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by J. Allen),,108,105
395,4,2:16.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,108,105
396,4,2:14.0,Defensive rebound by R. Hollis-Jefferson,,108,105
397,4,1:55.0,D. Russell misses 3-pt jump shot from 27 ft,,108,105
398,4,1:52.0,,Defensive rebound by G. Antetokounmpo,108,105
399,4,1:42.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,108,105
400,4,1:39.0,Defensive rebound by A. Crabbe,,108,105
401,4,1:18.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Russell),,111,105
402,4,1:18.0,,Milwaukee full timeout,111,105
403,4,1:18.0,C. LeVert enters the game for D. Russell,,111,105
404,4,1:10.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),111,105
405,4,1:10.0,,Offensive rebound by Team,111,105
406,4,1:07.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,111,105
407,4,1:04.0,,Offensive rebound by K. Middleton,111,105
408,4,1:02.0,,J. Parker misses 3-pt jump shot from 27 ft,111,105
409,4,0:59.0,Defensive rebound by C. LeVert,,111,105
410,4,0:38.0,A. Crabbe misses 3-pt jump shot from 26 ft,,111,105
411,4,0:35.0,Offensive rebound by J. Allen,,111,105
412,4,0:33.0,Personal foul by J. Parker (drawn by J. Harris),,111,105
413,4,0:33.0,J. Harris makes free throw 1 of 2,,112,105
414,4,0:33.0,J. Harris makes free throw 2 of 2,,113,105
415,4,0:33.0,,Milwaukee full timeout,113,105
416,4,0:31.0,,Shooting foul by A. Crabbe (drawn by K. Middleton),113,105
417,4,0:31.0,,K. Middleton makes free throw 1 of 3,113,106
418,4,0:31.0,,K. Middleton makes free throw 2 of 3,113,107
419,4,0:31.0,D. Russell enters the game for C. LeVert,,113,107
420,4,0:31.0,,K. Middleton makes free throw 3 of 3,113,108
421,4,0:29.0,Personal take foul by K. Middleton (drawn by A. Crabbe),,113,108
422,4,0:29.0,A. Crabbe makes free throw 1 of 2,,114,108
423,4,0:29.0,C. LeVert enters the game for D. Russell,,114,108
424,4,0:29.0,A. Crabbe makes free throw 2 of 2,,115,108
425,4,0:21.0,,G. Antetokounmpo misses 2-pt layup from 4 ft (block by J. Allen),115,108
426,4,0:20.0,Defensive rebound by R. Hollis-Jefferson,,115,108
427,4,0:20.0,Personal foul by J. Parker (drawn by R. Hollis-Jefferson),,115,108
428,4,0:20.0,R. Hollis-Jefferson makes free throw 1 of 2,,116,108
429,4,0:20.0,R. Hollis-Jefferson makes free throw 2 of 2,,117,108
430,4,0:15.0,,G. Antetokounmpo makes 2-pt layup at rim,117,110
431,4,0:15.0,,Shooting foul by J. Allen (drawn by G. Antetokounmpo),117,110
432,4,0:15.0,D. Russell enters the game for C. LeVert,,117,110
433,4,0:15.0,,G. Antetokounmpo makes free throw 1 of 1,117,111
434,4,0:12.0,Personal take foul by J. Henson (drawn by A. Crabbe),,117,111
435,4,0:12.0,A. Crabbe makes free throw 1 of 2,,118,111
436,4,0:12.0,C. LeVert enters the game for D. Russell,,118,111
437,4,0:12.0,A. Crabbe makes free throw 2 of 2,,119,111
438,4,0:07.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,119,111
439,4,0:07.0,Defensive rebound by Team,,119,111
