,QUARTER,TIME_REMAINING,HOUSTON_ACTION,OKLAHOMA CITY_ACTION,HOUSTON_SCORE,OKLAHOMA CITY_SCORE
57,1,5:18.0,,Defensive rebound by S. Adams,19,22
58,1,5:18.0,Defensive rebound by J. Harden,,19,22
59,1,5:08.0,,R. Westbrook misses 2-pt jump shot from 14 ft,19,22
60,1,5:08.0,Defensive rebound by C. Capela,,19,22
61,1,4:44.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by C. Capela),,22,22
62,1,4:25.0,,Turnover by P. George (bad pass; steal by C. Capela),22,22
63,1,4:19.0,T. Ariza makes 2-pt layup from 1 ft,,24,22
64,1,4:19.0,,Oklahoma City full timeout,24,22
65,1,4:19.0,,A. Roberson enters the game for C. Anthony,24,22
66,1,4:19.0,,J. Grant enters the game for P. George,24,22
67,1,4:19.0,B. Weber enters the game for E. Gordon,,24,22
68,1,4:19.0,N. Hilário enters the game for C. Capela,,24,22
69,1,4:19.0,P. Tucker enters the game for R. Anderson,,24,22
70,1,4:05.0,,Turnover by A. Roberson (bad pass; steal by P. Tucker),24,22
71,1,3:44.0,B. Weber misses 3-pt jump shot from 22 ft,,24,22
72,1,3:40.0,,Defensive rebound by J. Grant,24,22
73,1,3:38.0,,Personal foul by B. Weber (drawn by R. Westbrook),24,22
74,1,3:21.0,,R. Westbrook misses 2-pt jump shot from 16 ft,24,22
75,1,3:18.0,,Offensive rebound by S. Adams,24,22
76,1,3:16.0,,S. Adams misses 2-pt jump shot from 8 ft,24,22
77,1,3:16.0,Defensive rebound by B. Weber,,24,22
78,1,3:06.0,N. Hilário makes 2-pt jump shot from 7 ft (assist by J. Harden),,26,22
79,1,2:55.0,,R. Westbrook misses 2-pt layup at rim,26,22
80,1,2:54.0,,Offensive rebound by S. Adams,26,22
81,1,2:54.0,,S. Adams makes 2-pt layup at rim,26,24
82,1,2:43.0,Personal foul by A. Roberson (drawn by J. Harden),,26,24
83,1,2:43.0,,R. Felton enters the game for R. Westbrook,26,24
84,1,2:43.0,,P. George enters the game for A. Roberson,26,24
85,1,2:40.0,J. Harden misses 3-pt jump shot from 25 ft,,26,24
86,1,2:40.0,,Defensive rebound by J. Grant,26,24
87,1,2:27.0,,J. Grant misses 2-pt jump shot from 6 ft,26,24
88,1,2:27.0,,Offensive rebound by S. Adams,26,24
89,1,2:16.0,,Turnover by R. Felton (bad pass; steal by P. Tucker),26,24
90,1,2:06.0,N. Hilário misses 2-pt jump shot from 18 ft,,26,24
91,1,2:04.0,,Defensive rebound by J. Huestis,26,24
92,1,1:48.0,,J. Grant misses 2-pt layup from 2 ft (block by N. Hilário),26,24
93,1,1:44.0,,Offensive rebound by S. Adams,26,24
94,1,1:44.0,,S. Adams misses 2-pt layup from 2 ft,26,24
95,1,1:42.0,Defensive rebound by T. Ariza,,26,24
96,1,1:28.0,J. Harden makes 3-pt jump shot from 27 ft (assist by B. Weber),,29,24
97,1,1:03.0,,P. George makes 3-pt jump shot from 25 ft,29,27
98,1,1:03.0,,Shooting foul by T. Ariza (drawn by P. George),29,27
99,1,1:03.0,,P. Patterson enters the game for S. Adams,29,27
100,1,1:03.0,E. Gordon enters the game for J. Harden,,29,27
101,1,1:03.0,,P. George makes free throw 1 of 1,29,28
102,1,0:42.0,N. Hilário misses 2-pt jump shot from 3 ft (block by J. Huestis),,29,28
103,1,0:40.0,,Defensive rebound by R. Felton,29,28
104,1,0:37.0,,P. George misses 3-pt jump shot from 24 ft,29,28
105,1,0:33.0,Defensive rebound by P. Tucker,,29,28
106,1,0:12.0,E. Gordon misses 2-pt jump shot from 3 ft (block by P. Patterson),,29,28
107,1,0:09.0,Offensive rebound by E. Gordon,,29,28
108,1,0:08.0,E. Gordon misses 2-pt jump shot from 4 ft,,29,28
109,1,0:08.0,Offensive rebound by N. Hilário,,29,28
110,1,0:08.0,Shooting foul by P. George (drawn by N. Hilário),,29,28
111,1,0:08.0,N. Hilário makes free throw 1 of 2,,30,28
112,1,0:08.0,N. Hilário makes free throw 2 of 2,,31,28
113,1,0:01.0,,Turnover by P. George (lost ball; steal by P. Tucker),31,28
114,2,11:44.0,N. Hilário misses 2-pt hook shot from 2 ft,,31,28
115,2,11:43.0,Offensive rebound by R. Anderson,,31,28
116,2,11:43.0,R. Anderson makes 2-pt layup at rim,,33,28
117,2,11:23.0,,R. Felton misses 2-pt layup from 1 ft (block by N. Hilário),33,28
118,2,11:23.0,Defensive rebound by N. Hilário,,33,28
119,2,11:17.0,R. Anderson makes 3-pt jump shot from 28 ft (assist by B. Weber),,36,28
120,2,10:58.0,,P. George makes 2-pt layup at rim,36,30
121,2,10:50.0,N. Hilário misses 2-pt layup from 1 ft,,36,30
122,2,10:49.0,Offensive rebound by N. Hilário,,36,30
123,2,10:48.0,N. Hilário misses 2-pt layup from 2 ft (block by J. Grant),,36,30
124,2,10:46.0,,Defensive rebound by Á. Abrines,36,30
125,2,10:38.0,,Shooting foul by R. Anderson (drawn by J. Grant),36,30
126,2,10:38.0,,J. Grant makes free throw 1 of 2,36,31
127,2,10:38.0,,J. Grant misses free throw 2 of 2,36,31
128,2,10:36.0,Defensive rebound by P. Tucker,,36,31
129,2,10:22.0,E. Gordon misses 3-pt jump shot from 25 ft,,36,31
130,2,10:19.0,,Defensive rebound by Á. Abrines,36,31
131,2,10:12.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by P. George),36,34
132,2,9:59.0,E. Gordon makes 2-pt layup from 1 ft (assist by N. Hilário),,38,34
133,2,9:42.0,,Turnover by P. George (bad pass; steal by B. Weber),38,34
134,2,9:39.0,P. Tucker misses 2-pt layup from 2 ft (block by R. Felton),,38,34
135,2,9:38.0,,Defensive rebound by P. George,38,34
136,2,9:17.0,,R. Felton makes 2-pt layup from 1 ft,38,36
137,2,9:05.0,Turnover by E. Gordon (bad pass),,38,36
138,2,9:05.0,,C. Anthony enters the game for J. Grant,38,36
139,2,9:05.0,,R. Westbrook enters the game for Á. Abrines,38,36
140,2,9:05.0,C. Capela enters the game for N. Hilário,,38,36
141,2,8:53.0,,Turnover by P. George (bad pass; steal by E. Gordon),38,36
142,2,8:45.0,Personal foul by P. Patterson (drawn by C. Capela),,38,36
143,2,8:36.0,B. Weber misses 2-pt jump shot from 8 ft,,38,36
144,2,8:31.0,,Defensive rebound by R. Westbrook,38,36
145,2,8:30.0,,R. Westbrook makes 2-pt jump shot from 16 ft,38,38
146,2,8:10.0,Turnover by E. Gordon (lost ball; steal by R. Westbrook),,38,38
147,2,8:00.0,,R. Westbrook misses 2-pt jump shot from 5 ft (block by B. Weber),38,38
148,2,7:57.0,Defensive rebound by R. Anderson,,38,38
149,2,7:54.0,P. Tucker makes 2-pt layup from 1 ft (assist by E. Gordon),,40,38
150,2,7:54.0,,Oklahoma City full timeout,40,38
151,2,7:54.0,,J. Huestis enters the game for P. George,40,38
152,2,7:54.0,T. Ariza enters the game for B. Weber,,40,38
153,2,7:54.0,J. Harden enters the game for P. Tucker,,40,38
154,2,7:36.0,,R. Felton misses 3-pt jump shot from 25 ft,40,38
155,2,7:33.0,Defensive rebound by J. Harden,,40,38
156,2,7:21.0,T. Ariza misses 3-pt jump shot from 23 ft,,40,38
157,2,7:19.0,,Defensive rebound by Team,40,38
158,2,7:19.0,Loose ball foul by C. Capela (drawn by C. Anthony),,40,38
159,2,7:19.0,,S. Adams enters the game for P. Patterson,40,38
160,2,7:00.0,,C. Anthony misses 2-pt jump shot from 12 ft,40,38
161,2,6:54.0,Defensive rebound by T. Ariza,,40,38
162,2,6:48.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,42,38
163,2,6:33.0,,C. Anthony misses 2-pt layup from 1 ft,42,38
164,2,6:30.0,,Offensive rebound by S. Adams,42,38
165,2,6:24.0,,Turnover by Team (shot clock),42,38
166,2,6:24.0,,P. George enters the game for R. Felton,42,38
167,2,6:24.0,,A. Roberson enters the game for J. Huestis,42,38
168,2,6:11.0,Shooting foul by P. George (drawn by R. Anderson),,42,38
169,2,6:11.0,R. Anderson makes free throw 1 of 3,,43,38
170,2,6:11.0,R. Anderson makes free throw 2 of 3,,44,38
171,2,6:11.0,R. Anderson makes free throw 3 of 3,,45,38
172,2,6:02.0,,R. Westbrook makes 2-pt jump shot from 12 ft,45,40
173,2,6:02.0,,Shooting foul by R. Anderson (drawn by R. Westbrook),45,40
174,2,6:02.0,,R. Westbrook misses free throw 1 of 1,45,40
175,2,5:59.0,,Offensive rebound by A. Roberson,45,40
176,2,5:53.0,,R. Westbrook misses 2-pt layup from 2 ft,45,40
177,2,5:51.0,Defensive rebound by J. Harden,,45,40
178,2,5:43.0,C. Capela makes 2-pt dunk from 1 ft (assist by R. Anderson),,47,40
179,2,5:23.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by P. George),47,43
180,2,4:57.0,J. Harden misses 3-pt jump shot from 22 ft (block by A. Roberson),,47,43
181,2,4:54.0,,Defensive rebound by P. George,47,43
182,2,4:51.0,,R. Westbrook misses 2-pt layup from 2 ft,47,43
183,2,4:51.0,Defensive rebound by Team,,47,43
184,2,4:43.0,,Violation by A. Roberson (kicked ball),47,43
185,2,4:43.0,P. Tucker enters the game for R. Anderson,,47,43
186,2,4:28.0,Shooting foul by C. Anthony (drawn by J. Harden),,47,43
187,2,4:28.0,J. Harden makes free throw 1 of 3,,48,43
188,2,4:28.0,J. Harden makes free throw 2 of 3,,49,43
189,2,4:28.0,J. Harden makes free throw 3 of 3,,50,43
190,2,4:17.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),50,45
191,2,4:17.0,,Shooting foul by C. Capela (drawn by S. Adams),50,45
192,2,4:17.0,N. Hilário enters the game for C. Capela,,50,45
193,2,4:17.0,,S. Adams makes free throw 1 of 1,50,46
194,2,4:02.0,P. Tucker misses 2-pt jump shot from 11 ft,,50,46
195,2,3:59.0,,Defensive rebound by C. Anthony,50,46
196,2,3:42.0,,R. Westbrook misses 3-pt jump shot from 22 ft,50,46
197,2,3:39.0,Defensive rebound by J. Harden,,50,46
198,2,3:37.0,Personal foul by R. Westbrook (drawn by J. Harden),,50,46
199,2,3:23.0,Turnover by N. Hilário (lost ball; steal by R. Westbrook),,50,46
200,2,3:23.0,Loose ball foul by N. Hilário (drawn by R. Westbrook),,50,46
201,2,3:23.0,,R. Westbrook makes free throw 1 of 2,50,47
202,2,3:23.0,,R. Westbrook makes free throw 2 of 2,50,48
203,2,3:11.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,53,48
204,2,2:55.0,,C. Anthony makes 2-pt jump shot from 11 ft,53,50
205,2,2:42.0,N. Hilário makes 2-pt layup from 1 ft (assist by P. Tucker),,55,50
206,2,2:42.0,Shooting foul by P. George (drawn by N. Hilário),,55,50
207,2,2:42.0,Houston full timeout,,55,50
208,2,2:42.0,N. Hilário misses free throw 1 of 1,,55,50
209,2,2:40.0,,Defensive rebound by R. Westbrook,55,50
210,2,2:23.0,,C. Anthony makes 2-pt jump shot from 14 ft,55,52
211,2,2:09.0,Turnover by E. Gordon (bad pass; steal by A. Roberson),,55,52
212,2,2:05.0,,R. Westbrook makes 2-pt layup at rim (assist by A. Roberson),55,54
213,2,1:53.0,Turnover by E. Gordon (out of bounds lost ball),,55,54
214,2,1:53.0,,J. Grant enters the game for C. Anthony,55,54
215,2,1:38.0,,J. Grant makes 2-pt jump shot from 21 ft (assist by P. George),55,56
216,2,1:12.0,J. Harden misses 3-pt jump shot from 25 ft,,55,56
217,2,1:10.0,,Defensive rebound by S. Adams,55,56
218,2,1:05.0,,R. Westbrook makes 2-pt jump shot from 15 ft,55,58
219,2,0:49.0,Personal foul by A. Roberson (drawn by J. Harden),,55,58
220,2,0:49.0,J. Harden makes free throw 1 of 2,,56,58
221,2,0:49.0,J. Harden makes free throw 2 of 2,,57,58
222,2,0:28.0,,A. Roberson misses 2-pt jump shot from 8 ft,57,58
223,2,0:26.0,Defensive rebound by P. Tucker,,57,58
224,2,0:03.0,J. Harden misses 2-pt jump shot from 3 ft,,57,58
225,2,0:03.0,Offensive rebound by Team,,57,58
226,2,0:03.0,Turnover by Team (shot clock),,57,58
227,2,0:00.0,,Turnover by R. Westbrook (bad pass; steal by J. Harden),57,58
228,2,0:00.0,J. Harden misses 3-pt jump shot from 55 ft,,57,58
229,2,0:00.0,Offensive rebound by Team,,57,58
230,3,11:47.0,R. Anderson misses 3-pt jump shot from 22 ft,,57,58
231,3,11:43.0,Offensive rebound by C. Capela,,57,58
232,3,11:22.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,59,58
233,3,10:56.0,,C. Anthony makes 2-pt jump shot from 20 ft,59,60
234,3,10:41.0,T. Ariza misses 3-pt jump shot from 24 ft,,59,60
235,3,10:37.0,,Defensive rebound by A. Roberson,59,60
236,3,10:27.0,,Turnover by R. Westbrook (bad pass),59,60
237,3,10:18.0,,Violation by A. Roberson (kicked ball),59,60
238,3,10:03.0,C. Capela misses 2-pt layup from 3 ft (block by S. Adams),,59,60
239,3,10:02.0,,Defensive rebound by A. Roberson,59,60
240,3,9:53.0,,P. George makes 3-pt jump shot from 22 ft (assist by A. Roberson),59,63
241,3,9:29.0,Turnover by E. Gordon (bad pass; steal by A. Roberson),,59,63
242,3,9:26.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by A. Roberson),59,65
243,3,9:26.0,Houston full timeout,,59,65
244,3,9:15.0,Turnover by J. Harden (bad pass; steal by R. Westbrook),,59,65
245,3,9:09.0,,R. Westbrook makes 2-pt layup at rim,59,67
246,3,9:08.0,Away from play foul by A. Roberson (drawn by J. Harden),,59,67
247,3,9:08.0,J. Harden makes free throw 1 of 1,,60,67
248,3,8:55.0,T. Ariza makes 2-pt layup at rim,,62,67
249,3,8:34.0,,Turnover by R. Westbrook (bad pass; steal by J. Harden),62,67
250,3,8:30.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Harden),,65,67
251,3,8:12.0,,P. George makes 2-pt jump shot from 15 ft (assist by R. Westbrook),65,69
252,3,7:50.0,J. Harden makes 3-pt jump shot from 27 ft (assist by R. Anderson),,68,69
253,3,7:25.0,,R. Westbrook makes 2-pt jump shot from 17 ft (assist by A. Roberson),68,71
254,3,7:12.0,C. Capela misses 2-pt layup from 1 ft (block by S. Adams),,68,71
255,3,7:11.0,Offensive rebound by C. Capela,,68,71
256,3,7:09.0,C. Capela makes 2-pt dunk from 1 ft,,70,71
257,3,6:52.0,,Personal foul by E. Gordon (drawn by R. Westbrook),70,71
258,3,6:43.0,,C. Anthony makes 2-pt jump shot from 11 ft,70,73
259,3,6:23.0,Turnover by R. Anderson (bad pass),,70,73
260,3,6:13.0,,C. Anthony misses 3-pt jump shot from 24 ft,70,73
261,3,6:10.0,Defensive rebound by J. Harden,,70,73
262,3,6:04.0,E. Gordon misses 3-pt jump shot from 24 ft,,70,73
263,3,5:59.0,Offensive rebound by C. Capela,,70,73
264,3,5:58.0,T. Ariza misses 3-pt jump shot from 24 ft,,70,73
265,3,5:55.0,Offensive rebound by C. Capela,,70,73
266,3,5:53.0,E. Gordon misses 3-pt jump shot from 26 ft,,70,73
267,3,5:51.0,,Defensive rebound by Team,70,73
268,3,5:51.0,P. Tucker enters the game for R. Anderson,,70,73
269,3,5:33.0,,Turnover by P. George (bad pass; steal by P. Tucker),70,73
270,3,5:18.0,J. Harden makes 3-pt jump shot from 24 ft,,73,73
271,3,5:07.0,,Personal foul by P. Tucker (drawn by C. Anthony),73,73
272,3,5:07.0,,J. Huestis enters the game for P. George,73,73
273,3,5:07.0,B. Weber enters the game for E. Gordon,,73,73
274,3,4:51.0,,A. Roberson makes 2-pt layup at rim (assist by R. Westbrook),73,75
275,3,4:35.0,J. Harden makes 2-pt layup at rim,,75,75
276,3,4:35.0,Shooting foul by C. Anthony (drawn by J. Harden),,75,75
277,3,4:35.0,J. Harden makes free throw 1 of 1,,76,75
278,3,4:22.0,,R. Westbrook makes 2-pt layup from 1 ft,76,77
279,3,4:08.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,78,77
280,3,3:48.0,,Personal foul by B. Weber (drawn by R. Westbrook),78,77
281,3,3:48.0,,J. Grant enters the game for C. Anthony,78,77
282,3,3:38.0,,R. Westbrook makes 2-pt jump shot from 20 ft,78,79
283,3,3:19.0,Shooting foul by J. Huestis (drawn by J. Harden),,78,79
284,3,3:19.0,J. Harden makes free throw 1 of 3,,79,79
285,3,3:19.0,J. Harden makes free throw 2 of 3,,80,79
286,3,3:19.0,J. Harden misses free throw 3 of 3,,80,79
287,3,3:14.0,,Defensive rebound by R. Westbrook,80,79
288,3,2:58.0,,Shooting foul by C. Capela (drawn by J. Grant),80,79
289,3,2:58.0,,Oklahoma City full timeout,80,79
290,3,2:58.0,N. Hilário enters the game for C. Capela,,80,79
291,3,2:58.0,,J. Grant makes free throw 1 of 2,80,80
292,3,2:58.0,,J. Grant misses free throw 2 of 2,80,80
293,3,2:53.0,,Offensive rebound by S. Adams,80,80
294,3,2:48.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by R. Westbrook),80,83
295,3,2:28.0,Offensive foul by N. Hilário (drawn by J. Huestis),,80,83
296,3,2:28.0,Turnover by N. Hilário (offensive foul),,80,83
297,3,2:28.0,,P. George enters the game for A. Roberson,80,83
298,3,2:19.0,,Turnover by R. Westbrook (step out of bounds),80,83
299,3,2:19.0,,R. Felton enters the game for R. Westbrook,80,83
300,3,1:57.0,T. Ariza misses 2-pt layup from 1 ft,,80,83
301,3,1:55.0,,Defensive rebound by J. Huestis,80,83
302,3,1:47.0,,J. Huestis misses 3-pt jump shot from 25 ft,80,83
303,3,1:44.0,Defensive rebound by J. Harden,,80,83
304,3,1:39.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Harden),,83,83
305,3,1:16.0,,Turnover by J. Grant (bad pass; steal by B. Weber),83,83
306,3,0:53.0,J. Harden misses 3-pt jump shot from 24 ft,,83,83
307,3,0:49.0,,Defensive rebound by R. Felton,83,83
308,3,0:42.0,,J. Grant makes 2-pt layup at rim (assist by J. Huestis),83,85
309,3,0:32.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,86,85
310,3,0:17.0,,P. George makes 3-pt jump shot from 26 ft,86,88
311,3,0:05.0,J. Harden makes 2-pt layup at rim,,88,88
312,4,11:47.0,,P. George misses 3-pt jump shot from 25 ft,88,88
313,4,11:43.0,Defensive rebound by E. Gordon,,88,88
314,4,11:27.0,P. Tucker misses 3-pt jump shot from 24 ft,,88,88
315,4,11:25.0,,Defensive rebound by P. George,88,88
316,4,11:17.0,,J. Huestis misses 3-pt jump shot from 22 ft,88,88
317,4,11:12.0,Defensive rebound by T. Ariza,,88,88
318,4,11:07.0,T. Ariza misses 3-pt jump shot from 23 ft,,88,88
319,4,11:06.0,,Defensive rebound by Team,88,88
320,4,10:49.0,,Turnover by R. Felton (out of bounds lost ball),88,88
321,4,10:28.0,T. Ariza misses 3-pt jump shot from 22 ft,,88,88
322,4,10:26.0,,Defensive rebound by Team,88,88
323,4,10:04.0,,J. Grant misses 2-pt layup from 1 ft,88,88
324,4,10:02.0,Defensive rebound by P. Tucker,,88,88
325,4,9:55.0,E. Gordon makes 3-pt jump shot from 27 ft,,91,88
326,4,9:34.0,,R. Felton misses 3-pt jump shot from 25 ft,91,88
327,4,9:31.0,,Offensive rebound by J. Huestis,91,88
328,4,9:22.0,,R. Felton misses 2-pt layup from 2 ft,91,88
329,4,9:20.0,Defensive rebound by R. Anderson,,91,88
330,4,9:08.0,R. Anderson misses 3-pt jump shot from 25 ft,,91,88
331,4,9:05.0,,Defensive rebound by P. Patterson,91,88
332,4,8:56.0,,P. Patterson misses 2-pt jump shot from 4 ft,91,88
333,4,8:53.0,Defensive rebound by Team,,91,88
334,4,8:53.0,,R. Westbrook enters the game for P. George,91,88
335,4,8:42.0,E. Gordon makes 2-pt layup at rim,,93,88
336,4,8:33.0,,Shooting foul by P. Tucker (drawn by R. Westbrook),93,88
337,4,8:33.0,,R. Westbrook makes free throw 1 of 2,93,89
338,4,8:33.0,,C. Anthony enters the game for J. Grant,93,89
339,4,8:33.0,,S. Adams enters the game for P. Patterson,93,89
340,4,8:33.0,C. Capela enters the game for T. Ariza,,93,89
341,4,8:33.0,,R. Westbrook makes free throw 2 of 2,93,90
342,4,8:10.0,C. Capela misses 2-pt hook shot from 9 ft (block by S. Adams),,93,90
343,4,8:07.0,,Defensive rebound by R. Westbrook,93,90
344,4,8:07.0,,R. Westbrook makes 2-pt layup from 1 ft,93,92
345,4,8:07.0,,Shooting foul by B. Weber (drawn by R. Westbrook),93,92
346,4,8:07.0,,R. Westbrook makes free throw 1 of 1,93,93
347,4,7:56.0,Shooting foul by R. Felton (drawn by E. Gordon),,93,93
348,4,7:56.0,E. Gordon makes free throw 1 of 3,,94,93
349,4,7:56.0,E. Gordon makes free throw 2 of 3,,95,93
350,4,7:56.0,,P. George enters the game for J. Huestis,95,93
351,4,7:56.0,E. Gordon makes free throw 3 of 3,,96,93
352,4,7:43.0,,Shooting foul by E. Gordon (drawn by R. Westbrook),96,93
353,4,7:43.0,,R. Westbrook makes free throw 1 of 2,96,94
354,4,7:43.0,,A. Roberson enters the game for R. Felton,96,94
355,4,7:43.0,J. Harden enters the game for B. Weber,,96,94
356,4,7:43.0,T. Ariza enters the game for E. Gordon,,96,94
357,4,7:43.0,,R. Westbrook makes free throw 2 of 2,96,95
358,4,7:23.0,J. Harden misses 2-pt jump shot from 12 ft,,96,95
359,4,7:19.0,Offensive rebound by R. Anderson,,96,95
360,4,7:19.0,Turnover by R. Anderson (lost ball; steal by P. George),,96,95
361,4,7:07.0,,C. Anthony makes 2-pt jump shot from 21 ft,96,97
362,4,6:50.0,Personal foul by R. Westbrook (drawn by C. Capela),,96,97
363,4,6:50.0,,Oklahoma City full timeout,96,97
364,4,6:36.0,R. Anderson misses 3-pt jump shot from 25 ft,,96,97
365,4,6:32.0,,Defensive rebound by P. George,96,97
366,4,6:17.0,,R. Westbrook makes 2-pt layup from 1 ft,96,99
367,4,6:03.0,C. Capela makes 2-pt layup at rim (assist by J. Harden),,98,99
368,4,5:45.0,,P. George makes 2-pt jump shot from 18 ft,98,101
369,4,5:45.0,,Shooting foul by P. Tucker (drawn by P. George),98,101
370,4,5:45.0,,P. George makes free throw 1 of 1,98,102
371,4,5:25.0,Turnover by P. Tucker (bad pass; steal by S. Adams),,98,102
372,4,5:21.0,,P. George misses 2-pt layup from 3 ft (block by J. Harden),98,102
373,4,5:21.0,Defensive rebound by Team,,98,102
374,4,5:14.0,,Violation by A. Roberson (kicked ball),98,102
375,4,5:14.0,E. Gordon enters the game for P. Tucker,,98,102
376,4,5:00.0,Shooting foul by A. Roberson (drawn by C. Capela),,98,102
377,4,5:00.0,C. Capela misses free throw 1 of 2,,98,102
378,4,5:00.0,Offensive rebound by Team,,98,102
379,4,5:00.0,C. Capela makes free throw 2 of 2,,99,102
380,4,4:49.0,Violation by C. Capela (kicked ball),,99,102
381,4,4:36.0,,R. Westbrook misses 2-pt jump shot from 19 ft,99,102
382,4,4:32.0,Defensive rebound by J. Harden,,99,102
383,4,4:27.0,Personal foul by P. George (drawn by T. Ariza),,99,102
384,4,4:27.0,Houston full timeout,,99,102
385,4,4:22.0,J. Harden misses 3-pt jump shot from 25 ft,,99,102
386,4,4:20.0,,Defensive rebound by R. Westbrook,99,102
387,4,4:13.0,,Personal take foul by R. Anderson (drawn by A. Roberson),99,102
