,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
141,2,8:59.0,S. Muhammad makes 2-pt dunk at rim,,32,35
142,2,8:39.0,,A. Baynes misses 2-pt hook shot from 2 ft (block by J. Henson),32,35
143,2,8:37.0,Defensive rebound by E. Bledsoe,,32,35
144,2,8:27.0,S. Muhammad makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,35,35
145,2,8:11.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Tatum),35,38
146,2,7:46.0,S. Muhammad misses 2-pt layup from 11 ft (block by J. Tatum),,35,38
147,2,7:43.0,,Defensive rebound by J. Tatum,35,38
148,2,7:40.0,,T. Rozier misses 2-pt layup from 1 ft,35,38
149,2,7:39.0,,Offensive rebound by A. Baynes,35,38
150,2,7:39.0,,A. Baynes makes 2-pt layup at rim,35,40
151,2,7:20.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,35,40
152,2,7:17.0,,Defensive rebound by J. Tatum,35,40
153,2,7:11.0,,J. Tatum misses 2-pt layup from 1 ft,35,40
154,2,7:07.0,Defensive rebound by E. Bledsoe,,35,40
155,2,7:01.0,S. Muhammad misses 2-pt jump shot from 17 ft,,35,40
156,2,7:00.0,,Defensive rebound by Team,35,40
157,2,7:00.0,,J. Brown enters the game for J. Tatum,35,40
158,2,7:00.0,,A. Horford enters the game for S. Larkin,35,40
159,2,7:00.0,K. Middleton enters the game for S. Muhammad,,35,40
160,2,7:00.0,T. Zeller enters the game for J. Henson,,35,40
161,2,6:42.0,,J. Brown misses 2-pt layup at rim (block by T. Snell),35,40
162,2,6:40.0,,Offensive rebound by J. Brown,35,40
163,2,6:39.0,,J. Brown makes 2-pt layup from 2 ft,35,42
164,2,6:39.0,Milwaukee full timeout,,35,42
165,2,6:39.0,,S. Larkin enters the game for M. Morris,35,42
166,2,6:39.0,M. Brogdon enters the game for T. Snell,,35,42
167,2,6:39.0,J. Henson enters the game for T. Zeller,,35,42
168,2,6:17.0,K. Middleton makes 2-pt jump shot from 19 ft,,37,42
169,2,5:50.0,,Shooting foul by E. Bledsoe (drawn by T. Rozier),37,42
170,2,5:50.0,,T. Rozier makes free throw 1 of 2,37,43
171,2,5:50.0,,T. Rozier makes free throw 2 of 2,37,44
172,2,5:38.0,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),,39,44
173,2,5:19.0,,S. Larkin misses 2-pt layup from 3 ft,39,44
174,2,5:16.0,Defensive rebound by M. Brogdon,,39,44
175,2,5:09.0,M. Brogdon makes 2-pt jump shot from 17 ft,,41,44
176,2,4:44.0,,A. Horford makes 2-pt jump shot from 5 ft,41,46
177,2,4:21.0,E. Bledsoe misses 2-pt jump shot from 8 ft,,41,46
178,2,4:19.0,,Defensive rebound by T. Rozier,41,46
179,2,4:13.0,,T. Rozier misses 2-pt layup from 1 ft,41,46
180,2,4:12.0,,Offensive rebound by A. Baynes,41,46
181,2,4:12.0,,A. Baynes makes 2-pt dunk at rim,41,48
182,2,3:53.0,K. Middleton makes 2-pt jump shot from 11 ft,,43,48
183,2,3:41.0,,J. Brown makes 2-pt layup at rim,43,50
184,2,3:34.0,Shooting foul by A. Baynes (drawn by K. Middleton),,43,50
185,2,3:34.0,K. Middleton makes free throw 1 of 2,,44,50
186,2,3:34.0,,M. Morris enters the game for A. Baynes,44,50
187,2,3:34.0,,J. Tatum enters the game for S. Larkin,44,50
188,2,3:34.0,M. Dellavedova enters the game for E. Bledsoe,,44,50
189,2,3:34.0,K. Middleton misses free throw 2 of 2,,44,50
190,2,3:34.0,,Defensive rebound by M. Morris,44,50
191,2,3:19.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by J. Brown),44,52
192,2,3:04.0,M. Brogdon misses 3-pt jump shot from 22 ft,,44,52
193,2,3:00.0,Offensive rebound by G. Antetokounmpo,,44,52
194,2,2:46.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,47,52
195,2,2:19.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by A. Horford),47,55
196,2,1:56.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by J. Henson),,49,55
197,2,1:35.0,,T. Rozier misses 3-pt jump shot from 26 ft,49,55
198,2,1:31.0,Defensive rebound by G. Antetokounmpo,,49,55
199,2,1:25.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,51,55
200,2,1:08.0,,M. Morris makes 3-pt jump shot from 24 ft,51,58
201,2,0:55.0,Offensive foul by M. Dellavedova (drawn by M. Morris),,51,58
202,2,0:55.0,Turnover by M. Dellavedova (offensive foul),,51,58
203,2,0:40.0,,J. Brown misses 3-pt jump shot from 26 ft,51,58
204,2,0:37.0,Defensive rebound by M. Brogdon,,51,58
205,2,0:29.0,Turnover by M. Brogdon (bad pass; steal by J. Tatum),,51,58
206,2,0:27.0,,T. Rozier makes 2-pt dunk at rim,51,60
207,2,0:10.0,Personal foul by J. Brown (drawn by K. Middleton),,51,60
208,2,0:10.0,T. Snell enters the game for J. Henson,,51,60
209,2,0:00.0,K. Middleton misses 3-pt jump shot from 26 ft,,51,60
210,2,0:00.0,,Defensive rebound by J. Tatum,51,60
211,3,11:47.0,Shooting foul by J. Brown (drawn by G. Antetokounmpo),,51,60
212,3,11:47.0,G. Antetokounmpo misses free throw 1 of 2,,51,60
213,3,11:47.0,Offensive rebound by Team,,51,60
214,3,11:47.0,G. Antetokounmpo misses free throw 2 of 2,,51,60
215,3,11:47.0,,Defensive rebound by Team,51,60
216,3,11:38.0,,Personal foul by T. Snell (drawn by J. Tatum),51,60
217,3,11:33.0,,Personal foul by K. Middleton (drawn by A. Baynes),51,60
218,3,11:23.0,,Personal foul by K. Middleton (drawn by J. Tatum),51,60
219,3,11:19.0,,J. Brown misses 3-pt jump shot from 26 ft,51,60
220,3,11:18.0,Defensive rebound by E. Bledsoe,,51,60
221,3,11:13.0,E. Bledsoe misses 2-pt layup from 1 ft (block by A. Baynes),,51,60
222,3,11:13.0,,Defensive rebound by J. Tatum,51,60
223,3,11:08.0,,J. Tatum makes 2-pt layup from 1 ft,51,62
224,3,10:39.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,53,62
225,3,10:17.0,,J. Brown misses 2-pt layup from 3 ft,53,62
226,3,10:17.0,,Offensive rebound by Team,53,62
227,3,10:17.0,,Turnover by J. Brown (traveling),53,62
228,3,10:04.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,53,62
229,3,10:02.0,Offensive rebound by J. Henson,,53,62
230,3,10:02.0,J. Henson makes 2-pt dunk at rim,,55,62
231,3,9:39.0,,T. Rozier makes 2-pt layup from 2 ft,55,64
232,3,9:17.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Tatum),,55,64
233,3,9:02.0,,A. Horford misses 2-pt hook shot from 3 ft,55,64
234,3,9:00.0,,Offensive rebound by Team,55,64
235,3,8:53.0,,T. Rozier makes 2-pt jump shot from 7 ft (assist by A. Horford),55,66
236,3,8:48.0,Milwaukee full timeout,,55,66
237,3,8:35.0,K. Middleton makes 2-pt layup from 3 ft,,57,66
238,3,8:15.0,,J. Brown makes 2-pt jump shot from 21 ft (assist by T. Rozier),57,68
239,3,7:51.0,K. Middleton misses 2-pt layup at rim,,57,68
240,3,7:48.0,Offensive rebound by J. Henson,,57,68
241,3,7:48.0,Personal foul by J. Tatum (drawn by E. Bledsoe),,57,68
242,3,7:40.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,57,68
243,3,7:37.0,,Defensive rebound by J. Brown,57,68
244,3,7:26.0,,J. Brown misses 3-pt jump shot from 21 ft,57,68
245,3,7:21.0,Defensive rebound by E. Bledsoe,,57,68
246,3,7:15.0,T. Snell makes 2-pt jump shot from 5 ft (assist by E. Bledsoe),,59,68
247,3,6:58.0,,A. Baynes misses 2-pt jump shot from 16 ft,59,68
248,3,6:57.0,Defensive rebound by G. Antetokounmpo,,59,68
249,3,6:50.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,62,68
250,3,6:21.0,,A. Baynes makes 2-pt hook shot from 2 ft (assist by T. Rozier),62,70
251,3,6:11.0,Turnover by K. Middleton (traveling),,62,70
252,3,6:11.0,,M. Morris enters the game for A. Horford,62,70
253,3,6:11.0,M. Brogdon enters the game for J. Henson,,62,70
254,3,6:11.0,J. Parker enters the game for E. Bledsoe,,62,70
255,3,6:00.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by A. Baynes),62,73
256,3,5:41.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,64,73
257,3,5:22.0,,J. Brown makes 2-pt layup from 4 ft (assist by J. Tatum),64,75
258,3,5:02.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,64,75
259,3,5:00.0,,Defensive rebound by J. Tatum,64,75
260,3,4:49.0,,J. Tatum misses 2-pt jump shot from 4 ft,64,75
261,3,4:47.0,Defensive rebound by J. Parker,,64,75
262,3,4:38.0,T. Snell misses 2-pt layup from 6 ft (block by T. Rozier),,64,75
263,3,4:38.0,,Defensive rebound by M. Morris,64,75
264,3,4:32.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by T. Rozier),64,78
265,3,4:31.0,Milwaukee full timeout,,64,78
266,3,4:31.0,,S. Larkin enters the game for J. Tatum,64,78
267,3,4:31.0,S. Muhammad enters the game for T. Snell,,64,78
268,3,4:31.0,J. Henson enters the game for G. Antetokounmpo,,64,78
269,3,4:16.0,J. Parker misses 2-pt hook shot from 5 ft,,64,78
270,3,4:14.0,,Defensive rebound by T. Rozier,64,78
271,3,4:01.0,,S. Larkin makes 2-pt layup at rim,64,80
272,3,3:38.0,Shooting foul by T. Rozier (drawn by S. Muhammad),,64,80
273,3,3:38.0,S. Muhammad makes free throw 1 of 2,,65,80
274,3,3:38.0,,G. Monroe enters the game for A. Baynes,65,80
275,3,3:38.0,S. Muhammad makes free throw 2 of 2,,66,80
276,3,3:28.0,,J. Brown misses 3-pt jump shot from 27 ft,66,80
277,3,3:27.0,,Offensive rebound by G. Monroe,66,80
278,3,3:27.0,,G. Monroe misses 2-pt layup from 3 ft,66,80
279,3,3:26.0,,Offensive rebound by Team,66,80
280,3,3:26.0,,A. Horford enters the game for J. Brown,66,80
281,3,3:26.0,G. Antetokounmpo enters the game for K. Middleton,,66,80
282,3,3:21.0,,T. Rozier misses 2-pt jump shot from 12 ft,66,80
283,3,3:18.0,Defensive rebound by G. Antetokounmpo,,66,80
284,3,3:08.0,J. Henson makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,68,80
285,3,2:50.0,,G. Monroe makes 2-pt layup at rim (assist by S. Larkin),68,82
286,3,2:50.0,,Shooting foul by J. Henson (drawn by G. Monroe),68,82
287,3,2:50.0,,G. Monroe makes free throw 1 of 1,68,83
288,3,2:34.0,S. Muhammad misses 2-pt jump shot from 6 ft,,68,83
289,3,2:31.0,,Defensive rebound by A. Horford,68,83
290,3,2:17.0,,T. Rozier misses 3-pt jump shot from 25 ft,68,83
291,3,2:14.0,Defensive rebound by J. Parker,,68,83
292,3,2:07.0,Turnover by J. Parker (bad pass; steal by A. Horford),,68,83
293,3,1:54.0,,S. Larkin misses 3-pt jump shot from 29 ft (block by G. Antetokounmpo),68,83
294,3,1:50.0,Defensive rebound by Team,,68,83
295,3,1:50.0,J. Terry enters the game for J. Parker,,68,83
296,3,1:40.0,M. Brogdon makes 2-pt jump shot from 20 ft,,70,83
297,3,1:25.0,,Personal foul by M. Brogdon (drawn by M. Morris),70,83
298,3,1:25.0,,M. Morris misses free throw 1 of 2,70,83
299,3,1:25.0,,Offensive rebound by Team,70,83
300,3,1:25.0,,J. Tatum enters the game for T. Rozier,70,83
301,3,1:25.0,K. Middleton enters the game for S. Muhammad,,70,83
302,3,1:25.0,,M. Morris misses free throw 2 of 2,70,83
303,3,1:25.0,Defensive rebound by K. Middleton,,70,83
304,3,1:12.0,G. Antetokounmpo makes 2-pt hook shot from 6 ft,,72,83
305,3,0:51.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by M. Morris),72,85
306,3,0:40.0,Personal foul by J. Tatum (drawn by K. Middleton),,72,85
307,3,0:36.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Henson),,75,85
308,3,0:26.0,,S. Larkin makes 2-pt layup from 1 ft,75,87
309,3,0:03.0,Turnover by K. Middleton (lost ball; steal by J. Tatum),,75,87
310,3,0:03.0,,Boston full timeout,75,87
311,3,0:03.0,,T. Rozier enters the game for A. Horford,75,87
312,3,0:00.0,,S. Larkin makes 3-pt jump shot from 27 ft,75,90
313,4,11:46.0,,Turnover by G. Monroe (lost ball; steal by E. Bledsoe),75,90
314,4,11:41.0,K. Middleton misses 3-pt jump shot from 25 ft,,75,90
315,4,11:38.0,,Defensive rebound by J. Tatum,75,90
316,4,11:36.0,,Personal foul by T. Snell (drawn by J. Tatum),75,90
317,4,11:28.0,,Personal foul by K. Middleton (drawn by G. Monroe),75,90
318,4,11:20.0,,Turnover by G. Monroe (out of bounds lost ball),75,90
319,4,11:06.0,Turnover by G. Antetokounmpo (bad pass; steal by A. Horford),,75,90
320,4,10:52.0,,G. Monroe makes 2-pt layup at rim,75,92
321,4,10:39.0,Personal foul by S. Larkin (drawn by E. Bledsoe),,75,92
322,4,10:31.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,78,92
323,4,10:02.0,,A. Horford makes 2-pt jump shot from 16 ft,78,94
324,4,9:48.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,80,94
325,4,9:37.0,,Personal foul by G. Antetokounmpo (drawn by J. Tatum),80,94
326,4,9:30.0,,J. Tatum makes 2-pt layup at rim (assist by G. Monroe),80,96
327,4,9:05.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,80,96
328,4,9:03.0,,Defensive rebound by A. Horford,80,96
329,4,8:48.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by S. Larkin),80,98
330,4,8:47.0,Milwaukee full timeout,,80,98
331,4,8:47.0,J. Henson enters the game for S. Muhammad,,80,98
332,4,8:47.0,S. Brown enters the game for T. Snell,,80,98
333,4,8:31.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,83,98
334,4,8:12.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Monroe),83,101
335,4,7:52.0,S. Brown misses 3-pt jump shot from 25 ft,,83,101
336,4,7:49.0,,Defensive rebound by J. Tatum,83,101
337,4,7:38.0,,G. Monroe misses 2-pt jump shot from 14 ft,83,101
338,4,7:35.0,Defensive rebound by S. Brown,,83,101
339,4,7:32.0,Shooting foul by M. Morris (drawn by K. Middleton),,83,101
340,4,7:32.0,K. Middleton misses free throw 1 of 2,,83,101
341,4,7:32.0,Offensive rebound by Team,,83,101
342,4,7:32.0,,G. Yabusele enters the game for J. Tatum,83,101
343,4,7:32.0,,J. Brown enters the game for M. Morris,83,101
344,4,7:32.0,,T. Rozier enters the game for A. Horford,83,101
345,4,7:32.0,K. Middleton misses free throw 2 of 2,,83,101
346,4,7:32.0,,Defensive rebound by G. Monroe,83,101
347,4,7:22.0,,S. Larkin makes 2-pt layup at rim,83,103
348,4,7:02.0,J. Henson makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),,85,103
349,4,6:34.0,,J. Brown misses 3-pt jump shot from 28 ft,85,103
350,4,6:33.0,,Offensive rebound by Team,85,103
351,4,6:33.0,,Turnover by Team (shot clock),85,103
352,4,6:24.0,K. Middleton makes 2-pt jump shot from 9 ft,,87,103
353,4,6:04.0,,S. Larkin misses 3-pt jump shot from 26 ft,87,103
354,4,6:01.0,Defensive rebound by G. Antetokounmpo,,87,103
355,4,5:57.0,S. Brown makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,89,103
356,4,5:57.0,,Boston full timeout,89,103
357,4,5:57.0,,A. Horford enters the game for S. Larkin,89,103
358,4,5:57.0,,J. Tatum enters the game for G. Monroe,89,103
359,4,5:57.0,,M. Morris enters the game for G. Yabusele,89,103
360,4,5:38.0,,Shooting foul by K. Middleton (drawn by J. Brown),89,103
361,4,5:38.0,,J. Brown misses free throw 1 of 2,89,103
362,4,5:38.0,,Offensive rebound by Team,89,103
363,4,5:38.0,,J. Brown makes free throw 2 of 2,89,104
364,4,5:28.0,E. Bledsoe makes 2-pt layup at rim,,91,104
365,4,5:14.0,,Personal foul by G. Antetokounmpo (drawn by M. Morris),91,104
366,4,5:14.0,,M. Morris misses free throw 1 of 2,91,104
367,4,5:14.0,,Offensive rebound by Team,91,104
368,4,5:14.0,,A. Baynes enters the game for J. Tatum,91,104
369,4,5:14.0,,M. Morris makes free throw 2 of 2,91,105
370,4,5:04.0,Shooting foul by A. Horford (drawn by G. Antetokounmpo),,91,105
371,4,5:04.0,G. Antetokounmpo makes free throw 1 of 2,,92,105
372,4,5:04.0,G. Antetokounmpo makes free throw 2 of 2,,93,105
373,4,4:43.0,,A. Horford misses 2-pt layup from 2 ft,93,105
374,4,4:40.0,Defensive rebound by J. Henson,,93,105
375,4,4:34.0,S. Brown makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),,95,105
376,4,4:21.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by T. Rozier),95,107
377,4,4:13.0,G. Antetokounmpo makes 2-pt jump shot from 7 ft,,97,107
378,4,4:13.0,Shooting foul by A. Horford (drawn by G. Antetokounmpo),,97,107
