,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
71,1,3:33.0,,D. Exum enters the game for R. Rubio,20,17
72,1,3:24.0,R. Westbrook makes 2-pt layup from 2 ft,,22,17
73,1,3:11.0,,D. Mitchell misses 2-pt jump shot from 20 ft,22,17
74,1,3:07.0,Defensive rebound by P. Patterson,,22,17
75,1,2:59.0,P. George makes 2-pt jump shot from 19 ft (assist by P. Patterson),,24,17
76,1,2:35.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Crowder),24,19
77,1,2:24.0,C. Anthony makes 2-pt layup from 1 ft (assist by R. Westbrook),,26,19
78,1,2:10.0,,J. Crowder misses 2-pt jump shot from 21 ft,26,19
79,1,2:07.0,Defensive rebound by P. George,,26,19
80,1,1:55.0,C. Anthony misses 2-pt layup from 3 ft (block by R. O'Neale),,26,19
81,1,1:52.0,Offensive rebound by C. Anthony,,26,19
82,1,1:51.0,C. Anthony misses 2-pt layup from 1 ft,,26,19
83,1,1:47.0,,Defensive rebound by D. Mitchell,26,19
84,1,1:45.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by D. Mitchell),26,22
85,1,1:45.0,Oklahoma City full timeout,,26,22
86,1,1:45.0,,J. Ingles enters the game for R. O'Neale,26,22
87,1,1:45.0,,J. Jerebko enters the game for D. Mitchell,26,22
88,1,1:45.0,R. Felton enters the game for R. Westbrook,,26,22
89,1,1:45.0,Á. Abrines enters the game for C. Brewer,,26,22
90,1,1:33.0,Personal foul by J. Crowder (drawn by P. George),,26,22
91,1,1:33.0,P. George makes free throw 1 of 2,,27,22
92,1,1:33.0,P. George makes free throw 2 of 2,,28,22
93,1,1:20.0,,D. Exum misses 2-pt layup from 5 ft (block by C. Anthony),28,22
94,1,1:17.0,Defensive rebound by Á. Abrines,,28,22
95,1,1:12.0,Turnover by R. Felton (bad pass; steal by J. Crowder),,28,22
96,1,1:06.0,,D. Favors misses 2-pt layup from 1 ft,28,22
97,1,1:04.0,Defensive rebound by P. George,,28,22
98,1,0:51.0,Offensive foul by P. George (drawn by D. Exum),,28,22
99,1,0:51.0,Turnover by P. George (offensive foul),,28,22
100,1,0:51.0,J. Grant enters the game for C. Anthony,,28,22
101,1,0:33.0,,Turnover by J. Ingles (bad pass; steal by J. Grant),28,22
102,1,0:33.0,Personal foul by J. Jerebko (drawn by Á. Abrines),,28,22
103,1,0:33.0,Á. Abrines makes free throw 1 of 2,,29,22
104,1,0:33.0,Á. Abrines makes free throw 2 of 2,,30,22
105,1,0:25.0,,Shooting foul by P. Patterson (drawn by D. Exum),30,22
106,1,0:25.0,,D. Exum makes free throw 1 of 2,30,23
107,1,0:25.0,,D. Exum makes free throw 2 of 2,30,24
108,1,0:06.0,Turnover by P. George (bad pass; steal by D. Favors),,30,24
109,1,0:01.0,,D. Exum misses 2-pt layup from 3 ft,30,24
110,1,0:01.0,Defensive rebound by J. Grant,,30,24
111,2,11:37.0,,J. Ingles misses 3-pt jump shot from 23 ft,30,24
112,2,11:33.0,Defensive rebound by P. George,,30,24
113,2,11:27.0,Shooting foul by J. Jerebko (drawn by P. George),,30,24
114,2,11:27.0,P. George makes free throw 1 of 2,,31,24
115,2,11:27.0,P. George makes free throw 2 of 2,,32,24
116,2,11:13.0,,Turnover by J. Crowder (lost ball; steal by Á. Abrines),32,24
117,2,11:05.0,J. Grant misses 3-pt jump shot from 24 ft,,32,24
118,2,11:00.0,,Defensive rebound by J. Crowder,32,24
119,2,10:53.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by D. Exum),32,27
120,2,10:50.0,Oklahoma City full timeout,,32,27
121,2,10:33.0,J. Grant makes 2-pt hook shot from 3 ft (assist by R. Felton),,34,27
122,2,10:15.0,,D. Favors makes 2-pt dunk from 2 ft (assist by J. Ingles),34,29
123,2,9:57.0,R. Felton misses 2-pt layup from 5 ft,,34,29
124,2,9:55.0,,Defensive rebound by D. Exum,34,29
125,2,9:47.0,,J. Ingles misses 3-pt jump shot from 22 ft,34,29
126,2,9:43.0,Defensive rebound by P. Patterson,,34,29
127,2,9:38.0,,R. Gobert enters the game for J. Jerebko,34,29
128,2,9:38.0,,D. Mitchell enters the game for D. Exum,34,29
129,2,9:38.0,S. Adams enters the game for P. Patterson,,34,29
130,2,9:36.0,Turnover by P. George (turnover; steal by J. Crowder),,34,29
131,2,9:36.0,,R. O'Neale enters the game for J. Crowder,34,29
132,2,9:36.0,R. Westbrook enters the game for P. George,,34,29
133,2,9:25.0,,J. Ingles misses 3-pt jump shot from 24 ft,34,29
134,2,9:22.0,Defensive rebound by Team,,34,29
135,2,9:04.0,R. Westbrook misses 2-pt jump shot from 17 ft,,34,29
136,2,9:02.0,,Defensive rebound by J. Ingles,34,29
137,2,8:52.0,,R. Gobert misses 2-pt layup from 5 ft (block by J. Grant),34,29
138,2,8:50.0,Defensive rebound by J. Grant,,34,29
139,2,8:50.0,R. Westbrook makes technical free throw,,35,29
140,2,8:50.0,,R. Rubio enters the game for J. Ingles,35,29
141,2,8:44.0,R. Westbrook misses 2-pt jump shot from 14 ft,,35,29
142,2,8:42.0,,Defensive rebound by R. O'Neale,35,29
143,2,8:33.0,,R. Rubio misses 2-pt jump shot from 5 ft,35,29
144,2,8:31.0,Defensive rebound by S. Adams,,35,29
145,2,8:28.0,R. Westbrook misses 2-pt layup from 6 ft (block by D. Favors),,35,29
146,2,8:28.0,Offensive rebound by J. Grant,,35,29
147,2,8:25.0,J. Grant makes 2-pt layup from 2 ft,,37,29
148,2,8:25.0,Technical foul by S. Adams,,37,29
149,2,8:25.0,,R. Rubio misses technical free throw,37,29
150,2,8:25.0,,Offensive rebound by Team,37,29
151,2,8:12.0,,R. O'Neale misses 3-pt jump shot from 22 ft,37,29
152,2,8:11.0,,Offensive rebound by R. O'Neale,37,29
153,2,8:06.0,,D. Mitchell misses 3-pt jump shot from 28 ft,37,29
154,2,8:03.0,,Offensive rebound by R. O'Neale,37,29
155,2,8:03.0,,Shooting foul by J. Grant (drawn by R. O'Neale),37,29
156,2,8:03.0,,R. O'Neale makes free throw 1 of 2,37,30
157,2,8:03.0,,R. O'Neale makes free throw 2 of 2,37,31
158,2,7:49.0,J. Grant misses 2-pt layup from 4 ft,,37,31
159,2,7:47.0,,Defensive rebound by R. Rubio,37,31
160,2,7:43.0,,Shooting foul by R. Felton (drawn by D. Favors),37,31
161,2,7:43.0,,D. Favors makes free throw 1 of 2,37,32
162,2,7:43.0,C. Brewer enters the game for R. Felton,,37,32
163,2,7:43.0,C. Anthony enters the game for J. Grant,,37,32
164,2,7:43.0,,D. Favors misses free throw 2 of 2,37,32
165,2,7:42.0,Defensive rebound by C. Anthony,,37,32
166,2,7:31.0,S. Adams misses 2-pt jump shot from 9 ft,,37,32
167,2,7:28.0,,Defensive rebound by R. Gobert,37,32
168,2,7:25.0,,Shooting foul by R. Westbrook (drawn by R. Rubio),37,32
169,2,7:25.0,,R. Rubio makes free throw 1 of 2,37,33
170,2,7:25.0,,J. Crowder enters the game for D. Favors,37,33
171,2,7:25.0,,R. Rubio makes free throw 2 of 2,37,34
172,2,7:07.0,R. Westbrook makes 2-pt jump shot from 4 ft,,39,34
173,2,6:55.0,,J. Crowder misses 3-pt jump shot from 26 ft,39,34
174,2,6:52.0,Defensive rebound by R. Westbrook,,39,34
175,2,6:47.0,C. Anthony misses 3-pt jump shot from 24 ft,,39,34
176,2,6:45.0,,Defensive rebound by Team,39,34
177,2,6:33.0,,D. Mitchell makes 2-pt layup from 2 ft,39,36
178,2,6:25.0,Personal foul by D. Mitchell (drawn by R. Westbrook),,39,36
179,2,6:25.0,P. George enters the game for Á. Abrines,,39,36
180,2,6:14.0,C. Anthony misses 2-pt jump shot from 10 ft,,39,36
181,2,6:11.0,,Defensive rebound by R. Rubio,39,36
182,2,6:08.0,,R. Rubio misses 3-pt jump shot from 26 ft,39,36
183,2,6:03.0,,Offensive rebound by J. Crowder,39,36
184,2,6:03.0,,J. Crowder misses 2-pt layup at rim,39,36
185,2,6:01.0,,Offensive rebound by R. Gobert,39,36
186,2,6:01.0,,R. Gobert makes 2-pt layup at rim,39,38
187,2,5:56.0,Shooting foul by R. Gobert (drawn by P. George),,39,38
188,2,5:56.0,P. George makes free throw 1 of 2,,40,38
189,2,5:56.0,P. George makes free throw 2 of 2,,41,38
190,2,5:46.0,,Turnover by R. Rubio (bad pass; steal by C. Brewer),41,38
191,2,5:43.0,Turnover by P. George (out of bounds lost ball),,41,38
192,2,5:28.0,,D. Mitchell misses 3-pt jump shot from 26 ft,41,38
193,2,5:24.0,Defensive rebound by P. George,,41,38
194,2,5:21.0,Personal block foul by J. Crowder (drawn by C. Anthony),,41,38
195,2,5:15.0,Shooting foul by D. Mitchell (drawn by R. Westbrook),,41,38
196,2,5:15.0,R. Westbrook makes free throw 1 of 2,,42,38
197,2,5:15.0,R. Westbrook makes free throw 2 of 2,,43,38
198,2,4:55.0,,J. Crowder misses 2-pt layup from 6 ft (block by C. Anthony),43,38
199,2,4:51.0,Defensive rebound by R. Westbrook,,43,38
200,2,4:45.0,P. George misses 2-pt jump shot from 17 ft,,43,38
201,2,4:43.0,,Defensive rebound by J. Crowder,43,38
202,2,4:33.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by J. Crowder),43,41
203,2,4:14.0,R. Westbrook misses 2-pt jump shot from 21 ft,,43,41
204,2,4:12.0,,Defensive rebound by R. O'Neale,43,41
205,2,4:04.0,,R. Rubio misses 3-pt jump shot from 23 ft,43,41
206,2,4:00.0,,Offensive rebound by R. Gobert,43,41
207,2,4:00.0,,R. Gobert misses 2-pt dunk from 2 ft,43,41
208,2,4:00.0,,Offensive rebound by Team,43,41
209,2,4:00.0,,Utah full timeout,43,41
210,2,4:00.0,,J. Ingles enters the game for R. O'Neale,43,41
211,2,3:45.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),43,43
212,2,3:20.0,C. Anthony makes 2-pt jump shot from 8 ft,,45,43
213,2,3:02.0,,D. Mitchell makes 2-pt layup from 2 ft,45,45
214,2,2:38.0,S. Adams makes 2-pt hook shot from 3 ft,,47,45
215,2,2:10.0,,R. Rubio makes 2-pt jump shot from 14 ft,47,47
216,2,2:00.0,R. Westbrook makes 2-pt jump shot from 13 ft,,49,47
217,2,1:43.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Rubio),49,50
218,2,1:36.0,,Offensive charge foul by R. Westbrook (drawn by R. Rubio),49,50
219,2,1:36.0,Turnover by R. Westbrook (offensive foul),,49,50
220,2,1:36.0,,D. Favors enters the game for J. Crowder,49,50
221,2,1:36.0,R. Felton enters the game for R. Westbrook,,49,50
222,2,1:16.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Gobert),49,53
223,2,0:57.0,C. Anthony misses 2-pt jump shot from 18 ft,,49,53
224,2,0:55.0,Offensive rebound by S. Adams,,49,53
225,2,0:53.0,C. Anthony makes 2-pt layup from 3 ft,,51,53
226,2,0:35.0,,D. Mitchell misses 2-pt jump shot from 11 ft,51,53
227,2,0:32.0,,Offensive rebound by R. Rubio,51,53
228,2,0:27.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),51,56
229,2,0:07.0,Turnover by P. George (turnover),,51,56
230,2,0:07.0,,Technical foul by J. Ingles,51,56
231,2,0:07.0,C. Anthony makes technical free throw,,52,56
232,2,0:02.0,,D. Mitchell makes 2-pt layup from 1 ft,52,58
233,2,0:00.0,R. Felton misses 3-pt jump shot from 44 ft,,52,58
234,2,0:00.0,Offensive rebound by Team,,52,58
235,3,11:45.0,,D. Mitchell misses 2-pt layup from 2 ft,52,58
236,3,11:45.0,,Offensive rebound by Team,52,58
237,3,11:38.0,,D. Favors makes 2-pt dunk from 2 ft (assist by R. Rubio),52,60
238,3,11:18.0,C. Anthony misses 3-pt jump shot from 25 ft,,52,60
239,3,11:15.0,,Defensive rebound by D. Favors,52,60
240,3,11:01.0,,R. Rubio makes 3-pt jump shot from 27 ft (assist by J. Ingles),52,63
241,3,10:37.0,R. Westbrook misses 3-pt jump shot from 28 ft,,52,63
242,3,10:34.0,,Defensive rebound by D. Mitchell,52,63
243,3,10:30.0,,Shooting foul by P. George (drawn by D. Mitchell),52,63
244,3,10:30.0,,D. Mitchell makes free throw 1 of 2,52,64
245,3,10:30.0,,D. Mitchell makes free throw 2 of 2,52,65
246,3,10:04.0,P. George misses 3-pt jump shot from 23 ft,,52,65
247,3,10:04.0,Offensive rebound by Team,,52,65
248,3,10:04.0,Turnover by Team (shot clock),,52,65
249,3,9:56.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),52,67
250,3,9:54.0,Oklahoma City full timeout,,52,67
251,3,9:40.0,Turnover by P. George (bad pass; steal by R. Gobert),,52,67
252,3,9:31.0,,J. Ingles misses 3-pt jump shot from 22 ft,52,67
253,3,9:29.0,Defensive rebound by C. Anthony,,52,67
254,3,9:22.0,C. Anthony makes 2-pt jump shot from 11 ft,,54,67
255,3,8:58.0,,D. Mitchell makes 2-pt layup from 2 ft,54,69
256,3,8:58.0,,Shooting foul by C. Brewer (drawn by D. Mitchell),54,69
257,3,8:58.0,,D. Mitchell makes free throw 1 of 1,54,70
258,3,8:42.0,R. Westbrook makes 2-pt jump shot from 20 ft,,56,70
259,3,8:22.0,,D. Mitchell misses 2-pt layup from 2 ft,56,70
260,3,8:20.0,Defensive rebound by S. Adams,,56,70
261,3,8:12.0,C. Brewer misses 3-pt jump shot from 22 ft,,56,70
262,3,8:07.0,Offensive rebound by P. George,,56,70
263,3,8:07.0,P. George makes 2-pt layup from 2 ft,,58,70
264,3,7:58.0,,Turnover by R. Gobert (bad pass; steal by P. George),58,70
265,3,7:54.0,P. George makes 2-pt dunk from 2 ft,,60,70
266,3,7:37.0,,Shooting foul by C. Brewer (drawn by R. Gobert),60,70
267,3,7:37.0,,R. Gobert makes free throw 1 of 2,60,71
268,3,7:37.0,J. Grant enters the game for C. Brewer,,60,71
269,3,7:37.0,,R. Gobert makes free throw 2 of 2,60,72
270,3,7:27.0,Turnover by R. Westbrook (bad pass),,60,72
271,3,7:27.0,,J. Crowder enters the game for J. Ingles,60,72
272,3,7:11.0,,D. Favors misses 2-pt layup from 2 ft,60,72
273,3,7:09.0,Defensive rebound by R. Westbrook,,60,72
274,3,7:06.0,Shooting foul by J. Crowder (drawn by R. Westbrook),,60,72
275,3,7:06.0,R. Westbrook makes free throw 1 of 2,,61,72
276,3,7:06.0,R. Westbrook misses free throw 2 of 2,,61,72
277,3,7:06.0,,Defensive rebound by Team,61,72
278,3,6:52.0,,D. Favors makes 2-pt hook shot from 2 ft (assist by R. Rubio),61,74
279,3,6:33.0,C. Anthony misses 3-pt jump shot from 25 ft,,61,74
280,3,6:31.0,,Defensive rebound by J. Crowder,61,74
281,3,6:24.0,,D. Mitchell makes 2-pt layup from 2 ft,61,76
282,3,6:13.0,P. George makes 2-pt jump shot from 11 ft,,63,76
283,3,6:13.0,Shooting foul by D. Mitchell (drawn by P. George),,63,76
284,3,6:13.0,P. George makes free throw 1 of 1,,64,76
285,3,5:56.0,,R. Rubio misses 2-pt jump shot from 19 ft,64,76
286,3,5:52.0,Defensive rebound by R. Westbrook,,64,76
287,3,5:47.0,P. George misses 3-pt jump shot from 32 ft,,64,76
288,3,5:44.0,,Defensive rebound by R. Rubio,64,76
289,3,5:40.0,,R. Rubio makes 2-pt jump shot from 14 ft,64,78
290,3,5:38.0,Oklahoma City full timeout,,64,78
291,3,5:38.0,,R. O'Neale enters the game for D. Favors,64,78
292,3,5:32.0,Personal foul by R. O'Neale (drawn by P. George),,64,78
293,3,5:24.0,Shooting foul by R. Gobert (drawn by P. George),,64,78
294,3,5:24.0,P. George makes free throw 1 of 2,,65,78
295,3,5:24.0,P. George makes free throw 2 of 2,,66,78
296,3,5:09.0,,D. Mitchell misses 2-pt jump shot from 15 ft,66,78
297,3,5:07.0,Defensive rebound by R. Westbrook,,66,78
298,3,4:47.0,S. Adams misses 2-pt jump shot from 8 ft,,66,78
299,3,4:45.0,,Defensive rebound by R. O'Neale,66,78
300,3,4:30.0,,J. Crowder misses 3-pt jump shot from 24 ft,66,78
301,3,4:29.0,Defensive rebound by R. Westbrook,,66,78
302,3,4:22.0,Turnover by R. Westbrook (bad pass; steal by J. Crowder),,66,78
303,3,4:11.0,,R. Gobert misses 2-pt layup from 1 ft,66,78
304,3,4:07.0,,Offensive rebound by R. Gobert,66,78
305,3,4:07.0,,R. Gobert makes 2-pt layup at rim,66,80
306,3,3:55.0,P. George misses 2-pt layup from 2 ft,,66,80
307,3,3:53.0,,Defensive rebound by J. Crowder,66,80
308,3,3:49.0,,D. Mitchell misses 3-pt jump shot from 24 ft,66,80
309,3,3:46.0,Defensive rebound by S. Adams,,66,80
310,3,3:39.0,C. Anthony misses 3-pt jump shot from 25 ft,,66,80
311,3,3:35.0,,Defensive rebound by R. O'Neale,66,80
312,3,3:30.0,,Utah full timeout,66,80
313,3,3:30.0,,D. Favors enters the game for R. Rubio,66,80
314,3,3:30.0,,J. Ingles enters the game for R. Gobert,66,80
315,3,3:30.0,Á. Abrines enters the game for P. George,,66,80
316,3,3:18.0,,D. Mitchell makes 2-pt layup from 2 ft,66,82
317,3,3:18.0,Violation by J. Grant (def goaltending),,66,82
318,3,3:10.0,R. Westbrook misses 3-pt jump shot from 25 ft,,66,82
319,3,3:08.0,,Defensive rebound by J. Ingles,66,82
320,3,3:00.0,,J. Crowder misses 3-pt jump shot from 24 ft,66,82
321,3,2:56.0,Defensive rebound by Á. Abrines,,66,82
322,3,2:49.0,R. Westbrook misses 2-pt layup from 6 ft,,66,82
323,3,2:44.0,Offensive rebound by C. Anthony,,66,82
324,3,2:44.0,C. Anthony misses 2-pt layup from 4 ft,,66,82
325,3,2:44.0,,Defensive rebound by J. Crowder,66,82
326,3,2:29.0,,D. Mitchell makes 2-pt jump shot from 21 ft,66,84
327,3,2:05.0,Turnover by R. Westbrook (bad pass; steal by J. Ingles),,66,84
328,3,1:56.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),66,87
329,3,1:31.0,C. Anthony makes 2-pt jump shot from 10 ft,,68,87
330,3,1:14.0,,D. Mitchell misses 3-pt jump shot from 24 ft,68,87
331,3,1:11.0,Defensive rebound by R. Westbrook,,68,87
332,3,1:00.0,Shooting foul by R. O'Neale (drawn by R. Westbrook),,68,87
333,3,1:00.0,R. Westbrook makes free throw 1 of 2,,69,87
334,3,1:00.0,,D. Exum enters the game for D. Mitchell,69,87
335,3,1:00.0,P. Patterson enters the game for S. Adams,,69,87
336,3,1:00.0,R. Westbrook makes free throw 2 of 2,,70,87
337,3,0:43.0,,Shooting foul by Á. Abrines (drawn by J. Ingles),70,87
338,3,0:43.0,,J. Ingles makes free throw 1 of 2,70,88
339,3,0:43.0,R. Felton enters the game for R. Westbrook,,70,88
340,3,0:43.0,,J. Ingles misses free throw 2 of 2,70,88
341,3,0:41.0,Defensive rebound by P. Patterson,,70,88
342,3,0:24.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by P. Patterson),,73,88
343,3,0:06.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Ingles),73,90
344,3,0:02.0,,Offensive charge foul by C. Anthony (drawn by J. Crowder),73,90
345,3,0:02.0,Turnover by C. Anthony (offensive foul),,73,90
346,4,11:48.0,P. George misses 2-pt layup from 3 ft (block by D. Favors),,73,90
347,4,11:44.0,,Defensive rebound by J. Jerebko,73,90
348,4,11:30.0,,D. Exum misses 3-pt jump shot from 23 ft,73,90
349,4,11:28.0,Defensive rebound by Team,,73,90
350,4,11:16.0,Shooting foul by D. Exum (drawn by R. Felton),,73,90
351,4,11:16.0,R. Felton misses free throw 1 of 2,,73,90
352,4,11:16.0,Offensive rebound by Team,,73,90
353,4,11:16.0,R. Felton misses free throw 2 of 2,,73,90
354,4,11:14.0,,Defensive rebound by R. O'Neale,73,90
355,4,10:54.0,,Turnover by D. Exum (lost ball; steal by Á. Abrines),73,90
356,4,10:49.0,P. George makes 2-pt layup from 2 ft,,75,90
357,4,10:24.0,,R. O'Neale misses 2-pt layup from 2 ft,75,90
358,4,10:22.0,Defensive rebound by Á. Abrines,,75,90
359,4,10:08.0,R. Felton misses 2-pt jump shot from 7 ft,,75,90
360,4,10:07.0,,Defensive rebound by D. Exum,75,90
361,4,10:04.0,,R. Rubio enters the game for D. Exum,75,90
362,4,9:51.0,,R. Rubio misses 3-pt jump shot from 22 ft,75,90
363,4,9:47.0,Defensive rebound by P. Patterson,,75,90
364,4,9:37.0,J. Grant makes 2-pt layup from 1 ft (assist by P. George),,77,90
365,4,9:23.0,,J. Ingles makes 2-pt layup from 2 ft (assist by R. Rubio),77,92
366,4,9:23.0,,Shooting foul by J. Grant (drawn by J. Ingles),77,92
367,4,9:23.0,,D. Mitchell enters the game for J. Jerebko,77,92
368,4,9:23.0,,J. Crowder enters the game for R. O'Neale,77,92
369,4,9:23.0,,J. Ingles makes free throw 1 of 1,77,93
370,4,9:13.0,J. Grant misses 2-pt dunk from 4 ft (block by D. Mitchell),,77,93
371,4,9:10.0,,Defensive rebound by R. Rubio,77,93
372,4,9:07.0,,Shooting foul by J. Grant (drawn by J. Crowder),77,93
373,4,9:07.0,,J. Crowder makes free throw 1 of 2,77,94
374,4,9:07.0,,R. Gobert enters the game for D. Favors,77,94
375,4,9:07.0,,J. Crowder misses free throw 2 of 2,77,94
376,4,9:04.0,,Offensive rebound by R. Gobert,77,94
377,4,9:03.0,,R. Gobert makes 2-pt layup at rim,77,96
378,4,8:48.0,P. Patterson misses 3-pt jump shot from 22 ft,,77,96
379,4,8:44.0,,Defensive rebound by R. Rubio,77,96
380,4,8:39.0,,Turnover by R. Rubio (lost ball; steal by R. Felton),77,96
381,4,8:34.0,R. Felton makes 2-pt layup from 2 ft,,79,96
382,4,8:18.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Rubio),79,99
383,4,8:04.0,P. George misses 3-pt jump shot from 26 ft,,79,99
384,4,8:02.0,,Defensive rebound by D. Mitchell,79,99
385,4,7:55.0,,Personal foul by R. Felton (drawn by R. Gobert),79,99
386,4,7:55.0,S. Adams enters the game for Á. Abrines,,79,99
387,4,7:55.0,R. Westbrook enters the game for J. Grant,,79,99
388,4,7:49.0,,J. Ingles misses 3-pt jump shot from 24 ft,79,99
389,4,7:46.0,Defensive rebound by S. Adams,,79,99
