,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
90,1,2:55.0,Defensive rebound by W. Reed,,16,27
91,1,2:44.0,Personal foul by P. George (drawn by B. Griffin),,16,27
92,1,2:44.0,,Oklahoma City full timeout,16,27
93,1,2:44.0,B. Griffin makes free throw 1 of 2,,17,27
94,1,2:44.0,B. Griffin makes free throw 2 of 2,,18,27
95,1,2:28.0,,P. George misses 3-pt jump shot from 24 ft,18,27
96,1,2:25.0,Defensive rebound by B. Griffin,,18,27
97,1,2:16.0,B. Griffin misses 3-pt jump shot from 25 ft,,18,27
98,1,2:15.0,Offensive rebound by Team,,18,27
99,1,2:15.0,,Loose ball foul by J. Grant (drawn by W. Reed),18,27
100,1,2:15.0,W. Reed misses free throw 1 of 2,,18,27
101,1,2:15.0,Offensive rebound by Team,,18,27
102,1,2:15.0,W. Reed makes free throw 2 of 2,,19,27
103,1,2:03.0,,R. Felton misses 2-pt jump shot from 17 ft,19,27
104,1,1:59.0,Defensive rebound by W. Reed,,19,27
105,1,1:53.0,B. Griffin makes 2-pt hook shot from 4 ft,,21,27
106,1,1:35.0,,J. Grant misses 3-pt jump shot from 24 ft,21,27
107,1,1:31.0,Defensive rebound by W. Johnson,,21,27
108,1,1:20.0,B. Griffin makes 2-pt jump shot from 3 ft,,23,27
109,1,1:20.0,,Violation by J. Grant (def goaltending),23,27
110,1,0:56.0,,R. Felton misses 3-pt jump shot from 25 ft,23,27
111,1,0:54.0,Defensive rebound by W. Reed,,23,27
112,1,0:47.0,L. Williams makes 2-pt layup from 1 ft,,25,27
113,1,0:36.0,,Shooting foul by W. Reed (drawn by R. Felton),25,27
114,1,0:36.0,,R. Felton makes free throw 1 of 2,25,28
115,1,0:36.0,,J. Huestis enters the game for P. George,25,28
116,1,0:36.0,,R. Felton misses free throw 2 of 2,25,28
117,1,0:34.0,Defensive rebound by W. Reed,,25,28
118,1,0:17.0,L. Williams makes 3-pt jump shot from 25 ft,,28,28
119,1,0:02.0,,R. Felton makes 2-pt jump shot from 14 ft,28,30
120,1,0:00.0,L. Williams makes 3-pt jump shot from 46 ft,,31,30
121,2,11:46.0,,P. George makes 2-pt jump shot from 15 ft (assist by P. Patterson),31,32
122,2,11:23.0,M. Harrell misses 2-pt layup from 1 ft (block by J. Huestis),,31,32
123,2,11:17.0,Offensive rebound by W. Reed,,31,32
124,2,11:17.0,W. Reed makes 2-pt layup at rim,,33,32
125,2,11:06.0,,P. George misses 2-pt jump shot from 12 ft,33,32
126,2,11:03.0,Defensive rebound by S. Dekker,,33,32
127,2,10:58.0,M. Harrell misses 2-pt layup from 1 ft,,33,32
128,2,10:57.0,,Defensive rebound by P. Patterson,33,32
129,2,10:53.0,,Shooting foul by S. Dekker (drawn by P. George),33,32
130,2,10:53.0,,P. George misses free throw 1 of 2,33,32
131,2,10:53.0,,Offensive rebound by Team,33,32
132,2,10:53.0,,D. Johnson enters the game for J. Grant,33,32
133,2,10:53.0,,P. George misses free throw 2 of 2,33,32
134,2,10:51.0,Defensive rebound by S. Dekker,,33,32
135,2,10:38.0,J. Evans misses 3-pt jump shot from 24 ft,,33,32
136,2,10:36.0,,Defensive rebound by R. Felton,33,32
137,2,10:32.0,,P. Patterson misses 3-pt jump shot from 23 ft,33,32
138,2,10:29.0,Defensive rebound by L. Williams,,33,32
139,2,10:11.0,L. Williams makes 3-pt jump shot from 22 ft,,36,32
140,2,9:55.0,,Personal foul by J. Evans (drawn by P. Patterson),36,32
141,2,9:47.0,,P. George misses 2-pt jump shot from 13 ft,36,32
142,2,9:45.0,Defensive rebound by L. Williams,,36,32
143,2,9:37.0,,Personal foul by W. Reed (drawn by P. George),36,32
144,2,9:36.0,Turnover by L. Williams (bad pass; steal by J. Huestis),,36,32
145,2,9:22.0,,R. Felton misses 2-pt jump shot from 15 ft,36,32
146,2,9:19.0,Defensive rebound by M. Harrell,,36,32
147,2,9:06.0,L. Williams misses 3-pt jump shot from 25 ft,,36,32
148,2,9:03.0,,Defensive rebound by J. Huestis,36,32
149,2,8:52.0,,P. George makes 2-pt jump shot from 14 ft,36,34
150,2,8:24.0,J. Evans makes 2-pt jump shot from 22 ft (assist by M. Harrell),,38,34
151,2,8:03.0,,D. Johnson misses 2-pt hook shot from 6 ft,38,34
152,2,8:02.0,,Offensive rebound by D. Johnson,38,34
153,2,8:00.0,,P. George makes 3-pt jump shot from 23 ft (assist by D. Johnson),38,37
154,2,7:46.0,W. Reed makes 2-pt hook shot from 1 ft (assist by L. Williams),,40,37
155,2,7:40.0,,Shooting foul by S. Dekker (drawn by P. George),40,37
156,2,7:40.0,,P. George makes free throw 1 of 2,40,38
157,2,7:40.0,,C. Anthony enters the game for R. Felton,40,38
158,2,7:40.0,,R. Westbrook enters the game for J. Huestis,40,38
159,2,7:40.0,,A. Roberson enters the game for P. Patterson,40,38
160,2,7:40.0,A. Rivers enters the game for J. Evans,,40,38
161,2,7:40.0,S. Thornwell enters the game for S. Dekker,,40,38
162,2,7:40.0,D. Jordan enters the game for W. Reed,,40,38
163,2,7:40.0,,P. George makes free throw 2 of 2,40,39
164,2,7:26.0,Turnover by S. Thornwell (traveling),,40,39
165,2,7:26.0,,J. Huestis enters the game for P. George,40,39
166,2,7:14.0,,Personal foul by M. Harrell (drawn by C. Anthony),40,39
167,2,7:14.0,,C. Anthony makes free throw 1 of 2,40,40
168,2,7:14.0,B. Griffin enters the game for M. Harrell,,40,40
169,2,7:14.0,,C. Anthony makes free throw 2 of 2,40,41
170,2,7:05.0,B. Griffin misses 3-pt jump shot from 23 ft,,40,41
171,2,7:00.0,,Defensive rebound by J. Huestis,40,41
172,2,6:55.0,,A. Roberson misses 2-pt layup at rim,40,41
173,2,6:53.0,,A. Roberson misses 2-pt layup from 3 ft,40,41
174,2,6:53.0,,Offensive rebound by Team,40,41
175,2,6:52.0,,Offensive rebound by A. Roberson,40,41
176,2,6:51.0,Loose ball foul by A. Rivers (drawn by D. Johnson),,40,41
177,2,6:51.0,,Oklahoma City full timeout,40,41
178,2,6:51.0,W. Johnson enters the game for A. Rivers,,40,41
179,2,6:51.0,,D. Johnson makes free throw 1 of 2,40,42
180,2,6:51.0,,D. Johnson misses free throw 2 of 2,40,42
181,2,6:51.0,Defensive rebound by D. Jordan,,40,42
182,2,6:36.0,B. Griffin makes 2-pt layup from 1 ft,,42,42
183,2,6:24.0,,C. Anthony misses 3-pt jump shot from 22 ft,42,42
184,2,6:19.0,Defensive rebound by L. Williams,,42,42
185,2,6:19.0,Shooting foul by J. Huestis (drawn by B. Griffin),,42,42
186,2,6:19.0,B. Griffin makes free throw 1 of 2,,43,42
187,2,6:19.0,,P. George enters the game for J. Huestis,43,42
188,2,6:19.0,B. Griffin makes free throw 2 of 2,,44,42
189,2,5:59.0,,R. Westbrook misses 3-pt jump shot from 25 ft,44,42
190,2,5:56.0,Defensive rebound by W. Johnson,,44,42
191,2,5:49.0,Personal foul by D. Johnson (drawn by D. Jordan),,44,42
192,2,5:49.0,,Á. Abrines enters the game for A. Roberson,44,42
193,2,5:34.0,B. Griffin misses 3-pt jump shot from 25 ft,,44,42
194,2,5:34.0,Offensive rebound by Team,,44,42
195,2,5:34.0,Turnover by Team (shot clock),,44,42
196,2,5:27.0,,Personal foul by S. Thornwell (drawn by D. Johnson),44,42
197,2,5:27.0,,D. Johnson misses free throw 1 of 2,44,42
198,2,5:27.0,,Offensive rebound by Team,44,42
199,2,5:27.0,,D. Johnson misses free throw 2 of 2,44,42
200,2,5:25.0,Defensive rebound by D. Jordan,,44,42
201,2,5:10.0,Personal foul by C. Anthony (drawn by L. Williams),,44,42
202,2,5:03.0,Turnover by D. Jordan (bad pass; steal by D. Johnson),,44,42
203,2,4:58.0,,P. George misses 3-pt jump shot from 24 ft,44,42
204,2,4:56.0,,Offensive rebound by Á. Abrines,44,42
205,2,4:50.0,,D. Johnson makes 2-pt layup from 1 ft (assist by P. George),44,44
206,2,4:40.0,Shooting foul by D. Johnson (drawn by D. Jordan),,44,44
207,2,4:40.0,D. Jordan misses free throw 1 of 2,,44,44
208,2,4:40.0,Offensive rebound by Team,,44,44
209,2,4:40.0,,J. Grant enters the game for D. Johnson,44,44
210,2,4:40.0,D. Jordan makes free throw 2 of 2,,45,44
211,2,4:28.0,,Shooting foul by W. Johnson (drawn by J. Grant),45,44
212,2,4:28.0,,J. Grant makes free throw 1 of 2,45,45
213,2,4:28.0,,J. Grant makes free throw 2 of 2,45,46
214,2,4:28.0,LA Clippers full timeout,,45,46
215,2,4:15.0,B. Griffin makes 2-pt hook shot from 4 ft (assist by D. Jordan),,47,46
216,2,3:55.0,,R. Westbrook misses 2-pt layup from 1 ft,47,46
217,2,3:55.0,,Offensive rebound by R. Westbrook,47,46
218,2,3:55.0,,Shooting foul by D. Jordan (drawn by R. Westbrook),47,46
219,2,3:55.0,,R. Westbrook makes free throw 1 of 2,47,47
220,2,3:55.0,,R. Westbrook makes free throw 2 of 2,47,48
221,2,3:42.0,Turnover by W. Johnson (bad pass),,47,48
222,2,3:42.0,W. Reed enters the game for D. Jordan,,47,48
223,2,3:33.0,,R. Westbrook makes 2-pt layup from 1 ft,47,50
224,2,3:28.0,,Offensive charge foul by S. Thornwell (drawn by J. Grant),47,50
225,2,3:28.0,Turnover by S. Thornwell (offensive foul),,47,50
226,2,3:09.0,,R. Westbrook makes 3-pt jump shot from 21 ft (assist by P. George),47,53
227,2,3:00.0,L. Williams misses 2-pt jump shot from 7 ft,,47,53
228,2,2:58.0,,Defensive rebound by C. Anthony,47,53
229,2,2:41.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by P. George),47,56
230,2,2:15.0,W. Reed makes 2-pt hook shot from 4 ft (assist by B. Griffin),,49,56
231,2,1:58.0,,Shooting foul by W. Johnson (drawn by P. George),49,56
232,2,1:58.0,,P. George makes free throw 1 of 2,49,57
233,2,1:58.0,,P. George makes free throw 2 of 2,49,58
234,2,1:44.0,L. Williams makes 2-pt jump shot from 6 ft,,51,58
235,2,1:44.0,Shooting foul by C. Anthony (drawn by L. Williams),,51,58
236,2,1:44.0,L. Williams makes free throw 1 of 1,,52,58
237,2,1:40.0,,Oklahoma City full timeout,52,58
238,2,1:40.0,,D. Johnson enters the game for C. Anthony,52,58
239,2,1:35.0,Offensive charge foul by R. Westbrook (drawn by W. Reed),,52,58
240,2,1:35.0,,Turnover by R. Westbrook (offensive foul),52,58
241,2,1:20.0,S. Thornwell makes 2-pt jump shot from 7 ft,,54,58
242,2,0:59.0,,Personal foul by L. Williams (drawn by Á. Abrines),54,58
243,2,0:59.0,,Á. Abrines makes free throw 1 of 2,54,59
244,2,0:59.0,,Á. Abrines misses free throw 2 of 2,54,59
245,2,0:57.0,Defensive rebound by B. Griffin,,54,59
246,2,0:43.0,B. Griffin misses 2-pt layup from 1 ft,,54,59
247,2,0:42.0,,Defensive rebound by P. George,54,59
248,2,0:37.0,,Á. Abrines makes 2-pt layup at rim (assist by P. George),54,61
249,2,0:36.0,Turnover by W. Johnson (traveling),,54,61
250,2,0:30.0,,Offensive foul by R. Westbrook (drawn by S. Thornwell),54,61
251,2,0:30.0,,Turnover by R. Westbrook (offensive foul),54,61
252,2,0:17.0,Personal foul by D. Johnson (drawn by W. Reed),,54,61
253,2,0:17.0,,Turnover by D. Johnson (turnover),54,61
254,2,0:17.0,W. Reed makes free throw 1 of 2,,55,61
255,2,0:17.0,M. Harrell enters the game for L. Williams,,55,61
256,2,0:17.0,W. Reed misses free throw 2 of 2,,55,61
257,2,0:15.0,,Defensive rebound by R. Westbrook,55,61
258,2,0:00.0,,P. George makes 2-pt jump shot from 11 ft,55,63
259,3,11:49.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),55,66
260,3,11:31.0,,Oklahoma City full timeout,55,66
261,3,11:30.0,A. Rivers makes 2-pt layup at rim,,57,66
262,3,11:17.0,,R. Westbrook makes 2-pt layup at rim,57,68
263,3,11:02.0,B. Griffin misses 2-pt layup from 4 ft (block by D. Johnson),,57,68
264,3,10:57.0,Offensive rebound by D. Jordan,,57,68
265,3,10:54.0,W. Johnson misses 2-pt jump shot from 17 ft,,57,68
266,3,10:49.0,Offensive rebound by D. Jordan,,57,68
267,3,10:48.0,Turnover by W. Johnson (bad pass; steal by P. George),,57,68
268,3,10:42.0,,D. Johnson makes 2-pt jump shot from 4 ft (assist by R. Westbrook),57,70
269,3,10:28.0,Def 3 sec tech foul by D. Johnson,,57,70
270,3,10:28.0,A. Rivers misses technical free throw,,57,70
271,3,10:28.0,Offensive rebound by Team,,57,70
272,3,10:28.0,Offensive foul by D. Jordan (drawn by D. Johnson),,57,70
273,3,10:28.0,Turnover by D. Jordan (offensive foul),,57,70
274,3,10:15.0,,Offensive foul by P. George (drawn by W. Johnson),57,70
275,3,10:15.0,,Turnover by P. George (offensive foul),57,70
276,3,10:02.0,Turnover by A. Rivers (lost ball; steal by P. George),,57,70
277,3,10:00.0,,Shooting foul by S. Thornwell (drawn by P. George),57,70
278,3,10:00.0,,P. George makes free throw 1 of 2,57,71
279,3,10:00.0,,P. George makes free throw 2 of 2,57,72
280,3,9:45.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by A. Rivers),,60,72
281,3,9:22.0,,C. Anthony misses 2-pt jump shot from 22 ft,60,72
282,3,9:17.0,Defensive rebound by W. Johnson,,60,72
283,3,9:10.0,A. Rivers misses 3-pt jump shot from 24 ft,,60,72
284,3,9:08.0,D. Jordan makes 2-pt layup at rim,,62,72
285,3,9:05.0,Offensive rebound by D. Jordan,,62,72
286,3,8:52.0,,R. Westbrook misses 2-pt jump shot from 12 ft,62,72
287,3,8:50.0,Defensive rebound by B. Griffin,,62,72
288,3,8:43.0,Personal foul by D. Johnson (drawn by B. Griffin),,62,72
289,3,8:43.0,L. Williams enters the game for S. Thornwell,,62,72
290,3,8:36.0,Turnover by B. Griffin (traveling),,62,72
291,3,8:21.0,,R. Westbrook makes 2-pt layup at rim,62,74
292,3,8:05.0,W. Johnson misses 3-pt jump shot from 24 ft,,62,74
293,3,8:05.0,,Defensive rebound by A. Roberson,62,74
294,3,7:55.0,,Turnover by R. Westbrook (bad pass; steal by D. Jordan),62,74
295,3,7:37.0,L. Williams misses 2-pt jump shot from 7 ft,,62,74
296,3,7:30.0,Offensive rebound by D. Jordan,,62,74
297,3,7:30.0,D. Jordan misses 2-pt layup at rim,,62,74
298,3,7:29.0,Offensive rebound by W. Johnson,,62,74
299,3,7:26.0,Personal foul by D. Johnson (drawn by B. Griffin),,62,74
300,3,7:26.0,,J. Grant enters the game for D. Johnson,62,74
301,3,7:14.0,A. Rivers misses 2-pt layup from 1 ft (block by C. Anthony),,62,74
302,3,7:13.0,Offensive rebound by D. Jordan,,62,74
303,3,7:12.0,D. Jordan misses 2-pt layup at rim,,62,74
304,3,7:12.0,,Defensive rebound by A. Roberson,62,74
305,3,7:06.0,,C. Anthony makes 3-pt jump shot from 27 ft (assist by R. Westbrook),62,77
306,3,7:03.0,LA Clippers full timeout,,62,77
307,3,7:03.0,S. Thornwell enters the game for W. Johnson,,62,77
308,3,6:46.0,B. Griffin misses 3-pt jump shot from 24 ft,,62,77
309,3,6:44.0,,Defensive rebound by P. George,62,77
310,3,6:35.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),62,80
311,3,6:20.0,B. Griffin misses 2-pt jump shot from 17 ft,,62,80
312,3,6:18.0,,Defensive rebound by P. George,62,80
313,3,6:06.0,,C. Anthony makes 2-pt jump shot from 15 ft (assist by P. George),62,82
314,3,5:53.0,L. Williams makes 3-pt jump shot from 24 ft,,65,82
315,3,5:38.0,,C. Anthony misses 3-pt jump shot from 25 ft,65,82
316,3,5:35.0,Defensive rebound by S. Thornwell,,65,82
317,3,5:23.0,D. Jordan makes 2-pt dunk at rim (assist by L. Williams),,67,82
318,3,5:05.0,,P. George makes 2-pt dunk from 1 ft (assist by J. Grant),67,84
319,3,4:42.0,Shooting foul by A. Roberson (drawn by B. Griffin),,67,84
320,3,4:42.0,B. Griffin makes free throw 1 of 2,,68,84
321,3,4:42.0,,J. Huestis enters the game for P. George,68,84
322,3,4:42.0,,Á. Abrines enters the game for A. Roberson,68,84
323,3,4:42.0,W. Reed enters the game for D. Jordan,,68,84
324,3,4:42.0,B. Griffin makes free throw 2 of 2,,69,84
325,3,4:32.0,,R. Westbrook misses 3-pt jump shot from 25 ft,69,84
326,3,4:26.0,Defensive rebound by L. Williams,,69,84
327,3,4:24.0,L. Williams makes 2-pt layup at rim,,71,84
328,3,4:24.0,Shooting foul by J. Huestis (drawn by L. Williams),,71,84
329,3,4:24.0,L. Williams makes free throw 1 of 1,,72,84
330,3,4:11.0,,Shooting foul by W. Reed (drawn by C. Anthony),72,84
331,3,4:11.0,,C. Anthony misses free throw 1 of 2,72,84
332,3,4:11.0,,Offensive rebound by Team,72,84
333,3,4:11.0,,C. Anthony makes free throw 2 of 2,72,85
334,3,3:55.0,B. Griffin misses 2-pt hook shot from 6 ft,,72,85
335,3,3:53.0,W. Reed makes 2-pt layup at rim,,74,85
336,3,3:51.0,Offensive rebound by W. Reed,,74,85
337,3,3:39.0,,Turnover by R. Westbrook (lost ball; steal by S. Thornwell),74,85
338,3,3:36.0,S. Thornwell makes 2-pt layup from 1 ft (assist by W. Reed),,76,85
339,3,3:36.0,Shooting foul by J. Grant (drawn by S. Thornwell),,76,85
340,3,3:36.0,S. Thornwell makes free throw 1 of 1,,77,85
341,3,3:20.0,,P. George enters the game for R. Westbrook,77,85
342,3,3:20.0,,R. Felton enters the game for C. Anthony,77,85
343,3,3:18.0,,J. Huestis makes 3-pt jump shot from 23 ft (assist by R. Felton),77,88
344,3,3:04.0,B. Griffin misses 2-pt jump shot from 2 ft (block by J. Grant),,77,88
345,3,3:01.0,,Defensive rebound by P. George,77,88
346,3,2:57.0,,P. George makes 2-pt jump shot from 14 ft,77,90
347,3,2:55.0,LA Clippers full timeout,,77,90
348,3,2:55.0,J. Evans enters the game for S. Thornwell,,77,90
349,3,2:40.0,Turnover by B. Griffin (offensive goaltending),,77,90
350,3,2:25.0,,Personal foul by W. Reed (drawn by J. Grant),77,90
351,3,2:18.0,,P. George makes 2-pt jump shot from 13 ft,77,92
352,3,2:06.0,L. Williams makes 3-pt jump shot from 24 ft,,80,92
353,3,1:42.0,Offensive charge foul by J. Huestis (drawn by W. Reed),,80,92
354,3,1:42.0,,Turnover by J. Huestis (offensive foul),80,92
355,3,1:34.0,L. Williams makes 2-pt layup from 1 ft,,82,92
356,3,1:17.0,,Offensive foul by P. George (drawn by W. Reed),82,92
357,3,1:17.0,,Turnover by P. George (offensive foul),82,92
358,3,0:58.0,B. Griffin misses 2-pt layup from 1 ft,,82,92
359,3,0:58.0,Offensive rebound by W. Reed,,82,92
360,3,0:58.0,W. Reed makes 2-pt layup at rim,,84,92
361,3,0:40.0,,R. Felton makes 2-pt layup from 1 ft,84,94
362,3,0:34.0,Turnover by L. Williams (discontinued dribble),,84,94
363,3,0:31.0,,P. George misses 3-pt jump shot from 25 ft,84,94
364,3,0:28.0,Defensive rebound by B. Griffin,,84,94
365,3,0:28.0,,Technical foul by P. George,84,94
366,3,0:28.0,L. Williams makes technical free throw,,85,94
367,3,0:08.0,L. Williams misses 3-pt jump shot from 27 ft,,85,94
368,3,0:06.0,Offensive rebound by Team,,85,94
369,3,0:06.0,,Loose ball foul by J. Grant (drawn by W. Reed),85,94
370,3,0:06.0,W. Reed makes free throw 1 of 2,,86,94
371,3,0:06.0,W. Johnson enters the game for L. Williams,,86,94
372,3,0:06.0,C. Williams enters the game for A. Rivers,,86,94
373,3,0:06.0,M. Harrell enters the game for B. Griffin,,86,94
374,3,0:06.0,W. Reed misses free throw 2 of 2,,86,94
375,3,0:04.0,,Defensive rebound by P. George,86,94
376,3,0:01.0,,Á. Abrines misses 3-pt jump shot from 25 ft,86,94
377,3,0:01.0,,Offensive rebound by Team,86,94
378,4,11:45.0,A. Rivers misses 2-pt jump shot from 6 ft,,86,94
379,4,11:41.0,Offensive rebound by M. Harrell,,86,94
380,4,11:41.0,M. Harrell misses 2-pt layup at rim,,86,94
381,4,11:41.0,,Defensive rebound by R. Felton,86,94
382,4,11:38.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by P. George),86,97
383,4,11:25.0,Shooting foul by Á. Abrines (drawn by A. Rivers),,86,97
384,4,11:25.0,A. Rivers makes free throw 1 of 2,,87,97
385,4,11:25.0,A. Rivers makes free throw 2 of 2,,88,97
386,4,11:02.0,,P. George makes 2-pt jump shot from 15 ft,88,99
387,4,10:50.0,M. Harrell misses 2-pt hook shot from 1 ft (block by J. Huestis),,88,99
388,4,10:47.0,Offensive rebound by J. Evans,,88,99
389,4,10:40.0,J. Evans misses 2-pt jump shot from 5 ft,,88,99
390,4,10:35.0,Offensive rebound by M. Harrell,,88,99
391,4,10:35.0,M. Harrell misses 2-pt dunk at rim,,88,99
392,4,10:34.0,Offensive rebound by L. Williams,,88,99
393,4,10:33.0,L. Williams makes 2-pt jump shot from 12 ft,,90,99
