,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
407,4,0:32.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,104,108
408,4,0:31.0,Defensive rebound by M. Williams,,104,108
409,4,0:31.0,Personal foul by G. Antetokounmpo (drawn by M. Williams),,104,108
410,4,0:21.0,J. Lamb misses 3-pt jump shot from 27 ft,,104,108
411,4,0:17.0,,Defensive rebound by T. Maker,104,108
412,4,0:15.0,,Personal foul by J. Lamb (drawn by E. Bledsoe),104,108
413,4,0:15.0,,E. Bledsoe misses free throw 1 of 2,104,108
414,4,0:15.0,,Offensive rebound by Team,104,108
415,4,0:15.0,,E. Bledsoe makes free throw 2 of 2,104,109
416,4,0:06.0,J. Lamb misses 2-pt layup from 3 ft,,104,109
417,4,0:04.0,,Defensive rebound by G. Antetokounmpo,104,109
