,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
77,1,3:47.0,A. Crabbe misses free throw 3 of 3,,22,15
78,1,3:44.0,,Defensive rebound by J. Collins,22,15
79,1,3:27.0,,M. Delaney makes 3-pt jump shot from 25 ft (assist by I. Taylor),22,18
80,1,3:10.0,A. Crabbe misses 2-pt jump shot from 21 ft,,22,18
81,1,3:07.0,,Defensive rebound by D. Dedmon,22,18
82,1,2:58.0,,M. Delaney misses 3-pt jump shot from 25 ft,22,18
83,1,2:54.0,,Offensive rebound by D. Dedmon,22,18
84,1,2:45.0,,D. Dedmon makes 2-pt jump shot from 12 ft,22,20
85,1,2:44.0,Brooklyn full timeout,,22,20
86,1,2:44.0,J. Harris enters the game for A. Crabbe,,22,20
87,1,2:33.0,Q. Acy makes 3-pt jump shot from 25 ft (assist by C. LeVert),,25,20
88,1,2:08.0,,J. Collins misses 3-pt jump shot from 23 ft,25,20
89,1,2:06.0,,Offensive rebound by Team,25,20
90,1,1:56.0,,I. Taylor makes 3-pt jump shot from 24 ft (assist by D. Dedmon),25,23
91,1,1:45.0,Personal foul by M. Delaney (drawn by J. Harris),,25,23
92,1,1:38.0,Q. Acy misses 3-pt jump shot from 22 ft,,25,23
93,1,1:33.0,,Defensive rebound by J. Collins,25,23
94,1,1:25.0,,D. Dedmon misses 3-pt jump shot from 24 ft,25,23
95,1,1:21.0,Defensive rebound by J. Allen,,25,23
96,1,1:14.0,Turnover by C. LeVert (bad pass),,25,23
97,1,1:03.0,,J. Collins makes 2-pt dunk from 1 ft (assist by M. Delaney),25,25
98,1,0:53.0,C. LeVert misses 3-pt jump shot from 24 ft,,25,25
99,1,0:50.0,,Defensive rebound by J. Collins,25,25
100,1,0:34.0,,I. Taylor misses 3-pt jump shot from 24 ft,25,25
101,1,0:31.0,Defensive rebound by Q. Acy,,25,25
102,1,0:18.0,Q. Acy misses 3-pt jump shot from 26 ft,,25,25
103,1,0:15.0,,Defensive rebound by T. Prince,25,25
104,1,0:00.0,,D. Dedmon misses 3-pt jump shot from 23 ft,25,25
105,1,0:00.0,,Offensive rebound by Team,25,25
106,2,11:47.0,C. LeVert misses 2-pt jump shot from 12 ft,,25,25
107,2,11:43.0,,Defensive rebound by J. Collins,25,25
108,2,11:34.0,,Turnover by J. Collins (bad pass),25,25
109,2,11:18.0,J. Okafor makes 2-pt layup from 1 ft (assist by A. Crabbe),,27,25
110,2,11:03.0,,T. Dorsey misses 2-pt jump shot from 16 ft,27,25
111,2,11:01.0,Defensive rebound by Team,,27,25
112,2,11:01.0,,Loose ball foul by J. Collins (drawn by J. Okafor),27,25
113,2,11:01.0,,M. Plumlee enters the game for J. Collins,27,25
114,2,10:47.0,Shooting foul by T. Dorsey (drawn by J. Okafor),,27,25
115,2,10:47.0,J. Okafor makes free throw 1 of 2,,28,25
116,2,10:47.0,J. Okafor makes free throw 2 of 2,,29,25
117,2,10:34.0,,Shooting foul by J. Harris (drawn by M. Plumlee),29,25
118,2,10:34.0,,M. Plumlee misses free throw 1 of 2,29,25
119,2,10:34.0,,Offensive rebound by Team,29,25
120,2,10:34.0,,M. Plumlee makes free throw 2 of 2,29,26
121,2,10:34.0,Violation by A. Crabbe (lane),,29,26
122,2,10:16.0,J. Okafor makes 2-pt layup from 2 ft (assist by J. Harris),,31,26
123,2,10:06.0,,M. Delaney makes 2-pt jump shot from 13 ft (assist by M. Plumlee),31,28
124,2,9:54.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by J. Okafor),,34,28
125,2,9:37.0,,Turnover by M. Plumlee (out of bounds lost ball),34,28
126,2,9:26.0,C. LeVert misses 2-pt jump shot from 9 ft,,34,28
127,2,9:25.0,,Defensive rebound by Team,34,28
128,2,9:12.0,,Shooting foul by C. LeVert (drawn by M. Delaney),34,28
129,2,9:12.0,,M. Delaney makes free throw 1 of 2,34,29
130,2,9:12.0,,M. Delaney makes free throw 2 of 2,34,30
131,2,9:00.0,J. Okafor misses 2-pt jump shot from 11 ft,,34,30
132,2,8:57.0,,Defensive rebound by K. Bazemore,34,30
133,2,8:50.0,,K. Bazemore misses 2-pt layup from 1 ft,34,30
134,2,8:50.0,,Offensive rebound by M. Plumlee,34,30
135,2,8:50.0,,M. Plumlee makes 2-pt layup from 1 ft,34,32
136,2,8:38.0,Q. Acy makes 3-pt jump shot from 25 ft (assist by C. LeVert),,37,32
137,2,8:25.0,,K. Bazemore misses 2-pt layup from 2 ft,37,32
138,2,8:25.0,Defensive rebound by C. LeVert,,37,32
139,2,8:18.0,J. Harris makes 3-pt jump shot from 22 ft (assist by C. LeVert),,40,32
140,2,8:17.0,,Atlanta full timeout,40,32
141,2,8:17.0,,D. Schröder enters the game for M. Delaney,40,32
142,2,8:06.0,,D. Schröder misses 2-pt jump shot from 9 ft,40,32
143,2,8:03.0,Defensive rebound by Q. Acy,,40,32
144,2,7:42.0,Turnover by J. Okafor (lost ball; steal by K. Bazemore),,40,32
145,2,7:38.0,,K. Bazemore misses 2-pt layup at rim,40,32
146,2,7:35.0,Defensive rebound by Q. Acy,,40,32
147,2,7:30.0,A. Crabbe misses 3-pt jump shot from 22 ft,,40,32
148,2,7:26.0,,Defensive rebound by M. Muscala,40,32
149,2,7:20.0,,Shooting foul by J. Okafor (drawn by K. Bazemore),40,32
150,2,7:20.0,,K. Bazemore makes free throw 1 of 2,40,33
151,2,7:20.0,,E. İlyasova enters the game for M. Muscala,40,33
152,2,7:20.0,S. Dinwiddie enters the game for C. LeVert,,40,33
153,2,7:20.0,,K. Bazemore makes free throw 2 of 2,40,34
154,2,7:11.0,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,43,34
155,2,6:49.0,,E. İlyasova makes 2-pt jump shot from 9 ft (assist by D. Schröder),43,36
156,2,6:23.0,S. Dinwiddie misses 3-pt jump shot from 33 ft,,43,36
157,2,6:23.0,Offensive rebound by Team,,43,36
158,2,6:23.0,Turnover by Team (shot clock),,43,36
159,2,6:23.0,J. Allen enters the game for J. Okafor,,43,36
160,2,6:23.0,R. Hollis-Jefferson enters the game for Q. Acy,,43,36
161,2,6:23.0,D. Carroll enters the game for A. Crabbe,,43,36
162,2,6:06.0,,D. Schröder makes 2-pt jump shot from 13 ft,43,38
163,2,5:51.0,S. Dinwiddie makes 2-pt jump shot from 12 ft,,45,38
164,2,5:28.0,,Personal foul by D. Carroll (drawn by K. Bazemore),45,38
165,2,5:28.0,,T. Prince enters the game for M. Plumlee,45,38
166,2,5:28.0,,D. Dedmon enters the game for K. Bazemore,45,38
167,2,5:19.0,,Turnover by T. Dorsey (bad pass; steal by R. Hollis-Jefferson),45,38
168,2,5:14.0,D. Carroll misses 3-pt jump shot from 25 ft,,45,38
169,2,5:09.0,,Defensive rebound by T. Dorsey,45,38
170,2,4:58.0,,T. Dorsey makes 3-pt jump shot from 25 ft,45,41
171,2,4:48.0,Personal foul by T. Dorsey (drawn by J. Harris),,45,41
172,2,4:48.0,,M. Delaney enters the game for T. Dorsey,45,41
173,2,4:38.0,Turnover by S. Dinwiddie (traveling),,45,41
174,2,4:28.0,,M. Delaney misses 2-pt jump shot from 16 ft,45,41
175,2,4:25.0,Defensive rebound by S. Dinwiddie,,45,41
176,2,4:04.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,45,41
177,2,4:00.0,,Defensive rebound by E. İlyasova,45,41
178,2,3:59.0,,Personal foul by S. Dinwiddie (drawn by D. Schröder),45,41
179,2,3:59.0,,D. Schröder makes free throw 1 of 2,45,42
180,2,3:59.0,,D. Schröder makes free throw 2 of 2,45,43
181,2,3:40.0,Shooting foul by D. Dedmon (drawn by J. Allen),,45,43
182,2,3:40.0,J. Allen makes free throw 1 of 2,,46,43
183,2,3:40.0,J. Allen makes free throw 2 of 2,,47,43
184,2,3:31.0,,Shooting foul by J. Harris (drawn by E. İlyasova),47,43
185,2,3:31.0,,E. İlyasova makes free throw 1 of 2,47,44
186,2,3:31.0,,I. Taylor enters the game for D. Schröder,47,44
187,2,3:31.0,,E. İlyasova makes free throw 2 of 2,47,45
188,2,3:18.0,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,,47,45
189,2,3:16.0,,Defensive rebound by M. Delaney,47,45
190,2,3:09.0,,E. İlyasova misses 3-pt jump shot from 25 ft,47,45
191,2,3:05.0,Defensive rebound by D. Carroll,,47,45
192,2,2:49.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,47,45
193,2,2:47.0,Offensive rebound by D. Carroll,,47,45
194,2,2:43.0,Personal foul by M. Delaney (drawn by R. Hollis-Jefferson),,47,45
195,2,2:43.0,Brooklyn full timeout,,47,45
196,2,2:43.0,,D. Schröder enters the game for I. Taylor,47,45
197,2,2:43.0,Q. Acy enters the game for J. Harris,,47,45
198,2,2:43.0,C. LeVert enters the game for J. Allen,,47,45
199,2,2:43.0,R. Hollis-Jefferson misses free throw 1 of 2,,47,45
200,2,2:43.0,Offensive rebound by Team,,47,45
201,2,2:43.0,R. Hollis-Jefferson misses free throw 2 of 2,,47,45
202,2,2:40.0,,Defensive rebound by D. Dedmon,47,45
203,2,2:23.0,,D. Schröder makes 2-pt jump shot from 15 ft,47,47
204,2,2:05.0,S. Dinwiddie misses 3-pt jump shot from 22 ft,,47,47
205,2,2:02.0,,Defensive rebound by E. İlyasova,47,47
206,2,1:55.0,,Turnover by D. Schröder (out of bounds lost ball),47,47
207,2,1:55.0,,J. Collins enters the game for E. İlyasova,47,47
208,2,1:37.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),,50,47
209,2,1:21.0,,D. Schröder makes 3-pt jump shot from 25 ft,50,50
210,2,1:08.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,50,50
211,2,1:05.0,,Defensive rebound by J. Collins,50,50
212,2,1:01.0,,Turnover by M. Delaney (bad pass),50,50
213,2,0:48.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,53,50
214,2,0:32.0,,D. Schröder misses 2-pt jump shot from 7 ft,53,50
215,2,0:26.0,Defensive rebound by D. Carroll,,53,50
216,2,0:19.0,R. Hollis-Jefferson misses 2-pt jump shot from 12 ft,,53,50
217,2,0:15.0,,Defensive rebound by D. Dedmon,53,50
218,2,0:00.0,,Turnover by M. Delaney (lost ball; steal by D. Carroll),53,50
219,3,11:39.0,D. Carroll misses 3-pt jump shot from 24 ft,,53,50
220,3,11:37.0,,Defensive rebound by M. Plumlee,53,50
221,3,11:26.0,,T. Prince misses 3-pt jump shot from 25 ft,53,50
222,3,11:20.0,Defensive rebound by A. Crabbe,,53,50
223,3,11:19.0,Turnover by D. Carroll (step out of bounds),,53,50
224,3,11:09.0,,Shooting foul by S. Dinwiddie (drawn by K. Bazemore),53,50
225,3,11:09.0,,K. Bazemore makes free throw 1 of 2,53,51
226,3,11:09.0,,K. Bazemore misses free throw 2 of 2,53,51
227,3,11:05.0,Defensive rebound by S. Dinwiddie,,53,51
228,3,10:56.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,53,51
229,3,10:53.0,,Defensive rebound by E. İlyasova,53,51
230,3,10:48.0,,D. Schröder misses 2-pt jump shot from 18 ft,53,51
231,3,10:45.0,Defensive rebound by S. Dinwiddie,,53,51
232,3,10:28.0,T. Zeller misses 2-pt layup from 1 ft,,53,51
233,3,10:25.0,R. Hollis-Jefferson misses 2-pt layup at rim,,53,51
234,3,10:25.0,Offensive rebound by R. Hollis-Jefferson,,53,51
235,3,10:24.0,,Defensive rebound by K. Bazemore,53,51
236,3,10:20.0,,E. İlyasova misses 3-pt jump shot from 25 ft,53,51
237,3,10:17.0,Defensive rebound by R. Hollis-Jefferson,,53,51
238,3,10:11.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,55,51
239,3,9:57.0,,Turnover by K. Bazemore (lost ball; steal by D. Carroll),55,51
240,3,9:50.0,D. Carroll makes 2-pt layup from 1 ft,,57,51
241,3,9:37.0,,Personal foul by A. Crabbe (drawn by K. Bazemore),57,51
242,3,9:26.0,,D. Schröder makes 2-pt layup from 1 ft,57,53
243,3,9:16.0,A. Crabbe misses 2-pt jump shot from 20 ft,,57,53
244,3,9:13.0,,Defensive rebound by M. Plumlee,57,53
245,3,8:59.0,,Offensive foul by E. İlyasova (drawn by R. Hollis-Jefferson),57,53
246,3,8:59.0,,Turnover by E. İlyasova (offensive foul),57,53
247,3,8:47.0,T. Zeller makes 2-pt jump shot from 1 ft (assist by S. Dinwiddie),,59,53
248,3,8:28.0,,Turnover by T. Prince (bad pass; steal by D. Carroll),59,53
249,3,8:19.0,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),,62,53
250,3,8:18.0,,Atlanta full timeout,62,53
251,3,8:18.0,,M. Delaney enters the game for T. Prince,62,53
252,3,8:07.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by M. Delaney),62,56
253,3,7:45.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,62,56
254,3,7:42.0,Offensive rebound by Team,,62,56
255,3,7:32.0,Shooting foul by D. Schröder (drawn by S. Dinwiddie),,62,56
256,3,7:32.0,S. Dinwiddie makes free throw 1 of 2,,63,56
257,3,7:32.0,S. Dinwiddie makes free throw 2 of 2,,64,56
258,3,7:21.0,,Personal foul by A. Crabbe (drawn by K. Bazemore),64,56
259,3,7:21.0,,D. Dedmon enters the game for M. Plumlee,64,56
260,3,7:15.0,,K. Bazemore misses 2-pt jump shot from 20 ft,64,56
261,3,7:13.0,Defensive rebound by Team,,64,56
262,3,6:57.0,T. Zeller makes 2-pt layup at rim (assist by S. Dinwiddie),,66,56
263,3,6:43.0,,M. Delaney misses 2-pt jump shot from 20 ft,66,56
264,3,6:43.0,Defensive rebound by Team,,66,56
265,3,6:43.0,,Loose ball foul by D. Dedmon (drawn by R. Hollis-Jefferson),66,56
266,3,6:32.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,66,56
267,3,6:30.0,Offensive rebound by T. Zeller,,66,56
268,3,6:30.0,T. Zeller misses 2-pt layup from 1 ft,,66,56
269,3,6:28.0,Offensive rebound by T. Zeller,,66,56
270,3,6:20.0,S. Dinwiddie misses 2-pt layup at rim,,66,56
271,3,6:20.0,,Defensive rebound by K. Bazemore,66,56
272,3,6:16.0,,D. Dedmon makes 2-pt jump shot from 19 ft (assist by K. Bazemore),66,58
273,3,6:00.0,A. Crabbe misses 3-pt jump shot from 24 ft,,66,58
274,3,5:58.0,,Defensive rebound by D. Dedmon,66,58
275,3,5:51.0,,D. Schröder makes 2-pt layup at rim,66,60
276,3,5:51.0,Brooklyn full timeout,,66,60
277,3,5:51.0,J. Allen enters the game for T. Zeller,,66,60
278,3,5:31.0,Turnover by S. Dinwiddie (bad pass),,66,60
279,3,5:21.0,,D. Dedmon misses 2-pt jump shot from 12 ft,66,60
280,3,5:19.0,,Offensive rebound by D. Dedmon,66,60
281,3,5:19.0,,Personal foul by D. Carroll (drawn by D. Dedmon),66,60
282,3,5:17.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by K. Bazemore),66,63
283,3,4:57.0,Shooting foul by D. Schröder (drawn by D. Carroll),,66,63
284,3,4:57.0,D. Carroll misses free throw 1 of 2,,66,63
285,3,4:57.0,Offensive rebound by Team,,66,63
286,3,4:57.0,Q. Acy enters the game for S. Dinwiddie,,66,63
287,3,4:57.0,C. LeVert enters the game for R. Hollis-Jefferson,,66,63
288,3,4:57.0,D. Carroll misses free throw 2 of 2,,66,63
289,3,4:55.0,,Defensive rebound by E. İlyasova,66,63
290,3,4:44.0,,D. Schröder misses 2-pt jump shot from 18 ft,66,63
291,3,4:40.0,Defensive rebound by Q. Acy,,66,63
292,3,4:36.0,Personal foul by D. Schröder (drawn by D. Carroll),,66,63
293,3,4:36.0,,J. Collins enters the game for E. İlyasova,66,63
294,3,4:36.0,,I. Taylor enters the game for D. Schröder,66,63
295,3,4:36.0,N. Stauskas enters the game for D. Carroll,,66,63
296,3,4:17.0,A. Crabbe misses 3-pt jump shot from 24 ft,,66,63
297,3,4:14.0,Offensive rebound by C. LeVert,,66,63
298,3,4:00.0,J. Allen misses 2-pt hook shot from 8 ft,,66,63
299,3,3:57.0,Offensive rebound by J. Allen,,66,63
300,3,3:56.0,J. Allen misses 2-pt layup at rim (block by D. Dedmon),,66,63
301,3,3:56.0,,Defensive rebound by J. Collins,66,63
302,3,3:52.0,,Shooting foul by C. LeVert (drawn by K. Bazemore),66,63
303,3,3:52.0,,K. Bazemore misses free throw 1 of 2,66,63
304,3,3:52.0,,Offensive rebound by Team,66,63
305,3,3:52.0,,T. Dorsey enters the game for M. Delaney,66,63
306,3,3:52.0,J. Harris enters the game for A. Crabbe,,66,63
307,3,3:52.0,,K. Bazemore makes free throw 2 of 2,66,64
308,3,3:36.0,Q. Acy misses 3-pt jump shot from 25 ft,,66,64
309,3,3:33.0,,Defensive rebound by J. Collins,66,64
310,3,3:17.0,,D. Dedmon misses 2-pt jump shot from 19 ft,66,64
311,3,3:11.0,,Offensive rebound by T. Dorsey,66,64
312,3,3:09.0,,T. Dorsey makes 3-pt jump shot from 24 ft (assist by I. Taylor),66,67
313,3,2:53.0,J. Harris makes 2-pt jump shot from 15 ft (assist by N. Stauskas),,68,67
314,3,2:40.0,,T. Dorsey misses 3-pt jump shot from 25 ft,68,67
315,3,2:37.0,Defensive rebound by Q. Acy,,68,67
316,3,2:33.0,N. Stauskas misses 3-pt jump shot from 24 ft,,68,67
317,3,2:30.0,,Defensive rebound by K. Bazemore,68,67
318,3,2:25.0,,K. Bazemore makes 3-pt jump shot from 25 ft,68,70
319,3,2:12.0,C. LeVert misses 3-pt jump shot from 22 ft,,68,70
320,3,2:08.0,,Defensive rebound by D. Dedmon,68,70
321,3,1:53.0,,D. Dedmon misses 3-pt jump shot from 24 ft,68,70
322,3,1:51.0,,Offensive rebound by J. Collins,68,70
323,3,1:49.0,,Turnover by J. Collins (bad pass),68,70
324,3,1:49.0,,M. Delaney enters the game for D. Dedmon,68,70
325,3,1:49.0,,M. Muscala enters the game for K. Bazemore,68,70
326,3,1:40.0,C. LeVert makes 2-pt jump shot from 15 ft,,70,70
327,3,1:31.0,,Personal foul by Q. Acy (drawn by M. Delaney),70,70
328,3,1:31.0,,M. Delaney makes free throw 1 of 2,70,71
329,3,1:31.0,,M. Delaney makes free throw 2 of 2,70,72
330,3,1:15.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,72,72
331,3,0:57.0,,M. Delaney misses 3-pt jump shot from 24 ft,72,72
332,3,0:53.0,Defensive rebound by J. Allen,,72,72
333,3,0:44.0,J. Allen makes 2-pt layup at rim (assist by C. LeVert),,74,72
334,3,0:28.0,,M. Muscala makes 2-pt jump shot from 20 ft (assist by M. Delaney),74,74
335,3,0:05.0,C. LeVert misses 2-pt layup at rim,,74,74
336,3,0:02.0,,Defensive rebound by M. Muscala,74,74
337,3,0:00.0,,T. Dorsey misses 3-pt jump shot from 30 ft,74,74
338,3,0:00.0,,Offensive rebound by Team,74,74
339,4,11:49.0,,Offensive foul by J. Collins (drawn by J. Harris),74,74
340,4,11:49.0,,Turnover by J. Collins (offensive foul),74,74
341,4,11:28.0,J. Okafor makes 2-pt layup from 1 ft (assist by J. Harris),,76,74
342,4,11:05.0,,J. Collins makes 2-pt layup from 4 ft (assist by M. Delaney),76,76
343,4,11:05.0,,Shooting foul by J. Okafor (drawn by J. Collins),76,76
344,4,11:05.0,,J. Collins makes free throw 1 of 1,76,77
345,4,10:54.0,C. LeVert misses 2-pt jump shot from 15 ft,,76,77
346,4,10:51.0,,Defensive rebound by M. Muscala,76,77
347,4,10:46.0,,T. Dorsey makes 3-pt jump shot from 25 ft,76,80
348,4,10:27.0,J. Okafor makes 2-pt layup from 2 ft,,78,80
349,4,10:12.0,,T. Dorsey misses 2-pt layup from 2 ft,78,80
350,4,10:11.0,,Offensive rebound by J. Collins,78,80
351,4,10:11.0,,J. Collins misses 2-pt layup from 3 ft,78,80
352,4,10:11.0,Defensive rebound by Q. Acy,,78,80
353,4,10:11.0,Personal foul by J. Collins (drawn by Q. Acy),,78,80
354,4,10:11.0,,D. Dedmon enters the game for J. Collins,78,80
355,4,10:00.0,J. Okafor makes 2-pt layup from 2 ft (assist by C. LeVert),,80,80
356,4,9:42.0,,Personal foul by Q. Acy (drawn by M. Muscala),80,80
357,4,9:40.0,,Personal foul by A. Crabbe (drawn by M. Delaney),80,80
358,4,9:27.0,Offensive charge foul by M. Delaney (drawn by Q. Acy),,80,80
359,4,9:27.0,,Turnover by M. Delaney (offensive foul),80,80
360,4,9:27.0,,T. Prince enters the game for M. Delaney,80,80
361,4,9:13.0,Personal foul by M. Muscala (drawn by Q. Acy),,80,80
362,4,9:07.0,C. LeVert makes 2-pt layup from 1 ft,,82,80
363,4,9:07.0,Shooting foul by D. Dedmon (drawn by C. LeVert),,82,80
364,4,9:07.0,C. LeVert makes free throw 1 of 1,,83,80
365,4,8:56.0,,I. Taylor misses 2-pt jump shot from 18 ft,83,80
366,4,8:53.0,Defensive rebound by A. Crabbe,,83,80
367,4,8:40.0,J. Okafor makes 2-pt dunk from 1 ft (assist by C. LeVert),,85,80
368,4,8:40.0,,Atlanta full timeout,85,80
369,4,8:40.0,,E. İlyasova enters the game for T. Dorsey,85,80
370,4,8:40.0,,D. Schröder enters the game for I. Taylor,85,80
371,4,8:40.0,,K. Bazemore enters the game for M. Muscala,85,80
372,4,8:28.0,,D. Schröder misses 2-pt layup from 3 ft,85,80
