,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
84,2,10:41.0,,D. Green misses 2-pt layup from 1 ft,33,34
85,2,10:40.0,Defensive rebound by M. Leonard,,33,34
86,2,10:40.0,,Technical foul by D. Green,33,34
87,2,10:40.0,C. McCollum misses technical free throw,,33,34
88,2,10:40.0,Offensive rebound by Team,,33,34
89,2,10:27.0,C. McCollum makes 2-pt jump shot from 16 ft,,35,34
90,2,10:15.0,,Shooting foul by Z. Collins (drawn by P. Gasol),35,34
91,2,10:15.0,,P. Gasol misses free throw 1 of 2,35,34
92,2,10:15.0,,Offensive rebound by Team,35,34
93,2,10:15.0,,B. Forbes enters the game for D. Green,35,34
94,2,10:15.0,,K. Anderson enters the game for R. Gay,35,34
95,2,10:15.0,,P. Gasol makes free throw 2 of 2,35,35
96,2,10:01.0,Z. Collins misses 3-pt jump shot from 25 ft,,35,35
97,2,9:58.0,,Defensive rebound by P. Gasol,35,35
98,2,9:37.0,,P. Gasol misses 3-pt jump shot from 23 ft,35,35
99,2,9:34.0,Defensive rebound by S. Napier,,35,35
100,2,9:20.0,W. Baldwin makes 3-pt jump shot from 25 ft (assist by M. Leonard),,38,35
101,2,9:08.0,,P. Gasol misses 3-pt jump shot from 26 ft,38,35
102,2,9:06.0,Defensive rebound by C. McCollum,,38,35
103,2,9:01.0,C. McCollum makes 2-pt jump shot from 18 ft,,40,35
104,2,8:59.0,,San Antonio full timeout,40,35
105,2,8:59.0,,D. Murray enters the game for T. Parker,40,35
106,2,8:59.0,,L. Aldridge enters the game for P. Gasol,40,35
107,2,8:46.0,,M. Ginóbili makes 2-pt jump shot from 10 ft,40,37
108,2,8:32.0,M. Leonard misses 2-pt layup at rim,,40,37
109,2,8:32.0,,Defensive rebound by M. Ginóbili,40,37
110,2,8:20.0,,L. Aldridge misses 2-pt jump shot from 18 ft,40,37
111,2,8:18.0,Defensive rebound by S. Napier,,40,37
112,2,8:16.0,S. Napier misses 2-pt layup from 1 ft,,40,37
113,2,8:14.0,Offensive rebound by Z. Collins,,40,37
114,2,8:14.0,Z. Collins misses 2-pt layup at rim,,40,37
115,2,8:13.0,,Defensive rebound by Team,40,37
116,2,7:54.0,,Personal foul by W. Baldwin (drawn by M. Ginóbili),40,37
117,2,7:46.0,,Personal block foul by W. Baldwin (drawn by M. Ginóbili),40,37
118,2,7:46.0,J. Nurkić enters the game for M. Leonard,,40,37
119,2,7:46.0,A. Aminu enters the game for Z. Collins,,40,37
120,2,7:35.0,,L. Aldridge makes 2-pt jump shot from 12 ft,40,39
121,2,7:17.0,J. Nurkić makes 2-pt jump shot from 18 ft,,42,39
122,2,6:56.0,,L. Aldridge misses 2-pt jump shot from 4 ft,42,39
123,2,6:54.0,Defensive rebound by A. Aminu,,42,39
124,2,6:41.0,C. McCollum makes 2-pt jump shot from 14 ft (assist by J. Nurkić),,44,39
125,2,6:30.0,,Personal block foul by W. Baldwin (drawn by D. Murray),44,39
126,2,6:30.0,,D. Murray makes free throw 1 of 2,44,40
127,2,6:30.0,,P. Mills enters the game for M. Ginóbili,44,40
128,2,6:30.0,E. Turner enters the game for W. Baldwin,,44,40
129,2,6:30.0,,D. Murray makes free throw 2 of 2,44,41
130,2,6:16.0,C. McCollum misses 2-pt jump shot from 7 ft,,44,41
131,2,6:13.0,,Defensive rebound by B. Forbes,44,41
132,2,6:02.0,,B. Forbes misses 3-pt jump shot from 25 ft,44,41
133,2,6:02.0,Defensive rebound by Team,,44,41
134,2,6:02.0,,R. Gay enters the game for B. Forbes,44,41
135,2,5:36.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by E. Turner),,47,41
136,2,5:07.0,,L. Aldridge makes 2-pt jump shot from 9 ft (assist by P. Mills),47,43
137,2,5:00.0,C. McCollum misses 2-pt jump shot from 17 ft,,47,43
138,2,5:00.0,Offensive rebound by J. Nurkić,,47,43
139,2,4:51.0,E. Turner misses 2-pt jump shot from 11 ft,,47,43
140,2,4:48.0,,Defensive rebound by R. Gay,47,43
141,2,4:35.0,,P. Mills misses 2-pt jump shot from 22 ft,47,43
142,2,4:33.0,Defensive rebound by A. Aminu,,47,43
143,2,4:23.0,C. McCollum misses 2-pt layup from 1 ft,,47,43
144,2,4:19.0,Offensive rebound by S. Napier,,47,43
145,2,4:18.0,Turnover by A. Aminu (lost ball; steal by D. Murray),,47,43
146,2,4:18.0,,San Antonio full timeout,47,43
147,2,4:18.0,,D. Green enters the game for K. Anderson,47,43
148,2,4:18.0,D. Lillard enters the game for C. McCollum,,47,43
149,2,4:06.0,,R. Gay makes 2-pt layup from 1 ft,47,45
150,2,3:51.0,Personal foul by D. Murray (drawn by S. Napier),,47,45
151,2,3:43.0,E. Turner misses 2-pt jump shot from 8 ft,,47,45
152,2,3:39.0,,Defensive rebound by D. Murray,47,45
153,2,3:32.0,,R. Gay misses 3-pt jump shot from 24 ft,47,45
154,2,3:29.0,Defensive rebound by E. Turner,,47,45
155,2,3:22.0,E. Turner makes 2-pt jump shot from 12 ft,,49,45
156,2,3:02.0,,D. Murray makes 2-pt jump shot from 15 ft,49,47
157,2,2:48.0,A. Aminu misses 3-pt jump shot from 25 ft,,49,47
158,2,2:45.0,,Defensive rebound by R. Gay,49,47
159,2,2:29.0,,D. Murray makes 2-pt jump shot from 9 ft (assist by L. Aldridge),49,49
160,2,2:08.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,52,49
161,2,1:54.0,,D. Murray misses 2-pt layup from 2 ft (block by J. Nurkić),52,49
162,2,1:54.0,,Offensive rebound by Team,52,49
163,2,1:54.0,C. McCollum enters the game for S. Napier,,52,49
164,2,1:49.0,,D. Green misses 2-pt jump shot from 19 ft,52,49
165,2,1:47.0,Defensive rebound by J. Nurkić,,52,49
166,2,1:39.0,Turnover by D. Lillard (lost ball; steal by L. Aldridge),,52,49
167,2,1:23.0,,R. Gay makes 2-pt jump shot from 6 ft,52,51
168,2,1:04.0,D. Lillard misses 3-pt jump shot from 26 ft,,52,51
169,2,1:03.0,,Defensive rebound by R. Gay,52,51
170,2,0:55.0,,R. Gay makes 2-pt jump shot from 9 ft,52,53
171,2,0:41.0,E. Turner misses 2-pt jump shot from 6 ft,,52,53
172,2,0:39.0,,Defensive rebound by D. Murray,52,53
173,2,0:36.0,,Shooting foul by J. Nurkić (drawn by D. Murray),52,53
174,2,0:36.0,Technical foul by J. Nurkić,,52,53
175,2,0:36.0,,P. Mills makes technical free throw,52,54
176,2,0:36.0,,D. Murray misses free throw 1 of 2,52,54
177,2,0:36.0,,Offensive rebound by Team,52,54
178,2,0:36.0,,D. Murray misses free throw 2 of 2,52,54
179,2,0:31.0,Defensive rebound by A. Aminu,,52,54
180,2,0:28.0,Shooting foul by L. Aldridge (drawn by D. Lillard),,52,54
181,2,0:28.0,D. Lillard makes free throw 1 of 2,,53,54
182,2,0:28.0,,B. Forbes enters the game for D. Murray,53,54
183,2,0:28.0,W. Baldwin enters the game for J. Nurkić,,53,54
184,2,0:28.0,D. Lillard makes free throw 2 of 2,,54,54
185,2,0:08.0,,R. Gay misses 2-pt jump shot from 12 ft,54,54
186,2,0:06.0,Defensive rebound by D. Lillard,,54,54
187,2,0:01.0,D. Lillard makes 2-pt jump shot from 16 ft,,56,54
188,3,11:46.0,J. Nurkić makes 2-pt jump shot from 9 ft (assist by D. Lillard),,58,54
189,3,11:24.0,,Turnover by L. Aldridge (bad pass; steal by A. Aminu),58,54
190,3,11:21.0,Turnover by A. Aminu (bad pass; steal by L. Aldridge),,58,54
191,3,11:21.0,,L. Aldridge misses 2-pt jump shot from 13 ft,58,54
192,3,11:21.0,,Offensive rebound by K. Anderson,58,54
193,3,11:21.0,,K. Anderson makes 2-pt layup at rim,58,56
194,3,11:21.0,,Shooting foul by A. Aminu (drawn by K. Anderson),58,56
195,3,11:21.0,,K. Anderson makes free throw 1 of 1,58,57
196,3,11:05.0,A. Aminu misses 2-pt jump shot from 11 ft,,58,57
197,3,11:02.0,,Defensive rebound by D. Murray,58,57
198,3,10:54.0,,Shooting foul by A. Aminu (drawn by D. Murray),58,57
199,3,10:54.0,,D. Murray misses free throw 1 of 2,58,57
200,3,10:54.0,,Offensive rebound by Team,58,57
201,3,10:54.0,,D. Murray makes free throw 2 of 2,58,58
202,3,10:46.0,C. McCollum misses 2-pt layup from 1 ft (block by P. Gasol),,58,58
203,3,10:41.0,,Defensive rebound by L. Aldridge,58,58
204,3,10:32.0,,P. Mills misses 3-pt jump shot from 25 ft,58,58
205,3,10:27.0,,Offensive rebound by K. Anderson,58,58
206,3,10:27.0,,K. Anderson makes 2-pt layup at rim,58,60
207,3,10:15.0,Turnover by D. Lillard (bad pass; steal by D. Murray),,58,60
208,3,10:03.0,,Turnover by D. Murray (bad pass),58,60
209,3,9:54.0,Personal foul by P. Mills (drawn by D. Lillard),,58,60
210,3,9:44.0,J. Nurkić misses 2-pt layup at rim,,58,60
211,3,9:41.0,,Defensive rebound by L. Aldridge,58,60
212,3,9:28.0,,Personal foul by A. Aminu (drawn by L. Aldridge),58,60
213,3,9:20.0,,P. Gasol makes 2-pt layup at rim (assist by P. Mills),58,62
214,3,9:20.0,Portland full timeout,,58,62
215,3,9:00.0,Turnover by A. Aminu (bad pass; steal by K. Anderson),,58,62
216,3,8:49.0,,P. Mills misses 2-pt jump shot from 21 ft,58,62
217,3,8:47.0,Defensive rebound by J. Nurkić,,58,62
218,3,8:38.0,D. Lillard misses 2-pt jump shot from 13 ft,,58,62
219,3,8:34.0,Offensive rebound by J. Nurkić,,58,62
220,3,8:34.0,J. Nurkić misses 2-pt layup at rim,,58,62
221,3,8:33.0,,Defensive rebound by P. Gasol,58,62
222,3,8:24.0,,L. Aldridge misses 2-pt jump shot at rim (block by J. Nurkić),58,62
223,3,8:21.0,Defensive rebound by J. Nurkić,,58,62
224,3,8:10.0,E. Turner makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,61,62
225,3,7:47.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Gasol),61,64
226,3,7:27.0,A. Aminu misses 3-pt jump shot from 25 ft,,61,64
227,3,7:23.0,,Defensive rebound by P. Gasol,61,64
228,3,7:11.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. Murray),61,66
229,3,6:54.0,C. McCollum makes 2-pt jump shot from 12 ft,,63,66
230,3,6:40.0,,Turnover by D. Murray (bad pass),63,66
231,3,6:26.0,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),,65,66
232,3,6:26.0,,San Antonio full timeout,65,66
233,3,6:07.0,,L. Aldridge misses 2-pt jump shot from 6 ft,65,66
234,3,6:05.0,Defensive rebound by J. Nurkić,,65,66
235,3,5:50.0,J. Nurkić misses 2-pt layup from 4 ft (block by K. Anderson),,65,66
236,3,5:48.0,,Defensive rebound by P. Mills,65,66
237,3,5:45.0,,D. Murray makes 2-pt layup at rim (assist by P. Mills),65,68
238,3,5:37.0,Shooting foul by P. Mills (drawn by D. Lillard),,65,68
239,3,5:37.0,D. Lillard makes free throw 1 of 3,,66,68
240,3,5:37.0,D. Lillard makes free throw 2 of 3,,67,68
241,3,5:37.0,,R. Gay enters the game for P. Gasol,67,68
242,3,5:37.0,Z. Collins enters the game for A. Aminu,,67,68
243,3,5:37.0,D. Lillard makes free throw 3 of 3,,68,68
244,3,5:15.0,,L. Aldridge misses 3-pt jump shot from 26 ft,68,68
245,3,5:12.0,Defensive rebound by J. Nurkić,,68,68
246,3,4:58.0,J. Nurkić makes 2-pt jump shot from 7 ft,,70,68
247,3,4:41.0,,P. Mills makes 2-pt jump shot from 16 ft,70,70
248,3,4:29.0,D. Lillard misses 3-pt jump shot from 25 ft,,70,70
249,3,4:27.0,,Defensive rebound by D. Murray,70,70
250,3,4:19.0,,D. Murray makes 2-pt jump shot from 5 ft,70,72
251,3,4:01.0,C. McCollum misses 2-pt jump shot from 8 ft,,70,72
252,3,3:58.0,,Defensive rebound by R. Gay,70,72
253,3,3:54.0,,K. Anderson misses 2-pt dunk from 1 ft,70,72
254,3,3:51.0,,Offensive rebound by L. Aldridge,70,72
255,3,3:31.0,,R. Gay makes 2-pt jump shot from 8 ft,70,74
256,3,3:15.0,Personal foul by P. Mills (drawn by D. Lillard),,70,74
257,3,3:15.0,,B. Forbes enters the game for K. Anderson,70,74
258,3,3:15.0,,M. Ginóbili enters the game for P. Mills,70,74
259,3,3:15.0,P. Connaughton enters the game for C. McCollum,,70,74
260,3,3:15.0,A. Aminu enters the game for J. Nurkić,,70,74
261,3,3:09.0,D. Lillard makes 2-pt dunk from 2 ft (assist by E. Turner),,72,74
262,3,2:43.0,,T. Parker enters the game for D. Murray,72,74
263,3,2:43.0,S. Napier enters the game for E. Turner,,72,74
264,3,2:41.0,,Turnover by Team (shot clock),72,74
265,3,2:28.0,D. Lillard misses 2-pt jump shot from 13 ft,,72,74
266,3,2:26.0,,Defensive rebound by L. Aldridge,72,74
267,3,2:12.0,,B. Forbes misses 2-pt jump shot from 20 ft,72,74
268,3,2:09.0,Defensive rebound by S. Napier,,72,74
269,3,2:05.0,D. Lillard makes 2-pt layup from 1 ft,,74,74
270,3,1:55.0,,M. Ginóbili makes 2-pt layup from 2 ft,74,76
271,3,1:41.0,S. Napier misses 3-pt jump shot from 26 ft,,74,76
272,3,1:37.0,,Defensive rebound by L. Aldridge,74,76
273,3,1:21.0,,R. Gay makes 2-pt layup at rim,74,78
274,3,0:59.0,A. Aminu misses 3-pt jump shot from 22 ft,,74,78
275,3,0:58.0,Offensive rebound by Team,,74,78
276,3,0:58.0,,Loose ball foul by R. Gay (drawn by Z. Collins),74,78
277,3,0:52.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by S. Napier),,77,78
278,3,0:35.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by R. Gay),77,81
279,3,0:30.0,D. Lillard misses 2-pt layup from 2 ft (block by R. Gay),,77,81
280,3,0:26.0,Offensive rebound by D. Lillard,,77,81
281,3,0:25.0,P. Connaughton misses 3-pt jump shot from 25 ft,,77,81
282,3,0:22.0,,Defensive rebound by Team,77,81
283,3,0:22.0,,P. Mills enters the game for T. Parker,77,81
284,3,0:22.0,W. Baldwin enters the game for D. Lillard,,77,81
285,3,0:22.0,E. Turner enters the game for Z. Collins,,77,81
286,3,0:01.0,,R. Gay misses 3-pt jump shot from 25 ft,77,81
287,3,0:01.0,Defensive rebound by P. Connaughton,,77,81
288,4,11:40.0,,R. Gay makes 2-pt jump shot from 15 ft,77,83
289,4,11:21.0,C. McCollum misses 3-pt jump shot from 25 ft,,77,83
290,4,11:17.0,,Defensive rebound by M. Ginóbili,77,83
291,4,11:05.0,,P. Gasol misses 3-pt jump shot from 25 ft,77,83
292,4,11:03.0,Defensive rebound by Z. Collins,,77,83
293,4,11:01.0,Personal foul by M. Ginóbili (drawn by S. Napier),,77,83
294,4,10:56.0,S. Napier makes 2-pt layup from 1 ft,,79,83
295,4,10:45.0,,Turnover by T. Parker (lost ball; steal by M. Leonard),79,83
296,4,10:26.0,S. Napier makes 2-pt layup from 1 ft,,81,83
297,4,10:10.0,,Shooting foul by M. Leonard (drawn by P. Gasol),81,83
298,4,10:10.0,,P. Gasol makes free throw 1 of 2,81,84
299,4,10:10.0,,D. Green enters the game for T. Parker,81,84
300,4,10:10.0,,P. Gasol misses free throw 2 of 2,81,84
301,4,10:08.0,Defensive rebound by M. Leonard,,81,84
302,4,9:56.0,S. Napier misses 2-pt jump shot from 15 ft,,81,84
303,4,9:53.0,Offensive rebound by P. Connaughton,,81,84
304,4,9:42.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by C. McCollum),,84,84
305,4,9:24.0,,R. Gay misses 2-pt jump shot from 8 ft,84,84
306,4,9:21.0,Defensive rebound by S. Napier,,84,84
307,4,9:17.0,S. Napier misses 2-pt layup at rim,,84,84
308,4,9:15.0,,Defensive rebound by P. Gasol,84,84
309,4,9:12.0,,D. Green misses 3-pt jump shot from 26 ft,84,84
310,4,9:11.0,,Offensive rebound by Team,84,84
311,4,9:11.0,Loose ball foul by M. Leonard (drawn by P. Gasol),,84,84
312,4,9:11.0,,K. Anderson enters the game for D. Green,84,84
313,4,8:58.0,,R. Gay makes 2-pt jump shot from 12 ft,84,86
314,4,8:38.0,C. McCollum misses 2-pt jump shot from 19 ft,,84,86
315,4,8:36.0,,Defensive rebound by P. Gasol,84,86
316,4,8:26.0,,M. Ginóbili makes 2-pt layup at rim,84,88
317,4,8:15.0,C. McCollum misses 2-pt jump shot from 14 ft,,84,88
318,4,8:15.0,Offensive rebound by M. Leonard,,84,88
319,4,8:15.0,M. Leonard makes 2-pt layup at rim,,86,88
320,4,8:15.0,Shooting foul by R. Gay (drawn by M. Leonard),,86,88
321,4,8:15.0,,L. Aldridge enters the game for B. Forbes,86,88
322,4,8:15.0,,P. Mills enters the game for P. Gasol,86,88
323,4,8:15.0,D. Lillard enters the game for P. Connaughton,,86,88
324,4,8:15.0,M. Leonard makes free throw 1 of 1,,87,88
325,4,7:58.0,,L. Aldridge makes 2-pt layup at rim (assist by M. Ginóbili),87,90
326,4,7:45.0,Turnover by D. Lillard (lost ball; steal by K. Anderson),,87,90
327,4,7:29.0,,L. Aldridge makes 2-pt layup at rim (assist by P. Mills),87,92
328,4,7:29.0,,Shooting foul by M. Leonard (drawn by L. Aldridge),87,92
329,4,7:29.0,Portland full timeout,,87,92
330,4,7:29.0,E. Turner enters the game for S. Napier,,87,92
331,4,7:29.0,A. Aminu enters the game for M. Leonard,,87,92
332,4,7:29.0,J. Nurkić enters the game for Z. Collins,,87,92
333,4,7:29.0,,L. Aldridge makes free throw 1 of 1,87,93
334,4,7:14.0,C. McCollum makes 2-pt jump shot from 20 ft,,89,93
335,4,6:52.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by R. Gay),89,96
336,4,6:36.0,D. Lillard misses 3-pt jump shot from 25 ft,,89,96
337,4,6:33.0,,Defensive rebound by M. Ginóbili,89,96
338,4,6:30.0,,M. Ginóbili makes 3-pt jump shot from 24 ft,89,99
339,4,6:11.0,Turnover by D. Lillard (lost ball; steal by M. Ginóbili),,89,99
340,4,6:03.0,,M. Ginóbili makes 2-pt layup at rim,89,101
341,4,6:02.0,Portland full timeout,,89,101
342,4,5:49.0,A. Aminu misses 2-pt layup at rim,,89,101
343,4,5:48.0,,Defensive rebound by K. Anderson,89,101
344,4,5:37.0,,P. Mills misses 3-pt jump shot from 25 ft,89,101
345,4,5:37.0,Defensive rebound by Team,,89,101
346,4,5:27.0,J. Nurkić makes 2-pt layup from 1 ft (assist by A. Aminu),,91,101
347,4,5:13.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by P. Mills),91,103
348,4,5:13.0,,Shooting foul by J. Nurkić (drawn by L. Aldridge),91,103
349,4,5:13.0,,P. Gasol enters the game for R. Gay,91,103
350,4,5:13.0,,L. Aldridge makes free throw 1 of 1,91,104
351,4,5:02.0,E. Turner makes 2-pt layup at rim,,93,104
352,4,5:02.0,Shooting foul by K. Anderson (drawn by E. Turner),,93,104
353,4,5:02.0,E. Turner makes free throw 1 of 1,,94,104
354,4,4:48.0,,L. Aldridge misses 2-pt jump shot from 15 ft,94,104
355,4,4:45.0,Defensive rebound by J. Nurkić,,94,104
356,4,4:35.0,J. Nurkić misses 2-pt layup at rim,,94,104
357,4,4:33.0,,Defensive rebound by L. Aldridge,94,104
358,4,4:22.0,,L. Aldridge misses 2-pt layup from 3 ft (block by A. Aminu),94,104
359,4,4:21.0,,Offensive rebound by Team,94,104
360,4,4:21.0,,B. Forbes enters the game for M. Ginóbili,94,104
361,4,4:11.0,,P. Mills misses 2-pt jump shot from 12 ft,94,104
362,4,4:09.0,Defensive rebound by J. Nurkić,,94,104
363,4,4:07.0,E. Turner makes 2-pt layup from 6 ft,,96,104
364,4,4:06.0,,San Antonio full timeout,96,104
365,4,4:06.0,,D. Murray enters the game for B. Forbes,96,104
366,4,3:45.0,,P. Gasol misses 2-pt jump shot from 6 ft (block by J. Nurkić),96,104
367,4,3:45.0,,Offensive rebound by Team,96,104
368,4,3:43.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by D. Murray),96,107
369,4,3:43.0,,Shooting foul by E. Turner (drawn by P. Mills),96,107
370,4,3:43.0,,P. Mills misses free throw 1 of 1,96,107
371,4,3:43.0,Defensive rebound by A. Aminu,,96,107
372,4,3:37.0,,Violation by K. Anderson (kicked ball),96,107
373,4,3:27.0,E. Turner misses 3-pt jump shot from 22 ft,,96,107
374,4,3:25.0,Offensive rebound by A. Aminu,,96,107
375,4,3:25.0,Personal foul by K. Anderson (drawn by A. Aminu),,96,107
376,4,3:21.0,Turnover by D. Lillard (lost ball; steal by L. Aldridge),,96,107
377,4,3:11.0,,D. Murray misses 2-pt jump shot from 8 ft,96,107
378,4,3:06.0,,Offensive rebound by L. Aldridge,96,107
379,4,3:06.0,,L. Aldridge makes 2-pt layup at rim,96,109
380,4,2:53.0,C. McCollum misses 2-pt jump shot from 10 ft,,96,109
381,4,2:51.0,Offensive rebound by J. Nurkić,,96,109
382,4,2:46.0,E. Turner makes 2-pt layup from 1 ft (assist by D. Lillard),,98,109
383,4,2:22.0,,K. Anderson makes 2-pt layup at rim (assist by P. Gasol),98,111
384,4,2:11.0,C. McCollum misses 3-pt jump shot from 25 ft,,98,111
385,4,2:07.0,,Defensive rebound by K. Anderson,98,111
