,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,INDIANA_ACTION,SAN ANTONIO_SCORE,INDIANA_SCORE
30,1,7:23.0,Defensive rebound by L. Aldridge,,5,14
31,1,7:15.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),,7,14
32,1,7:07.0,,Shooting foul by L. Aldridge (drawn by V. Oladipo),7,14
33,1,7:07.0,,V. Oladipo makes free throw 1 of 2,7,15
34,1,7:07.0,,V. Oladipo misses free throw 2 of 2,7,15
35,1,7:05.0,Defensive rebound by B. Paul,,7,15
36,1,6:55.0,M. Ginóbili misses 2-pt layup from 1 ft,,7,15
37,1,6:54.0,Offensive rebound by L. Aldridge,,7,15
38,1,6:52.0,L. Aldridge makes 2-pt layup at rim,,9,15
39,1,6:43.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by T. Young),9,17
40,1,6:23.0,P. Mills misses 3-pt jump shot from 25 ft,,9,17
41,1,6:20.0,,Defensive rebound by B. Bogdanović,9,17
42,1,6:15.0,Personal foul by V. Oladipo (drawn by B. Paul),,9,17
43,1,6:14.0,,Turnover by V. Oladipo (bad pass; steal by B. Paul),9,17
44,1,5:58.0,Turnover by M. Ginóbili (bad pass; steal by D. Sabonis),,9,17
45,1,5:54.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by V. Oladipo),9,20
46,1,5:38.0,Personal foul by V. Oladipo (drawn by M. Ginóbili),,9,20
47,1,5:38.0,,C. Joseph enters the game for V. Oladipo,9,20
48,1,5:27.0,B. Paul makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,12,20
49,1,5:06.0,,Shooting foul by B. Paul (drawn by B. Bogdanović),12,20
50,1,5:06.0,,B. Bogdanović misses free throw 1 of 2,12,20
51,1,5:06.0,,Offensive rebound by Team,12,20
52,1,5:06.0,,B. Bogdanović makes free throw 2 of 2,12,21
53,1,4:52.0,Personal foul by D. Sabonis (drawn by L. Aldridge),,12,21
54,1,4:52.0,,A. Jefferson enters the game for D. Sabonis,12,21
55,1,4:45.0,L. Aldridge misses 2-pt jump shot from 17 ft,,12,21
56,1,4:43.0,,Defensive rebound by C. Joseph,12,21
57,1,4:26.0,,T. Young misses 3-pt jump shot from 24 ft,12,21
58,1,4:23.0,Defensive rebound by L. Aldridge,,12,21
59,1,4:10.0,Personal foul by D. Collison (drawn by M. Ginóbili),,12,21
60,1,4:10.0,M. Ginóbili makes free throw 1 of 2,,13,21
61,1,4:10.0,,L. Stephenson enters the game for B. Bogdanović,13,21
62,1,4:10.0,M. Ginóbili makes free throw 2 of 2,,14,21
63,1,3:52.0,,Turnover by A. Jefferson (bad pass; steal by R. Gay),14,21
64,1,3:48.0,P. Mills makes 2-pt layup from 1 ft (assist by R. Gay),,16,21
65,1,3:48.0,,Indiana full timeout,16,21
66,1,3:48.0,,T. Leaf enters the game for T. Young,16,21
67,1,3:30.0,,Turnover by C. Joseph (lost ball; steal by B. Paul),16,21
68,1,3:20.0,L. Aldridge makes 2-pt layup from 3 ft,,18,21
69,1,3:02.0,,Turnover by A. Jefferson (lost ball; steal by B. Paul),18,21
70,1,2:57.0,Turnover by P. Mills (bad pass),,18,21
71,1,2:57.0,,J. Young enters the game for D. Collison,18,21
72,1,2:43.0,,A. Jefferson makes 2-pt hook shot from 8 ft,18,23
73,1,2:29.0,Shooting foul by T. Leaf (drawn by R. Gay),,18,23
74,1,2:29.0,R. Gay makes free throw 1 of 2,,19,23
75,1,2:29.0,K. Anderson enters the game for L. Aldridge,,19,23
76,1,2:29.0,P. Gasol enters the game for M. Ginóbili,,19,23
77,1,2:29.0,R. Gay misses free throw 2 of 2,,19,23
78,1,2:29.0,,Defensive rebound by A. Jefferson,19,23
79,1,2:15.0,,C. Joseph misses 3-pt jump shot from 26 ft,19,23
80,1,2:11.0,,Offensive rebound by A. Jefferson,19,23
81,1,2:11.0,,A. Jefferson makes 2-pt layup at rim,19,25
82,1,2:02.0,P. Mills misses 2-pt layup from 18 ft,,19,25
83,1,2:02.0,,Defensive rebound by T. Leaf,19,25
84,1,1:57.0,Turnover by R. Gay (bad pass; steal by T. Leaf),,19,25
85,1,1:55.0,P. Gasol misses 2-pt jump shot from 16 ft,,19,25
86,1,1:53.0,Offensive rebound by K. Anderson,,19,25
87,1,1:52.0,K. Anderson makes 2-pt layup from 1 ft,,21,25
88,1,1:39.0,,A. Jefferson misses 2-pt jump shot from 16 ft,21,25
89,1,1:37.0,Defensive rebound by R. Gay,,21,25
90,1,1:32.0,R. Gay misses 2-pt jump shot from 19 ft,,21,25
91,1,1:30.0,,Defensive rebound by T. Leaf,21,25
92,1,1:21.0,,Shooting foul by B. Paul (drawn by T. Leaf),21,25
93,1,1:21.0,,T. Leaf misses free throw 1 of 2,21,25
94,1,1:21.0,,Offensive rebound by Team,21,25
95,1,1:21.0,D. Green enters the game for B. Paul,,21,25
96,1,1:21.0,,T. Leaf makes free throw 2 of 2,21,26
97,1,1:09.0,P. Mills misses 2-pt jump shot from 19 ft,,21,26
98,1,1:07.0,,Defensive rebound by A. Jefferson,21,26
99,1,1:01.0,,L. Stephenson misses 2-pt jump shot from 20 ft,21,26
100,1,0:55.0,Defensive rebound by R. Gay,,21,26
101,1,0:52.0,R. Gay makes 3-pt jump shot from 27 ft,,24,26
102,1,0:36.0,,L. Stephenson misses 2-pt jump shot from 17 ft,24,26
103,1,0:33.0,Defensive rebound by D. Green,,24,26
104,1,0:33.0,Turnover by D. Green (turnover),,24,26
105,1,0:33.0,D. Murray enters the game for P. Mills,,24,26
106,1,0:19.0,,A. Jefferson misses 2-pt jump shot from 9 ft,24,26
107,1,0:17.0,Defensive rebound by R. Gay,,24,26
108,1,0:03.0,R. Gay misses 2-pt jump shot from 19 ft,,24,26
109,1,0:03.0,,Defensive rebound by A. Jefferson,24,26
110,2,11:49.0,,J. Young makes 3-pt jump shot from 26 ft (assist by C. Joseph),24,29
111,2,11:30.0,D. Murray misses 2-pt jump shot from 7 ft,,24,29
112,2,11:27.0,,Defensive rebound by L. Stephenson,24,29
113,2,11:21.0,,L. Stephenson misses 2-pt jump shot from 18 ft,24,29
114,2,11:18.0,Defensive rebound by D. Murray,,24,29
115,2,10:58.0,P. Gasol misses 2-pt jump shot from 10 ft (block by A. Jefferson),,24,29
116,2,10:55.0,Offensive rebound by K. Anderson,,24,29
117,2,10:54.0,D. Bertāns misses 3-pt jump shot from 27 ft,,24,29
118,2,10:51.0,,Defensive rebound by A. Jefferson,24,29
119,2,10:43.0,,A. Jefferson makes 2-pt jump shot from 10 ft (assist by L. Stephenson),24,31
120,2,10:21.0,D. Murray makes 2-pt layup from 1 ft,,26,31
121,2,10:03.0,,T. Leaf misses 2-pt jump shot from 14 ft,26,31
122,2,10:01.0,Defensive rebound by D. Murray,,26,31
123,2,9:56.0,Turnover by D. Murray (bad pass),,26,31
124,2,9:40.0,,C. Joseph misses 2-pt jump shot from 11 ft,26,31
125,2,9:36.0,,Offensive rebound by A. Jefferson,26,31
126,2,9:36.0,,A. Jefferson misses 2-pt layup from 2 ft (block by P. Gasol),26,31
127,2,9:36.0,,Offensive rebound by Team,26,31
128,2,9:27.0,,Turnover by C. Joseph (bad pass; steal by D. Bertāns),26,31
129,2,9:14.0,P. Gasol makes 2-pt layup at rim,,28,31
130,2,8:58.0,,A. Jefferson misses 2-pt jump shot from 16 ft,28,31
131,2,8:55.0,Defensive rebound by D. Murray,,28,31
132,2,8:49.0,D. Murray misses 2-pt layup from 3 ft (block by A. Jefferson),,28,31
133,2,8:49.0,Offensive rebound by Team,,28,31
134,2,8:49.0,,T. Young enters the game for T. Leaf,28,31
135,2,8:41.0,P. Gasol makes 2-pt jump shot from 14 ft (assist by D. Green),,30,31
136,2,8:41.0,Shooting foul by A. Jefferson (drawn by P. Gasol),,30,31
137,2,8:41.0,,D. Collison enters the game for J. Young,30,31
138,2,8:41.0,L. Aldridge enters the game for D. Bertāns,,30,31
139,2,8:41.0,P. Gasol misses free throw 1 of 1,,30,31
140,2,8:39.0,,Defensive rebound by T. Young,30,31
141,2,8:20.0,,D. Collison makes 2-pt jump shot from 18 ft (assist by A. Jefferson),30,33
142,2,8:02.0,Turnover by K. Anderson (bad pass; steal by A. Jefferson),,30,33
143,2,7:56.0,,C. Joseph misses 3-pt jump shot from 25 ft,30,33
144,2,7:53.0,Defensive rebound by P. Gasol,,30,33
145,2,7:44.0,P. Gasol makes 3-pt jump shot from 26 ft (assist by K. Anderson),,33,33
146,2,7:30.0,,L. Stephenson makes 3-pt jump shot from 23 ft (assist by T. Young),33,36
147,2,7:28.0,San Antonio full timeout,,33,36
148,2,7:28.0,,D. Sabonis enters the game for C. Joseph,33,36
149,2,7:28.0,,B. Bogdanović enters the game for A. Jefferson,33,36
150,2,7:28.0,R. Gay enters the game for K. Anderson,,33,36
151,2,7:09.0,D. Green misses 2-pt jump shot from 16 ft,,33,36
152,2,7:07.0,,Defensive rebound by D. Sabonis,33,36
153,2,6:55.0,,Turnover by L. Stephenson (bad pass),33,36
154,2,6:55.0,,V. Oladipo enters the game for L. Stephenson,33,36
155,2,6:38.0,L. Aldridge misses 2-pt layup from 3 ft,,33,36
156,2,6:35.0,,Defensive rebound by T. Young,33,36
157,2,6:32.0,,D. Collison misses 2-pt layup from 1 ft (block by P. Gasol),33,36
158,2,6:32.0,,Offensive rebound by Team,33,36
159,2,6:31.0,,Turnover by V. Oladipo (bad pass),33,36
160,2,6:08.0,L. Aldridge misses 3-pt jump shot from 27 ft,,33,36
161,2,6:03.0,Offensive rebound by D. Green,,33,36
162,2,6:02.0,L. Aldridge makes 2-pt jump shot from 6 ft (assist by P. Gasol),,35,36
163,2,6:02.0,Shooting foul by D. Collison (drawn by L. Aldridge),,35,36
164,2,6:02.0,L. Aldridge makes free throw 1 of 1,,36,36
165,2,5:52.0,,Shooting foul by D. Green (drawn by V. Oladipo),36,36
166,2,5:52.0,,V. Oladipo makes free throw 1 of 2,36,37
167,2,5:52.0,B. Paul enters the game for P. Gasol,,36,37
168,2,5:52.0,,V. Oladipo makes free throw 2 of 2,36,38
169,2,5:36.0,R. Gay makes 2-pt jump shot from 14 ft,,38,38
170,2,5:24.0,,T. Young makes 2-pt dunk from 1 ft (assist by B. Bogdanović),38,40
171,2,5:10.0,D. Murray misses 2-pt jump shot from 15 ft,,38,40
172,2,5:06.0,,Defensive rebound by D. Sabonis,38,40
173,2,5:03.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Sabonis),38,43
174,2,5:02.0,San Antonio full timeout,,38,43
175,2,5:02.0,M. Ginóbili enters the game for D. Murray,,38,43
176,2,5:02.0,P. Mills enters the game for D. Green,,38,43
177,2,4:47.0,M. Ginóbili misses 2-pt jump shot from 14 ft,,38,43
178,2,4:45.0,,Defensive rebound by B. Bogdanović,38,43
179,2,4:30.0,,T. Young makes 2-pt jump shot from 5 ft (assist by B. Bogdanović),38,45
180,2,4:10.0,L. Aldridge makes 2-pt jump shot from 16 ft,,40,45
181,2,3:45.0,,V. Oladipo misses 2-pt jump shot from 10 ft,40,45
182,2,3:43.0,Defensive rebound by L. Aldridge,,40,45
183,2,3:28.0,L. Aldridge misses 2-pt jump shot from 13 ft,,40,45
184,2,3:24.0,,Defensive rebound by D. Sabonis,40,45
185,2,3:21.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Collison),40,47
186,2,3:04.0,P. Mills misses 2-pt jump shot from 19 ft,,40,47
187,2,3:01.0,,Defensive rebound by B. Bogdanović,40,47
188,2,2:53.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by D. Collison),40,49
189,2,2:33.0,B. Paul makes 3-pt jump shot from 26 ft (assist by R. Gay),,43,49
190,2,2:17.0,,Turnover by D. Sabonis (traveling),43,49
191,2,2:17.0,K. Anderson enters the game for R. Gay,,43,49
192,2,1:58.0,M. Ginóbili misses 2-pt layup from 1 ft,,43,49
193,2,1:56.0,Offensive rebound by L. Aldridge,,43,49
194,2,1:56.0,L. Aldridge misses 2-pt layup from 1 ft,,43,49
195,2,1:56.0,Offensive rebound by K. Anderson,,43,49
196,2,1:51.0,K. Anderson makes 2-pt layup from 1 ft,,45,49
197,2,1:43.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by D. Collison),45,52
198,2,1:27.0,P. Mills misses 3-pt jump shot from 28 ft,,45,52
199,2,1:24.0,Offensive rebound by K. Anderson,,45,52
200,2,1:19.0,M. Ginóbili misses 3-pt jump shot from 28 ft,,45,52
201,2,1:17.0,,Defensive rebound by D. Sabonis,45,52
202,2,1:17.0,,Indiana full timeout,45,52
203,2,1:17.0,,L. Stephenson enters the game for D. Collison,45,52
204,2,1:17.0,,C. Joseph enters the game for V. Oladipo,45,52
205,2,1:17.0,,A. Jefferson enters the game for D. Sabonis,45,52
206,2,1:07.0,,Shooting foul by B. Paul (drawn by B. Bogdanović),45,52
207,2,1:07.0,,B. Bogdanović misses free throw 1 of 2,45,52
208,2,1:07.0,,Offensive rebound by Team,45,52
209,2,1:07.0,B. Forbes enters the game for B. Paul,,45,52
210,2,1:07.0,,B. Bogdanović makes free throw 2 of 2,45,53
211,2,0:53.0,P. Mills misses 3-pt jump shot from 27 ft,,45,53
212,2,0:51.0,Offensive rebound by B. Forbes,,45,53
213,2,0:45.0,L. Aldridge makes 3-pt jump shot from 26 ft (assist by K. Anderson),,48,53
214,2,0:36.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,48,53
215,2,0:33.0,Defensive rebound by K. Anderson,,48,53
216,2,0:10.0,B. Forbes misses 3-pt jump shot from 25 ft,,48,53
217,2,0:07.0,,Defensive rebound by A. Jefferson,48,53
218,2,0:00.0,,T. Young misses 2-pt jump shot from 20 ft,48,53
219,2,0:00.0,,Offensive rebound by Team,48,53
220,3,11:46.0,,V. Oladipo misses 2-pt jump shot from 13 ft,48,53
221,3,11:42.0,Defensive rebound by L. Aldridge,,48,53
222,3,11:20.0,K. Anderson misses 3-pt jump shot from 25 ft,,48,53
223,3,11:18.0,,Defensive rebound by V. Oladipo,48,53
224,3,11:16.0,,Turnover by V. Oladipo (bad pass; steal by K. Anderson),48,53
225,3,11:10.0,P. Gasol makes 2-pt layup from 2 ft (assist by K. Anderson),,50,53
226,3,10:57.0,,D. Collison makes 2-pt jump shot from 10 ft,50,55
227,3,10:43.0,D. Green misses 2-pt layup from 1 ft,,50,55
228,3,10:41.0,,Defensive rebound by V. Oladipo,50,55
229,3,10:31.0,,D. Sabonis makes 2-pt layup at rim (assist by V. Oladipo),50,57
230,3,10:28.0,San Antonio full timeout,,50,57
231,3,10:08.0,L. Aldridge misses 2-pt jump shot from 19 ft,,50,57
232,3,10:07.0,,Defensive rebound by Team,50,57
233,3,9:51.0,,Turnover by D. Collison (bad pass; steal by D. Green),50,57
234,3,9:46.0,D. Green misses 2-pt layup from 2 ft,,50,57
235,3,9:43.0,Offensive rebound by K. Anderson,,50,57
236,3,9:43.0,K. Anderson makes 2-pt layup at rim,,52,57
237,3,9:27.0,,Turnover by V. Oladipo (bad pass; steal by D. Green),52,57
238,3,9:14.0,L. Aldridge makes 2-pt jump shot from 10 ft,,54,57
239,3,8:59.0,,V. Oladipo misses 2-pt layup from 2 ft (block by P. Gasol),54,57
240,3,8:57.0,Defensive rebound by D. Green,,54,57
241,3,8:46.0,D. Green misses 3-pt jump shot from 26 ft,,54,57
242,3,8:43.0,,Defensive rebound by D. Collison,54,57
243,3,8:38.0,,D. Collison misses 3-pt jump shot from 26 ft,54,57
244,3,8:35.0,Defensive rebound by P. Gasol,,54,57
245,3,8:27.0,K. Anderson misses 2-pt jump shot from 11 ft,,54,57
246,3,8:24.0,,Defensive rebound by D. Collison,54,57
247,3,8:20.0,,D. Collison makes 2-pt layup at rim,54,59
248,3,8:04.0,B. Paul enters the game for K. Anderson,,54,59
249,3,7:58.0,P. Gasol makes 2-pt layup from 1 ft (assist by D. Murray),,56,59
250,3,7:39.0,,Turnover by B. Bogdanović (bad pass; steal by D. Green),56,59
251,3,7:24.0,D. Green misses 3-pt jump shot from 26 ft,,56,59
252,3,7:21.0,,Defensive rebound by D. Sabonis,56,59
253,3,7:02.0,,V. Oladipo misses 3-pt jump shot from 28 ft,56,59
254,3,7:00.0,Defensive rebound by P. Gasol,,56,59
255,3,6:40.0,Personal foul by T. Young (drawn by L. Aldridge),,56,59
256,3,6:26.0,Turnover by Team (shot clock),,56,59
257,3,6:17.0,,D. Collison misses 2-pt jump shot from 18 ft,56,59
258,3,6:14.0,Defensive rebound by P. Gasol,,56,59
259,3,6:08.0,D. Murray makes 2-pt jump shot from 4 ft,,58,59
260,3,5:46.0,,Shooting foul by P. Gasol (drawn by V. Oladipo),58,59
261,3,5:46.0,,V. Oladipo makes free throw 1 of 3,58,60
262,3,5:46.0,,V. Oladipo makes free throw 2 of 3,58,61
263,3,5:46.0,P. Mills enters the game for D. Murray,,58,61
264,3,5:46.0,M. Ginóbili enters the game for D. Green,,58,61
265,3,5:46.0,R. Gay enters the game for P. Gasol,,58,61
266,3,5:46.0,,V. Oladipo makes free throw 3 of 3,58,62
267,3,5:29.0,Turnover by L. Aldridge (bad pass; steal by B. Bogdanović),,58,62
268,3,5:19.0,Offensive charge foul by B. Bogdanović (drawn by B. Paul),,58,62
269,3,5:19.0,,Turnover by B. Bogdanović (offensive foul),58,62
270,3,5:05.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,58,62
271,3,5:02.0,,Defensive rebound by B. Bogdanović,58,62
272,3,4:56.0,,B. Bogdanović misses 2-pt layup at rim,58,62
273,3,4:54.0,Defensive rebound by R. Gay,,58,62
274,3,4:36.0,B. Paul misses 3-pt jump shot from 29 ft,,58,62
275,3,4:33.0,,Defensive rebound by T. Young,58,62
276,3,4:30.0,Offensive charge foul by V. Oladipo (drawn by M. Ginóbili),,58,62
277,3,4:30.0,,Turnover by V. Oladipo (offensive foul),58,62
278,3,4:30.0,,C. Joseph enters the game for V. Oladipo,58,62
279,3,4:09.0,Turnover by B. Paul (lost ball; steal by D. Collison),,58,62
280,3,4:05.0,,D. Collison misses 2-pt layup from 1 ft (block by L. Aldridge),58,62
281,3,4:01.0,,Offensive rebound by T. Young,58,62
282,3,4:01.0,,T. Young misses 2-pt layup from 4 ft,58,62
283,3,4:01.0,,Offensive rebound by D. Sabonis,58,62
284,3,4:01.0,Loose ball foul by M. Ginóbili (drawn by D. Sabonis),,58,62
285,3,3:48.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,58,62
286,3,3:48.0,Defensive rebound by L. Aldridge,,58,62
287,3,3:36.0,R. Gay misses 2-pt jump shot from 17 ft,,58,62
288,3,3:36.0,Offensive rebound by Team,,58,62
289,3,3:35.0,,Loose ball foul by B. Bogdanović (drawn by L. Aldridge),58,62
290,3,3:23.0,R. Gay misses 3-pt jump shot from 22 ft,,58,62
291,3,3:20.0,,Defensive rebound by D. Sabonis,58,62
292,3,3:06.0,,T. Young makes 2-pt jump shot from 17 ft,58,64
293,3,2:46.0,L. Aldridge misses 2-pt jump shot from 15 ft,,58,64
294,3,2:43.0,Offensive rebound by R. Gay,,58,64
295,3,2:43.0,Turnover by R. Gay (bad pass; steal by D. Collison),,58,64
296,3,2:38.0,,Turnover by D. Collison (lost ball; steal by P. Mills),58,64
297,3,2:33.0,B. Paul misses 3-pt jump shot from 24 ft,,58,64
298,3,2:29.0,,Defensive rebound by D. Sabonis,58,64
299,3,2:27.0,,Indiana full timeout,58,64
300,3,2:27.0,,L. Stephenson enters the game for D. Sabonis,58,64
301,3,2:27.0,,A. Jefferson enters the game for B. Bogdanović,58,64
302,3,2:27.0,P. Gasol enters the game for L. Aldridge,,58,64
303,3,2:17.0,,T. Young misses 2-pt jump shot from 8 ft (block by P. Gasol),58,64
304,3,2:13.0,Defensive rebound by R. Gay,,58,64
305,3,2:08.0,P. Mills makes 3-pt jump shot from 25 ft (assist by P. Gasol),,61,64
306,3,1:48.0,,D. Collison makes 2-pt jump shot from 17 ft,61,66
307,3,1:30.0,Turnover by M. Ginóbili (bad pass),,61,66
308,3,1:10.0,,A. Jefferson misses 2-pt hook shot from 9 ft (block by P. Gasol),61,66
309,3,1:07.0,Defensive rebound by M. Ginóbili,,61,66
310,3,1:02.0,Shooting foul by A. Jefferson (drawn by M. Ginóbili),,61,66
311,3,1:02.0,M. Ginóbili misses free throw 1 of 2,,61,66
312,3,1:02.0,Offensive rebound by Team,,61,66
313,3,1:02.0,,T. Leaf enters the game for T. Young,61,66
314,3,1:02.0,M. Ginóbili makes free throw 2 of 2,,62,66
315,3,0:41.0,,Turnover by T. Leaf (bad pass; steal by R. Gay),62,66
316,3,0:36.0,P. Mills misses 3-pt jump shot from 26 ft,,62,66
317,3,0:34.0,Offensive rebound by Team,,62,66
318,3,0:34.0,,Loose ball foul by A. Jefferson (drawn by P. Gasol),62,66
319,3,0:34.0,P. Gasol makes free throw 2 of 2,,63,66
320,3,0:34.0,P. Gasol makes free throw 1 of 2,,64,66
321,3,0:34.0,,J. Young enters the game for D. Collison,64,66
322,3,0:13.0,,C. Joseph makes 2-pt jump shot from 17 ft,64,68
323,3,0:00.0,P. Mills misses 3-pt jump shot from 22 ft,,64,68
324,3,0:00.0,Offensive rebound by Team,,64,68
325,4,11:44.0,P. Mills makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),,67,68
326,4,11:27.0,,C. Joseph misses 2-pt jump shot from 17 ft,67,68
327,4,11:25.0,Turnover by B. Paul (bad pass; steal by L. Stephenson),,67,68
328,4,11:24.0,Defensive rebound by B. Paul,,67,68
329,4,11:09.0,,J. Young misses 3-pt jump shot from 26 ft,67,68
330,4,11:03.0,Defensive rebound by M. Ginóbili,,67,68
331,4,10:56.0,Shooting foul by T. Leaf (drawn by R. Gay),,67,68
332,4,10:56.0,R. Gay makes free throw 1 of 2,,68,68
333,4,10:56.0,D. Green enters the game for B. Paul,,68,68
334,4,10:56.0,B. Forbes enters the game for M. Ginóbili,,68,68
335,4,10:56.0,R. Gay makes free throw 2 of 2,,69,68
336,4,10:46.0,,L. Stephenson misses 3-pt jump shot from 27 ft,69,68
337,4,10:42.0,Defensive rebound by P. Gasol,,69,68
338,4,10:33.0,P. Gasol makes 2-pt jump shot from 7 ft (assist by P. Mills),,71,68
339,4,10:09.0,,J. Young misses 2-pt jump shot from 7 ft,71,68
340,4,10:06.0,Defensive rebound by D. Green,,71,68
341,4,10:01.0,R. Gay makes 2-pt jump shot from 6 ft (assist by P. Mills),,73,68
342,4,9:51.0,,Indiana full timeout,73,68
343,4,9:51.0,,V. Oladipo enters the game for J. Young,73,68
344,4,9:51.0,,D. Sabonis enters the game for A. Jefferson,73,68
345,4,9:51.0,K. Anderson enters the game for R. Gay,,73,68
346,4,9:34.0,,D. Sabonis makes 2-pt hook shot from 8 ft (assist by C. Joseph),73,70
347,4,9:13.0,P. Gasol makes 2-pt jump shot from 15 ft,,75,70
348,4,8:58.0,,V. Oladipo makes 2-pt jump shot from 17 ft,75,72
349,4,8:39.0,Personal foul by C. Joseph (drawn by P. Mills),,75,72
350,4,8:39.0,,T. Young enters the game for L. Stephenson,75,72
351,4,8:39.0,,B. Bogdanović enters the game for T. Leaf,75,72
352,4,8:39.0,D. Murray enters the game for P. Mills,,75,72
353,4,8:39.0,L. Aldridge enters the game for B. Forbes,,75,72
354,4,8:34.0,Turnover by K. Anderson (bad pass; steal by C. Joseph),,75,72
355,4,8:29.0,,Turnover by B. Bogdanović (out of bounds lost ball),75,72
356,4,8:10.0,Shooting foul by T. Young (drawn by L. Aldridge),,75,72
357,4,8:10.0,L. Aldridge makes free throw 1 of 2,,76,72
358,4,8:10.0,L. Aldridge makes free throw 2 of 2,,77,72
359,4,8:02.0,,Shooting foul by L. Aldridge (drawn by D. Sabonis),77,72
360,4,8:02.0,,D. Sabonis makes free throw 1 of 2,77,73
361,4,8:02.0,,D. Sabonis misses free throw 2 of 2,77,73
362,4,8:00.0,Defensive rebound by K. Anderson,,77,73
363,4,7:46.0,L. Aldridge misses 2-pt hook shot from 6 ft,,77,73
364,4,7:45.0,,Defensive rebound by V. Oladipo,77,73
365,4,7:31.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,77,73
366,4,7:28.0,Defensive rebound by D. Murray,,77,73
367,4,7:19.0,D. Murray misses 2-pt jump shot from 12 ft,,77,73
368,4,7:18.0,Offensive rebound by L. Aldridge,,77,73
369,4,7:18.0,L. Aldridge makes 2-pt layup from 1 ft,,79,73
370,4,7:18.0,Shooting foul by T. Young (drawn by L. Aldridge),,79,73
371,4,7:18.0,L. Aldridge makes free throw 1 of 1,,80,73
372,4,7:06.0,,V. Oladipo misses 2-pt jump shot from 17 ft,80,73
373,4,7:02.0,Defensive rebound by K. Anderson,,80,73
374,4,6:44.0,K. Anderson makes 2-pt layup from 1 ft (assist by P. Gasol),,82,73
375,4,6:35.0,,Indiana full timeout,82,73
376,4,6:35.0,,D. Collison enters the game for C. Joseph,82,73
377,4,6:27.0,,V. Oladipo makes 2-pt jump shot from 18 ft,82,75
378,4,6:03.0,K. Anderson misses 2-pt jump shot from 11 ft,,82,75
379,4,6:00.0,Offensive rebound by D. Murray,,82,75
380,4,6:00.0,Turnover by Team (shot clock),,82,75
381,4,5:58.0,P. Gasol misses 3-pt jump shot from 25 ft,,82,75
382,4,5:58.0,Offensive rebound by Team,,82,75
