,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
74,1,3:36.0,Offensive rebound by A. Johnson,,15,21
75,1,3:34.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by A. Johnson),,18,21
76,1,3:18.0,,Turnover by K. Irving (bad pass; steal by A. Johnson),18,21
77,1,3:12.0,Turnover by J. Bayless (step out of bounds),,18,21
78,1,2:56.0,,K. Irving makes 2-pt hook shot from 2 ft,18,23
79,1,2:41.0,J. Bayless misses 2-pt jump shot from 17 ft,,18,23
80,1,2:38.0,,Defensive rebound by M. Smart,18,23
81,1,2:31.0,,A. Horford misses 3-pt jump shot from 26 ft,18,23
82,1,2:28.0,,Offensive rebound by J. Brown,18,23
83,1,2:28.0,,Boston full timeout,18,23
84,1,2:28.0,,T. Rozier enters the game for K. Irving,18,23
85,1,2:19.0,,M. Morris misses 2-pt layup from 2 ft,18,23
86,1,2:16.0,Defensive rebound by A. Johnson,,18,23
87,1,2:07.0,Turnover by R. Covington (traveling),,18,23
88,1,2:07.0,,S. Ojeleye enters the game for J. Brown,18,23
89,1,1:48.0,,Shooting foul by R. Covington (drawn by A. Horford),18,23
90,1,1:48.0,,A. Horford makes free throw 1 of 2,18,24
91,1,1:48.0,,A. Horford misses free throw 2 of 2,18,24
92,1,1:45.0,Defensive rebound by R. Covington,,18,24
93,1,1:37.0,J. Redick makes 2-pt jump shot from 18 ft (assist by A. Johnson),,20,24
94,1,1:15.0,,A. Horford makes 2-pt layup from 2 ft (assist by T. Rozier),20,26
95,1,0:59.0,J. Redick misses 2-pt jump shot from 20 ft,,20,26
96,1,0:58.0,,Defensive rebound by M. Morris,20,26
97,1,0:50.0,,D. Theis enters the game for A. Horford,20,26
98,1,0:50.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,20,26
99,1,0:46.0,,T. Rozier misses 3-pt jump shot from 25 ft,20,26
100,1,0:44.0,Defensive rebound by A. Johnson,,20,26
101,1,0:38.0,J. Bayless makes 2-pt layup from 1 ft,,22,26
102,1,0:23.0,,Personal foul by R. Covington (drawn by M. Morris),22,26
103,1,0:23.0,,M. Morris makes free throw 1 of 2,22,27
104,1,0:23.0,,M. Morris makes free throw 2 of 2,22,28
105,1,0:07.0,Personal foul by T. Rozier (drawn by J. Bayless),,22,28
106,1,0:03.0,Turnover by J. Redick (bad pass),,22,28
107,1,0:03.0,,Turnover by M. Smart (bad pass; steal by R. Covington),22,28
108,1,0:00.0,J. Redick misses 2-pt jump shot from 19 ft,,22,28
109,1,0:00.0,Offensive rebound by Team,,22,28
110,2,11:41.0,,M. Smart makes 2-pt jump shot from 19 ft,22,30
111,2,11:21.0,D. Šarić misses 2-pt layup from 3 ft,,22,30
112,2,11:21.0,Offensive rebound by Team,,22,30
113,2,11:19.0,A. Johnson misses 3-pt jump shot from 25 ft,,22,30
114,2,11:16.0,,Defensive rebound by S. Ojeleye,22,30
115,2,11:05.0,,Turnover by M. Smart (bad pass; steal by N. Stauskas),22,30
116,2,11:03.0,Turnover by B. Simmons (bad pass),,22,30
117,2,10:54.0,,T. Rozier misses 2-pt layup from 2 ft,22,30
118,2,10:50.0,,Offensive rebound by T. Rozier,22,30
119,2,10:46.0,,T. Rozier misses 3-pt jump shot from 27 ft,22,30
120,2,10:41.0,,Offensive rebound by S. Ojeleye,22,30
121,2,10:34.0,,Turnover by M. Morris (traveling),22,30
122,2,10:12.0,D. Šarić misses 2-pt jump shot from 2 ft,,22,30
123,2,10:09.0,,Defensive rebound by D. Theis,22,30
124,2,10:06.0,,Turnover by M. Smart (bad pass; steal by B. Simmons),22,30
125,2,10:02.0,B. Simmons makes 2-pt dunk from 2 ft,,24,30
126,2,9:44.0,,Personal foul by D. Šarić (drawn by M. Morris),24,30
127,2,9:44.0,R. Holmes enters the game for A. Johnson,,24,30
128,2,9:44.0,J. Bayless enters the game for J. Redick,,24,30
129,2,9:37.0,,Offensive foul by D. Theis (drawn by N. Stauskas),24,30
130,2,9:37.0,,Turnover by D. Theis (offensive foul),24,30
131,2,9:31.0,Personal foul by M. Morris (drawn by B. Simmons),,24,30
132,2,9:21.0,J. Bayless misses 2-pt layup from 4 ft (block by D. Theis),,24,30
133,2,9:21.0,Offensive rebound by Team,,24,30
134,2,9:14.0,R. Holmes makes 2-pt dunk at rim (assist by B. Simmons),,26,30
135,2,8:59.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Rozier),26,32
136,2,8:50.0,D. Šarić misses 2-pt layup from 3 ft (block by D. Theis),,26,32
137,2,8:46.0,Offensive rebound by D. Šarić,,26,32
138,2,8:42.0,B. Simmons makes 2-pt jump shot from 12 ft,,28,32
139,2,8:18.0,,M. Smart misses 2-pt layup from 4 ft,28,32
140,2,8:12.0,,Offensive rebound by D. Theis,28,32
141,2,8:12.0,,D. Theis makes 2-pt layup at rim,28,34
142,2,8:01.0,J. Bayless misses 3-pt jump shot from 25 ft,,28,34
143,2,8:01.0,Offensive rebound by D. Šarić,,28,34
144,2,7:53.0,D. Šarić makes 2-pt layup from 2 ft,,30,34
145,2,7:36.0,,Boston full timeout,30,34
146,2,7:36.0,,J. Tatum enters the game for M. Smart,30,34
147,2,7:36.0,,K. Irving enters the game for S. Ojeleye,30,34
148,2,7:36.0,T. Luwawu-Cabarrot enters the game for N. Stauskas,,30,34
149,2,7:31.0,,K. Irving misses 3-pt jump shot from 24 ft,30,34
150,2,7:26.0,,Offensive rebound by D. Theis,30,34
151,2,7:10.0,,T. Rozier misses 2-pt jump shot from 11 ft,30,34
152,2,7:06.0,Defensive rebound by T. Luwawu-Cabarrot,,30,34
153,2,7:04.0,Turnover by B. Simmons (lost ball; steal by J. Tatum),,30,34
154,2,7:04.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Tatum),30,34
155,2,7:04.0,,J. Tatum misses free throw 1 of 2,30,34
156,2,7:04.0,,Offensive rebound by Team,30,34
157,2,7:04.0,,J. Tatum makes free throw 2 of 2,30,35
158,2,6:53.0,D. Šarić makes 2-pt layup from 1 ft (assist by B. Simmons),,32,35
159,2,6:42.0,,M. Morris misses 3-pt jump shot from 26 ft,32,35
160,2,6:39.0,Defensive rebound by T. Luwawu-Cabarrot,,32,35
161,2,6:27.0,B. Simmons misses 2-pt layup from 3 ft,,32,35
162,2,6:25.0,,Defensive rebound by D. Theis,32,35
163,2,6:24.0,,Personal foul by D. Šarić (drawn by D. Theis),32,35
164,2,6:24.0,,A. Baynes enters the game for M. Morris,32,35
165,2,6:24.0,,A. Horford enters the game for D. Theis,32,35
166,2,6:24.0,R. Covington enters the game for D. Šarić,,32,35
167,2,6:05.0,,K. Irving makes 3-pt jump shot from 24 ft,32,38
168,2,5:58.0,Turnover by B. Simmons (bad pass; steal by J. Tatum),,32,38
169,2,5:51.0,,Turnover by K. Irving (bad pass; steal by B. Simmons),32,38
170,2,5:48.0,J. Bayless makes 2-pt layup from 1 ft (assist by B. Simmons),,34,38
171,2,5:26.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),34,41
172,2,5:13.0,Personal foul by T. Rozier (drawn by J. Bayless),,34,41
173,2,5:01.0,Personal foul by K. Irving (drawn by J. Bayless),,34,41
174,2,4:56.0,Personal foul by T. Rozier (drawn by J. Bayless),,34,41
175,2,4:56.0,,J. Brown enters the game for T. Rozier,34,41
176,2,4:56.0,J. Redick enters the game for B. Simmons,,34,41
177,2,4:48.0,R. Covington misses 3-pt jump shot from 23 ft,,34,41
178,2,4:44.0,,Defensive rebound by K. Irving,34,41
179,2,4:27.0,,J. Tatum misses 2-pt layup from 3 ft,34,41
180,2,4:27.0,Defensive rebound by R. Holmes,,34,41
181,2,4:17.0,J. Redick misses 3-pt jump shot from 25 ft,,34,41
182,2,4:17.0,,Defensive rebound by A. Horford,34,41
183,2,4:16.0,Loose ball foul by R. Covington (drawn by A. Horford),,34,41
184,2,4:16.0,,M. Smart enters the game for A. Baynes,34,41
185,2,4:16.0,D. Šarić enters the game for R. Covington,,34,41
186,2,4:05.0,,K. Irving misses 2-pt layup from 5 ft,34,41
187,2,4:03.0,,Offensive rebound by K. Irving,34,41
188,2,4:03.0,,K. Irving misses 2-pt layup at rim,34,41
189,2,4:02.0,Defensive rebound by Team,,34,41
190,2,3:50.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by J. Bayless),,36,41
191,2,3:31.0,,J. Tatum misses 3-pt jump shot from 26 ft,36,41
192,2,3:29.0,Defensive rebound by R. Holmes,,36,41
193,2,3:18.0,Shooting foul by A. Horford (drawn by D. Šarić),,36,41
194,2,3:18.0,D. Šarić makes free throw 1 of 2,,37,41
195,2,3:18.0,D. Šarić makes free throw 2 of 2,,38,41
196,2,3:03.0,,J. Tatum makes 2-pt layup from 3 ft (assist by A. Horford),38,43
197,2,3:03.0,,Shooting foul by D. Šarić (drawn by J. Tatum),38,43
198,2,3:03.0,,J. Tatum misses free throw 1 of 1,38,43
199,2,3:00.0,Defensive rebound by D. Šarić,,38,43
200,2,2:47.0,Philadelphia full timeout,,38,43
201,2,2:47.0,,M. Morris enters the game for J. Tatum,38,43
202,2,2:47.0,B. Simmons enters the game for J. Bayless,,38,43
203,2,2:45.0,J. Bayless enters the game for D. Šarić,,38,43
204,2,2:43.0,J. Redick misses 2-pt jump shot from 17 ft,,38,43
205,2,2:40.0,,Defensive rebound by K. Irving,38,43
206,2,2:28.0,,Turnover by M. Smart (bad pass; steal by B. Simmons),38,43
207,2,2:22.0,Turnover by B. Simmons (lost ball; steal by J. Brown),,38,43
208,2,2:18.0,,M. Morris misses 2-pt layup from 4 ft,38,43
209,2,2:15.0,Defensive rebound by J. Bayless,,38,43
210,2,2:12.0,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Bayless),,41,43
211,2,1:57.0,,K. Irving misses 3-pt jump shot from 24 ft,41,43
212,2,1:54.0,Defensive rebound by R. Holmes,,41,43
213,2,1:46.0,J. Redick misses 2-pt jump shot from 18 ft,,41,43
214,2,1:46.0,,Defensive rebound by A. Horford,41,43
215,2,1:35.0,,K. Irving makes 2-pt jump shot from 8 ft,41,45
216,2,1:35.0,,Shooting foul by J. Bayless (drawn by K. Irving),41,45
217,2,1:35.0,,J. Tatum enters the game for J. Brown,41,45
218,2,1:35.0,,K. Irving makes free throw 1 of 1,41,46
219,2,1:26.0,B. Simmons misses 2-pt jump shot from 8 ft,,41,46
220,2,1:23.0,,Defensive rebound by A. Horford,41,46
221,2,1:19.0,,K. Irving makes 3-pt jump shot from 26 ft,41,49
222,2,0:54.0,J. Bayless misses 3-pt jump shot from 25 ft,,41,49
223,2,0:51.0,,Defensive rebound by A. Horford,41,49
224,2,0:42.0,,A. Horford makes 2-pt dunk from 2 ft (assist by M. Smart),41,51
225,2,0:32.0,R. Holmes makes 3-pt jump shot from 24 ft (assist by J. Bayless),,44,51
226,2,0:13.0,,J. Tatum makes 3-pt jump shot from 27 ft (assist by M. Smart),44,54
227,2,0:01.0,J. Bayless misses 2-pt layup from 1 ft (block by A. Horford),,44,54
228,2,0:01.0,,Defensive rebound by M. Morris,44,54
229,2,0:00.0,,M. Morris misses 3-pt jump shot from 76 ft,44,54
230,2,0:00.0,,Offensive rebound by Team,44,54
231,3,11:36.0,,A. Horford misses 2-pt jump shot from 17 ft,44,54
232,3,11:34.0,Defensive rebound by J. Redick,,44,54
233,3,11:10.0,D. Šarić misses 2-pt hook shot from 8 ft (block by A. Baynes),,44,54
234,3,11:08.0,,Defensive rebound by A. Horford,44,54
235,3,10:58.0,,Shooting foul by A. Johnson (drawn by A. Baynes),44,54
236,3,10:58.0,,A. Baynes makes free throw 1 of 2,44,55
237,3,10:58.0,,A. Baynes makes free throw 2 of 2,44,56
238,3,10:47.0,J. Redick makes 3-pt jump shot from 22 ft (assist by R. Covington),,47,56
239,3,10:37.0,,K. Irving makes 2-pt layup from 2 ft,47,58
240,3,10:18.0,Shooting foul by A. Horford (drawn by J. Redick),,47,58
241,3,10:18.0,J. Redick makes free throw 1 of 3,,48,58
242,3,10:18.0,J. Redick makes free throw 2 of 3,,49,58
243,3,10:18.0,J. Redick makes free throw 3 of 3,,50,58
244,3,10:08.0,,Personal foul by A. Johnson (drawn by A. Baynes),50,58
245,3,10:00.0,,K. Irving makes 2-pt layup at rim (assist by J. Tatum),50,60
246,3,9:49.0,J. Redick makes 3-pt jump shot from 27 ft (assist by D. Šarić),,53,60
247,3,9:48.0,,Boston full timeout,53,60
248,3,9:37.0,,A. Horford misses 2-pt hook shot from 4 ft,53,60
249,3,9:34.0,Defensive rebound by D. Šarić,,53,60
250,3,9:26.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),,56,60
251,3,9:10.0,,Turnover by J. Brown (out of bounds lost ball),56,60
252,3,9:00.0,J. Redick misses 2-pt jump shot from 19 ft,,56,60
253,3,8:55.0,Offensive rebound by D. Šarić,,56,60
254,3,8:52.0,R. Covington misses 3-pt jump shot from 23 ft,,56,60
255,3,8:52.0,,Defensive rebound by K. Irving,56,60
256,3,8:47.0,,M. Smart enters the game for J. Tatum,56,60
257,3,8:35.0,,K. Irving misses 2-pt jump shot from 11 ft,56,60
258,3,8:33.0,Defensive rebound by A. Johnson,,56,60
259,3,8:25.0,A. Johnson misses 2-pt hook shot from 8 ft (block by A. Baynes),,56,60
260,3,8:25.0,,Defensive rebound by A. Horford,56,60
261,3,8:01.0,,Turnover by J. Brown (bad pass; steal by B. Simmons),56,60
262,3,7:57.0,Shooting foul by M. Smart (drawn by D. Šarić),,56,60
263,3,7:57.0,D. Šarić misses free throw 1 of 2,,56,60
264,3,7:57.0,Offensive rebound by Team,,56,60
265,3,7:57.0,D. Šarić misses free throw 2 of 2,,56,60
266,3,7:55.0,,Defensive rebound by J. Brown,56,60
267,3,7:45.0,,M. Smart misses 3-pt jump shot from 25 ft,56,60
268,3,7:41.0,Defensive rebound by R. Covington,,56,60
269,3,7:31.0,Turnover by A. Johnson (lost ball; steal by A. Baynes),,56,60
270,3,7:25.0,,M. Smart misses 3-pt jump shot from 22 ft,56,60
271,3,7:23.0,Defensive rebound by D. Šarić,,56,60
272,3,7:14.0,D. Šarić misses 3-pt jump shot from 26 ft,,56,60
273,3,7:11.0,,Defensive rebound by A. Horford,56,60
274,3,6:57.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by J. Brown),56,63
275,3,6:36.0,Personal foul by J. Brown (drawn by D. Šarić),,56,63
276,3,6:36.0,,M. Morris enters the game for A. Baynes,56,63
277,3,6:36.0,J. Bayless enters the game for A. Johnson,,56,63
278,3,6:36.0,R. Holmes enters the game for J. Redick,,56,63
279,3,6:25.0,R. Covington makes 3-pt jump shot from 27 ft (assist by D. Šarić),,59,63
280,3,6:06.0,,A. Horford makes 2-pt hook shot from 8 ft,59,65
281,3,5:49.0,B. Simmons misses 2-pt jump shot from 11 ft,,59,65
282,3,5:46.0,Offensive rebound by R. Holmes,,59,65
283,3,5:46.0,R. Holmes makes 2-pt layup from 2 ft,,61,65
284,3,5:28.0,,K. Irving misses 3-pt jump shot from 25 ft,61,65
285,3,5:25.0,Defensive rebound by R. Covington,,61,65
286,3,5:24.0,Personal foul by J. Brown (drawn by J. Bayless),,61,65
287,3,5:24.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,61,65
288,3,5:15.0,R. Covington misses 2-pt layup from 2 ft (block by A. Horford),,61,65
289,3,5:12.0,Offensive rebound by R. Holmes,,61,65
290,3,5:07.0,,Offensive charge foul by R. Covington (drawn by J. Brown),61,65
291,3,5:07.0,Turnover by R. Covington (offensive foul),,61,65
292,3,5:07.0,D. Šarić enters the game for R. Covington,,61,65
293,3,4:53.0,,Def 3 sec tech foul by T. Luwawu-Cabarrot,61,65
294,3,4:53.0,,K. Irving misses technical free throw,61,65
295,3,4:53.0,,Offensive rebound by Team,61,65
296,3,4:40.0,,J. Brown misses 3-pt jump shot from 23 ft,61,65
297,3,4:38.0,Defensive rebound by J. Bayless,,61,65
298,3,4:24.0,R. Holmes misses 2-pt layup from 2 ft,,61,65
299,3,4:23.0,Offensive rebound by R. Holmes,,61,65
300,3,4:22.0,R. Holmes makes 2-pt layup at rim,,63,65
301,3,4:05.0,,J. Brown misses 3-pt jump shot from 23 ft,63,65
302,3,4:05.0,Defensive rebound by T. Luwawu-Cabarrot,,63,65
303,3,3:56.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by D. Šarić),,66,65
304,3,3:42.0,,M. Morris misses 3-pt jump shot from 25 ft,66,65
305,3,3:39.0,Defensive rebound by T. Luwawu-Cabarrot,,66,65
306,3,3:37.0,Shooting foul by M. Morris (drawn by D. Šarić),,66,65
307,3,3:37.0,D. Šarić misses free throw 1 of 2,,66,65
308,3,3:37.0,Offensive rebound by Team,,66,65
309,3,3:37.0,,T. Rozier enters the game for J. Brown,66,65
310,3,3:37.0,,S. Ojeleye enters the game for K. Irving,66,65
311,3,3:37.0,D. Šarić makes free throw 2 of 2,,67,65
312,3,3:14.0,,M. Morris makes 2-pt jump shot from 9 ft (assist by M. Smart),67,67
313,3,3:12.0,Philadelphia full timeout,,67,67
314,3,2:59.0,Turnover by B. Simmons (bad pass; steal by M. Morris),,67,67
315,3,2:51.0,,Personal foul by J. Bayless (drawn by T. Rozier),67,67
316,3,2:38.0,,M. Morris makes 2-pt jump shot from 12 ft,67,69
317,3,2:24.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 28 ft,,67,69
318,3,2:18.0,,Defensive rebound by T. Rozier,67,69
319,3,2:10.0,,M. Morris makes 2-pt layup at rim (assist by A. Horford),67,71
320,3,1:56.0,B. Simmons misses 2-pt hook shot from 10 ft,,67,71
321,3,1:53.0,,Defensive rebound by S. Ojeleye,67,71
322,3,1:48.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Smart),67,74
323,3,1:20.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by D. Šarić),,70,74
324,3,1:01.0,,A. Horford makes 2-pt dunk from 1 ft (assist by M. Smart),70,76
325,3,0:48.0,Turnover by J. Bayless (bad pass),,70,76
326,3,0:48.0,,D. Theis enters the game for A. Horford,70,76
327,3,0:48.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,70,76
328,3,0:33.0,,M. Smart misses 2-pt jump shot from 14 ft,70,76
329,3,0:30.0,Defensive rebound by D. Šarić,,70,76
330,3,0:24.0,Shooting foul by M. Smart (drawn by B. Simmons),,70,76
331,3,0:24.0,B. Simmons makes free throw 1 of 2,,71,76
332,3,0:24.0,,K. Irving enters the game for S. Ojeleye,71,76
333,3,0:24.0,B. Simmons misses free throw 2 of 2,,71,76
334,3,0:21.0,Offensive rebound by B. Simmons,,71,76
335,3,0:19.0,B. Simmons misses 2-pt layup from 3 ft (block by D. Theis),,71,76
336,3,0:17.0,Offensive rebound by J. Bayless,,71,76
337,3,0:15.0,Turnover by J. Bayless (bad pass),,71,76
338,3,0:15.0,,S. Ojeleye enters the game for M. Smart,71,76
339,3,0:01.0,,T. Rozier misses 3-pt jump shot from 27 ft,71,76
340,3,0:01.0,Defensive rebound by R. Holmes,,71,76
341,4,11:42.0,J. Redick misses 2-pt jump shot from 20 ft,,71,76
342,4,11:38.0,,Defensive rebound by D. Theis,71,76
343,4,11:21.0,,J. Tatum makes 2-pt jump shot from 18 ft (assist by M. Morris),71,78
344,4,11:05.0,A. Johnson makes 2-pt layup from 1 ft (assist by J. Redick),,73,78
345,4,11:05.0,Shooting foul by M. Morris (drawn by A. Johnson),,73,78
346,4,11:05.0,A. Johnson misses free throw 1 of 1,,73,78
347,4,11:03.0,,Defensive rebound by D. Theis,73,78
348,4,10:48.0,,Boston full timeout,73,78
349,4,10:41.0,,J. Tatum misses 2-pt layup from 1 ft,73,78
350,4,10:39.0,Defensive rebound by J. Redick,,73,78
351,4,10:23.0,J. Redick misses 2-pt jump shot from 20 ft,,73,78
352,4,10:16.0,Offensive rebound by B. Simmons,,73,78
353,4,10:16.0,B. Simmons makes 2-pt dunk at rim,,75,78
354,4,9:58.0,,S. Ojeleye misses 2-pt jump shot from 8 ft,75,78
355,4,9:58.0,Defensive rebound by B. Simmons,,75,78
356,4,9:51.0,,M. Smart enters the game for S. Ojeleye,75,78
357,4,9:51.0,J. Bayless enters the game for B. Simmons,,75,78
358,4,9:39.0,R. Covington misses 3-pt jump shot from 26 ft,,75,78
359,4,9:36.0,,Defensive rebound by D. Theis,75,78
360,4,9:24.0,,M. Morris makes 2-pt layup from 1 ft (assist by M. Smart),75,80
361,4,9:24.0,,Shooting foul by N. Stauskas (drawn by M. Morris),75,80
362,4,9:24.0,,M. Morris makes free throw 1 of 1,75,81
363,4,9:24.0,Philadelphia full timeout,,75,81
364,4,9:12.0,Turnover by R. Covington (bad pass; steal by M. Smart),,75,81
365,4,9:11.0,,Turnover by M. Smart (bad pass; steal by A. Johnson),75,81
366,4,9:08.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by A. Johnson),,78,81
367,4,8:52.0,,D. Theis misses 3-pt jump shot from 25 ft,78,81
368,4,8:48.0,Defensive rebound by R. Covington,,78,81
369,4,8:37.0,R. Covington misses 3-pt jump shot from 28 ft,,78,81
370,4,8:37.0,,Defensive rebound by J. Tatum,78,81
371,4,8:19.0,,Personal foul by J. Bayless (drawn by T. Rozier),78,81
372,4,8:19.0,D. Šarić enters the game for N. Stauskas,,78,81
373,4,8:19.0,B. Simmons enters the game for J. Redick,,78,81
374,4,8:10.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by J. Tatum),78,83
375,4,7:52.0,D. Šarić misses 3-pt jump shot from 28 ft,,78,83
376,4,7:49.0,,Defensive rebound by D. Theis,78,83
377,4,7:33.0,,J. Tatum makes 2-pt layup from 1 ft,78,85
378,4,7:19.0,Turnover by D. Šarić (bad pass; steal by D. Theis),,78,85
379,4,7:05.0,,Shooting foul by A. Johnson (drawn by M. Morris),78,85
380,4,7:05.0,,M. Morris makes free throw 1 of 2,78,86
381,4,7:05.0,,M. Morris makes free throw 2 of 2,78,87
382,4,6:44.0,Turnover by J. Bayless (bad pass),,78,87
383,4,6:36.0,,Turnover by M. Smart (bad pass; steal by A. Johnson),78,87
384,4,6:35.0,Shooting foul by D. Theis (drawn by A. Johnson),,78,87
