,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
31,1,8:33.0,,Offensive rebound by W. Cauley-Stein,5,5
32,1,8:30.0,,W. Cauley-Stein makes 2-pt layup from 1 ft,5,7
33,1,8:07.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,8,7
34,1,7:47.0,,S. Labissière misses 2-pt hook shot from 5 ft,8,7
35,1,7:43.0,,Offensive rebound by J. Jackson,8,7
36,1,7:42.0,,J. Jackson misses 2-pt layup from 5 ft,8,7
37,1,7:36.0,,Offensive rebound by W. Cauley-Stein,8,7
38,1,7:34.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,8,9
39,1,7:32.0,R. Anderson misses 3-pt jump shot from 24 ft,,8,9
40,1,7:32.0,,Defensive rebound by S. Labissière,8,9
41,1,7:22.0,,W. Cauley-Stein misses 2-pt jump shot from 18 ft,8,9
42,1,7:17.0,Defensive rebound by R. Anderson,,8,9
43,1,7:14.0,T. Ariza misses 3-pt jump shot from 25 ft,,8,9
44,1,7:10.0,,Defensive rebound by B. Hield,8,9
45,1,6:53.0,,B. Hield misses 2-pt jump shot from 8 ft,8,9
46,1,6:51.0,Defensive rebound by C. Capela,,8,9
47,1,6:43.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,10,9
48,1,6:21.0,,G. Hill misses 2-pt layup from 5 ft,10,9
49,1,6:18.0,Defensive rebound by C. Capela,,10,9
50,1,6:13.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),,13,9
51,1,6:05.0,,Sacramento full timeout,13,9
52,1,5:54.0,,S. Labissière makes 2-pt jump shot from 10 ft,13,11
53,1,5:41.0,C. Capela makes 2-pt dunk from 2 ft (assist by E. Gordon),,15,11
54,1,5:27.0,,B. Hield makes 2-pt jump shot from 5 ft (assist by S. Labissière),15,13
55,1,5:07.0,Shooting foul by B. Hield (drawn by J. Harden),,15,13
56,1,5:07.0,J. Harden makes free throw 1 of 2,,16,13
57,1,5:07.0,,G. Temple enters the game for J. Jackson,16,13
58,1,5:07.0,L. Mbah a Moute enters the game for R. Anderson,,16,13
59,1,5:07.0,P. Tucker enters the game for C. Capela,,16,13
60,1,5:07.0,N. Hilário enters the game for E. Gordon,,16,13
61,1,5:07.0,J. Harden makes free throw 2 of 2,,17,13
62,1,4:51.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by B. Hield),17,16
63,1,4:32.0,J. Harden makes 2-pt jump shot from 11 ft,,19,16
64,1,4:14.0,,Turnover by S. Labissière (traveling),19,16
65,1,4:14.0,,D. Fox enters the game for B. Hield,19,16
66,1,3:56.0,N. Hilário makes 2-pt dunk from 3 ft (assist by T. Ariza),,21,16
67,1,3:30.0,,Turnover by Team (shot clock),21,16
68,1,3:30.0,,K. Koufos enters the game for W. Cauley-Stein,21,16
69,1,3:29.0,,G. Temple misses 3-pt jump shot from 25 ft,21,16
70,1,3:29.0,,Offensive rebound by Team,21,16
71,1,3:14.0,T. Ariza misses 2-pt jump shot from 7 ft,,21,16
72,1,3:11.0,,Defensive rebound by S. Labissière,21,16
73,1,3:05.0,,Shooting foul by P. Tucker (drawn by S. Labissière),21,16
74,1,3:05.0,,S. Labissière makes free throw 1 of 2,21,17
75,1,3:05.0,,S. Labissière makes free throw 2 of 2,21,18
76,1,2:50.0,N. Hilário misses 2-pt layup from 1 ft,,21,18
77,1,2:47.0,,Defensive rebound by K. Koufos,21,18
78,1,2:41.0,,D. Fox makes 2-pt layup from 2 ft,21,20
79,1,2:23.0,T. Ariza misses 3-pt jump shot from 25 ft,,21,20
80,1,2:20.0,,Defensive rebound by G. Hill,21,20
81,1,2:15.0,,D. Fox misses 3-pt jump shot from 25 ft,21,20
82,1,2:11.0,Defensive rebound by J. Harden,,21,20
83,1,2:03.0,Shooting foul by K. Koufos (drawn by N. Hilário),,21,20
84,1,2:03.0,Houston full timeout,,21,20
85,1,2:03.0,,V. Carter enters the game for S. Labissière,21,20
86,1,2:03.0,N. Hilário makes free throw 1 of 2,,22,20
87,1,2:03.0,N. Hilário makes free throw 2 of 2,,23,20
88,1,1:48.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by D. Fox),23,23
89,1,1:35.0,Turnover by L. Mbah a Moute (out of bounds lost ball),,23,23
90,1,1:20.0,,Turnover by D. Fox (bad pass),23,23
91,1,1:10.0,J. Harden misses 2-pt layup from 5 ft,,23,23
92,1,1:09.0,Offensive rebound by Team,,23,23
93,1,1:02.0,Turnover by P. Tucker (traveling),,23,23
94,1,0:46.0,,G. Temple misses 2-pt jump shot from 22 ft,23,23
95,1,0:42.0,Defensive rebound by L. Mbah a Moute,,23,23
96,1,0:39.0,J. Harden misses 2-pt jump shot from 7 ft,,23,23
97,1,0:35.0,Offensive rebound by J. Harden,,23,23
98,1,0:34.0,J. Harden misses 2-pt layup from 3 ft,,23,23
99,1,0:34.0,,Defensive rebound by G. Hill,23,23
100,1,0:31.0,,D. Fox makes 2-pt layup from 1 ft (assist by G. Hill),23,25
101,1,0:18.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by N. Hilário),,26,25
102,1,0:02.0,,Personal foul by T. Ariza (drawn by D. Fox),26,25
103,1,0:00.0,,D. Fox misses 2-pt jump shot from 16 ft (block by P. Tucker),26,25
104,1,0:00.0,,Offensive rebound by Team,26,25
105,1,0:00.0,,K. Koufos misses 2-pt jump shot from 14 ft,26,25
106,1,0:00.0,,Offensive rebound by Team,26,25
107,2,11:50.0,Personal foul by M. Richardson (drawn by L. Mbah a Moute),,26,25
108,2,11:41.0,Houston full timeout,,26,25
109,2,11:35.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,26,25
110,2,11:30.0,Offensive rebound by P. Tucker,,26,25
111,2,11:26.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,26,25
112,2,11:24.0,Offensive rebound by P. Tucker,,26,25
113,2,11:22.0,E. Gordon misses 3-pt jump shot from 25 ft,,26,25
114,2,11:22.0,,Defensive rebound by K. Koufos,26,25
115,2,10:59.0,,K. Koufos misses 2-pt jump shot from 5 ft,26,25
116,2,10:57.0,Defensive rebound by N. Hilário,,26,25
117,2,10:49.0,E. Gordon misses 2-pt layup from 1 ft,,26,25
118,2,10:49.0,Offensive rebound by E. Gordon,,26,25
119,2,10:42.0,E. Gordon misses 2-pt layup at rim,,26,25
120,2,10:41.0,,Defensive rebound by K. Koufos,26,25
121,2,10:31.0,,Personal foul by D. Jackson (drawn by K. Koufos),26,25
122,2,10:21.0,,K. Koufos makes 2-pt dunk from 3 ft (assist by V. Carter),26,27
123,2,10:13.0,Turnover by D. Jackson (bad pass),,26,27
124,2,10:01.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by D. Fox),26,30
125,2,9:43.0,Personal foul by G. Temple (drawn by E. Gordon),,26,30
126,2,9:34.0,Turnover by D. Jackson (bad pass; steal by G. Temple),,26,30
127,2,9:32.0,,Shooting foul by E. Gordon (drawn by G. Temple),26,30
128,2,9:32.0,,G. Temple makes free throw 1 of 2,26,31
129,2,9:32.0,,G. Temple makes free throw 2 of 2,26,32
130,2,9:19.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by E. Gordon),,29,32
131,2,8:59.0,,V. Carter misses 3-pt jump shot from 25 ft,29,32
132,2,8:56.0,Defensive rebound by E. Gordon,,29,32
133,2,8:51.0,E. Gordon makes 2-pt layup from 2 ft,,31,32
134,2,8:33.0,,D. Fox misses 2-pt jump shot from 21 ft,31,32
135,2,8:30.0,Defensive rebound by D. Jackson,,31,32
136,2,8:25.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by D. Jackson),,34,32
137,2,8:04.0,,G. Temple misses 3-pt jump shot from 25 ft,34,32
138,2,8:01.0,Defensive rebound by L. Mbah a Moute,,34,32
139,2,7:51.0,Turnover by E. Gordon (bad pass; steal by G. Temple),,34,32
140,2,7:46.0,,M. Richardson misses 3-pt jump shot from 25 ft,34,32
141,2,7:44.0,Defensive rebound by Team,,34,32
142,2,7:36.0,,Offensive charge foul by P. Tucker (drawn by D. Fox),34,32
143,2,7:36.0,Turnover by P. Tucker (offensive foul),,34,32
144,2,7:36.0,,Sacramento full timeout,34,32
145,2,7:36.0,C. Capela enters the game for P. Tucker,,34,32
146,2,7:36.0,R. Anderson enters the game for N. Hilário,,34,32
147,2,7:18.0,,M. Richardson misses 2-pt jump shot from 11 ft,34,32
148,2,7:14.0,Defensive rebound by L. Mbah a Moute,,34,32
149,2,7:00.0,E. Gordon misses 2-pt layup from 5 ft,,34,32
150,2,6:57.0,Offensive rebound by C. Capela,,34,32
151,2,6:57.0,C. Capela makes 2-pt layup from 2 ft,,36,32
152,2,6:48.0,,D. Fox makes 2-pt jump shot from 5 ft,36,34
153,2,6:33.0,E. Gordon misses 3-pt jump shot from 25 ft,,36,34
154,2,6:29.0,Offensive rebound by C. Capela,,36,34
155,2,6:28.0,Shooting foul by D. Fox (drawn by L. Mbah a Moute),,36,34
156,2,6:28.0,L. Mbah a Moute makes free throw 1 of 2,,37,34
157,2,6:28.0,,S. Labissière enters the game for M. Richardson,37,34
158,2,6:28.0,J. Harden enters the game for D. Jackson,,37,34
159,2,6:28.0,L. Mbah a Moute makes free throw 2 of 2,,38,34
160,2,6:12.0,,S. Labissière makes 2-pt jump shot from 9 ft,38,36
161,2,5:59.0,J. Harden misses 3-pt jump shot from 25 ft,,38,36
162,2,5:56.0,,Defensive rebound by K. Koufos,38,36
163,2,5:54.0,,Personal foul by J. Harden (drawn by D. Fox),38,36
164,2,5:54.0,T. Ariza enters the game for L. Mbah a Moute,,38,36
165,2,5:54.0,,B. Hield enters the game for V. Carter,38,36
166,2,5:39.0,,S. Labissière misses 2-pt jump shot from 22 ft,38,36
167,2,5:36.0,Defensive rebound by C. Capela,,38,36
168,2,5:31.0,R. Anderson misses 3-pt jump shot from 24 ft,,38,36
169,2,5:27.0,,Defensive rebound by B. Hield,38,36
170,2,5:21.0,,Turnover by B. Hield (bad pass; steal by J. Harden),38,36
171,2,5:10.0,Shooting foul by S. Labissière (drawn by J. Harden),,38,36
172,2,5:10.0,J. Harden makes free throw 1 of 2,,39,36
173,2,5:10.0,,W. Cauley-Stein enters the game for K. Koufos,39,36
174,2,5:10.0,P. Tucker enters the game for E. Gordon,,39,36
175,2,5:10.0,J. Harden makes free throw 2 of 2,,40,36
176,2,4:54.0,,W. Cauley-Stein makes 2-pt hook shot from 9 ft,40,38
177,2,4:42.0,T. Ariza misses 3-pt jump shot from 22 ft,,40,38
178,2,4:38.0,,Defensive rebound by W. Cauley-Stein,40,38
179,2,4:33.0,,D. Fox makes 2-pt jump shot from 4 ft,40,40
180,2,4:14.0,J. Harden misses 3-pt jump shot from 25 ft,,40,40
181,2,4:10.0,,Defensive rebound by D. Fox,40,40
182,2,3:59.0,,B. Hield misses 3-pt jump shot from 25 ft,40,40
183,2,3:54.0,Defensive rebound by T. Ariza,,40,40
184,2,3:48.0,Shooting foul by G. Temple (drawn by C. Capela),,40,40
185,2,3:48.0,C. Capela makes free throw 1 of 2,,41,40
186,2,3:48.0,,G. Hill enters the game for G. Temple,41,40
187,2,3:48.0,C. Capela makes free throw 2 of 2,,42,40
188,2,3:31.0,,D. Fox misses 2-pt jump shot from 19 ft,42,40
189,2,3:29.0,Defensive rebound by C. Capela,,42,40
190,2,3:21.0,C. Capela makes 2-pt layup from 5 ft,,44,40
191,2,3:00.0,,S. Labissière misses 2-pt jump shot from 16 ft,44,40
192,2,2:55.0,Defensive rebound by C. Capela,,44,40
193,2,2:45.0,J. Harden makes 2-pt layup from 3 ft,,46,40
194,2,2:25.0,,S. Labissière misses 2-pt hook shot from 9 ft,46,40
195,2,2:21.0,Defensive rebound by C. Capela,,46,40
196,2,2:15.0,P. Tucker misses 3-pt jump shot from 23 ft,,46,40
197,2,2:13.0,Offensive rebound by R. Anderson,,46,40
198,2,2:13.0,Shooting foul by D. Fox (drawn by R. Anderson),,46,40
199,2,2:13.0,R. Anderson makes free throw 1 of 2,,47,40
200,2,2:13.0,R. Anderson makes free throw 2 of 2,,48,40
201,2,1:53.0,,D. Fox misses 2-pt layup from 3 ft,48,40
202,2,1:50.0,,Offensive rebound by D. Fox,48,40
203,2,1:47.0,,S. Labissière makes 2-pt hook shot from 5 ft,48,42
204,2,1:31.0,C. Capela makes 2-pt hook shot from 2 ft (assist by J. Harden),,50,42
205,2,1:06.0,,G. Hill makes 2-pt jump shot from 13 ft (assist by D. Fox),50,44
206,2,0:51.0,J. Harden misses 3-pt jump shot from 27 ft,,50,44
207,2,0:49.0,,Defensive rebound by D. Fox,50,44
208,2,0:45.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Hield),50,46
209,2,0:30.0,Shooting foul by B. Hield (drawn by J. Harden),,50,46
210,2,0:30.0,J. Harden makes free throw 1 of 2,,51,46
211,2,0:30.0,J. Harden makes free throw 2 of 2,,52,46
212,2,0:08.0,,D. Fox makes 2-pt layup from 1 ft,52,48
213,2,0:00.0,J. Harden misses 3-pt jump shot from 25 ft,,52,48
214,2,0:00.0,Offensive rebound by Team,,52,48
215,3,11:46.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,54,48
216,3,11:29.0,,G. Hill misses 2-pt jump shot from 20 ft,54,48
217,3,11:26.0,,Offensive rebound by G. Hill,54,48
218,3,11:05.0,,J. Jackson makes 2-pt jump shot from 14 ft,54,50
219,3,10:55.0,T. Ariza misses 3-pt jump shot from 25 ft,,54,50
220,3,10:52.0,,Defensive rebound by S. Labissière,54,50
221,3,10:40.0,,Turnover by S. Labissière (traveling),54,50
222,3,10:29.0,E. Gordon misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,54,50
223,3,10:24.0,Offensive rebound by C. Capela,,54,50
224,3,10:22.0,C. Capela makes 2-pt layup from 1 ft,,56,50
225,3,10:08.0,,J. Jackson misses 2-pt jump shot from 6 ft,56,50
226,3,10:05.0,Defensive rebound by C. Capela,,56,50
227,3,9:59.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),,59,50
228,3,9:35.0,,G. Hill makes 2-pt layup from 1 ft,59,52
229,3,9:22.0,C. Capela misses 2-pt hook shot from 8 ft (block by W. Cauley-Stein),,59,52
230,3,9:20.0,,Defensive rebound by W. Cauley-Stein,59,52
231,3,9:09.0,,Turnover by B. Hield (lost ball; steal by C. Capela),59,52
232,3,9:02.0,E. Gordon makes 3-pt jump shot from 22 ft (assist by T. Ariza),,62,52
233,3,8:43.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,62,52
234,3,8:39.0,Defensive rebound by C. Capela,,62,52
235,3,8:24.0,J. Harden misses 3-pt jump shot from 25 ft,,62,52
236,3,8:20.0,,Defensive rebound by S. Labissière,62,52
237,3,8:15.0,,G. Hill makes 2-pt jump shot from 10 ft,62,54
238,3,8:02.0,Turnover by E. Gordon (bad pass),,62,54
239,3,7:49.0,,G. Hill makes 2-pt layup from 1 ft,62,56
240,3,7:31.0,E. Gordon misses 3-pt jump shot from 24 ft,,62,56
241,3,7:30.0,Offensive rebound by Team,,62,56
242,3,7:26.0,C. Capela makes 2-pt layup from 1 ft (assist by E. Gordon),,64,56
243,3,7:05.0,,B. Hield misses 3-pt jump shot from 24 ft,64,56
244,3,7:03.0,,Offensive rebound by W. Cauley-Stein,64,56
245,3,7:02.0,,S. Labissière makes 2-pt dunk from 1 ft (assist by W. Cauley-Stein),64,58
246,3,6:44.0,R. Anderson misses 3-pt jump shot from 25 ft,,64,58
247,3,6:39.0,Offensive rebound by C. Capela,,64,58
248,3,6:37.0,J. Harden misses 3-pt jump shot from 26 ft,,64,58
249,3,6:35.0,,Defensive rebound by S. Labissière,64,58
250,3,6:22.0,,G. Hill misses 3-pt jump shot from 24 ft,64,58
251,3,6:20.0,,Offensive rebound by Team,64,58
252,3,6:20.0,Loose ball foul by R. Anderson (drawn by W. Cauley-Stein),,64,58
253,3,6:20.0,Houston full timeout,,64,58
254,3,6:20.0,P. Tucker enters the game for R. Anderson,,64,58
255,3,6:20.0,L. Mbah a Moute enters the game for E. Gordon,,64,58
256,3,6:05.0,,W. Cauley-Stein misses 2-pt hook shot from 4 ft,64,58
257,3,6:02.0,Defensive rebound by C. Capela,,64,58
258,3,5:46.0,T. Ariza misses 3-pt jump shot from 23 ft,,64,58
259,3,5:43.0,,Defensive rebound by W. Cauley-Stein,64,58
260,3,5:29.0,,B. Hield makes 2-pt jump shot from 12 ft,64,60
261,3,5:16.0,L. Mbah a Moute makes 2-pt dunk from 1 ft (assist by P. Tucker),,66,60
262,3,4:59.0,,B. Hield makes 2-pt jump shot from 14 ft,66,62
263,3,4:35.0,Turnover by C. Capela (traveling),,66,62
264,3,4:35.0,,G. Temple enters the game for J. Jackson,66,62
265,3,4:35.0,N. Hilário enters the game for C. Capela,,66,62
266,3,4:19.0,,B. Hield makes 3-pt jump shot from 25 ft,66,65
267,3,4:01.0,J. Harden makes 2-pt layup from 1 ft,,68,65
268,3,3:54.0,,Turnover by G. Hill (bad pass),68,65
269,3,3:38.0,N. Hilário misses 2-pt hook shot from 3 ft,,68,65
270,3,3:35.0,,Defensive rebound by W. Cauley-Stein,68,65
271,3,3:33.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by G. Hill),68,68
272,3,3:26.0,Houston full timeout,,68,68
273,3,3:26.0,E. Gordon enters the game for T. Ariza,,68,68
274,3,3:15.0,N. Hilário makes 2-pt dunk from 2 ft,,70,68
275,3,2:56.0,,Turnover by S. Labissière (traveling),70,68
276,3,2:43.0,J. Harden misses 3-pt jump shot from 25 ft,,70,68
277,3,2:40.0,,Defensive rebound by S. Labissière,70,68
278,3,2:37.0,,G. Hill misses 2-pt layup at rim,70,68
279,3,2:35.0,Defensive rebound by L. Mbah a Moute,,70,68
280,3,2:23.0,E. Gordon misses 2-pt layup from 1 ft (block by W. Cauley-Stein),,70,68
281,3,2:19.0,,Defensive rebound by S. Labissière,70,68
282,3,2:08.0,,Turnover by G. Hill (bad pass; steal by N. Hilário),70,68
283,3,2:05.0,Turnover by N. Hilário (lost ball; steal by B. Hield),,70,68
284,3,2:01.0,,G. Temple misses 3-pt jump shot from 24 ft,70,68
285,3,1:57.0,Defensive rebound by N. Hilário,,70,68
286,3,1:52.0,E. Gordon misses 3-pt jump shot from 29 ft,,70,68
287,3,1:47.0,,Defensive rebound by W. Cauley-Stein,70,68
288,3,1:40.0,,Turnover by S. Labissière (bad pass; steal by J. Harden),70,68
289,3,1:35.0,Turnover by J. Harden (lost ball; steal by G. Temple),,70,68
290,3,1:19.0,,B. Hield misses 3-pt jump shot from 25 ft,70,68
291,3,1:14.0,Defensive rebound by N. Hilário,,70,68
292,3,1:11.0,Shooting foul by B. Hield (drawn by E. Gordon),,70,68
293,3,1:11.0,E. Gordon makes free throw 2 of 2,,71,68
294,3,1:11.0,E. Gordon makes free throw 1 of 2,,72,68
295,3,1:11.0,,K. Koufos enters the game for G. Hill,72,68
296,3,1:11.0,,D. Fox enters the game for S. Labissière,72,68
297,3,1:11.0,D. Jackson enters the game for J. Harden,,72,68
298,3,0:59.0,Violation by L. Mbah a Moute (kicked ball),,72,68
299,3,0:54.0,,Turnover by D. Fox (bad pass; steal by D. Jackson),72,68
300,3,0:49.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by D. Jackson),,75,68
301,3,0:32.0,,W. Cauley-Stein makes 2-pt jump shot from 19 ft (assist by D. Fox),75,70
302,3,0:12.0,D. Jackson misses 3-pt jump shot from 23 ft,,75,70
303,3,0:08.0,,Defensive rebound by G. Temple,75,70
304,3,0:03.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Fox),75,72
305,4,11:42.0,,B. Hield misses 2-pt jump shot from 15 ft,75,72
306,4,11:38.0,Defensive rebound by D. Jackson,,75,72
307,4,11:28.0,Turnover by P. Tucker (turnover),,75,72
308,4,11:15.0,,Personal foul by N. Hilário (drawn by K. Koufos),75,72
309,4,11:09.0,,D. Fox makes 2-pt dunk from 1 ft (assist by G. Temple),75,74
310,4,10:50.0,E. Gordon misses 3-pt jump shot from 25 ft,,75,74
311,4,10:49.0,,Defensive rebound by Team,75,74
312,4,10:49.0,,Personal foul by N. Hilário (drawn by V. Carter),75,74
313,4,10:49.0,,J. Jackson enters the game for B. Hield,75,74
314,4,10:38.0,,Turnover by V. Carter (bad pass),75,74
315,4,10:18.0,E. Gordon misses 2-pt layup from 2 ft,,75,74
316,4,10:16.0,Offensive rebound by N. Hilário,,75,74
317,4,10:16.0,N. Hilário makes 2-pt layup from 1 ft,,77,74
318,4,10:16.0,Shooting foul by V. Carter (drawn by N. Hilário),,77,74
319,4,10:16.0,N. Hilário makes free throw 1 of 1,,78,74
320,4,9:59.0,,G. Temple misses 3-pt jump shot from 25 ft,78,74
321,4,9:54.0,Defensive rebound by D. Jackson,,78,74
322,4,9:42.0,D. Jackson misses 2-pt layup from 1 ft,,78,74
323,4,9:40.0,,Defensive rebound by K. Koufos,78,74
324,4,9:30.0,,D. Fox misses 2-pt layup from 8 ft (block by D. Jackson),78,74
325,4,9:26.0,,Offensive rebound by D. Fox,78,74
326,4,9:25.0,,D. Fox makes 2-pt jump shot from 2 ft,78,76
327,4,9:22.0,Shooting foul by K. Koufos (drawn by E. Gordon),,78,76
328,4,9:22.0,E. Gordon makes free throw 1 of 2,,79,76
329,4,9:22.0,E. Gordon makes free throw 2 of 2,,80,76
330,4,9:06.0,,D. Fox misses 2-pt jump shot from 10 ft,80,76
331,4,9:04.0,Defensive rebound by E. Gordon,,80,76
332,4,8:54.0,Shooting foul by J. Jackson (drawn by E. Gordon),,80,76
333,4,8:54.0,E. Gordon makes free throw 1 of 2,,81,76
334,4,8:54.0,E. Gordon misses free throw 2 of 2,,81,76
335,4,8:50.0,,Defensive rebound by V. Carter,81,76
336,4,8:29.0,,K. Koufos misses 2-pt jump shot from 9 ft,81,76
337,4,8:29.0,Defensive rebound by Team,,81,76
338,4,8:29.0,Houston full timeout,,81,76
339,4,8:29.0,C. Capela enters the game for N. Hilário,,81,76
340,4,8:29.0,J. Harden enters the game for D. Jackson,,81,76
341,4,8:13.0,J. Harden makes 3-pt jump shot from 25 ft (assist by C. Capela),,84,76
342,4,7:53.0,,Turnover by K. Koufos (out of bounds lost ball),84,76
343,4,7:39.0,C. Capela misses 2-pt layup from 2 ft (block by K. Koufos),,84,76
344,4,7:35.0,Offensive rebound by C. Capela,,84,76
345,4,7:34.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,84,76
346,4,7:28.0,,Defensive rebound by K. Koufos,84,76
347,4,7:24.0,,G. Temple misses 3-pt jump shot from 24 ft,84,76
348,4,7:22.0,Defensive rebound by E. Gordon,,84,76
349,4,7:12.0,Personal foul by K. Koufos (drawn by J. Harden),,84,76
350,4,6:57.0,Turnover by Team (shot clock),,84,76
351,4,6:44.0,,J. Jackson makes 3-pt jump shot from 22 ft (assist by V. Carter),84,79
352,4,6:25.0,E. Gordon makes 2-pt layup from 1 ft,,86,79
353,4,6:10.0,,Turnover by D. Fox (bad pass; steal by C. Capela),86,79
354,4,6:00.0,J. Harden makes 3-pt jump shot from 25 ft,,89,79
355,4,5:58.0,,Sacramento full timeout,89,79
356,4,5:58.0,,W. Cauley-Stein enters the game for D. Fox,89,79
357,4,5:58.0,,G. Hill enters the game for V. Carter,89,79
358,4,5:58.0,,B. Hield enters the game for K. Koufos,89,79
359,4,5:58.0,,S. Labissière enters the game for J. Jackson,89,79
360,4,5:58.0,T. Ariza enters the game for P. Tucker,,89,79
361,4,5:58.0,R. Anderson enters the game for L. Mbah a Moute,,89,79
362,4,5:39.0,,Turnover by G. Hill (bad pass; steal by C. Capela),89,79
363,4,5:35.0,Turnover by J. Harden (bad pass; steal by G. Temple),,89,79
364,4,5:29.0,,W. Cauley-Stein makes 2-pt hook shot from 7 ft (assist by B. Hield),89,81
365,4,5:13.0,J. Harden makes 3-pt jump shot from 25 ft,,92,81
366,4,4:59.0,,G. Hill makes 2-pt layup from 1 ft (assist by G. Temple),92,83
367,4,4:38.0,E. Gordon misses 3-pt jump shot from 24 ft,,92,83
368,4,4:36.0,,Defensive rebound by Team,92,83
369,4,4:19.0,,B. Hield makes 3-pt jump shot from 25 ft,92,86
370,4,4:08.0,Turnover by E. Gordon (palming),,92,86
371,4,3:54.0,,W. Cauley-Stein makes 2-pt hook shot from 6 ft (assist by G. Hill),92,88
372,4,3:38.0,J. Harden makes 2-pt layup from 1 ft,,94,88
373,4,3:25.0,,Personal foul by C. Capela (drawn by G. Hill),94,88
374,4,3:12.0,,G. Hill misses 2-pt jump shot from 9 ft,94,88
375,4,3:07.0,Defensive rebound by C. Capela,,94,88
376,4,3:04.0,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),,96,88
377,4,2:47.0,,B. Hield misses 2-pt jump shot from 14 ft,96,88
378,4,2:42.0,Defensive rebound by T. Ariza,,96,88
379,4,2:33.0,J. Harden misses 3-pt jump shot from 24 ft,,96,88
380,4,2:28.0,,Defensive rebound by B. Hield,96,88
381,4,2:26.0,,B. Hield makes 2-pt layup from 1 ft,96,90
382,4,2:16.0,Houston full timeout,,96,90
383,4,2:16.0,P. Tucker enters the game for C. Capela,,96,90
384,4,2:05.0,E. Gordon misses 3-pt jump shot from 25 ft,,96,90
