,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
29,1,7:59.0,,Violation by K. Love (kicked ball),4,15
30,1,7:53.0,E. Payton makes 2-pt layup from 1 ft,,6,15
31,1,7:36.0,,K. Love misses 2-pt jump shot from 16 ft,6,15
32,1,7:33.0,Defensive rebound by A. Gordon,,6,15
33,1,7:28.0,Shooting foul by K. Love (drawn by A. Gordon),,6,15
34,1,7:28.0,A. Gordon misses free throw 1 of 2,,6,15
35,1,7:28.0,Offensive rebound by Team,,6,15
36,1,7:28.0,A. Gordon makes free throw 2 of 2,,7,15
37,1,7:17.0,,Shooting foul by A. Gordon (drawn by L. James),7,15
38,1,7:17.0,,L. James misses free throw 1 of 2,7,15
39,1,7:17.0,,Offensive rebound by Team,7,15
40,1,7:17.0,,L. James misses free throw 2 of 2,7,15
41,1,7:14.0,Defensive rebound by A. Gordon,,7,15
42,1,7:06.0,A. Gordon misses 3-pt jump shot from 23 ft,,7,15
43,1,7:03.0,,Defensive rebound by J. Crowder,7,15
44,1,6:59.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by I. Thomas),7,18
45,1,6:50.0,Shooting foul by J. Crowder (drawn by J. Simmons),,7,18
46,1,6:50.0,J. Simmons misses free throw 1 of 2,,7,18
47,1,6:50.0,Offensive rebound by Team,,7,18
48,1,6:50.0,J. Simmons misses free throw 2 of 2,,7,18
49,1,6:48.0,,Defensive rebound by J. Crowder,7,18
50,1,6:35.0,,L. James misses 2-pt jump shot from 15 ft,7,18
51,1,6:33.0,Defensive rebound by B. Biyombo,,7,18
52,1,6:28.0,E. Payton misses 2-pt layup at rim,,7,18
53,1,6:26.0,,Defensive rebound by K. Love,7,18
54,1,6:23.0,,L. James misses 2-pt layup from 1 ft (block by E. Payton),7,18
55,1,6:23.0,Defensive rebound by B. Biyombo,,7,18
56,1,6:13.0,E. Payton makes 2-pt layup at rim (assist by A. Gordon),,9,18
57,1,6:13.0,,Cleveland full timeout,9,18
58,1,6:00.0,,L. James makes 2-pt layup at rim (assist by I. Thomas),9,20
59,1,5:38.0,E. Payton makes 3-pt jump shot from 25 ft (assist by E. Fournier),,12,20
60,1,5:17.0,,K. Love makes 3-pt jump shot from 25 ft (assist by J. Smith),12,23
61,1,4:54.0,E. Fournier misses 3-pt jump shot from 31 ft,,12,23
62,1,4:51.0,Offensive rebound by E. Payton,,12,23
63,1,4:46.0,Turnover by E. Payton (bad pass; steal by K. Love),,12,23
64,1,4:38.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by K. Love),12,26
65,1,4:36.0,Orlando full timeout,,12,26
66,1,4:24.0,Turnover by J. Simmons (lost ball; steal by I. Thomas),,12,26
67,1,4:20.0,,I. Thomas misses 2-pt layup at rim (block by J. Simmons),12,26
68,1,4:20.0,,Offensive rebound by Team,12,26
69,1,4:20.0,M. Hezonja enters the game for B. Biyombo,,12,26
70,1,4:20.0,M. Speights enters the game for E. Payton,,12,26
71,1,4:20.0,D. Augustin enters the game for J. Simmons,,12,26
72,1,4:14.0,,I. Thomas misses 3-pt jump shot from 25 ft,12,26
73,1,4:11.0,Defensive rebound by M. Hezonja,,12,26
74,1,4:04.0,Turnover by A. Gordon (offensive goaltending),,12,26
75,1,3:56.0,,Personal foul by M. Hezonja (drawn by J. Crowder),12,26
76,1,3:46.0,,K. Love misses 3-pt jump shot from 22 ft,12,26
77,1,3:44.0,Defensive rebound by E. Fournier,,12,26
78,1,3:38.0,A. Gordon makes 2-pt dunk at rim (assist by D. Augustin),,14,26
79,1,3:22.0,,I. Thomas misses 2-pt jump shot from 17 ft,14,26
80,1,3:19.0,Defensive rebound by E. Fournier,,14,26
81,1,3:01.0,M. Speights misses 3-pt jump shot from 23 ft,,14,26
82,1,2:57.0,,Defensive rebound by K. Love,14,26
83,1,2:40.0,,L. James makes 2-pt layup from 1 ft (assist by J. Smith),14,28
84,1,2:40.0,,Shooting foul by M. Speights (drawn by L. James),14,28
85,1,2:40.0,,T. Thompson enters the game for K. Love,14,28
86,1,2:40.0,,D. Wade enters the game for I. Thomas,14,28
87,1,2:40.0,,J. Green enters the game for J. Smith,14,28
88,1,2:40.0,,K. Korver enters the game for J. Crowder,14,28
89,1,2:40.0,,L. James misses free throw 1 of 1,14,28
90,1,2:38.0,Defensive rebound by A. Gordon,,14,28
91,1,2:32.0,Personal foul by K. Korver (drawn by E. Fournier),,14,28
92,1,2:32.0,E. Fournier makes free throw 1 of 2,,15,28
93,1,2:32.0,E. Fournier makes free throw 2 of 2,,16,28
94,1,2:12.0,,D. Wade misses 2-pt jump shot at rim,16,28
95,1,2:09.0,,Offensive rebound by J. Green,16,28
96,1,2:04.0,,D. Wade makes 2-pt layup from 1 ft (assist by L. James),16,30
97,1,1:50.0,A. Gordon misses 2-pt layup from 1 ft,,16,30
98,1,1:50.0,Offensive rebound by A. Gordon,,16,30
99,1,1:40.0,M. Speights makes 3-pt jump shot from 25 ft (assist by A. Gordon),,19,30
100,1,1:25.0,,K. Korver misses 3-pt jump shot from 26 ft,19,30
101,1,1:25.0,,Offensive rebound by Team,19,30
102,1,1:25.0,Loose ball foul by M. Speights (drawn by T. Thompson),,19,30
103,1,1:19.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by K. Korver),19,32
104,1,1:01.0,Shooting foul by D. Wade (drawn by D. Augustin),,19,32
105,1,1:01.0,D. Augustin misses free throw 1 of 2,,19,32
106,1,1:01.0,Offensive rebound by Team,,19,32
107,1,1:01.0,D. Augustin makes free throw 2 of 2,,20,32
108,1,0:53.0,Offensive charge foul by D. Wade (drawn by M. Speights),,20,32
109,1,0:53.0,,Turnover by D. Wade (offensive foul),20,32
110,1,0:39.0,M. Hezonja misses 2-pt jump shot from 11 ft,,20,32
111,1,0:37.0,,Defensive rebound by J. Green,20,32
112,1,0:33.0,,T. Thompson makes 2-pt jump shot from 8 ft (assist by L. James),20,34
113,1,0:15.0,A. Gordon misses 2-pt layup at rim (block by T. Thompson),,20,34
114,1,0:12.0,,Defensive rebound by J. Green,20,34
115,1,0:02.0,,L. James makes 2-pt layup from 1 ft,20,36
116,1,0:00.0,Turnover by A. Gordon (bad pass; steal by J. Green),,20,36
117,1,0:00.0,,J. Green misses 3-pt jump shot from 65 ft,20,36
118,1,0:00.0,,Offensive rebound by Team,20,36
119,2,11:41.0,,T. Thompson misses 2-pt layup from 3 ft,20,36
120,2,11:40.0,,Offensive rebound by D. Wade,20,36
121,2,11:39.0,,D. Wade makes 2-pt layup from 1 ft,20,38
122,2,11:17.0,M. Hezonja makes 2-pt layup from 2 ft (assist by M. Speights),,22,38
123,2,11:07.0,,Turnover by D. Wade (bad pass),22,38
124,2,10:40.0,S. Mack makes 2-pt layup at rim,,24,38
125,2,10:30.0,,Shooting foul by D. Augustin (drawn by D. Rose),24,38
126,2,10:30.0,,D. Rose makes free throw 1 of 2,24,39
127,2,10:30.0,K. Birch enters the game for M. Speights,,24,39
128,2,10:30.0,,D. Rose makes free throw 2 of 2,24,40
129,2,10:14.0,M. Hezonja misses 3-pt jump shot from 24 ft,,24,40
130,2,10:10.0,Offensive rebound by D. Augustin,,24,40
131,2,10:01.0,S. Mack makes 2-pt layup at rim (assist by W. Iwundu),,26,40
132,2,9:47.0,,Turnover by D. Rose (bad pass; steal by M. Hezonja),26,40
133,2,9:32.0,Turnover by M. Hezonja (lost ball; steal by T. Thompson),,26,40
134,2,9:30.0,,Shooting foul by S. Mack (drawn by J. Green),26,40
135,2,9:30.0,,J. Green makes free throw 1 of 2,26,41
136,2,9:30.0,,J. Green makes free throw 2 of 2,26,42
137,2,9:20.0,D. Augustin misses 2-pt layup from 1 ft,,26,42
138,2,9:17.0,,Defensive rebound by J. Green,26,42
139,2,9:10.0,,D. Wade misses 2-pt jump shot from 11 ft (block by S. Mack),26,42
140,2,9:07.0,,Offensive rebound by Team,26,42
141,2,9:04.0,,D. Wade makes 2-pt layup from 1 ft (assist by K. Korver),26,44
142,2,8:42.0,M. Hezonja makes 2-pt jump shot from 14 ft,,28,44
143,2,8:26.0,,D. Rose makes 2-pt layup at rim (assist by K. Korver),28,46
144,2,8:12.0,M. Hezonja misses 2-pt layup from 1 ft,,28,46
145,2,8:09.0,,Defensive rebound by K. Korver,28,46
146,2,8:08.0,,Turnover by K. Korver (bad pass; steal by D. Augustin),28,46
147,2,8:08.0,Shooting foul by T. Thompson (drawn by M. Hezonja),,28,46
148,2,8:08.0,M. Hezonja makes free throw 1 of 2,,29,46
149,2,8:08.0,M. Hezonja makes free throw 2 of 2,,30,46
150,2,7:58.0,,D. Wade makes 2-pt dunk at rim (assist by K. Korver),30,48
151,2,7:58.0,Orlando full timeout,,30,48
152,2,7:58.0,J. Simmons enters the game for W. Iwundu,,30,48
153,2,7:45.0,J. Simmons makes 2-pt jump shot from 7 ft (assist by K. Birch),,32,48
154,2,7:24.0,,Turnover by K. Korver (traveling),32,48
155,2,7:10.0,J. Simmons misses 3-pt jump shot from 23 ft,,32,48
156,2,7:05.0,Offensive rebound by K. Birch,,32,48
157,2,6:59.0,M. Hezonja misses 3-pt jump shot from 22 ft,,32,48
158,2,6:56.0,,Defensive rebound by T. Thompson,32,48
159,2,6:48.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by J. Green),32,51
160,2,6:32.0,K. Birch makes 2-pt jump shot from 10 ft (assist by D. Augustin),,34,51
161,2,6:14.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Rose),34,54
162,2,6:03.0,D. Augustin misses 2-pt jump shot from 15 ft,,34,54
163,2,6:01.0,Offensive rebound by K. Birch,,34,54
164,2,5:58.0,S. Mack makes 2-pt layup from 1 ft (assist by K. Birch),,36,54
165,2,5:47.0,,D. Rose misses 2-pt jump shot from 9 ft,36,54
166,2,5:44.0,,Offensive rebound by T. Thompson,36,54
167,2,5:37.0,,D. Wade misses 2-pt jump shot from 4 ft (block by K. Birch),36,54
168,2,5:34.0,,Offensive rebound by T. Thompson,36,54
169,2,5:32.0,,T. Thompson makes 2-pt dunk from 2 ft,36,56
170,2,5:18.0,Turnover by D. Augustin (traveling),,36,56
171,2,5:18.0,,I. Thomas enters the game for D. Rose,36,56
172,2,5:18.0,,J. Crowder enters the game for D. Wade,36,56
173,2,5:18.0,,K. Love enters the game for T. Thompson,36,56
174,2,5:18.0,,L. James enters the game for K. Korver,36,56
175,2,5:18.0,,J. Smith enters the game for J. Green,36,56
176,2,5:18.0,A. Gordon enters the game for S. Mack,,36,56
177,2,5:18.0,E. Fournier enters the game for M. Hezonja,,36,56
178,2,5:18.0,E. Payton enters the game for D. Augustin,,36,56
179,2,5:07.0,,Turnover by L. James (bad pass),36,56
180,2,4:43.0,E. Fournier misses 2-pt jump shot from 21 ft,,36,56
181,2,4:40.0,,Defensive rebound by K. Love,36,56
182,2,4:29.0,,Turnover by J. Smith (bad pass; steal by A. Gordon),36,56
183,2,4:24.0,E. Fournier makes 2-pt layup at rim,,38,56
184,2,4:00.0,,J. Smith misses 2-pt jump shot from 9 ft,38,56
185,2,3:58.0,Defensive rebound by E. Fournier,,38,56
186,2,3:51.0,J. Simmons makes 2-pt layup at rim,,40,56
187,2,3:39.0,,Personal foul by J. Simmons (drawn by J. Smith),40,56
188,2,3:28.0,,J. Smith misses 3-pt jump shot from 23 ft,40,56
189,2,3:24.0,,Offensive rebound by J. Crowder,40,56
190,2,3:17.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Smith),40,59
191,2,2:59.0,A. Gordon misses 3-pt jump shot from 26 ft,,40,59
192,2,2:56.0,,Defensive rebound by J. Smith,40,59
193,2,2:48.0,,Shooting foul by E. Fournier (drawn by K. Love),40,59
194,2,2:48.0,,Cleveland full timeout,40,59
195,2,2:48.0,,K. Love makes free throw 1 of 2,40,63
196,2,2:48.0,,K. Love makes free throw 2 of 2,40,63
197,2,2:34.0,B. Biyombo enters the game for K. Birch,,40,63
198,2,2:29.0,E. Fournier misses 2-pt jump shot from 3 ft,,40,63
199,2,2:27.0,,Defensive rebound by K. Love,40,63
200,2,2:21.0,,L. James makes 2-pt layup at rim,40,61
201,2,2:21.0,,Shooting foul by A. Gordon (drawn by L. James),40,61
202,2,2:21.0,,L. James misses free throw 1 of 1,40,61
203,2,2:17.0,Defensive rebound by A. Gordon,,40,61
204,2,2:11.0,A. Gordon makes 2-pt layup from 1 ft (assist by J. Simmons),,42,63
205,2,1:50.0,,K. Love misses 3-pt jump shot from 24 ft,42,63
206,2,1:50.0,Defensive rebound by J. Simmons,,42,63
207,2,1:29.0,E. Payton makes 2-pt layup at rim (assist by J. Simmons),,44,63
208,2,1:19.0,,Personal foul by B. Biyombo (drawn by K. Love),44,63
209,2,1:19.0,,K. Love makes free throw 1 of 2,44,64
210,2,1:19.0,,J. Green enters the game for J. Smith,44,64
211,2,1:19.0,M. Hezonja enters the game for A. Gordon,,44,64
212,2,1:19.0,,K. Love makes free throw 2 of 2,44,65
213,2,1:05.0,E. Payton misses 2-pt jump shot from 6 ft,,44,65
214,2,1:03.0,Offensive rebound by Team,,44,65
215,2,0:55.0,E. Fournier misses 2-pt jump shot from 13 ft,,44,65
216,2,0:53.0,,Defensive rebound by I. Thomas,44,65
217,2,0:50.0,,Turnover by L. James (bad pass),44,65
218,2,0:45.0,E. Payton misses 2-pt layup at rim,,44,65
219,2,0:45.0,Offensive rebound by E. Fournier,,44,65
220,2,0:45.0,E. Fournier makes 2-pt layup at rim,,46,65
221,2,0:45.0,Shooting foul by K. Love (drawn by E. Fournier),,46,65
222,2,0:45.0,E. Fournier makes free throw 1 of 1,,47,65
223,2,0:38.0,,L. James misses 3-pt jump shot from 25 ft,47,65
224,2,0:38.0,Defensive rebound by E. Fournier,,47,65
225,2,0:25.0,Turnover by M. Hezonja (bad pass; steal by L. James),,47,65
226,2,0:02.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),47,67
227,2,0:01.0,,T. Thompson enters the game for K. Love,47,67
228,2,0:00.0,M. Hezonja misses 3-pt jump shot from 36 ft,,47,67
229,2,0:00.0,Offensive rebound by Team,,47,67
230,3,11:47.0,,L. James misses 3-pt jump shot from 25 ft,47,67
231,3,11:43.0,,Offensive rebound by J. Smith,47,67
232,3,11:30.0,,Turnover by L. James (bad pass; steal by M. Hezonja),47,67
233,3,11:10.0,E. Fournier makes 3-pt jump shot from 22 ft (assist by E. Payton),,50,67
234,3,10:53.0,,Personal foul by M. Hezonja (drawn by K. Love),50,67
235,3,10:53.0,A. Gordon enters the game for M. Hezonja,,50,67
236,3,10:44.0,,J. Crowder misses 2-pt jump shot from 18 ft,50,67
237,3,10:41.0,Defensive rebound by A. Gordon,,50,67
238,3,10:35.0,B. Biyombo misses 2-pt layup from 1 ft,,50,67
239,3,10:32.0,,Defensive rebound by K. Love,50,67
240,3,10:27.0,,I. Thomas misses 3-pt jump shot from 24 ft,50,67
241,3,10:25.0,Defensive rebound by B. Biyombo,,50,67
242,3,10:22.0,,Offensive charge foul by E. Fournier (drawn by K. Love),50,67
243,3,10:22.0,Turnover by E. Fournier (offensive foul),,50,67
244,3,10:09.0,,K. Love makes 2-pt jump shot from 19 ft (assist by I. Thomas),50,69
245,3,9:57.0,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),,52,69
246,3,9:43.0,,Shooting foul by E. Fournier (drawn by K. Love),52,69
247,3,9:43.0,,K. Love makes free throw 1 of 2,52,70
248,3,9:43.0,,K. Love misses free throw 2 of 2,52,70
249,3,9:41.0,Defensive rebound by B. Biyombo,,52,70
250,3,9:19.0,Turnover by Team (shot clock),,52,70
251,3,8:49.0,,Turnover by I. Thomas (lost ball; steal by J. Simmons),52,70
252,3,8:45.0,E. Payton makes 2-pt layup at rim,,54,70
253,3,8:35.0,,Turnover by K. Love (step out of bounds),54,70
254,3,8:21.0,J. Simmons makes 2-pt jump shot from 11 ft (assist by E. Payton),,56,70
255,3,8:03.0,,J. Smith misses 3-pt jump shot from 23 ft,56,70
256,3,8:01.0,Defensive rebound by B. Biyombo,,56,70
257,3,7:56.0,Turnover by E. Payton (lost ball; steal by I. Thomas),,56,70
258,3,7:56.0,,Personal foul by E. Fournier (drawn by I. Thomas),56,70
259,3,7:56.0,M. Hezonja enters the game for E. Fournier,,56,70
260,3,7:45.0,,I. Thomas misses 3-pt jump shot from 26 ft (block by B. Biyombo),56,70
261,3,7:40.0,,Offensive rebound by I. Thomas,56,70
262,3,7:39.0,,I. Thomas makes 2-pt layup from 1 ft,56,72
263,3,7:16.0,A. Gordon misses 2-pt jump shot from 10 ft,,56,72
264,3,7:13.0,,Defensive rebound by K. Love,56,72
265,3,7:08.0,,L. James misses 2-pt layup at rim (block by B. Biyombo),56,72
266,3,7:02.0,,Offensive rebound by J. Crowder,56,72
267,3,7:01.0,,J. Crowder makes 2-pt layup at rim,56,74
268,3,6:52.0,E. Payton makes 2-pt jump shot from 9 ft,,58,74
269,3,6:35.0,,Turnover by L. James (bad pass; steal by E. Payton),58,74
270,3,6:35.0,Personal foul by J. Crowder (drawn by E. Payton),,58,74
271,3,6:35.0,,Cleveland full timeout,58,74
272,3,6:22.0,J. Simmons misses 2-pt layup at rim,,58,74
273,3,6:20.0,,Defensive rebound by L. James,58,74
274,3,6:17.0,,K. Love misses 3-pt jump shot from 25 ft,58,74
275,3,6:12.0,Defensive rebound by A. Gordon,,58,74
276,3,6:07.0,M. Hezonja makes 2-pt layup at rim (assist by E. Payton),,60,74
277,3,5:49.0,,Shooting foul by E. Payton (drawn by I. Thomas),60,74
278,3,5:49.0,,I. Thomas makes free throw 1 of 3,60,75
279,3,5:49.0,,I. Thomas makes free throw 2 of 3,60,76
280,3,5:49.0,,I. Thomas makes free throw 3 of 3,60,77
281,3,5:34.0,J. Simmons makes 2-pt jump shot from 18 ft,,62,77
282,3,5:25.0,,Turnover by J. Crowder (bad pass; steal by J. Simmons),62,77
283,3,5:25.0,Personal foul by J. Smith (drawn by J. Simmons),,62,77
284,3,5:10.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by J. Simmons),,65,77
285,3,4:47.0,,J. Smith misses 3-pt jump shot from 24 ft,65,77
286,3,4:45.0,,Offensive rebound by L. James,65,77
287,3,4:43.0,,L. James makes 2-pt layup at rim,65,79
288,3,4:24.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by J. Simmons),,68,79
289,3,4:14.0,,I. Thomas misses 3-pt jump shot from 24 ft,68,79
290,3,4:14.0,Defensive rebound by Team,,68,79
291,3,4:14.0,,Loose ball foul by J. Crowder (drawn by M. Hezonja),68,79
292,3,4:05.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,70,79
293,3,4:05.0,,Cleveland full timeout,70,79
294,3,4:05.0,,J. Green enters the game for I. Thomas,70,79
295,3,4:05.0,,D. Wade enters the game for J. Crowder,70,79
296,3,3:48.0,,L. James misses 2-pt jump shot from 13 ft,70,79
297,3,3:46.0,Defensive rebound by B. Biyombo,,70,79
298,3,3:27.0,A. Gordon misses 3-pt jump shot from 26 ft,,70,79
299,3,3:24.0,,Defensive rebound by L. James,70,79
300,3,3:19.0,,L. James misses 3-pt jump shot from 24 ft,70,79
301,3,3:17.0,Defensive rebound by A. Gordon,,70,79
302,3,3:14.0,,Violation by J. Green (kicked ball),70,79
303,3,3:04.0,M. Hezonja makes 2-pt jump shot from 20 ft (assist by E. Payton),,72,79
304,3,2:51.0,,J. Smith misses 3-pt jump shot from 24 ft,72,79
305,3,2:48.0,Defensive rebound by M. Hezonja,,72,79
306,3,2:35.0,E. Payton misses 2-pt jump shot from 9 ft,,72,79
307,3,2:32.0,Offensive rebound by E. Payton,,72,79
308,3,2:30.0,E. Payton makes 2-pt layup from 1 ft,,74,79
309,3,2:11.0,,Shooting foul by B. Biyombo (drawn by L. James),74,79
310,3,2:11.0,,L. James misses free throw 1 of 2,74,79
311,3,2:11.0,,Offensive rebound by Team,74,79
312,3,2:11.0,,T. Thompson enters the game for K. Love,74,79
313,3,2:11.0,,K. Korver enters the game for J. Smith,74,79
314,3,2:11.0,K. Birch enters the game for B. Biyombo,,74,79
315,3,2:11.0,,L. James makes free throw 2 of 2,74,80
316,3,1:56.0,Shooting foul by T. Thompson (drawn by J. Simmons),,74,80
317,3,1:56.0,J. Simmons makes free throw 1 of 2,,75,80
318,3,1:56.0,,D. Rose enters the game for L. James,75,80
319,3,1:56.0,J. Simmons makes free throw 2 of 2,,76,80
320,3,1:45.0,,D. Wade misses 2-pt hook shot from 9 ft,76,80
321,3,1:42.0,Defensive rebound by E. Payton,,76,80
322,3,1:39.0,Turnover by J. Simmons (turnover),,76,80
323,3,1:17.0,,J. Green misses 2-pt jump shot from 11 ft,76,80
324,3,1:11.0,Defensive rebound by J. Simmons,,76,80
325,3,1:09.0,J. Simmons makes 2-pt dunk from 1 ft,,78,80
326,3,1:09.0,,Cleveland full timeout,78,80
327,3,1:00.0,,Turnover by D. Wade (bad pass),78,80
328,3,0:49.0,Shooting foul by D. Wade (drawn by J. Simmons),,78,80
329,3,0:49.0,J. Simmons makes free throw 1 of 2,,79,80
330,3,0:49.0,J. Simmons makes free throw 2 of 2,,80,80
331,3,0:36.0,,D. Rose makes 2-pt jump shot at rim,80,82
332,3,0:27.0,A. Gordon misses 3-pt jump shot from 26 ft,,80,82
333,3,0:25.0,,Defensive rebound by J. Green,80,82
334,3,0:22.0,,J. Green makes 2-pt jump shot from 4 ft,80,84
335,3,0:02.0,J. Simmons misses 2-pt jump shot from 5 ft (block by D. Wade),,80,84
336,3,0:02.0,Offensive rebound by Team,,80,84
337,3,0:00.0,E. Payton misses 2-pt jump shot from 16 ft (block by D. Rose),,80,84
338,3,0:00.0,Offensive rebound by Team,,80,84
339,4,11:43.0,Turnover by D. Augustin (bad pass; steal by J. Green),,80,84
340,4,11:35.0,,D. Rose misses 3-pt jump shot from 24 ft,80,84
341,4,11:33.0,,Offensive rebound by T. Thompson,80,84
342,4,11:24.0,,J. Green makes 2-pt layup at rim (assist by D. Wade),80,86
343,4,11:07.0,Turnover by S. Mack (bad pass),,80,86
344,4,10:53.0,,J. Green makes 2-pt layup from 1 ft,80,88
345,4,10:53.0,Orlando full timeout,,80,88
346,4,10:37.0,M. Hezonja misses 3-pt jump shot from 25 ft,,80,88
347,4,10:34.0,,Defensive rebound by D. Rose,80,88
348,4,10:21.0,,D. Rose misses 2-pt jump shot from 7 ft,80,88
349,4,10:19.0,,Offensive rebound by T. Thompson,80,88
350,4,10:17.0,,T. Thompson misses 2-pt hook shot from 1 ft,80,88
351,4,10:17.0,,Offensive rebound by D. Rose,80,88
352,4,10:17.0,,Shooting foul by M. Hezonja (drawn by D. Rose),80,88
353,4,10:17.0,,D. Rose makes free throw 1 of 2,80,89
354,4,10:17.0,,D. Rose misses free throw 2 of 2,80,89
355,4,10:14.0,Defensive rebound by S. Mack,,80,89
356,4,9:56.0,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Fournier),,82,89
357,4,9:44.0,,D. Wade misses 2-pt layup from 1 ft,82,89
358,4,9:42.0,Defensive rebound by K. Birch,,82,89
359,4,9:40.0,Personal foul by J. Green (drawn by S. Mack),,82,89
360,4,9:29.0,E. Fournier misses 2-pt layup from 1 ft (block by J. Green),,82,89
361,4,9:26.0,Offensive rebound by S. Mack,,82,89
362,4,9:24.0,S. Mack makes 2-pt jump shot from 11 ft,,84,89
363,4,9:02.0,,J. Green makes 2-pt jump shot from 17 ft,84,91
364,4,8:56.0,Personal foul by J. Green (drawn by S. Mack),,84,91
365,4,8:56.0,A. Gordon enters the game for M. Hezonja,,84,91
366,4,8:43.0,E. Fournier misses 2-pt jump shot from 3 ft,,84,91
367,4,8:40.0,,Defensive rebound by J. Green,84,91
368,4,8:33.0,,D. Wade misses 3-pt jump shot from 25 ft,84,91
369,4,8:33.0,Defensive rebound by K. Birch,,84,91
370,4,8:21.0,Personal foul by D. Wade (drawn by A. Gordon),,84,91
371,4,8:13.0,A. Gordon misses 3-pt jump shot from 22 ft,,84,91
372,4,8:10.0,,Defensive rebound by D. Rose,84,91
373,4,8:07.0,,D. Rose makes 2-pt layup from 1 ft,84,93
374,4,7:54.0,K. Birch makes 2-pt jump shot from 12 ft (assist by D. Augustin),,86,93
375,4,7:44.0,,Turnover by D. Rose (bad pass; steal by A. Gordon),86,93
376,4,7:41.0,A. Gordon makes 2-pt dunk from 1 ft,,88,93
377,4,7:41.0,,Cleveland full timeout,88,93
378,4,7:41.0,J. Simmons enters the game for S. Mack,,88,93
379,4,7:25.0,,J. Green misses 2-pt jump shot from 4 ft,88,93
380,4,7:25.0,Defensive rebound by Team,,88,93
381,4,7:25.0,,Loose ball foul by J. Green (drawn by K. Birch),88,93
382,4,7:25.0,,I. Thomas enters the game for D. Rose,88,93
383,4,7:25.0,,L. James enters the game for D. Wade,88,93
384,4,7:07.0,D. Augustin misses 2-pt jump shot from 21 ft,,88,93
385,4,7:04.0,,Defensive rebound by L. James,88,93
386,4,7:02.0,,I. Thomas misses 3-pt jump shot from 23 ft,88,93
387,4,6:59.0,,Offensive rebound by T. Thompson,88,93
388,4,6:47.0,,Technical foul by T. Thompson,88,93
389,4,6:47.0,,Turnover by T. Thompson (turnover),88,93
390,4,6:47.0,E. Fournier misses flagrant free throw 1 of 2,,88,93
391,4,6:47.0,Offensive rebound by Team,,88,93
392,4,6:47.0,E. Fournier makes flagrant free throw 2 of 2,,89,93
393,4,6:47.0,,K. Love enters the game for T. Thompson,89,93
394,4,6:47.0,,J. Smith enters the game for K. Korver,89,93
